actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
167,PT10M05.00S,2022-11-12T00:41:35.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627814,31.35676741130092,26.715686274509803,1610612756,34,29,2022-11-12T00:41:43Z,1650000,False,116.0,242.0,1,left,D. Lee 26' 3PT running (3 PTS) (M. Bridges 1 AST),"[1627814, 1628969]",1610612756.0,PHX,running,,,Lee,D. Lee,,,,,Above the Break 3,24+ Right Center,,,,,26.88,Made,3.0,M. Bridges,1628969.0,1.0,,,,,,,,,,
169,PT10M03.00S,2022-11-12T00:41:42.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612753,34,29,2022-11-12T00:41:42Z,1670000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT09M44.00S,2022-11-12T00:44:50.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,85.10183968462549,47.30392156862745,1610612753,36,29,2022-11-12T00:44:55Z,1680000,False,-13.0,88.0,1,right,F. Wagner 8' turnaround Hook (8 PTS),[1630532],1610612753.0,ORL,turnaround,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,8.85,Made,8.0,,,,,,,,,,,,,
171,PT09M24.00S,2022-11-12T00:45:10.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629111,8.09789750328515,49.754901960784316,1610612756,36,31,2022-11-12T00:47:07Z,1690000,False,1.0,24.0,1,left,J. Landale Hook (4 PTS),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,,2.36,Made,4.0,,,,,,,,,,,,,
172,PT09M05.00S,2022-11-12T00:45:29.3Z,2,REGULAR,turnover,bad pass,[],1631216,,,1610612753,36,31,2022-11-12T00:45:36Z,1700000,False,,,0,,C. Houstan bad pass TURNOVER (1 TO),"[1631216, 1627814]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,In The Paint (Non-RA),0-8 Center,,1.0,Lee,1627814.0,,,,,,,,,,,,,,,,
173,PT09M05.00S,2022-11-12T00:45:29.3Z,2,REGULAR,steal,,[],1627814,,,1610612756,36,31,2022-11-12T00:48:36Z,1710000,False,,,0,,D. Lee STEAL (1 STL),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
174,PT08M59.00S,2022-11-12T00:45:37.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1628969,6.521024967148489,55.88235294117647,1610612756,36,33,2022-11-12T00:45:57Z,1720000,False,-29.0,9.0,1,left,M. Bridges driving Layup (2 PTS),[1628969],1610612756.0,PHX,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,3.07,Made,2.0,,,,,,,,,,,,,
175,PT08M59.00S,2022-11-12T00:45:42.3Z,2,REGULAR,violation,defensive goaltending,[],1628964,,,1610612756,36,33,2022-11-12T00:45:57Z,1730000,False,,,0,,M. Bamba defensive goaltending VIOLATION,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,202058.0,,,,,,,,,,,,,,,,,,,
176,PT08M43.00S,2022-11-12T00:46:04.4Z,2,REGULAR,foul,personal,[],1627814,,,1610612753,36,33,2022-11-12T00:49:22Z,1740000,False,,,0,,D. Lee personal FOUL (1 PF),"[1627814, 1630532]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,In The Paint (Non-RA),8-16 Center,202058.0,,,,,,,,,,,,,,,,1.0,0.0,Wagner,1630532.0
178,PT08M43.00S,2022-11-12T00:46:12.1Z,2,REGULAR,substitution,out,[],1628964,,,1610612753,36,33,2022-11-12T00:46:24Z,1760000,False,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT08M43.00S,2022-11-12T00:46:12.1Z,2,REGULAR,substitution,out,[],203967,,,1610612753,36,33,2022-11-12T00:46:24Z,1770000,False,,,0,,SUB out: D. Saric,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT08M43.00S,2022-11-12T00:46:12.1Z,2,REGULAR,substitution,in,[],1629678,,,1610612753,36,33,2022-11-12T00:46:24Z,1780000,False,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT08M43.00S,2022-11-12T00:46:12.1Z,2,REGULAR,substitution,in,[],1628470,,,1610612753,36,33,2022-11-12T00:46:24Z,1790000,False,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT08M35.00S,2022-11-12T00:46:33.3Z,2,REGULAR,3pt,Jump Shot,[],1629678,72.88107752956637,81.37254901960785,1610612753,36,33,2022-11-12T00:46:38Z,1800000,False,157.0,202.0,1,right,MISS A. Schofield 25' 3PT,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,Above the Break 3,24+ Right Center,,,,,25.61,Missed,,,,,,,,,,,,,,
183,PT08M33.00S,2022-11-12T00:46:35.3Z,2,REGULAR,rebound,defensive,[],1629111,,,1610612756,36,33,2022-11-12T00:46:38Z,1810000,False,,,0,,J. Landale REBOUND (Off:1 Def:2),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,182.0,3.0,2.0,1.0,,,,,,
184,PT08M22.00S,2022-11-12T00:46:54.1Z,2,REGULAR,foul,technical,['1freethrow'],1628976,,,1610612756,36,33,2022-11-12T00:47:06Z,1820000,False,,,0,,W. Carter Jr. defensive-3-second technical FOUL (1 Tech),[1628976],1610612753.0,ORL,defensive-3-second,,,Carter Jr.,W. Carter Jr.,,,,,,,1628172.0,,,,,,,,,,,,,,,,0.0,1.0,,
185,PT08M22.00S,2022-11-12T00:47:08.7Z,2,REGULAR,freethrow,1 of 1,[],1626166,,,1610612756,36,34,2022-11-12T00:47:08Z,1830000,False,,,0,,C. Payne technical Free Throw 1 of 1 (8 PTS),[1626166],1610612756.0,PHX,technical,,,Payne,C. Payne,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
187,PT08M09.00S,2022-11-12T00:48:09.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626166,6.258212877792378,36.27450980392157,1610612756,36,34,2022-11-12T00:48:19Z,1850000,False,69.0,6.0,1,left,MISS C. Payne 6' turnaround Hook,[1626166],1610612756.0,PHX,turnaround,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,,,,,6.89,Missed,,,,,,,,,,,,,,
188,PT08M09.00S,2022-11-12T00:48:09.8Z,2,REGULAR,rebound,defensive,[],1629678,,,1610612753,36,34,2022-11-12T00:48:19Z,1860000,False,,,0,,A. Schofield REBOUND (Off:0 Def:1),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,187.0,1.0,1.0,0.0,,,,,,
189,PT08M03.00S,2022-11-12T00:48:16.5Z,2,REGULAR,3pt,Jump Shot,[],203082,75.24638633377135,84.31372549019608,1610612753,36,34,2022-11-12T00:48:25Z,1870000,False,172.0,180.0,1,right,MISS T. Ross 24' 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Right Center,,,,,24.88,Missed,,,,,,,,,,,,,,
190,PT07M59.00S,2022-11-12T00:48:20.5Z,2,REGULAR,rebound,defensive,[],1629111,,,1610612756,36,34,2022-11-12T00:48:25Z,1880000,False,,,0,,J. Landale REBOUND (Off:1 Def:3),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,189.0,4.0,3.0,1.0,,,,,,
191,PT07M53.00S,2022-11-12T00:48:26.3Z,2,REGULAR,3pt,Jump Shot,[],1627814,24.52365308804205,15.686274509803921,1610612756,36,37,2022-11-12T00:48:31Z,1890000,False,172.0,178.0,1,left,D. Lee 24' 3PT step back (6 PTS) (M. Bridges 2 AST),"[1627814, 1628969]",1610612756.0,PHX,step back,,,Lee,D. Lee,,,,,Above the Break 3,24+ Right Center,,,,,24.72,Made,6.0,M. Bridges,1628969.0,2.0,,,,,,,,,,
193,PT07M36.00S,2022-11-12T00:48:43.0Z,2,REGULAR,3pt,Jump Shot,[],1628976,65.91655716162943,46.81372549019608,1610612753,36,37,2022-11-12T00:48:49Z,1910000,False,-16.0,268.0,1,right,MISS W. Carter Jr. 26' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,,,26.84,Missed,,,,,,,,,,,,,,
194,PT07M32.00S,2022-11-12T00:48:47.0Z,2,REGULAR,rebound,defensive,[],1627814,,,1610612756,36,37,2022-11-12T00:48:49Z,1920000,False,,,0,,D. Lee REBOUND (Off:0 Def:1),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Center,,,,,,,,,,,193.0,1.0,1.0,0.0,,,,,,
195,PT07M20.00S,2022-11-12T00:48:59.0Z,2,REGULAR,3pt,Jump Shot,[],1628969,29.38567674113009,27.450980392156865,1610612756,36,37,2022-11-12T00:49:06Z,1930000,False,113.0,224.0,1,left,MISS M. Bridges 25' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,25.05,Missed,,,,,,,,,,,,,,
196,PT07M15.00S,2022-11-12T00:49:04.0Z,2,REGULAR,rebound,defensive,[],1631216,,,1610612753,36,37,2022-11-12T00:49:06Z,1940000,False,,,0,,C. Houstan REBOUND (Off:0 Def:1),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,195.0,1.0,1.0,0.0,,,,,,
197,PT07M05.00S,2022-11-12T00:49:19.0Z,2,REGULAR,foul,personal,[],1628470,,,1610612753,36,37,2022-11-12T00:49:49Z,1950000,False,,,0,,T. Craig personal FOUL (2 PF),"[1628470, 1628976]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,1628953.0,,,,,,,,,,,,,,,,2.0,0.0,Carter Jr.,1628976.0
199,PT07M05.00S,2022-11-12T00:49:30.0Z,2,REGULAR,substitution,out,[],1631216,,,1610612753,36,37,2022-11-12T00:49:43Z,1970000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M05.00S,2022-11-12T00:49:30.0Z,2,REGULAR,substitution,out,[],203082,,,1610612753,36,37,2022-11-12T00:49:43Z,1980000,False,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M05.00S,2022-11-12T00:49:30.0Z,2,REGULAR,substitution,out,[],1629111,,,1610612753,36,37,2022-11-12T00:49:43Z,1990000,False,,,0,,SUB out: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M05.00S,2022-11-12T00:49:30.0Z,2,REGULAR,substitution,in,[],1630181,,,1610612753,36,37,2022-11-12T00:49:43Z,2000000,False,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M05.00S,2022-11-12T00:49:30.0Z,2,REGULAR,substitution,in,[],1629626,,,1610612753,36,37,2022-11-12T00:49:43Z,2010000,False,,,0,,SUB in: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M05.00S,2022-11-12T00:49:30.0Z,2,REGULAR,substitution,in,[],1629028,,,1610612753,36,37,2022-11-12T00:49:43Z,2020000,False,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M02.00S,2022-11-12T00:49:50.0Z,2,REGULAR,foul,offensive,[],1630532,,,1610612753,36,37,2022-11-12T00:50:07Z,2030000,False,,,0,,F. Wagner off-the-ball offensive FOUL (2 PF),"[1630532, 1626166]",1610612753.0,ORL,off-the-ball,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Right,1628953.0,,,,,,,,,,,,,,,,2.0,0.0,Payne,1626166.0
207,PT07M02.00S,2022-11-12T00:49:50.0Z,2,REGULAR,turnover,offensive foul,[],1630532,,,1610612753,36,37,2022-11-12T00:49:50Z,2050000,False,,,0,,F. Wagner offensive foul TURNOVER (1 TO),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Right,1628953.0,1.0,,,,,,,,,,,,,,,,,,
208,PT06M45.00S,2022-11-12T00:50:10.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629028,9.937582128777924,56.86274509803921,1610612756,36,37,2022-11-12T00:51:45Z,2060000,False,-34.0,41.0,1,left,MISS D. Ayton turnaround fadeaway Shot,[1629028],1610612756.0,PHX,turnaround fadeaway,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,5.34,Missed,,,,,,,,,,,,,,
209,PT06M42.00S,2022-11-12T00:50:13.9Z,2,REGULAR,rebound,offensive,[],1628470,,,1610612756,36,37,2022-11-12T00:50:24Z,2070000,False,,,0,,T. Craig REBOUND (Off:2 Def:1),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,208.0,3.0,1.0,2.0,,,,,,
210,PT06M41.00S,2022-11-12T00:50:20.9Z,2,REGULAR,turnover,traveling,[],1627814,,,1610612756,36,37,2022-11-12T00:50:29Z,2080000,False,,,0,,D. Lee traveling TURNOVER (1 TO),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Mid-Range,8-16 Left,202058.0,1.0,,,,,,,,,,,,,,,,,,
211,PT06M41.00S,2022-11-12T00:50:57.4Z,2,REGULAR,substitution,out,[],1630532,,,1610612753,36,37,2022-11-12T00:51:02Z,2090000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M41.00S,2022-11-12T00:50:57.4Z,2,REGULAR,substitution,in,[],1630591,,,1610612753,36,37,2022-11-12T00:51:02Z,2100000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M22.00S,2022-11-12T00:51:03.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629626,96.5341655716163,78.92156862745098,1610612753,36,37,2022-11-12T00:54:49Z,2110000,False,145.0,-20.0,1,right,MISS B. Bol 14' pullup Shot,[1629626],1610612753.0,ORL,pullup,,,Bol,B. Bol,,,,,Mid-Range,8-16 Right,,,,,14.6,Missed,,,,,,,,,,,,,,
214,PT06M20.00S,2022-11-12T00:51:05.4Z,2,REGULAR,rebound,defensive,[],1626166,,,1610612756,36,37,2022-11-12T00:51:14Z,2120000,False,,,0,,C. Payne REBOUND (Off:0 Def:2),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,Mid-Range,8-16 Right,,,,,,,,,,,213.0,2.0,2.0,0.0,,,,,,
215,PT06M16.00S,2022-11-12T00:51:09.6Z,2,REGULAR,3pt,Jump Shot,[],1627814,12.434296977660972,4.6568627450980395,1610612756,36,37,2022-11-12T00:51:23Z,2130000,False,227.0,64.0,1,left,MISS D. Lee 3PT,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Right Corner 3,24+ Right,,,,,23.57,Missed,,,,,,,,,,,,,,
216,PT06M16.00S,2022-11-12T00:51:09.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,36,37,2022-11-12T00:51:23Z,2140000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,215.0,,,,,,,,,
218,PT06M14.00S,2022-11-12T00:51:22.1Z,2,REGULAR,substitution,out,[],1627814,,,1610612756,36,37,2022-11-12T00:51:24Z,2160000,False,,,0,,SUB out: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M14.00S,2022-11-12T00:51:22.1Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,36,37,2022-11-12T00:51:24Z,2170000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M10.00S,2022-11-12T00:51:35.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628969,6.915243101182654,97.05882352941177,1610612756,36,37,2022-11-12T00:51:40Z,2180000,False,-235.0,13.0,1,left,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,23.56,Missed,,,,,,,,,,,,,,
221,PT06M08.00S,2022-11-12T00:51:37.3Z,2,REGULAR,rebound,defensive,[],1629626,,,1610612753,36,37,2022-11-12T00:51:40Z,2190000,False,,,0,,B. Bol REBOUND (Off:0 Def:5),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Left Corner 3,24+ Left,,,,,,,,,,,220.0,5.0,5.0,0.0,,,,,,
222,PT05M54.00S,2022-11-12T00:51:52.1Z,2,REGULAR,3pt,Jump Shot,[],1629678,91.27792378449409,2.941176470588235,1610612753,39,37,2022-11-12T00:51:58Z,2200000,False,-235.0,29.0,1,right,A. Schofield 3PT  (3 PTS) (R. Hampton 1 AST),"[1629678, 1630181]",1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,Left Corner 3,24+ Left,,,,,23.71,Made,3.0,R. Hampton,1630181.0,1.0,,,,,,,,,,
224,PT05M38.00S,2022-11-12T00:52:06.9Z,2,REGULAR,2pt,Jump Shot,[],1626164,8.09789750328515,31.61764705882353,1610612756,39,37,2022-11-12T00:52:21Z,2220000,False,92.0,24.0,1,left,MISS D. Booker 9' turnaround Shot - blocked,"[1626164, 1630181]",1610612756.0,PHX,turnaround,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,,,,,9.49,Missed,,,,,,,,,Hampton,1630181.0,,,,
227,PT05M38.00S,2022-11-12T00:52:06.9Z,2,REGULAR,block,,[],1630181,,,1610612756,39,37,2022-11-12T00:52:21Z,2225000,False,,,0,,R. Hampton BLOCK (1 BLK),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
225,PT05M34.00S,2022-11-12T00:52:10.9Z,2,REGULAR,rebound,defensive,[],1629626,,,1610612753,39,37,2022-11-12T00:52:21Z,2230000,False,,,0,,B. Bol REBOUND (Off:0 Def:6),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Mid-Range,8-16 Right,,,,,,,,,,,224.0,6.0,6.0,0.0,,,,,,
228,PT05M28.00S,2022-11-12T00:52:25.1Z,2,REGULAR,3pt,Jump Shot,[],1629678,87.86136662286465,96.81372549019608,1610612753,39,37,2022-11-12T00:52:32Z,2250000,False,234.0,62.0,1,right,MISS A. Schofield 24' 3PT,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,Right Corner 3,24+ Right,,,,,24.21,Missed,,,,,,,,,,,,,,
229,PT05M25.00S,2022-11-12T00:52:28.1Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,39,37,2022-11-12T00:52:32Z,2260000,False,,,0,,D. Booker REBOUND (Off:1 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Right Corner 3,24+ Right,,,,,,,,,,,228.0,3.0,2.0,1.0,,,,,,
230,PT05M12.00S,2022-11-12T00:52:41.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,7.046649145860711,45.588235294117645,1610612756,39,39,2022-11-12T00:52:46Z,2270000,False,22.0,14.0,1,left,D. Ayton Layup (10 PTS) (M. Bridges 3 AST),"[1629028, 1628969]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,2.6,Made,10.0,M. Bridges,1628969.0,3.0,,,,,,,,,,
232,PT04M53.00S,2022-11-12T00:53:00.4Z,2,REGULAR,2pt,Jump Shot,[],1630591,76.2976346911958,29.166666666666668,1610612753,41,39,2022-11-12T00:53:05Z,2290000,False,-104.0,170.0,1,right,J. Suggs 19' pullup Jump Shot (10 PTS) (W. Carter Jr. 1 AST),"[1630591, 1628976]",1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Left Center,,,,,19.96,Made,10.0,W. Carter Jr.,1628976.0,1.0,,,,,,,,,,
234,PT04M35.00S,2022-11-12T00:53:18.9Z,2,REGULAR,3pt,Jump Shot,[],1626164,21.107095926412615,90.19607843137256,1610612756,41,39,2022-11-12T00:53:23Z,2310000,False,-201.0,146.0,1,left,MISS D. Booker 24' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,24.84,Missed,,,,,,,,,,,,,,
235,PT04M32.00S,2022-11-12T00:53:21.9Z,2,REGULAR,rebound,defensive,[],1629626,,,1610612753,41,39,2022-11-12T00:53:23Z,2320000,False,,,0,,B. Bol REBOUND (Off:0 Def:7),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,234.0,7.0,7.0,0.0,,,,,,
236,PT04M23.00S,2022-11-12T00:53:30.7Z,2,REGULAR,3pt,Jump Shot,[],1630181,89.56964520367937,96.81372549019608,1610612753,44,39,2022-11-12T00:53:36Z,2330000,False,234.0,46.0,1,right,R. Hampton 3PT  (3 PTS) (J. Suggs 3 AST),"[1630181, 1630591]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,Right Corner 3,24+ Right,,,,,23.85,Made,3.0,J. Suggs,1630591.0,3.0,,,,,,,,,,
238,PT04M21.00S,2022-11-12T00:53:38.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612756,44,39,2022-11-12T00:53:38Z,2350000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT04M21.00S,2022-11-12T00:54:09.3Z,2,REGULAR,substitution,out,[],1628976,,,1610612756,44,39,2022-11-12T00:56:12Z,2360000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT04M21.00S,2022-11-12T00:54:09.3Z,2,REGULAR,substitution,in,[],1629643,,,1610612756,44,39,2022-11-12T00:56:12Z,2370000,False,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT04M03.00S,2022-11-12T00:56:43.5Z,2,REGULAR,3pt,Jump Shot,[],1626166,31.488173455978973,67.40196078431373,1610612756,44,39,2022-11-12T00:56:48Z,2380000,False,-87.0,243.0,1,left,MISS C. Payne 25' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,,,,,25.86,Missed,,,,,,,,,,,,,,
242,PT03M59.00S,2022-11-12T00:56:47.5Z,2,REGULAR,rebound,defensive,[],1629678,,,1610612753,44,39,2022-11-12T00:56:48Z,2390000,False,,,0,,A. Schofield REBOUND (Off:0 Def:2),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,241.0,2.0,2.0,0.0,,,,,,
243,PT03M51.00S,2022-11-12T00:56:56.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,90.09526938239159,55.88235294117647,1610612753,46,39,2022-11-12T00:57:31Z,2400000,False,29.0,41.0,1,right,J. Suggs driving floating Jump Shot (12 PTS),[1630591],1610612753.0,ORL,driving floating,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,5.01,Made,12.0,,,,,,,,,,,,,
244,PT03M38.00S,2022-11-12T00:57:12.7Z,2,REGULAR,foul,personal,[],1630591,,,1610612756,46,39,2022-11-12T00:58:00Z,2410000,False,,,0,,J. Suggs personal FOUL (1 PF),"[1630591, 1628969]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,1628172.0,,,,,,,,,,,,,,,,1.0,0.0,Bridges,1628969.0
246,PT03M24.00S,2022-11-12T00:58:46.2Z,2,REGULAR,3pt,Jump Shot,[],1628969,17.95335085413929,6.61764705882353,1610612756,46,39,2022-11-12T00:58:57Z,2430000,False,217.0,116.0,1,left,MISS M. Bridges 24' step back 3PT,[1628969],1610612756.0,PHX,step back,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,24.61,Missed,,,,,,,,,,,,,,
247,PT03M21.00S,2022-11-12T00:58:49.2Z,2,REGULAR,rebound,offensive,[],1626164,,,1610612756,46,39,2022-11-12T00:58:57Z,2440000,False,,,0,,D. Booker REBOUND (Off:2 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,246.0,4.0,2.0,2.0,,,,,,
248,PT03M21.00S,2022-11-12T00:58:58.6Z,2,REGULAR,foul,personal,[],1630591,,,1610612756,46,39,2022-11-12T00:59:12Z,2450000,False,,,0,,J. Suggs personal FOUL (2 PF),"[1630591, 1626164]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,1628172.0,,,,,,,,,,,,,,,,2.0,0.0,Booker,1626164.0
250,PT03M14.00S,2022-11-12T00:59:21.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629028,15.719448094612352,45.83333333333333,1610612756,46,39,2022-11-12T00:59:44Z,2470000,False,21.0,95.0,1,left,MISS D. Ayton 9' turnaround fadeaway Shot,[1629028],1610612756.0,PHX,turnaround fadeaway,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,9.75,Missed,,,,,,,,,,,,,,
251,PT03M10.00S,2022-11-12T00:59:25.4Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,46,39,2022-11-12T00:59:26Z,2480000,False,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,250.0,1.0,1.0,0.0,,,,,,
