actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
167,PT12M00.00S,2023-01-05T00:38:39.2Z,2,REGULAR,period,start,[],0,,,1610612753,31,28,2023-01-05T00:38:39Z,1670000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2023-01-05T00:38:40.8Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612753,31,28,2023-01-05T00:39:49Z,1680000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612753.0,ORL,,,,,,,,,,,,204059.0,,,,,,,,,,,,,,,,,,,
169,PT11M37.00S,2023-01-05T00:39:01.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628964,6.1268068331143235,51.470588235294116,1610612753,33,28,2023-01-05T00:39:08Z,1690000,False,-7.0,5.0,1,left,M. Bamba DUNK (6 PTS) (C. Anthony 3 AST),"[1628964, 1630175]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,0.9,Made,6.0,,,,,,,,,C. Anthony,1630175.0,3.0,,,,
171,PT11M23.00S,2023-01-05T00:39:14.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,92.72339027595268,50.73529411764706,1610612760,33,28,2023-01-05T00:39:21Z,1710000,False,4.0,16.0,1,right,MISS L. Dort driving Layup,[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,1.63,Missed,,,,,,,,,,,,,,,,
172,PT11M20.00S,2023-01-05T00:39:18.3Z,2,REGULAR,rebound,offensive,[],1629026,,,1610612760,33,28,2023-01-05T00:39:18Z,1720000,False,,,0,,K. Williams REBOUND (Off:1 Def:0),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,,171.0,1.0,0.0,1.0,,,,,,,,,,,
173,PT11M20.00S,2023-01-05T00:39:18.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629026,94.40999984741211,50.0,1610612760,33,28,2023-01-05T00:39:33Z,1730000,False,0.0,0.0,1,right,MISS K. Williams tip Layup,[1629026],1610612760.0,OKC,tip,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
174,PT11M17.00S,2023-01-05T00:39:21.3Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,33,28,2023-01-05T00:39:33Z,1740000,False,,,0,,P. Banchero REBOUND (Off:1 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,173.0,4.0,3.0,1.0,,,,,,,,,,,
175,PT11M15.00S,2023-01-05T00:39:23.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,6.915243101182654,51.9607843137255,1610612753,35,28,2023-01-05T00:47:56Z,1750000,False,-10.0,13.0,1,left,R. Hampton driving Layup (5 PTS) (P. Banchero 2 AST),"[1630181, 1631094]",1610612753.0,ORL,driving,,,Hampton,R. Hampton,,,,,Restricted Area,0-8 Center,,,1.59,Made,5.0,,,,,,,,,P. Banchero,1631094.0,2.0,,,,
176,PT11M04.00S,2023-01-05T00:39:34.0Z,2,REGULAR,3pt,Jump Shot,[],1630544,70.38436268068331,16.666666666666664,1610612760,35,28,2023-01-05T00:39:38Z,1760000,False,-167.0,226.0,1,right,MISS T. Mann 28' 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,28.07,Missed,,,,,,,,,,,,,,,,
177,PT11M01.00S,2023-01-05T00:39:37.0Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,35,28,2023-01-05T00:39:38Z,1770000,False,,,0,,M. Bamba REBOUND (Off:1 Def:1),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Left Center,,,,,,176.0,2.0,1.0,1.0,,,,,,,,,,,
178,PT10M52.00S,2023-01-05T00:39:46.4Z,2,REGULAR,3pt,Jump Shot,[],203082,6.783837056504599,95.83333333333334,1610612753,38,28,2023-01-05T00:39:51Z,1780000,False,-229.0,11.0,1,left,T. Ross 3PT  (6 PTS) (M. Bamba 1 AST),"[203082, 1628964]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,Left Corner 3,24+ Left,,,22.95,Made,6.0,,,,,,,,,M. Bamba,1628964.0,1.0,,,,
180,PT10M50.00S,2023-01-05T00:39:57.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612760,38,28,2023-01-05T00:39:57Z,1800000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT10M36.00S,2023-01-05T00:42:57.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,93.77463863337714,54.41176470588235,1610612760,38,30,2023-01-05T00:43:02Z,1810000,False,22.0,6.0,1,right,A. Wiggins driving Layup (2 PTS) (J. Giddey 1 AST),"[1630598, 1630581]",1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,2.29,Made,2.0,,,,,,,,,J. Giddey,1630581.0,1.0,,,,
256,PT10M18.00S,2023-01-05T00:43:10.2Z,2,REGULAR,turnover,lost ball,[],1631094,,,1610612753,38,30,2023-01-05T00:54:27Z,1840000,False,,,0,,P. Banchero lost ball TURNOVER (2 TO),"[1631094, 1629026]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,,2.0,,,,,,,,,,,,,,,,,Williams,1629026.0
257,PT10M18.00S,2023-01-05T00:43:10.2Z,2,REGULAR,steal,,[],1629026,,,1610612760,38,30,2023-01-05T00:54:27Z,1850000,False,,,0,,K. Williams STEAL (1 STL),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
186,PT10M15.00S,2023-01-05T00:43:23.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1630598,89.83245729303549,50.49019607843137,1610612760,38,30,2023-01-05T00:54:27Z,1860000,False,2.0,43.0,1,right,MISS A. Wiggins running Layup - blocked,"[1630598, 1630175]",1610612760.0,OKC,running,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,4.32,Missed,,,,,,,,,,,,,Anthony,1630175.0,,
187,PT10M15.00S,2023-01-05T00:43:23.0Z,2,REGULAR,block,,[],1630175,,,1610612760,38,30,2023-01-05T00:43:29Z,1870000,False,,,0,,C. Anthony BLOCK (1 BLK),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
191,PT10M11.00S,2023-01-05T00:43:27.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,38,30,2023-01-05T00:43:49Z,1880000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,186.0,,,,,,,,,,,,,,
188,PT10M11.00S,2023-01-05T00:43:47.1Z,2,REGULAR,jumpball,recovered,[],1630581,,,1610612760,38,30,2023-01-05T00:43:47Z,1890000,False,,,0,,Jump Ball A. Wiggins vs. C. Anthony: Tip to J. Giddey,"[1630581, 1630598, 1630175]",1610612760.0,OKC,heldball,J. Giddey,1630581.0,Giddey,J. Giddey,Wiggins,1630598.0,Anthony,1630175.0,,,,,,,,,,,,,,,,,,,,,,
192,PT10M08.00S,2023-01-05T00:43:49.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance', 'fromturnover']",1630581,85.23324572930355,50.73529411764706,1610612760,38,30,2023-01-05T00:54:27Z,1920000,False,4.0,86.0,1,right,MISS J. Giddey 8' driving floating Shot,[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,8.64,Missed,,,,,,,,,,,,,,,,
193,PT10M08.00S,2023-01-05T00:43:52.9Z,2,REGULAR,rebound,offensive,[],1629026,,,1610612760,38,30,2023-01-05T00:43:52Z,1930000,False,,,0,,K. Williams REBOUND (Off:2 Def:0),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,192.0,2.0,0.0,2.0,,,,,,,,,,,
195,PT10M00.00S,2023-01-05T00:44:12.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance', 'fromturnover']",1630544,84.83902759526939,58.82352941176471,1610612760,38,30,2023-01-05T00:54:27Z,1950000,False,44.0,90.0,1,right,MISS T. Mann 10' pullup Shot,[1630544],1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,10.02,Missed,,,,,,,,,,,,,,,,
196,PT09M58.00S,2023-01-05T00:44:14.0Z,2,REGULAR,rebound,defensive,[],1630181,,,1610612753,38,30,2023-01-05T00:44:18Z,1960000,False,,,0,,R. Hampton REBOUND (Off:0 Def:2),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,195.0,2.0,2.0,0.0,,,,,,,,,,,
197,PT09M52.00S,2023-01-05T00:44:20.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630181,16.113666228646515,51.225490196078425,1610612753,40,30,2023-01-05T00:44:29Z,1970000,False,-6.0,99.0,1,left,R. Hampton 9' turnaround Jump Shot (7 PTS),[1630181],1610612753.0,ORL,turnaround,,,Hampton,R. Hampton,,,,,In The Paint (Non-RA),8-16 Center,,,9.92,Made,7.0,,,,,,,,,,,,,,,
198,PT09M32.00S,2023-01-05T00:44:40.2Z,2,REGULAR,3pt,Jump Shot,[],1630581,67.09921156373193,68.38235294117648,1610612760,40,33,2023-01-05T00:44:45Z,1980000,False,92.0,257.0,1,right,J. Giddey 27' 3PT  (8 PTS) (A. Wiggins 1 AST),"[1630581, 1630598]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,27.27,Made,8.0,,,,,,,,,A. Wiggins,1630598.0,1.0,,,,
200,PT09M15.00S,2023-01-05T00:44:59.8Z,2,REGULAR,foul,personal,['2freethrow'],1630544,,,1610612753,40,33,2023-01-05T00:45:09Z,2000000,False,,,0,,T. Mann shooting personal FOUL (2 PF) (Hampton 2 FT),"[1630544, 1630181]",1610612760.0,OKC,shooting,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,1627541.0,,,,,,,,,2.0,0.0,Hampton,1630181.0,,,,,,,
202,PT09M15.00S,2023-01-05T00:45:23.7Z,2,REGULAR,freethrow,1 of 2,[],1630181,,,1610612753,41,33,2023-01-05T00:45:23Z,2020000,False,,,0,,R. Hampton Free Throw 1 of 2 (8 PTS),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
203,PT09M15.00S,2023-01-05T00:45:36.4Z,2,REGULAR,freethrow,2 of 2,[],1630181,,,1610612753,42,33,2023-01-05T00:45:36Z,2030000,False,,,0,,R. Hampton Free Throw 2 of 2 (9 PTS),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
204,PT08M59.00S,2023-01-05T00:45:53.3Z,2,REGULAR,turnover,bad pass,[],1629652,,,1610612760,42,33,2023-01-05T00:45:57Z,2040000,False,,,0,,L. Dort bad pass TURNOVER (1 TO),"[1629652, 1631094]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,,,Banchero,1631094.0
205,PT08M59.00S,2023-01-05T00:45:53.3Z,2,REGULAR,steal,,[],1631094,,,1610612753,42,33,2023-01-05T00:45:55Z,2050000,False,,,0,,P. Banchero STEAL (1 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
206,PT08M57.00S,2023-01-05T00:46:01.9Z,2,REGULAR,turnover,out-of-bounds,[],1630175,,,1610612753,42,33,2023-01-05T00:46:08Z,2060000,False,,,0,,C. Anthony lost ball out-of-bounds TURNOVER (1 TO),[1630175],1610612753.0,ORL,lost ball,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Center,1628172.0,1.0,,,,,,,,,,,,,,,,,,
207,PT08M51.00S,2023-01-05T00:46:08.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629652,73.27529566360053,13.23529411764706,1610612760,42,36,2023-01-05T00:46:15Z,2070000,False,-184.0,199.0,1,right,L. Dort 27' 3PT  (5 PTS) (K. Williams 1 AST),"[1629652, 1629026]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,27.07,Made,5.0,,,,,,,,,K. Williams,1629026.0,1.0,,,,
209,PT08M28.00S,2023-01-05T00:46:30.7Z,2,REGULAR,2pt,Jump Shot,[],1631094,3.7614980289093296,75.0,1610612753,44,36,2023-01-05T00:46:37Z,2090000,False,-125.0,-17.0,1,left,P. Banchero 12' turnaround Jump Shot (6 PTS),[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,,12.62,Made,6.0,,,,,,,,,,,,,,,
210,PT08M20.00S,2023-01-05T00:46:40.4Z,2,REGULAR,3pt,Jump Shot,[],1630598,75.1149802890933,10.53921568627451,1610612760,44,36,2023-01-05T00:46:45Z,2100000,False,-197.0,181.0,1,right,MISS A. Wiggins 26' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,26.8,Missed,,,,,,,,,,,,,,,,
211,PT08M14.00S,2023-01-05T00:46:46.4Z,2,REGULAR,rebound,defensive,[],203082,,,1610612753,44,36,2023-01-05T00:46:45Z,2110000,False,,,0,,T. Ross REBOUND (Off:0 Def:1),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Left Center,,,,,,210.0,1.0,1.0,0.0,,,,,,,,,,,
212,PT08M07.00S,2023-01-05T00:46:52.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,6.258212877792378,50.49019607843137,1610612753,46,36,2023-01-05T00:47:30Z,2120000,False,-2.0,6.0,1,left,P. Banchero driving Layup (8 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,0.68,Made,8.0,,,,,,,,,,,,,,,
213,PT08M07.00S,2023-01-05T00:46:56.5Z,2,REGULAR,foul,personal,['1freethrow'],1629026,,,1610612753,46,36,2023-01-05T00:47:43Z,2130000,False,,,0,,K. Williams shooting personal FOUL (1 PF) (Banchero 1 FT),"[1629026, 1631094]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,204059.0,,,,,,,,,1.0,0.0,Banchero,1631094.0,,,,,,,
215,PT08M07.00S,2023-01-05T00:47:34.2Z,2,REGULAR,substitution,out,[],1630544,,,1610612753,46,36,2023-01-05T00:47:37Z,2150000,False,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M07.00S,2023-01-05T00:47:34.2Z,2,REGULAR,substitution,in,[],1630322,,,1610612753,46,36,2023-01-05T00:47:37Z,2160000,False,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M07.00S,2023-01-05T00:47:48.9Z,2,REGULAR,freethrow,1 of 1,[],1631094,,,1610612753,47,36,2023-01-05T00:48:07Z,2170000,False,,,0,,P. Banchero Free Throw 1 of 1 (9 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
218,PT07M51.00S,2023-01-05T00:48:04.0Z,2,REGULAR,3pt,Jump Shot,[],1630581,74.32654402102497,84.06862745098039,1610612760,47,36,2023-01-05T00:48:10Z,2180000,False,170.0,189.0,1,right,MISS J. Giddey 25' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,25.43,Missed,,,,,,,,,,,,,,,,
219,PT07M47.00S,2023-01-05T00:48:07.3Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,47,36,2023-01-05T00:48:07Z,2190000,False,,,0,,P. Banchero REBOUND (Off:1 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,218.0,5.0,4.0,1.0,,,,,,,,,,,
220,PT07M38.00S,2023-01-05T00:48:17.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,15.325229960578188,51.71568627450981,1610612753,49,36,2023-01-05T01:02:37Z,2200000,False,-9.0,92.0,1,left,C. Anthony 9' driving floating Jump Shot (4 PTS) (P. Banchero 3 AST),"[1630175, 1631094]",1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,9.2,Made,4.0,,,,,,,,,P. Banchero,1631094.0,3.0,,,,
222,PT07M21.00S,2023-01-05T00:48:33.9Z,2,REGULAR,turnover,lost ball,[],1629026,,,1610612760,49,36,2023-01-05T00:48:38Z,2220000,False,,,0,,K. Williams lost ball TURNOVER (1 TO),"[1629026, 1628964]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,,,Bamba,1628964.0
223,PT07M21.00S,2023-01-05T00:48:33.9Z,2,REGULAR,steal,,[],1628964,,,1610612753,49,36,2023-01-05T00:56:50Z,2230000,False,,,0,,M. Bamba STEAL (1 STL),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
224,PT07M14.00S,2023-01-05T00:48:41.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631094,28.86005256241787,23.03921568627451,1610612753,49,36,2023-01-05T00:48:45Z,2240000,False,135.0,219.0,1,left,MISS P. Banchero 25' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,25.7,Missed,,,,,,,,,,,,,,,,
225,PT07M10.00S,2023-01-05T00:48:45.0Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,49,36,2023-01-05T00:48:45Z,2250000,False,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,224.0,2.0,2.0,0.0,,,,,,,,,,,
226,PT07M04.00S,2023-01-05T00:48:50.9Z,2,REGULAR,3pt,Jump Shot,[],1630322,80.3712220762155,4.901960784313726,1610612760,49,36,2023-01-05T01:03:39Z,2260000,False,-225.0,132.0,1,right,MISS L. Waters III 26' step back 3PT,[1630322],1610612760.0,OKC,step back,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Left Center,,,26.13,Missed,,,,,,,,,,,,,,,,
227,PT07M01.00S,2023-01-05T00:48:53.9Z,2,REGULAR,rebound,offensive,[],1629026,,,1610612760,49,36,2023-01-05T01:03:39Z,2270000,False,,,0,,K. Williams REBOUND (Off:3 Def:0),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,226.0,3.0,0.0,3.0,,,,,,,,,,,
228,PT07M00.00S,2023-01-05T00:48:55.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630581,71.04139290407359,17.15686274509804,1610612760,49,36,2023-01-05T00:48:59Z,2280000,False,-164.0,220.0,1,right,MISS J. Giddey 27' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,27.43,Missed,,,,,,,,,,,,,,,,
229,PT06M57.00S,2023-01-05T00:48:58.4Z,2,REGULAR,rebound,defensive,[],203082,,,1610612753,49,36,2023-01-05T00:48:59Z,2290000,False,,,0,,T. Ross REBOUND (Off:0 Def:2),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Left Center,,,,,,228.0,2.0,2.0,0.0,,,,,,,,,,,
230,PT06M52.00S,2023-01-05T00:49:17.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612753,49,36,2023-01-05T00:49:17Z,2300000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M52.00S,2023-01-05T00:50:03.4Z,2,REGULAR,substitution,out,[],1628964,,,1610612753,49,36,2023-01-05T00:52:13Z,2310000,False,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M52.00S,2023-01-05T00:50:03.4Z,2,REGULAR,substitution,out,[],1630175,,,1610612753,49,36,2023-01-05T00:52:13Z,2320000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M52.00S,2023-01-05T00:50:03.4Z,2,REGULAR,substitution,out,[],1629026,,,1610612753,49,36,2023-01-05T00:52:13Z,2330000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M52.00S,2023-01-05T00:50:03.4Z,2,REGULAR,substitution,out,[],1630598,,,1610612753,49,36,2023-01-05T00:52:13Z,2340000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M52.00S,2023-01-05T00:50:03.4Z,2,REGULAR,substitution,out,[],1630581,,,1610612753,49,36,2023-01-05T00:52:13Z,2350000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M52.00S,2023-01-05T00:50:03.4Z,2,REGULAR,substitution,in,[],1631216,,,1610612753,49,36,2023-01-05T00:52:13Z,2360000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M52.00S,2023-01-05T00:50:03.4Z,2,REGULAR,substitution,in,[],1628976,,,1610612753,49,36,2023-01-05T00:52:13Z,2370000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M52.00S,2023-01-05T00:50:03.4Z,2,REGULAR,substitution,in,[],1631114,,,1610612753,49,36,2023-01-05T00:52:13Z,2380000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M52.00S,2023-01-05T00:50:03.4Z,2,REGULAR,substitution,in,[],1630198,,,1610612753,49,36,2023-01-05T00:52:13Z,2390000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M52.00S,2023-01-05T00:50:03.4Z,2,REGULAR,substitution,in,[],203488,,,1610612753,49,36,2023-01-05T00:52:13Z,2400000,False,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M49.00S,2023-01-05T00:52:14.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203082,11.12023653088042,50.245098039215684,1610612753,51,36,2023-01-05T00:52:43Z,2410000,False,-1.0,52.0,1,left,T. Ross driving Layup (8 PTS) (P. Banchero 4 AST),"[203082, 1631094]",1610612753.0,ORL,driving,,,Ross,T. Ross,,,,,In The Paint (Non-RA),0-8 Center,,,5.2,Made,8.0,,,,,,,,,P. Banchero,1631094.0,4.0,,,,
242,PT06M49.00S,2023-01-05T00:52:24.0Z,2,REGULAR,foul,personal,['1freethrow'],1630198,,,1610612753,51,36,2023-01-05T00:52:37Z,2420000,False,,,0,,I. Joe shooting personal FOUL (1 PF) (Ross 1 FT),"[1630198, 203082]",1610612760.0,OKC,shooting,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,1627541.0,,,,,,,,,1.0,0.0,Ross,203082.0,,,,,,,
244,PT06M49.00S,2023-01-05T00:52:39.8Z,2,REGULAR,freethrow,1 of 1,[],203082,,,1610612753,52,36,2023-01-05T00:52:39Z,2440000,False,,,0,,T. Ross Free Throw 1 of 1 (9 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
245,PT06M30.00S,2023-01-05T00:52:59.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,91.80354796320631,47.30392156862745,1610612760,52,36,2023-01-05T00:53:06Z,2450000,False,-13.0,25.0,1,right,MISS J. Williams driving Layup,[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,2.8,Missed,,,,,,,,,,,,,,,,
246,PT06M27.00S,2023-01-05T00:53:02.8Z,2,REGULAR,rebound,defensive,[],1630181,,,1610612753,52,36,2023-01-05T00:53:06Z,2460000,False,,,0,,R. Hampton REBOUND (Off:0 Def:3),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,Restricted Area,0-8 Center,,,,,,245.0,3.0,3.0,0.0,,,,,,,,,,,
247,PT06M24.00S,2023-01-05T00:53:05.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628976,24.392247043363994,86.02941176470588,1610612753,52,36,2023-01-05T00:53:15Z,2470000,False,-180.0,177.0,1,left,MISS W. Carter Jr. 25' running 3PT,[1628976],1610612753.0,ORL,running,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,25.24,Missed,,,,,,,,,,,,,,,,
248,PT06M22.00S,2023-01-05T00:53:07.6Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,52,36,2023-01-05T00:53:15Z,2480000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,,,247.0,1.0,1.0,0.0,,,,,,,,,,,
