actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
183,PT10M14.00S,2021-11-09T01:40:13.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,90.3580814717477,43.627450980392155,1610612750,38,36,2021-11-09T01:40:22Z,1790000,-32.0,38.0,1,right,MISS D. Russell driving floating bank Shot,[1626156],1610612750.0,MIN,driving floating bank,,,Russell,D. Russell,,,,,4.97,Missed,,,,,,,,,,,,,,,,,,,
184,PT10M14.00S,2021-11-09T01:40:13.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,38,36,2021-11-09T01:40:22Z,1800000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,183.0,,,,,,,,,,,,,,,,,,
185,PT10M14.00S,2021-11-09T01:40:19.3Z,2,REGULAR,foul,personal,[],1629675,,,1610612763,38,36,2021-11-09T01:40:27Z,1810000,,,0,,N. Reid loose ball personal FOUL (1 PF),"[1629675, 1630217]",1610612750.0,MIN,loose ball,,,Reid,N. Reid,,,,,,,,,,,1201.0,1.0,0.0,Bane,1630217.0,,,,,,,,,,
187,PT10M05.00S,2021-11-09T01:40:51.5Z,2,REGULAR,foul,personal,[],1626156,,,1610612763,38,36,2021-11-09T01:41:40Z,1830000,,,0,,D. Russell personal FOUL (2 PF),"[1626156, 1630214]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,1662.0,2.0,0.0,Tillman,1630214.0,,,,,,,,,,
189,PT09M53.00S,2021-11-09T01:41:20.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,12.302890932982917,45.09803921568628,1610612763,38,36,2021-11-09T01:41:27Z,1850000,25.0,63.0,1,left,MISS B. Clarke 6' driving floating Shot - blocked,"[1629634, 1629020]",1610612763.0,MEM,driving floating,,,Clarke,B. Clarke,,,,,6.77,Missed,,,,,,,,,,,,Vanderbilt,1629020.0,,,,,,
190,PT09M53.00S,2021-11-09T01:41:20.8Z,2,REGULAR,block,,[],1629020,,,1610612763,38,36,2021-11-09T01:41:24Z,1860000,,,0,,J. Vanderbilt BLOCK (1 BLK),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M48.00S,2021-11-09T01:41:25.8Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,38,36,2021-11-09T01:41:27Z,1870000,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,189.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
192,PT09M41.00S,2021-11-09T01:41:33.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627752,84.44480946123521,48.77450980392157,1610612750,38,36,2021-11-09T01:41:39Z,1880000,-6.0,94.0,1,right,MISS T. Prince 9' turnaround fadeaway Shot,[1627752],1610612750.0,MIN,turnaround fadeaway,,,Prince,T. Prince,,,,,9.39,Missed,,,,,,,,,,,,,,,,,,,
193,PT09M38.00S,2021-11-09T01:41:36.4Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612763,38,36,2021-11-09T01:41:39Z,1890000,,,0,,X. Tillman REBOUND (Off:0 Def:3),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,192.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
194,PT09M31.00S,2021-11-09T01:41:45.6Z,2,REGULAR,turnover,out-of-bounds,[],1626145,,,1610612763,38,36,2021-11-09T01:41:51Z,1900000,,,0,,T. Jones lost ball out-of-bounds TURNOVER (1 TO),[1626145],1610612763.0,MEM,lost ball,,,Jones,T. Jones,,,,,,,,,,,1201.0,,,,,1.0,,,,,,,,,
195,PT09M13.00S,2021-11-09T01:42:10.1Z,2,REGULAR,turnover,lost ball,[],1626156,,,1610612750,38,36,2021-11-09T01:42:15Z,1910000,,,0,,D. Russell lost ball TURNOVER (1 TO),"[1626156, 1630214]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,1.0,,,,Tillman,1630214.0,,,,
196,PT09M13.00S,2021-11-09T01:42:10.1Z,2,REGULAR,steal,,[],1630214,,,1610612763,38,36,2021-11-09T01:42:12Z,1920000,,,0,,X. Tillman STEAL (1 STL),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M08.00S,2021-11-09T01:42:17.1Z,2,REGULAR,foul,personal,['2freethrow'],1629020,,,1610612763,38,36,2021-11-09T01:42:28Z,1930000,,,0,,J. Vanderbilt shooting personal FOUL (1 PF) (Konchar 2 FT),"[1629020, 1629723]",1610612750.0,MIN,shooting,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,1201.0,1.0,0.0,Konchar,1629723.0,,,,,,,,,,
199,PT09M08.00S,2021-11-09T01:42:44.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629723,,,1610612763,39,36,2021-11-09T01:42:44Z,1950000,,,0,,J. Konchar Free Throw 1 of 2 (3 PTS),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,Made,,,,,,,,,,,3.0,,,,,,,,
200,PT09M08.00S,2021-11-09T01:42:52.1Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629723,,,1610612763,40,36,2021-11-09T01:42:52Z,1960000,,,0,,J. Konchar Free Throw 2 of 2 (4 PTS),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,Made,,,,,,,,,,,4.0,,,,,,,,
201,PT08M45.00S,2021-11-09T01:43:18.1Z,2,REGULAR,3pt,Jump Shot,[],1629020,91.01511169513797,94.6078431372549,1610612750,40,36,2021-11-09T01:43:23Z,1970000,223.0,32.0,1,right,MISS J. Vanderbilt 3PT,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,22.53,Missed,,,,,,,,,,,,,,,,,,,
202,PT08M41.00S,2021-11-09T01:43:22.1Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,40,36,2021-11-09T01:43:23Z,1980000,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,201.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
203,PT08M34.00S,2021-11-09T01:43:28.1Z,2,REGULAR,3pt,Jump Shot,[],1630217,21.23850197109067,90.19607843137256,1610612763,40,36,2021-11-09T01:43:35Z,1990000,-201.0,147.0,1,left,MISS D. Bane 24' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,24.91,Missed,,,,,,,,,,,,,,,,,,,
204,PT08M29.00S,2021-11-09T01:43:33.1Z,2,REGULAR,rebound,offensive,[],1629723,,,1610612763,40,36,2021-11-09T01:43:35Z,2000000,,,0,,J. Konchar REBOUND (Off:1 Def:0),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,203.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
205,PT08M29.00S,2021-11-09T01:43:34.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629723,5.590000152587891,50.0,1610612763,42,36,2021-11-09T01:43:34Z,2010000,0.0,0.0,1,left,J. Konchar tip Layup (6 PTS),[1629723],1610612763.0,MEM,tip,,,Konchar,J. Konchar,,,,,0.0,Made,,,,,,,,,,,6.0,,,,,,,,
206,PT08M22.00S,2021-11-09T01:43:45.3Z,2,REGULAR,foul,personal,[],1629723,,,1610612750,42,36,2021-11-09T01:43:52Z,2020000,,,0,,J. Konchar personal FOUL (1 PF),"[1629723, 1629675]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,1201.0,1.0,0.0,Reid,1629675.0,,,,,,,,,,
208,PT08M22.00S,2021-11-09T01:43:54.1Z,2,REGULAR,substitution,out,[],1629634,,,1610612750,42,36,2021-11-09T01:44:00Z,2040000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M22.00S,2021-11-09T01:43:54.1Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,42,36,2021-11-09T01:44:00Z,2050000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M22.00S,2021-11-09T01:43:54.1Z,2,REGULAR,substitution,in,[],203937,,,1610612750,42,36,2021-11-09T01:44:00Z,2060000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M22.00S,2021-11-09T01:43:54.1Z,2,REGULAR,substitution,in,[],1626157,,,1610612750,42,36,2021-11-09T01:44:00Z,2070000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M12.00S,2021-11-09T01:44:18.4Z,2,REGULAR,turnover,bad pass,[],1626157,,,1610612750,42,36,2021-11-09T01:44:22Z,2080000,,,0,,K. Towns bad pass TURNOVER (2 TO),"[1626157, 1630214]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,2.0,,,,Tillman,1630214.0,,,,
213,PT08M12.00S,2021-11-09T01:44:18.4Z,2,REGULAR,steal,,[],1630214,,,1610612763,42,36,2021-11-09T01:45:02Z,2090000,,,0,,X. Tillman STEAL (2 STL),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M08.00S,2021-11-09T01:44:25.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,42,36,2021-11-09T01:44:25Z,2100000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M05.00S,2021-11-09T01:44:46.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203937,28.86005256241787,72.79411764705883,1610612763,45,36,2021-11-09T01:44:49Z,2110000,-114.0,219.0,1,left,K. Anderson 24' 3PT  (6 PTS) (T. Jones 2 AST),"[203937, 1626145]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,24.67,Made,,,,,,,,,,,6.0,,,,,T. Jones,1626145.0,2.0,
217,PT07M49.00S,2021-11-09T01:45:04.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626157,93.11760840998686,53.431372549019606,1610612750,45,38,2021-11-09T01:45:09Z,2130000,17.0,12.0,1,right,K. Towns cutting DUNK (4 PTS) (J. Vanderbilt 1 AST),"[1626157, 1629020]",1610612750.0,MIN,cutting,,,Towns,K. Towns,,,,,2.11,Made,,,,,,,,,,,4.0,,,,,J. Vanderbilt,1629020.0,1.0,
219,PT07M49.00S,2021-11-09T01:45:07.2Z,2,REGULAR,foul,personal,['1freethrow'],1629723,,,1610612750,45,38,2021-11-09T01:45:36Z,2150000,,,0,,J. Konchar shooting personal FOUL (2 PF) (Towns 1 FT),"[1629723, 1626157]",1610612763.0,MEM,shooting,,,Konchar,J. Konchar,,,,,,,,,,,1662.0,2.0,0.0,Towns,1626157.0,,,,,,,,,,
221,PT07M49.00S,2021-11-09T01:45:21.7Z,2,REGULAR,substitution,out,[],1630214,,,1610612750,45,38,2021-11-09T01:47:07Z,2170000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M49.00S,2021-11-09T01:45:21.7Z,2,REGULAR,substitution,out,[],1629020,,,1610612750,45,38,2021-11-09T01:47:07Z,2180000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M49.00S,2021-11-09T01:45:21.7Z,2,REGULAR,substitution,in,[],203500,,,1610612750,45,38,2021-11-09T01:47:07Z,2190000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M49.00S,2021-11-09T01:45:21.7Z,2,REGULAR,substitution,in,[],1630183,,,1610612750,45,38,2021-11-09T01:47:07Z,2200000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M49.00S,2021-11-09T01:45:40.1Z,2,REGULAR,freethrow,1 of 1,[],1626157,,,1610612750,45,39,2021-11-09T01:45:40Z,2210000,,,0,,K. Towns Free Throw 1 of 1 (5 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,,,,,,,5.0,,,,,,,,
226,PT07M30.00S,2021-11-09T01:46:05.1Z,2,REGULAR,turnover,3-second-violation,[],203500,,,1610612763,45,39,2021-11-09T01:46:13Z,2220000,,,0,,S. Adams 3-second-violation TURNOVER (2 TO),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,1201.0,,,,,2.0,,,,,,,,,
227,PT07M30.00S,2021-11-09T01:46:09.2Z,2,REGULAR,substitution,out,[],1626156,,,1610612750,45,39,2021-11-09T01:46:15Z,2230000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M30.00S,2021-11-09T01:46:09.2Z,2,REGULAR,substitution,in,[],201976,,,1610612750,45,39,2021-11-09T01:46:15Z,2240000,,,0,,SUB in: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M16.00S,2021-11-09T01:46:38.8Z,2,REGULAR,foul,personal,[],203500,,,1610612750,45,39,2021-11-09T01:46:45Z,2250000,,,0,,S. Adams personal FOUL (2 PF),"[203500, 1626157]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,1201.0,2.0,0.0,Towns,1626157.0,,,,,,,,,,
231,PT07M10.00S,2021-11-09T01:47:04.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626157,89.30683311432325,55.88235294117647,1610612750,45,39,2021-11-09T01:47:09Z,2270000,29.0,48.0,1,right,MISS K. Towns driving floating Shot,[1626157],1610612750.0,MIN,driving floating,,,Towns,K. Towns,,,,,5.63,Missed,,,,,,,,,,,,,,,,,,,
232,PT07M06.00S,2021-11-09T01:47:08.4Z,2,REGULAR,rebound,defensive,[],203937,,,1610612763,45,39,2021-11-09T01:47:09Z,2280000,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,231.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
233,PT07M03.00S,2021-11-09T01:47:10.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,29.911300919842315,18.38235294117647,1610612763,45,39,2021-11-09T01:47:24Z,2290000,158.0,229.0,1,left,MISS D. Bane 27' running 3PT,[1630217],1610612763.0,MEM,running,,,Bane,D. Bane,,,,,27.8,Missed,,,,,,,,,,,,,,,,,,,
234,PT06M59.00S,2021-11-09T01:47:14.5Z,2,REGULAR,rebound,defensive,[],1627752,,,1610612750,45,39,2021-11-09T01:47:24Z,2300000,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,233.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
235,PT06M42.00S,2021-11-09T01:47:31.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201976,87.99277266754271,53.92156862745098,1610612750,45,39,2021-11-09T01:47:36Z,2310000,20.0,60.0,1,right,MISS P. Beverley 6' turnaround Hook,[201976],1610612750.0,MIN,turnaround,,,Beverley,P. Beverley,,,,,6.35,Missed,,,,,,,,,,,,,,,,,,,
236,PT06M40.00S,2021-11-09T01:47:33.2Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612750,45,39,2021-11-09T01:47:36Z,2320000,,,0,,K. Towns REBOUND (Off:3 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,235.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
237,PT06M38.00S,2021-11-09T01:47:36.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,66.70499342969777,45.588235294117645,1610612750,45,39,2021-11-09T01:47:51Z,2330000,-22.0,260.0,1,right,MISS M. Beasley 26' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,26.14,Missed,,,,,,,,,,,,,,,,,,,
238,PT06M30.00S,2021-11-09T01:47:44.7Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612750,45,39,2021-11-09T01:47:51Z,2340000,,,0,,K. Towns REBOUND (Off:4 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,237.0,5.0,1.0,4.0,,,,,,,,,,,,,,,
239,PT06M30.00S,2021-11-09T01:47:43.3Z,2,REGULAR,2pt,Jump Shot,"['2ndchance', 'pointsinthepaint']",1626157,94.40999984741211,50.0,1610612750,45,41,2021-11-09T01:48:05Z,2350000,0.0,0.0,1,right,K. Towns floating Jump Shot (7 PTS),[1626157],1610612750.0,MIN,floating,,,Towns,K. Towns,,,,,0.0,Made,,,,,,,,,,,7.0,,,,,,,,
240,PT06M22.00S,2021-11-09T01:47:51.6Z,2,REGULAR,2pt,Jump Shot,[],1630217,22.07621550591327,38.1625306372549,1610612763,47,41,2021-11-09T01:47:58Z,2360000,59.0,155.0,1,left,D. Bane 16' Jump Shot (2 PTS) (K. Anderson 3 AST),"[1630217, 203937]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,16.59,Made,,,,,,,,,,,2.0,,,,,K. Anderson,203937.0,3.0,
242,PT06M05.00S,2021-11-09T01:48:08.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,88.38699080157687,41.911764705882355,1610612750,47,41,2021-11-09T01:48:12Z,2380000,-40.0,57.0,1,right,MISS J. McDaniels 6' driving floating Shot,[1630183],1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,6.96,Missed,,,,,,,,,,,,,,,,,,,
243,PT06M03.00S,2021-11-09T01:48:10.1Z,2,REGULAR,rebound,offensive,[],201976,,,1610612750,47,41,2021-11-09T01:48:12Z,2390000,,,0,,P. Beverley REBOUND (Off:1 Def:0),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,242.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
244,PT06M01.00S,2021-11-09T01:48:12.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",201976,86.67871222076215,50.49019607843137,1610612750,47,43,2021-11-09T01:48:16Z,2400000,2.0,73.0,1,right,P. Beverley 7' turnaround Hook (7 PTS),[201976],1610612750.0,MIN,turnaround,,,Beverley,P. Beverley,,,,,7.27,Made,,,,,,,,,,,7.0,,,,,,,,
245,PT05M55.00S,2021-11-09T01:48:22.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,47,43,2021-11-09T01:48:22Z,2410000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M55.00S,2021-11-09T01:50:44.3Z,2,REGULAR,substitution,out,[],1626145,,,1610612763,47,43,2021-11-09T01:51:14Z,2420000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M55.00S,2021-11-09T01:50:44.3Z,2,REGULAR,substitution,out,[],1630217,,,1610612763,47,43,2021-11-09T01:51:14Z,2430000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M55.00S,2021-11-09T01:50:44.3Z,2,REGULAR,substitution,out,[],1629723,,,1610612763,47,43,2021-11-09T01:51:14Z,2440000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M55.00S,2021-11-09T01:50:44.3Z,2,REGULAR,substitution,out,[],1627736,,,1610612763,47,43,2021-11-09T01:51:14Z,2450000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M55.00S,2021-11-09T01:50:44.3Z,2,REGULAR,substitution,out,[],1627752,,,1610612763,47,43,2021-11-09T01:51:14Z,2460000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M55.00S,2021-11-09T01:50:44.3Z,2,REGULAR,substitution,in,[],1629001,,,1610612763,47,43,2021-11-09T01:51:14Z,2470000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M55.00S,2021-11-09T01:50:44.3Z,2,REGULAR,substitution,in,[],1629630,,,1610612763,47,43,2021-11-09T01:51:14Z,2480000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M55.00S,2021-11-09T01:50:44.3Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,47,43,2021-11-09T01:51:14Z,2490000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M55.00S,2021-11-09T01:50:44.3Z,2,REGULAR,substitution,in,[],1629006,,,1610612763,47,43,2021-11-09T01:51:14Z,2500000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M55.00S,2021-11-09T01:50:44.3Z,2,REGULAR,substitution,in,[],1630162,,,1610612763,47,43,2021-11-09T01:51:14Z,2510000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M52.00S,2021-11-09T01:51:28.3Z,2,REGULAR,3pt,Jump Shot,[],1629630,28.86005256241787,21.07843137254902,1610612763,47,43,2021-11-09T01:51:36Z,2520000,145.0,219.0,1,left,MISS J. Morant 26' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,26.23,Missed,,,,,,,,,,,,,,,,,,,
257,PT05M45.00S,2021-11-09T01:51:35.3Z,2,REGULAR,rebound,offensive,[],203937,,,1610612763,47,43,2021-11-09T01:51:36Z,2530000,,,0,,K. Anderson REBOUND (Off:1 Def:1),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,256.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
258,PT05M45.00S,2021-11-09T01:51:34.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203937,5.590000152587891,50.0,1610612763,47,43,2021-11-09T01:51:34Z,2540000,0.0,0.0,1,left,MISS K. Anderson tip Layup,[203937],1610612763.0,MEM,tip,,,Anderson,K. Anderson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
259,PT05M44.00S,2021-11-09T01:51:35.5Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,47,43,2021-11-09T01:51:35Z,2550000,,,0,,K. Towns REBOUND (Off:4 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,258.0,6.0,2.0,4.0,,,,,,,,,,,,,,,
260,PT05M27.00S,2021-11-09T01:51:53.4Z,2,REGULAR,3pt,Jump Shot,[],1630162,65.1281208935611,50.49019607843137,1610612750,47,43,2021-11-09T01:52:02Z,2560000,2.0,275.0,1,right,MISS A. Edwards 27' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,27.53,Missed,,,,,,,,,,,,,,,,,,,
261,PT05M22.00S,2021-11-09T01:51:58.4Z,2,REGULAR,rebound,offensive,[],1629006,,,1610612750,47,43,2021-11-09T01:52:02Z,2570000,,,0,,J. Okogie REBOUND (Off:1 Def:0),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,260.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
262,PT05M17.00S,2021-11-09T01:52:03.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,91.40932982917214,94.85294117647058,1610612750,47,46,2021-11-09T01:52:09Z,2580000,224.0,28.0,1,right,A. Edwards 3PT  (11 PTS) (P. Beverley 3 AST),"[1630162, 201976]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,22.61,Made,,,,,,,,,,,11.0,,,,,P. Beverley,201976.0,3.0,
264,PT04M53.00S,2021-11-09T01:52:26.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,15.719448094612352,45.83333333333333,1610612763,47,46,2021-11-09T01:52:32Z,2600000,21.0,95.0,1,left,MISS J. Morant 9' driving floating Shot - blocked,"[1629630, 201976]",1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,9.75,Missed,,,,,,,,,,,,Beverley,201976.0,,,,,,
265,PT04M53.00S,2021-11-09T01:52:26.8Z,2,REGULAR,block,,[],201976,,,1610612763,47,46,2021-11-09T01:52:29Z,2610000,,,0,,P. Beverley BLOCK (1 BLK),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M50.00S,2021-11-09T01:52:29.8Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,47,46,2021-11-09T01:52:32Z,2620000,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,264.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
267,PT04M48.00S,2021-11-09T01:52:31.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629006,91.01511169513797,53.67647058823529,1610612750,47,48,2021-11-09T01:52:40Z,2630000,18.0,32.0,1,right,J. Okogie running finger roll Layup (2 PTS) (A. Edwards 2 AST),"[1629006, 1630162]",1610612750.0,MIN,running finger roll,,,Okogie,J. Okogie,,,,,3.69,Made,,,,,,,,,,,2.0,,,,,A. Edwards,1630162.0,2.0,
269,PT04M31.00S,2021-11-09T01:52:49.2Z,2,REGULAR,2pt,Jump Shot,[],203937,20.45006570302234,45.34313725490196,1610612763,49,48,2021-11-09T01:52:53Z,2650000,23.0,140.0,1,left,K. Anderson 14' pullup Jump Shot (8 PTS),[203937],1610612763.0,MEM,pullup,,,Anderson,K. Anderson,,,,,14.16,Made,,,,,,,,,,,8.0,,,,,,,,
