actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
268,PT04M47.00S,2022-04-09T22:53:34.3Z,2,REGULAR,rebound,offensive,[],1626195,,,1610612740,49,34,2022-04-09T22:53:34Z,2670000,,,0,,W. Hernangomez REBOUND (Off:2 Def:2),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,266.0,4.0,2.0,2.0,,,,,,,,,
269,PT04M47.00S,2022-04-09T22:53:34.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626195,5.590000152587891,50.0,1610612740,49,36,2022-04-09T22:53:34Z,2680000,0.0,0.0,1,left,W. Hernangomez putback Layup (3 PTS),[1626195],1610612740.0,NOP,putback,,,Hernangomez,W. Hernangomez,,,,,,,,,,Made,3.0,0.0,,,,,,,,,,,,,
270,PT04M39.00S,2022-04-09T22:53:42.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,80.6340341655716,52.69607843137255,1610612763,49,36,2022-04-09T22:53:46Z,2690000,13.0,130.0,1,right,MISS D. Brooks 13' floating Shot,[1628415],1610612763.0,MEM,floating,,,Brooks,D. Brooks,,,,,,,,,,Missed,,13.02,,,,,,,,,,,,,
271,PT04M36.00S,2022-04-09T22:53:44.7Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,49,36,2022-04-09T22:53:44Z,2700000,,,0,,S. Adams REBOUND (Off:3 Def:6),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,270.0,9.0,6.0,3.0,,,,,,,,,
272,PT04M31.00S,2022-04-09T22:53:49.8Z,2,REGULAR,turnover,bad pass,[],1629630,,,1610612763,49,36,2022-04-09T22:53:52Z,2710000,,,0,,J. Morant bad pass TURNOVER (2 TO),"[1629630, 1630529]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,2.0,,,,,,Jones,1630529.0,
273,PT04M31.00S,2022-04-09T22:53:49.8Z,2,REGULAR,steal,,[],1630529,,,1610612740,49,36,2022-04-09T22:53:51Z,2720000,,,0,,H. Jones STEAL (2 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M26.00S,2022-04-09T22:53:55.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628984,25.969119579500656,16.666666666666664,1610612740,49,36,2022-04-09T22:54:00Z,2730000,167.0,192.0,1,left,MISS D. Graham 25' running 3PT,[1628984],1610612740.0,NOP,running,,,Graham,D. Graham,,,,,,,,,,Missed,,25.4,,,,,,,,,,,,,
275,PT04M22.00S,2022-04-09T22:53:58.6Z,2,REGULAR,rebound,offensive,[],1630529,,,1610612740,49,36,2022-04-09T22:53:58Z,2740000,,,0,,H. Jones REBOUND (Off:1 Def:0),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,274.0,1.0,0.0,1.0,,,,,,,,,
276,PT04M18.00S,2022-04-09T22:54:04.3Z,2,REGULAR,foul,personal,['2freethrow'],203500,,,1610612740,49,36,2022-04-09T22:54:14Z,2750000,,,0,,S. Adams shooting personal FOUL (2 PF) (Hayes 2 FT),"[203500, 1629637]",1610612763.0,MEM,shooting,,,Adams,S. Adams,,,,,201640.0,2.0,0.0,Hayes,1629637.0,,,,,,,,,,,,,,,,
278,PT04M18.00S,2022-04-09T22:54:29.4Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629637,,,1610612740,49,36,2022-04-09T22:54:29Z,2770000,,,0,,MISS J. Hayes Free Throw 1 of 2,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,Missed,,,,,,,,,,,,,,,
279,PT04M18.00S,2022-04-09T22:54:29.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,49,36,2022-04-09T22:54:29Z,2780000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,278.0,,,,,,,,,,,,
280,PT04M18.00S,2022-04-09T22:54:47.4Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629637,,,1610612740,49,37,2022-04-09T22:54:47Z,2790000,,,0,,J. Hayes Free Throw 2 of 2 (9 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
281,PT04M08.00S,2022-04-09T22:55:01.8Z,2,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,49,37,2022-04-09T22:55:06Z,2800000,,,0,,J. Morant lost ball out-of-bounds TURNOVER (3 TO),[1629630],1610612763.0,MEM,lost ball,,,Morant,J. Morant,,,,,201640.0,,,,,,,,,,,,3.0,,,,,,,,
282,PT03M55.00S,2022-04-09T22:55:24.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630529,30.042706964520367,69.6078431372549,1610612740,49,37,2022-04-09T22:55:31Z,2810000,-98.0,230.0,1,left,MISS H. Jones 24' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,Missed,,24.99,,,,,,,,,,,,,
283,PT03M51.00S,2022-04-09T22:55:28.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,49,37,2022-04-09T22:55:31Z,2820000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,282.0,,,,,,,,,,,,
284,PT03M51.00S,2022-04-09T22:55:31.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,49,37,2022-04-09T22:55:31Z,2830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M38.00S,2022-04-09T22:55:46.9Z,2,REGULAR,3pt,Jump Shot,[],1628415,70.38436268068331,21.07843137254902,1610612763,52,37,2022-04-09T22:55:50Z,2840000,-145.0,226.0,1,right,D. Brooks 26' 3PT pullup (9 PTS) (J. Morant 1 AST),"[1628415, 1629630]",1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,,,,,,Made,9.0,26.82,,,,,,J. Morant,1629630.0,1.0,,,,,
287,PT03M23.00S,2022-04-09T22:56:02.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,11.383048620236531,38.23529411764706,1610612740,52,39,2022-04-09T22:56:04Z,2860000,59.0,55.0,1,left,C. McCollum 8' driving floating bank Jump Shot (6 PTS) (D. Graham 3 AST),"[203468, 1628984]",1610612740.0,NOP,driving floating bank,,,McCollum,C. McCollum,,,,,,,,,,Made,6.0,8.02,,,,,,D. Graham,1628984.0,3.0,,,,,
289,PT03M08.00S,2022-04-09T22:56:16.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,83.52496714848883,36.76470588235294,1610612763,52,39,2022-04-09T22:56:22Z,2880000,-66.0,102.0,1,right,MISS J. Morant 12' driving floating Shot - blocked,"[1629630, 1630529]",1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,,,,,,Missed,,12.19,,,,,,,,,Jones,1630529.0,,,
290,PT03M08.00S,2022-04-09T22:56:16.7Z,2,REGULAR,block,,[],1630529,,,1610612763,52,39,2022-04-09T22:57:07Z,2890000,,,0,,H. Jones BLOCK (1 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M04.00S,2022-04-09T22:56:20.7Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612740,52,39,2022-04-09T22:56:22Z,2900000,,,0,,J. Hayes REBOUND (Off:0 Def:4),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,289.0,4.0,4.0,0.0,,,,,,,,,
292,PT03M04.00S,2022-04-09T22:56:25.0Z,2,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612740,52,39,2022-04-09T22:56:39Z,2910000,,,0,,D. Brooks shooting personal FOUL (1 PF) (Hayes 2 FT),"[1628415, 1629637]",1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,200833.0,1.0,0.0,Hayes,1629637.0,,,,,,,,,,,,,,,,
294,PT03M04.00S,2022-04-09T22:56:49.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629637,,,1610612740,52,40,2022-04-09T22:56:49Z,2930000,,,0,,J. Hayes Free Throw 1 of 2 (10 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
295,PT03M04.00S,2022-04-09T22:57:08.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629637,,,1610612740,52,41,2022-04-09T22:57:08Z,2940000,,,0,,J. Hayes Free Throw 2 of 2 (11 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
296,PT02M47.00S,2022-04-09T22:57:28.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,93.24901445466492,50.98039215686274,1610612763,54,41,2022-04-09T22:57:31Z,2950000,5.0,11.0,1,right,D. Brooks cutting finger roll Layup (11 PTS) (S. Adams 3 AST),"[1628415, 203500]",1610612763.0,MEM,cutting finger roll,,,Brooks,D. Brooks,,,,,,,,,,Made,11.0,1.2,,,,,,S. Adams,203500.0,3.0,,,,,
298,PT02M37.00S,2022-04-09T22:57:40.1Z,2,REGULAR,turnover,out-of-bounds,[],1628984,,,1610612740,54,41,2022-04-09T22:57:44Z,2970000,,,0,,D. Graham bad pass out-of-bounds TURNOVER (1 TO),[1628984],1610612740.0,NOP,bad pass,,,Graham,D. Graham,,,,,200833.0,,,,,,,,,,,,1.0,,,,,,,,
299,PT02M37.00S,2022-04-09T22:57:44.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,54,41,2022-04-09T22:57:44Z,2980000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M37.00S,2022-04-09T22:59:58.8Z,2,REGULAR,substitution,out,[],203937,,,1610612763,54,41,2022-04-09T23:00:19Z,2990000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M37.00S,2022-04-09T22:59:58.8Z,2,REGULAR,substitution,out,[],1629001,,,1610612763,54,41,2022-04-09T23:00:19Z,3000000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M37.00S,2022-04-09T22:59:58.8Z,2,REGULAR,substitution,out,[],1626195,,,1610612763,54,41,2022-04-09T23:00:19Z,3010000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M37.00S,2022-04-09T22:59:58.8Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,54,41,2022-04-09T23:00:19Z,3020000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M37.00S,2022-04-09T22:59:58.8Z,2,REGULAR,substitution,in,[],1630217,,,1610612763,54,41,2022-04-09T23:00:19Z,3030000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M37.00S,2022-04-09T22:59:58.8Z,2,REGULAR,substitution,in,[],1630530,,,1610612763,54,41,2022-04-09T23:00:19Z,3040000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M25.00S,2022-04-09T23:00:45.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628415,93.38042049934296,49.50980392156863,1610612763,56,41,2022-04-09T23:00:49Z,3050000,-2.0,10.0,1,right,D. Brooks cutting finger roll Layup (13 PTS) (J. Morant 2 AST),"[1628415, 1629630]",1610612763.0,MEM,cutting finger roll,,,Brooks,D. Brooks,,,,,,,,,,Made,13.0,1.0,,,,,,J. Morant,1629630.0,2.0,,,,,
308,PT02M03.00S,2022-04-09T23:01:08.2Z,2,REGULAR,2pt,Jump Shot,[],203468,6.521024967148489,76.22549019607843,1610612740,56,41,2022-04-09T23:01:22Z,3070000,-131.0,9.0,1,left,MISS C. McCollum 13' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,,,,,,Missed,,13.14,,,,,,,,,,,,,
309,PT02M02.00S,2022-04-09T23:01:09.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,56,41,2022-04-09T23:01:13Z,3080000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,308.0,,,,,,,,,,,,
310,PT02M02.00S,2022-04-09T23:01:15.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,56,41,2022-04-09T23:01:15Z,3090000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT01M58.00S,2022-04-09T23:01:28.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630529,6.652431011826544,48.03921568627451,1610612740,56,43,2022-04-09T23:01:32Z,3100000,10.0,10.0,1,left,H. Jones Layup (2 PTS) (C. McCollum 2 AST),"[1630529, 203468]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,Made,2.0,1.4,,,,,,C. McCollum,203468.0,2.0,,,,,
313,PT01M39.00S,2022-04-09T23:01:46.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,82.60512483574244,39.705882352941174,1610612763,56,43,2022-04-09T23:01:51Z,3120000,-51.0,111.0,1,right,MISS D. Brooks 12' fadeaway Shot,[1628415],1610612763.0,MEM,fadeaway,,,Brooks,D. Brooks,,,,,,,,,,Missed,,12.24,,,,,,,,,,,,,
314,PT01M36.00S,2022-04-09T23:01:49.6Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612740,56,43,2022-04-09T23:01:51Z,3130000,,,0,,J. Hayes REBOUND (Off:0 Def:5),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,313.0,5.0,5.0,0.0,,,,,,,,,
315,PT01M27.00S,2022-04-09T23:01:59.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,6.521024967148489,48.28431372549019,1610612740,56,45,2022-04-09T23:02:02Z,3140000,9.0,9.0,1,left,H. Jones driving finger roll Layup (4 PTS) (D. Graham 4 AST),"[1630529, 1628984]",1610612740.0,NOP,driving finger roll,,,Jones,H. Jones,,,,,,,,,,Made,4.0,1.23,,,,,,D. Graham,1628984.0,4.0,,,,,
317,PT01M13.00S,2022-04-09T23:02:13.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,93.24901445466492,51.225490196078425,1610612763,58,45,2022-04-09T23:02:18Z,3160000,6.0,11.0,1,right,J. Morant driving Layup (7 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,,,,,,Made,7.0,1.26,,,,,,,,,,,,,
318,PT01M02.00S,2022-04-09T23:02:24.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628984,12.171484888304862,60.049019607843135,1610612740,58,47,2022-04-09T23:02:27Z,3170000,-50.0,62.0,1,left,D. Graham 7' driving floating Jump Shot (6 PTS) (C. McCollum 3 AST),"[1628984, 203468]",1610612740.0,NOP,driving floating,,,Graham,D. Graham,,,,,,,,,,Made,6.0,7.97,,,,,,C. McCollum,203468.0,3.0,,,,,
321,PT00M52.70S,2022-04-09T23:02:41.4Z,2,REGULAR,foul,personal,[],203468,,,1610612763,58,47,2022-04-09T23:02:45Z,3200000,,,0,,C. McCollum personal FOUL (2 PF),"[203468, 1628415]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,201640.0,2.0,0.0,Brooks,1628415.0,,,,,,,,,,,,,,,,
323,PT00M52.70S,2022-04-09T23:02:47.0Z,2,REGULAR,substitution,out,[],203500,,,1610612763,58,47,2022-04-09T23:02:50Z,3220000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M52.70S,2022-04-09T23:02:47.0Z,2,REGULAR,substitution,in,[],1629634,,,1610612763,58,47,2022-04-09T23:02:50Z,3230000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M43.60S,2022-04-09T23:03:11.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612763,58,47,2022-04-09T23:03:19Z,3240000,,,0,,H. Jones shooting personal FOUL (2 PF) (Morant 2 FT),"[1630529, 1629630]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,1627964.0,2.0,0.0,Morant,1629630.0,,,,,,,,,,,,,,,,
327,PT00M43.60S,2022-04-09T23:03:35.7Z,2,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,58,47,2022-04-09T23:03:35Z,3260000,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,Missed,,,,,,,,,,,,,,,
328,PT00M43.60S,2022-04-09T23:03:35.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,58,47,2022-04-09T23:03:35Z,3270000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,327.0,,,,,,,,,,,,
329,PT00M43.60S,2022-04-09T23:03:49.1Z,2,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,59,47,2022-04-09T23:03:49Z,3280000,,,0,,J. Morant Free Throw 2 of 2 (8 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
330,PT00M35.70S,2022-04-09T23:03:58.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,9.411957950065702,49.01960784313725,1610612740,59,47,2022-04-09T23:04:02Z,3290000,5.0,36.0,1,left,MISS J. Hayes cutting Layup - blocked,"[1629637, 1628991]",1610612740.0,NOP,cutting,,,Hayes,J. Hayes,,,,,,,,,,Missed,,3.63,,,,,,,,,Jackson Jr.,1628991.0,,,
331,PT00M35.70S,2022-04-09T23:03:58.3Z,2,REGULAR,block,,[],1628991,,,1610612740,59,47,2022-04-09T23:04:00Z,3300000,,,0,,J. Jackson Jr. BLOCK (4 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M32.20S,2022-04-09T23:04:01.8Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,59,47,2022-04-09T23:04:02Z,3310000,,,0,,J. Morant REBOUND (Off:1 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,330.0,3.0,2.0,1.0,,,,,,,,,
333,PT00M30.60S,2022-04-09T23:04:03.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629630,93.11760840998686,49.754901960784316,1610612763,59,47,2022-04-09T23:04:07Z,3320000,-1.0,12.0,1,right,MISS J. Morant running finger roll Layup,[1629630],1610612763.0,MEM,running finger roll,,,Morant,J. Morant,,,,,,,,,,Missed,,1.23,,,,,,,,,,,,,
334,PT00M29.30S,2022-04-09T23:04:06.6Z,2,REGULAR,rebound,offensive,[],1629634,,,1610612763,59,47,2022-04-09T23:04:06Z,3330000,,,0,,B. Clarke REBOUND (Off:1 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,333.0,2.0,1.0,1.0,,,,,,,,,
335,PT00M29.30S,2022-04-09T23:04:06.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1629634,94.40999984741211,50.0,1610612763,61,47,2022-04-09T23:04:09Z,3340000,0.0,0.0,1,right,B. Clarke tip Layup (8 PTS),[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,,,,,,Made,8.0,0.0,,,,,,,,,,,,,
336,PT00M16.70S,2022-04-09T23:04:38.7Z,2,REGULAR,foul,personal,[],1629630,,,1610612740,61,47,2022-04-09T23:04:41Z,3350000,,,0,,J. Morant personal FOUL (2 PF),"[1629630, 1630530]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,201640.0,2.0,0.0,Murphy III,1630530.0,,,,,,,,,,,,,,,,
338,PT00M14.90S,2022-04-09T23:05:09.6Z,2,REGULAR,3pt,Jump Shot,[],1629637,30.831143232588698,30.637254901960787,1610612740,61,47,2022-04-09T23:05:14Z,3370000,97.0,237.0,1,left,MISS J. Hayes 25' 3PT,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,Missed,,25.63,,,,,,,,,,,,,
339,PT00M12.20S,2022-04-09T23:05:12.2Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,61,47,2022-04-09T23:05:12Z,3380000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:7),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,338.0,7.0,7.0,0.0,,,,,,,,,
340,PT00M01.50S,2022-04-09T23:05:23.0Z,2,REGULAR,3pt,Jump Shot,[],1628415,93.64323258869908,3.6764705882352944,1610612763,64,47,2022-04-09T23:05:27Z,3390000,-232.0,7.0,1,right,D. Brooks 3PT  (16 PTS) (J. Morant 3 AST),"[1628415, 1629630]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,Made,16.0,23.17,,,,,,J. Morant,1629630.0,3.0,,,,,
342,PT00M00.90S,2022-04-09T23:05:34.2Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612740,64,47,2022-04-09T23:05:37Z,3410000,,,0,,TEAM delay-of-game VIOLATION,[],1610612763.0,MEM,,,,,,,,,,1627964.0,,,,,,,,,,,,,,,,,,,,
343,PT00M00.00S,2022-04-09T23:05:46.4Z,2,REGULAR,period,end,[],0,,,1610612740,64,47,2022-04-09T23:05:46Z,3420000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-04-09T23:20:31.7Z,3,REGULAR,substitution,out,['startperiod'],1629634,,,1610612740,64,47,2022-04-09T23:20:49Z,3430000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-04-09T23:20:31.7Z,3,REGULAR,substitution,out,['startperiod'],1630530,,,1610612740,64,47,2022-04-09T23:20:49Z,3440000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-04-09T23:20:31.7Z,3,REGULAR,substitution,in,['startperiod'],203500,,,1610612740,64,47,2022-04-09T23:20:49Z,3450000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2022-04-09T23:20:31.7Z,3,REGULAR,substitution,in,['startperiod'],202685,,,1610612740,64,47,2022-04-09T23:20:49Z,3460000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2022-04-09T23:21:05.3Z,3,REGULAR,period,start,[],0,,,1610612740,64,47,2022-04-09T23:21:05Z,3470000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT11M37.00S,2022-04-09T23:21:28.8Z,3,REGULAR,foul,personal,['2freethrow'],203500,,,1610612740,64,47,2022-04-09T23:21:37Z,3480000,,,0,,S. Adams shooting personal FOUL (3 PF) (Valanciunas 2 FT),"[203500, 202685]",1610612763.0,MEM,shooting,,,Adams,S. Adams,,,,,200833.0,3.0,0.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,
351,PT11M37.00S,2022-04-09T23:21:55.8Z,3,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,64,48,2022-04-09T23:21:55Z,3500000,,,0,,J. Valanciunas Free Throw 1 of 2 (7 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
352,PT11M37.00S,2022-04-09T23:22:15.7Z,3,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,64,49,2022-04-09T23:22:15Z,3510000,,,0,,J. Valanciunas Free Throw 2 of 2 (8 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
353,PT11M22.00S,2022-04-09T23:22:36.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629630,9.806176084099869,45.588235294117645,1610612763,64,49,2022-04-09T23:22:43Z,3520000,22.0,40.0,1,left,MISS J. Morant driving DUNK - blocked,"[1629630, 1629637]",1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,,,,,,Missed,,4.54,,,,,,,,,Hayes,1629637.0,,,
354,PT11M22.00S,2022-04-09T23:22:36.8Z,3,REGULAR,block,,[],1629637,,,1610612763,64,49,2022-04-09T23:22:39Z,3530000,,,0,,J. Hayes BLOCK (1 BLK),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT11M21.00S,2022-04-09T23:22:37.8Z,3,REGULAR,rebound,offensive,[],1629630,,,1610612763,64,49,2022-04-09T23:22:43Z,3540000,,,0,,J. Morant REBOUND (Off:2 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,353.0,4.0,2.0,2.0,,,,,,,,,
356,PT11M21.00S,2022-04-09T23:22:41.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629630,5.732588699080158,48.529411764705884,1610612763,66,49,2022-04-09T23:22:46Z,3550000,7.0,1.0,1,left,J. Morant Layup (10 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,Made,10.0,0.75,,,,,,,,,,,,,
357,PT11M21.00S,2022-04-09T23:22:43.3Z,3,REGULAR,foul,personal,['1freethrow'],202685,,,1610612763,66,49,2022-04-09T23:23:12Z,3560000,,,0,,J. Valanciunas shooting personal FOUL (5 PF) (Morant 1 FT),"[202685, 1629630]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,200833.0,5.0,0.0,Morant,1629630.0,,,,,,,,,,,,,,,,
