actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
177,PT09M56.00S,2021-12-19T23:45:04.4Z,2,REGULAR,rebound,defensive,[],203496,,,1610612757,34,28,2021-12-19T23:45:03Z,1760000,,,0,,R. Covington REBOUND (Off:1 Def:2),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,176.0,3.0,2.0,1.0,,,
178,PT09M49.00S,2021-12-19T23:45:10.7Z,2,REGULAR,3pt,Jump Shot,[],1629014,70.90998685939553,22.794117647058822,1610612757,34,28,2021-12-19T23:45:20Z,1770000,-136.0,221.0,1,right,MISS A. Simons 25' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,,
179,PT09M48.00S,2021-12-19T23:45:11.7Z,2,REGULAR,rebound,offensive,[],1629642,,,1610612757,34,28,2021-12-19T23:48:35Z,1780000,,,0,,N. Little REBOUND (Off:1 Def:1),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,178.0,2.0,1.0,1.0,,,
180,PT09M47.00S,2021-12-19T23:45:20.2Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629642,94.40999984741211,50.0,1610612757,34,30,2021-12-19T23:48:42Z,1790000,0.0,0.0,1,right,N. Little tip DUNK (2 PTS),[1629642],1610612757.0,POR,tip,,,Little,N. Little,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
181,PT09M27.00S,2021-12-19T23:45:32.4Z,2,REGULAR,turnover,lost ball,[],1630214,,,1610612763,34,30,2021-12-19T23:49:06Z,1800000,,,0,,X. Tillman lost ball TURNOVER (1 TO),"[1630214, 203496]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,1.0,Covington,203496.0,,,,,,,
182,PT09M27.00S,2021-12-19T23:45:32.4Z,2,REGULAR,steal,,[],203496,,,1610612757,34,30,2021-12-19T23:45:36Z,1810000,,,0,,R. Covington STEAL (1 STL),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M19.00S,2021-12-19T23:45:40.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203496,66.5735873850197,54.166666666666664,1610612757,34,33,2021-12-19T23:45:43Z,1820000,21.0,262.0,1,right,R. Covington 26' 3PT  (5 PTS) (N. Little 2 AST),"[203496, 1629642]",1610612757.0,POR,,,,Covington,R. Covington,,,,,26.25,Made,5.0,N. Little,1629642.0,2.0,,,,,,,,,,,,,,,
185,PT09M07.00S,2021-12-19T23:45:55.6Z,2,REGULAR,foul,personal,[],1626204,,,1610612763,34,33,2021-12-19T23:46:04Z,1840000,,,0,,L. Nance Jr. personal FOUL (2 PF),"[1626204, 1629723]",1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,203591.0,2.0,0.0,Konchar,1629723.0,,,,,,,,,,
187,PT08M57.00S,2021-12-19T23:46:32.1Z,2,REGULAR,3pt,Jump Shot,[],1630217,30.305519053876477,30.637254901960787,1610612763,34,33,2021-12-19T23:46:38Z,1860000,97.0,232.0,1,left,MISS D. Bane 25' step back 3PT,[1630217],1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,25.18,Missed,,,,,,,,,,,,,,,,,,,
188,PT08M55.00S,2021-12-19T23:46:34.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,34,33,2021-12-19T23:46:38Z,1870000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,187.0,,,,,,
189,PT08M55.00S,2021-12-19T23:46:38.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,34,33,2021-12-19T23:46:38Z,1880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M53.00S,2021-12-19T23:46:54.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,12.565703022339028,4.411764705882353,1610612763,34,33,2021-12-19T23:47:01Z,1890000,228.0,66.0,1,left,MISS D. Bane 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,23.72,Missed,,,,,,,,,,,,,,,,,,,
191,PT08M47.00S,2021-12-19T23:47:00.0Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612757,34,33,2021-12-19T23:47:01Z,1900000,,,0,,N. Little REBOUND (Off:1 Def:2),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,190.0,3.0,2.0,1.0,,,
192,PT08M47.00S,2021-12-19T23:47:02.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629642,91.27792378449409,47.794117647058826,1610612757,34,35,2021-12-19T23:47:12Z,1910000,-11.0,29.0,1,right,N. Little running finger roll Layup (4 PTS),[1629642],1610612757.0,POR,running finger roll,,,Little,N. Little,,,,,3.15,Made,4.0,,,,,,,,,,,,,,,,,,
193,PT08M47.00S,2021-12-19T23:47:04.8Z,2,REGULAR,foul,personal,['1freethrow'],1630217,,,1610612757,34,35,2021-12-19T23:50:19Z,1920000,,,0,,D. Bane shooting personal FOUL (2 PF) (Little 1 FT),"[1630217, 1629642]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,,,,,,,203591.0,2.0,0.0,Little,1629642.0,,,,,,,,,,
195,PT08M47.00S,2021-12-19T23:47:26.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,34,35,2021-12-19T23:48:35Z,1940000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M47.00S,2021-12-19T23:50:23.7Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1629642,,,1610612757,34,35,2021-12-19T23:50:23Z,1950000,,,0,,MISS N. Little Free Throw 1 of 1,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,Missed,,,,,,,,,,,,,,,,,,,
209,PT08M45.00S,2021-12-19T23:50:24.8Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,34,35,2021-12-19T23:50:24Z,1960000,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,208.0,1.0,1.0,0.0,,,
210,PT08M24.00S,2021-12-19T23:50:47.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,7.178055190538765,48.77450980392157,1610612763,34,35,2021-12-19T23:50:51Z,1970000,6.0,15.0,1,left,MISS X. Tillman Layup - blocked,"[1630214, 1626204]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,1.62,Missed,,,,,,,,,,,,,,,,,Nance Jr.,1626204.0,
211,PT08M24.00S,2021-12-19T23:50:47.2Z,2,REGULAR,block,,[],1626204,,,1610612763,34,35,2021-12-19T23:50:49Z,1980000,,,0,,L. Nance Jr. BLOCK (1 BLK),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M24.00S,2021-12-19T23:50:47.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,34,35,2021-12-19T23:50:51Z,1990000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,210.0,,,,,,
213,PT08M24.00S,2021-12-19T23:50:53.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,34,35,2021-12-19T23:50:53Z,2000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M20.00S,2021-12-19T23:51:05.6Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629681,13.485545335085414,29.65686274509804,1610612763,34,35,2021-12-19T23:51:12Z,2010000,102.0,74.0,1,left,MISS K. Tillie 12' turnaround fadeaway Shot - blocked,"[1629681, 1629642]",1610612763.0,MEM,turnaround fadeaway,,,Tillie,K. Tillie,,,,,12.59,Missed,,,,,,,,,,,,,,,,,Little,1629642.0,
215,PT08M20.00S,2021-12-19T23:51:05.6Z,2,REGULAR,block,,[],1629642,,,1610612763,34,35,2021-12-19T23:52:04Z,2020000,,,0,,N. Little BLOCK (1 BLK),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M17.00S,2021-12-19T23:51:08.6Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612757,34,35,2021-12-19T23:51:12Z,2030000,,,0,,A. Simons REBOUND (Off:1 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,214.0,2.0,1.0,1.0,,,
217,PT08M06.00S,2021-12-19T23:51:20.4Z,2,REGULAR,3pt,Jump Shot,[],203496,69.85873850197109,23.03921568627451,1610612757,34,38,2021-12-19T23:51:27Z,2040000,-135.0,231.0,1,right,R. Covington 26' 3PT  (8 PTS) (A. Simons 2 AST),"[203496, 1629014]",1610612757.0,POR,,,,Covington,R. Covington,,,,,26.73,Made,8.0,A. Simons,1629014.0,2.0,,,,,,,,,,,,,,,
219,PT07M49.00S,2021-12-19T23:51:36.7Z,2,REGULAR,3pt,Jump Shot,[],1628991,30.305519053876477,14.950980392156863,1610612763,34,38,2021-12-19T23:51:42Z,2060000,175.0,232.0,1,left,MISS J. Jackson Jr. 29' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,29.1,Missed,,,,,,,,,,,,,,,,,,,
220,PT07M46.00S,2021-12-19T23:51:39.7Z,2,REGULAR,rebound,offensive,[],1630214,,,1610612763,34,38,2021-12-19T23:51:42Z,2070000,,,0,,X. Tillman REBOUND (Off:1 Def:2),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,219.0,3.0,2.0,1.0,,,
221,PT07M44.00S,2021-12-19T23:51:42.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629723,6.915243101182654,95.58823529411765,1610612763,34,38,2021-12-19T23:51:48Z,2080000,-228.0,13.0,1,left,MISS J. Konchar 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,22.82,Missed,,,,,,,,,,,,,,,,,,,
222,PT07M41.00S,2021-12-19T23:51:45.1Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612757,34,38,2021-12-19T23:51:48Z,2090000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:4),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,221.0,4.0,4.0,0.0,,,
223,PT07M41.00S,2021-12-19T23:51:49.1Z,2,REGULAR,foul,personal,[],1628991,,,1610612757,34,38,2021-12-19T23:51:59Z,2100000,,,0,,J. Jackson Jr. personal FOUL (2 PF),"[1628991, 1626204]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,1193.0,2.0,1.0,Nance Jr.,1626204.0,,,,,,,,,,
225,PT07M41.00S,2021-12-19T23:52:00.7Z,2,REGULAR,substitution,out,[],1629723,,,1610612757,34,38,2021-12-19T23:52:27Z,2120000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M41.00S,2021-12-19T23:52:00.7Z,2,REGULAR,substitution,out,[],1630217,,,1610612757,34,38,2021-12-19T23:52:27Z,2130000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M41.00S,2021-12-19T23:52:00.7Z,2,REGULAR,substitution,in,[],1629001,,,1610612757,34,38,2021-12-19T23:52:27Z,2140000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M41.00S,2021-12-19T23:52:00.7Z,2,REGULAR,substitution,in,[],1628415,,,1610612757,34,38,2021-12-19T23:52:27Z,2150000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M25.00S,2021-12-19T23:52:29.2Z,2,REGULAR,turnover,bad pass,[],1629014,,,1610612757,34,38,2021-12-19T23:52:43Z,2160000,,,0,,A. Simons bad pass TURNOVER (1 TO),"[1629014, 1630214]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,1.0,Tillman,1630214.0,,,,,,,
230,PT07M25.00S,2021-12-19T23:52:29.2Z,2,REGULAR,steal,,[],1630214,,,1610612763,34,38,2021-12-19T23:52:31Z,2170000,,,0,,X. Tillman STEAL (1 STL),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M23.00S,2021-12-19T23:52:34.1Z,2,REGULAR,foul,personal,['2freethrow'],1629014,,,1610612763,34,38,2021-12-19T23:52:58Z,2180000,,,0,,A. Simons shooting personal FOUL (1 PF) (Tillman 2 FT),"[1629014, 1630214]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,,,,,,,1193.0,1.0,0.0,Tillman,1630214.0,,,,,,,,,,
233,PT07M23.00S,2021-12-19T23:52:59.3Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630214,,,1610612763,35,38,2021-12-19T23:52:59Z,2200000,,,0,,X. Tillman Free Throw 1 of 2 (1 PTS),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
234,PT07M23.00S,2021-12-19T23:53:00.5Z,2,REGULAR,substitution,out,[],1629014,,,1610612763,35,38,2021-12-19T23:53:20Z,2210000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M23.00S,2021-12-19T23:53:00.5Z,2,REGULAR,substitution,out,[],203463,,,1610612763,35,38,2021-12-19T23:53:20Z,2220000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M23.00S,2021-12-19T23:53:00.5Z,2,REGULAR,substitution,in,[],203081,,,1610612763,35,38,2021-12-19T23:53:20Z,2230000,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M23.00S,2021-12-19T23:53:00.5Z,2,REGULAR,substitution,in,[],1626181,,,1610612763,35,38,2021-12-19T23:53:20Z,2240000,,,0,,SUB in: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M23.00S,2021-12-19T23:53:25.2Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630214,,,1610612763,36,38,2021-12-19T23:53:25Z,2250000,,,0,,X. Tillman Free Throw 2 of 2 (2 PTS),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
239,PT07M07.00S,2021-12-19T23:53:43.3Z,2,REGULAR,2pt,Jump Shot,[],203081,77.4802890932983,71.32352941176471,1610612757,36,38,2021-12-19T23:53:47Z,2260000,107.0,159.0,1,right,MISS D. Lillard 19' pullup Shot,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,19.16,Missed,,,,,,,,,,,,,,,,,,,
240,PT07M02.00S,2021-12-19T23:53:48.3Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612763,36,38,2021-12-19T23:53:47Z,2270000,,,0,,X. Tillman REBOUND (Off:1 Def:3),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,239.0,4.0,3.0,1.0,,,
241,PT07M00.00S,2021-12-19T23:53:50.0Z,2,REGULAR,turnover,bad pass,[],1629001,,,1610612763,36,38,2021-12-19T23:53:53Z,2280000,,,0,,D. Melton bad pass TURNOVER (1 TO),"[1629001, 1626204]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,1.0,Nance Jr.,1626204.0,,,,,,,
242,PT07M00.00S,2021-12-19T23:53:50.0Z,2,REGULAR,steal,,[],1626204,,,1610612757,36,38,2021-12-19T23:53:51Z,2290000,,,0,,L. Nance Jr. STEAL (1 STL),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M51.00S,2021-12-19T23:53:59.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626181,84.1819973718791,52.20588235294118,1610612757,36,38,2021-12-19T23:54:03Z,2300000,11.0,96.0,1,right,MISS N. Powell 9' fadeaway Shot,[1626181],1610612757.0,POR,fadeaway,,,Powell,N. Powell,,,,,9.68,Missed,,,,,,,,,,,,,,,,,,,
244,PT06M47.00S,2021-12-19T23:54:03.4Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612763,36,38,2021-12-19T23:54:03Z,2310000,,,0,,D. Melton REBOUND (Off:1 Def:2),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,243.0,3.0,2.0,1.0,,,
245,PT06M42.00S,2021-12-19T23:54:11.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,36,38,2021-12-19T23:54:11Z,2320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M39.00S,2021-12-19T23:54:24.1Z,2,REGULAR,3pt,Jump Shot,[],1628415,8.623521681997373,95.09803921568627,1610612763,39,38,2021-12-19T23:54:28Z,2330000,-225.0,29.0,1,left,D. Brooks 3PT  (11 PTS) (D. Melton 2 AST),"[1628415, 1629001]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,22.73,Made,11.0,D. Melton,1629001.0,2.0,,,,,,,,,,,,,,,
248,PT06M30.00S,2021-12-19T23:54:36.2Z,2,REGULAR,foul,personal,['2freethrow'],1629681,,,1610612757,39,38,2021-12-19T23:54:54Z,2350000,,,0,,K. Tillie shooting personal FOUL (1 PF) (Little 2 FT),"[1629681, 1629642]",1610612763.0,MEM,shooting,,,Tillie,K. Tillie,,,,,,,,,,,1193.0,1.0,0.0,Little,1629642.0,,,,,,,,,,
250,PT06M30.00S,2021-12-19T23:55:01.5Z,2,REGULAR,freethrow,1 of 2,[],1629642,,,1610612757,39,39,2021-12-19T23:55:01Z,2370000,,,0,,N. Little Free Throw 1 of 2 (5 PTS),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
251,PT06M30.00S,2021-12-19T23:55:17.1Z,2,REGULAR,freethrow,2 of 2,[],1629642,,,1610612757,39,40,2021-12-19T23:55:17Z,2380000,,,0,,N. Little Free Throw 2 of 2 (6 PTS),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
252,PT06M19.00S,2021-12-19T23:55:31.5Z,2,REGULAR,3pt,Jump Shot,[],1628415,32.14520367936925,39.46078431372549,1610612763,39,40,2021-12-19T23:55:37Z,2390000,53.0,250.0,1,left,MISS D. Brooks 25' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,,
253,PT06M16.00S,2021-12-19T23:55:34.5Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612757,39,40,2021-12-19T23:55:37Z,2400000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:5),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,252.0,5.0,5.0,0.0,,,
254,PT06M05.00S,2021-12-19T23:55:45.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,91.93495400788436,53.431372549019606,1610612757,39,42,2021-12-19T23:55:48Z,2410000,17.0,23.0,1,right,D. Lillard cutting Layup (19 PTS) (L. Nance Jr. 1 AST),"[203081, 1626204]",1610612757.0,POR,cutting,,,Lillard,D. Lillard,,,,,2.9,Made,19.0,L. Nance Jr.,1626204.0,1.0,,,,,,,,,,,,,,,
256,PT05M52.00S,2021-12-19T23:55:57.8Z,2,REGULAR,3pt,Jump Shot,[],1629001,33.327858081471746,45.588235294117645,1610612763,42,42,2021-12-19T23:56:01Z,2430000,22.0,261.0,1,left,D. Melton 26' 3PT  (9 PTS) (D. Brooks 2 AST),"[1629001, 1628415]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,26.17,Made,9.0,D. Brooks,1628415.0,2.0,,,,,,,,,,,,,,,
258,PT05M33.00S,2021-12-19T23:56:19.7Z,2,REGULAR,turnover,out-of-bounds,[],1626181,,,1610612757,42,42,2021-12-19T23:56:23Z,2450000,,,0,,N. Powell lost ball out-of-bounds TURNOVER (2 TO),[1626181],1610612757.0,POR,lost ball,,,Powell,N. Powell,,,,,,,,,,,200832.0,,,,,2.0,,,,,,,,,
259,PT05M33.00S,2021-12-19T23:56:24.2Z,2,REGULAR,substitution,out,[],1630214,,,1610612763,42,42,2021-12-19T23:56:59Z,2460000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M33.00S,2021-12-19T23:56:24.2Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,42,42,2021-12-19T23:56:59Z,2470000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M33.00S,2021-12-19T23:56:24.2Z,2,REGULAR,substitution,out,[],1629681,,,1610612763,42,42,2021-12-19T23:56:59Z,2480000,,,0,,SUB out: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M33.00S,2021-12-19T23:56:24.2Z,2,REGULAR,substitution,in,[],203937,,,1610612763,42,42,2021-12-19T23:56:59Z,2490000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M33.00S,2021-12-19T23:56:24.2Z,2,REGULAR,substitution,in,[],203500,,,1610612763,42,42,2021-12-19T23:56:59Z,2500000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M33.00S,2021-12-19T23:56:24.2Z,2,REGULAR,substitution,in,[],1626145,,,1610612763,42,42,2021-12-19T23:56:59Z,2510000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M12.00S,2021-12-19T23:57:04.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629001,31.225361366622867,72.79411764705883,1610612763,42,42,2021-12-19T23:57:09Z,2520000,-114.0,241.0,1,left,MISS D. Melton 26' pullup 3PT,[1629001],1610612763.0,MEM,pullup,,,Melton,D. Melton,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,,
266,PT05M08.00S,2021-12-19T23:57:08.4Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612757,42,42,2021-12-19T23:57:09Z,2530000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:6),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,265.0,6.0,6.0,0.0,,,
267,PT04M50.00S,2021-12-19T23:57:26.3Z,2,REGULAR,3pt,Jump Shot,[],1629642,79.97700394218134,93.38235294117648,1610612757,42,42,2021-12-19T23:57:29Z,2540000,217.0,136.0,1,right,MISS N. Little 25' 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
268,PT04M47.00S,2021-12-19T23:57:29.3Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612763,42,42,2021-12-19T23:57:29Z,2550000,,,0,,D. Melton REBOUND (Off:1 Def:3),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,267.0,4.0,3.0,1.0,,,
269,PT04M41.00S,2021-12-19T23:57:34.3Z,2,REGULAR,turnover,bad pass,[],1629001,,,1610612763,42,42,2021-12-19T23:57:38Z,2560000,,,0,,D. Melton bad pass TURNOVER (2 TO),"[1629001, 1629642]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,2.0,Little,1629642.0,,,,,,,
270,PT04M41.00S,2021-12-19T23:57:34.3Z,2,REGULAR,steal,,[],1629642,,,1610612757,42,42,2021-12-19T23:57:36Z,2570000,,,0,,N. Little STEAL (1 STL),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M38.00S,2021-12-19T23:57:37.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629642,93.77463863337714,49.754901960784316,1610612757,42,44,2021-12-19T23:57:42Z,2580000,-1.0,6.0,1,right,N. Little running DUNK (8 PTS),[1629642],1610612757.0,POR,running,,,Little,N. Little,,,,,0.61,Made,8.0,,,,,,,,,,,,,,,,,,
272,PT04M19.00S,2021-12-19T23:57:58.8Z,2,REGULAR,foul,personal,['2freethrow'],1629642,,,1610612763,42,44,2021-12-19T23:58:17Z,2590000,,,0,,N. Little shooting personal FOUL (1 PF) (Adams 2 FT),"[1629642, 203500]",1610612757.0,POR,shooting,,,Little,N. Little,,,,,,,,,,,1193.0,1.0,0.0,Adams,203500.0,,,,,,,,,,
274,PT04M19.00S,2021-12-19T23:58:30.2Z,2,REGULAR,freethrow,1 of 2,[],203500,,,1610612763,43,44,2021-12-19T23:58:30Z,2610000,,,0,,S. Adams Free Throw 1 of 2 (6 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
275,PT04M19.00S,2021-12-19T23:58:30.8Z,2,REGULAR,substitution,out,[],1626204,,,1610612763,43,44,2021-12-19T23:58:39Z,2620000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M19.00S,2021-12-19T23:58:30.8Z,2,REGULAR,substitution,in,[],203994,,,1610612763,43,44,2021-12-19T23:58:39Z,2630000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M19.00S,2021-12-19T23:58:51.6Z,2,REGULAR,freethrow,2 of 2,[],203500,,,1610612763,44,44,2021-12-19T23:58:51Z,2640000,,,0,,S. Adams Free Throw 2 of 2 (7 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
