actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
535,PT08M06.00S,2021-11-25T03:01:35.9Z,4,REGULAR,substitution,in,[],1627832,,,1610612763,106,103,2021-11-25T03:01:48Z,5280000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M06.00S,2021-11-25T03:01:35.9Z,4,REGULAR,substitution,in,[],1627783,,,1610612763,106,103,2021-11-25T03:01:48Z,5290000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M02.00S,2021-11-25T03:01:59.5Z,4,REGULAR,jumpball,recovered,[],1626145,,,1610612763,106,103,2021-11-25T03:01:59Z,5300000,,,0,,Jump Ball B. Clarke vs. M. Flynn: Tip to T. Jones,"[1626145, 1629634, 1630201]",1610612763.0,MEM,heldball,T. Jones,1626145.0,Jones,T. Jones,Clarke,1629634.0,Flynn,1630201.0,,,,,,,,,,,,,,,,,,,,,
540,PT08M01.00S,2021-11-25T03:02:00.9Z,4,REGULAR,3pt,Jump Shot,[],1629723,91.40932982917214,2.696078431372549,1610612763,106,103,2021-11-25T03:02:05Z,5330000,-237.0,28.0,1,right,MISS J. Konchar 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,23.82,Missed,,,,,,,,,,,,,,,,,,,
541,PT07M58.00S,2021-11-25T03:02:03.9Z,4,REGULAR,rebound,defensive,[],1627832,,,1610612761,106,103,2021-11-25T03:02:05Z,5340000,,,0,,F. VanVleet REBOUND (Off:1 Def:2),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,540.0,3.0,2.0,1.0,,,,,,,,,,,,,,
542,PT07M38.00S,2021-11-25T03:02:27.7Z,4,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612761,106,103,2021-11-25T03:02:34Z,5350000,,,0,,D. Brooks shooting personal FOUL (4 PF) (Trent Jr. 2 FT),"[1628415, 1629018]",1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,,,,,,,,,,,203591.0,4.0,0.0,Trent Jr.,1629018.0,,,,,,
544,PT07M38.00S,2021-11-25T03:02:48.2Z,4,REGULAR,freethrow,1 of 2,[],1629018,,,1610612761,106,104,2021-11-25T03:02:48Z,5370000,,,0,,G. Trent Jr. Free Throw 1 of 2 (18 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
545,PT07M38.00S,2021-11-25T03:02:49.0Z,4,REGULAR,substitution,out,[],1629634,,,1610612761,106,104,2021-11-25T03:03:03Z,5380000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M38.00S,2021-11-25T03:02:49.0Z,4,REGULAR,substitution,out,[],1629723,,,1610612761,106,104,2021-11-25T03:03:03Z,5390000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M38.00S,2021-11-25T03:02:49.0Z,4,REGULAR,substitution,out,[],1630201,,,1610612761,106,104,2021-11-25T03:03:03Z,5400000,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M38.00S,2021-11-25T03:02:49.0Z,4,REGULAR,substitution,in,[],203937,,,1610612761,106,104,2021-11-25T03:03:03Z,5410000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M38.00S,2021-11-25T03:02:49.0Z,4,REGULAR,substitution,in,[],1630217,,,1610612761,106,104,2021-11-25T03:03:03Z,5420000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M38.00S,2021-11-25T03:02:49.0Z,4,REGULAR,substitution,in,[],1630173,,,1610612761,106,104,2021-11-25T03:03:03Z,5430000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT07M38.00S,2021-11-25T03:03:12.1Z,4,REGULAR,freethrow,2 of 2,[],1629018,,,1610612761,106,105,2021-11-25T03:03:12Z,5440000,,,0,,G. Trent Jr. Free Throw 2 of 2 (19 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
552,PT07M22.00S,2021-11-25T03:03:32.4Z,4,REGULAR,turnover,lost ball,[],1628415,,,1610612763,106,105,2021-11-25T03:03:43Z,5450000,,,0,,D. Brooks lost ball TURNOVER (3 TO),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,3.0,,,
553,PT07M22.00S,2021-11-25T03:03:34.8Z,4,REGULAR,foul,personal,[],1628415,,,1610612761,106,105,2021-11-25T03:03:41Z,5460000,,,0,,D. Brooks loose ball personal FOUL (5 PF),"[1628415, 1627832]",1610612763.0,MEM,loose ball,,,Brooks,D. Brooks,,,,,,,,,,,,,,,203591.0,5.0,0.0,VanVleet,1627832.0,,,,,,
555,PT07M22.00S,2021-11-25T03:03:43.2Z,4,REGULAR,substitution,out,[],1628415,,,1610612761,106,105,2021-11-25T03:03:53Z,5480000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M22.00S,2021-11-25T03:03:43.2Z,4,REGULAR,substitution,in,[],1629630,,,1610612761,106,105,2021-11-25T03:03:53Z,5490000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M07.00S,2021-11-25T03:04:08.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629018,14.931011826544022,57.59803921568627,1610612761,106,107,2021-11-25T03:04:15Z,5500000,-38.0,88.0,1,left,G. Trent Jr. 9' fadeaway Jump Shot (21 PTS) (F. VanVleet 5 AST),"[1629018, 1627832]",1610612761.0,TOR,fadeaway,,,Trent Jr.,G. Trent Jr.,,,,,9.58,Made,21.0,,,,,F. VanVleet,1627832.0,5.0,,,,,,,,,,,
558,PT06M51.00S,2021-11-25T03:04:23.9Z,4,REGULAR,2pt,Jump Shot,[],203937,92.46057818659659,70.58823529411765,1610612763,106,107,2021-11-25T03:04:30Z,5510000,103.0,18.0,1,right,MISS K. Anderson 10' pullup Shot,[203937],1610612763.0,MEM,pullup,,,Anderson,K. Anderson,,,,,10.45,Missed,,,,,,,,,,,,,,,,,,,
559,PT06M50.00S,2021-11-25T03:04:24.9Z,4,REGULAR,rebound,offensive,[],1629630,,,1610612763,106,107,2021-11-25T03:04:30Z,5520000,,,0,,J. Morant REBOUND (Off:4 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,558.0,5.0,1.0,4.0,,,,,,,,,,,,,,
560,PT06M50.00S,2021-11-25T03:04:28.6Z,4,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612763,106,107,2021-11-25T03:04:37Z,5530000,,,0,,P. Achiuwa shooting personal FOUL (5 PF) (Morant 2 FT),"[1630173, 1629630]",1610612761.0,TOR,shooting,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,1148.0,5.0,0.0,Morant,1629630.0,,,,,,
562,PT06M50.00S,2021-11-25T03:04:54.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629630,,,1610612763,106,107,2021-11-25T03:04:54Z,5550000,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Missed,,,,,,,,,,,,,,,,,,,
563,PT06M50.00S,2021-11-25T03:04:54.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,106,107,2021-11-25T03:04:54Z,5560000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,562.0,,,,,,,,,,,,,,,,,
564,PT06M50.00S,2021-11-25T03:04:55.0Z,4,REGULAR,substitution,out,[],1626145,,,1610612763,106,107,2021-11-25T03:05:04Z,5570000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M50.00S,2021-11-25T03:04:55.0Z,4,REGULAR,substitution,in,[],1630533,,,1610612763,106,107,2021-11-25T03:05:04Z,5580000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M50.00S,2021-11-25T03:05:08.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629630,,,1610612763,107,107,2021-11-25T03:05:08Z,5590000,,,0,,J. Morant Free Throw 2 of 2 (19 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
567,PT06M33.00S,2021-11-25T03:05:28.6Z,4,REGULAR,2pt,Jump Shot,[],1629018,21.369908015768726,33.82352941176471,1610612761,107,107,2021-11-25T03:05:35Z,5600000,81.0,148.0,1,left,MISS G. Trent Jr. 16' step back Shot,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,16.9,Missed,,,,,,,,,,,,,,,,,,,
568,PT06M31.00S,2021-11-25T03:05:30.6Z,4,REGULAR,rebound,defensive,[],203937,,,1610612763,107,107,2021-11-25T03:05:35Z,5610000,,,0,,K. Anderson REBOUND (Off:1 Def:5),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,567.0,6.0,5.0,1.0,,,,,,,,,,,,,,
569,PT06M26.00S,2021-11-25T03:05:36.7Z,4,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612763,107,107,2021-11-25T03:05:49Z,5620000,,,0,,F. VanVleet shooting personal FOUL (5 PF) (Bane 2 FT),"[1627832, 1630217]",1610612761.0,TOR,shooting,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,203591.0,5.0,0.0,Bane,1630217.0,,,,,,
571,PT06M26.00S,2021-11-25T03:05:58.4Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630217,,,1610612763,108,107,2021-11-25T03:05:58Z,5640000,,,0,,D. Bane Free Throw 1 of 2 (19 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
572,PT06M26.00S,2021-11-25T03:06:14.3Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630217,,,1610612763,109,107,2021-11-25T03:06:14Z,5650000,,,0,,D. Bane Free Throw 2 of 2 (20 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
573,PT06M08.00S,2021-11-25T03:06:38.7Z,4,REGULAR,foul,personal,['2freethrow'],203937,,,1610612761,109,107,2021-11-25T03:06:44Z,5660000,,,0,,K. Anderson shooting personal FOUL (1 PF) (Siakam 2 FT),"[203937, 1627783]",1610612763.0,MEM,shooting,,,Anderson,K. Anderson,,,,,,,,,,,,,,,1148.0,1.0,0.0,Siakam,1627783.0,,,,,,
575,PT06M08.00S,2021-11-25T03:07:07.4Z,4,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,109,108,2021-11-25T03:07:33Z,5680000,,,0,,P. Siakam Free Throw 1 of 2 (11 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
576,PT06M08.00S,2021-11-25T03:07:07.4Z,4,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,109,108,2021-11-25T03:07:33Z,5690000,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Missed,,,,,,,,,,,,,,,,,,,
577,PT06M06.00S,2021-11-25T03:07:09.4Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,109,108,2021-11-25T03:07:33Z,5700000,,,0,,D. Bane REBOUND (Off:0 Def:4),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,576.0,4.0,4.0,0.0,,,,,,,,,,,,,,
579,PT05M50.00S,2021-11-25T03:07:43.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,92.59198423127464,44.6078431372549,1610612763,109,108,2021-11-25T03:07:51Z,5710000,-27.0,17.0,1,right,MISS J. Morant cutting finger roll Layup,[1629630],1610612763.0,MEM,cutting finger roll,,,Morant,J. Morant,,,,,3.2,Missed,,,,,,,,,,,,,,,,,,,
580,PT05M46.00S,2021-11-25T03:07:47.1Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,109,108,2021-11-25T03:07:51Z,5720000,,,0,,S. Barnes REBOUND (Off:2 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,579.0,6.0,4.0,2.0,,,,,,,,,,,,,,
581,PT05M44.00S,2021-11-25T03:07:48.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,31.61957950065703,61.51960784313726,1610612761,109,111,2021-11-25T03:07:58Z,5730000,-58.0,245.0,1,left,G. Trent Jr. 25' 3PT  (24 PTS) (S. Barnes 3 AST),"[1629018, 1630567]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,25.14,Made,24.0,,,,,S. Barnes,1630567.0,3.0,,,,,,,,,,,
583,PT05M43.00S,2021-11-25T03:07:55.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,109,111,2021-11-25T03:07:55Z,5750000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT05M43.00S,2021-11-25T03:10:02.1Z,4,REGULAR,substitution,out,[],1628991,,,1610612763,109,111,2021-11-25T03:10:17Z,5760000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT05M43.00S,2021-11-25T03:10:02.1Z,4,REGULAR,substitution,in,[],1629634,,,1610612763,109,111,2021-11-25T03:10:17Z,5770000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT05M20.00S,2021-11-25T03:11:05.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,84.83902759526939,49.01960784313725,1610612763,109,111,2021-11-25T03:11:11Z,5780000,-5.0,90.0,1,right,MISS K. Anderson 9' pullup Shot,[203937],1610612763.0,MEM,pullup,,,Anderson,K. Anderson,,,,,9.01,Missed,,,,,,,,,,,,,,,,,,,
590,PT05M17.00S,2021-11-25T03:11:08.7Z,4,REGULAR,rebound,defensive,[],1627832,,,1610612761,109,111,2021-11-25T03:11:11Z,5790000,,,0,,F. VanVleet REBOUND (Off:1 Def:3),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,589.0,4.0,3.0,1.0,,,,,,,,,,,,,,
591,PT05M05.00S,2021-11-25T03:11:21.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627832,9.937582128777924,47.549019607843135,1610612761,109,113,2021-11-25T03:11:35Z,5800000,12.0,41.0,1,left,F. VanVleet driving Hook (18 PTS),[1627832],1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,4.27,Made,18.0,,,,,,,,,,,,,,,,,,
592,PT04M52.00S,2021-11-25T03:11:33.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,81.15965834428384,43.627450980392155,1610612763,109,113,2021-11-25T03:11:39Z,5810000,-32.0,125.0,1,right,MISS J. Morant 12' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,12.86,Missed,,,,,,,,,,,,,,,,,,,
593,PT04M52.00S,2021-11-25T03:11:33.6Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612761,109,113,2021-11-25T03:11:39Z,5820000,,,0,,P. Siakam REBOUND (Off:2 Def:4),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,592.0,6.0,4.0,2.0,,,,,,,,,,,,,,
594,PT04M37.00S,2021-11-25T03:11:48.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,6.389618922470433,48.28431372549019,1610612761,109,115,2021-11-25T03:11:56Z,5830000,9.0,8.0,1,left,P. Siakam Layup (13 PTS) (F. VanVleet 6 AST),"[1627783, 1627832]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,1.15,Made,13.0,,,,,F. VanVleet,1627832.0,6.0,,,,,,,,,,,
596,PT04M21.00S,2021-11-25T03:12:05.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,93.11760840998686,48.28431372549019,1610612763,111,115,2021-11-25T03:12:12Z,5850000,-9.0,12.0,1,right,J. Morant driving finger roll Layup (21 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,1.49,Made,21.0,,,,,,,,,,,,,,,,,,
597,PT04M05.00S,2021-11-25T03:12:20.0Z,4,REGULAR,3pt,Jump Shot,[],1627832,32.276609724047304,57.84313725490197,1610612761,111,118,2021-11-25T03:12:26Z,5860000,-39.0,251.0,1,left,F. VanVleet 25' 3PT pullup (21 PTS),[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,25.39,Made,21.0,,,,,,,,,,,,,,,,,,
598,PT03M47.00S,2021-11-25T03:12:38.6Z,4,REGULAR,3pt,Jump Shot,[],1630217,70.90998685939553,81.37254901960785,1610612763,111,118,2021-11-25T03:12:44Z,5870000,157.0,221.0,1,right,MISS D. Bane 27' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,27.1,Missed,,,,,,,,,,,,,,,,,,,
599,PT03M43.00S,2021-11-25T03:12:42.6Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,111,118,2021-11-25T03:12:44Z,5880000,,,0,,S. Barnes REBOUND (Off:2 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,598.0,7.0,5.0,2.0,,,,,,,,,,,,,,
600,PT03M40.00S,2021-11-25T03:12:47.3Z,4,REGULAR,foul,personal,['2freethrow'],1629634,,,1610612761,111,118,2021-11-25T03:13:01Z,5890000,,,0,,B. Clarke shooting personal FOUL (2 PF) (VanVleet 2 FT),"[1629634, 1627832]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,,,,,,,,,,,203591.0,2.0,0.0,VanVleet,1627832.0,,,,,,
602,PT03M40.00S,2021-11-25T03:13:12.8Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1627832,,,1610612761,111,119,2021-11-25T03:13:12Z,5910000,,,0,,F. VanVleet Free Throw 1 of 2 (22 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
603,PT03M40.00S,2021-11-25T03:13:13.6Z,4,REGULAR,substitution,out,[],203937,,,1610612761,111,119,2021-11-25T03:13:19Z,5920000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT03M40.00S,2021-11-25T03:13:13.6Z,4,REGULAR,substitution,out,[],1630533,,,1610612761,111,119,2021-11-25T03:13:19Z,5930000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT03M40.00S,2021-11-25T03:13:13.6Z,4,REGULAR,substitution,in,[],1628991,,,1610612761,111,119,2021-11-25T03:13:19Z,5940000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT03M40.00S,2021-11-25T03:13:13.6Z,4,REGULAR,substitution,in,[],1628415,,,1610612761,111,119,2021-11-25T03:13:19Z,5950000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT03M40.00S,2021-11-25T03:13:32.7Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1627832,,,1610612761,111,120,2021-11-25T03:13:32Z,5960000,,,0,,F. VanVleet Free Throw 2 of 2 (23 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
608,PT03M26.00S,2021-11-25T03:13:47.6Z,4,REGULAR,turnover,bad pass,[],1629630,,,1610612763,111,120,2021-11-25T03:13:56Z,5970000,,,0,,J. Morant bad pass TURNOVER (4 TO),"[1629630, 1627783]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,4.0,Siakam,1627783.0,
609,PT03M26.00S,2021-11-25T03:13:47.6Z,4,REGULAR,steal,,[],1627783,,,1610612761,111,120,2021-11-25T03:13:52Z,5980000,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M26.00S,2021-11-25T03:13:54.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630217,,,1610612761,111,120,2021-11-25T03:14:24Z,5990000,,,0,,D. Bane personal FOUL (3 PF) (Trent Jr. 2 FT),"[1630217, 1629018]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,203591.0,3.0,0.0,Trent Jr.,1629018.0,,,,,,
612,PT03M26.00S,2021-11-25T03:14:21.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629018,,,1610612761,111,121,2021-11-25T03:14:21Z,6010000,,,0,,G. Trent Jr. Free Throw 1 of 2 (25 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,Made,25.0,,,,,,,,,,,,,,,,,,
613,PT03M26.00S,2021-11-25T03:14:45.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,111,121,2021-11-25T03:14:45Z,6020000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M26.00S,2021-11-25T03:16:04.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,111,121,2021-11-25T03:16:04Z,6030000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M26.00S,2021-11-25T03:17:23.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629018,,,1610612761,111,122,2021-11-25T03:17:23Z,6040000,,,0,,G. Trent Jr. Free Throw 2 of 2 (26 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,Made,26.0,,,,,,,,,,,,,,,,,,
616,PT03M09.00S,2021-11-25T03:17:41.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,92.9862023653088,48.03921568627451,1610612763,111,122,2021-11-25T03:17:48Z,6050000,-10.0,13.0,1,right,MISS D. Brooks driving finger roll Layup,[1628415],1610612763.0,MEM,driving finger roll,,,Brooks,D. Brooks,,,,,1.66,Missed,,,,,,,,,,,,,,,,,,,
617,PT03M06.00S,2021-11-25T03:17:44.5Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,111,122,2021-11-25T03:17:48Z,6060000,,,0,,S. Barnes REBOUND (Off:2 Def:6),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,616.0,8.0,6.0,2.0,,,,,,,,,,,,,,
618,PT02M57.00S,2021-11-25T03:17:56.7Z,4,REGULAR,turnover,backcourt,[],1630567,,,1610612761,111,122,2021-11-25T03:18:03Z,6070000,,,0,,S. Barnes backcourt TURNOVER (3 TO),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,203591.0,,,,,,,3.0,,,
619,PT02M48.00S,2021-11-25T03:18:20.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629630,88.78120893561103,45.588235294117645,1610612763,111,122,2021-11-25T03:18:28Z,6080000,-22.0,53.0,1,right,MISS J. Morant driving Layup - blocked,"[1629630, 1627832]",1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,5.74,Missed,,,,,,,,,,,,,,VanVleet,1627832.0,,,,
620,PT02M48.00S,2021-11-25T03:18:20.9Z,4,REGULAR,block,,[],1627832,,,1610612763,111,122,2021-11-25T03:18:24Z,6090000,,,0,,F. VanVleet BLOCK (2 BLK),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT02M48.00S,2021-11-25T03:18:20.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612761,111,122,2021-11-25T03:18:28Z,6100000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,619.0,,,,,,,,,,,,,,,,,
622,PT02M48.00S,2021-11-25T03:18:27.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,111,122,2021-11-25T03:18:27Z,6110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT02M25.00S,2021-11-25T03:18:53.3Z,4,REGULAR,turnover,bad pass,[],1627832,,,1610612761,111,122,2021-11-25T03:19:00Z,6120000,,,0,,F. VanVleet bad pass TURNOVER (4 TO),"[1627832, 1630217]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,4.0,Bane,1630217.0,
624,PT02M25.00S,2021-11-25T03:18:53.3Z,4,REGULAR,steal,,[],1630217,,,1610612763,111,122,2021-11-25T03:18:55Z,6130000,,,0,,D. Bane STEAL (1 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT02M21.00S,2021-11-25T03:18:57.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629630,92.72339027595268,49.754901960784316,1610612763,113,122,2021-11-25T03:19:12Z,6140000,-1.0,16.0,1,right,J. Morant driving finger roll Layup (23 PTS) (D. Bane 1 AST),"[1629630, 1630217]",1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,1.59,Made,23.0,,,,,D. Bane,1630217.0,1.0,,,,,,,,,,,
