actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
179,PT08M54.00S,2021-11-19T01:42:44.1Z,2,REGULAR,substitution,out,[],1630527,,,1610612763,34,32,2021-11-19T01:43:37Z,1780000,,,0,,SUB out: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,
180,PT08M54.00S,2021-11-19T01:42:44.1Z,2,REGULAR,substitution,in,[],1628415,,,1610612763,34,32,2021-11-19T01:43:37Z,1790000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
181,PT08M54.00S,2021-11-19T01:42:44.1Z,2,REGULAR,substitution,in,[],203500,,,1610612763,34,32,2021-11-19T01:43:37Z,1800000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
182,PT08M54.00S,2021-11-19T01:42:44.1Z,2,REGULAR,substitution,in,[],202331,,,1610612763,34,32,2021-11-19T01:43:37Z,1810000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,
183,PT08M39.00S,2021-11-19T01:44:10.8Z,2,REGULAR,foul,personal,['2freethrow'],1629611,,,1610612763,34,32,2021-11-19T01:44:18Z,1820000,,,0,,T. Mann shooting personal FOUL (2 PF) (Brooks 2 FT),"[1629611, 1628415]",1610612746.0,LAC,shooting,,,Mann,T. Mann,,,,,,,,,,,,,,,,,1627519.0,2.0,0.0,Brooks,1628415.0,,,
185,PT08M39.00S,2021-11-19T01:44:31.9Z,2,REGULAR,freethrow,1 of 2,[],1628415,,,1610612763,35,32,2021-11-19T01:44:31Z,1840000,,,0,,D. Brooks Free Throw 1 of 2 (5 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
186,PT08M39.00S,2021-11-19T01:44:45.6Z,2,REGULAR,freethrow,2 of 2,[],1628415,,,1610612763,36,32,2021-11-19T01:44:45Z,1850000,,,0,,D. Brooks Free Throw 2 of 2 (6 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
187,PT08M25.00S,2021-11-19T01:45:05.9Z,2,REGULAR,2pt,Jump Shot,[],202331,23.209592641261498,32.1078431372549,1610612746,36,34,2021-11-19T01:45:11Z,1860000,89.0,166.0,1,left,P. George 18' step back Jump Shot (4 PTS) (I. Hartenstein 2 AST),"[202331, 1628392]",1610612746.0,LAC,step back,,,George,P. George,,,,,18.83,Made,4.0,I. Hartenstein,1628392.0,2.0,,,,,,,,,,,,,,
189,PT08M12.00S,2021-11-19T01:45:18.4Z,2,REGULAR,3pt,Jump Shot,[],1630533,66.17936925098554,53.92156862745098,1610612763,36,34,2021-11-19T01:45:23Z,1880000,20.0,265.0,1,right,MISS Z. Williams 26' step back 3PT,[1630533],1610612763.0,MEM,step back,,,Williams,Z. Williams,,,,,26.61,Missed,,,,,,,,,,,,,,,,,,
190,PT08M09.00S,2021-11-19T01:45:21.4Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,36,34,2021-11-19T01:45:23Z,1890000,,,0,,P. George REBOUND (Off:0 Def:3),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,189.0,3.0,3.0,0.0,,,,,,,,,,
191,PT07M56.00S,2021-11-19T01:45:38.0Z,2,REGULAR,foul,personal,[],1628415,,,1610612746,36,34,2021-11-19T01:45:41Z,1900000,,,0,,D. Brooks personal FOUL (2 PF),"[1628415, 202331]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,203591.0,2.0,0.0,George,202331.0,,,
193,PT07M56.00S,2021-11-19T01:45:42.9Z,2,REGULAR,substitution,out,[],1629611,,,1610612746,36,34,2021-11-19T01:45:56Z,1920000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
194,PT07M56.00S,2021-11-19T01:45:42.9Z,2,REGULAR,substitution,in,[],202704,,,1610612746,36,34,2021-11-19T01:45:56Z,1930000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
195,PT07M42.00S,2021-11-19T01:46:15.5Z,2,REGULAR,3pt,Jump Shot,[],202704,7.30946123521682,95.83333333333334,1610612746,36,34,2021-11-19T01:46:20Z,1940000,-229.0,16.0,1,left,MISS R. Jackson step back 3PT,[202704],1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,22.98,Missed,,,,,,,,,,,,,,,,,,
196,PT07M40.00S,2021-11-19T01:46:17.5Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,36,34,2021-11-19T01:46:20Z,1950000,,,0,,T. Jones REBOUND (Off:0 Def:3),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,195.0,3.0,3.0,0.0,,,,,,,,,,
197,PT07M35.00S,2021-11-19T01:46:25.2Z,2,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612763,36,34,2021-11-19T01:46:50Z,1960000,,,0,,I. Hartenstein shooting personal FOUL (1 PF) (Jones 2 FT),"[1628392, 1626145]",1610612746.0,LAC,shooting,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,1627519.0,1.0,0.0,Jones,1626145.0,,,
199,PT07M35.00S,2021-11-19T01:46:59.7Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1626145,,,1610612763,37,34,2021-11-19T01:46:59Z,1980000,,,0,,T. Jones Free Throw 1 of 2 (6 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
200,PT07M35.00S,2021-11-19T01:47:00.7Z,2,REGULAR,substitution,out,[],1628392,,,1610612763,37,34,2021-11-19T01:47:10Z,1990000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M35.00S,2021-11-19T01:47:00.7Z,2,REGULAR,substitution,in,[],1627826,,,1610612763,37,34,2021-11-19T01:47:10Z,2000000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M35.00S,2021-11-19T01:47:18.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1626145,,,1610612763,37,34,2021-11-19T01:47:18Z,2010000,,,0,,MISS T. Jones Free Throw 2 of 2,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,
203,PT07M32.00S,2021-11-19T01:47:19.8Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,37,34,2021-11-19T01:47:19Z,2020000,,,0,,P. George REBOUND (Off:0 Def:4),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,202.0,4.0,4.0,0.0,,,,,,,,,,
204,PT07M11.00S,2021-11-19T01:47:41.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,12.565703022339028,48.529411764705884,1610612746,37,34,2021-11-19T01:47:47Z,2030000,7.0,66.0,1,left,MISS I. Zubac 6' turnaround Hook,[1627826],1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,6.6,Missed,,,,,,,,,,,,,,,,,,
205,PT07M07.00S,2021-11-19T01:47:45.1Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,37,34,2021-11-19T01:47:47Z,2040000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,204.0,1.0,1.0,0.0,,,,,,,,,,
206,PT07M04.00S,2021-11-19T01:47:48.5Z,2,REGULAR,3pt,Jump Shot,[],1628991,63.02562417871223,47.549019607843135,1610612763,37,34,2021-11-19T01:47:55Z,2050000,-12.0,295.0,1,right,MISS J. Jackson Jr. 29' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,29.54,Missed,,,,,,,,,,,,,,,,,,
207,PT07M01.00S,2021-11-19T01:47:51.8Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,37,34,2021-11-19T01:47:51Z,2060000,,,0,,S. Adams REBOUND (Off:2 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,206.0,4.0,2.0,2.0,,,,,,,,,,
208,PT06M59.00S,2021-11-19T01:47:55.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628991,93.11760840998686,54.65686274509803,1610612763,39,34,2021-11-19T01:48:00Z,2070000,23.0,12.0,1,right,J. Jackson Jr. cutting Layup (5 PTS) (S. Adams 2 AST),"[1628991, 203500]",1610612763.0,MEM,cutting,,,Jackson Jr.,J. Jackson Jr.,,,,,2.63,Made,5.0,S. Adams,203500.0,2.0,,,,,,,,,,,,,,
210,PT06M59.00S,2021-11-19T01:47:58.7Z,2,REGULAR,foul,personal,['1freethrow'],1627826,,,1610612763,39,34,2021-11-19T01:48:18Z,2090000,,,0,,I. Zubac shooting personal FOUL (1 PF) (Jackson Jr. 1 FT),"[1627826, 1628991]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Jackson Jr.,1628991.0,,,
212,PT06M59.00S,2021-11-19T01:48:08.7Z,2,REGULAR,substitution,out,[],202339,,,1610612763,39,34,2021-11-19T01:48:39Z,2110000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M59.00S,2021-11-19T01:48:08.7Z,2,REGULAR,substitution,in,[],1629599,,,1610612763,39,34,2021-11-19T01:48:39Z,2120000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M59.00S,2021-11-19T01:48:24.9Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1628991,,,1610612763,40,34,2021-11-19T01:48:24Z,2130000,,,0,,J. Jackson Jr. Free Throw 1 of 1 (6 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
215,PT06M48.00S,2021-11-19T01:48:37.7Z,2,REGULAR,3pt,Jump Shot,[],202331,32.53942181340342,42.8921568627451,1610612746,40,34,2021-11-19T01:48:41Z,2140000,36.0,253.0,1,left,MISS P. George 25' pullup 3PT,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,
216,PT06M46.00S,2021-11-19T01:48:39.7Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,40,34,2021-11-19T01:48:41Z,2150000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,215.0,2.0,2.0,0.0,,,,,,,,,,
217,PT06M37.00S,2021-11-19T01:48:48.1Z,2,REGULAR,3pt,Jump Shot,[],1628991,66.3107752956636,48.28431372549019,1610612763,43,34,2021-11-19T01:48:52Z,2160000,-9.0,264.0,1,right,J. Jackson Jr. 26' 3PT  (9 PTS) (T. Jones 1 AST),"[1628991, 1626145]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,26.43,Made,9.0,T. Jones,1626145.0,1.0,,,,,,,,,,,,,,
219,PT06M35.00S,2021-11-19T01:48:53.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,43,34,2021-11-19T01:48:56Z,2180000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M35.00S,2021-11-19T01:50:55.4Z,2,REGULAR,substitution,out,[],1630533,,,1610612746,43,34,2021-11-19T01:51:40Z,2190000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M35.00S,2021-11-19T01:50:55.4Z,2,REGULAR,substitution,in,[],203937,,,1610612746,43,34,2021-11-19T01:51:40Z,2200000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M35.00S,2021-11-19T01:51:48.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,43,34,2021-11-19T01:51:48Z,2210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M12.00S,2021-11-19T01:52:22.9Z,2,REGULAR,violation,kicked ball,[],203937,,,1610612746,43,34,2021-11-19T01:52:27Z,2220000,,,0,,K. Anderson kicked ball VIOLATION,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,2534.0,,,,,,,
224,PT06M12.00S,2021-11-19T01:52:25.7Z,2,REGULAR,substitution,out,[],1628991,,,1610612746,43,34,2021-11-19T01:52:40Z,2230000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M12.00S,2021-11-19T01:52:25.7Z,2,REGULAR,substitution,out,[],1626145,,,1610612746,43,34,2021-11-19T01:52:40Z,2240000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M12.00S,2021-11-19T01:52:25.7Z,2,REGULAR,substitution,in,[],1629630,,,1610612746,43,34,2021-11-19T01:52:40Z,2250000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M12.00S,2021-11-19T01:52:25.7Z,2,REGULAR,substitution,in,[],1630217,,,1610612746,43,34,2021-11-19T01:52:40Z,2260000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M04.00S,2021-11-19T01:52:51.3Z,2,REGULAR,3pt,Jump Shot,[],202704,16.245072273324574,95.09803921568627,1610612746,43,34,2021-11-19T01:52:54Z,2270000,-225.0,100.0,1,left,MISS R. Jackson 24' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,24.68,Missed,,,,,,,,,,,,,,,,,,
229,PT06M00.00S,2021-11-19T01:52:55.3Z,2,REGULAR,rebound,defensive,[],203937,,,1610612763,43,34,2021-11-19T01:52:54Z,2280000,,,0,,K. Anderson REBOUND (Off:1 Def:2),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,228.0,3.0,2.0,1.0,,,,,,,,,,
230,PT05M54.00S,2021-11-19T01:53:00.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203500,93.77463863337714,49.50980392156863,1610612763,43,34,2021-11-19T01:53:05Z,2290000,-2.0,6.0,1,right,MISS S. Adams cutting finger roll Layup,[203500],1610612763.0,MEM,cutting finger roll,,,Adams,S. Adams,,,,,0.65,Missed,,,,,,,,,,,,,,,,,,
231,PT05M50.00S,2021-11-19T01:53:04.8Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,43,34,2021-11-19T01:53:05Z,2300000,,,0,,S. Adams REBOUND (Off:3 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,230.0,5.0,2.0,3.0,,,,,,,,,,
232,PT05M50.00S,2021-11-19T01:53:04.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,94.40999984741211,50.0,1610612763,45,34,2021-11-19T01:53:04Z,2310000,0.0,0.0,1,right,S. Adams tip Layup (2 PTS),[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,
233,PT05M34.00S,2021-11-19T01:53:20.1Z,2,REGULAR,3pt,Jump Shot,[],1628379,28.597240473061763,23.284313725490197,1610612746,45,37,2021-11-19T01:53:23Z,2320000,134.0,216.0,1,left,L. Kennard 25' 3PT  (9 PTS) (R. Jackson 3 AST),"[1628379, 202704]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,25.42,Made,9.0,R. Jackson,202704.0,3.0,,,,,,,,,,,,,,
235,PT05M13.00S,2021-11-19T01:53:41.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,94.30026281208936,50.0,1610612763,47,37,2021-11-19T01:53:46Z,2340000,0.0,1.0,1,right,J. Morant driving reverse Layup (7 PTS) (K. Anderson 1 AST),"[1629630, 203937]",1610612763.0,MEM,driving reverse,,,Morant,J. Morant,,,,,0.11,Made,7.0,K. Anderson,203937.0,1.0,,,,,,,,,,,,,,
237,PT04M57.00S,2021-11-19T01:53:56.8Z,2,REGULAR,2pt,Jump Shot,[],202331,6.258212877792378,27.205882352941174,1610612746,47,39,2021-11-19T01:54:04Z,2360000,114.0,6.0,1,left,P. George 11' step back Jump Shot (6 PTS),[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,11.42,Made,6.0,,,,,,,,,,,,,,,,,
238,PT04M41.00S,2021-11-19T01:54:13.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203937,93.77463863337714,51.71568627450981,1610612763,49,39,2021-11-19T01:54:20Z,2370000,9.0,6.0,1,right,K. Anderson reverse Layup (4 PTS) (D. Brooks 2 AST),"[203937, 1628415]",1610612763.0,MEM,reverse,,,Anderson,K. Anderson,,,,,1.05,Made,4.0,D. Brooks,1628415.0,2.0,,,,,,,,,,,,,,
240,PT04M19.00S,2021-11-19T01:54:35.2Z,2,REGULAR,3pt,Jump Shot,[],1629599,31.225361366622867,27.941176470588236,1610612746,49,42,2021-11-19T01:54:39Z,2390000,110.0,241.0,1,left,A. Coffey 26' 3PT  (3 PTS) (P. George 2 AST),"[1629599, 202331]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,26.5,Made,3.0,P. George,202331.0,2.0,,,,,,,,,,,,,,
242,PT04M07.00S,2021-11-19T01:54:47.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,81.553876478318,40.19607843137255,1610612763,51,42,2021-11-19T01:54:52Z,2410000,-49.0,121.0,1,right,D. Brooks 13' driving floating Jump Shot (8 PTS),[1628415],1610612763.0,MEM,driving floating,,,Brooks,D. Brooks,,,,,13.05,Made,8.0,,,,,,,,,,,,,,,,,
243,PT03M49.00S,2021-11-19T01:55:05.0Z,2,REGULAR,2pt,Jump Shot,[],202704,23.99802890932983,76.7156862745098,1610612746,51,44,2021-11-19T01:55:08Z,2420000,-134.0,173.0,1,left,R. Jackson 21' pullup Jump Shot (10 PTS),[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,21.87,Made,10.0,,,,,,,,,,,,,,,,,
244,PT03M36.00S,2021-11-19T01:55:18.8Z,2,REGULAR,turnover,bad pass,[],203500,,,1610612763,51,44,2021-11-19T01:55:22Z,2430000,,,0,,S. Adams bad pass TURNOVER (1 TO),"[203500, 1628379]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,1.0,Kennard,1628379.0
245,PT03M36.00S,2021-11-19T01:55:18.8Z,2,REGULAR,steal,,[],1628379,,,1610612746,51,44,2021-11-19T01:55:20Z,2440000,,,0,,L. Kennard STEAL (1 STL),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
246,PT03M31.00S,2021-11-19T01:55:23.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202704,10.726018396846255,44.85294117647059,1610612746,51,44,2021-11-19T01:55:29Z,2450000,26.0,48.0,1,left,MISS R. Jackson driving floating Shot,[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,5.47,Missed,,,,,,,,,,,,,,,,,,
247,PT03M28.00S,2021-11-19T01:55:26.9Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,51,44,2021-11-19T01:55:29Z,2460000,,,0,,J. Morant REBOUND (Off:0 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,246.0,2.0,2.0,0.0,,,,,,,,,,
248,PT03M25.00S,2021-11-19T01:55:29.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,92.32917214191852,96.32352941176471,1610612763,54,44,2021-11-19T01:55:35Z,2470000,232.0,20.0,1,right,D. Bane 3PT running (9 PTS) (K. Anderson 2 AST),"[1630217, 203937]",1610612763.0,MEM,running,,,Bane,D. Bane,,,,,23.24,Made,9.0,K. Anderson,203937.0,2.0,,,,,,,,,,,,,,
250,PT03M01.00S,2021-11-19T01:55:54.7Z,2,REGULAR,foul,offensive,[],1629599,,,1610612746,54,44,2021-11-19T01:56:03Z,2490000,,,0,,A. Coffey offensive FOUL (2 PF),"[1629599, 1629630]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,203591.0,2.0,0.0,Morant,1629630.0,,,
252,PT03M01.00S,2021-11-19T01:55:54.7Z,2,REGULAR,turnover,offensive foul,[],1629599,,,1610612746,54,44,2021-11-19T01:55:54Z,2510000,,,0,,A. Coffey offensive foul TURNOVER (2 TO),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,203591.0,,,,,2.0,,
253,PT03M01.00S,2021-11-19T01:56:18.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612763,54,44,2021-11-19T01:56:18Z,2520000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT03M01.00S,2021-11-19T01:56:19.7Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612763,54,44,2021-11-19T01:57:53Z,2530000,,,0,,,[],1610612746.0,LAC,stands,,,,,,,,,,,,,,,,,,,,,2534.0,,,,,,,
255,PT02M52.00S,2021-11-19T01:58:38.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628415,80.3712220762155,56.372549019607845,1610612763,54,44,2021-11-19T01:58:42Z,2540000,32.0,132.0,1,right,MISS D. Brooks 13' pullup Shot,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,13.58,Missed,,,,,,,,,,,,,,,,,,
256,PT02M49.00S,2021-11-19T01:58:41.0Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,54,44,2021-11-19T01:58:42Z,2550000,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,255.0,4.0,3.0,1.0,,,,,,,,,,
257,PT02M39.00S,2021-11-19T01:58:51.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,12.565703022339028,37.254901960784316,1610612746,54,46,2021-11-19T01:58:56Z,2560000,64.0,66.0,1,left,L. Kennard 9' driving floating bank Jump Shot (11 PTS) (I. Zubac 2 AST),"[1628379, 1627826]",1610612746.0,LAC,driving floating bank,,,Kennard,L. Kennard,,,,,9.14,Made,11.0,I. Zubac,1627826.0,2.0,,,,,,,,,,,,,,
259,PT02M29.00S,2021-11-19T01:59:01.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,81.2910643889619,36.51960784313725,1610612763,56,46,2021-11-19T01:59:05Z,2580000,-67.0,123.0,1,right,J. Morant 14' pullup Jump Shot (9 PTS),[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,14.06,Made,9.0,,,,,,,,,,,,,,,,,
260,PT02M11.00S,2021-11-19T01:59:18.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,12.302890932982917,50.49019607843137,1610612746,56,46,2021-11-19T01:59:22Z,2590000,-2.0,63.0,1,left,MISS I. Zubac 6' Hook,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,6.31,Missed,,,,,,,,,,,,,,,,,,
261,PT02M09.00S,2021-11-19T01:59:20.5Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,56,46,2021-11-19T01:59:22Z,2600000,,,0,,J. Morant REBOUND (Off:0 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,260.0,3.0,3.0,0.0,,,,,,,,,,
262,PT01M59.00S,2021-11-19T01:59:31.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,93.77463863337714,50.73529411764706,1610612763,56,46,2021-11-19T01:59:35Z,2610000,4.0,6.0,1,right,MISS D. Bane driving finger roll Layup,[1630217],1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,0.7,Missed,,,,,,,,,,,,,,,,,,
263,PT01M56.00S,2021-11-19T01:59:34.4Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,56,46,2021-11-19T01:59:35Z,2620000,,,0,,I. Zubac REBOUND (Off:1 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,262.0,5.0,4.0,1.0,,,,,,,,,,
264,PT01M51.00S,2021-11-19T01:59:39.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202704,30.436925098554536,28.921568627450984,1610612746,56,46,2021-11-19T01:59:51Z,2630000,105.0,234.0,1,left,MISS R. Jackson 25' step back 3PT,[202704],1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,
265,PT01M50.00S,2021-11-19T01:59:40.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,56,46,2021-11-19T01:59:51Z,2640000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,264.0,,,,,,,,,,,,,
266,PT01M50.00S,2021-11-19T01:59:50.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,56,46,2021-11-19T01:59:50Z,2650000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT01M50.00S,2021-11-19T01:59:51.7Z,2,REGULAR,substitution,out,[],203500,,,1610612763,56,46,2021-11-19T02:00:12Z,2660000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
268,PT01M50.00S,2021-11-19T01:59:51.7Z,2,REGULAR,substitution,out,[],1628415,,,1610612763,56,46,2021-11-19T02:00:12Z,2670000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
