actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
95,PT04M48.00S,2021-12-10T01:23:45.9Z,1,REGULAR,substitution,in,[],2546,,,1610612747,15,19,2021-12-10T01:23:53Z,950000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M48.00S,2021-12-10T01:24:08.2Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203076,,,1610612747,15,19,2021-12-10T01:24:08Z,960000,,,0,,MISS A. Davis Free Throw 2 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Missed,,,,,,,,,,,,,,,,,,
97,PT04M46.00S,2021-12-10T01:24:09.4Z,1,REGULAR,rebound,defensive,[],1629681,,,1610612763,15,19,2021-12-10T01:24:09Z,970000,,,0,,K. Tillie REBOUND (Off:0 Def:2),[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,96.0,2.0,2.0,0.0,,,,,,,,,,,,
98,PT04M24.00S,2021-12-10T01:24:31.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,13.87976346911958,47.794117647058826,1610612763,15,19,2021-12-10T01:24:40Z,980000,11.0,78.0,1,left,MISS K. Anderson 7' floating Shot,[203937],1610612763.0,MEM,floating,,,Anderson,K. Anderson,,,,,7.88,Missed,,,,,,,,,,,,,,,,,,
99,PT04M21.00S,2021-12-10T01:24:34.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,15,19,2021-12-10T01:24:40Z,990000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,98.0,,,,,,,,,,,,,,,
100,PT04M21.00S,2021-12-10T01:24:37.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,15,19,2021-12-10T01:24:37Z,1000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M21.00S,2021-12-10T01:24:39.6Z,1,REGULAR,substitution,out,[],203500,,,1610612763,15,19,2021-12-10T01:24:44Z,1010000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M21.00S,2021-12-10T01:24:39.6Z,1,REGULAR,substitution,in,[],1630214,,,1610612763,15,19,2021-12-10T01:24:44Z,1020000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M19.00S,2021-12-10T01:25:01.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629681,24.26084099868594,86.51960784313727,1610612763,15,19,2021-12-10T01:25:05Z,1030000,-183.0,176.0,1,left,MISS K. Tillie 25' 3PT,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,25.33,Missed,,,,,,,,,,,,,,,,,,
104,PT04M15.00S,2021-12-10T01:25:05.5Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,15,19,2021-12-10T01:25:05Z,1040000,,,0,,L. James REBOUND (Off:0 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,103.0,3.0,3.0,0.0,,,,,,,,,,,,
105,PT04M13.00S,2021-12-10T01:25:07.4Z,1,REGULAR,turnover,bad pass,[],2544,,,1610612747,15,19,2021-12-10T01:25:11Z,1050000,,,0,,L. James bad pass TURNOVER (2 TO),"[2544, 1630214]",1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,2.0,Tillman,1630214.0
106,PT04M13.00S,2021-12-10T01:25:07.4Z,1,REGULAR,steal,,[],1630214,,,1610612763,15,19,2021-12-10T01:25:09Z,1060000,,,0,,X. Tillman STEAL (1 STL),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M58.00S,2021-12-10T01:25:22.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203937,16.376478318002626,38.72549019607843,1610612763,17,19,2021-12-10T01:25:28Z,1070000,56.0,101.0,1,left,K. Anderson 11' driving floating Jump Shot (2 PTS) (D. Melton 1 AST),"[203937, 1629001]",1610612763.0,MEM,driving floating,,,Anderson,K. Anderson,,,,,11.6,Made,,,,,,,2.0,D. Melton,1629001.0,1.0,,,,,,,,
109,PT03M43.00S,2021-12-10T01:25:37.1Z,1,REGULAR,turnover,out-of-bounds,[],203076,,,1610612747,17,19,2021-12-10T01:25:47Z,1090000,,,0,,A. Davis bad pass out-of-bounds TURNOVER (2 TO),[203076],1610612747.0,LAL,bad pass,,,Davis,A. Davis,,,,,,,,,,,,,,,,,1363.0,,,,,2.0,,
110,PT03M43.00S,2021-12-10T01:25:40.3Z,1,REGULAR,substitution,out,[],1629001,,,1610612763,17,19,2021-12-10T01:25:49Z,1100000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M43.00S,2021-12-10T01:25:40.3Z,1,REGULAR,substitution,in,[],1629723,,,1610612763,17,19,2021-12-10T01:25:49Z,1110000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M27.00S,2021-12-10T01:26:09.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626145,16.376478318002626,35.294117647058826,1610612763,17,19,2021-12-10T01:26:15Z,1120000,74.0,101.0,1,left,MISS T. Jones 12' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,12.52,Missed,,,,,,,,,,,,,,,,,,
113,PT03M25.00S,2021-12-10T01:26:11.9Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,17,19,2021-12-10T01:26:15Z,1130000,,,0,,A. Davis REBOUND (Off:0 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,112.0,3.0,3.0,0.0,,,,,,,,,,,,
114,PT03M18.00S,2021-12-10T01:26:20.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,91.93495400788436,52.69607843137255,1610612747,17,21,2021-12-10T01:26:25Z,1140000,13.0,23.0,1,right,L. James driving finger roll Layup (7 PTS),[2544],1610612747.0,LAL,driving finger roll,,,James,L. James,,,,,2.69,Made,,,,,,,7.0,,,,,,,,,,,
115,PT03M04.00S,2021-12-10T01:26:32.7Z,1,REGULAR,3pt,Jump Shot,[],203937,11.12023653088042,2.941176470588235,1610612763,17,21,2021-12-10T01:26:40Z,1150000,235.0,52.0,1,left,MISS K. Anderson 24' step back 3PT,[203937],1610612763.0,MEM,step back,,,Anderson,K. Anderson,,,,,24.1,Missed,,,,,,,,,,,,,,,,,,
116,PT03M01.00S,2021-12-10T01:26:35.7Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612747,17,21,2021-12-10T01:26:40Z,1160000,,,0,,M. Monk REBOUND (Off:0 Def:2),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,115.0,2.0,2.0,0.0,,,,,,,,,,,,
117,PT02M59.00S,2021-12-10T01:26:41.4Z,1,REGULAR,foul,personal,['2freethrow'],1630214,,,1610612747,17,21,2021-12-10T01:26:56Z,1170000,,,0,,X. Tillman shooting personal FOUL (1 PF) (James 2 FT),"[1630214, 2544]",1610612763.0,MEM,shooting,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,2003.0,1.0,0.0,James,2544.0,,,
119,PT02M59.00S,2021-12-10T01:26:59.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,17,21,2021-12-10T01:26:59Z,1190000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M59.00S,2021-12-10T01:29:24.2Z,1,REGULAR,substitution,out,[],1626145,,,1610612747,17,21,2021-12-10T01:29:36Z,1200000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M59.00S,2021-12-10T01:29:24.2Z,1,REGULAR,substitution,in,[],1630217,,,1610612747,17,21,2021-12-10T01:29:36Z,1210000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M59.00S,2021-12-10T01:29:54.9Z,1,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,17,22,2021-12-10T01:29:54Z,1220000,,,0,,L. James Free Throw 1 of 2 (8 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
123,PT02M59.00S,2021-12-10T01:30:08.2Z,1,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,17,23,2021-12-10T01:30:08Z,1230000,,,0,,L. James Free Throw 2 of 2 (9 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
124,PT02M45.00S,2021-12-10T01:30:23.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,7.5722733245729295,54.166666666666664,1610612763,17,23,2021-12-10T01:30:27Z,1240000,-21.0,19.0,1,left,MISS D. Bane Layup,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,2.8,Missed,,,,,,,,,,,,,,,,,,
125,PT02M43.00S,2021-12-10T01:30:25.5Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,17,23,2021-12-10T01:30:27Z,1250000,,,0,,A. Davis REBOUND (Off:0 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,124.0,4.0,4.0,0.0,,,,,,,,,,,,
126,PT02M38.00S,2021-12-10T01:30:30.9Z,1,REGULAR,3pt,Jump Shot,[],2544,79.97700394218134,6.372549019607843,1610612747,17,23,2021-12-10T01:30:41Z,1260000,-218.0,136.0,1,right,MISS L. James 25' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,
127,PT02M34.00S,2021-12-10T01:30:34.9Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,17,23,2021-12-10T01:30:41Z,1270000,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,126.0,1.0,1.0,0.0,,,,,,,,,,,,
128,PT02M30.00S,2021-12-10T01:30:38.8Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1630217,13.485545335085414,16.42156862745098,1610612763,17,23,2021-12-10T01:30:54Z,1280000,168.0,74.0,1,left,MISS D. Bane 18' pullup Shot,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,18.36,Missed,,,,,,,,,,,,,,,,,,
129,PT02M30.00S,2021-12-10T01:30:38.8Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,17,23,2021-12-10T01:30:54Z,1290000,,,0,,L. James REBOUND (Off:0 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,128.0,4.0,4.0,0.0,,,,,,,,,,,,
130,PT02M18.00S,2021-12-10T01:30:49.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],2546,69.85873850197109,71.81372549019608,1610612747,17,26,2021-12-10T01:33:53Z,1300000,109.0,231.0,1,right,C. Anthony 25' 3PT running (3 PTS) (L. James 4 AST),"[2546, 2544]",1610612747.0,LAL,running,,,Anthony,C. Anthony,,,,,25.53,Made,,,,,,,3.0,L. James,2544.0,4.0,,,,,,,,
132,PT01M58.00S,2021-12-10T01:31:10.0Z,1,REGULAR,3pt,Jump Shot,[],1629681,26.363337713534822,11.76470588235294,1610612763,20,26,2021-12-10T01:31:15Z,1320000,191.0,195.0,1,left,K. Tillie 27' 3PT  (3 PTS) (K. Anderson 1 AST),"[1629681, 203937]",1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,27.33,Made,,,,,,,3.0,K. Anderson,203937.0,1.0,,,,,,,,
134,PT01M42.00S,2021-12-10T01:31:25.9Z,1,REGULAR,2pt,Jump Shot,[],2546,89.83245729303549,13.970588235294118,1610612747,20,28,2021-12-10T01:31:32Z,1340000,-180.0,43.0,1,right,C. Anthony 18' pullup Jump Shot (5 PTS),[2546],1610612747.0,LAL,pullup,,,Anthony,C. Anthony,,,,,18.52,Made,,,,,,,5.0,,,,,,,,,,,
135,PT01M19.00S,2021-12-10T01:31:48.6Z,1,REGULAR,3pt,Jump Shot,[],1630217,19.136005256241788,91.17647058823529,1610612763,20,28,2021-12-10T01:31:54Z,1350000,-206.0,127.0,1,left,MISS D. Bane 24' step back 3PT,[1630217],1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,24.21,Missed,,,,,,,,,,,,,,,,,,
136,PT01M17.00S,2021-12-10T01:31:50.6Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,20,28,2021-12-10T01:31:54Z,1360000,,,0,,L. James REBOUND (Off:0 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,135.0,5.0,5.0,0.0,,,,,,,,,,,,
137,PT01M13.00S,2021-12-10T01:31:55.6Z,1,REGULAR,turnover,bad pass,[],2544,,,1610612747,20,28,2021-12-10T01:31:59Z,1370000,,,0,,L. James bad pass TURNOVER (3 TO),"[2544, 1629723]",1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,3.0,Konchar,1629723.0
138,PT01M13.00S,2021-12-10T01:31:55.6Z,1,REGULAR,steal,,[],1629723,,,1610612763,20,28,2021-12-10T01:31:57Z,1380000,,,0,,J. Konchar STEAL (1 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M09.00S,2021-12-10T01:32:08.2Z,1,REGULAR,foul,personal,['2freethrow'],2546,,,1610612763,20,28,2021-12-10T01:32:15Z,1410000,,,0,,C. Anthony shooting personal FOUL (1 PF) (Konchar 2 FT),"[2546, 1629723]",1610612747.0,LAL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Konchar,1629723.0,,,
143,PT01M09.00S,2021-12-10T01:32:37.9Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629723,,,1610612763,21,28,2021-12-10T01:32:37Z,1430000,,,0,,J. Konchar Free Throw 1 of 2 (1 PTS),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
144,PT01M09.00S,2021-12-10T01:32:38.8Z,1,REGULAR,substitution,out,[],2544,,,1610612763,21,28,2021-12-10T01:32:43Z,1440000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M09.00S,2021-12-10T01:32:38.8Z,1,REGULAR,substitution,in,[],201566,,,1610612763,21,28,2021-12-10T01:32:43Z,1450000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M09.00S,2021-12-10T01:32:54.1Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629723,,,1610612763,22,28,2021-12-10T01:32:54Z,1460000,,,0,,J. Konchar Free Throw 2 of 2 (2 PTS),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
147,PT00M52.30S,2021-12-10T01:33:13.0Z,1,REGULAR,3pt,Jump Shot,[],1628370,67.49342969776609,37.5,1610612747,22,28,2021-12-10T01:33:17Z,1470000,-62.0,253.0,1,right,MISS M. Monk 26' 3PT,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,26.07,Missed,,,,,,,,,,,,,,,,,,
148,PT00M51.60S,2021-12-10T01:33:13.7Z,1,REGULAR,rebound,offensive,[],2546,,,1610612747,22,28,2021-12-10T01:33:17Z,1480000,,,0,,C. Anthony REBOUND (Off:1 Def:0),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,147.0,1.0,0.0,1.0,,,,,,,,,,,,
149,PT00M51.60S,2021-12-10T01:33:16.2Z,1,REGULAR,foul,personal,['2freethrow'],203937,,,1610612747,22,28,2021-12-10T01:33:23Z,1490000,,,0,,K. Anderson shooting personal FOUL (1 PF) (Anthony 2 FT),"[203937, 2546]",1610612763.0,MEM,shooting,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,1199.0,1.0,0.0,Anthony,2546.0,,,
151,PT00M51.60S,2021-12-10T01:33:50.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],2546,,,1610612747,22,28,2021-12-10T01:33:50Z,1510000,,,0,,MISS C. Anthony Free Throw 1 of 2,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,Missed,,,,,,,,,,,,,,,,,,
152,PT00M51.60S,2021-12-10T01:33:50.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,22,28,2021-12-10T01:33:50Z,1520000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,151.0,,,,,,,,,,,,,,,
153,PT00M51.60S,2021-12-10T01:33:51.9Z,1,REGULAR,substitution,out,[],203937,,,1610612747,22,28,2021-12-10T01:33:57Z,1530000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M51.60S,2021-12-10T01:33:51.9Z,1,REGULAR,substitution,in,[],1626145,,,1610612747,22,28,2021-12-10T01:33:57Z,1540000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M51.60S,2021-12-10T01:34:17.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],2546,,,1610612747,22,29,2021-12-10T01:34:17Z,1550000,,,0,,C. Anthony Free Throw 2 of 2 (6 PTS),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
156,PT00M30.20S,2021-12-10T01:34:40.6Z,1,REGULAR,3pt,Jump Shot,[],1630214,13.091327201051248,4.166666666666666,1610612763,22,29,2021-12-10T01:34:56Z,1560000,229.0,71.0,1,left,MISS X. Tillman 3PT,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,23.98,Missed,,,,,,,,,,,,,,,,,,
157,PT00M28.60S,2021-12-10T01:34:46.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,22,29,2021-12-10T01:34:46Z,1570000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,156.0,,,,,,,,,,,,,,,
158,PT00M28.60S,2021-12-10T01:34:47.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629681,,,1610612747,22,29,2021-12-10T01:35:09Z,1580000,,,0,,K. Tillie loose ball personal FOUL (2 PF) (Westbrook 2 FT),"[1629681, 201566]",1610612763.0,MEM,loose ball,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,1199.0,2.0,0.0,Westbrook,201566.0,,,
160,PT00M28.60S,2021-12-10T01:35:21.4Z,1,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,22,29,2021-12-10T01:35:41Z,1600000,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Missed,,,,,,,,,,,,,,,,,,
161,PT00M28.60S,2021-12-10T01:35:21.4Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,22,29,2021-12-10T01:35:41Z,1610000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,160.0,,,,,,,,,,,,,,,
162,PT00M28.60S,2021-12-10T01:35:21.4Z,1,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,22,29,2021-12-10T01:35:41Z,1620000,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Missed,,,,,,,,,,,,,,,,,,
163,PT00M25.30S,2021-12-10T01:35:24.7Z,1,REGULAR,rebound,defensive,[],1630214,,,1610612763,22,29,2021-12-10T01:35:41Z,1630000,,,0,,X. Tillman REBOUND (Off:0 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,162.0,1.0,1.0,0.0,,,,,,,,,,,,
164,PT00M09.70S,2021-12-10T01:35:55.2Z,1,REGULAR,3pt,Jump Shot,[],1626145,30.962549277266753,61.274509803921575,1610612763,22,29,2021-12-10T01:36:04Z,1640000,-56.0,239.0,1,left,MISS T. Jones 24' pullup 3PT,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,24.51,Missed,,,,,,,,,,,,,,,,,,
165,PT00M03.90S,2021-12-10T01:36:01.0Z,1,REGULAR,rebound,offensive,[],1630214,,,1610612763,22,29,2021-12-10T01:36:04Z,1650000,,,0,,X. Tillman REBOUND (Off:1 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,164.0,2.0,1.0,1.0,,,,,,,,,,,,
166,PT00M02.30S,2021-12-10T01:36:02.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626145,31.882391590013142,68.38235294117648,1610612763,25,29,2021-12-10T01:36:07Z,1660000,-92.0,247.0,1,left,T. Jones 26' 3PT  (5 PTS) (X. Tillman 1 AST),"[1626145, 1630214]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,26.37,Made,,,,,,,5.0,X. Tillman,1630214.0,1.0,,,,,,,,
168,PT00M00.00S,2021-12-10T01:36:14.6Z,1,REGULAR,period,end,[],0,,,1610612747,25,29,2021-12-10T01:36:14Z,1680000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2021-12-10T01:38:26.6Z,2,REGULAR,substitution,out,['startperiod'],1630217,,,1610612747,25,29,2021-12-10T01:38:50Z,1690000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2021-12-10T01:38:26.6Z,2,REGULAR,substitution,out,['startperiod'],1629681,,,1610612747,25,29,2021-12-10T01:38:50Z,1700000,,,0,,SUB out: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2021-12-10T01:38:26.6Z,2,REGULAR,substitution,out,['startperiod'],203076,,,1610612747,25,29,2021-12-10T01:38:50Z,1710000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2021-12-10T01:38:26.6Z,2,REGULAR,substitution,in,['startperiod'],1629633,,,1610612747,25,29,2021-12-10T01:38:50Z,1720000,,,0,,SUB in: J. Culver,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2021-12-10T01:38:26.6Z,2,REGULAR,substitution,in,['startperiod'],1628991,,,1610612747,25,29,2021-12-10T01:38:50Z,1730000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2021-12-10T01:38:26.6Z,2,REGULAR,substitution,in,['startperiod'],2730,,,1610612747,25,29,2021-12-10T01:38:50Z,1740000,,,0,,SUB in: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2021-12-10T01:38:58.8Z,2,REGULAR,period,start,[],0,,,1610612747,25,29,2021-12-10T01:38:58Z,1750000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT11M50.00S,2021-12-10T01:39:07.6Z,2,REGULAR,turnover,lost ball,[],201566,,,1610612747,25,29,2021-12-10T01:39:11Z,1760000,,,0,,R. Westbrook lost ball TURNOVER (1 TO),"[201566, 1629633]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,1.0,Culver,1629633.0
177,PT11M50.00S,2021-12-10T01:39:07.6Z,2,REGULAR,steal,,[],1629633,,,1610612763,25,29,2021-12-10T01:39:09Z,1770000,,,0,,J. Culver STEAL (1 STL),[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,
178,PT11M32.00S,2021-12-10T01:39:25.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1626145,11.383048620236531,72.79411764705883,1610612763,27,29,2021-12-10T01:39:32Z,1780000,-114.0,55.0,1,left,T. Jones 12' driving floating Jump Shot (7 PTS) (J. Culver 1 AST),"[1626145, 1629633]",1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,12.64,Made,,,,,,,7.0,J. Culver,1629633.0,1.0,,,,,,,,
180,PT11M17.00S,2021-12-10T01:39:42.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'defensivegoaltending']",201566,92.59198423127464,35.53921568627451,1610612747,27,31,2021-12-10T01:39:57Z,1800000,-72.0,17.0,1,right,R. Westbrook 7' floating Jump Shot (2 PTS),[201566],1610612747.0,LAL,floating,,,Westbrook,R. Westbrook,,,,,7.43,Made,,,,,,,2.0,,,,,,,,,,,
181,PT11M17.00S,2021-12-10T01:39:47.4Z,2,REGULAR,violation,defensive goaltending,[],1630214,,,1610612747,27,31,2021-12-10T01:39:57Z,1810000,,,0,,X. Tillman defensive goaltending VIOLATION,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,1199.0,,,,,,,
182,PT11M00.00S,2021-12-10T01:40:04.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,8.623521681997373,53.92156862745098,1610612763,29,31,2021-12-10T01:40:10Z,1820000,-20.0,29.0,1,left,J. Jackson Jr. driving finger roll Layup (3 PTS) (J. Konchar 1 AST),"[1628991, 1629723]",1610612763.0,MEM,driving finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,3.47,Made,,,,,,,3.0,J. Konchar,1629723.0,1.0,,,,,,,,
184,PT10M35.00S,2021-12-10T01:40:29.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201961,92.85479632063075,54.41176470588235,1610612747,29,31,2021-12-10T01:40:36Z,1840000,22.0,15.0,1,right,MISS W. Ellington floating Shot,[201961],1610612747.0,LAL,floating,,,Ellington,W. Ellington,,,,,2.65,Missed,,,,,,,,,,,,,,,,,,
