actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
81,PT04M41.00S,2022-01-17T21:00:53.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,85.10183968462549,47.30392156862745,1610612763,10,10,2022-01-17T21:01:05Z,790000,-13.0,88.0,1,right,MISS J. Morant 8' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,8.85,Missed,,,,,,,,,,,,,,,,,,,
82,PT04M38.00S,2022-01-17T21:00:56.6Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,10,10,2022-01-17T21:01:05Z,800000,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,81.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
83,PT04M33.00S,2022-01-17T21:01:03.4Z,1,REGULAR,turnover,out-of-bounds,[],1629632,,,1610612741,10,10,2022-01-17T21:01:21Z,810000,,,0,,C. White bad pass out-of-bounds TURNOVER (1 TO),[1629632],1610612741.0,CHI,bad pass,,,White,C. White,,,,,,,,,,,1.0,,,,,,,,,202049.0,,,,,
84,PT04M33.00S,2022-01-17T21:01:07.5Z,1,REGULAR,substitution,out,[],203500,,,1610612763,10,10,2022-01-17T21:01:18Z,820000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M33.00S,2022-01-17T21:01:07.5Z,1,REGULAR,substitution,out,[],1630245,,,1610612763,10,10,2022-01-17T21:01:18Z,830000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M33.00S,2022-01-17T21:01:07.5Z,1,REGULAR,substitution,in,[],1629634,,,1610612763,10,10,2022-01-17T21:01:18Z,840000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M33.00S,2022-01-17T21:01:07.5Z,1,REGULAR,substitution,in,[],1629744,,,1610612763,10,10,2022-01-17T21:01:18Z,850000,,,0,,SUB in: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M22.00S,2022-01-17T21:01:30.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629630,91.5407358738502,26.225490196078432,1610612763,10,10,2022-01-17T21:01:36Z,860000,-119.0,27.0,1,right,MISS J. Morant 12' fadeaway Shot,[1629630],1610612763.0,MEM,fadeaway,,,Morant,J. Morant,,,,,12.19,Missed,,,,,,,,,,,,,,,,,,,
89,PT04M18.00S,2022-01-17T21:01:34.8Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,10,10,2022-01-17T21:01:36Z,870000,,,0,,N. Vucevic REBOUND (Off:0 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,88.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
90,PT04M05.00S,2022-01-17T21:01:47.5Z,1,REGULAR,turnover,bad pass,[],202696,,,1610612741,10,10,2022-01-17T21:01:51Z,880000,,,0,,N. Vucevic bad pass TURNOVER (1 TO),"[202696, 1629634]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,1.0,Clarke,1629634.0,,,,,,,,,,,,
91,PT04M05.00S,2022-01-17T21:01:47.5Z,1,REGULAR,steal,,[],1629634,,,1610612763,10,10,2022-01-17T21:06:24Z,890000,,,0,,B. Clarke STEAL (1 STL),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M59.00S,2022-01-17T21:01:53.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203937,67.62483574244416,35.53921568627451,1610612763,10,10,2022-01-17T21:01:59Z,900000,-72.0,252.0,1,right,MISS K. Anderson 26' 3PT,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
93,PT03M53.00S,2022-01-17T21:01:59.7Z,1,REGULAR,rebound,defensive,[],1628972,,,1610612741,10,10,2022-01-17T21:01:59Z,910000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:1),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,92.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
94,PT03M48.00S,2022-01-17T21:02:06.5Z,1,REGULAR,turnover,out-of-bounds,[],1628972,,,1610612741,10,10,2022-01-17T21:02:12Z,920000,,,0,,T. Brown Jr. lost ball out-of-bounds TURNOVER (1 TO),[1628972],1610612741.0,CHI,lost ball,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,1.0,,,,,,,,,202049.0,,,,,
95,PT03M37.00S,2022-01-17T21:02:23.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626145,80.76544021024968,60.29411764705882,1610612763,10,10,2022-01-17T21:02:30Z,930000,51.0,128.0,1,right,MISS T. Jones 13' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,13.83,Missed,,,,,,,,,,,,,,,,,,,
96,PT03M31.00S,2022-01-17T21:02:29.7Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,10,10,2022-01-17T21:12:16Z,940000,,,0,,C. White REBOUND (Off:0 Def:3),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,95.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
97,PT03M21.00S,2022-01-17T21:02:39.5Z,1,REGULAR,turnover,bad pass,[],1629632,,,1610612741,10,10,2022-01-17T21:02:43Z,950000,,,0,,C. White bad pass TURNOVER (2 TO),"[1629632, 1629634]",1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,2.0,Clarke,1629634.0,,,,,,,,,,,,
98,PT03M21.00S,2022-01-17T21:02:39.5Z,1,REGULAR,steal,,[],1629634,,,1610612763,10,10,2022-01-17T21:02:41Z,960000,,,0,,B. Clarke STEAL (2 STL),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M16.00S,2022-01-17T21:02:46.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629630,91.14651773981603,53.18627450980392,1610612763,12,10,2022-01-17T21:02:58Z,970000,16.0,31.0,1,right,J. Morant driving Layup (4 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,3.46,Made,,,,,,,,4.0,,,,,,,,,,,
100,PT03M16.00S,2022-01-17T21:02:49.1Z,1,REGULAR,foul,personal,['1freethrow'],1630792,,,1610612763,12,10,2022-01-17T21:03:18Z,980000,,,0,,M. Hill shooting personal FOUL (1 PF) (Morant 1 FT),"[1630792, 1629630]",1610612741.0,CHI,shooting,,,Hill,M. Hill,,,,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Morant,1629630.0,
102,PT03M16.00S,2022-01-17T21:03:05.8Z,1,REGULAR,substitution,out,[],1629632,,,1610612763,12,10,2022-01-17T21:03:40Z,1000000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M16.00S,2022-01-17T21:03:05.8Z,1,REGULAR,substitution,out,[],202696,,,1610612763,12,10,2022-01-17T21:03:40Z,1010000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M16.00S,2022-01-17T21:03:05.8Z,1,REGULAR,substitution,in,[],1628396,,,1610612763,12,10,2022-01-17T21:03:40Z,1020000,,,0,,SUB in: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M16.00S,2022-01-17T21:03:05.8Z,1,REGULAR,substitution,in,[],1630245,,,1610612763,12,10,2022-01-17T21:03:40Z,1030000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M16.00S,2022-01-17T21:03:19.8Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1629630,,,1610612763,13,10,2022-01-17T21:03:19Z,1040000,,,0,,J. Morant Free Throw 1 of 1 (5 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,,,,5.0,,,,,,,,,,,
107,PT03M03.00S,2022-01-17T21:03:29.2Z,1,REGULAR,2pt,Jump Shot,[],1629744,21.76412614980289,39.21568627450981,1610612741,13,12,2022-01-17T21:03:40Z,1050000,54.0,152.0,1,left,M. Thomas 16' pullup Jump Shot (2 PTS) (T. Bradley 1 AST),"[1629744, 1628396]",1610612741.0,CHI,pullup,,,Thomas,M. Thomas,,,,,16.14,Made,,,,,,,,2.0,T. Bradley,1628396.0,1.0,,,,,,,,
109,PT02M50.00S,2022-01-17T21:03:42.4Z,1,REGULAR,3pt,Jump Shot,[],1626145,77.21747700394218,10.784313725490197,1610612763,13,12,2022-01-17T21:03:47Z,1070000,-196.0,162.0,1,right,MISS T. Jones 25' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,,
110,PT02M46.00S,2022-01-17T21:03:46.4Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,13,12,2022-01-17T21:03:47Z,1080000,,,0,,A. Dosunmu REBOUND (Off:0 Def:3),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,109.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
111,PT02M28.00S,2022-01-17T21:04:07.6Z,1,REGULAR,turnover,traveling,[],1629744,,,1610612741,13,12,2022-01-17T21:04:14Z,1090000,,,0,,M. Thomas traveling TURNOVER (1 TO),[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,1.0,,,,,,,,,201640.0,,,,,
112,PT02M28.00S,2022-01-17T21:04:12.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,13,12,2022-01-17T21:04:12Z,1100000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M28.00S,2022-01-17T21:06:34.2Z,1,REGULAR,substitution,out,[],1629630,,,1610612763,13,12,2022-01-17T21:07:03Z,1110000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M28.00S,2022-01-17T21:06:34.2Z,1,REGULAR,substitution,out,[],1628972,,,1610612763,13,12,2022-01-17T21:07:03Z,1120000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M28.00S,2022-01-17T21:06:34.2Z,1,REGULAR,substitution,in,[],1629001,,,1610612763,13,12,2022-01-17T21:07:03Z,1130000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M28.00S,2022-01-17T21:06:34.2Z,1,REGULAR,substitution,in,[],201942,,,1610612763,13,12,2022-01-17T21:07:03Z,1140000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M19.00S,2022-01-17T21:07:41.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629634,92.06636005256242,52.69607843137255,1610612763,15,12,2022-01-17T21:07:48Z,1150000,13.0,22.0,1,right,B. Clarke alley-oop Layup (2 PTS) (K. Anderson 1 AST),"[1629634, 203937]",1610612763.0,MEM,alley-oop,,,Clarke,B. Clarke,,,,,2.59,Made,,,,,,,,2.0,K. Anderson,203937.0,1.0,,,,,,,,
121,PT02M19.00S,2022-01-17T21:07:44.8Z,1,REGULAR,foul,personal,['1freethrow'],1628396,,,1610612763,15,12,2022-01-17T21:07:52Z,1170000,,,0,,T. Bradley shooting personal FOUL (1 PF) (Clarke 1 FT),"[1628396, 1629634]",1610612741.0,CHI,shooting,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Clarke,1629634.0,
123,PT02M19.00S,2022-01-17T21:08:02.8Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1629634,,,1610612763,16,12,2022-01-17T21:08:02Z,1190000,,,0,,B. Clarke Free Throw 1 of 1 (3 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Made,,,,,,,,3.0,,,,,,,,,,,
124,PT02M07.00S,2022-01-17T21:08:16.5Z,1,REGULAR,2pt,Jump Shot,[],201942,20.581471747700395,52.20588235294118,1610612741,16,12,2022-01-17T21:08:21Z,1200000,-11.0,141.0,1,left,MISS D. DeRozan 14' Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,14.14,Missed,,,,,,,,,,,,,,,,,,,
125,PT02M03.00S,2022-01-17T21:08:20.5Z,1,REGULAR,rebound,offensive,[],1630792,,,1610612741,16,12,2022-01-17T21:08:20Z,1210000,,,0,,M. Hill REBOUND (Off:1 Def:0),[1630792],1610612741.0,CHI,,,,Hill,M. Hill,,,,,,,124.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
126,PT01M54.00S,2022-01-17T21:08:29.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201942,24.52365308804205,69.11764705882352,1610612741,16,14,2022-01-17T21:08:34Z,1220000,-96.0,178.0,1,left,D. DeRozan 20' pullup Jump Shot (2 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,20.2,Made,,,,,,,,2.0,,,,,,,,,,,
127,PT01M41.00S,2022-01-17T21:08:42.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,83.52496714848883,39.705882352941174,1610612763,16,14,2022-01-17T21:08:47Z,1230000,-51.0,102.0,1,right,MISS K. Anderson 11' pullup Shot,[203937],1610612763.0,MEM,pullup,,,Anderson,K. Anderson,,,,,11.46,Missed,,,,,,,,,,,,,,,,,,,
128,PT01M39.00S,2022-01-17T21:08:45.1Z,1,REGULAR,rebound,offensive,[],1629634,,,1610612763,16,14,2022-01-17T21:08:45Z,1240000,,,0,,B. Clarke REBOUND (Off:1 Def:0),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,127.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
129,PT01M32.00S,2022-01-17T21:08:51.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629723,88.64980289093299,93.87254901960785,1610612763,16,14,2022-01-17T21:08:55Z,1250000,219.0,54.0,1,right,MISS J. Konchar 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,22.6,Missed,,,,,,,,,,,,,,,,,,,
130,PT01M29.00S,2022-01-17T21:08:54.2Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,16,14,2022-01-17T21:08:55Z,1260000,,,0,,A. Dosunmu REBOUND (Off:0 Def:4),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,129.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
131,PT01M25.00S,2022-01-17T21:08:58.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628396,6.915243101182654,51.71568627450981,1610612741,16,16,2022-01-17T21:09:04Z,1270000,-9.0,13.0,1,left,T. Bradley cutting finger roll Layup (2 PTS) (A. Dosunmu 2 AST),"[1628396, 1630245]",1610612741.0,CHI,cutting finger roll,,,Bradley,T. Bradley,,,,,1.52,Made,,,,,,,,2.0,A. Dosunmu,1630245.0,2.0,,,,,,,,
133,PT01M12.00S,2022-01-17T21:09:11.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,85.23324572930355,45.83333333333333,1610612763,16,16,2022-01-17T21:09:16Z,1290000,-21.0,86.0,1,right,MISS D. Melton 8' driving floating Shot - blocked,"[1629001, 1628396]",1610612763.0,MEM,driving floating,,,Melton,D. Melton,,,,,8.88,Missed,,,,,,,,,,,,Bradley,1628396.0,,,,,,
134,PT01M12.00S,2022-01-17T21:09:11.1Z,1,REGULAR,block,,[],1628396,,,1610612763,16,16,2022-01-17T21:09:14Z,1300000,,,0,,T. Bradley BLOCK (1 BLK),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M09.00S,2022-01-17T21:09:14.1Z,1,REGULAR,rebound,offensive,[],1629001,,,1610612763,16,16,2022-01-17T21:09:16Z,1310000,,,0,,D. Melton REBOUND (Off:1 Def:0),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,133.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
136,PT01M08.00S,2022-01-17T21:09:15.5Z,1,REGULAR,turnover,lost ball,[],1629001,,,1610612763,16,16,2022-01-17T21:09:19Z,1320000,,,0,,D. Melton lost ball TURNOVER (1 TO),"[1629001, 1630245]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,1.0,Dosunmu,1630245.0,,,,,,,,,,,,
137,PT01M08.00S,2022-01-17T21:09:15.5Z,1,REGULAR,steal,,[],1630245,,,1610612741,16,16,2022-01-17T21:09:18Z,1330000,,,0,,A. Dosunmu STEAL (3 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M03.00S,2022-01-17T21:09:20.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201942,5.863994743758213,48.03921568627451,1610612741,16,18,2022-01-17T21:09:36Z,1340000,10.0,3.0,1,left,D. DeRozan cutting finger roll Layup (4 PTS) (M. Hill 1 AST),"[201942, 1630792]",1610612741.0,CHI,cutting finger roll,,,DeRozan,D. DeRozan,,,,,1.01,Made,,,,,,,,4.0,M. Hill,1630792.0,1.0,,,,,,,,
140,PT00M48.40S,2022-01-17T21:09:35.9Z,1,REGULAR,2pt,Jump Shot,[],1626145,89.43823915900131,32.84313725490196,1610612763,18,18,2022-01-17T21:09:42Z,1360000,-86.0,47.0,1,right,T. Jones 9' driving floating Jump Shot (2 PTS),[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,9.77,Made,,,,,,,,2.0,,,,,,,,,,,
141,PT00M36.20S,2022-01-17T21:09:50.9Z,1,REGULAR,foul,personal,['2freethrow'],203937,,,1610612741,18,18,2022-01-17T21:13:48Z,1370000,,,0,,K. Anderson shooting personal FOUL (1 PF) (DeRozan 2 FT),"[203937, 201942]",1610612763.0,MEM,shooting,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,202901.0,1.0,0.0,DeRozan,201942.0,
143,PT00M36.20S,2022-01-17T21:10:24.6Z,1,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,18,19,2022-01-17T21:13:58Z,1390000,,,0,,D. DeRozan Free Throw 1 of 2 (5 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,,,,5.0,,,,,,,,,,,
148,PT00M36.20S,2022-01-17T21:10:24.6Z,1,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,18,20,2022-01-17T21:13:59Z,1440000,,,0,,D. DeRozan Free Throw 2 of 2 (6 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,,,,6.0,,,,,,,,,,,
144,PT00M36.20S,2022-01-17T21:10:25.3Z,1,REGULAR,substitution,out,[],203937,,,1610612763,18,20,2022-01-17T21:13:33Z,1445000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT00M36.20S,2022-01-17T21:10:25.3Z,1,REGULAR,substitution,out,[],1629723,,,1610612763,18,20,2022-01-17T21:13:33Z,1447500,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M36.20S,2022-01-17T21:10:25.3Z,1,REGULAR,substitution,in,[],1628991,,,1610612763,18,20,2022-01-17T21:13:33Z,1448750,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M36.20S,2022-01-17T21:10:25.3Z,1,REGULAR,substitution,in,[],1630217,,,1610612763,18,20,2022-01-17T21:13:33Z,1449375,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M25.70S,2022-01-17T21:11:03.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,92.19776609724047,54.41176470588235,1610612763,20,20,2022-01-17T21:12:02Z,1450000,22.0,21.0,1,right,B. Clarke driving Layup (5 PTS),[1629634],1610612763.0,MEM,driving,,,Clarke,B. Clarke,,,,,3.03,Made,,,,,,,,5.0,,,,,,,,,,,
151,PT00M02.30S,2022-01-17T21:11:29.5Z,1,REGULAR,3pt,Jump Shot,[],1629744,21.107095926412615,9.803921568627452,1610612741,20,20,2022-01-17T21:11:34Z,1470000,201.0,146.0,1,left,MISS M. Thomas 24' 3PT,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,24.84,Missed,,,,,,,,,,,,,,,,,,,
152,PT00M02.30S,2022-01-17T21:11:29.5Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,20,20,2022-01-17T21:11:34Z,1480000,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,151.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
155,PT00M00.00S,2022-01-17T21:11:38.3Z,1,REGULAR,period,end,[],0,,,1610612763,20,20,2022-01-17T21:11:38Z,1510000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-01-17T21:15:10.0Z,2,REGULAR,period,start,[],0,,,1610612741,20,20,2022-01-17T21:15:10Z,1520000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT11M43.00S,2022-01-17T21:15:18.1Z,2,REGULAR,turnover,lost ball,[],1628396,,,1610612741,20,20,2022-01-17T21:20:07Z,1525000,,,0,,T. Bradley lost ball TURNOVER (1 TO),"[1628396, 1629001]",1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,1.0,Melton,1629001.0,,,,,,,,,,,,
184,PT11M43.00S,2022-01-17T21:15:18.1Z,2,REGULAR,steal,,[],1629001,,,1610612763,20,20,2022-01-17T21:19:18Z,1527500,,,0,,D. Melton STEAL (1 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M35.00S,2022-01-17T21:15:33.4Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628991,76.42904073587385,11.519607843137255,1610612763,23,20,2022-01-17T21:19:28Z,1560000,-192.0,169.0,1,right,J. Jackson Jr. 25' 3PT  (5 PTS) (D. Melton 1 AST),"[1628991, 1629001]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,25.61,Made,,,,,,,,5.0,D. Melton,1629001.0,1.0,,,,,,,,
162,PT11M16.00S,2022-01-17T21:15:52.3Z,2,REGULAR,2pt,Jump Shot,[],201942,11.251642575558476,23.03921568627451,1610612741,23,20,2022-01-17T21:15:57Z,1580000,135.0,53.0,1,left,MISS D. DeRozan 14' fadeaway Shot,[201942],1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,14.5,Missed,,,,,,,,,,,,,,,,,,,
163,PT11M13.00S,2022-01-17T21:15:55.3Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,23,20,2022-01-17T21:15:57Z,1590000,,,0,,B. Clarke REBOUND (Off:1 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,162.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
164,PT11M08.00S,2022-01-17T21:16:00.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628991,72.88107752956637,15.441176470588236,1610612763,23,20,2022-01-17T21:16:06Z,1600000,-173.0,202.0,1,right,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,26.61,Missed,,,,,,,,,,,,,,,,,,,
165,PT11M05.00S,2022-01-17T21:16:03.4Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,23,20,2022-01-17T21:16:06Z,1610000,,,0,,A. Dosunmu REBOUND (Off:0 Def:5),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,164.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
166,PT10M52.00S,2022-01-17T21:16:17.0Z,2,REGULAR,3pt,Jump Shot,[],1629744,29.38567674113009,31.372549019607842,1610612741,23,23,2022-01-17T21:16:21Z,1620000,93.0,224.0,1,left,M. Thomas 24' 3PT  (5 PTS) (A. Dosunmu 3 AST),"[1629744, 1630245]",1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,24.23,Made,,,,,,,,5.0,A. Dosunmu,1630245.0,3.0,,,,,,,,
168,PT10M37.00S,2022-01-17T21:16:33.9Z,2,REGULAR,foul,personal,[],1630792,,,1610612763,23,23,2022-01-17T21:16:38Z,1640000,,,0,,M. Hill personal FOUL (2 PF),"[1630792, 1628991]",1610612741.0,CHI,,,,Hill,M. Hill,,,,,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Jackson Jr.,1628991.0,
170,PT10M37.00S,2022-01-17T21:16:42.1Z,2,REGULAR,substitution,out,[],1630245,,,1610612763,23,23,2022-01-17T21:16:49Z,1660000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT10M37.00S,2022-01-17T21:16:42.1Z,2,REGULAR,substitution,in,[],1629632,,,1610612763,23,23,2022-01-17T21:16:49Z,1670000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
