actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
176,PT11M38.00S,2021-11-27T01:40:35.1Z,2,REGULAR,3pt,Jump Shot,[],101150,81.15965834428384,6.372549019607843,1610612737,21,29,2021-11-27T01:40:40Z,1760000,-218.0,125.0,1,right,MISS L. Williams 25' step back 3PT,[101150],1610612737.0,ATL,step back,,,Williams,L. Williams,,,,,25.12,Missed,,,,,,,,,,,,,,,,,,
177,PT11M35.00S,2021-11-27T01:40:38.1Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,21,29,2021-11-27T01:40:40Z,1770000,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,176.0,,,,,,1.0,1.0,0.0,,,,,
178,PT11M16.00S,2021-11-27T01:40:55.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203500,5.732588699080158,50.0,1610612763,23,29,2021-11-27T01:41:01Z,1780000,0.0,1.0,1,left,S. Adams Layup (2 PTS) (T. Jones 1 AST),"[203500, 1626145]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,0.14,Made,2.0,T. Jones,1626145.0,1.0,,,,,,,,,,,,,,
180,PT11M01.00S,2021-11-27T01:41:11.0Z,2,REGULAR,3pt,Jump Shot,[],1629629,66.83639947437582,67.40196078431373,1610612737,23,29,2021-11-27T01:41:15Z,1800000,87.0,259.0,1,right,MISS C. Reddish 27' 3PT,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,27.34,Missed,,,,,,,,,,,,,,,,,,
181,PT10M58.00S,2021-11-27T01:41:14.0Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,23,29,2021-11-27T01:41:15Z,1810000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,180.0,,,,,,4.0,3.0,1.0,,,,,
182,PT10M51.00S,2021-11-27T01:41:21.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,6.783837056504599,50.49019607843137,1610612763,25,29,2021-11-27T01:41:26Z,1820000,-2.0,11.0,1,left,J. Jackson Jr. driving Layup (6 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,1.16,Made,6.0,,,,,,,,,,,,,,,,,
183,PT10M38.00S,2021-11-27T01:41:34.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],101150,87.72996057818659,40.68627450980392,1610612737,25,29,2021-11-27T01:41:43Z,1830000,-47.0,63.0,1,right,MISS L. Williams 7' driving finger roll Layup,[101150],1610612737.0,ATL,driving finger roll,,,Williams,L. Williams,,,,,7.82,Missed,,,,,,,,,,,,,,,,,,
184,PT10M34.00S,2021-11-27T01:41:38.0Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,25,29,2021-11-27T01:41:43Z,1840000,,,0,,S. Adams REBOUND (Off:0 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,183.0,,,,,,1.0,1.0,0.0,,,,,
185,PT10M32.00S,2021-11-27T01:41:40.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628415,26.49474375821288,18.627450980392158,1610612763,28,29,2021-11-27T01:41:49Z,1850000,157.0,197.0,1,left,D. Brooks 25' 3PT running (10 PTS) (Z. Williams 2 AST),"[1628415, 1630533]",1610612763.0,MEM,running,,,Brooks,D. Brooks,,,,,25.15,Made,10.0,Z. Williams,1630533.0,2.0,,,,,,,,,,,,,,
187,PT10M13.00S,2021-11-27T01:41:59.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,93.77463863337714,47.549019607843135,1610612737,28,31,2021-11-27T01:42:07Z,1870000,-12.0,6.0,1,right,C. Reddish driving finger roll Layup (4 PTS) (C. Capela 1 AST),"[1629629, 203991]",1610612737.0,ATL,driving finger roll,,,Reddish,C. Reddish,,,,,1.37,Made,4.0,C. Capela,203991.0,1.0,,,,,,,,,,,,,,
189,PT10M01.00S,2021-11-27T01:42:10.7Z,2,REGULAR,3pt,Jump Shot,[],1628991,30.962549277266753,35.049019607843135,1610612763,28,31,2021-11-27T01:42:16Z,1890000,75.0,239.0,1,left,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,25.0,Missed,,,,,,,,,,,,,,,,,,
190,PT09M58.00S,2021-11-27T01:42:13.7Z,2,REGULAR,rebound,defensive,[],201568,,,1610612737,28,31,2021-11-27T01:42:16Z,1900000,,,0,,D. Gallinari REBOUND (Off:0 Def:1),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,189.0,,,,,,1.0,1.0,0.0,,,,,
191,PT09M44.00S,2021-11-27T01:42:28.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,94.03745072273325,51.470588235294116,1610612737,28,31,2021-11-27T01:49:56Z,1910000,7.0,4.0,1,right,MISS D. Wright driving Layup,[1626153],1610612737.0,ATL,driving,,,Wright,D. Wright,,,,,0.82,Missed,,,,,,,,,,,,,,,,,,
192,PT09M40.00S,2021-11-27T01:42:32.3Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,28,31,2021-11-27T01:49:56Z,1920000,,,0,,C. Capela REBOUND (Off:2 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,191.0,,,,,,5.0,3.0,2.0,,,,,
193,PT09M40.00S,2021-11-27T01:42:32.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,93.51182654402102,51.225490196078425,1610612737,28,31,2021-11-27T01:42:40Z,1930000,6.0,8.0,1,right,MISS C. Capela putback Layup - blocked,"[203991, 1630533]",1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,1.05,Missed,,,,,,,,,,,,,,Williams,1630533.0,,,
194,PT09M40.00S,2021-11-27T01:42:32.8Z,2,REGULAR,block,,[],1630533,,,1610612737,28,31,2021-11-27T01:50:07Z,1940000,,,0,,Z. Williams BLOCK (1 BLK),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M40.00S,2021-11-27T01:42:32.8Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,28,31,2021-11-27T01:42:40Z,1950000,,,0,,C. Capela REBOUND (Off:3 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,193.0,,,,,,6.0,3.0,3.0,,,,,
196,PT09M35.00S,2021-11-27T01:42:37.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,94.40999984741211,50.0,1610612737,28,33,2021-11-27T01:42:37Z,1960000,0.0,0.0,1,right,C. Capela putback Layup (9 PTS),[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,0.0,Made,9.0,,,,,,,,,,,,,,,,,
197,PT09M26.00S,2021-11-27T01:42:50.3Z,2,REGULAR,foul,personal,[],201568,,,1610612763,28,33,2021-11-27T01:43:17Z,1970000,,,0,,D. Gallinari personal FOUL (2 PF),"[201568, 1626145]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,2882.0,2.0,0.0,Jones,1626145.0,,,,,,,,
199,PT09M17.00S,2021-11-27T01:43:17.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,6.389618922470433,53.67647058823529,1610612763,28,33,2021-11-27T01:43:25Z,1990000,-18.0,8.0,1,left,MISS J. Jackson Jr. driving finger roll Layup - blocked,"[1628991, 203991]",1610612763.0,MEM,driving finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,1.99,Missed,,,,,,,,,,,,,,Capela,203991.0,,,
200,PT09M17.00S,2021-11-27T01:43:17.9Z,2,REGULAR,block,,[],203991,,,1610612763,28,33,2021-11-27T01:43:20Z,2000000,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M14.00S,2021-11-27T01:43:20.9Z,2,REGULAR,rebound,defensive,[],101150,,,1610612737,28,33,2021-11-27T01:43:25Z,2010000,,,0,,L. Williams REBOUND (Off:0 Def:1),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,199.0,,,,,,1.0,1.0,0.0,,,,,
202,PT09M11.00S,2021-11-27T01:43:23.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",101150,90.09526938239159,51.225490196078425,1610612737,28,33,2021-11-27T01:43:32Z,2020000,6.0,41.0,1,right,MISS L. Williams running finger roll Layup - blocked,"[101150, 1626145]",1610612737.0,ATL,running finger roll,,,Williams,L. Williams,,,,,4.11,Missed,,,,,,,,,,,,,,Jones,1626145.0,,,
203,PT09M11.00S,2021-11-27T01:43:23.8Z,2,REGULAR,block,,[],1626145,,,1610612737,28,33,2021-11-27T01:43:28Z,2030000,,,0,,T. Jones BLOCK (1 BLK),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M07.00S,2021-11-27T01:43:27.8Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,28,33,2021-11-27T01:43:32Z,2040000,,,0,,Z. Williams REBOUND (Off:0 Def:2),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,202.0,,,,,,2.0,2.0,0.0,,,,,
205,PT09M06.00S,2021-11-27T01:43:47.2Z,2,REGULAR,foul,technical,['1freethrow'],101150,,,1610612763,28,33,2021-11-27T01:43:57Z,2050000,,,0,,L. Williams technical FOUL (1 Tech),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,1628487.0,1.0,1.0,,,,,,,,,,
206,PT09M06.00S,2021-11-27T01:44:00.4Z,2,REGULAR,freethrow,1 of 1,[],1626145,,,1610612763,29,33,2021-11-27T01:44:00Z,2060000,,,0,,T. Jones technical Free Throw 1 of 1 (5 PTS),[1626145],1610612763.0,MEM,technical,,,Jones,T. Jones,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
207,PT09M06.00S,2021-11-27T01:44:49.2Z,2,REGULAR,violation,jumpball,[],203991,,,1610612763,29,33,2021-11-27T01:46:21Z,2070000,,,0,,C. Capela jumpball VIOLATION,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,1193.0,,,,,,,,,,,,
208,PT08M58.00S,2021-11-27T01:45:55.8Z,2,REGULAR,jumpball,recovered,[],1626145,,,1610612763,29,33,2021-11-27T01:46:21Z,2080000,,,0,,Jump Ball S. Adams vs. C. Capela: Tip to T. Jones,"[1626145, 203500, 203991]",1610612763.0,MEM,outofbounds,T. Jones,1626145.0,Jones,T. Jones,Adams,203500.0,Capela,203991.0,,,,,,,,,,,,,,,,,,,,
211,PT08M54.00S,2021-11-27T01:46:00.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628991,6.258212877792378,49.754901960784316,1610612763,31,33,2021-11-27T01:46:06Z,2110000,1.0,6.0,1,left,J. Jackson Jr. DUNK (8 PTS) (D. Brooks 1 AST),"[1628991, 1628415]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,0.64,Made,8.0,D. Brooks,1628415.0,1.0,,,,,,,,,,,,,,
213,PT08M36.00S,2021-11-27T01:46:17.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629629,80.6340341655716,44.85294117647059,1610612737,31,33,2021-11-27T01:46:23Z,2130000,-26.0,130.0,1,right,MISS C. Reddish 13' pullup Shot,[1629629],1610612737.0,ATL,pullup,,,Reddish,C. Reddish,,,,,13.2,Missed,,,,,,,,,,,,,,,,,,
214,PT08M32.00S,2021-11-27T01:46:21.9Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612763,31,33,2021-11-27T01:46:23Z,2140000,,,0,,D. Brooks REBOUND (Off:1 Def:1),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,213.0,,,,,,2.0,1.0,1.0,,,,,
215,PT08M27.00S,2021-11-27T01:46:27.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,17.69053876478318,50.73529411764706,1610612763,31,33,2021-11-27T01:46:34Z,2150000,-4.0,114.0,1,left,MISS D. Brooks 11' pullup Shot,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,11.39,Missed,,,,,,,,,,,,,,,,,,
216,PT08M23.00S,2021-11-27T01:46:31.0Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,31,33,2021-11-27T01:46:34Z,2160000,,,0,,C. Capela REBOUND (Off:3 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,215.0,,,,,,7.0,4.0,3.0,,,,,
217,PT08M21.00S,2021-11-27T01:46:35.3Z,2,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612737,31,33,2021-11-27T01:46:47Z,2170000,,,0,,D. Brooks shooting personal FOUL (2 PF) (Reddish 2 FT),"[1628415, 1629629]",1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,,,,,,,,2882.0,2.0,0.0,Reddish,1629629.0,,,,,,,,
219,PT08M21.00S,2021-11-27T01:47:00.3Z,2,REGULAR,freethrow,1 of 2,[],1629629,,,1610612737,31,34,2021-11-27T01:47:00Z,2190000,,,0,,C. Reddish Free Throw 1 of 2 (5 PTS),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
220,PT08M21.00S,2021-11-27T01:47:14.6Z,2,REGULAR,foul,technical,['1freethrow'],1628415,,,1610612737,31,34,2021-11-27T01:47:25Z,2200000,,,0,,D. Brooks technical FOUL (1 Tech),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,2882.0,2.0,1.0,,,,,,,,,,
221,PT08M21.00S,2021-11-27T01:47:31.5Z,2,REGULAR,freethrow,1 of 1,[],201568,,,1610612737,31,35,2021-11-27T01:47:31Z,2210000,,,0,,D. Gallinari technical Free Throw 1 of 1 (1 PTS),[201568],1610612737.0,ATL,technical,,,Gallinari,D. Gallinari,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
222,PT08M21.00S,2021-11-27T01:47:52.4Z,2,REGULAR,freethrow,2 of 2,[],1629629,,,1610612737,31,36,2021-11-27T01:47:52Z,2220000,,,0,,C. Reddish Free Throw 2 of 2 (6 PTS),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
223,PT08M08.00S,2021-11-27T01:48:11.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628991,7.30946123521682,46.32352941176471,1610612763,31,36,2021-11-27T01:48:19Z,2230000,18.0,16.0,1,left,MISS J. Jackson Jr. driving DUNK - blocked,"[1628991, 203991]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,2.45,Missed,,,,,,,,,,,,,,Capela,203991.0,,,
224,PT08M08.00S,2021-11-27T01:48:11.4Z,2,REGULAR,block,,[],203991,,,1610612763,31,36,2021-11-27T01:48:13Z,2240000,,,0,,C. Capela BLOCK (2 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M08.00S,2021-11-27T01:48:11.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,31,36,2021-11-27T01:48:19Z,2250000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,223.0,,,,,,,,,,,,,
226,PT08M08.00S,2021-11-27T01:48:16.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,31,36,2021-11-27T01:48:16Z,2260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M58.00S,2021-11-27T01:48:29.8Z,2,REGULAR,3pt,Jump Shot,[],201568,69.59592641261499,72.79411764705883,1610612737,31,39,2021-11-27T01:48:33Z,2270000,114.0,233.0,1,right,D. Gallinari 25' 3PT  (4 PTS) (C. Reddish 1 AST),"[201568, 1629629]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,25.97,Made,4.0,C. Reddish,1629629.0,1.0,,,,,,,,,,,,,,
229,PT07M56.00S,2021-11-27T01:48:34.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,31,39,2021-11-27T01:48:34Z,2290000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M56.00S,2021-11-27T01:50:37.1Z,2,REGULAR,substitution,out,[],1626145,,,1610612763,31,39,2021-11-27T01:51:14Z,2300000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M56.00S,2021-11-27T01:50:37.1Z,2,REGULAR,substitution,out,[],1628415,,,1610612763,31,39,2021-11-27T01:51:14Z,2310000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M56.00S,2021-11-27T01:50:37.1Z,2,REGULAR,substitution,in,[],1630217,,,1610612763,31,39,2021-11-27T01:51:14Z,2320000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M56.00S,2021-11-27T01:50:37.1Z,2,REGULAR,substitution,in,[],1629001,,,1610612763,31,39,2021-11-27T01:51:14Z,2330000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M47.00S,2021-11-27T01:51:36.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,31,39,2021-11-27T01:51:36Z,2340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M36.00S,2021-11-27T01:51:55.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,5.995400788436268,50.49019607843137,1610612763,33,39,2021-11-27T01:52:01Z,2350000,-2.0,4.0,1,left,J. Jackson Jr. cutting finger roll Layup (10 PTS) (S. Adams 1 AST),"[1628991, 203500]",1610612763.0,MEM,cutting finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,0.46,Made,10.0,S. Adams,203500.0,1.0,,,,,,,,,,,,,,
237,PT07M18.00S,2021-11-27T01:52:12.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1626153,93.64323258869908,47.30392156862745,1610612737,33,41,2021-11-27T01:52:36Z,2370000,-13.0,7.0,1,right,D. Wright Layup (2 PTS) (D. Gallinari 2 AST),"[1626153, 201568]",1610612737.0,ATL,,,,Wright,D. Wright,,,,,1.53,Made,2.0,D. Gallinari,201568.0,2.0,,,,,,,,,,,,,,
239,PT07M18.00S,2021-11-27T01:52:17.6Z,2,REGULAR,violation,defensive goaltending,[],1628991,,,1610612737,33,41,2021-11-27T01:52:25Z,2390000,,,0,,J. Jackson Jr. defensive goaltending VIOLATION,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,2882.0,,,,,,,,,,,,
240,PT06M59.00S,2021-11-27T01:52:45.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,19.136005256241788,53.92156862745098,1610612763,35,41,2021-11-27T01:52:50Z,2400000,-20.0,127.0,1,left,D. Bane 12' pullup Jump Shot (4 PTS) (S. Adams 2 AST),"[1630217, 203500]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,12.89,Made,4.0,S. Adams,203500.0,2.0,,,,,,,,,,,,,,
241,PT06M36.00S,2021-11-27T01:53:08.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101150,91.93495400788436,48.77450980392157,1610612737,35,41,2021-11-27T01:53:13Z,2410000,-6.0,23.0,1,right,MISS L. Williams driving floating Shot - blocked,"[101150, 1628991]",1610612737.0,ATL,driving floating,,,Williams,L. Williams,,,,,2.41,Missed,,,,,,,,,,,,,,Jackson Jr.,1628991.0,,,
290,PT06M36.00S,2021-11-27T01:53:08.5Z,2,REGULAR,block,,[],1628991,,,1610612737,35,41,2021-11-27T02:00:26Z,2415000,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M34.00S,2021-11-27T01:53:10.5Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,35,41,2021-11-27T01:53:13Z,2420000,,,0,,C. Capela REBOUND (Off:4 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,241.0,,,,,,8.0,4.0,4.0,,,,,
245,PT06M32.00S,2021-11-27T01:53:12.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,94.40999984741211,50.0,1610612737,35,41,2021-11-27T01:53:12Z,2450000,0.0,0.0,1,right,MISS C. Capela tip Layup,[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
246,PT06M32.00S,2021-11-27T01:53:13.2Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,35,41,2021-11-27T01:53:13Z,2460000,,,0,,Z. Williams REBOUND (Off:0 Def:3),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,245.0,,,,,,3.0,3.0,0.0,,,,,
247,PT06M28.00S,2021-11-27T01:53:17.0Z,2,REGULAR,3pt,Jump Shot,[],1629001,7.966491458607096,95.58823529411765,1610612763,35,41,2021-11-27T01:53:22Z,2470000,-228.0,22.0,1,left,MISS D. Melton 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,22.9,Missed,,,,,,,,,,,,,,,,,,
248,PT06M25.00S,2021-11-27T01:53:20.0Z,2,REGULAR,rebound,defensive,[],1626153,,,1610612737,35,41,2021-11-27T01:53:22Z,2480000,,,0,,D. Wright REBOUND (Off:0 Def:2),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,247.0,,,,,,2.0,2.0,0.0,,,,,
249,PT06M15.00S,2021-11-27T01:53:32.0Z,2,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612737,35,41,2021-11-27T01:53:41Z,2490000,,,0,,J. Jackson Jr. shooting personal FOUL (2 PF) (Capela 2 FT),"[1628991, 203991]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,1193.0,2.0,0.0,Capela,203991.0,,,,,,,,
251,PT06M15.00S,2021-11-27T01:54:04.5Z,2,REGULAR,freethrow,1 of 2,[],203991,,,1610612737,35,41,2021-11-27T01:54:41Z,2510000,,,0,,MISS C. Capela Free Throw 1 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Missed,,,,,,,,,,,,,,,,,,
252,PT06M15.00S,2021-11-27T01:54:04.5Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,35,41,2021-11-27T01:54:41Z,2520000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,251.0,,,,,,,,,,,,,
253,PT06M15.00S,2021-11-27T01:54:05.3Z,2,REGULAR,substitution,out,[],203500,,,1610612737,35,41,2021-11-27T01:54:36Z,2530000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M15.00S,2021-11-27T01:54:05.3Z,2,REGULAR,substitution,out,[],1628991,,,1610612737,35,41,2021-11-27T01:54:36Z,2540000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M15.00S,2021-11-27T01:54:05.3Z,2,REGULAR,substitution,out,[],1626153,,,1610612737,35,41,2021-11-27T01:54:36Z,2550000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M15.00S,2021-11-27T01:54:05.3Z,2,REGULAR,substitution,out,[],101150,,,1610612737,35,41,2021-11-27T01:54:36Z,2560000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M15.00S,2021-11-27T01:54:05.3Z,2,REGULAR,substitution,out,[],201568,,,1610612737,35,41,2021-11-27T01:54:36Z,2570000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M15.00S,2021-11-27T01:54:05.3Z,2,REGULAR,substitution,in,[],1629634,,,1610612737,35,41,2021-11-27T01:54:36Z,2580000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M15.00S,2021-11-27T01:54:05.3Z,2,REGULAR,substitution,in,[],203937,,,1610612737,35,41,2021-11-27T01:54:36Z,2590000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M15.00S,2021-11-27T01:54:05.3Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,35,41,2021-11-27T01:54:36Z,2600000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M15.00S,2021-11-27T01:54:05.3Z,2,REGULAR,substitution,in,[],203992,,,1610612737,35,41,2021-11-27T01:54:36Z,2610000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M15.00S,2021-11-27T01:54:05.3Z,2,REGULAR,substitution,in,[],1628381,,,1610612737,35,41,2021-11-27T01:54:36Z,2620000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M15.00S,2021-11-27T01:54:04.5Z,2,REGULAR,freethrow,2 of 2,[],203991,,,1610612737,35,41,2021-11-27T01:54:41Z,2630000,,,0,,MISS C. Capela Free Throw 2 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Missed,,,,,,,,,,,,,,,,,,
264,PT06M12.00S,2021-11-27T01:54:07.5Z,2,REGULAR,rebound,defensive,[],203937,,,1610612763,35,41,2021-11-27T01:54:41Z,2640000,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,263.0,,,,,,1.0,1.0,0.0,,,,,
