actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
176,PT00M56.10S,2022-03-24T00:09:07.6Z,1,REGULAR,foul,personal,['1freethrow'],201949,,,1610612763,36,28,2022-03-24T00:09:22Z,1750000,,,0,,J. Johnson shooting personal FOUL (1 PF) (Melton 1 FT),"[201949, 1629001]",1610612751.0,BKN,shooting,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Melton,1629001.0,
178,PT00M56.10S,2022-03-24T00:09:36.3Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629001,,,1610612763,37,28,2022-03-24T00:09:36Z,1770000,,,0,,D. Melton Free Throw 1 of 1 (12 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
179,PT00M44.20S,2022-03-24T00:09:51.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630533,,,1610612751,37,28,2022-03-24T00:09:58Z,1780000,,,0,,Z. Williams personal FOUL (1 PF) (Durant 2 FT),"[1630533, 201142]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Durant,201142.0,
181,PT00M44.20S,2022-03-24T00:10:13.9Z,1,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,37,29,2022-03-24T00:10:13Z,1800000,,,0,,K. Durant Free Throw 1 of 2 (7 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
182,PT00M44.20S,2022-03-24T00:10:29.2Z,1,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,37,30,2022-03-24T00:10:29Z,1810000,,,0,,K. Durant Free Throw 2 of 2 (8 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
184,PT00M32.40S,2022-03-24T00:10:42.9Z,1,REGULAR,turnover,bad pass,[],1629001,,,1610612763,37,30,2022-03-24T00:10:48Z,1820000,,,0,,D. Melton bad pass TURNOVER (3 TO),"[1629001, 201142]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,3.0,Durant,201142.0,,,,,,
185,PT00M32.40S,2022-03-24T00:10:42.9Z,1,REGULAR,steal,,[],201142,,,1610612751,37,30,2022-03-24T00:10:46Z,1830000,,,0,,K. Durant STEAL (2 STL),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT00M31.30S,2022-03-24T00:10:47.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630217,,,1610612751,37,30,2022-03-24T00:11:20Z,1840000,,,0,,D. Bane personal FOUL (1 PF) (Durant 2 FT),"[1630217, 201142]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Durant,201142.0,
188,PT00M31.30S,2022-03-24T00:11:14.6Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],201142,,,1610612751,37,31,2022-03-24T00:11:14Z,1860000,,,0,,K. Durant Free Throw 1 of 2 (9 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
189,PT00M31.30S,2022-03-24T00:11:30.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],201142,,,1610612751,37,32,2022-03-24T00:11:30Z,1870000,,,0,,K. Durant Free Throw 2 of 2 (10 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
190,PT00M14.80S,2022-03-24T00:11:51.6Z,1,REGULAR,3pt,Jump Shot,[],1630217,30.699737187910642,61.51960784313726,1610612763,40,32,2022-03-24T00:11:56Z,1880000,-58.0,236.0,1,left,D. Bane 24' 3PT pullup (10 PTS),[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,24.3,Made,10.0,,,,,,,,,,,,,,,,,,
191,PT00M01.20S,2022-03-24T00:12:09.4Z,1,REGULAR,3pt,Jump Shot,[],201949,89.70105124835742,94.6078431372549,1610612751,40,32,2022-03-24T00:12:18Z,1890000,223.0,44.0,1,right,MISS J. Johnson 3PT,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,22.74,Missed,,,,,,,,,,,,,,,,,,,
192,PT00M01.20S,2022-03-24T00:12:09.4Z,1,REGULAR,rebound,defensive,[],1629634,,,1610612763,40,32,2022-03-24T00:12:18Z,1900000,,,0,,B. Clarke REBOUND (Off:0 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,191.0,1.0,1.0,0.0,,,,,,,,,
193,PT00M00.00S,2022-03-24T00:12:15.5Z,1,REGULAR,period,end,[],0,,,1610612763,40,32,2022-03-24T00:12:15Z,1910000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2022-03-24T00:14:09.6Z,2,REGULAR,substitution,out,['startperiod'],1629001,,,1610612763,40,32,2022-03-24T00:15:43Z,1920000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2022-03-24T00:14:09.6Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612763,40,32,2022-03-24T00:15:43Z,1930000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT12M00.00S,2022-03-24T00:14:09.6Z,2,REGULAR,substitution,in,['startperiod'],1629723,,,1610612763,40,32,2022-03-24T00:15:43Z,1940000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT12M00.00S,2022-03-24T00:14:09.6Z,2,REGULAR,substitution,in,['startperiod'],1630560,,,1610612763,40,32,2022-03-24T00:15:43Z,1950000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT12M00.00S,2022-03-24T00:15:51.0Z,2,REGULAR,period,start,[],0,,,1610612751,40,32,2022-03-24T00:15:51Z,1960000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT11M48.00S,2022-03-24T00:16:04.3Z,2,REGULAR,foul,personal,[],1629723,,,1610612751,40,32,2022-03-24T00:16:09Z,1970000,,,0,,J. Konchar personal FOUL (1 PF),"[1629723, 201988]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Mills,201988.0,
201,PT11M36.00S,2022-03-24T00:16:34.3Z,2,REGULAR,3pt,Jump Shot,[],1630560,68.01905387647832,68.38235294117648,1610612751,40,32,2022-03-24T00:16:38Z,1990000,92.0,248.0,1,right,MISS C. Thomas 26' pullup 3PT,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,26.46,Missed,,,,,,,,,,,,,,,,,,,
202,PT11M33.00S,2022-03-24T00:16:37.3Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,40,32,2022-03-24T00:16:38Z,2000000,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,201.0,1.0,1.0,0.0,,,,,,,,,
203,PT11M29.00S,2022-03-24T00:16:41.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,32.53942181340342,68.62745098039215,1610612763,40,32,2022-03-24T00:16:47Z,2010000,-93.0,253.0,1,left,MISS D. Bane 27' running pullup 3PT,[1630217],1610612763.0,MEM,running pullup,,,Bane,D. Bane,,,,,27.0,Missed,,,,,,,,,,,,,,,,,,,
204,PT11M24.00S,2022-03-24T00:16:46.1Z,2,REGULAR,rebound,offensive,[],1629634,,,1610612763,40,32,2022-03-24T00:16:47Z,2020000,,,0,,B. Clarke REBOUND (Off:1 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,203.0,2.0,1.0,1.0,,,,,,,,,
205,PT11M24.00S,2022-03-24T00:16:46.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1629634,5.590000152587891,50.0,1610612763,42,32,2022-03-24T00:16:51Z,2030000,0.0,0.0,1,left,B. Clarke tip Layup (2 PTS),[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
206,PT11M16.00S,2022-03-24T00:16:54.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,80.1084099868594,35.294117647058826,1610612751,42,34,2022-03-24T00:17:01Z,2040000,-74.0,134.0,1,right,K. Irving 15' step back Jump Shot (13 PTS),[202681],1610612751.0,BKN,step back,,,Irving,K. Irving,,,,,15.33,Made,13.0,,,,,,,,,,,,,,,,,,
207,PT10M59.00S,2022-03-24T00:17:16.7Z,2,REGULAR,foul,offensive,[],1629634,,,1610612763,42,34,2022-03-24T00:17:21Z,2050000,,,0,,B. Clarke offensive FOUL (1 PF),"[1629634, 202681]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Irving,202681.0,
209,PT10M59.00S,2022-03-24T00:17:16.7Z,2,REGULAR,turnover,offensive foul,[],1629634,,,1610612763,42,34,2022-03-24T00:17:16Z,2070000,,,0,,B. Clarke offensive foul TURNOVER (1 TO),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,1.0,,,204059.0,,,,,
210,PT10M51.00S,2022-03-24T00:17:45.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201949,91.93495400788436,55.63725490196079,1610612751,42,34,2022-03-24T00:17:48Z,2080000,28.0,23.0,1,right,MISS J. Johnson driving Layup - blocked,"[201949, 1628991]",1610612751.0,BKN,driving,,,Johnson,J. Johnson,,,,,3.66,Missed,,,,,Jackson Jr.,1628991.0,,,,,,,,,,,,,
211,PT10M51.00S,2022-03-24T00:17:45.0Z,2,REGULAR,block,,[],1628991,,,1610612751,42,34,2022-03-24T00:17:47Z,2090000,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT10M48.00S,2022-03-24T00:17:48.0Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,42,34,2022-03-24T00:17:48Z,2100000,,,0,,D. Bane REBOUND (Off:1 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,210.0,2.0,1.0,1.0,,,,,,,,,
213,PT10M46.00S,2022-03-24T00:17:50.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629723,10.726018396846255,4.901960784313726,1610612763,45,34,2022-03-24T00:18:00Z,2110000,225.0,48.0,1,left,J. Konchar 3PT running (3 PTS) (D. Bane 1 AST),"[1629723, 1630217]",1610612763.0,MEM,running,,,Konchar,J. Konchar,,,,,23.06,Made,3.0,D. Bane,1630217.0,1.0,,,,,,,,,,,,,,,
215,PT10M30.00S,2022-03-24T00:18:08.2Z,2,REGULAR,foul,personal,['2freethrow'],1630533,,,1610612751,45,34,2022-03-24T00:18:20Z,2130000,,,0,,Z. Williams shooting personal FOUL (2 PF) (Irving 2 FT),"[1630533, 202681]",1610612763.0,MEM,shooting,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Irving,202681.0,
217,PT10M30.00S,2022-03-24T00:18:39.1Z,2,REGULAR,freethrow,1 of 2,[],202681,,,1610612751,45,35,2022-03-24T00:18:39Z,2150000,,,0,,K. Irving Free Throw 1 of 2 (14 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
218,PT10M30.00S,2022-03-24T00:18:43.7Z,2,REGULAR,substitution,out,[],1630533,,,1610612751,45,35,2022-03-24T00:18:46Z,2160000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT10M30.00S,2022-03-24T00:18:43.7Z,2,REGULAR,substitution,in,[],1629001,,,1610612751,45,35,2022-03-24T00:18:46Z,2170000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT10M30.00S,2022-03-24T00:19:06.8Z,2,REGULAR,freethrow,2 of 2,[],202681,,,1610612751,45,36,2022-03-24T00:19:06Z,2180000,,,0,,K. Irving Free Throw 2 of 2 (15 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
221,PT10M18.00S,2022-03-24T00:19:20.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,10.200394218134035,44.6078431372549,1610612763,45,36,2022-03-24T00:19:27Z,2190000,27.0,43.0,1,left,MISS J. Jackson Jr. turnaround Hook - blocked,"[1628991, 1629651]",1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,5.11,Missed,,,,,Claxton,1629651.0,,,,,,,,,,,,,
222,PT10M18.00S,2022-03-24T00:19:20.6Z,2,REGULAR,block,,[],1629651,,,1610612763,45,36,2022-03-24T00:19:23Z,2200000,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT10M17.00S,2022-03-24T00:19:21.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,45,36,2022-03-24T00:19:27Z,2210000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,221.0,,,,,,,,,,,,
224,PT10M17.00S,2022-03-24T00:19:25.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,45,36,2022-03-24T00:19:25Z,2220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT10M12.00S,2022-03-24T00:19:41.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,20.97568988173456,89.4607843137255,1610612763,45,36,2022-03-24T00:19:46Z,2230000,-197.0,145.0,1,left,MISS D. Bane 24' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,24.47,Missed,,,,,,,,,,,,,,,,,,,
226,PT10M09.00S,2022-03-24T00:19:44.3Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,45,36,2022-03-24T00:19:46Z,2240000,,,0,,N. Claxton REBOUND (Off:1 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,225.0,2.0,1.0,1.0,,,,,,,,,
227,PT10M03.00S,2022-03-24T00:19:51.2Z,2,REGULAR,3pt,Jump Shot,[],201988,75.3777923784494,11.76470588235294,1610612751,45,36,2022-03-24T00:19:55Z,2250000,-191.0,179.0,1,right,MISS P. Mills 26' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,26.18,Missed,,,,,,,,,,,,,,,,,,,
228,PT09M59.00S,2022-03-24T00:19:55.2Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,45,36,2022-03-24T00:19:55Z,2260000,,,0,,J. Konchar REBOUND (Off:0 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,227.0,2.0,2.0,0.0,,,,,,,,,
229,PT09M54.00S,2022-03-24T00:19:59.9Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1629001,19.267411300919843,23.774509803921568,1610612763,47,36,2022-03-24T00:20:06Z,2270000,131.0,129.0,1,left,D. Melton 18' step back Jump Shot (14 PTS),[1629001],1610612763.0,MEM,step back,,,Melton,D. Melton,,,,,18.36,Made,14.0,,,,,,,,,,,,,,,,,,
230,PT09M43.00S,2022-03-24T00:20:09.7Z,2,REGULAR,3pt,Jump Shot,[],202681,71.17279894875165,78.92156862745098,1610612751,47,36,2022-03-24T00:20:13Z,2280000,145.0,218.0,1,right,MISS K. Irving 26' pullup 3PT,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
231,PT09M40.00S,2022-03-24T00:20:12.7Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,47,36,2022-03-24T00:20:13Z,2290000,,,0,,J. Konchar REBOUND (Off:0 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,230.0,3.0,3.0,0.0,,,,,,,,,
232,PT09M38.00S,2022-03-24T00:20:17.8Z,2,REGULAR,turnover,traveling,[],1630217,,,1610612763,47,36,2022-03-24T00:20:23Z,2300000,,,0,,D. Bane traveling TURNOVER (1 TO),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,1.0,,,1148.0,,,,,
233,PT09M22.00S,2022-03-24T00:20:46.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201988,71.96123521681997,20.098039215686274,1610612751,47,36,2022-03-24T00:20:51Z,2310000,-150.0,211.0,1,right,MISS P. Mills 25' pullup 3PT,[201988],1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,,
234,PT09M18.00S,2022-03-24T00:20:50.0Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,47,36,2022-03-24T00:22:29Z,2320000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,233.0,3.0,2.0,1.0,,,,,,,,,
235,PT09M15.00S,2022-03-24T00:20:53.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,31.882391590013142,42.8921568627451,1610612763,50,36,2022-03-24T00:20:57Z,2330000,36.0,247.0,1,left,D. Bane 24' 3PT pullup (13 PTS),[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,24.97,Made,13.0,,,,,,,,,,,,,,,,,,
236,PT09M13.00S,2022-03-24T00:20:58.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,50,36,2022-03-24T00:20:58Z,2340000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M59.00S,2022-03-24T00:24:35.5Z,2,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612751,50,36,2022-03-24T00:24:46Z,2360000,,,0,,J. Jackson Jr. shooting personal FOUL (2 PF) (Claxton 2 FT),"[1628991, 1629651]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,202053.0,2.0,0.0,Claxton,1629651.0,
240,PT08M59.00S,2022-03-24T00:24:59.3Z,2,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,50,37,2022-03-24T00:24:59Z,2380000,,,0,,N. Claxton Free Throw 1 of 2 (2 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
241,PT08M59.00S,2022-03-24T00:25:14.6Z,2,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,50,38,2022-03-24T00:25:14Z,2390000,,,0,,N. Claxton Free Throw 2 of 2 (3 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
242,PT08M39.00S,2022-03-24T00:25:36.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,6.1268068331143235,46.81372549019608,1610612763,52,38,2022-03-24T00:25:41Z,2400000,16.0,5.0,1,left,B. Clarke reverse Layup (4 PTS) (D. Melton 1 AST),"[1629634, 1629001]",1610612763.0,MEM,reverse,,,Clarke,B. Clarke,,,,,1.67,Made,4.0,D. Melton,1629001.0,1.0,,,,,,,,,,,,,,,
244,PT08M13.00S,2022-03-24T00:26:02.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,86.81011826544021,51.225490196078425,1610612751,52,38,2022-03-24T00:26:06Z,2420000,6.0,71.0,1,right,MISS C. Thomas 7' driving floating Shot,[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,7.18,Missed,,,,,,,,,,,,,,,,,,,
245,PT08M10.00S,2022-03-24T00:26:05.2Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,52,38,2022-03-24T00:26:06Z,2430000,,,0,,J. Konchar REBOUND (Off:0 Def:4),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,244.0,4.0,4.0,0.0,,,,,,,,,
246,PT08M07.00S,2022-03-24T00:26:08.6Z,2,REGULAR,turnover,bad pass,[],1630217,,,1610612763,52,38,2022-03-24T00:26:17Z,2440000,,,0,,D. Bane bad pass TURNOVER (2 TO),"[1630217, 1630560]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,2.0,Thomas,1630560.0,,,,,,
247,PT08M07.00S,2022-03-24T00:26:08.6Z,2,REGULAR,steal,,[],1630560,,,1610612751,52,38,2022-03-24T00:26:10Z,2450000,,,0,,C. Thomas STEAL (1 STL),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT08M04.00S,2022-03-24T00:26:12.0Z,2,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612751,52,38,2022-03-24T00:26:28Z,2460000,,,0,,D. Bane shooting personal FOUL (2 PF) (Thomas 2 FT),"[1630217, 1630560]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Thomas,1630560.0,
250,PT08M04.00S,2022-03-24T00:26:59.2Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630560,,,1610612751,52,39,2022-03-24T00:26:59Z,2480000,,,0,,C. Thomas Free Throw 1 of 2 (1 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
251,PT08M04.00S,2022-03-24T00:27:11.7Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630560,,,1610612751,52,40,2022-03-24T00:27:11Z,2490000,,,0,,C. Thomas Free Throw 2 of 2 (2 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
252,PT07M52.00S,2022-03-24T00:27:25.8Z,2,REGULAR,3pt,Jump Shot,[],1629001,22.28975032851511,87.5,1610612763,55,40,2022-03-24T00:27:29Z,2500000,-188.0,157.0,1,left,D. Melton 24' 3PT  (17 PTS) (D. Bane 2 AST),"[1629001, 1630217]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,24.46,Made,17.0,D. Bane,1630217.0,2.0,,,,,,,,,,,,,,,
254,PT07M41.00S,2022-03-24T00:27:37.1Z,2,REGULAR,turnover,lost ball,[],201988,,,1610612751,55,40,2022-03-24T00:27:41Z,2520000,,,0,,P. Mills lost ball TURNOVER (1 TO),"[201988, 1629723]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,1.0,Konchar,1629723.0,,,,,,
255,PT07M41.00S,2022-03-24T00:27:37.1Z,2,REGULAR,steal,,[],1629723,,,1610612763,55,40,2022-03-24T00:27:39Z,2530000,,,0,,J. Konchar STEAL (1 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M39.00S,2022-03-24T00:27:40.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629723,6.389618922470433,53.92156862745098,1610612763,57,40,2022-03-24T00:27:45Z,2540000,-20.0,8.0,1,left,J. Konchar running finger roll Layup (5 PTS),[1629723],1610612763.0,MEM,running finger roll,,,Konchar,J. Konchar,,,,,2.1,Made,5.0,,,,,,,,,,,,,,,,,,
257,PT07M39.00S,2022-03-24T00:27:44.0Z,2,REGULAR,foul,personal,['1freethrow'],201949,,,1610612763,57,40,2022-03-24T00:28:27Z,2550000,,,0,,J. Johnson shooting personal FOUL (2 PF) (Konchar 1 FT),"[201949, 1629723]",1610612751.0,BKN,shooting,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Konchar,1629723.0,
259,PT07M39.00S,2022-03-24T00:28:06.5Z,2,REGULAR,substitution,out,[],1629001,,,1610612763,57,40,2022-03-24T00:28:30Z,2570000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT07M39.00S,2022-03-24T00:28:06.5Z,2,REGULAR,substitution,out,[],201988,,,1610612763,57,40,2022-03-24T00:28:30Z,2580000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT07M39.00S,2022-03-24T00:28:06.5Z,2,REGULAR,substitution,out,[],201949,,,1610612763,57,40,2022-03-24T00:28:30Z,2590000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT07M39.00S,2022-03-24T00:28:06.5Z,2,REGULAR,substitution,in,[],1628415,,,1610612763,57,40,2022-03-24T00:28:30Z,2600000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT07M39.00S,2022-03-24T00:28:06.5Z,2,REGULAR,substitution,in,[],1628971,,,1610612763,57,40,2022-03-24T00:28:30Z,2610000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT07M39.00S,2022-03-24T00:28:06.5Z,2,REGULAR,substitution,in,[],201142,,,1610612763,57,40,2022-03-24T00:28:30Z,2620000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT07M39.00S,2022-03-24T00:28:29.2Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629723,,,1610612763,57,40,2022-03-24T00:28:31Z,2630000,,,0,,MISS J. Konchar Free Throw 1 of 1,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,Missed,,,,,,,,,,,,,,,,,,,
