actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
86,PT06M43.00S,2021-12-21T01:21:50.0Z,1,REGULAR,substitution,out,[],1630581,,,1610612760,13,2,2021-12-21T01:21:57Z,840000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT06M43.00S,2021-12-21T01:21:50.0Z,1,REGULAR,substitution,in,[],1630197,,,1610612760,13,2,2021-12-21T01:21:57Z,850000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT06M31.00S,2021-12-21T01:22:15.9Z,1,REGULAR,2pt,Jump Shot,[],1628983,92.19776609724047,66.91176470588235,1610612760,13,2,2021-12-21T01:22:21Z,860000,85.0,21.0,1,right,MISS S. Gilgeous-Alexander 8' fadeaway Shot,[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,8.71,Missed,,,,,,,,,,,,,,,,,,,
89,PT06M29.00S,2021-12-21T01:22:17.9Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,13,2,2021-12-21T01:22:21Z,870000,,,0,,S. Adams REBOUND (Off:3 Def:7),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,88.0,10.0,7.0,3.0,,,,,,,,,,,,,,,
90,PT06M10.00S,2021-12-21T01:22:37.9Z,1,REGULAR,3pt,Jump Shot,[],1628415,28.33442838370565,75.49019607843137,1610612763,16,2,2021-12-21T01:22:45Z,880000,-127.0,214.0,1,left,D. Brooks 24' 3PT pullup (5 PTS) (D. Melton 1 AST),"[1628415, 1629001]",1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,24.89,Made,,,,,5.0,D. Melton,1629001.0,1.0,,,,,,,,,,,
92,PT05M51.00S,2021-12-21T01:22:56.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629647,93.38042049934296,49.50980392156863,1610612760,16,4,2021-12-21T01:23:01Z,900000,-2.0,10.0,1,right,D. Bazley driving DUNK (2 PTS),[1629647],1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,1.0,Made,,,,,2.0,,,,,,,,,,,,,,
93,PT05M28.00S,2021-12-21T01:23:18.9Z,1,REGULAR,turnover,bad pass,[],203500,,,1610612763,16,4,2021-12-21T01:23:22Z,910000,,,0,,S. Adams bad pass TURNOVER (2 TO),"[203500, 1628983]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,2.0,Gilgeous-Alexander,1628983.0,
94,PT05M28.00S,2021-12-21T01:23:18.9Z,1,REGULAR,steal,,[],1628983,,,1610612760,16,4,2021-12-21T01:23:20Z,920000,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M23.00S,2021-12-21T01:23:24.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629652,92.85479632063075,3.9215686274509802,1610612760,16,4,2021-12-21T01:23:38Z,930000,-230.0,15.0,1,right,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,23.09,Missed,,,,,,,,,,,,,,,,,,,
96,PT05M20.00S,2021-12-21T01:23:27.4Z,1,REGULAR,rebound,defensive,[],203937,,,1610612763,16,4,2021-12-21T01:23:38Z,940000,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
97,PT05M14.00S,2021-12-21T01:23:33.3Z,1,REGULAR,3pt,Jump Shot,[],1629001,29.6484888304862,76.22549019607843,1610612763,16,4,2021-12-21T01:23:41Z,950000,-131.0,226.0,1,left,MISS D. Melton 26' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,26.14,Missed,,,,,,,,,,,,,,,,,,,
98,PT05M10.00S,2021-12-21T01:23:37.4Z,1,REGULAR,rebound,offensive,[],203500,,,1610612763,16,4,2021-12-21T01:23:37Z,960000,,,0,,S. Adams REBOUND (Off:4 Def:7),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,97.0,11.0,7.0,4.0,,,,,,,,,,,,,,,
99,PT05M06.00S,2021-12-21T01:23:41.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203937,6.258212877792378,44.36274509803921,1610612763,18,4,2021-12-21T01:23:45Z,970000,28.0,6.0,1,left,K. Anderson Layup (2 PTS) (D. Brooks 1 AST),"[203937, 1628415]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,2.89,Made,,,,,2.0,D. Brooks,1628415.0,1.0,,,,,,,,,,,
101,PT04M48.00S,2021-12-21T01:23:58.4Z,1,REGULAR,3pt,Jump Shot,[],1629647,67.53860052562418,49.63235294117647,1610612760,18,7,2021-12-21T01:24:08Z,990000,-2.0,253.0,1,right,D. Bazley 25' 3PT step back (5 PTS) (A. Pokusevski 1 AST),"[1629647, 1630197]",1610612760.0,OKC,step back,,,Bazley,D. Bazley,,,,,25.26,Made,,,,,5.0,A. Pokusevski,1630197.0,1.0,,,,,,,,,,,
102,PT04M32.00S,2021-12-21T01:24:14.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203500,7.5722733245729295,52.69607843137255,1610612763,18,7,2021-12-21T01:24:19Z,1000000,-13.0,19.0,1,left,MISS S. Adams Layup - blocked,"[203500, 1629647]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,2.31,Missed,,,,,,,,,Bazley,1629647.0,,,,,,,,,
103,PT04M32.00S,2021-12-21T01:24:14.6Z,1,REGULAR,block,,[],1629647,,,1610612763,18,7,2021-12-21T01:24:16Z,1010000,,,0,,D. Bazley BLOCK (1 BLK),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M30.00S,2021-12-21T01:24:16.6Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,18,7,2021-12-21T01:24:19Z,1020000,,,0,,D. Bazley REBOUND (Off:0 Def:1),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,102.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
105,PT04M27.00S,2021-12-21T01:24:21.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630197,87.07293035479631,48.529411764705884,1610612760,18,7,2021-12-21T01:24:27Z,1030000,-7.0,69.0,1,right,MISS A. Pokusevski 6' driving floating Shot,[1630197],1610612760.0,OKC,driving floating,,,Pokusevski,A. Pokusevski,,,,,6.94,Missed,,,,,,,,,,,,,,,,,,,
106,PT04M24.00S,2021-12-21T01:24:24.0Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,18,7,2021-12-21T01:24:27Z,1040000,,,0,,S. Adams REBOUND (Off:4 Def:8),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,105.0,12.0,8.0,4.0,,,,,,,,,,,,,,,
107,PT04M20.00S,2021-12-21T01:24:27.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,25.18068331143233,14.460784313725492,1610612763,18,7,2021-12-21T01:24:35Z,1050000,178.0,184.0,1,left,MISS D. Bane 25' running 3PT,[1630217],1610612763.0,MEM,running,,,Bane,D. Bane,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
108,PT04M16.00S,2021-12-21T01:24:31.4Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,18,7,2021-12-21T01:24:35Z,1060000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,107.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
109,PT04M06.00S,2021-12-21T01:24:40.5Z,1,REGULAR,3pt,Jump Shot,[],1628983,68.41327201051249,30.88235294117647,1610612760,18,7,2021-12-21T01:24:45Z,1070000,-96.0,244.0,1,right,MISS S. Gilgeous-Alexander 26' 3PT,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,26.24,Missed,,,,,,,,,,,,,,,,,,,
110,PT04M03.00S,2021-12-21T01:24:43.5Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612763,18,7,2021-12-21T01:24:45Z,1080000,,,0,,D. Melton REBOUND (Off:0 Def:1),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,109.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
111,PT04M03.00S,2021-12-21T01:24:47.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,18,7,2021-12-21T01:24:47Z,1090000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M03.00S,2021-12-21T01:27:09.9Z,1,REGULAR,substitution,out,[],203500,,,1610612763,18,7,2021-12-21T01:27:29Z,1100000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M03.00S,2021-12-21T01:27:09.9Z,1,REGULAR,substitution,out,[],1630217,,,1610612763,18,7,2021-12-21T01:27:29Z,1110000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M03.00S,2021-12-21T01:27:09.9Z,1,REGULAR,substitution,out,[],1629652,,,1610612763,18,7,2021-12-21T01:27:29Z,1120000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M03.00S,2021-12-21T01:27:09.9Z,1,REGULAR,substitution,out,[],202324,,,1610612763,18,7,2021-12-21T01:27:29Z,1130000,,,0,,SUB out: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M03.00S,2021-12-21T01:27:09.9Z,1,REGULAR,substitution,in,[],1629723,,,1610612763,18,7,2021-12-21T01:27:29Z,1140000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT04M03.00S,2021-12-21T01:27:09.9Z,1,REGULAR,substitution,in,[],1630214,,,1610612763,18,7,2021-12-21T01:27:29Z,1150000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT04M03.00S,2021-12-21T01:27:09.9Z,1,REGULAR,substitution,in,[],1630544,,,1610612763,18,7,2021-12-21T01:27:29Z,1160000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT04M03.00S,2021-12-21T01:27:09.9Z,1,REGULAR,substitution,in,[],1629026,,,1610612763,18,7,2021-12-21T01:27:29Z,1170000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M52.00S,2021-12-21T01:27:52.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,19.398817345597898,49.26470588235294,1610612763,20,7,2021-12-21T01:28:04Z,1180000,4.0,130.0,1,left,D. Brooks 12' pullup Jump Shot (7 PTS) (K. Anderson 1 AST),"[1628415, 203937]",1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,12.99,Made,,,,,7.0,K. Anderson,203937.0,1.0,,,,,,,,,,,
123,PT03M39.00S,2021-12-21T01:28:06.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,92.59198423127464,50.245098039215684,1610612760,20,9,2021-12-21T01:28:11Z,1200000,1.0,17.0,1,right,T. Mann driving reverse Layup (2 PTS) (K. Williams 1 AST),"[1630544, 1629026]",1610612760.0,OKC,driving reverse,,,Mann,T. Mann,,,,,1.71,Made,,,,,2.0,K. Williams,1629026.0,1.0,,,,,,,,,,,
125,PT03M27.00S,2021-12-21T01:28:18.0Z,1,REGULAR,2pt,Jump Shot,[],1628415,17.559132720105126,68.13725490196079,1610612763,20,9,2021-12-21T01:28:22Z,1220000,-91.0,113.0,1,left,MISS D. Brooks 14' pullup Shot,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,14.46,Missed,,,,,,,,,,,,,,,,,,,
126,PT03M23.00S,2021-12-21T01:28:22.0Z,1,REGULAR,rebound,defensive,[],1630544,,,1610612760,20,9,2021-12-21T01:28:22Z,1230000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,125.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
127,PT03M09.00S,2021-12-21T01:28:38.0Z,1,REGULAR,turnover,out-of-bounds,[],1629647,,,1610612760,20,9,2021-12-21T01:28:45Z,1240000,,,0,,D. Bazley lost ball out-of-bounds TURNOVER (1 TO),[1629647],1610612760.0,OKC,lost ball,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,1626302.0,,,,,1.0,,,
128,PT02M55.00S,2021-12-21T01:28:57.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628415,29.122864651773984,73.0392156862745,1610612763,20,9,2021-12-21T01:29:04Z,1250000,-115.0,221.0,1,left,MISS D. Brooks 24' step back 3PT,[1628415],1610612763.0,MEM,step back,,,Brooks,D. Brooks,,,,,24.95,Missed,,,,,,,,,,,,,,,,,,,
129,PT02M49.00S,2021-12-21T01:29:03.2Z,1,REGULAR,rebound,defensive,[],1630544,,,1610612760,20,9,2021-12-21T01:29:04Z,1260000,,,0,,T. Mann REBOUND (Off:0 Def:2),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,128.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
130,PT02M44.00S,2021-12-21T01:29:07.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628983,91.27792378449409,48.28431372549019,1610612760,20,11,2021-12-21T01:29:16Z,1270000,-9.0,29.0,1,right,S. Gilgeous-Alexander running finger roll Layup (2 PTS),[1628983],1610612760.0,OKC,running finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,3.07,Made,,,,,2.0,,,,,,,,,,,,,,
131,PT02M29.00S,2021-12-21T01:29:21.6Z,1,REGULAR,2pt,Jump Shot,[],203937,22.683968462549277,47.549019607843135,1610612763,20,11,2021-12-21T01:29:28Z,1280000,12.0,161.0,1,left,MISS K. Anderson 16' step back Shot,[203937],1610612763.0,MEM,step back,,,Anderson,K. Anderson,,,,,16.12,Missed,,,,,,,,,,,,,,,,,,,
132,PT02M27.00S,2021-12-21T01:29:23.6Z,1,REGULAR,rebound,defensive,[],1630197,,,1610612760,20,11,2021-12-21T01:29:28Z,1290000,,,0,,A. Pokusevski REBOUND (Off:0 Def:1),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
133,PT02M09.00S,2021-12-21T01:29:43.0Z,1,REGULAR,turnover,lost ball,[],1630544,,,1610612760,20,11,2021-12-21T01:29:48Z,1300000,,,0,,T. Mann lost ball TURNOVER (1 TO),"[1630544, 1628415]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,1.0,Brooks,1628415.0,
134,PT02M09.00S,2021-12-21T01:29:43.0Z,1,REGULAR,steal,,[],1628415,,,1610612763,20,11,2021-12-21T01:29:45Z,1310000,,,0,,D. Brooks STEAL (1 STL),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M04.00S,2021-12-21T01:29:52.7Z,1,REGULAR,foul,personal,['2freethrow'],1630197,,,1610612763,20,11,2021-12-21T01:30:03Z,1330000,,,0,,A. Pokusevski shooting personal FOUL (1 PF) (Konchar 2 FT),"[1630197, 1629723]",1610612760.0,OKC,shooting,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Konchar,1629723.0,,,,
138,PT02M04.00S,2021-12-21T01:30:15.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629723,,,1610612763,21,11,2021-12-21T01:30:15Z,1350000,,,0,,J. Konchar Free Throw 1 of 2 (1 PTS),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
139,PT02M04.00S,2021-12-21T01:30:41.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629723,,,1610612763,22,11,2021-12-21T01:30:41Z,1360000,,,0,,J. Konchar Free Throw 2 of 2 (2 PTS),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
140,PT01M53.00S,2021-12-21T01:30:56.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,22,11,2021-12-21T01:30:56Z,1370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M48.00S,2021-12-21T01:31:16.4Z,1,REGULAR,foul,personal,['2freethrow'],1630214,,,1610612760,22,11,2021-12-21T01:31:30Z,1380000,,,0,,X. Tillman shooting personal FOUL (1 PF) (Bazley 2 FT),"[1630214, 1629647]",1610612763.0,MEM,shooting,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Bazley,1629647.0,,,,
143,PT01M48.00S,2021-12-21T01:31:39.3Z,1,REGULAR,freethrow,1 of 2,[],1629647,,,1610612760,22,11,2021-12-21T01:31:39Z,1400000,,,0,,MISS D. Bazley Free Throw 1 of 2,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
144,PT01M48.00S,2021-12-21T01:31:39.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,22,11,2021-12-21T01:31:39Z,1410000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,143.0,,,,,,,,,,,,,,,,,,
145,PT01M48.00S,2021-12-21T01:31:40.1Z,1,REGULAR,substitution,out,[],1629001,,,1610612760,22,11,2021-12-21T01:31:57Z,1420000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M48.00S,2021-12-21T01:31:40.1Z,1,REGULAR,substitution,out,[],203937,,,1610612760,22,11,2021-12-21T01:31:57Z,1430000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M48.00S,2021-12-21T01:31:40.1Z,1,REGULAR,substitution,in,[],1629630,,,1610612760,22,11,2021-12-21T01:31:57Z,1440000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M48.00S,2021-12-21T01:31:40.1Z,1,REGULAR,substitution,in,[],1628991,,,1610612760,22,11,2021-12-21T01:31:57Z,1450000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M48.00S,2021-12-21T01:32:00.2Z,1,REGULAR,freethrow,2 of 2,[],1629647,,,1610612760,22,12,2021-12-21T01:32:00Z,1460000,,,0,,D. Bazley Free Throw 2 of 2 (6 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
150,PT01M34.00S,2021-12-21T01:32:16.7Z,1,REGULAR,3pt,Jump Shot,[],1628991,8.623521681997373,95.34313725490196,1610612763,22,12,2021-12-21T01:32:24Z,1470000,-227.0,29.0,1,left,MISS J. Jackson Jr. 3PT - blocked,"[1628991, 1629647]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,22.85,Missed,,,,,,,,,Bazley,1629647.0,,,,,,,,,
151,PT01M34.00S,2021-12-21T01:32:16.7Z,1,REGULAR,block,,[],1629647,,,1610612763,22,12,2021-12-21T01:32:19Z,1480000,,,0,,D. Bazley BLOCK (2 BLK),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M33.00S,2021-12-21T01:32:17.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,22,12,2021-12-21T01:32:24Z,1490000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,,,
153,PT01M33.00S,2021-12-21T01:32:21.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,22,12,2021-12-21T01:32:21Z,1500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M26.00S,2021-12-21T01:32:40.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628415,8.14717477003942,62.52297794117647,1610612763,24,12,2021-12-21T01:33:36Z,1510000,-63.0,24.0,1,left,D. Brooks 6' turnaround fadeaway Jump Shot (9 PTS),[1628415],1610612763.0,MEM,turnaround fadeaway,,,Brooks,D. Brooks,,,,,6.71,Made,,,,,9.0,,,,,,,,,,,,,,
155,PT01M17.00S,2021-12-21T01:32:50.8Z,1,REGULAR,turnover,lost ball,[],1628983,,,1610612760,24,12,2021-12-21T01:32:56Z,1520000,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (1 TO),"[1628983, 1630214]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,1.0,Tillman,1630214.0,
156,PT01M17.00S,2021-12-21T01:32:50.8Z,1,REGULAR,steal,,[],1630214,,,1610612763,24,12,2021-12-21T01:32:52Z,1530000,,,0,,X. Tillman STEAL (1 STL),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT01M14.00S,2021-12-21T01:32:53.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628415,6.652431011826544,48.03921568627451,1610612763,26,12,2021-12-21T01:33:04Z,1540000,10.0,10.0,1,left,D. Brooks running finger roll Layup (11 PTS),[1628415],1610612763.0,MEM,running finger roll,,,Brooks,D. Brooks,,,,,1.4,Made,,,,,11.0,,,,,,,,,,,,,,
158,PT01M07.00S,2021-12-21T01:33:02.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628415,,,1610612760,26,12,2021-12-21T01:33:23Z,1550000,,,0,,D. Brooks personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1628415, 1628983]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,
160,PT01M07.00S,2021-12-21T01:33:27.4Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,26,13,2021-12-21T01:33:27Z,1570000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (3 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
161,PT01M07.00S,2021-12-21T01:33:40.8Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,26,14,2021-12-21T01:33:40Z,1580000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (4 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
162,PT00M51.70S,2021-12-21T01:33:58.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,7.835085413929041,41.17647058823529,1610612763,26,14,2021-12-21T01:34:03Z,1590000,44.0,21.0,1,left,MISS J. Jackson Jr. driving floating bank Shot,[1628991],1610612763.0,MEM,driving floating bank,,,Jackson Jr.,J. Jackson Jr.,,,,,4.89,Missed,,,,,,,,,,,,,,,,,,,
163,PT00M50.00S,2021-12-21T01:34:00.6Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,26,14,2021-12-21T01:34:03Z,1600000,,,0,,D. Bazley REBOUND (Off:0 Def:2),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,162.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
164,PT00M45.70S,2021-12-21T01:34:05.5Z,1,REGULAR,turnover,lost ball,[],1629026,,,1610612760,26,14,2021-12-21T01:34:17Z,1610000,,,0,,K. Williams lost ball TURNOVER (1 TO),"[1629026, 1629723]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,1.0,Konchar,1629723.0,
165,PT00M45.70S,2021-12-21T01:34:05.5Z,1,REGULAR,steal,,[],1629723,,,1610612763,26,14,2021-12-21T01:34:13Z,1620000,,,0,,J. Konchar STEAL (1 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M45.70S,2021-12-21T01:34:14.1Z,1,REGULAR,foul,personal,[],1629026,,,1610612763,26,14,2021-12-21T01:34:29Z,1630000,,,0,,K. Williams personal FOUL (1 PF),"[1629026, 1629723]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Konchar,1629723.0,,,,
168,PT00M45.70S,2021-12-21T01:34:23.6Z,1,REGULAR,substitution,out,[],1630197,,,1610612763,26,14,2021-12-21T01:34:26Z,1650000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT00M45.70S,2021-12-21T01:34:23.6Z,1,REGULAR,substitution,in,[],1630526,,,1610612763,26,14,2021-12-21T01:34:26Z,1660000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT00M33.80S,2021-12-21T01:34:43.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630214,15.719448094612352,51.71568627450981,1610612763,26,14,2021-12-21T01:34:50Z,1670000,-9.0,95.0,1,left,MISS X. Tillman 9' floating Shot,[1630214],1610612763.0,MEM,floating,,,Tillman,X. Tillman,,,,,9.57,Missed,,,,,,,,,,,,,,,,,,,
