actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
89,PT04M51.00S,2022-02-17T01:24:28.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629630,,,1610612763,17,21,2022-02-17T01:24:28Z,890000,,,0,,J. Morant Free Throw 2 of 2 (6 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
90,PT04M38.00S,2022-02-17T01:24:43.8Z,1,REGULAR,2pt,Jump Shot,[],203463,72.61826544021025,56.61764705882353,1610612757,17,23,2022-02-17T01:24:47Z,900000,33.0,205.0,1,right,B. McLemore 20' pullup Jump Shot (2 PTS) (J. Nurkic 3 AST),"[203463, 203994]",1610612757.0,POR,pullup,,,McLemore,B. McLemore,,,,,20.76,Made,,,,,2.0,,,,J. Nurkic,203994.0,3.0,,,,,,,,
92,PT04M19.00S,2022-02-17T01:25:01.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,12.434296977660972,52.450980392156865,1610612763,19,23,2022-02-17T01:25:05Z,920000,-12.0,64.0,1,left,J. Morant 6' driving floating Jump Shot (8 PTS) (K. Anderson 1 AST),"[1629630, 203937]",1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,6.56,Made,,,,,8.0,,,,K. Anderson,203937.0,1.0,,,,,,,,
94,PT04M00.00S,2022-02-17T01:25:21.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630535,94.03745072273325,50.98039215686274,1610612757,19,25,2022-02-17T01:25:26Z,940000,5.0,4.0,1,right,G. Brown III cutting DUNK (2 PTS) (A. Simons 2 AST),"[1630535, 1629014]",1610612757.0,POR,cutting,,,Brown III,G. Brown III,,,,,0.6,Made,,,,,2.0,,,,A. Simons,1629014.0,2.0,,,,,,,,
96,PT03M38.00S,2022-02-17T01:25:46.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,19,25,2022-02-17T01:25:46Z,960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M38.00S,2022-02-17T01:25:48.5Z,1,REGULAR,substitution,out,[],1630533,,,1610612763,19,25,2022-02-17T01:25:52Z,970000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M38.00S,2022-02-17T01:25:48.5Z,1,REGULAR,substitution,in,[],1629723,,,1610612763,19,25,2022-02-17T01:25:52Z,980000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M35.00S,2022-02-17T01:26:06.6Z,1,REGULAR,3pt,Jump Shot,[],1629630,14.536793692509855,5.147058823529411,1610612763,22,25,2022-02-17T01:26:10Z,990000,224.0,84.0,1,left,J. Morant 3PT  (11 PTS) (S. Adams 2 AST),"[1629630, 203500]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,23.95,Made,,,,,11.0,,,,S. Adams,203500.0,2.0,,,,,,,,
101,PT03M21.00S,2022-02-17T01:26:20.6Z,1,REGULAR,3pt,Jump Shot,[],1626159,72.61826544021025,80.63725490196079,1610612757,22,28,2022-02-17T01:26:24Z,1010000,153.0,205.0,1,right,J. Winslow 25' 3PT  (8 PTS) (A. Simons 3 AST),"[1626159, 1629014]",1610612757.0,POR,,,,Winslow,J. Winslow,,,,,25.58,Made,,,,,8.0,,,,A. Simons,1629014.0,3.0,,,,,,,,
103,PT03M03.00S,2022-02-17T01:26:39.4Z,1,REGULAR,foul,personal,['3freethrow'],1629014,,,1610612763,22,28,2022-02-17T01:26:51Z,1030000,,,0,,A. Simons shooting personal FOUL (1 PF) (Anderson 3 FT),"[1629014, 203937]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Anderson,203937.0,
105,PT03M03.00S,2022-02-17T01:27:12.6Z,1,REGULAR,freethrow,1 of 3,[],203937,,,1610612763,22,28,2022-02-17T01:31:24Z,1050000,,,0,,MISS K. Anderson Free Throw 1 of 3,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
106,PT03M03.00S,2022-02-17T01:27:12.6Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,22,28,2022-02-17T01:31:24Z,1060000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,105.0,,,,,,,,,,,,,,,,,,
107,PT03M03.00S,2022-02-17T01:27:12.6Z,1,REGULAR,freethrow,2 of 3,[],203937,,,1610612763,22,28,2022-02-17T01:31:24Z,1070000,,,0,,MISS K. Anderson Free Throw 2 of 3,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
108,PT03M03.00S,2022-02-17T01:27:12.6Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,22,28,2022-02-17T01:31:24Z,1080000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,107.0,,,,,,,,,,,,,,,,,,
109,PT03M03.00S,2022-02-17T01:27:36.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,22,28,2022-02-17T01:27:36Z,1090000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M03.00S,2022-02-17T01:27:12.6Z,1,REGULAR,violation,lane,[],203994,,,1610612763,22,28,2022-02-17T01:31:24Z,1100000,,,0,,J. Nurkic lane VIOLATION,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M03.00S,2022-02-17T01:27:12.6Z,1,REGULAR,freethrow,3 of 3,[],203937,,,1610612763,23,28,2022-02-17T01:31:24Z,1110000,,,0,,K. Anderson Free Throw 3 of 3 (1 PTS),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
112,PT02M48.00S,2022-02-17T01:31:28.2Z,1,REGULAR,3pt,Jump Shot,[],203463,80.23981603153744,91.91176470588235,1610612757,23,31,2022-02-17T01:31:31Z,1120000,210.0,133.0,1,right,B. McLemore 24' 3PT  (5 PTS) (J. Winslow 2 AST),"[203463, 1626159]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,24.83,Made,,,,,5.0,,,,J. Winslow,1626159.0,2.0,,,,,,,,
114,PT02M35.00S,2022-02-17T01:31:43.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630535,,,1610612763,23,31,2022-02-17T01:31:52Z,1140000,,,0,,G. Brown III shooting personal FOUL (1 PF) (Morant 2 FT),"[1630535, 1629630]",1610612757.0,POR,shooting,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Morant,1629630.0,
116,PT02M35.00S,2022-02-17T01:32:05.8Z,1,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,24,31,2022-02-17T01:32:05Z,1160000,,,0,,J. Morant Free Throw 1 of 2 (12 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
117,PT02M35.00S,2022-02-17T01:32:06.8Z,1,REGULAR,substitution,out,[],1629014,,,1610612763,24,31,2022-02-17T01:32:17Z,1170000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M35.00S,2022-02-17T01:32:06.8Z,1,REGULAR,substitution,out,[],1626159,,,1610612763,24,31,2022-02-17T01:32:17Z,1180000,,,0,,SUB out: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M35.00S,2022-02-17T01:32:06.8Z,1,REGULAR,substitution,in,[],1630190,,,1610612763,24,31,2022-02-17T01:32:17Z,1190000,,,0,,SUB in: E. Hughes,[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M35.00S,2022-02-17T01:32:06.8Z,1,REGULAR,substitution,in,[],1628404,,,1610612763,24,31,2022-02-17T01:32:17Z,1200000,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M35.00S,2022-02-17T01:32:27.5Z,1,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,25,31,2022-02-17T01:32:27Z,1210000,,,0,,J. Morant Free Throw 2 of 2 (13 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
122,PT02M15.00S,2022-02-17T01:32:48.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203994,86.94152431011827,39.950980392156865,1610612757,25,33,2022-02-17T01:32:52Z,1220000,-50.0,70.0,1,right,J. Nurkic 8' driving Hook (4 PTS),[203994],1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,8.63,Made,,,,,4.0,,,,,,,,,,,,,,
123,PT02M08.00S,2022-02-17T01:32:55.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203937,8.360709592641262,42.8921568627451,1610612763,25,33,2022-02-17T01:51:35Z,1230000,36.0,26.0,1,left,MISS K. Anderson driving Layup,[203937],1610612763.0,MEM,driving,,,Anderson,K. Anderson,,,,,4.41,Missed,,,,,,,,,,,,,,,,,,,
124,PT02M05.00S,2022-02-17T01:32:58.9Z,1,REGULAR,rebound,defensive,[],1630190,,,1610612757,25,33,2022-02-17T01:33:03Z,1240000,,,0,,E. Hughes REBOUND (Off:0 Def:1),[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,123.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
125,PT01M54.00S,2022-02-17T01:33:10.7Z,1,REGULAR,2pt,Jump Shot,[],1630535,73.80091984231275,71.07843137254902,1610612757,25,33,2022-02-17T01:51:54Z,1250000,105.0,194.0,1,right,MISS G. Brown III 22' Jump Shot,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,22.06,Missed,,,,,,,,,,,,,,,,,,,
126,PT01M51.00S,2022-02-17T01:33:13.7Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,25,33,2022-02-17T01:33:13Z,1260000,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,125.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
127,PT01M39.00S,2022-02-17T01:33:25.6Z,1,REGULAR,turnover,bad pass,[],1629001,,,1610612763,25,33,2022-02-17T01:33:28Z,1270000,,,0,,D. Melton bad pass TURNOVER (1 TO),"[1629001, 1630535]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,1.0,Brown III,1630535.0,,,,,,,,,,,
128,PT01M39.00S,2022-02-17T01:33:25.6Z,1,REGULAR,steal,,[],1630535,,,1610612757,25,33,2022-02-17T01:33:26Z,1280000,,,0,,G. Brown III STEAL (1 STL),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M31.00S,2022-02-17T01:33:33.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630535,93.64323258869908,52.20588235294118,1610612757,25,33,2022-02-17T01:33:39Z,1290000,11.0,7.0,1,right,MISS G. Brown III reverse Layup,[1630535],1610612757.0,POR,reverse,,,Brown III,G. Brown III,,,,,1.32,Missed,,,,,,,,,,,,,,,,,,,
130,PT01M29.00S,2022-02-17T01:33:35.2Z,1,REGULAR,rebound,defensive,[],203937,,,1610612763,25,33,2022-02-17T01:33:39Z,1300000,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
131,PT01M24.00S,2022-02-17T01:33:40.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629630,5.601182654402102,52.450980392156865,1610612763,27,33,2022-02-17T02:21:13Z,1310000,-12.0,0.0,1,left,J. Morant running Layup (15 PTS),[1629630],1610612763.0,MEM,running,,,Morant,J. Morant,,,,,1.23,Made,,,,,15.0,,,,,,,,,,,,,,
133,PT01M12.00S,2022-02-17T01:33:51.4Z,1,REGULAR,3pt,Jump Shot,[],203994,67.62483574244416,39.46078431372549,1610612757,27,36,2022-02-17T01:33:56Z,1330000,-53.0,252.0,1,right,J. Nurkic 25' 3PT  (7 PTS) (E. Hughes 1 AST),"[203994, 1630190]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,25.73,Made,,,,,7.0,,,,E. Hughes,1630190.0,1.0,,,,,,,,
135,PT00M56.60S,2022-02-17T01:34:10.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628404,,,1610612763,27,36,2022-02-17T01:34:19Z,1350000,,,0,,J. Hart shooting personal FOUL (2 PF) (Morant 2 FT),"[1628404, 1629630]",1610612757.0,POR,shooting,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,1626301.0,2.0,0.0,Morant,1629630.0,
137,PT00M56.60S,2022-02-17T01:34:35.5Z,1,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,28,36,2022-02-17T01:34:35Z,1370000,,,0,,J. Morant Free Throw 1 of 2 (16 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,16.0,,,,,,,,,,,,,,
138,PT00M56.60S,2022-02-17T01:34:36.5Z,1,REGULAR,substitution,out,[],203937,,,1610612763,28,36,2022-02-17T01:34:57Z,1380000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT00M56.60S,2022-02-17T01:34:36.5Z,1,REGULAR,substitution,out,[],203500,,,1610612763,28,36,2022-02-17T01:34:57Z,1390000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT00M56.60S,2022-02-17T01:34:36.5Z,1,REGULAR,substitution,out,[],203994,,,1610612763,28,36,2022-02-17T01:34:57Z,1400000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M56.60S,2022-02-17T01:34:36.5Z,1,REGULAR,substitution,in,[],1628991,,,1610612763,28,36,2022-02-17T01:34:57Z,1410000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M56.60S,2022-02-17T01:34:36.5Z,1,REGULAR,substitution,in,[],1629634,,,1610612763,28,36,2022-02-17T01:34:57Z,1420000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M56.60S,2022-02-17T01:34:36.5Z,1,REGULAR,substitution,in,[],1630570,,,1610612763,28,36,2022-02-17T01:34:57Z,1430000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M56.60S,2022-02-17T01:35:09.3Z,1,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,29,36,2022-02-17T01:35:09Z,1440000,,,0,,J. Morant Free Throw 2 of 2 (17 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,17.0,,,,,,,,,,,,,,
145,PT00M47.60S,2022-02-17T01:35:20.6Z,1,REGULAR,turnover,lost ball,[],203463,,,1610612757,29,36,2022-02-17T01:35:23Z,1450000,,,0,,B. McLemore lost ball TURNOVER (1 TO),"[203463, 1629001]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,1.0,Melton,1629001.0,,,,,,,,,,,
146,PT00M47.60S,2022-02-17T01:35:20.6Z,1,REGULAR,steal,,[],1629001,,,1610612763,29,36,2022-02-17T01:35:22Z,1460000,,,0,,D. Melton STEAL (1 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M41.40S,2022-02-17T01:35:37.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630535,,,1610612763,29,36,2022-02-17T01:35:43Z,1470000,,,0,,G. Brown III personal FOUL (2 PF) (Morant 2 FT),"[1630535, 1629630]",1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,203592.0,2.0,0.0,Morant,1629630.0,
149,PT00M41.40S,2022-02-17T01:35:54.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629630,,,1610612763,30,36,2022-02-17T01:35:54Z,1490000,,,0,,J. Morant Free Throw 1 of 2 (18 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,18.0,,,,,,,,,,,,,,
150,PT00M41.40S,2022-02-17T01:36:08.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629630,,,1610612763,31,36,2022-02-17T01:36:08Z,1500000,,,0,,J. Morant Free Throw 2 of 2 (19 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,19.0,,,,,,,,,,,,,,
151,PT00M30.70S,2022-02-17T01:36:20.4Z,1,REGULAR,3pt,Jump Shot,[],203463,66.04796320630749,50.49019607843137,1610612757,31,36,2022-02-17T01:36:23Z,1510000,2.0,267.0,1,right,MISS B. McLemore 26' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,,
152,PT00M29.00S,2022-02-17T01:36:22.1Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,31,36,2022-02-17T01:36:23Z,1520000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,151.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
153,PT00M25.90S,2022-02-17T01:36:26.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630190,,,1610612763,31,36,2022-02-17T01:36:41Z,1530000,,,0,,E. Hughes shooting personal FOUL (1 PF) (Morant 2 FT),"[1630190, 1629630]",1610612757.0,POR,shooting,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Morant,1629630.0,
155,PT00M25.90S,2022-02-17T01:36:54.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629630,,,1610612763,31,36,2022-02-17T01:36:54Z,1550000,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Missed,,,,,,,,,,,,,,,,,,,
156,PT00M25.90S,2022-02-17T01:36:54.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,31,36,2022-02-17T01:36:54Z,1560000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,155.0,,,,,,,,,,,,,,,,,,
157,PT00M25.90S,2022-02-17T01:37:08.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629630,,,1610612763,32,36,2022-02-17T01:37:08Z,1570000,,,0,,J. Morant Free Throw 2 of 2 (20 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,20.0,,,,,,,,,,,,,,
158,PT00M07.70S,2022-02-17T01:37:30.4Z,1,REGULAR,foul,personal,[],1629723,,,1610612757,32,36,2022-02-17T01:37:36Z,1580000,,,0,,J. Konchar take personal FOUL (1 PF),"[1629723, 1628404]",1610612763.0,MEM,take,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Hart,1628404.0,
160,PT00M01.70S,2022-02-17T01:37:53.5Z,1,REGULAR,3pt,Jump Shot,[],1628404,66.70499342969777,50.98039215686274,1610612757,32,36,2022-02-17T01:41:28Z,1600000,5.0,260.0,1,right,MISS J. Hart 26' step back 3PT,[1628404],1610612757.0,POR,step back,,,Hart,J. Hart,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
161,PT00M01.70S,2022-02-17T01:37:53.5Z,1,REGULAR,rebound,offensive,[],1630535,,,1610612757,32,36,2022-02-17T01:37:58Z,1610000,,,0,,G. Brown III REBOUND (Off:1 Def:0),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,160.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
162,PT00M00.00S,2022-02-17T01:38:01.1Z,1,REGULAR,period,end,[],0,,,1610612757,32,36,2022-02-17T01:38:01Z,1620000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-02-17T01:39:55.0Z,2,REGULAR,substitution,out,['startperiod'],1629001,,,1610612757,32,36,2022-02-17T01:40:29Z,1630000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-02-17T01:39:55.0Z,2,REGULAR,substitution,out,['startperiod'],1629630,,,1610612757,32,36,2022-02-17T01:40:29Z,1640000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-02-17T01:39:55.0Z,2,REGULAR,substitution,in,['startperiod'],1626145,,,1610612757,32,36,2022-02-17T01:40:29Z,1650000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-02-17T01:39:55.0Z,2,REGULAR,substitution,in,['startperiod'],1630217,,,1610612757,32,36,2022-02-17T01:40:29Z,1660000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-02-17T01:40:38.7Z,2,REGULAR,period,start,[],0,,,1610612757,32,36,2022-02-17T01:40:38Z,1670000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M37.00S,2022-02-17T01:41:01.0Z,2,REGULAR,turnover,lost ball,[],1628404,,,1610612757,32,36,2022-02-17T01:41:03Z,1680000,,,0,,J. Hart lost ball TURNOVER (1 TO),"[1628404, 1626145]",1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,1.0,Jones,1626145.0,,,,,,,,,,,
169,PT11M37.00S,2022-02-17T01:41:01.0Z,2,REGULAR,steal,,[],1626145,,,1610612763,32,36,2022-02-17T01:41:02Z,1690000,,,0,,T. Jones STEAL (1 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M27.00S,2022-02-17T01:41:10.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629634,12.302890932982917,50.245098039215684,1610612763,34,36,2022-02-17T01:41:14Z,1700000,-1.0,63.0,1,left,B. Clarke 6' driving floating Jump Shot (2 PTS) (T. Jones 1 AST),"[1629634, 1626145]",1610612763.0,MEM,driving floating,,,Clarke,B. Clarke,,,,,6.31,Made,,,,,2.0,,,,T. Jones,1626145.0,1.0,,,,,,,,
172,PT11M11.00S,2022-02-17T01:41:26.1Z,2,REGULAR,3pt,Jump Shot,[],1630190,67.49342969776609,66.91176470588235,1610612757,34,36,2022-02-17T01:41:30Z,1720000,85.0,253.0,1,right,MISS E. Hughes 26' 3PT,[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,26.69,Missed,,,,,,,,,,,,,,,,,,,
173,PT11M09.00S,2022-02-17T01:41:28.1Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,34,36,2022-02-17T01:41:30Z,1730000,,,0,,D. Bane REBOUND (Off:1 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,172.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
174,PT11M01.00S,2022-02-17T01:41:36.8Z,2,REGULAR,turnover,bad pass,[],1628991,,,1610612763,34,36,2022-02-17T01:41:39Z,1740000,,,0,,J. Jackson Jr. bad pass TURNOVER (1 TO),"[1628991, 1630535]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,1.0,Brown III,1630535.0,,,,,,,,,,,
175,PT11M01.00S,2022-02-17T01:41:36.8Z,2,REGULAR,steal,,[],1630535,,,1610612757,34,36,2022-02-17T01:41:38Z,1750000,,,0,,G. Brown III STEAL (2 STL),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT10M50.00S,2022-02-17T01:41:47.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630570,93.9060446780552,50.98039215686274,1610612757,34,38,2022-02-17T01:41:52Z,1760000,5.0,5.0,1,right,T. Watford cutting Layup (2 PTS) (E. Hughes 2 AST),"[1630570, 1630190]",1610612757.0,POR,cutting,,,Watford,T. Watford,,,,,0.69,Made,,,,,2.0,,,,E. Hughes,1630190.0,2.0,,,,,,,,
178,PT10M25.00S,2022-02-17T01:42:14.8Z,2,REGULAR,foul,offensive,[],1630217,,,1610612763,34,38,2022-02-17T01:42:28Z,1780000,,,0,,D. Bane offensive FOUL (1 PF),"[1630217, 203463]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,McLemore,203463.0,
180,PT10M25.00S,2022-02-17T01:42:14.8Z,2,REGULAR,turnover,offensive foul,[],1630217,,,1610612763,34,38,2022-02-17T01:42:14Z,1800000,,,0,,D. Bane offensive foul TURNOVER (1 TO),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,1.0,,,,,,,,1626301.0,,,,,
181,PT10M19.00S,2022-02-17T01:42:44.1Z,2,REGULAR,foul,personal,[],1629723,,,1610612757,34,38,2022-02-17T01:46:19Z,1810000,,,0,,J. Konchar personal FOUL (2 PF),"[1629723, 203463]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,1626301.0,2.0,0.0,McLemore,203463.0,
183,PT10M13.00S,2022-02-17T01:43:02.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203463,74.19513797634691,26.47058823529412,1610612757,34,40,2022-02-17T01:43:06Z,1830000,-118.0,190.0,1,right,B. McLemore 22' Jump Shot (7 PTS) (J. Hart 2 AST),"[203463, 1628404]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,22.35,Made,,,,,7.0,,,,J. Hart,1628404.0,2.0,,,,,,,,
