actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
266,PT06M00.00S,2022-03-29T00:55:05.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628415,11.251642575558476,42.40196078431372,1610612763,37,24,2022-03-29T00:55:10Z,2640000,38.0,53.0,1,left,D. Brooks 6' driving floating bank Jump Shot (8 PTS),[1628415],1610612763.0,MEM,driving floating bank,,,Brooks,D. Brooks,,,,,6.55,Made,,,,,8.0,,,,,,,,,,,,,,
267,PT06M00.00S,2022-03-29T00:55:09.7Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202357,,,1610612763,37,24,2022-03-29T00:59:11Z,2650000,,,0,,N. Bjelica shooting personal FOUL (1 PF) (Brooks 1 FT),"[202357, 1628415]",1610612744.0,GSW,shooting,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,202035.0,1.0,0.0,Brooks,1628415.0,,,,,,
269,PT06M00.00S,2022-03-29T00:55:18.8Z,2,REGULAR,substitution,out,[],1630541,,,1610612763,37,24,2022-03-29T00:58:19Z,2670000,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M00.00S,2022-03-29T00:55:18.8Z,2,REGULAR,substitution,out,[],202357,,,1610612763,37,24,2022-03-29T00:58:19Z,2680000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M00.00S,2022-03-29T00:55:18.8Z,2,REGULAR,substitution,in,[],1627780,,,1610612763,37,24,2022-03-29T00:58:19Z,2690000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M00.00S,2022-03-29T00:55:18.8Z,2,REGULAR,substitution,in,[],1626172,,,1610612763,37,24,2022-03-29T00:58:19Z,2700000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT06M00.00S,2022-03-29T00:55:37.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,37,24,2022-03-29T00:58:19Z,2710000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M00.00S,2022-03-29T00:55:40.8Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612763,37,24,2022-03-29T00:59:18Z,2720000,,,0,,,[],1610612744.0,GSW,overturned,,,,,,,,,,,,,,,,,,,202035.0,,,,,Corrected to Personal Foul on N. Bjelica,,,,,
275,PT06M00.00S,2022-03-29T00:59:21.0Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1628415,,,1610612763,37,24,2022-03-29T00:59:21Z,2730000,,,0,,MISS D. Brooks Free Throw 1 of 1,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,Missed,,,,,,,,,,,,,,,,,,,
276,PT05M56.00S,2022-03-29T00:59:22.6Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,37,24,2022-03-29T00:59:22Z,2740000,,,0,,S. Adams REBOUND (Off:2 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,275.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
277,PT05M56.00S,2022-03-29T00:59:22.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,5.590000152587891,50.0,1610612763,37,24,2022-03-29T00:59:22Z,2750000,0.0,0.0,1,left,MISS S. Adams tip Layup,[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
278,PT05M52.00S,2022-03-29T00:59:26.2Z,2,REGULAR,rebound,defensive,[],1627780,,,1610612744,37,24,2022-03-29T00:59:26Z,2760000,,,0,,G. Payton II REBOUND (Off:0 Def:3),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,277.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
279,PT05M42.00S,2022-03-29T00:59:36.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203952,91.5407358738502,48.28431372549019,1610612744,37,24,2022-03-29T00:59:39Z,2770000,-9.0,27.0,1,right,MISS A. Wiggins driving finger roll Layup,[203952],1610612744.0,GSW,driving finger roll,,,Wiggins,A. Wiggins,,,,,2.83,Missed,,,,,,,,,,,,,,,,,,,
280,PT05M40.00S,2022-03-29T00:59:38.2Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,37,24,2022-03-29T00:59:39Z,2780000,,,0,,S. Adams REBOUND (Off:2 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,279.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
281,PT05M36.00S,2022-03-29T00:59:41.7Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628415,5.601182654402102,49.26470588235294,1610612763,39,24,2022-03-29T01:15:02Z,2790000,4.0,0.0,1,left,D. Brooks driving floating Jump Shot (10 PTS),[1628415],1610612763.0,MEM,driving floating,,,Brooks,D. Brooks,,,,,0.37,Made,,,,,10.0,,,,,,,,,,,,,,
282,PT05M24.00S,2022-03-29T00:59:54.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,94.30026281208936,46.32352941176471,1610612744,39,24,2022-03-29T01:00:00Z,2800000,-18.0,1.0,1,right,MISS J. Poole driving finger roll Layup,[1629673],1610612744.0,GSW,driving finger roll,,,Poole,J. Poole,,,,,1.84,Missed,,,,,,,,,,,,,,,,,,,
283,PT05M19.00S,2022-03-29T00:59:59.5Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,39,24,2022-03-29T01:00:00Z,2810000,,,0,,J. Konchar REBOUND (Off:0 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,282.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
284,PT05M15.00S,2022-03-29T01:00:03.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,8.623521681997373,39.705882352941174,1610612763,39,24,2022-03-29T01:00:07Z,2820000,51.0,29.0,1,left,MISS K. Anderson driving floating bank Shot,[203937],1610612763.0,MEM,driving floating bank,,,Anderson,K. Anderson,,,,,5.89,Missed,,,,,,,,,,,,,,,,,,,
285,PT05M12.00S,2022-03-29T01:00:06.1Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,39,24,2022-03-29T01:00:07Z,2830000,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,284.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
286,PT05M05.00S,2022-03-29T01:00:13.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,85.3646517739816,50.245098039215684,1610612744,39,24,2022-03-29T01:00:16Z,2840000,1.0,85.0,1,right,MISS J. Kuminga 8' pullup Shot,[1630228],1610612744.0,GSW,pullup,,,Kuminga,J. Kuminga,,,,,8.51,Missed,,,,,,,,,,,,,,,,,,,
287,PT05M02.00S,2022-03-29T01:00:16.4Z,2,REGULAR,rebound,defensive,[],203937,,,1610612763,39,24,2022-03-29T01:00:16Z,2850000,,,0,,K. Anderson REBOUND (Off:0 Def:4),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,286.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
288,PT04M51.00S,2022-03-29T01:00:27.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,16.113666228646515,50.73529411764706,1610612763,41,24,2022-03-29T01:00:30Z,2860000,-4.0,99.0,1,left,T. Jones 9' driving floating Jump Shot (4 PTS),[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,9.91,Made,,,,,4.0,,,,,,,,,,,,,,
289,PT04M36.00S,2022-03-29T01:00:42.1Z,2,REGULAR,3pt,Jump Shot,[],203952,69.33311432325887,24.019607843137255,1610612744,41,24,2022-03-29T01:00:44Z,2870000,-130.0,236.0,1,right,MISS A. Wiggins 26' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,26.92,Missed,,,,,,,,,,,,,,,,,,,
290,PT04M34.00S,2022-03-29T01:00:44.1Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,41,24,2022-03-29T01:00:44Z,2880000,,,0,,S. Adams REBOUND (Off:2 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,289.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
291,PT04M26.00S,2022-03-29T01:00:52.6Z,2,REGULAR,2pt,Jump Shot,[],1628415,18.478975032851512,69.85294117647058,1610612763,43,24,2022-03-29T01:00:57Z,2890000,-99.0,121.0,1,left,D. Brooks 15' pullup Jump Shot (12 PTS) (T. Jones 3 AST),"[1628415, 1626145]",1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,15.67,Made,,,,,12.0,T. Jones,1626145.0,3.0,,,,,,,,,,,
293,PT04M26.00S,2022-03-29T01:00:57.1Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627780,,,1610612763,43,24,2022-03-29T01:01:11Z,2910000,,,0,,G. Payton II shooting personal FOUL (2 PF) (Brooks 1 FT),"[1627780, 1628415]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,,,,,,,,,,,2004.0,2.0,0.0,Brooks,1628415.0,,,,,,
295,PT04M26.00S,2022-03-29T01:01:02.8Z,2,REGULAR,substitution,out,[],1629723,,,1610612763,43,24,2022-03-29T01:01:26Z,2930000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT04M26.00S,2022-03-29T01:01:02.8Z,2,REGULAR,substitution,in,[],1629001,,,1610612763,43,24,2022-03-29T01:01:26Z,2940000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT04M26.00S,2022-03-29T01:01:24.8Z,2,REGULAR,freethrow,1 of 1,[],1628415,,,1610612763,43,24,2022-03-29T01:01:24Z,2950000,,,0,,MISS D. Brooks Free Throw 1 of 1,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,Missed,,,,,,,,,,,,,,,,,,,
298,PT04M24.00S,2022-03-29T01:01:26.5Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,43,24,2022-03-29T01:01:26Z,2960000,,,0,,S. Adams REBOUND (Off:3 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,297.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
299,PT04M22.00S,2022-03-29T01:01:28.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,4.944152431011826,48.529411764705884,1610612763,45,24,2022-03-29T01:01:32Z,2970000,7.0,-6.0,1,left,S. Adams reverse Layup (2 PTS),[203500],1610612763.0,MEM,reverse,,,Adams,S. Adams,,,,,0.95,Made,,,,,2.0,,,,,,,,,,,,,,
300,PT04M08.00S,2022-03-29T01:01:44.6Z,2,REGULAR,foul,personal,['2freethrow'],203500,,,1610612744,45,24,2022-03-29T01:01:54Z,2980000,,,0,,S. Adams shooting personal FOUL (1 PF) (Kuminga 2 FT),"[203500, 1630228]",1610612763.0,MEM,shooting,,,Adams,S. Adams,,,,,,,,,,,,,,,2004.0,1.0,0.0,Kuminga,1630228.0,,,,,,
302,PT04M08.00S,2022-03-29T01:02:09.2Z,2,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,45,25,2022-03-29T01:02:09Z,3000000,,,0,,J. Kuminga Free Throw 1 of 2 (3 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
303,PT04M08.00S,2022-03-29T01:02:21.3Z,2,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,45,26,2022-03-29T01:02:21Z,3010000,,,0,,J. Kuminga Free Throw 2 of 2 (4 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
304,PT03M59.00S,2022-03-29T01:02:39.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627780,,,1610612763,45,26,2022-03-29T01:02:52Z,3020000,,,0,,G. Payton II personal FOUL (3 PF) (Jones 2 FT),"[1627780, 1626145]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,1155.0,3.0,0.0,Jones,1626145.0,,,,,,
307,PT03M59.00S,2022-03-29T01:03:11.9Z,2,REGULAR,substitution,out,[],1627780,,,1610612763,45,26,2022-03-29T01:03:18Z,3050000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M59.00S,2022-03-29T01:03:11.9Z,2,REGULAR,substitution,in,[],1629308,,,1610612763,45,26,2022-03-29T01:03:18Z,3060000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M59.00S,2022-03-29T01:03:11.9Z,2,REGULAR,freethrow,1 of 2,[],1626145,,,1610612763,46,26,2022-03-29T01:38:41Z,3062500,,,0,,T. Jones Free Throw 1 of 2 (5 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
309,PT03M59.00S,2022-03-29T01:03:11.9Z,2,REGULAR,freethrow,2 of 2,[],1626145,,,1610612763,46,26,2022-03-29T01:38:41Z,3063750,,,0,,MISS T. Jones Free Throw 2 of 2,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,,
310,PT03M59.00S,2022-03-29T01:03:11.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,46,26,2022-03-29T01:38:41Z,3064375,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,309.0,,,,,,,,,,,,,,,,,,
311,PT03M59.00S,2022-03-29T01:03:39.6Z,2,REGULAR,foul,personal,[],203500,,,1610612744,46,26,2022-03-29T01:49:41Z,3065000,,,0,,S. Adams loose ball personal FOUL (2 PF),"[203500, 1630228]",1610612763.0,MEM,loose ball,,,Adams,S. Adams,,,,,,,,,,,,,,,202035.0,2.0,0.0,Kuminga,1630228.0,,,,,,
313,PT03M47.00S,2022-03-29T01:04:04.0Z,2,REGULAR,3pt,Jump Shot,[],203952,87.99277266754271,4.411764705882353,1610612744,46,26,2022-03-29T01:38:58Z,3110000,-228.0,60.0,1,right,MISS A. Wiggins 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,23.58,Missed,,,,,,,,,,,,,,,,,,,
314,PT03M43.00S,2022-03-29T01:04:08.0Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612763,46,26,2022-03-29T01:04:08Z,3120000,,,0,,D. Melton REBOUND (Off:0 Def:4),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,313.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
315,PT03M36.00S,2022-03-29T01:04:15.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203500,7.178055190538765,51.225490196078425,1610612763,48,26,2022-03-29T01:04:18Z,3130000,-6.0,15.0,1,left,S. Adams Layup (4 PTS) (K. Anderson 1 AST),"[203500, 203937]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,1.62,Made,,,,,4.0,K. Anderson,203937.0,1.0,,,,,,,,,,,
317,PT03M18.00S,2022-03-29T01:04:32.3Z,2,REGULAR,3pt,Jump Shot,[],1629673,69.85873850197109,76.22549019607843,1610612744,48,29,2022-03-29T01:04:35Z,3150000,131.0,231.0,1,right,J. Poole 26' 3PT  (6 PTS) (A. Wiggins 1 AST),"[1629673, 203952]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,26.54,Made,,,,,6.0,A. Wiggins,203952.0,1.0,,,,,,,,,,,
319,PT03M06.00S,2022-03-29T01:04:44.0Z,2,REGULAR,3pt,Jump Shot,[],1628415,32.670827858081466,45.83333333333333,1610612763,48,29,2022-03-29T01:04:49Z,3170000,21.0,255.0,1,left,MISS D. Brooks 25' pullup 3PT,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,25.54,Missed,,,,,,,,,,,,,,,,,,,
320,PT03M06.00S,2022-03-29T01:04:44.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,48,29,2022-03-29T01:04:49Z,3180000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,319.0,,,,,,,,,,,,,,,,,,
321,PT03M06.00S,2022-03-29T01:04:48.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626172,,,1610612763,48,29,2022-03-29T01:04:58Z,3190000,,,0,,K. Looney loose ball personal FOUL (3 PF) (Adams 2 FT),"[1626172, 203500]",1610612744.0,GSW,loose ball,,,Looney,K. Looney,,,,,,,,,,,,,,,202035.0,3.0,0.0,Adams,203500.0,,,,,,
323,PT03M06.00S,2022-03-29T01:05:14.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203500,,,1610612763,49,29,2022-03-29T01:05:14Z,3210000,,,0,,S. Adams Free Throw 1 of 2 (5 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
324,PT03M06.00S,2022-03-29T01:05:34.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203500,,,1610612763,49,29,2022-03-29T01:05:34Z,3220000,,,0,,MISS S. Adams Free Throw 2 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
325,PT03M03.00S,2022-03-29T01:05:36.4Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,49,29,2022-03-29T01:05:36Z,3230000,,,0,,J. Kuminga REBOUND (Off:0 Def:3),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,324.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
326,PT02M52.00S,2022-03-29T01:05:46.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,95.0886990801577,52.94117647058824,1610612744,49,29,2022-03-29T01:05:53Z,3240000,15.0,-6.0,1,right,MISS J. Poole driving reverse Layup,[1629673],1610612744.0,GSW,driving reverse,,,Poole,J. Poole,,,,,1.6,Missed,,,,,,,,,,,,,,,,,,,
327,PT02M49.00S,2022-03-29T01:05:49.9Z,2,REGULAR,rebound,offensive,[],203952,,,1610612744,49,29,2022-03-29T01:05:53Z,3250000,,,0,,A. Wiggins REBOUND (Off:2 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,326.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
328,PT02M49.00S,2022-03-29T01:05:49.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203952,94.40999984741211,50.0,1610612744,49,31,2022-03-29T01:05:49Z,3260000,0.0,0.0,1,right,A. Wiggins tip Layup (6 PTS),[203952],1610612744.0,GSW,tip,,,Wiggins,A. Wiggins,,,,,0.0,Made,,,,,6.0,,,,,,,,,,,,,,
329,PT02M44.00S,2022-03-29T01:05:54.9Z,2,REGULAR,3pt,Jump Shot,[],1629001,32.40801576872536,29.166666666666668,1610612763,52,31,2022-03-29T01:05:59Z,3270000,104.0,252.0,1,left,D. Melton 27' 3PT pullup (6 PTS) (T. Jones 4 AST),"[1629001, 1626145]",1610612763.0,MEM,pullup,,,Melton,D. Melton,,,,,27.28,Made,,,,,6.0,T. Jones,1626145.0,4.0,,,,,,,,,,,
331,PT02M35.00S,2022-03-29T01:06:04.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,88.38699080157687,49.01960784313725,1610612744,52,33,2022-03-29T01:06:07Z,3290000,-5.0,57.0,1,right,J. Poole driving floating Jump Shot (8 PTS),[1629673],1610612744.0,GSW,driving floating,,,Poole,J. Poole,,,,,5.69,Made,,,,,8.0,,,,,,,,,,,,,,
332,PT02M25.00S,2022-03-29T01:06:14.2Z,2,REGULAR,3pt,Jump Shot,[],1628415,28.86005256241787,72.30392156862744,1610612763,55,33,2022-03-29T01:06:18Z,3300000,-112.0,219.0,1,left,D. Brooks 24' 3PT pullup (15 PTS),[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,24.56,Made,,,,,15.0,,,,,,,,,,,,,,
333,PT02M11.00S,2022-03-29T01:06:32.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,55,33,2022-03-29T01:06:32Z,3310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT02M11.00S,2022-03-29T01:06:33.2Z,2,REGULAR,substitution,out,[],203937,,,1610612744,55,33,2022-03-29T01:06:38Z,3320000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT02M11.00S,2022-03-29T01:06:33.2Z,2,REGULAR,substitution,out,[],1628415,,,1610612744,55,33,2022-03-29T01:06:38Z,3330000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT02M11.00S,2022-03-29T01:06:33.2Z,2,REGULAR,substitution,in,[],1629634,,,1610612744,55,33,2022-03-29T01:06:38Z,3340000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT02M11.00S,2022-03-29T01:06:33.2Z,2,REGULAR,substitution,in,[],1630217,,,1610612744,55,33,2022-03-29T01:06:38Z,3350000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT01M59.00S,2022-03-29T01:06:59.3Z,2,REGULAR,2pt,Jump Shot,[],1629308,74.45795006570303,55.14705882352941,1610612744,55,33,2022-03-29T01:07:03Z,3360000,26.0,188.0,1,right,MISS J. Toscano-Anderson 18' step back Shot,[1629308],1610612744.0,GSW,step back,,,Toscano-Anderson,J. Toscano-Anderson,,,,,18.94,Missed,,,,,,,,,,,,,,,,,,,
339,PT01M56.00S,2022-03-29T01:07:02.5Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,55,33,2022-03-29T01:07:02Z,3370000,,,0,,S. Adams REBOUND (Off:3 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,338.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
340,PT01M52.00S,2022-03-29T01:07:06.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629001,30.305519053876477,27.450980392156865,1610612763,58,33,2022-03-29T01:07:11Z,3380000,113.0,232.0,1,left,D. Melton 25' 3PT running pullup (9 PTS) (S. Adams 1 AST),"[1629001, 203500]",1610612763.0,MEM,running pullup,,,Melton,D. Melton,,,,,25.83,Made,,,,,9.0,S. Adams,203500.0,1.0,,,,,,,,,,,
342,PT01M44.00S,2022-03-29T01:07:19.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612744,58,33,2022-03-29T01:07:19Z,3400000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT01M27.00S,2022-03-29T01:09:27.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629308,92.72339027595268,47.794117647058826,1610612744,58,33,2022-03-29T01:09:31Z,3410000,-11.0,16.0,1,right,MISS J. Toscano-Anderson driving reverse Layup,[1629308],1610612744.0,GSW,driving reverse,,,Toscano-Anderson,J. Toscano-Anderson,,,,,1.93,Missed,,,,,,,,,,,,,,,,,,,
344,PT01M23.00S,2022-03-29T01:09:30.5Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,58,33,2022-03-29T01:09:30Z,3420000,,,0,,K. Looney REBOUND (Off:1 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,343.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
345,PT01M23.00S,2022-03-29T01:09:30.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,94.40999984741211,50.0,1610612744,58,35,2022-03-29T01:09:30Z,3430000,0.0,0.0,1,right,K. Looney tip Layup (2 PTS),[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
346,PT01M01.00S,2022-03-29T01:09:53.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629001,6.652431011826544,50.73529411764706,1610612763,60,35,2022-03-29T01:10:04Z,3440000,-4.0,10.0,1,left,D. Melton driving DUNK (11 PTS) (D. Bane 2 AST),"[1629001, 1630217]",1610612763.0,MEM,driving,,,Melton,D. Melton,,,,,1.07,Made,,,,,11.0,D. Bane,1630217.0,2.0,,,,,,,,,,,
348,PT00M56.40S,2022-03-29T01:10:05.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629001,,,1610612744,60,35,2022-03-29T01:10:22Z,3460000,,,0,,D. Melton personal FOUL (1 PF) (Poole 2 FT),"[1629001, 1629673]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,2004.0,1.0,0.0,Poole,1629673.0,,,,,,
350,PT00M56.40S,2022-03-29T01:10:51.8Z,2,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,60,36,2022-03-29T01:10:51Z,3480000,,,0,,J. Poole Free Throw 1 of 2 (9 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
351,PT00M56.40S,2022-03-29T01:11:06.1Z,2,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,60,37,2022-03-29T01:11:06Z,3490000,,,0,,J. Poole Free Throw 2 of 2 (10 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
352,PT00M42.00S,2022-03-29T01:11:23.0Z,2,REGULAR,3pt,Jump Shot,[],1630217,30.042706964520367,30.637254901960787,1610612763,63,37,2022-03-29T01:11:27Z,3500000,97.0,230.0,1,left,D. Bane 24' 3PT  (6 PTS) (D. Melton 1 AST),"[1630217, 1629001]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,24.94,Made,,,,,6.0,D. Melton,1629001.0,1.0,,,,,,,,,,,
