actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
91,PT04M56.00S,2022-03-09T01:01:50.4Z,1,REGULAR,rebound,defensive,[],203503,,,1610612740,31,18,2022-03-09T01:01:55Z,870000,,,0,,T. Snell REBOUND (Off:0 Def:1),[203503],1610612740.0,NOP,,,,Snell,T. Snell,,,,,,,,,89.0,1.0,1.0,0.0,,,,,,,,,,,,,
92,PT04M51.00S,2022-03-09T01:01:56.6Z,1,REGULAR,2pt,Jump Shot,[],203468,5.732588699080158,18.38235294117647,1610612740,31,20,2022-03-09T01:02:11Z,880000,158.0,1.0,1,left,C. McCollum 15' pullup Jump Shot (11 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,15.81,Made,,,,,,,11.0,,,,,,,,,,,,
93,PT04M50.00S,2022-03-09T01:02:00.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,31,20,2022-03-09T01:02:00Z,890000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M50.00S,2022-03-09T01:04:37.8Z,1,REGULAR,substitution,out,[],1630217,,,1610612763,31,20,2022-03-09T01:05:13Z,900000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M50.00S,2022-03-09T01:04:37.8Z,1,REGULAR,substitution,in,[],1626145,,,1610612763,31,20,2022-03-09T01:05:13Z,910000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M34.00S,2022-03-09T01:05:39.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,86.02168199737189,44.36274509803921,1610612763,33,20,2022-03-09T01:05:45Z,920000,-28.0,79.0,1,right,K. Anderson 8' pullup Jump Shot (2 PTS) (J. Morant 4 AST),"[203937, 1629630]",1610612763.0,MEM,pullup,,,Anderson,K. Anderson,,,,,8.38,Made,,,,,,,2.0,J. Morant,1629630.0,4.0,,,,,,,,,
98,PT04M34.00S,2022-03-09T01:05:42.1Z,1,REGULAR,foul,personal,['1freethrow'],203503,,,1610612763,33,20,2022-03-09T01:05:50Z,940000,,,0,,T. Snell shooting personal FOUL (1 PF) (Anderson 1 FT),"[203503, 203937]",1610612740.0,NOP,shooting,,,Snell,T. Snell,,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Anderson,203937.0,,,,
100,PT04M34.00S,2022-03-09T01:06:07.2Z,1,REGULAR,freethrow,1 of 1,[],203937,,,1610612763,34,20,2022-03-09T01:06:07Z,960000,,,0,,K. Anderson Free Throw 1 of 1 (3 PTS),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,Made,,,,,,,3.0,,,,,,,,,,,,
101,PT04M15.00S,2022-03-09T01:06:29.8Z,1,REGULAR,2pt,Jump Shot,[],203468,10.85742444152431,33.82352941176471,1610612740,34,22,2022-03-09T01:06:35Z,970000,81.0,50.0,1,left,C. McCollum 9' driving floating bank Jump Shot (13 PTS),[203468],1610612740.0,NOP,driving floating bank,,,McCollum,C. McCollum,,,,,9.49,Made,,,,,,,13.0,,,,,,,,,,,,
102,PT04M15.00S,2022-03-09T01:06:32.7Z,1,REGULAR,foul,personal,['1freethrow'],1629001,,,1610612740,34,22,2022-03-09T01:06:53Z,980000,,,0,,D. Melton shooting personal FOUL (1 PF) (McCollum 1 FT),"[1629001, 203468]",1610612763.0,MEM,shooting,,,Melton,D. Melton,,,,,,,,,,,,,,,,,201640.0,1.0,0.0,McCollum,203468.0,,,,
104,PT04M15.00S,2022-03-09T01:06:39.2Z,1,REGULAR,substitution,out,[],1626195,,,1610612740,34,22,2022-03-09T01:07:08Z,1000000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M15.00S,2022-03-09T01:06:39.2Z,1,REGULAR,substitution,in,[],202685,,,1610612740,34,22,2022-03-09T01:07:08Z,1010000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M15.00S,2022-03-09T01:07:08.1Z,1,REGULAR,freethrow,1 of 1,[],203468,,,1610612740,34,22,2022-03-09T01:07:10Z,1020000,,,0,,MISS C. McCollum Free Throw 1 of 1,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,Missed,,,,,,,,,,,,,,,,,,,
107,PT04M13.00S,2022-03-09T01:07:10.1Z,1,REGULAR,rebound,defensive,[],203937,,,1610612763,34,22,2022-03-09T01:07:10Z,1030000,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,106.0,1.0,1.0,0.0,,,,,,,,,,,,,
108,PT03M57.00S,2022-03-09T01:07:25.1Z,1,REGULAR,3pt,Jump Shot,[],1626145,78.9257555847569,9.313725490196079,1610612763,34,22,2022-03-09T01:07:30Z,1040000,-203.0,146.0,1,right,MISS T. Jones 25' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,25.01,Missed,,,,,,,,,,,,,,,,,,,
109,PT03M53.00S,2022-03-09T01:07:29.1Z,1,REGULAR,rebound,offensive,[],1629630,,,1610612763,34,22,2022-03-09T01:07:30Z,1050000,,,0,,J. Morant REBOUND (Off:1 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,108.0,4.0,3.0,1.0,,,,,,,,,,,,,
110,PT03M48.00S,2022-03-09T01:07:33.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626145,68.28186596583443,22.54901960784314,1610612763,37,22,2022-03-09T01:07:38Z,1060000,-137.0,246.0,1,right,T. Jones 28' 3PT  (3 PTS) (K. Anderson 1 AST),"[1626145, 203937]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,28.15,Made,,,,,,,3.0,K. Anderson,203937.0,1.0,,,,,,,,,
112,PT03M35.00S,2022-03-09T01:07:46.3Z,1,REGULAR,3pt,Jump Shot,[],203468,32.802233902759525,46.81372549019608,1610612740,37,25,2022-03-09T01:07:52Z,1080000,16.0,256.0,1,left,C. McCollum 25' 3PT step back (16 PTS),[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,25.63,Made,,,,,,,16.0,,,,,,,,,,,,
113,PT03M15.00S,2022-03-09T01:08:07.1Z,1,REGULAR,3pt,Jump Shot,[],203937,67.62483574244416,63.48039215686274,1610612763,37,25,2022-03-09T01:08:13Z,1090000,67.0,252.0,1,right,MISS K. Anderson 26' 3PT,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,26.07,Missed,,,,,,,,,,,,,,,,,,,
114,PT03M12.00S,2022-03-09T01:08:10.1Z,1,REGULAR,rebound,offensive,[],1626145,,,1610612763,37,25,2022-03-09T01:08:13Z,1100000,,,0,,T. Jones REBOUND (Off:1 Def:0),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,113.0,1.0,0.0,1.0,,,,,,,,,,,,,
115,PT03M02.00S,2022-03-09T01:08:20.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629001,72.7496714848883,12.990196078431374,1610612763,37,25,2022-03-09T01:08:28Z,1110000,-185.0,204.0,1,right,MISS D. Melton 27' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,27.52,Missed,,,,,,,,,,,,,,,,,,,
116,PT03M00.00S,2022-03-09T01:08:22.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612740,37,25,2022-03-09T01:08:28Z,1120000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,115.0,,,,,,,,,,,,,,,,
117,PT03M00.00S,2022-03-09T01:08:26.3Z,1,REGULAR,foul,personal,[],203500,,,1610612740,37,25,2022-03-09T01:09:34Z,1130000,,,0,,S. Adams loose ball personal FOUL (1 PF),"[203500, 1630529]",1610612763.0,MEM,loose ball,,,Adams,S. Adams,,,,,,,,,,,,,,,,,201640.0,1.0,0.0,Jones,1630529.0,,,,
119,PT03M00.00S,2022-03-09T01:08:37.8Z,1,REGULAR,substitution,out,[],203468,,,1610612740,37,25,2022-03-09T01:08:50Z,1150000,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M00.00S,2022-03-09T01:08:37.8Z,1,REGULAR,substitution,out,[],203503,,,1610612740,37,25,2022-03-09T01:08:50Z,1160000,,,0,,SUB out: T. Snell,[203503],1610612740.0,NOP,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M00.00S,2022-03-09T01:08:37.8Z,1,REGULAR,substitution,in,[],1630230,,,1610612740,37,25,2022-03-09T01:08:50Z,1170000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M00.00S,2022-03-09T01:08:37.8Z,1,REGULAR,substitution,in,[],1630631,,,1610612740,37,25,2022-03-09T01:08:50Z,1180000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M49.00S,2022-03-09T01:08:56.0Z,1,REGULAR,3pt,Jump Shot,[],1628984,5.206964520367937,96.07843137254902,1610612740,37,28,2022-03-09T01:09:00Z,1190000,-230.0,-4.0,1,left,D. Graham 3PT  (3 PTS) (J. Alvarado 1 AST),"[1628984, 1630631]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,23.04,Made,,,,,,,3.0,J. Alvarado,1630631.0,1.0,,,,,,,,,
125,PT02M42.00S,2022-03-09T01:09:09.3Z,1,REGULAR,foul,technical,['1freethrow'],203500,,,1610612763,37,28,2022-03-09T01:09:20Z,1210000,,,0,,S. Adams technical FOUL (1 Tech),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,201640.0,1.0,1.0,,,,,,
126,PT02M42.00S,2022-03-09T01:09:31.8Z,1,REGULAR,freethrow,1 of 1,[],1630529,,,1610612763,37,29,2022-03-09T01:09:31Z,1220000,,,0,,H. Jones technical Free Throw 1 of 1 (4 PTS),[1630529],1610612740.0,NOP,technical,,,Jones,H. Jones,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
127,PT02M23.00S,2022-03-09T01:10:08.9Z,1,REGULAR,3pt,Jump Shot,[],1626145,69.99014454664915,73.2843137254902,1610612763,37,29,2022-03-09T01:10:14Z,1230000,116.0,230.0,1,right,MISS T. Jones 25' pullup 3PT,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,,
128,PT02M20.00S,2022-03-09T01:10:11.9Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,37,29,2022-03-09T01:10:14Z,1240000,,,0,,J. Valanciunas REBOUND (Off:0 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,127.0,1.0,1.0,0.0,,,,,,,,,,,,,
129,PT02M05.00S,2022-03-09T01:10:26.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,16.376478318002626,38.970588235294116,1610612740,37,29,2022-03-09T01:13:56Z,1250000,55.0,101.0,1,left,MISS J. Valanciunas 11' fadeaway Shot,[202685],1610612740.0,NOP,fadeaway,,,Valanciunas,J. Valanciunas,,,,,11.54,Missed,,,,,,,,,,,,,,,,,,,
130,PT02M03.00S,2022-03-09T01:10:28.5Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,37,29,2022-03-09T01:10:31Z,1260000,,,0,,J. Morant REBOUND (Off:1 Def:4),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,129.0,5.0,4.0,1.0,,,,,,,,,,,,,
131,PT01M56.00S,2022-03-09T01:10:35.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,84.97043363994744,51.225490196078425,1610612763,39,29,2022-03-09T01:10:40Z,1270000,6.0,89.0,1,right,K. Anderson 8' driving floating Jump Shot (5 PTS) (J. Morant 5 AST),"[203937, 1629630]",1610612763.0,MEM,driving floating,,,Anderson,K. Anderson,,,,,8.9,Made,,,,,,,5.0,J. Morant,1629630.0,5.0,,,,,,,,,
132,PT01M47.00S,2022-03-09T01:10:49.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629630,,,1610612740,39,29,2022-03-09T01:11:58Z,1280000,,,0,,J. Morant personal FOUL (2 PF) (Valanciunas 2 FT),"[1629630, 202685]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,201640.0,2.0,0.0,Valanciunas,202685.0,,,,
134,PT01M47.00S,2022-03-09T01:10:55.7Z,1,REGULAR,substitution,out,[],203937,,,1610612740,39,29,2022-03-09T01:11:21Z,1300000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M47.00S,2022-03-09T01:10:55.7Z,1,REGULAR,substitution,out,[],203500,,,1610612740,39,29,2022-03-09T01:11:21Z,1310000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M47.00S,2022-03-09T01:10:55.7Z,1,REGULAR,substitution,out,[],1629630,,,1610612740,39,29,2022-03-09T01:11:21Z,1320000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M47.00S,2022-03-09T01:10:55.7Z,1,REGULAR,substitution,out,[],1630529,,,1610612740,39,29,2022-03-09T01:11:21Z,1330000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M47.00S,2022-03-09T01:10:55.7Z,1,REGULAR,substitution,in,[],1628991,,,1610612740,39,29,2022-03-09T01:11:21Z,1340000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M47.00S,2022-03-09T01:10:55.7Z,1,REGULAR,substitution,in,[],1629723,,,1610612740,39,29,2022-03-09T01:11:21Z,1350000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M47.00S,2022-03-09T01:10:55.7Z,1,REGULAR,substitution,in,[],1629634,,,1610612740,39,29,2022-03-09T01:11:21Z,1360000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M47.00S,2022-03-09T01:10:55.7Z,1,REGULAR,substitution,in,[],1629637,,,1610612740,39,29,2022-03-09T01:11:21Z,1370000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M47.00S,2022-03-09T01:11:25.8Z,1,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,39,30,2022-03-09T01:12:28Z,1380000,,,0,,J. Valanciunas Free Throw 1 of 2 (5 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
144,PT01M47.00S,2022-03-09T01:11:25.8Z,1,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,39,30,2022-03-09T01:11:46Z,1390000,,,0,,MISS J. Valanciunas Free Throw 2 of 2,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Missed,,,,,,,,,,,,,,,,,,,
145,PT01M44.00S,2022-03-09T01:11:28.8Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612763,39,30,2022-03-09T01:11:46Z,1400000,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,144.0,2.0,2.0,0.0,,,,,,,,,,,,,
146,PT01M25.00S,2022-03-09T01:12:04.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,85.62746386333771,42.40196078431372,1610612763,39,30,2022-03-09T01:12:09Z,1410000,-38.0,83.0,1,right,MISS D. Melton 9' driving floating Shot,[1629001],1610612763.0,MEM,driving floating,,,Melton,D. Melton,,,,,9.09,Missed,,,,,,,,,,,,,,,,,,,
147,PT01M23.00S,2022-03-09T01:12:06.4Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,39,30,2022-03-09T01:12:09Z,1420000,,,0,,J. Valanciunas REBOUND (Off:0 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,146.0,2.0,2.0,0.0,,,,,,,,,,,,,
148,PT01M09.00S,2022-03-09T01:12:20.9Z,1,REGULAR,3pt,Jump Shot,[],1628984,30.699737187910642,70.34313725490196,1610612740,39,33,2022-03-09T01:12:27Z,1430000,-102.0,236.0,1,left,D. Graham 25' 3PT  (6 PTS) (J. Alvarado 2 AST),"[1628984, 1630631]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,25.71,Made,,,,,,,6.0,J. Alvarado,1630631.0,2.0,,,,,,,,,
150,PT00M52.70S,2022-03-09T01:12:37.8Z,1,REGULAR,3pt,Jump Shot,[],1629001,69.46452036793693,24.019607843137255,1610612763,42,33,2022-03-09T01:12:41Z,1450000,-130.0,235.0,1,right,D. Melton 26' 3PT  (3 PTS) (J. Konchar 1 AST),"[1629001, 1629723]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,26.81,Made,,,,,,,3.0,J. Konchar,1629723.0,1.0,,,,,,,,,
152,PT00M34.90S,2022-03-09T01:12:59.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628991,,,1610612740,42,33,2022-03-09T01:13:08Z,1470000,,,0,,J. Jackson Jr. shooting personal FOUL (2 PF) (Alvarado 2 FT),"[1628991, 1630631]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,1627541.0,2.0,0.0,Alvarado,1630631.0,,,,
154,PT00M34.90S,2022-03-09T01:13:27.9Z,1,REGULAR,freethrow,1 of 2,[],1630631,,,1610612740,42,33,2022-03-09T01:13:27Z,1490000,,,0,,MISS J. Alvarado Free Throw 1 of 2,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,Missed,,,,,,,,,,,,,,,,,,,
155,PT00M34.90S,2022-03-09T01:13:27.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,42,33,2022-03-09T01:13:27Z,1500000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,154.0,,,,,,,,,,,,,,,,
156,PT00M34.90S,2022-03-09T01:13:28.7Z,1,REGULAR,substitution,out,[],1629001,,,1610612740,42,33,2022-03-09T01:13:42Z,1510000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M34.90S,2022-03-09T01:13:28.7Z,1,REGULAR,substitution,in,[],1630217,,,1610612740,42,33,2022-03-09T01:13:42Z,1520000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M34.90S,2022-03-09T01:13:59.5Z,1,REGULAR,freethrow,2 of 2,[],1630631,,,1610612740,42,34,2022-03-09T01:13:59Z,1530000,,,0,,J. Alvarado Free Throw 2 of 2 (1 PTS),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
159,PT00M21.90S,2022-03-09T01:14:14.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,83.26215505913272,58.333333333333336,1610612763,44,34,2022-03-09T01:14:19Z,1540000,42.0,105.0,1,right,D. Bane 11' driving floating Jump Shot (13 PTS) (J. Konchar 2 AST),"[1630217, 1629723]",1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,11.28,Made,,,,,,,13.0,J. Konchar,1629723.0,2.0,,,,,,,,,
161,PT00M03.60S,2022-03-09T01:14:35.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,6.258212877792378,54.90196078431373,1610612740,44,34,2022-03-09T01:14:44Z,1560000,-25.0,6.0,1,left,MISS N. Marshall driving finger roll Layup,[1630230],1610612740.0,NOP,driving finger roll,,,Marshall,N. Marshall,,,,,2.53,Missed,,,,,,,,,,,,,,,,,,,
163,PT00M01.00S,2022-03-09T01:14:38.5Z,1,REGULAR,rebound,offensive,[],1629637,,,1610612740,44,34,2022-03-09T01:14:44Z,1580000,,,0,,J. Hayes REBOUND (Off:2 Def:0),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,161.0,2.0,0.0,2.0,,,,,,,,,,,,,
164,PT00M01.00S,2022-03-09T01:14:42.7Z,1,REGULAR,turnover,double dribble,[],1629637,,,1610612740,44,34,2022-03-09T01:15:21Z,1590000,,,0,,J. Hayes double dribble TURNOVER (1 TO),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,1627541.0,,,,,1.0,,,
165,PT00M00.00S,2022-03-09T01:15:02.3Z,1,REGULAR,turnover,bad pass,[],1629723,,,1610612763,44,34,2022-03-09T01:15:09Z,1600000,,,0,,J. Konchar bad pass TURNOVER (1 TO),"[1629723, 1630631]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,1.0,Alvarado,1630631.0,
166,PT00M00.00S,2022-03-09T01:15:02.3Z,1,REGULAR,steal,,[],1630631,,,1610612740,44,34,2022-03-09T01:15:04Z,1610000,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M00.00S,2022-03-09T01:15:09.0Z,1,REGULAR,period,end,[],0,,,1610612740,44,34,2022-03-09T01:15:09Z,1620000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-03-09T01:17:50.9Z,2,REGULAR,substitution,out,['startperiod'],1630631,,,1610612740,44,34,2022-03-09T01:18:27Z,1630000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-03-09T01:17:50.9Z,2,REGULAR,substitution,out,['startperiod'],202685,,,1610612740,44,34,2022-03-09T01:18:27Z,1640000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-03-09T01:17:50.9Z,2,REGULAR,substitution,in,['startperiod'],203468,,,1610612740,44,34,2022-03-09T01:18:27Z,1650000,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-03-09T01:17:50.9Z,2,REGULAR,substitution,in,['startperiod'],1626195,,,1610612740,44,34,2022-03-09T01:18:27Z,1660000,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-03-09T01:18:42.0Z,2,REGULAR,period,start,[],0,,,1610612740,44,34,2022-03-09T01:18:42Z,1670000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M47.00S,2022-03-09T01:18:54.7Z,2,REGULAR,3pt,Jump Shot,[],1628984,28.86005256241787,26.47058823529412,1610612740,44,37,2022-03-09T01:18:59Z,1680000,118.0,219.0,1,left,D. Graham 24' 3PT  (9 PTS) (C. McCollum 5 AST),"[1628984, 203468]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,24.84,Made,,,,,,,9.0,C. McCollum,203468.0,5.0,,,,,,,,,
175,PT11M20.00S,2022-03-09T01:19:20.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,94.1688567674113,49.26470588235294,1610612763,46,37,2022-03-09T01:19:26Z,1700000,-4.0,2.0,1,right,B. Clarke driving finger roll Layup (2 PTS) (T. Jones 1 AST),"[1629634, 1626145]",1610612763.0,MEM,driving finger roll,,,Clarke,B. Clarke,,,,,0.44,Made,,,,,,,2.0,T. Jones,1626145.0,1.0,,,,,,,,,
177,PT11M09.00S,2022-03-09T01:19:32.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626195,12.302890932982917,48.529411764705884,1610612740,46,37,2022-03-09T01:19:41Z,1720000,7.0,63.0,1,left,MISS W. Hernangomez 6' floating Shot,[1626195],1610612740.0,NOP,floating,,,Hernangomez,W. Hernangomez,,,,,6.35,Missed,,,,,,,,,,,,,,,,,,,
178,PT11M06.00S,2022-03-09T01:19:35.4Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,46,37,2022-03-09T01:19:41Z,1730000,,,0,,B. Clarke REBOUND (Off:0 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,177.0,1.0,1.0,0.0,,,,,,,,,,,,,
179,PT11M00.00S,2022-03-09T01:19:41.2Z,2,REGULAR,3pt,Jump Shot,[],1629723,88.51839684625493,95.58823529411765,1610612763,46,37,2022-03-09T01:19:45Z,1740000,228.0,55.0,1,right,MISS J. Konchar 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,23.45,Missed,,,,,,,,,,,,,,,,,,,
180,PT10M57.00S,2022-03-09T01:19:44.2Z,2,REGULAR,rebound,defensive,[],1628984,,,1610612740,46,37,2022-03-09T01:19:45Z,1750000,,,0,,D. Graham REBOUND (Off:0 Def:1),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,179.0,1.0,1.0,0.0,,,,,,,,,,,,,
181,PT10M55.00S,2022-03-09T01:19:49.9Z,2,REGULAR,foul,offensive,[],1630230,,,1610612740,46,37,2022-03-09T01:19:56Z,1760000,,,0,,N. Marshall charge offensive FOUL (1 PF),"[1630230, 1626145]",1610612740.0,NOP,charge,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,1628954.0,1.0,0.0,Jones,1626145.0,,,,
