actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
278,PT02M49.00S,2021-12-12T01:57:04.7Z,2,REGULAR,3pt,Jump Shot,[],1629726,75.1149802890933,85.04901960784314,1610612745,61,42,2021-12-12T01:57:14Z,2770000,175.0,181.0,1,right,MISS G. Mathews 25' pullup bank 3PT,[1629726],1610612745.0,HOU,pullup bank,,,Mathews,G. Mathews,,,,,,,,,,,Missed,,,,,,25.22,,,,,,,,
279,PT02M45.00S,2021-12-12T01:57:08.7Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,61,42,2021-12-12T01:57:14Z,2780000,,,0,,T. Jones REBOUND (Off:1 Def:2),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,278.0,3.0,2.0,1.0,,,,,,,,,
280,PT02M39.00S,2021-12-12T01:57:15.1Z,2,REGULAR,3pt,Jump Shot,[],1629001,5.075558475689881,96.56862745098039,1610612763,61,42,2021-12-12T01:57:20Z,2790000,-233.0,-5.0,1,left,MISS D. Melton 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,Missed,,,,,,23.28,,,,,,,,
281,PT02M37.00S,2021-12-12T01:57:17.9Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,61,42,2021-12-12T01:57:17Z,2800000,,,0,,S. Adams REBOUND (Off:1 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,280.0,6.0,5.0,1.0,,,,,,,,,
282,PT02M35.00S,2021-12-12T01:57:19.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203500,5.075558475689881,49.754901960784316,1610612763,63,42,2021-12-12T01:57:25Z,2810000,1.0,-5.0,1,left,S. Adams putback DUNK (6 PTS),[203500],1610612763.0,MEM,putback,,,Adams,S. Adams,,,,,,,,,,,Made,6.0,,,,,0.49,,,,,,,,
283,PT02M12.00S,2021-12-12T01:57:42.0Z,2,REGULAR,3pt,Jump Shot,[],1628464,92.59198423127464,4.6568627450980395,1610612745,63,42,2021-12-12T01:57:46Z,2820000,-227.0,17.0,1,right,MISS D. Theis 3PT,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,Missed,,,,,,22.73,,,,,,,,
284,PT02M09.00S,2021-12-12T01:57:45.0Z,2,REGULAR,rebound,defensive,[],203937,,,1610612763,63,42,2021-12-12T01:57:46Z,2830000,,,0,,K. Anderson REBOUND (Off:1 Def:5),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,283.0,6.0,5.0,1.0,,,,,,,,,
285,PT02M05.00S,2021-12-12T01:57:52.4Z,2,REGULAR,turnover,traveling,[],1629001,,,1610612763,63,42,2021-12-12T01:57:56Z,2840000,,,0,,D. Melton traveling TURNOVER (2 TO),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,1146.0,2.0,,,,,,,,,,,,,,,,,,,
286,PT02M05.00S,2021-12-12T01:57:58.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,63,42,2021-12-12T01:57:58Z,2850000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M05.00S,2021-12-12T02:00:13.0Z,2,REGULAR,substitution,out,[],1629001,,,1610612745,63,42,2021-12-12T02:00:35Z,2860000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M05.00S,2021-12-12T02:00:13.0Z,2,REGULAR,substitution,out,[],203937,,,1610612745,63,42,2021-12-12T02:00:35Z,2870000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M05.00S,2021-12-12T02:00:13.0Z,2,REGULAR,substitution,out,[],1630256,,,1610612745,63,42,2021-12-12T02:00:35Z,2880000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M05.00S,2021-12-12T02:00:13.0Z,2,REGULAR,substitution,in,[],1630217,,,1610612745,63,42,2021-12-12T02:00:35Z,2890000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M05.00S,2021-12-12T02:00:13.0Z,2,REGULAR,substitution,in,[],1629681,,,1610612745,63,42,2021-12-12T02:00:35Z,2900000,,,0,,SUB in: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M05.00S,2021-12-12T02:00:13.0Z,2,REGULAR,substitution,in,[],1629717,,,1610612745,63,42,2021-12-12T02:00:35Z,2910000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT01M50.00S,2021-12-12T02:01:00.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626174,69.59592641261499,72.54901960784314,1610612745,63,45,2021-12-12T02:01:04Z,2920000,113.0,233.0,1,right,C. Wood 25' 3PT  (12 PTS) (G. Mathews 1 AST),"[1626174, 1629726]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,Made,12.0,,,,,25.91,,,G. Mathews,1629726.0,1.0,,,
295,PT01M28.00S,2021-12-12T02:01:22.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628415,14.011169513797633,54.65686274509803,1610612763,63,45,2021-12-12T02:01:27Z,2940000,-23.0,79.0,1,left,MISS D. Brooks 8' driving Hook,[1628415],1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,,,,,,,Missed,,,,,,8.26,,,,,,,,
296,PT01M26.00S,2021-12-12T02:01:24.5Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,63,45,2021-12-12T02:01:27Z,2950000,,,0,,S. Adams REBOUND (Off:2 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,295.0,7.0,5.0,2.0,,,,,,,,,
297,PT01M25.00S,2021-12-12T02:01:27.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,63,45,2021-12-12T02:01:27Z,2960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT01M23.00S,2021-12-12T02:01:42.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628415,8.229303547963205,60.29411764705882,1610612763,63,45,2021-12-12T02:01:45Z,2970000,-51.0,25.0,1,left,MISS D. Brooks cutting Layup - blocked,"[1628415, 1629726]",1610612763.0,MEM,cutting,,,Brooks,D. Brooks,,,,,,,,,,,Missed,,,,,,5.72,,,,,,Mathews,1629726.0,
299,PT01M23.00S,2021-12-12T02:01:42.5Z,2,REGULAR,block,,[],1629726,,,1610612763,63,45,2021-12-12T02:01:45Z,2980000,,,0,,G. Mathews BLOCK (1 BLK),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT01M20.00S,2021-12-12T02:01:45.5Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,63,45,2021-12-12T02:01:45Z,2990000,,,0,,C. Wood REBOUND (Off:0 Def:2),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,298.0,2.0,2.0,0.0,,,,,,,,,
301,PT01M18.00S,2021-12-12T02:01:47.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629717,71.96123521681997,80.14705882352942,1610612745,63,45,2021-12-12T02:01:53Z,3000000,151.0,211.0,1,right,MISS A. Brooks 25' running pullup 3PT,[1629717],1610612745.0,HOU,running pullup,,,Brooks,A. Brooks,,,,,,,,,,,Missed,,,,,,25.94,,,,,,,,
302,PT01M15.00S,2021-12-12T02:01:50.8Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612745,63,45,2021-12-12T02:01:50Z,3010000,,,0,,D. Theis REBOUND (Off:1 Def:1),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,301.0,2.0,1.0,1.0,,,,,,,,,
303,PT01M10.00S,2021-12-12T02:01:57.0Z,2,REGULAR,foul,personal,[],1628415,,,1610612745,63,45,2021-12-12T02:02:11Z,3020000,,,0,,D. Brooks personal FOUL (3 PF),"[1628415, 1628464]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,1627529.0,,3.0,0.0,Theis,1628464.0,,,,,,,,,,,,,,,
305,PT00M58.80S,2021-12-12T02:02:30.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626174,88.38699080157687,40.44117647058824,1610612745,63,45,2021-12-12T02:02:34Z,3040000,-48.0,57.0,1,right,MISS C. Wood 7' driving floating bank Shot,[1626174],1610612745.0,HOU,driving floating bank,,,Wood,C. Wood,,,,,,,,,,,Missed,,,,,,7.42,,,,,,,,
306,PT00M55.90S,2021-12-12T02:02:33.8Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612745,63,45,2021-12-12T02:02:34Z,3050000,,,0,,D. Theis REBOUND (Off:2 Def:1),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,305.0,3.0,1.0,2.0,,,,,,,,,
308,PT00M49.60S,2021-12-12T02:02:43.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629681,,,1610612745,63,45,2021-12-12T02:02:50Z,3070000,,,0,,K. Tillie shooting personal FOUL (1 PF) (Wood 2 FT),"[1629681, 1626174]",1610612763.0,MEM,shooting,,,Tillie,K. Tillie,,,,,202037.0,,1.0,0.0,Wood,1626174.0,,,,,,,,,,,,,,,
310,PT00M49.60S,2021-12-12T02:03:15.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1626174,,,1610612745,63,45,2021-12-12T02:03:15Z,3090000,,,0,,MISS C. Wood Free Throw 1 of 2,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,Missed,,,,,,,,,,,,,,
311,PT00M49.60S,2021-12-12T02:03:15.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,63,45,2021-12-12T02:03:15Z,3100000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,310.0,,,,,,,,,,,,
312,PT00M49.60S,2021-12-12T02:03:41.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1626174,,,1610612745,63,45,2021-12-12T02:03:41Z,3110000,,,0,,MISS C. Wood Free Throw 2 of 2,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,Missed,,,,,,,,,,,,,,
313,PT00M47.20S,2021-12-12T02:03:42.8Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,63,45,2021-12-12T02:03:42Z,3120000,,,0,,S. Adams REBOUND (Off:2 Def:6),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,312.0,8.0,6.0,2.0,,,,,,,,,
314,PT00M32.50S,2021-12-12T02:03:57.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,11.777266754270697,37.00980392156863,1610612763,63,45,2021-12-12T02:04:01Z,3130000,65.0,58.0,1,left,MISS T. Jones 8' driving floating bank Shot,[1626145],1610612763.0,MEM,driving floating bank,,,Jones,T. Jones,,,,,,,,,,,Missed,,,,,,8.72,,,,,,,,
315,PT00M29.00S,2021-12-12T02:04:01.0Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612745,63,45,2021-12-12T02:04:01Z,3140000,,,0,,D. Theis REBOUND (Off:2 Def:2),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,314.0,4.0,2.0,2.0,,,,,,,,,
316,PT00M19.80S,2021-12-12T02:04:10.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628464,94.03745072273325,47.05882352941176,1610612745,63,47,2021-12-12T02:22:23Z,3150000,-15.0,4.0,1,right,D. Theis cutting finger roll Layup (4 PTS) (C. Wood 3 AST),"[1628464, 1626174]",1610612745.0,HOU,cutting finger roll,,,Theis,D. Theis,,,,,,,,,,,Made,4.0,,,,,1.51,,,C. Wood,1626174.0,3.0,,,
318,PT00M00.00S,2021-12-12T02:04:33.2Z,2,REGULAR,2pt,Jump Shot,[],1628415,24.26084099868594,67.40196078431373,1610612763,63,47,2021-12-12T02:04:36Z,3170000,-87.0,176.0,1,left,MISS D. Brooks 19' pullup Shot,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,,,,,,,Missed,,,,,,19.6,,,,,,,,
319,PT00M00.00S,2021-12-12T02:04:35.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,63,47,2021-12-12T02:04:35Z,3180000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,318.0,,,,,,,,,,,,
320,PT00M00.00S,2021-12-12T02:04:38.4Z,2,REGULAR,period,end,[],0,,,1610612763,63,47,2021-12-12T02:04:38Z,3190000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2021-12-12T02:18:46.3Z,3,REGULAR,substitution,out,['startperiod'],1629681,,,1610612763,63,47,2021-12-12T02:19:40Z,3200000,,,0,,SUB out: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2021-12-12T02:18:46.3Z,3,REGULAR,substitution,out,['startperiod'],1629717,,,1610612763,63,47,2021-12-12T02:19:40Z,3210000,,,0,,SUB out: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2021-12-12T02:18:46.3Z,3,REGULAR,substitution,in,['startperiod'],203937,,,1610612763,63,47,2021-12-12T02:19:40Z,3220000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2021-12-12T02:18:46.3Z,3,REGULAR,substitution,in,['startperiod'],1630256,,,1610612763,63,47,2021-12-12T02:19:40Z,3230000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2021-12-12T02:19:48.3Z,3,REGULAR,period,start,[],0,,,1610612745,63,47,2021-12-12T02:19:48Z,3240000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT11M44.00S,2021-12-12T02:20:04.3Z,3,REGULAR,3pt,Jump Shot,[],1629726,28.597240473061763,77.45098039215686,1610612745,63,50,2021-12-12T02:20:09Z,3250000,-137.0,216.0,1,left,G. Mathews 25' 3PT pullup (5 PTS) (D. Augustin 1 AST),"[1629726, 201571]",1610612745.0,HOU,pullup,,,Mathews,G. Mathews,,,,,,,,,,,Made,5.0,,,,,25.62,,,D. Augustin,201571.0,1.0,,,
328,PT11M22.00S,2021-12-12T02:20:24.4Z,3,REGULAR,foul,personal,['3freethrow'],1630256,,,1610612763,63,50,2021-12-12T02:20:39Z,3270000,,,0,,J. Tate shooting personal FOUL (2 PF) (Brooks 3 FT),"[1630256, 1628415]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,1627529.0,,2.0,0.0,Brooks,1628415.0,,,,,,,,,,,,,,,
330,PT11M22.00S,2021-12-12T02:21:03.8Z,3,REGULAR,freethrow,1 of 3,[],1628415,,,1610612763,64,50,2021-12-12T02:21:03Z,3290000,,,0,,D. Brooks Free Throw 1 of 3 (12 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
331,PT11M22.00S,2021-12-12T02:21:17.9Z,3,REGULAR,freethrow,2 of 3,[],1628415,,,1610612763,65,50,2021-12-12T02:21:17Z,3300000,,,0,,D. Brooks Free Throw 2 of 3 (13 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
332,PT11M22.00S,2021-12-12T02:21:30.3Z,3,REGULAR,freethrow,3 of 3,[],1628415,,,1610612763,66,50,2021-12-12T02:21:30Z,3310000,,,0,,D. Brooks Free Throw 3 of 3 (14 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
333,PT11M10.00S,2021-12-12T02:21:48.9Z,3,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612745,66,50,2021-12-12T02:21:58Z,3320000,,,0,,D. Bane shooting personal FOUL (1 PF) (Mathews 2 FT),"[1630217, 1629726]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,1627529.0,,1.0,0.0,Mathews,1629726.0,,,,,,,,,,,,,,,
335,PT11M10.00S,2021-12-12T02:22:13.1Z,3,REGULAR,freethrow,1 of 2,[],1629726,,,1610612745,66,51,2021-12-12T02:22:13Z,3340000,,,0,,G. Mathews Free Throw 1 of 2 (6 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
336,PT11M10.00S,2021-12-12T02:22:32.5Z,3,REGULAR,freethrow,2 of 2,[],1629726,,,1610612745,66,52,2021-12-12T02:22:32Z,3350000,,,0,,G. Mathews Free Throw 2 of 2 (7 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
337,PT10M55.00S,2021-12-12T02:22:49.4Z,3,REGULAR,turnover,lost ball,[],203937,,,1610612763,66,52,2021-12-12T02:22:53Z,3360000,,,0,,K. Anderson lost ball TURNOVER (2 TO),"[203937, 1626174]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,2.0,,,,,,,,,,,,Wood,1626174.0,,,,,,
338,PT10M55.00S,2021-12-12T02:22:49.4Z,3,REGULAR,steal,,[],1626174,,,1610612745,66,52,2021-12-12T02:22:51Z,3370000,,,0,,C. Wood STEAL (2 STL),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT10M51.00S,2021-12-12T02:22:54.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626174,6.521024967148489,49.754901960784316,1610612745,66,54,2021-12-12T02:23:01Z,3380000,1.0,9.0,1,left,C. Wood running finger roll Layup (14 PTS),[1626174],1610612745.0,HOU,running finger roll,,,Wood,C. Wood,,,,,,,,,,,Made,14.0,,,,,0.89,,,,,,,,
340,PT10M35.00S,2021-12-12T02:23:10.2Z,3,REGULAR,turnover,bad pass,[],203500,,,1610612763,66,54,2021-12-12T02:23:14Z,3390000,,,0,,S. Adams bad pass TURNOVER (2 TO),"[203500, 1630256]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,2.0,,,,,,,,,,,,Tate,1630256.0,,,,,,
341,PT10M35.00S,2021-12-12T02:23:10.2Z,3,REGULAR,steal,,[],1630256,,,1610612745,66,54,2021-12-12T02:23:12Z,3400000,,,0,,J. Tate STEAL (1 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT10M18.00S,2021-12-12T02:23:26.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628464,4.944152431011826,3.1862745098039214,1610612745,66,54,2021-12-12T02:23:46Z,3410000,234.0,-6.0,1,left,MISS D. Theis 3PT,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,Missed,,,,,,23.42,,,,,,,,
343,PT10M17.00S,2021-12-12T02:23:27.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,66,54,2021-12-12T02:23:46Z,3420000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,342.0,,,,,,,,,,,,
345,PT10M17.00S,2021-12-12T02:23:48.6Z,3,REGULAR,foul,personal,[],1629726,,,1610612763,66,54,2021-12-12T02:24:00Z,3440000,,,0,,G. Mathews loose ball personal FOUL (3 PF),"[1629726, 203937]",1610612745.0,HOU,loose ball,,,Mathews,G. Mathews,,,,,1146.0,,3.0,0.0,Anderson,203937.0,,,,,,,,,,,,,,,
347,PT10M02.00S,2021-12-12T02:24:07.6Z,3,REGULAR,2pt,Jump Shot,[],1626145,79.31997371879106,29.65686274509804,1610612763,66,54,2021-12-12T02:24:12Z,3460000,-102.0,142.0,1,right,MISS T. Jones 17' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,,,,,,,Missed,,,,,,17.46,,,,,,,,
348,PT10M02.00S,2021-12-12T02:24:07.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,66,54,2021-12-12T02:24:12Z,3470000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,347.0,,,,,,,,,,,,
349,PT10M02.00S,2021-12-12T02:24:11.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,66,54,2021-12-12T02:24:11Z,3480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT09M51.00S,2021-12-12T02:24:34.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630217,79.45137976346912,31.862745098039213,1610612763,68,54,2021-12-12T02:24:37Z,3490000,-91.0,141.0,1,right,D. Bane 16' pullup Jump Shot (15 PTS),[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,,,,,,,Made,15.0,,,,,16.74,,,,,,,,
351,PT09M39.00S,2021-12-12T02:24:46.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628464,6.915243101182654,50.0,1610612745,68,56,2021-12-12T02:24:50Z,3500000,0.0,13.0,1,left,D. Theis cutting DUNK (6 PTS) (J. Tate 2 AST),"[1628464, 1630256]",1610612745.0,HOU,cutting,,,Theis,D. Theis,,,,,,,,,,,Made,6.0,,,,,1.25,,,J. Tate,1630256.0,2.0,,,
353,PT09M26.00S,2021-12-12T02:24:59.7Z,3,REGULAR,foul,personal,['2freethrow'],1629726,,,1610612763,68,56,2021-12-12T02:25:09Z,3520000,,,0,,G. Mathews shooting personal FOUL (4 PF) (Bane 2 FT),"[1629726, 1630217]",1610612745.0,HOU,shooting,,,Mathews,G. Mathews,,,,,1146.0,,4.0,0.0,Bane,1630217.0,,,,,,,,,,,,,,,
355,PT09M26.00S,2021-12-12T02:25:27.8Z,3,REGULAR,freethrow,1 of 2,[],1630217,,,1610612763,69,56,2021-12-12T02:25:27Z,3540000,,,0,,D. Bane Free Throw 1 of 2 (16 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
356,PT09M26.00S,2021-12-12T02:25:42.3Z,3,REGULAR,freethrow,2 of 2,[],1630217,,,1610612763,70,56,2021-12-12T02:25:42Z,3550000,,,0,,D. Bane Free Throw 2 of 2 (17 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
357,PT09M05.00S,2021-12-12T02:26:07.6Z,3,REGULAR,3pt,Jump Shot,[],1628464,32.40801576872536,47.05882352941176,1610612745,70,56,2021-12-12T02:26:12Z,3560000,15.0,252.0,1,left,MISS D. Theis 25' 3PT,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,Missed,,,,,,25.25,,,,,,,,
358,PT09M04.00S,2021-12-12T02:26:08.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,70,56,2021-12-12T02:26:12Z,3570000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,357.0,,,,,,,,,,,,
359,PT09M04.00S,2021-12-12T02:26:14.2Z,3,REGULAR,foul,personal,[],203937,,,1610612745,70,56,2021-12-12T02:26:20Z,3580000,,,0,,K. Anderson loose ball personal FOUL (3 PF),"[203937, 1626174]",1610612763.0,MEM,loose ball,,,Anderson,K. Anderson,,,,,202037.0,,3.0,0.0,Wood,1626174.0,,,,,,,,,,,,,,,
361,PT08M46.00S,2021-12-12T02:26:45.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201571,29.25427069645204,26.715686274509803,1610612745,70,56,2021-12-12T02:26:48Z,3600000,116.0,222.0,1,left,MISS D. Augustin 25' 3PT,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,Missed,,,,,,25.11,,,,,,,,
362,PT08M43.00S,2021-12-12T02:26:48.5Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,70,56,2021-12-12T02:26:48Z,3610000,,,0,,S. Adams REBOUND (Off:2 Def:7),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,361.0,9.0,7.0,2.0,,,,,,,,,
363,PT08M32.00S,2021-12-12T02:26:59.9Z,3,REGULAR,3pt,Jump Shot,[],1630217,66.83639947437582,66.91176470588235,1610612763,70,56,2021-12-12T02:27:02Z,3620000,85.0,259.0,1,right,MISS D. Bane 27' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,Missed,,,,,,27.27,,,,,,,,
364,PT08M29.00S,2021-12-12T02:27:02.9Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612745,70,56,2021-12-12T02:27:02Z,3630000,,,0,,D. Theis REBOUND (Off:2 Def:3),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,363.0,5.0,3.0,2.0,,,,,,,,,
365,PT08M08.00S,2021-12-12T02:27:24.0Z,3,REGULAR,2pt,Jump Shot,[],1630256,11.12023653088042,68.38235294117648,1610612745,70,56,2021-12-12T02:27:29Z,3640000,-92.0,52.0,1,left,MISS J. Tate 10' pullup bank Shot,[1630256],1610612745.0,HOU,pullup bank,,,Tate,J. Tate,,,,,,,,,,,Missed,,,,,,10.56,,,,,,,,
366,PT08M05.00S,2021-12-12T02:27:27.0Z,3,REGULAR,rebound,defensive,[],203937,,,1610612763,70,56,2021-12-12T02:27:29Z,3650000,,,0,,K. Anderson REBOUND (Off:1 Def:6),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,365.0,7.0,6.0,1.0,,,,,,,,,
367,PT07M52.00S,2021-12-12T02:27:40.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,92.19776609724047,53.92156862745098,1610612763,70,56,2021-12-12T02:27:54Z,3660000,20.0,21.0,1,right,MISS T. Jones driving floating bank Shot - blocked,"[1626145, 1628464]",1610612763.0,MEM,driving floating bank,,,Jones,T. Jones,,,,,,,,,,,Missed,,,,,,2.86,,,,,,Theis,1628464.0,
