actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
179,PT09M32.00S,2022-03-06T01:39:50.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,93.64323258869908,51.9607843137255,1610612763,38,29,2022-03-06T01:39:56Z,1770000,10.0,7.0,1,right,D. Bane driving floating bank Jump Shot (7 PTS),[1630217],1610612763.0,MEM,driving floating bank,,,Bane,D. Bane,,,,,1.22,Made,7.0,,,,,,,,,,,,,,,,,
180,PT09M32.00S,2022-03-06T01:39:52.9Z,2,REGULAR,foul,personal,['1freethrow'],1629649,,,1610612763,38,29,2022-03-06T01:40:00Z,1780000,,,0,,I. Brazdeikis shooting personal FOUL (2 PF) (Bane 1 FT),"[1629649, 1630217]",1610612753.0,ORL,shooting,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,200833.0,2.0,0.0,Bane,1630217.0
182,PT09M32.00S,2022-03-06T01:40:12.4Z,2,REGULAR,freethrow,1 of 1,[],1630217,,,1610612763,39,29,2022-03-06T01:40:12Z,1800000,,,0,,D. Bane Free Throw 1 of 1 (8 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
184,PT09M20.00S,2022-03-06T01:40:26.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629649,6.652431011826544,48.03921568627451,1610612753,39,31,2022-03-06T01:40:37Z,1820000,10.0,10.0,1,left,I. Brazdeikis driving Layup (2 PTS),[1629649],1610612753.0,ORL,driving,,,Brazdeikis,I. Brazdeikis,,,,,1.4,Made,2.0,,,,,,,,,,,,,,,,,
185,PT08M58.00S,2022-03-06T01:40:47.7Z,2,REGULAR,3pt,Jump Shot,[],1629723,67.36202365308804,62.99019607843137,1610612763,39,31,2022-03-06T01:40:52Z,1830000,65.0,254.0,1,right,MISS J. Konchar 26' 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,
186,PT08M55.00S,2022-03-06T01:40:50.7Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,39,31,2022-03-06T01:40:52Z,1840000,,,0,,M. Wagner REBOUND (Off:0 Def:3),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,185.0,3.0,3.0,0.0,,,,,,,,,,
187,PT08M50.00S,2022-03-06T01:40:56.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630181,6.389618922470433,49.01960784313725,1610612753,39,33,2022-03-06T01:41:13Z,1850000,5.0,8.0,1,left,R. Hampton running reverse Layup (2 PTS),[1630181],1610612753.0,ORL,running reverse,,,Hampton,R. Hampton,,,,,0.9,Made,2.0,,,,,,,,,,,,,,,,,
188,PT08M50.00S,2022-03-06T01:41:04.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,39,33,2022-03-06T01:41:04Z,1860000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT08M50.00S,2022-03-06T01:43:19.0Z,2,REGULAR,substitution,out,[],1628365,,,1610612763,39,33,2022-03-06T01:43:45Z,1870000,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M50.00S,2022-03-06T01:43:19.0Z,2,REGULAR,substitution,in,[],1630175,,,1610612763,39,33,2022-03-06T01:43:45Z,1880000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M37.00S,2022-03-06T01:44:04.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,84.1819973718791,45.09803921568628,1610612763,39,33,2022-03-06T01:44:11Z,1890000,-25.0,96.0,1,right,MISS B. Clarke 9' turnaround Shot,[1629634],1610612763.0,MEM,turnaround,,,Clarke,B. Clarke,,,,,9.93,Missed,,,,,,,,,,,,,,,,,,
192,PT08M34.00S,2022-03-06T01:44:07.8Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,39,33,2022-03-06T01:44:11Z,1900000,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,191.0,1.0,1.0,0.0,,,,,,,,,,
193,PT08M20.00S,2022-03-06T01:44:21.2Z,2,REGULAR,3pt,Jump Shot,[],1630181,31.35676741130092,63.23529411764706,1610612753,39,33,2022-03-06T01:44:26Z,1910000,-66.0,242.0,1,left,MISS R. Hampton 25' 3PT,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,25.12,Missed,,,,,,,,,,,,,,,,,,
194,PT08M17.00S,2022-03-06T01:44:24.2Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,39,33,2022-03-06T01:44:26Z,1920000,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,193.0,2.0,2.0,0.0,,,,,,,,,,
195,PT08M10.00S,2022-03-06T01:44:31.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,86.67871222076215,39.21568627450981,1610612763,41,33,2022-03-06T01:44:36Z,1930000,-54.0,73.0,1,right,B. Clarke 9' driving floating Jump Shot (4 PTS) (D. Bane 1 AST),"[1629634, 1630217]",1610612763.0,MEM,driving floating,,,Clarke,B. Clarke,,,,,9.05,Made,4.0,D. Bane,1630217.0,1.0,,,,,,,,,,,,,,
197,PT07M48.00S,2022-03-06T01:44:52.3Z,2,REGULAR,3pt,Jump Shot,[],1629021,30.305519053876477,68.38235294117648,1610612753,41,33,2022-03-06T01:44:56Z,1950000,-92.0,232.0,1,left,MISS M. Wagner 24' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,
198,PT07M46.00S,2022-03-06T01:44:54.3Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,41,33,2022-03-06T01:44:56Z,1960000,,,0,,B. Clarke REBOUND (Off:0 Def:5),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,197.0,5.0,5.0,0.0,,,,,,,,,,
199,PT07M38.00S,2022-03-06T01:45:03.0Z,2,REGULAR,3pt,Jump Shot,[],1626145,92.06636005256242,2.941176470588235,1610612763,44,33,2022-03-06T01:45:07Z,1970000,-235.0,22.0,1,right,T. Jones 3PT  (9 PTS) (J. Konchar 3 AST),"[1626145, 1629723]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,23.63,Made,9.0,J. Konchar,1629723.0,3.0,,,,,,,,,,,,,,
201,PT07M19.00S,2022-03-06T01:45:22.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629021,5.732588699080158,50.0,1610612753,44,35,2022-03-06T01:45:26Z,1990000,0.0,1.0,1,left,M. Wagner cutting DUNK (9 PTS) (C. Anthony 1 AST),"[1629021, 1630175]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,0.14,Made,9.0,C. Anthony,1630175.0,1.0,,,,,,,,,,,,,,
203,PT07M02.00S,2022-03-06T01:45:38.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,93.24901445466492,46.32352941176471,1610612763,44,35,2022-03-06T01:47:08Z,2010000,-18.0,11.0,1,right,MISS J. Jackson Jr. driving finger roll Layup,[1628991],1610612763.0,MEM,driving finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,2.14,Missed,,,,,,,,,,,,,,,,,,
204,PT07M00.00S,2022-03-06T01:45:40.4Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,44,35,2022-03-06T01:45:44Z,2020000,,,0,,C. Anthony REBOUND (Off:0 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,203.0,2.0,2.0,0.0,,,,,,,,,,
205,PT06M57.00S,2022-03-06T01:45:46.3Z,2,REGULAR,turnover,traveling,[],1630181,,,1610612753,44,35,2022-03-06T01:45:54Z,2030000,,,0,,R. Hampton traveling TURNOVER (2 TO),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,2.0,,,200833.0,,,,
206,PT06M57.00S,2022-03-06T01:45:50.7Z,2,REGULAR,substitution,out,[],1629723,,,1610612763,44,35,2022-03-06T01:46:01Z,2040000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,
207,PT06M57.00S,2022-03-06T01:45:50.7Z,2,REGULAR,substitution,out,[],1630181,,,1610612763,44,35,2022-03-06T01:46:01Z,2050000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
208,PT06M57.00S,2022-03-06T01:45:50.7Z,2,REGULAR,substitution,out,[],1629021,,,1610612763,44,35,2022-03-06T01:46:01Z,2060000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
209,PT06M57.00S,2022-03-06T01:45:50.7Z,2,REGULAR,substitution,in,[],1630533,,,1610612763,44,35,2022-03-06T01:46:01Z,2070000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
210,PT06M57.00S,2022-03-06T01:45:50.7Z,2,REGULAR,substitution,in,[],1628964,,,1610612763,44,35,2022-03-06T01:46:01Z,2080000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
211,PT06M57.00S,2022-03-06T01:45:50.7Z,2,REGULAR,substitution,in,[],1630532,,,1610612763,44,35,2022-03-06T01:46:01Z,2090000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M35.00S,2022-03-06T01:46:29.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630217,94.03745072273325,53.67647058823529,1610612763,44,35,2022-03-06T01:46:35Z,2100000,18.0,4.0,1,right,MISS D. Bane driving floating bank Shot,[1630217],1610612763.0,MEM,driving floating bank,,,Bane,D. Bane,,,,,1.87,Missed,,,,,,,,,,,,,,,,,,
213,PT06M32.00S,2022-03-06T01:46:32.7Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,44,35,2022-03-06T01:46:35Z,2110000,,,0,,F. Wagner REBOUND (Off:0 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,212.0,3.0,3.0,0.0,,,,,,,,,,
214,PT06M28.00S,2022-03-06T01:46:37.6Z,2,REGULAR,3pt,Jump Shot,[],1629649,5.075558475689881,2.941176470588235,1610612753,44,35,2022-03-06T01:46:47Z,2120000,235.0,-5.0,1,left,MISS I. Brazdeikis 3PT,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,
215,PT06M25.00S,2022-03-06T01:46:40.6Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,44,35,2022-03-06T01:46:47Z,2130000,,,0,,D. Bane REBOUND (Off:0 Def:3),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,214.0,3.0,3.0,0.0,,,,,,,,,,
216,PT06M16.00S,2022-03-06T01:46:49.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,91.5407358738502,36.76470588235294,1610612763,46,35,2022-03-06T01:46:54Z,2140000,-66.0,27.0,1,right,J. Jackson Jr. 7' turnaround Jump Shot (9 PTS) (D. Bane 2 AST),"[1628991, 1630217]",1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,7.15,Made,9.0,D. Bane,1630217.0,2.0,,,,,,,,,,,,,,
217,PT06M14.00S,2022-03-06T01:46:57.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,46,35,2022-03-06T01:46:57Z,2150000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M14.00S,2022-03-06T01:49:12.2Z,2,REGULAR,substitution,out,[],1628991,,,1610612753,46,35,2022-03-06T01:49:38Z,2160000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M14.00S,2022-03-06T01:49:12.2Z,2,REGULAR,substitution,out,[],1629634,,,1610612753,46,35,2022-03-06T01:49:38Z,2170000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M14.00S,2022-03-06T01:49:12.2Z,2,REGULAR,substitution,out,[],1626145,,,1610612753,46,35,2022-03-06T01:49:38Z,2180000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M14.00S,2022-03-06T01:49:12.2Z,2,REGULAR,substitution,out,[],1630217,,,1610612753,46,35,2022-03-06T01:49:38Z,2190000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M14.00S,2022-03-06T01:49:12.2Z,2,REGULAR,substitution,out,[],1629649,,,1610612753,46,35,2022-03-06T01:49:38Z,2200000,,,0,,SUB out: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M14.00S,2022-03-06T01:49:12.2Z,2,REGULAR,substitution,in,[],1629001,,,1610612753,46,35,2022-03-06T01:49:38Z,2210000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M14.00S,2022-03-06T01:49:12.2Z,2,REGULAR,substitution,in,[],203937,,,1610612753,46,35,2022-03-06T01:49:38Z,2220000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M14.00S,2022-03-06T01:49:12.2Z,2,REGULAR,substitution,in,[],203500,,,1610612753,46,35,2022-03-06T01:49:38Z,2230000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M14.00S,2022-03-06T01:49:12.2Z,2,REGULAR,substitution,in,[],1629630,,,1610612753,46,35,2022-03-06T01:49:38Z,2240000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M14.00S,2022-03-06T01:49:12.2Z,2,REGULAR,substitution,in,[],1629643,,,1610612753,46,35,2022-03-06T01:49:38Z,2250000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
229,PT05M59.00S,2022-03-06T01:49:59.8Z,2,REGULAR,3pt,Jump Shot,[],1629643,15.325229960578188,95.58823529411765,1610612753,46,35,2022-03-06T01:50:03Z,2260000,-228.0,92.0,1,left,MISS C. Okeke 24' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,24.56,Missed,,,,,,,,,,,,,,,,,,
230,PT05M57.00S,2022-03-06T01:50:01.8Z,2,REGULAR,rebound,defensive,[],203937,,,1610612763,46,35,2022-03-06T01:50:03Z,2270000,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,229.0,2.0,2.0,0.0,,,,,,,,,,
231,PT05M45.00S,2022-03-06T01:50:14.5Z,2,REGULAR,2pt,Jump Shot,[],1629001,92.85479632063075,10.784313725490197,1610612763,46,35,2022-03-06T01:50:18Z,2280000,-196.0,15.0,1,right,MISS D. Melton 19' Jump Shot,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,19.67,Missed,,,,,,,,,,,,,,,,,,
232,PT05M44.00S,2022-03-06T01:50:15.5Z,2,REGULAR,rebound,defensive,[],1629643,,,1610612753,46,35,2022-03-06T01:50:18Z,2290000,,,0,,C. Okeke REBOUND (Off:0 Def:1),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,231.0,1.0,1.0,0.0,,,,,,,,,,
233,PT05M34.00S,2022-03-06T01:50:25.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628964,13.091327201051248,48.77450980392157,1610612753,46,37,2022-03-06T01:50:32Z,2300000,6.0,71.0,1,left,M. Bamba 7' floating Jump Shot (8 PTS) (C. Anthony 2 AST),"[1628964, 1630175]",1610612753.0,ORL,floating,,,Bamba,M. Bamba,,,,,7.09,Made,8.0,C. Anthony,1630175.0,2.0,,,,,,,,,,,,,,
235,PT05M18.00S,2022-03-06T01:50:44.5Z,2,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612763,46,37,2022-03-06T01:50:54Z,2320000,,,0,,C. Anthony shooting personal FOUL (2 PF) (Morant 2 FT),"[1630175, 1629630]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,1199.0,2.0,0.0,Morant,1629630.0
237,PT05M18.00S,2022-03-06T01:51:09.1Z,2,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,47,37,2022-03-06T01:51:30Z,2340000,,,0,,J. Morant Free Throw 1 of 2 (10 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
238,PT05M18.00S,2022-03-06T01:51:09.1Z,2,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,47,37,2022-03-06T01:51:30Z,2350000,,,0,,MISS J. Morant Free Throw 2 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Missed,,,,,,,,,,,,,,,,,,
239,PT05M16.00S,2022-03-06T01:51:11.1Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,47,37,2022-03-06T01:51:30Z,2360000,,,0,,F. Wagner REBOUND (Off:0 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,238.0,4.0,4.0,0.0,,,,,,,,,,
240,PT05M01.00S,2022-03-06T01:51:43.3Z,2,REGULAR,3pt,Jump Shot,[],1630532,29.6484888304862,26.96078431372549,1610612753,47,40,2022-03-06T01:51:49Z,2370000,115.0,226.0,1,left,F. Wagner 25' 3PT pullup (7 PTS) (C. Anthony 3 AST),"[1630532, 1630175]",1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,25.38,Made,7.0,C. Anthony,1630175.0,3.0,,,,,,,,,,,,,,
241,PT04M49.00S,2022-03-06T01:51:55.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,94.1688567674113,53.18627450980392,1610612763,49,40,2022-03-06T01:52:04Z,2380000,16.0,2.0,1,right,K. Anderson driving floating bank Jump Shot (9 PTS),[203937],1610612763.0,MEM,driving floating bank,,,Anderson,K. Anderson,,,,,1.61,Made,9.0,,,,,,,,,,,,,,,,,
243,PT04M29.00S,2022-03-06T01:52:14.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,5.995400788436268,52.94117647058824,1610612753,49,40,2022-03-06T01:52:20Z,2390000,-15.0,4.0,1,left,MISS C. Anthony driving finger roll Layup,[1630175],1610612753.0,ORL,driving finger roll,,,Anthony,C. Anthony,,,,,1.52,Missed,,,,,,,,,,,,,,,,,,
244,PT04M27.00S,2022-03-06T01:52:16.9Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,49,40,2022-03-06T01:52:20Z,2400000,,,0,,Z. Williams REBOUND (Off:0 Def:2),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,243.0,2.0,2.0,0.0,,,,,,,,,,
245,PT04M18.00S,2022-03-06T01:52:26.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203500,93.38042049934296,50.245098039215684,1610612763,51,40,2022-03-06T01:52:30Z,2410000,1.0,10.0,1,right,S. Adams DUNK (2 PTS) (Z. Williams 1 AST),"[203500, 1630533]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,0.98,Made,2.0,Z. Williams,1630533.0,1.0,,,,,,,,,,,,,,
247,PT03M51.00S,2022-03-06T01:52:54.7Z,2,REGULAR,turnover,out-of-bounds,[],1630532,,,1610612753,51,40,2022-03-06T01:53:05Z,2430000,,,0,,F. Wagner bad pass out-of-bounds TURNOVER (2 TO),[1630532],1610612753.0,ORL,bad pass,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,2.0,,,200833.0,,,,
248,PT03M51.00S,2022-03-06T01:52:58.8Z,2,REGULAR,substitution,out,[],203082,,,1610612763,51,40,2022-03-06T01:53:04Z,2440000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
249,PT03M51.00S,2022-03-06T01:52:58.8Z,2,REGULAR,substitution,in,[],1630181,,,1610612763,51,40,2022-03-06T01:53:04Z,2450000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
250,PT03M35.00S,2022-03-06T01:53:24.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629630,83.78777923784494,44.6078431372549,1610612763,53,40,2022-03-06T01:53:33Z,2460000,-27.0,100.0,1,right,J. Morant 10' driving floating Jump Shot (12 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,10.35,Made,12.0,,,,,,,,,,,,,,,,,
251,PT03M27.00S,2022-03-06T01:53:31.9Z,2,REGULAR,turnover,bad pass,[],1630532,,,1610612753,53,40,2022-03-06T01:53:36Z,2470000,,,0,,F. Wagner bad pass TURNOVER (3 TO),"[1630532, 1629001]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,3.0,Melton,1629001.0,,,,,
252,PT03M27.00S,2022-03-06T01:53:31.9Z,2,REGULAR,steal,,[],1629001,,,1610612763,53,40,2022-03-06T01:53:33Z,2480000,,,0,,D. Melton STEAL (1 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
253,PT03M23.00S,2022-03-06T01:53:36.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630533,94.43166885676742,49.754901960784316,1610612763,55,40,2022-03-06T01:53:42Z,2490000,-1.0,0.0,1,right,Z. Williams running alley-oop DUNK (2 PTS) (J. Morant 4 AST),"[1630533, 1629630]",1610612763.0,MEM,running alley-oop,,,Williams,Z. Williams,,,,,0.12,Made,2.0,J. Morant,1629630.0,4.0,,,,,,,,,,,,,,
255,PT03M03.00S,2022-03-06T01:53:55.3Z,2,REGULAR,2pt,Jump Shot,[],1630175,19.793035479632064,67.8921568627451,1610612753,55,40,2022-03-06T01:54:00Z,2510000,-89.0,134.0,1,left,MISS C. Anthony 16' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,16.08,Missed,,,,,,,,,,,,,,,,,,
256,PT03M00.00S,2022-03-06T01:53:58.3Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,55,40,2022-03-06T01:54:00Z,2520000,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,255.0,1.0,1.0,0.0,,,,,,,,,,
257,PT02M56.00S,2022-03-06T01:54:04.1Z,2,REGULAR,foul,personal,[],1629643,,,1610612763,55,40,2022-03-06T01:54:19Z,2530000,,,0,,C. Okeke personal FOUL (2 PF),"[1629643, 1629630]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,1199.0,2.0,0.0,Morant,1629630.0
259,PT02M53.00S,2022-03-06T01:54:27.4Z,2,REGULAR,3pt,Jump Shot,[],1629001,76.2976346911958,12.745098039215685,1610612763,55,40,2022-03-06T01:54:32Z,2550000,-186.0,170.0,1,right,MISS D. Melton 25' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,25.24,Missed,,,,,,,,,,,,,,,,,,
260,PT02M50.00S,2022-03-06T01:54:30.4Z,2,REGULAR,rebound,offensive,[],203937,,,1610612763,55,40,2022-03-06T02:00:26Z,2560000,,,0,,K. Anderson REBOUND (Off:1 Def:2),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,259.0,3.0,2.0,1.0,,,,,,,,,,
261,PT02M49.00S,2022-03-06T01:54:32.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630533,81.8166885676741,77.69607843137256,1610612763,55,40,2022-03-06T01:54:37Z,2570000,138.0,118.0,1,right,MISS Z. Williams 18' pullup Shot,[1630533],1610612763.0,MEM,pullup,,,Williams,Z. Williams,,,,,18.22,Missed,,,,,,,,,,,,,,,,,,
262,PT02M45.00S,2022-03-06T01:54:36.2Z,2,REGULAR,rebound,defensive,[],1629643,,,1610612753,55,40,2022-03-06T01:54:37Z,2580000,,,0,,C. Okeke REBOUND (Off:0 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,261.0,2.0,2.0,0.0,,,,,,,,,,
263,PT02M41.00S,2022-03-06T01:54:40.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630181,6.389618922470433,52.20588235294118,1610612753,55,40,2022-03-06T01:54:52Z,2590000,-11.0,8.0,1,left,MISS R. Hampton driving floating Shot - blocked,"[1630181, 1629001]",1610612753.0,ORL,driving floating,,,Hampton,R. Hampton,,,,,1.34,Missed,,,,,,,,,Melton,1629001.0,,,,,,,,
264,PT02M41.00S,2022-03-06T01:54:40.1Z,2,REGULAR,block,,[],1629001,,,1610612753,55,40,2022-03-06T01:54:43Z,2600000,,,0,,D. Melton BLOCK (1 BLK),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
265,PT02M37.00S,2022-03-06T01:54:44.1Z,2,REGULAR,rebound,defensive,[],203937,,,1610612763,55,40,2022-03-06T01:55:37Z,2610000,,,0,,K. Anderson REBOUND (Off:1 Def:3),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,263.0,4.0,3.0,1.0,,,,,,,,,,
