actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
177,PT11M21.00S,2021-12-30T01:40:41.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,23,32,2021-12-30T01:40:45Z,1740000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,176.0,,,,,,,,,,
178,PT11M21.00S,2021-12-30T01:40:43.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,23,32,2021-12-30T01:40:43Z,1750000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT11M07.00S,2021-12-30T01:41:05.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628991,31.488173455978973,35.294117647058826,1610612763,23,32,2021-12-30T01:41:09Z,1760000,74.0,243.0,1,left,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,,
180,PT11M05.00S,2021-12-30T01:41:07.8Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,23,32,2021-12-30T01:41:09Z,1770000,,,0,,R. Westbrook REBOUND (Off:1 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,179.0,3.0,2.0,1.0,,,,,,,
181,PT10M57.00S,2021-12-30T01:41:16.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,93.64323258869908,52.94117647058824,1610612747,23,32,2021-12-30T01:41:24Z,1780000,15.0,7.0,1,right,MISS R. Westbrook driving finger roll Layup,[201566],1610612747.0,LAL,driving finger roll,,,Westbrook,R. Westbrook,,,,,1.64,Missed,,,,,,,,,,,,,,,,,,,
182,PT10M55.00S,2021-12-30T01:41:19.0Z,2,REGULAR,rebound,offensive,[],201566,,,1610612747,23,32,2021-12-30T01:41:19Z,1790000,,,0,,R. Westbrook REBOUND (Off:2 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,181.0,4.0,2.0,2.0,,,,,,,
183,PT10M53.00S,2021-12-30T01:41:20.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],2546,81.94809461235218,4.901960784313726,1610612747,23,32,2021-12-30T01:41:26Z,1800000,-225.0,117.0,1,right,MISS C. Anthony 25' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,,
184,PT10M53.00S,2021-12-30T01:41:20.6Z,2,REGULAR,rebound,defensive,[],203937,,,1610612763,23,32,2021-12-30T01:41:26Z,1810000,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,183.0,1.0,1.0,0.0,,,,,,,
185,PT10M47.00S,2021-12-30T01:41:26.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629783,29.517082785808146,23.03921568627451,1610612763,23,32,2021-12-30T01:41:31Z,1820000,135.0,225.0,1,left,MISS S. Buchanan 26' running 3PT,[1629783],1610612763.0,MEM,running,,,Buchanan,S. Buchanan,,,,,26.23,Missed,,,,,,,,,,,,,,,,,,,
186,PT10M45.00S,2021-12-30T01:41:28.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,23,32,2021-12-30T01:41:31Z,1830000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,185.0,,,,,,,,,,
187,PT10M45.00S,2021-12-30T01:41:32.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,23,32,2021-12-30T01:41:32Z,1840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M26.00S,2021-12-30T01:41:54.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,93.51182654402102,53.67647058823529,1610612747,23,34,2021-12-30T01:41:59Z,1850000,18.0,8.0,1,right,M. Monk driving finger roll Layup (5 PTS),[1628370],1610612747.0,LAL,driving finger roll,,,Monk,M. Monk,,,,,2.03,Made,5.0,,,,,,,,,,,,,,,,,,
189,PT10M10.00S,2021-12-30T01:42:11.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,12.565703022339028,37.745098039215684,1610612763,25,34,2021-12-30T01:42:15Z,1860000,61.0,66.0,1,left,J. Jackson Jr. 8' turnaround Hook (2 PTS) (T. Jones 1 AST),"[1628991, 1626145]",1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,8.98,Made,2.0,T. Jones,1626145.0,1.0,,,,,,,,,,,,,,,
191,PT09M52.00S,2021-12-30T01:42:31.6Z,2,REGULAR,foul,offensive,[],1629659,,,1610612747,25,34,2021-12-30T01:42:54Z,1880000,,,0,,T. Horton-Tucker offensive FOUL (2 PF),"[1629659, 203500]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,1627961.0,,,,,2.0,0.0,Adams,203500.0,,,
193,PT09M52.00S,2021-12-30T01:42:31.6Z,2,REGULAR,turnover,offensive foul,[],1629659,,,1610612747,25,34,2021-12-30T01:42:31Z,1900000,,,0,,T. Horton-Tucker offensive foul TURNOVER (1 TO),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,1.0,,,1627961.0,,,,,,,,,,,
194,PT09M52.00S,2021-12-30T01:42:51.4Z,2,REGULAR,stoppage,equipment issue,[],0,,,1610612763,25,34,2021-12-30T01:42:51Z,1910000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M33.00S,2021-12-30T01:43:18.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628991,15.588042049934298,42.8921568627451,1610612763,25,34,2021-12-30T01:43:23Z,1920000,36.0,94.0,1,left,MISS J. Jackson Jr. 10' driving floating Shot,[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,10.05,Missed,,,,,,,,,,,,,,,,,,,
196,PT09M31.00S,2021-12-30T01:43:20.8Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,25,34,2021-12-30T01:43:23Z,1930000,,,0,,S. Adams REBOUND (Off:2 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,195.0,4.0,2.0,2.0,,,,,,,
197,PT09M28.00S,2021-12-30T01:43:23.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629783,6.1268068331143235,47.05882352941176,1610612763,27,34,2021-12-30T01:43:26Z,1940000,15.0,5.0,1,left,S. Buchanan cutting finger roll Layup (2 PTS) (S. Adams 1 AST),"[1629783, 203500]",1610612763.0,MEM,cutting finger roll,,,Buchanan,S. Buchanan,,,,,1.56,Made,2.0,S. Adams,203500.0,1.0,,,,,,,,,,,,,,,
199,PT09M12.00S,2021-12-30T01:43:38.8Z,2,REGULAR,3pt,Jump Shot,[],2546,91.93495400788436,4.901960784313726,1610612747,27,37,2021-12-30T01:43:42Z,1960000,-225.0,23.0,1,right,C. Anthony 3PT  (3 PTS) (R. Westbrook 4 AST),"[2546, 201566]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,22.67,Made,3.0,R. Westbrook,201566.0,4.0,,,,,,,,,,,,,,,
201,PT08M54.00S,2021-12-30T01:44:01.6Z,2,REGULAR,foul,personal,[],201566,,,1610612763,27,37,2021-12-30T01:44:04Z,1980000,,,0,,R. Westbrook personal FOUL (2 PF),"[201566, 1628991]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,101284.0,,,,,2.0,0.0,Jackson Jr.,1628991.0,,,
203,PT08M54.00S,2021-12-30T01:44:14.4Z,2,REGULAR,substitution,out,[],201566,,,1610612763,27,37,2021-12-30T01:44:38Z,2000000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M54.00S,2021-12-30T01:44:14.4Z,2,REGULAR,substitution,out,[],2546,,,1610612763,27,37,2021-12-30T01:44:38Z,2010000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M54.00S,2021-12-30T01:44:14.4Z,2,REGULAR,substitution,in,[],2544,,,1610612763,27,37,2021-12-30T01:44:38Z,2020000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M54.00S,2021-12-30T01:44:14.4Z,2,REGULAR,substitution,in,[],202340,,,1610612763,27,37,2021-12-30T01:44:38Z,2030000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M49.00S,2021-12-30T01:44:49.4Z,2,REGULAR,turnover,lost ball,[],1628991,,,1610612763,27,37,2021-12-30T01:44:53Z,2040000,,,0,,J. Jackson Jr. lost ball TURNOVER (1 TO),"[1628991, 1626169]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,1.0,Johnson,1626169.0,,,,,,,,,,,,
208,PT08M49.00S,2021-12-30T01:44:49.4Z,2,REGULAR,steal,,[],1626169,,,1610612747,27,37,2021-12-30T01:44:52Z,2050000,,,0,,S. Johnson STEAL (1 STL),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M42.00S,2021-12-30T01:44:56.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202340,73.27529566360053,16.176470588235293,1610612747,27,37,2021-12-30T01:45:02Z,2060000,-169.0,199.0,1,right,MISS A. Bradley 26' 3PT,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,,
210,PT08M38.00S,2021-12-30T01:45:00.4Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,27,37,2021-12-30T01:46:03Z,2070000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,209.0,1.0,1.0,0.0,,,,,,,
211,PT08M34.00S,2021-12-30T01:45:03.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629783,7.178055190538765,48.03921568627451,1610612763,27,37,2021-12-30T01:45:08Z,2080000,10.0,15.0,1,left,MISS S. Buchanan running finger roll Layup - blocked,"[1629783, 1626169]",1610612763.0,MEM,running finger roll,,,Buchanan,S. Buchanan,,,,,1.79,Missed,,,,,,,,,,,,,,,,,Johnson,1626169.0,
212,PT08M34.00S,2021-12-30T01:45:03.8Z,2,REGULAR,block,,[],1626169,,,1610612763,27,37,2021-12-30T01:45:06Z,2090000,,,0,,S. Johnson BLOCK (2 BLK),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M29.00S,2021-12-30T01:45:08.8Z,2,REGULAR,rebound,offensive,[],1629783,,,1610612763,27,37,2021-12-30T01:45:08Z,2100000,,,0,,S. Buchanan REBOUND (Off:1 Def:1),[1629783],1610612763.0,MEM,,,,Buchanan,S. Buchanan,,,,,,,,,,,,,,,211.0,2.0,1.0,1.0,,,,,,,
214,PT08M26.00S,2021-12-30T01:45:10.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626145,30.17411300919842,71.56862745098039,1610612763,27,37,2021-12-30T01:45:51Z,2110000,-108.0,231.0,1,left,MISS T. Jones 25' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,25.5,Missed,,,,,,,,,,,,,,,,,,,
215,PT08M25.00S,2021-12-30T01:45:11.9Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,27,37,2021-12-30T01:45:14Z,2120000,,,0,,L. James REBOUND (Off:0 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,214.0,5.0,5.0,0.0,,,,,,,
216,PT08M25.00S,2021-12-30T01:45:13.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629659,94.1688567674113,50.73529411764706,1610612747,27,39,2021-12-30T01:45:18Z,2130000,4.0,2.0,1,right,T. Horton-Tucker running Layup (4 PTS) (L. James 3 AST),"[1629659, 2544]",1610612747.0,LAL,running,,,Horton-Tucker,T. Horton-Tucker,,,,,0.44,Made,4.0,L. James,2544.0,3.0,,,,,,,,,,,,,,,
218,PT08M25.00S,2021-12-30T01:45:18.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,27,39,2021-12-30T01:45:18Z,2150000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M17.00S,2021-12-30T01:48:23.7Z,2,REGULAR,foul,personal,['2freethrow'],1629659,,,1610612763,27,39,2021-12-30T01:48:32Z,2160000,,,0,,T. Horton-Tucker shooting personal FOUL (3 PF) (Anderson 2 FT),"[1629659, 203937]",1610612747.0,LAL,shooting,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,1629174.0,,,,,3.0,0.0,Anderson,203937.0,,,
221,PT08M17.00S,2021-12-30T01:48:52.3Z,2,REGULAR,freethrow,1 of 2,[],203937,,,1610612763,28,39,2021-12-30T01:48:52Z,2180000,,,0,,K. Anderson Free Throw 1 of 2 (3 PTS),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
222,PT08M17.00S,2021-12-30T01:48:55.2Z,2,REGULAR,substitution,out,[],1629659,,,1610612763,28,39,2021-12-30T01:48:57Z,2190000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M17.00S,2021-12-30T01:48:55.2Z,2,REGULAR,substitution,in,[],201954,,,1610612763,28,39,2021-12-30T01:48:57Z,2200000,,,0,,SUB in: D. Collison,[201954],1610612747.0,LAL,,,,Collison,D. Collison,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M17.00S,2021-12-30T01:49:16.1Z,2,REGULAR,freethrow,2 of 2,[],203937,,,1610612763,29,39,2021-12-30T01:49:16Z,2210000,,,0,,K. Anderson Free Throw 2 of 2 (4 PTS),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
225,PT08M00.00S,2021-12-30T01:49:33.9Z,2,REGULAR,3pt,Jump Shot,[],1626169,90.62089356110381,96.07843137254902,1610612747,29,39,2021-12-30T01:49:37Z,2220000,230.0,36.0,1,right,MISS S. Johnson 3PT,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,23.31,Missed,,,,,,,,,,,,,,,,,,,
226,PT07M58.00S,2021-12-30T01:49:35.9Z,2,REGULAR,rebound,defensive,[],203937,,,1610612763,29,39,2021-12-30T01:49:37Z,2230000,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,225.0,2.0,2.0,0.0,,,,,,,
227,PT07M50.00S,2021-12-30T01:49:46.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,29,39,2021-12-30T01:49:46Z,2240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M50.00S,2021-12-30T01:49:51.0Z,2,REGULAR,substitution,out,[],1628370,,,1610612763,29,39,2021-12-30T01:50:02Z,2250000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M50.00S,2021-12-30T01:49:51.0Z,2,REGULAR,substitution,in,[],2546,,,1610612763,29,39,2021-12-30T01:50:02Z,2260000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M48.00S,2021-12-30T01:50:08.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628991,5.732588699080158,50.98039215686274,1610612763,31,39,2021-12-30T01:50:12Z,2270000,-5.0,1.0,1,left,J. Jackson Jr. cutting DUNK (4 PTS) (S. Buchanan 1 AST),"[1628991, 1629783]",1610612763.0,MEM,cutting,,,Jackson Jr.,J. Jackson Jr.,,,,,0.51,Made,4.0,S. Buchanan,1629783.0,1.0,,,,,,,,,,,,,,,
232,PT07M26.00S,2021-12-30T01:50:30.8Z,2,REGULAR,turnover,bad pass,[],2546,,,1610612747,31,39,2021-12-30T01:50:33Z,2290000,,,0,,C. Anthony bad pass TURNOVER (1 TO),"[2546, 1626145]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,1.0,Jones,1626145.0,,,,,,,,,,,,
233,PT07M26.00S,2021-12-30T01:50:30.8Z,2,REGULAR,steal,,[],1626145,,,1610612763,31,39,2021-12-30T01:50:32Z,2300000,,,0,,T. Jones STEAL (1 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M21.00S,2021-12-30T01:50:35.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626145,31.35676741130092,33.088235294117645,1610612763,31,39,2021-12-30T01:52:02Z,2310000,85.0,242.0,1,left,MISS T. Jones 25' pullup 3PT,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,,
235,PT07M16.00S,2021-12-30T01:50:40.0Z,2,REGULAR,rebound,offensive,[],203937,,,1610612763,31,39,2021-12-30T01:50:40Z,2320000,,,0,,K. Anderson REBOUND (Off:1 Def:2),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,234.0,3.0,2.0,1.0,,,,,,,
236,PT07M16.00S,2021-12-30T01:50:40.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",203937,5.590000152587891,50.0,1610612763,33,39,2021-12-30T01:50:42Z,2330000,0.0,0.0,1,left,K. Anderson tip Layup (6 PTS),[203937],1610612763.0,MEM,tip,,,Anderson,K. Anderson,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,,
237,PT07M12.00S,2021-12-30T01:50:47.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,33,39,2021-12-30T01:50:47Z,2340000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M12.00S,2021-12-30T01:53:00.9Z,2,REGULAR,substitution,out,[],1626169,,,1610612747,33,39,2021-12-30T01:53:44Z,2350000,,,0,,SUB out: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M12.00S,2021-12-30T01:53:00.9Z,2,REGULAR,substitution,in,[],2730,,,1610612747,33,39,2021-12-30T01:53:44Z,2360000,,,0,,SUB in: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M55.00S,2021-12-30T01:54:07.0Z,2,REGULAR,turnover,bad pass,[],2544,,,1610612747,33,39,2021-12-30T01:54:10Z,2370000,,,0,,L. James bad pass TURNOVER (2 TO),"[2544, 1628991]",1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,2.0,Jackson Jr.,1628991.0,,,,,,,,,,,,
241,PT06M55.00S,2021-12-30T01:54:07.0Z,2,REGULAR,steal,,[],1628991,,,1610612763,33,39,2021-12-30T01:54:08Z,2380000,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M52.00S,2021-12-30T01:54:21.8Z,2,REGULAR,foul,personal,[],2730,,,1610612763,33,39,2021-12-30T01:54:24Z,2390000,,,0,,D. Howard personal FOUL (1 PF),"[2730, 203500]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,1627961.0,,,,,1.0,0.0,Adams,203500.0,,,
244,PT06M43.00S,2021-12-30T01:54:40.1Z,2,REGULAR,turnover,bad pass,[],1626145,,,1610612763,33,39,2021-12-30T01:54:43Z,2410000,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1626145, 201954]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,1.0,Collison,201954.0,,,,,,,,,,,,
245,PT06M43.00S,2021-12-30T01:54:40.1Z,2,REGULAR,steal,,[],201954,,,1610612747,33,39,2021-12-30T01:54:42Z,2420000,,,0,,D. Collison STEAL (1 STL),[201954],1610612747.0,LAL,,,,Collison,D. Collison,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M39.00S,2021-12-30T01:54:43.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201954,93.9060446780552,50.0,1610612747,33,41,2021-12-30T01:54:49Z,2430000,0.0,5.0,1,right,D. Collison running finger roll Layup (2 PTS) (L. James 4 AST),"[201954, 2544]",1610612747.0,LAL,running finger roll,,,Collison,D. Collison,,,,,0.48,Made,2.0,L. James,2544.0,4.0,,,,,,,,,,,,,,,
248,PT06M29.00S,2021-12-30T01:54:54.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,13.61695137976347,49.01960784313725,1610612763,35,41,2021-12-30T01:55:35Z,2450000,5.0,75.0,1,left,J. Jackson Jr. 7' driving floating Jump Shot (6 PTS),[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,7.57,Made,6.0,,,,,,,,,,,,,,,,,,
249,PT06M29.00S,2021-12-30T01:54:57.5Z,2,REGULAR,foul,personal,['1freethrow'],2730,,,1610612763,35,41,2021-12-30T01:55:17Z,2460000,,,0,,D. Howard shooting personal FOUL (2 PF) (Jackson Jr. 1 FT),"[2730, 1628991]",1610612747.0,LAL,shooting,,,Howard,D. Howard,,,,,,,,,,,,,,101284.0,,,,,2.0,0.0,Jackson Jr.,1628991.0,,,
251,PT06M29.00S,2021-12-30T01:55:05.6Z,2,REGULAR,substitution,out,[],1629783,,,1610612763,35,41,2021-12-30T01:55:35Z,2480000,,,0,,SUB out: S. Buchanan,[1629783],1610612763.0,MEM,,,,Buchanan,S. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M29.00S,2021-12-30T01:55:05.6Z,2,REGULAR,substitution,out,[],1626145,,,1610612763,35,41,2021-12-30T01:55:35Z,2490000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M29.00S,2021-12-30T01:55:05.6Z,2,REGULAR,substitution,in,[],1629630,,,1610612763,35,41,2021-12-30T01:55:35Z,2500000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M29.00S,2021-12-30T01:55:05.6Z,2,REGULAR,substitution,in,[],1630217,,,1610612763,35,41,2021-12-30T01:55:35Z,2510000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M29.00S,2021-12-30T01:55:34.2Z,2,REGULAR,freethrow,1 of 1,[],1628991,,,1610612763,35,41,2021-12-30T01:55:34Z,2520000,,,0,,MISS J. Jackson Jr. Free Throw 1 of 1,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
256,PT06M25.00S,2021-12-30T01:55:35.9Z,2,REGULAR,rebound,defensive,[],2546,,,1610612747,35,41,2021-12-30T01:55:35Z,2530000,,,0,,C. Anthony REBOUND (Off:0 Def:2),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,255.0,2.0,2.0,0.0,,,,,,,
257,PT06M13.00S,2021-12-30T01:55:48.6Z,2,REGULAR,3pt,Jump Shot,[],2544,77.4802890932983,88.97058823529412,1610612747,35,41,2021-12-30T01:55:53Z,2540000,195.0,159.0,1,right,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,25.17,Missed,,,,,,,,,,,,,,,,,,,
258,PT06M10.00S,2021-12-30T01:55:51.6Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,35,41,2021-12-30T01:55:53Z,2550000,,,0,,J. Morant REBOUND (Off:2 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,257.0,4.0,2.0,2.0,,,,,,,
259,PT06M07.00S,2021-12-30T01:56:01.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",2546,,,1610612763,35,41,2021-12-30T01:56:15Z,2560000,,,0,,C. Anthony personal FOUL (1 PF) (Jackson Jr. 2 FT),"[2546, 1628991]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,1629174.0,,,,,1.0,0.0,Jackson Jr.,1628991.0,,,
261,PT06M07.00S,2021-12-30T01:56:26.0Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,36,41,2021-12-30T01:56:26Z,2580000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (7 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
262,PT06M07.00S,2021-12-30T01:56:26.6Z,2,REGULAR,substitution,out,[],203937,,,1610612763,36,41,2021-12-30T01:56:49Z,2590000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M07.00S,2021-12-30T01:56:26.6Z,2,REGULAR,substitution,out,[],203500,,,1610612763,36,41,2021-12-30T01:56:49Z,2600000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M07.00S,2021-12-30T01:56:26.6Z,2,REGULAR,substitution,out,[],201954,,,1610612763,36,41,2021-12-30T01:56:49Z,2610000,,,0,,SUB out: D. Collison,[201954],1610612747.0,LAL,,,,Collison,D. Collison,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M07.00S,2021-12-30T01:56:26.6Z,2,REGULAR,substitution,in,[],1630214,,,1610612763,36,41,2021-12-30T01:56:49Z,2620000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
