actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
177,PT11M27.00S,2022-03-25T00:36:17.8Z,2,REGULAR,foul,personal,['2freethrow'],202362,,,1610612763,44,25,2022-03-25T00:36:28Z,1740000,,,0,,L. Stephenson shooting personal FOUL (1 PF) (Anderson 2 FT),"[202362, 203937]",1610612754.0,IND,shooting,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Anderson,203937.0
179,PT11M27.00S,2022-03-25T00:36:45.1Z,2,REGULAR,freethrow,1 of 2,[],203937,,,1610612763,44,25,2022-03-25T00:36:45Z,1760000,,,0,,MISS K. Anderson Free Throw 1 of 2,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,Missed,,,,,,,,,,,,,,,,,,
180,PT11M27.00S,2022-03-25T00:36:45.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,44,25,2022-03-25T00:36:45Z,1770000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,179.0,,,,,,,,,,,,,,,,,
181,PT11M27.00S,2022-03-25T00:36:59.0Z,2,REGULAR,freethrow,2 of 2,[],203937,,,1610612763,45,25,2022-03-25T00:36:59Z,1780000,,,0,,K. Anderson Free Throw 2 of 2 (6 PTS),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
182,PT11M22.00S,2022-03-25T00:37:08.0Z,2,REGULAR,foul,personal,[],203937,,,1610612754,45,25,2022-03-25T00:37:13Z,1790000,,,0,,K. Anderson personal FOUL (1 PF),"[203937, 202362]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Stephenson,202362.0
184,PT11M16.00S,2022-03-25T00:37:25.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629048,82.52299605781866,62.51148897058824,1610612754,45,25,2022-03-25T00:45:30Z,1810000,63.0,112.0,1,right,MISS G. Bitadze 12' Jump Shot,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,12.81,Missed,,,,,,,,,,,,,,,,,,
185,PT11M13.00S,2022-03-25T00:37:28.7Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,45,25,2022-03-25T00:37:30Z,1820000,,,0,,J. Konchar REBOUND (Off:0 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,184.0,3.0,3.0,0.0,,,,,,,,,,,,,,
186,PT11M04.00S,2022-03-25T00:37:38.2Z,2,REGULAR,foul,personal,['2freethrow'],1630169,,,1610612763,45,25,2022-03-25T00:37:48Z,1830000,,,0,,T. Haliburton shooting personal FOUL (1 PF) (Tillman 2 FT),"[1630169, 1630214]",1610612754.0,IND,shooting,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Tillman,1630214.0
188,PT11M04.00S,2022-03-25T00:38:06.6Z,2,REGULAR,freethrow,1 of 2,[],1630214,,,1610612763,46,25,2022-03-25T00:38:06Z,1850000,,,0,,X. Tillman Free Throw 1 of 2 (1 PTS),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
189,PT11M04.00S,2022-03-25T00:38:22.4Z,2,REGULAR,freethrow,2 of 2,[],1630214,,,1610612763,47,25,2022-03-25T00:38:22Z,1860000,,,0,,X. Tillman Free Throw 2 of 2 (2 PTS),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
190,PT10M43.00S,2022-03-25T00:38:45.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202362,93.9060446780552,50.49019607843137,1610612754,47,27,2022-03-25T00:38:51Z,1870000,2.0,5.0,1,right,L. Stephenson driving finger roll Layup (4 PTS),[202362],1610612754.0,IND,driving finger roll,,,Stephenson,L. Stephenson,,,,,0.54,Made,,,,,4.0,,,,,,,,,,,,,
191,PT10M27.00S,2022-03-25T00:39:06.6Z,2,REGULAR,foul,personal,[],1630613,,,1610612763,47,27,2022-03-25T00:40:19Z,1880000,,,0,,D. Washington Jr. personal FOUL (1 PF),"[1630613, 1630583]",1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Aldama,1630583.0
193,PT10M27.00S,2022-03-25T00:39:17.1Z,2,REGULAR,substitution,out,[],1630613,,,1610612763,47,27,2022-03-25T00:39:23Z,1900000,,,0,,SUB out: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,
194,PT10M27.00S,2022-03-25T00:39:17.1Z,2,REGULAR,substitution,in,[],1626147,,,1610612763,47,27,2022-03-25T00:39:23Z,1910000,,,0,,SUB in: J. Anderson,[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
195,PT10M19.00S,2022-03-25T00:39:32.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630214,5.863994743758213,49.754901960784316,1610612763,49,27,2022-03-25T00:39:37Z,1920000,1.0,3.0,1,left,X. Tillman cutting DUNK (4 PTS) (D. Bane 2 AST),"[1630214, 1630217]",1610612763.0,MEM,cutting,,,Tillman,X. Tillman,,,,,0.29,Made,,,,,4.0,D. Bane,1630217.0,2.0,,,,,,,,,,
197,PT10M00.00S,2022-03-25T00:39:51.6Z,2,REGULAR,3pt,Jump Shot,[],1626147,69.46452036793693,70.83333333333334,1610612754,49,27,2022-03-25T00:39:55Z,1940000,104.0,235.0,1,right,MISS J. Anderson 25' 3PT,[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,
198,PT09M56.00S,2022-03-25T00:39:55.6Z,2,REGULAR,rebound,offensive,[],1626147,,,1610612754,49,27,2022-03-25T00:39:55Z,1950000,,,0,,J. Anderson REBOUND (Off:1 Def:2),[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,197.0,3.0,2.0,1.0,,,,,,,,,,,,,,
199,PT09M53.00S,2022-03-25T00:40:04.4Z,2,REGULAR,foul,personal,[],1630583,,,1610612754,49,27,2022-03-25T00:40:09Z,1960000,,,0,,S. Aldama personal FOUL (1 PF),"[1630583, 1629048]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,1201.0,1.0,0.0,Bitadze,1629048.0
201,PT09M45.00S,2022-03-25T00:40:25.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629052,87.33574244415243,51.71568627450981,1610612754,49,27,2022-03-25T00:40:31Z,1980000,9.0,67.0,1,right,MISS O. Brissett 6' turnaround bank Shot,[1629052],1610612754.0,IND,turnaround bank,,,Brissett,O. Brissett,,,,,6.71,Missed,,,,,,,,,,,,,,,,,,
202,PT09M42.00S,2022-03-25T00:40:28.9Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612763,49,27,2022-03-25T00:40:31Z,1990000,,,0,,X. Tillman REBOUND (Off:0 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,201.0,1.0,1.0,0.0,,,,,,,,,,,,,,
203,PT09M35.00S,2022-03-25T00:40:36.2Z,2,REGULAR,3pt,Jump Shot,[],1630217,32.276609724047304,49.754901960784316,1610612763,52,27,2022-03-25T00:40:44Z,2000000,1.0,251.0,1,left,D. Bane 25' 3PT pullup (16 PTS) (J. Konchar 1 AST),"[1630217, 1629723]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,25.09,Made,,,,,16.0,J. Konchar,1629723.0,1.0,,,,,,,,,,
205,PT09M19.00S,2022-03-25T00:40:51.0Z,2,REGULAR,3pt,Jump Shot,[],1626147,68.54467805519053,28.186274509803923,1610612754,52,27,2022-03-25T00:40:55Z,2020000,-109.0,243.0,1,right,MISS J. Anderson 26' 3PT,[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,
206,PT09M17.00S,2022-03-25T00:40:53.0Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,52,27,2022-03-25T00:40:55Z,2030000,,,0,,J. Konchar REBOUND (Off:0 Def:4),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,205.0,4.0,4.0,0.0,,,,,,,,,,,,,,
207,PT09M12.00S,2022-03-25T00:40:58.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629723,5.732588699080158,52.450980392156865,1610612763,54,27,2022-03-25T00:41:03Z,2040000,-12.0,1.0,1,left,J. Konchar running Layup (2 PTS),[1629723],1610612763.0,MEM,running,,,Konchar,J. Konchar,,,,,1.24,Made,,,,,2.0,,,,,,,,,,,,,
208,PT09M12.00S,2022-03-25T00:41:02.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,54,27,2022-03-25T00:41:02Z,2050000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M12.00S,2022-03-25T00:43:21.3Z,2,REGULAR,substitution,out,[],203937,,,1610612754,54,27,2022-03-25T00:43:45Z,2060000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M12.00S,2022-03-25T00:43:21.3Z,2,REGULAR,substitution,out,[],1630169,,,1610612754,54,27,2022-03-25T00:43:45Z,2070000,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M12.00S,2022-03-25T00:43:21.3Z,2,REGULAR,substitution,out,[],1629048,,,1610612754,54,27,2022-03-25T00:43:45Z,2080000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M12.00S,2022-03-25T00:43:21.3Z,2,REGULAR,substitution,in,[],1630533,,,1610612754,54,27,2022-03-25T00:43:45Z,2090000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M12.00S,2022-03-25T00:43:21.3Z,2,REGULAR,substitution,in,[],1627741,,,1610612754,54,27,2022-03-25T00:43:45Z,2100000,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M12.00S,2022-03-25T00:43:21.3Z,2,REGULAR,substitution,in,[],1630678,,,1610612754,54,27,2022-03-25T00:43:45Z,2110000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M55.00S,2022-03-25T00:44:10.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202362,93.64323258869908,51.470588235294116,1610612754,54,29,2022-03-25T00:44:18Z,2120000,7.0,7.0,1,right,L. Stephenson driving Layup (6 PTS),[202362],1610612754.0,IND,driving,,,Stephenson,L. Stephenson,,,,,1.04,Made,,,,,6.0,,,,,,,,,,,,,
216,PT08M41.00S,2022-03-25T00:44:24.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,11.777266754270697,51.225490196078425,1610612763,54,29,2022-03-25T00:44:29Z,2130000,-6.0,58.0,1,left,MISS X. Tillman driving Layup,[1630214],1610612763.0,MEM,driving,,,Tillman,X. Tillman,,,,,5.85,Missed,,,,,,,,,,,,,,,,,,
217,PT08M40.00S,2022-03-25T00:44:25.3Z,2,REGULAR,rebound,offensive,[],1630214,,,1610612763,54,29,2022-03-25T00:44:25Z,2140000,,,0,,X. Tillman REBOUND (Off:1 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,216.0,2.0,1.0,1.0,,,,,,,,,,,,,,
218,PT08M39.00S,2022-03-25T00:44:26.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630214,7.440867279894875,50.98039215686274,1610612763,54,29,2022-03-25T00:44:34Z,2150000,-5.0,17.0,1,left,MISS X. Tillman putback Layup - blocked,"[1630214, 1627741]",1610612763.0,MEM,putback,,,Tillman,X. Tillman,,,,,1.81,Missed,,,,,,,,,Hield,1627741.0,,,,,,,,
219,PT08M39.00S,2022-03-25T00:44:26.9Z,2,REGULAR,block,,[],1627741,,,1610612763,54,29,2022-03-25T00:44:29Z,2160000,,,0,,B. Hield BLOCK (2 BLK),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M39.00S,2022-03-25T00:44:26.9Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612754,54,29,2022-03-25T00:44:34Z,2170000,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,218.0,2.0,2.0,0.0,,,,,,,,,,,,,,
221,PT08M30.00S,2022-03-25T00:44:38.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,54,29,2022-03-25T00:44:38Z,2180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M28.00S,2022-03-25T00:44:54.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,93.38042049934296,48.03921568627451,1610612754,54,29,2022-03-25T00:44:59Z,2190000,-10.0,10.0,1,right,MISS O. Brissett cutting Layup - blocked,"[1629052, 1630583]",1610612754.0,IND,cutting,,,Brissett,O. Brissett,,,,,1.38,Missed,,,,,,,,,Aldama,1630583.0,,,,,,,,
223,PT08M28.00S,2022-03-25T00:44:54.5Z,2,REGULAR,block,,[],1630583,,,1610612754,54,29,2022-03-25T00:44:57Z,2200000,,,0,,S. Aldama BLOCK (1 BLK),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M24.00S,2022-03-25T00:44:58.5Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,54,29,2022-03-25T00:44:59Z,2210000,,,0,,D. Bane REBOUND (Off:1 Def:3),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,222.0,4.0,3.0,1.0,,,,,,,,,,,,,,
225,PT08M23.00S,2022-03-25T00:44:59.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629723,6.258212877792378,49.50980392156863,1610612763,56,29,2022-03-25T00:45:05Z,2220000,2.0,6.0,1,left,J. Konchar running DUNK (4 PTS) (D. Bane 3 AST),"[1629723, 1630217]",1610612763.0,MEM,running,,,Konchar,J. Konchar,,,,,0.68,Made,,,,,4.0,D. Bane,1630217.0,3.0,,,,,,,,,,
227,PT08M06.00S,2022-03-25T00:45:15.8Z,2,REGULAR,2pt,Jump Shot,[],202362,79.97700394218134,69.6078431372549,1610612754,56,31,2022-03-25T00:45:22Z,2240000,98.0,136.0,1,right,L. Stephenson 16' step back Jump Shot (8 PTS),[202362],1610612754.0,IND,step back,,,Stephenson,L. Stephenson,,,,,16.74,Made,,,,,8.0,,,,,,,,,,,,,
228,PT07M59.00S,2022-03-25T00:45:23.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,8.623521681997373,49.26470588235294,1610612763,56,31,2022-03-25T00:45:27Z,2250000,4.0,29.0,1,left,MISS S. Aldama driving Layup - blocked,"[1630583, 1626147]",1610612763.0,MEM,driving,,,Aldama,S. Aldama,,,,,2.88,Missed,,,,,,,,,Anderson,1626147.0,,,,,,,,
229,PT07M59.00S,2022-03-25T00:45:23.5Z,2,REGULAR,block,,[],1626147,,,1610612763,56,31,2022-03-25T00:45:25Z,2260000,,,0,,J. Anderson BLOCK (1 BLK),[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M57.00S,2022-03-25T00:45:25.5Z,2,REGULAR,rebound,defensive,[],1626147,,,1610612754,56,31,2022-03-25T00:45:27Z,2270000,,,0,,J. Anderson REBOUND (Off:1 Def:3),[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,228.0,4.0,3.0,1.0,,,,,,,,,,,,,,
231,PT07M52.00S,2022-03-25T00:45:30.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627741,91.5407358738502,46.07843137254902,1610612754,56,33,2022-03-25T00:45:36Z,2280000,-20.0,27.0,1,right,B. Hield running Layup (6 PTS),[1627741],1610612754.0,IND,running,,,Hield,B. Hield,,,,,3.34,Made,,,,,6.0,,,,,,,,,,,,,
232,PT07M37.00S,2022-03-25T00:45:45.8Z,2,REGULAR,2pt,Jump Shot,[],1630217,26.49474375821288,26.96078431372549,1610612763,58,33,2022-03-25T00:45:53Z,2290000,115.0,197.0,1,left,D. Bane 22' step back Jump Shot (18 PTS) (J. Konchar 2 AST),"[1630217, 1629723]",1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,22.79,Made,,,,,18.0,J. Konchar,1629723.0,2.0,,,,,,,,,,
234,PT07M24.00S,2022-03-25T00:45:58.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630678,93.51182654402102,49.754901960784316,1610612754,58,35,2022-03-25T00:46:05Z,2310000,-1.0,8.0,1,right,T. Taylor driving reverse Layup (11 PTS) (L. Stephenson 1 AST),"[1630678, 202362]",1610612754.0,IND,driving reverse,,,Taylor,T. Taylor,,,,,0.86,Made,,,,,11.0,L. Stephenson,202362.0,1.0,,,,,,,,,,
236,PT07M15.00S,2022-03-25T00:46:14.2Z,2,REGULAR,foul,offensive,[],1630214,,,1610612763,58,35,2022-03-25T00:46:20Z,2330000,,,0,,X. Tillman offensive FOUL (1 PF),"[1630214, 202362]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Stephenson,202362.0
238,PT07M15.00S,2022-03-25T00:46:14.2Z,2,REGULAR,turnover,offensive foul,[],1630214,,,1610612763,58,35,2022-03-25T00:46:14Z,2350000,,,0,,X. Tillman offensive foul TURNOVER (1 TO),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,1.0,,,1626301.0,,,,
239,PT07M06.00S,2022-03-25T00:46:33.5Z,2,REGULAR,turnover,bad pass,[],202362,,,1610612754,58,35,2022-03-25T00:46:38Z,2360000,,,0,,L. Stephenson bad pass TURNOVER (1 TO),"[202362, 1630214]",1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,1.0,Tillman,1630214.0,,,,,
240,PT07M06.00S,2022-03-25T00:46:33.5Z,2,REGULAR,steal,,[],1630214,,,1610612763,58,35,2022-03-25T00:46:35Z,2370000,,,0,,X. Tillman STEAL (1 STL),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M01.00S,2022-03-25T00:46:40.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,58,35,2022-03-25T00:46:40Z,2380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M01.00S,2022-03-25T00:46:40.9Z,2,REGULAR,substitution,out,[],1630214,,,1610612763,58,35,2022-03-25T00:46:53Z,2390000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M01.00S,2022-03-25T00:46:40.9Z,2,REGULAR,substitution,out,[],1630217,,,1610612763,58,35,2022-03-25T00:46:53Z,2400000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M01.00S,2022-03-25T00:46:40.9Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,58,35,2022-03-25T00:46:53Z,2410000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M01.00S,2022-03-25T00:46:40.9Z,2,REGULAR,substitution,in,[],1626145,,,1610612763,58,35,2022-03-25T00:46:53Z,2420000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M54.00S,2022-03-25T00:47:07.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628991,15.193823915900131,43.872549019607845,1610612763,60,35,2022-03-25T00:47:13Z,2430000,31.0,90.0,1,left,J. Jackson Jr. 9' floating Jump Shot (10 PTS) (J. Konchar 3 AST),"[1628991, 1629723]",1610612763.0,MEM,floating,,,Jackson Jr.,J. Jackson Jr.,,,,,9.53,Made,,,,,10.0,J. Konchar,1629723.0,3.0,,,,,,,,,,
248,PT06M34.00S,2022-03-25T00:47:28.9Z,2,REGULAR,foul,personal,['2freethrow'],1630533,,,1610612754,60,35,2022-03-25T00:47:47Z,2450000,,,0,,Z. Williams shooting personal FOUL (1 PF) (Anderson 2 FT),"[1630533, 1626147]",1610612763.0,MEM,shooting,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Anderson,1626147.0
250,PT06M34.00S,2022-03-25T00:47:53.2Z,2,REGULAR,freethrow,1 of 2,[],1626147,,,1610612754,60,35,2022-03-25T00:47:53Z,2470000,,,0,,MISS J. Anderson Free Throw 1 of 2,[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,Missed,,,,,,,,,,,,,,,,,,
251,PT06M34.00S,2022-03-25T00:47:53.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,60,35,2022-03-25T00:47:53Z,2480000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,,
252,PT06M34.00S,2022-03-25T00:48:06.0Z,2,REGULAR,freethrow,2 of 2,[],1626147,,,1610612754,60,36,2022-03-25T00:48:06Z,2490000,,,0,,J. Anderson Free Throw 2 of 2 (1 PTS),[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
253,PT06M17.00S,2022-03-25T00:48:24.2Z,2,REGULAR,3pt,Jump Shot,[],1630583,11.12023653088042,4.411764705882353,1610612763,60,36,2022-03-25T00:48:28Z,2500000,228.0,52.0,1,left,MISS S. Aldama 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,23.38,Missed,,,,,,,,,,,,,,,,,,
254,PT06M14.00S,2022-03-25T00:48:27.2Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612754,60,36,2022-03-25T00:48:28Z,2510000,,,0,,B. Hield REBOUND (Off:0 Def:3),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,253.0,3.0,3.0,0.0,,,,,,,,,,,,,,
255,PT06M00.00S,2022-03-25T00:48:42.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202362,93.38042049934296,51.9607843137255,1610612754,60,36,2022-03-25T00:48:45Z,2520000,10.0,10.0,1,right,MISS L. Stephenson driving Layup,[202362],1610612754.0,IND,driving,,,Stephenson,L. Stephenson,,,,,1.38,Missed,,,,,,,,,,,,,,,,,,
256,PT05M58.00S,2022-03-25T00:48:44.1Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,60,36,2022-03-25T00:48:45Z,2530000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,255.0,1.0,1.0,0.0,,,,,,,,,,,,,,
257,PT05M45.00S,2022-03-25T00:49:00.3Z,2,REGULAR,turnover,traveling,[],1628991,,,1610612763,60,36,2022-03-25T00:49:06Z,2540000,,,0,,J. Jackson Jr. traveling TURNOVER (2 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,2.0,,,202049.0,,,,
258,PT05M45.00S,2022-03-25T00:49:02.6Z,2,REGULAR,substitution,out,[],1630583,,,1610612754,60,36,2022-03-25T00:49:23Z,2550000,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M45.00S,2022-03-25T00:49:02.6Z,2,REGULAR,substitution,out,[],1629723,,,1610612754,60,36,2022-03-25T00:49:23Z,2560000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M45.00S,2022-03-25T00:49:02.6Z,2,REGULAR,substitution,out,[],202362,,,1610612754,60,36,2022-03-25T00:49:23Z,2570000,,,0,,SUB out: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M45.00S,2022-03-25T00:49:02.6Z,2,REGULAR,substitution,out,[],1630678,,,1610612754,60,36,2022-03-25T00:49:23Z,2580000,,,0,,SUB out: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M45.00S,2022-03-25T00:49:02.6Z,2,REGULAR,substitution,in,[],1629001,,,1610612754,60,36,2022-03-25T00:49:23Z,2590000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M45.00S,2022-03-25T00:49:02.6Z,2,REGULAR,substitution,in,[],203500,,,1610612754,60,36,2022-03-25T00:49:23Z,2600000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M45.00S,2022-03-25T00:49:02.6Z,2,REGULAR,substitution,in,[],1630169,,,1610612754,60,36,2022-03-25T00:49:23Z,2610000,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M45.00S,2022-03-25T00:49:02.6Z,2,REGULAR,substitution,in,[],1629048,,,1610612754,60,36,2022-03-25T00:49:23Z,2620000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M30.00S,2022-03-25T00:49:34.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629052,87.46714848883047,95.58823529411765,1610612754,60,36,2022-03-25T00:49:39Z,2630000,228.0,65.0,1,right,MISS O. Brissett 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,23.71,Missed,,,,,,,,,,,,,,,,,,
