actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
180,PT11M07.00S,2021-12-14T01:39:07.4Z,2,REGULAR,3pt,Jump Shot,[],1629723,13.091327201051248,3.6764705882352944,1610612763,40,33,2021-12-14T01:39:13Z,1780000,232.0,71.0,1,left,J. Konchar 24' 3PT  (3 PTS) (D. Bane 2 AST),"[1629723, 1630217]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,24.21,Made,3.0,D. Bane,1630217.0,2.0,,,,,,,,,,,,,,
182,PT10M55.00S,2021-12-14T01:39:27.2Z,2,REGULAR,foul,personal,[],1629681,,,1610612755,40,33,2021-12-14T01:39:39Z,1800000,,,0,,K. Tillie personal FOUL (1 PF),"[1629681, 1630178]",1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Maxey,1630178.0,,,,,
184,PT10M49.00S,2021-12-14T01:39:48.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,88.25558475689881,39.950980392156865,1610612755,40,35,2021-12-14T01:40:03Z,1820000,-50.0,58.0,1,right,T. Maxey 7' driving finger roll Layup (11 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,7.66,Made,11.0,,,,,,,,,,,,,,,,,
185,PT10M49.00S,2021-12-14T01:39:52.8Z,2,REGULAR,foul,personal,['1freethrow'],1629681,,,1610612755,40,35,2021-12-14T01:40:03Z,1830000,,,0,,K. Tillie shooting personal FOUL (2 PF) (Maxey 1 FT),"[1629681, 1630178]",1610612763.0,MEM,shooting,,,Tillie,K. Tillie,,,,,,,,,,,,,,,200834.0,2.0,0.0,Maxey,1630178.0,,,,,
187,PT10M49.00S,2021-12-14T01:40:18.6Z,2,REGULAR,freethrow,1 of 1,[],1630178,,,1610612755,40,36,2021-12-14T01:40:18Z,1850000,,,0,,T. Maxey Free Throw 1 of 1 (12 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
189,PT10M34.00S,2021-12-14T01:40:41.9Z,2,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612763,40,36,2021-12-14T01:40:48Z,1870000,,,0,,G. Niang shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[1627777, 1628991]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,,,,,,,,,,,200834.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,
191,PT10M34.00S,2021-12-14T01:41:02.1Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,41,36,2021-12-14T01:41:02Z,1890000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (6 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
192,PT10M34.00S,2021-12-14T01:41:13.8Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,42,36,2021-12-14T01:41:13Z,1900000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (7 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
193,PT10M21.00S,2021-12-14T01:41:27.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,91.80354796320631,63.23529411764706,1610612755,42,38,2021-12-14T01:41:31Z,1910000,66.0,25.0,1,right,T. Maxey 7' pullup Jump Shot (14 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,7.06,Made,14.0,,,,,,,,,,,,,,,,,
194,PT10M05.00S,2021-12-14T01:41:43.5Z,2,REGULAR,3pt,Jump Shot,[],1630217,28.465834428383708,25.98039215686275,1610612763,45,38,2021-12-14T01:41:47Z,1920000,120.0,215.0,1,left,D. Bane 24' 3PT step back (5 PTS),[1630217],1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,24.64,Made,5.0,,,,,,,,,,,,,,,,,
195,PT09M48.00S,2021-12-14T01:42:00.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,83.52496714848883,65.44117647058823,1610612755,45,38,2021-12-14T01:42:05Z,1930000,77.0,102.0,1,right,MISS T. Maxey 12' fadeaway Shot,[1630178],1610612755.0,PHI,fadeaway,,,Maxey,T. Maxey,,,,,12.82,Missed,,,,,,,,,,,,,,,,,,
196,PT09M45.00S,2021-12-14T01:42:03.5Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,45,38,2021-12-14T01:42:05Z,1940000,,,0,,D. Bane REBOUND (Off:0 Def:3),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,195.0,3.0,3.0,0.0,,,,,,,,,,
197,PT09M35.00S,2021-12-14T01:42:13.7Z,2,REGULAR,3pt,Jump Shot,[],1629681,17.296320630749015,7.107843137254902,1610612763,48,38,2021-12-14T01:42:18Z,1950000,214.0,110.0,1,left,K. Tillie 24' 3PT  (3 PTS) (D. Bane 3 AST),"[1629681, 1630217]",1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,24.11,Made,3.0,D. Bane,1630217.0,3.0,,,,,,,,,,,,,,
199,PT09M12.00S,2021-12-14T01:42:40.0Z,2,REGULAR,foul,personal,['2freethrow'],1629681,,,1610612755,48,38,2021-12-14T01:42:52Z,1970000,,,0,,K. Tillie shooting personal FOUL (3 PF) (Bassey 2 FT),"[1629681, 1629646]",1610612763.0,MEM,shooting,,,Tillie,K. Tillie,,,,,,,,,,,,,,,200834.0,3.0,0.0,Bassey,1629646.0,,,,,
201,PT09M12.00S,2021-12-14T01:43:10.3Z,2,REGULAR,freethrow,1 of 2,[],1629646,,,1610612755,48,39,2021-12-14T01:43:36Z,1990000,,,0,,C. Bassey Free Throw 1 of 2 (3 PTS),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
202,PT09M12.00S,2021-12-14T01:43:12.1Z,2,REGULAR,substitution,out,[],201980,,,1610612755,48,39,2021-12-14T01:43:22Z,2000000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M12.00S,2021-12-14T01:43:12.1Z,2,REGULAR,substitution,out,[],1627777,,,1610612755,48,39,2021-12-14T01:43:22Z,2010000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M12.00S,2021-12-14T01:43:12.1Z,2,REGULAR,substitution,in,[],202699,,,1610612755,48,39,2021-12-14T01:43:22Z,2020000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M12.00S,2021-12-14T01:43:12.1Z,2,REGULAR,substitution,in,[],1629680,,,1610612755,48,39,2021-12-14T01:43:22Z,2030000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M12.00S,2021-12-14T01:43:10.3Z,2,REGULAR,freethrow,2 of 2,[],1629646,,,1610612755,48,39,2021-12-14T01:43:36Z,2040000,,,0,,MISS C. Bassey Free Throw 2 of 2,[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,Missed,,,,,,,,,,,,,,,,,,
207,PT09M10.00S,2021-12-14T01:43:12.3Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,48,39,2021-12-14T01:43:36Z,2050000,,,0,,D. Bane REBOUND (Off:0 Def:4),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,206.0,4.0,4.0,0.0,,,,,,,,,,
208,PT08M55.00S,2021-12-14T01:43:49.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,7.966491458607096,54.166666666666664,1610612763,50,39,2021-12-14T01:43:53Z,2060000,-21.0,22.0,1,left,J. Jackson Jr. driving finger roll Layup (9 PTS) (D. Bane 4 AST),"[1628991, 1630217]",1610612763.0,MEM,driving finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,3.06,Made,9.0,D. Bane,1630217.0,4.0,,,,,,,,,,,,,,
210,PT08M30.00S,2021-12-14T01:44:14.4Z,2,REGULAR,3pt,Jump Shot,[],1629003,93.77463863337714,3.9215686274509802,1610612755,50,39,2021-12-14T01:44:18Z,2080000,-230.0,6.0,1,right,MISS S. Milton step back 3PT,[1629003],1610612755.0,PHI,step back,,,Milton,S. Milton,,,,,23.05,Missed,,,,,,,,,,,,,,,,,,
211,PT08M28.00S,2021-12-14T01:44:16.4Z,2,REGULAR,rebound,offensive,[],1629646,,,1610612755,50,39,2021-12-14T01:44:18Z,2090000,,,0,,C. Bassey REBOUND (Off:1 Def:2),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,210.0,3.0,2.0,1.0,,,,,,,,,,
212,PT08M24.00S,2021-12-14T01:44:21.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629646,91.5407358738502,46.07843137254902,1610612755,50,41,2021-12-14T01:44:25Z,2100000,-20.0,27.0,1,right,C. Bassey alley-oop Layup (5 PTS) (T. Maxey 5 AST),"[1629646, 1630178]",1610612755.0,PHI,alley-oop,,,Bassey,C. Bassey,,,,,3.34,Made,5.0,T. Maxey,1630178.0,5.0,,,,,,,,,,,,,,
214,PT08M11.00S,2021-12-14T01:44:33.8Z,2,REGULAR,turnover,lost ball,[],1628991,,,1610612763,50,41,2021-12-14T01:44:37Z,2120000,,,0,,J. Jackson Jr. lost ball TURNOVER (1 TO),"[1628991, 1629680]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,1.0,,,Thybulle,1629680.0
215,PT08M11.00S,2021-12-14T01:44:33.8Z,2,REGULAR,steal,,[],1629680,,,1610612755,50,41,2021-12-14T01:44:36Z,2130000,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M08.00S,2021-12-14T01:44:39.7Z,2,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612755,50,41,2021-12-14T01:45:03Z,2140000,,,0,,D. Bane shooting personal FOUL (1 PF) (Milton 2 FT),"[1630217, 1629003]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Milton,1629003.0,,,,,
218,PT08M08.00S,2021-12-14T01:45:07.1Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629003,,,1610612755,50,42,2021-12-14T01:45:34Z,2160000,,,0,,S. Milton Free Throw 1 of 2 (8 PTS),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
219,PT08M08.00S,2021-12-14T01:45:10.4Z,2,REGULAR,substitution,out,[],1630214,,,1610612755,50,42,2021-12-14T01:45:17Z,2170000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M08.00S,2021-12-14T01:45:10.4Z,2,REGULAR,substitution,out,[],1629646,,,1610612755,50,42,2021-12-14T01:45:17Z,2180000,,,0,,SUB out: C. Bassey,[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M08.00S,2021-12-14T01:45:10.4Z,2,REGULAR,substitution,in,[],203500,,,1610612755,50,42,2021-12-14T01:45:17Z,2190000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M08.00S,2021-12-14T01:45:10.4Z,2,REGULAR,substitution,in,[],203083,,,1610612755,50,42,2021-12-14T01:45:17Z,2200000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M08.00S,2021-12-14T01:45:07.1Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629003,,,1610612755,50,42,2021-12-14T01:45:34Z,2210000,,,0,,MISS S. Milton Free Throw 2 of 2,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,Missed,,,,,,,,,,,,,,,,,,
224,PT08M06.00S,2021-12-14T01:45:09.1Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,50,42,2021-12-14T01:45:34Z,2220000,,,0,,S. Adams REBOUND (Off:0 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,223.0,1.0,1.0,0.0,,,,,,,,,,
225,PT07M54.00S,2021-12-14T01:45:43.4Z,2,REGULAR,3pt,Jump Shot,[],1628991,28.728646517739815,23.52941176470588,1610612763,50,42,2021-12-14T01:45:47Z,2230000,132.0,218.0,1,left,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,
226,PT07M51.00S,2021-12-14T01:45:46.4Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,50,42,2021-12-14T01:45:47Z,2240000,,,0,,S. Adams REBOUND (Off:1 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,225.0,2.0,1.0,1.0,,,,,,,,,,
227,PT07M48.00S,2021-12-14T01:45:49.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629681,29.6484888304862,73.52941176470588,1610612763,50,42,2021-12-14T01:45:53Z,2250000,-118.0,226.0,1,left,MISS K. Tillie 25' 3PT,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,
228,PT07M45.00S,2021-12-14T01:45:52.1Z,2,REGULAR,rebound,defensive,[],1629003,,,1610612755,50,42,2021-12-14T01:45:53Z,2260000,,,0,,S. Milton REBOUND (Off:0 Def:3),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,227.0,3.0,3.0,0.0,,,,,,,,,,
229,PT07M36.00S,2021-12-14T01:46:01.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202699,90.88370565045992,44.6078431372549,1610612755,50,42,2021-12-14T01:46:05Z,2270000,-27.0,33.0,1,right,MISS T. Harris driving finger roll Layup - blocked,"[202699, 1628991]",1610612755.0,PHI,driving finger roll,,,Harris,T. Harris,,,,,4.28,Missed,,,,,,,,,,,,,,,Jackson Jr.,1628991.0,,
230,PT07M36.00S,2021-12-14T01:46:01.4Z,2,REGULAR,block,,[],1628991,,,1610612755,50,42,2021-12-14T01:46:03Z,2280000,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M33.00S,2021-12-14T01:46:04.4Z,2,REGULAR,rebound,defensive,[],1629681,,,1610612763,50,42,2021-12-14T01:46:05Z,2290000,,,0,,K. Tillie REBOUND (Off:0 Def:1),[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,229.0,1.0,1.0,0.0,,,,,,,,,,
232,PT07M29.00S,2021-12-14T01:46:08.6Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1630217,20.97568988173456,48.28431372549019,1610612763,50,42,2021-12-14T01:46:16Z,2300000,9.0,145.0,1,left,MISS D. Bane 14' running pullup Shot,[1630217],1610612763.0,MEM,running pullup,,,Bane,D. Bane,,,,,14.5,Missed,,,,,,,,,,,,,,,,,,
233,PT07M24.00S,2021-12-14T01:46:13.6Z,2,REGULAR,rebound,defensive,[],1629680,,,1610612755,50,42,2021-12-14T01:46:16Z,2310000,,,0,,M. Thybulle REBOUND (Off:0 Def:1),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,232.0,1.0,1.0,0.0,,,,,,,,,,
234,PT07M15.00S,2021-12-14T01:46:22.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,93.77463863337714,47.05882352941176,1610612755,50,44,2021-12-14T01:46:26Z,2320000,-15.0,6.0,1,right,A. Drummond alley-oop DUNK (4 PTS) (S. Milton 2 AST),"[203083, 1629003]",1610612755.0,PHI,alley-oop,,,Drummond,A. Drummond,,,,,1.59,Made,4.0,S. Milton,1629003.0,2.0,,,,,,,,,,,,,,
236,PT07M15.00S,2021-12-14T01:46:26.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,50,44,2021-12-14T01:46:26Z,2340000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M15.00S,2021-12-14T01:48:00.7Z,2,REGULAR,substitution,out,[],1629681,,,1610612763,50,44,2021-12-14T01:49:08Z,2350000,,,0,,SUB out: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M15.00S,2021-12-14T01:48:00.7Z,2,REGULAR,substitution,out,[],1629003,,,1610612763,50,44,2021-12-14T01:49:08Z,2360000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M15.00S,2021-12-14T01:48:00.7Z,2,REGULAR,substitution,in,[],1626145,,,1610612763,50,44,2021-12-14T01:49:08Z,2370000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M15.00S,2021-12-14T01:48:00.7Z,2,REGULAR,substitution,in,[],1627788,,,1610612763,50,44,2021-12-14T01:49:08Z,2380000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M54.00S,2021-12-14T01:49:40.0Z,2,REGULAR,3pt,Jump Shot,[],1630217,31.750985545335087,34.55882352941176,1610612763,50,44,2021-12-14T01:49:44Z,2390000,77.0,246.0,1,left,MISS D. Bane 25' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,
242,PT06M50.00S,2021-12-14T01:49:44.0Z,2,REGULAR,rebound,defensive,[],1627788,,,1610612755,50,44,2021-12-14T01:49:44Z,2400000,,,0,,F. Korkmaz REBOUND (Off:0 Def:2),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,241.0,2.0,2.0,0.0,,,,,,,,,,
243,PT06M33.00S,2021-12-14T01:50:00.6Z,2,REGULAR,2pt,Jump Shot,[],1630178,80.6340341655716,68.13725490196079,1610612755,50,44,2021-12-14T01:50:05Z,2410000,91.0,130.0,1,right,MISS T. Maxey 15' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,15.81,Missed,,,,,,,,,,,,,,,,,,
244,PT06M31.00S,2021-12-14T01:50:02.6Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,50,44,2021-12-14T01:50:05Z,2420000,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,243.0,1.0,1.0,0.0,,,,,,,,,,
245,PT06M25.00S,2021-12-14T01:50:10.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629723,12.040078843626807,37.5,1610612763,52,44,2021-12-14T01:50:14Z,2430000,62.0,61.0,1,left,J. Konchar 8' driving floating bank Jump Shot (5 PTS) (D. Bane 5 AST),"[1629723, 1630217]",1610612763.0,MEM,driving floating bank,,,Konchar,J. Konchar,,,,,8.71,Made,5.0,D. Bane,1630217.0,5.0,,,,,,,,,,,,,,
247,PT06M10.00S,2021-12-14T01:50:24.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,81.42247043363994,59.31372549019608,1610612755,52,44,2021-12-14T01:50:28Z,2450000,47.0,122.0,1,right,MISS T. Harris 13' driving floating Shot,[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,13.07,Missed,,,,,,,,,,,,,,,,,,
248,PT06M07.00S,2021-12-14T01:50:27.0Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,52,44,2021-12-14T01:50:28Z,2460000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,247.0,1.0,1.0,0.0,,,,,,,,,,
249,PT06M01.00S,2021-12-14T01:50:33.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628991,6.521024967148489,45.09803921568628,1610612763,52,44,2021-12-14T01:50:40Z,2470000,25.0,9.0,1,left,MISS J. Jackson Jr. running Layup - blocked,"[1628991, 202699]",1610612763.0,MEM,running,,,Jackson Jr.,J. Jackson Jr.,,,,,2.6,Missed,,,,,,,,,,,,,,,Harris,202699.0,,
281,PT06M01.00S,2021-12-14T01:50:33.4Z,2,REGULAR,block,,[],202699,,,1610612763,52,44,2021-12-14T01:56:08Z,2475000,,,0,,T. Harris BLOCK (1 BLK),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M58.00S,2021-12-14T01:50:36.4Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,52,44,2021-12-14T01:50:40Z,2480000,,,0,,A. Drummond REBOUND (Off:2 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,249.0,5.0,3.0,2.0,,,,,,,,,,
251,PT05M48.00S,2021-12-14T01:50:45.7Z,2,REGULAR,3pt,Jump Shot,[],202699,94.30026281208936,2.941176470588235,1610612755,52,44,2021-12-14T01:50:49Z,2490000,-235.0,1.0,1,right,MISS T. Harris 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,
252,PT05M45.00S,2021-12-14T01:50:48.7Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,52,44,2021-12-14T01:50:49Z,2500000,,,0,,T. Jones REBOUND (Off:2 Def:2),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,251.0,4.0,2.0,2.0,,,,,,,,,,
253,PT05M27.00S,2021-12-14T01:51:07.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,14.011169513797633,54.166666666666664,1610612763,54,44,2021-12-14T01:51:11Z,2510000,-21.0,79.0,1,left,T. Jones 8' driving floating Jump Shot (6 PTS),[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,8.19,Made,6.0,,,,,,,,,,,,,,,,,
254,PT05M07.00S,2021-12-14T01:51:26.9Z,2,REGULAR,3pt,Jump Shot,[],1629680,70.77858081471747,76.47058823529412,1610612755,54,47,2021-12-14T01:51:33Z,2520000,132.0,222.0,1,right,M. Thybulle 25' 3PT  (3 PTS) (T. Harris 2 AST),"[1629680, 202699]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,25.87,Made,3.0,T. Harris,202699.0,2.0,,,,,,,,,,,,,,
256,PT04M54.00S,2021-12-14T01:51:42.2Z,2,REGULAR,foul,personal,['2freethrow'],203083,,,1610612763,54,47,2021-12-14T01:51:51Z,2540000,,,0,,A. Drummond shooting personal FOUL (1 PF) (Jones 2 FT),"[203083, 1626145]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Jones,1626145.0,,,,,
258,PT04M54.00S,2021-12-14T01:52:09.2Z,2,REGULAR,freethrow,1 of 2,[],1626145,,,1610612763,55,47,2021-12-14T01:52:39Z,2560000,,,0,,T. Jones Free Throw 1 of 2 (7 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
259,PT04M54.00S,2021-12-14T01:52:10.2Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,55,47,2021-12-14T01:52:19Z,2570000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M54.00S,2021-12-14T01:52:10.2Z,2,REGULAR,substitution,out,[],1630217,,,1610612763,55,47,2021-12-14T01:52:19Z,2580000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M54.00S,2021-12-14T01:52:10.2Z,2,REGULAR,substitution,out,[],1629723,,,1610612763,55,47,2021-12-14T01:52:19Z,2590000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M54.00S,2021-12-14T01:52:10.2Z,2,REGULAR,substitution,in,[],1629001,,,1610612763,55,47,2021-12-14T01:52:19Z,2600000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M54.00S,2021-12-14T01:52:10.2Z,2,REGULAR,substitution,in,[],203937,,,1610612763,55,47,2021-12-14T01:52:19Z,2610000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M54.00S,2021-12-14T01:52:10.2Z,2,REGULAR,substitution,in,[],1628415,,,1610612763,55,47,2021-12-14T01:52:19Z,2620000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M54.00S,2021-12-14T01:52:09.2Z,2,REGULAR,freethrow,2 of 2,[],1626145,,,1610612763,55,47,2021-12-14T01:52:39Z,2630000,,,0,,MISS T. Jones Free Throw 2 of 2,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,
266,PT04M51.00S,2021-12-14T01:52:12.2Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,55,47,2021-12-14T01:52:39Z,2640000,,,0,,A. Drummond REBOUND (Off:2 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,265.0,6.0,4.0,2.0,,,,,,,,,,
267,PT04M30.00S,2021-12-14T01:52:54.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203083,91.27792378449409,43.13725490196079,1610612755,55,47,2021-12-14T01:52:59Z,2650000,-34.0,29.0,1,right,MISS A. Drummond driving floating bank Shot,[203083],1610612755.0,PHI,driving floating bank,,,Drummond,A. Drummond,,,,,4.52,Missed,,,,,,,,,,,,,,,,,,
