actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
176,PT11M48.00S,2022-01-29T01:42:07.3Z,2,REGULAR,turnover,bad pass,[],201144,,,1610612762,31,30,2022-01-29T01:42:12Z,1720000,,,0,,M. Conley bad pass TURNOVER (1 TO),"[201144, 1628991]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,1.0,Jackson Jr.,1628991.0
177,PT11M48.00S,2022-01-29T01:42:07.3Z,2,REGULAR,steal,,[],1628991,,,1610612763,31,30,2022-01-29T01:42:09Z,1730000,,,0,,J. Jackson Jr. STEAL (2 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
178,PT11M45.00S,2022-01-29T01:42:10.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628991,93.77463863337714,49.50980392156863,1610612763,33,30,2022-01-29T01:42:16Z,1740000,-2.0,6.0,1,right,J. Jackson Jr. running finger roll Layup (5 PTS),[1628991],1610612763.0,MEM,running finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,0.65,Made,,,,,5.0,,,,,,,,,,,,,
179,PT11M18.00S,2022-01-29T01:42:36.6Z,2,REGULAR,3pt,Jump Shot,[],1627863,28.728646517739815,74.01960784313727,1610612762,33,33,2022-01-29T01:42:40Z,1750000,-120.0,218.0,1,left,D. House Jr. 24' 3PT  (11 PTS) (R. Gay 2 AST),"[1627863, 200752]",1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,24.85,Made,,,,,11.0,R. Gay,200752.0,2.0,,,,,,,,,,
181,PT10M56.00S,2022-01-29T01:42:58.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,92.32917214191852,41.911764705882355,1610612763,35,33,2022-01-29T01:43:01Z,1770000,-40.0,20.0,1,right,D. Bane Layup (2 PTS) (J. Jackson Jr. 2 AST),"[1630217, 1628991]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,4.49,Made,,,,,2.0,J. Jackson Jr.,1628991.0,2.0,,,,,,,,,,
183,PT10M39.00S,2022-01-29T01:43:15.2Z,2,REGULAR,3pt,Jump Shot,[],1627863,29.25427069645204,26.47058823529412,1610612762,35,36,2022-01-29T01:43:18Z,1790000,118.0,222.0,1,left,D. House Jr. 25' 3PT  (14 PTS) (M. Conley 2 AST),"[1627863, 201144]",1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,25.17,Made,,,,,14.0,M. Conley,201144.0,2.0,,,,,,,,,,
185,PT10M39.00S,2022-01-29T01:43:18.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,35,36,2022-01-29T01:43:18Z,1810000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT10M26.00S,2022-01-29T01:46:25.0Z,2,REGULAR,foul,personal,[],1627863,,,1610612763,35,36,2022-01-29T01:46:32Z,1820000,,,0,,D. House Jr. personal FOUL (1 PF),"[1627863, 1630217]",1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Bane,1630217.0,,,,,
188,PT10M18.00S,2022-01-29T01:46:55.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,86.81011826544021,48.03921568627451,1610612763,35,36,2022-01-29T01:46:58Z,1840000,-10.0,71.0,1,right,MISS D. Bane 7' driving floating Shot,[1630217],1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,7.22,Missed,,,,,,,,,,,,,,,,,,
189,PT10M15.00S,2022-01-29T01:46:58.4Z,2,REGULAR,rebound,defensive,[],1627863,,,1610612762,35,36,2022-01-29T01:46:58Z,1850000,,,0,,D. House Jr. REBOUND (Off:0 Def:1),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,188.0,1.0,1.0,0.0,,,,,,,,,,,,,,
190,PT10M09.00S,2022-01-29T01:47:07.0Z,2,REGULAR,turnover,out-of-bounds,[],200752,,,1610612762,35,36,2022-01-29T01:47:12Z,1860000,,,0,,R. Gay lost ball out-of-bounds TURNOVER (1 TO),[200752],1610612762.0,UTA,lost ball,,,Gay,R. Gay,,,,,,,,,,,,,,,1627529.0,,,,,,,1.0,,
191,PT09M55.00S,2022-01-29T01:47:26.4Z,2,REGULAR,turnover,bad pass,[],1628991,,,1610612763,35,36,2022-01-29T01:47:29Z,1870000,,,0,,J. Jackson Jr. bad pass TURNOVER (1 TO),"[1628991, 200752]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,1.0,Gay,200752.0
192,PT09M55.00S,2022-01-29T01:47:26.4Z,2,REGULAR,steal,,[],200752,,,1610612762,35,36,2022-01-29T01:47:28Z,1880000,,,0,,R. Gay STEAL (1 STL),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M49.00S,2022-01-29T01:47:32.5Z,2,REGULAR,turnover,out-of-bounds,[],1627863,,,1610612762,35,36,2022-01-29T01:47:37Z,1890000,,,0,,D. House Jr. bad pass out-of-bounds TURNOVER (1 TO),[1627863],1610612762.0,UTA,bad pass,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,1627529.0,,,,,,,1.0,,
194,PT09M28.00S,2022-01-29T01:48:02.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628991,94.69448094612353,50.245098039215684,1610612763,35,36,2022-01-29T01:48:05Z,1900000,1.0,-3.0,1,right,MISS J. Jackson Jr. driving Layup,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,0.29,Missed,,,,,,,,,,,,,,,,,,
195,PT09M25.00S,2022-01-29T01:48:05.1Z,2,REGULAR,rebound,defensive,[],1629672,,,1610612762,35,36,2022-01-29T01:48:05Z,1910000,,,0,,E. Paschall REBOUND (Off:0 Def:1),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,194.0,1.0,1.0,0.0,,,,,,,,,,,,,,
196,PT09M24.00S,2022-01-29T01:48:08.7Z,2,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612762,35,36,2022-01-29T01:48:20Z,1920000,,,0,,D. Bane shooting personal FOUL (1 PF) (Gay 2 FT),"[1630217, 200752]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Gay,200752.0,,,,,
198,PT09M24.00S,2022-01-29T01:48:47.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],200752,,,1610612762,35,37,2022-01-29T01:48:47Z,1940000,,,0,,R. Gay Free Throw 1 of 2 (3 PTS),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
199,PT09M24.00S,2022-01-29T01:48:48.2Z,2,REGULAR,substitution,out,[],201144,,,1610612762,35,37,2022-01-29T01:48:51Z,1950000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M24.00S,2022-01-29T01:48:48.2Z,2,REGULAR,substitution,in,[],1630235,,,1610612762,35,37,2022-01-29T01:48:51Z,1960000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M24.00S,2022-01-29T01:49:11.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],200752,,,1610612762,35,37,2022-01-29T01:49:11Z,1970000,,,0,,MISS R. Gay Free Throw 2 of 2,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,Missed,,,,,,,,,,,,,,,,,,
202,PT09M22.00S,2022-01-29T01:49:12.3Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,35,37,2022-01-29T01:49:12Z,1980000,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,201.0,1.0,1.0,0.0,,,,,,,,,,,,,,
203,PT09M09.00S,2022-01-29T01:49:25.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629723,94.30026281208936,50.98039215686274,1610612763,37,37,2022-01-29T01:49:30Z,1990000,5.0,1.0,1,right,J. Konchar cutting DUNK (2 PTS) (D. Bane 1 AST),"[1629723, 1630217]",1610612763.0,MEM,cutting,,,Konchar,J. Konchar,,,,,0.5,Made,,,,,2.0,D. Bane,1630217.0,1.0,,,,,,,,,,
205,PT08M48.00S,2022-01-29T01:49:45.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629672,7.30946123521682,47.05882352941176,1610612762,37,37,2022-01-29T01:49:50Z,2010000,15.0,16.0,1,left,MISS E. Paschall driving Layup - blocked,"[1629672, 1628991]",1610612762.0,UTA,driving,,,Paschall,E. Paschall,,,,,2.19,Missed,,,,,,,,,,,,,,Jackson Jr.,1628991.0,,,
206,PT08M48.00S,2022-01-29T01:49:45.9Z,2,REGULAR,block,,[],1628991,,,1610612762,37,37,2022-01-29T01:49:48Z,2020000,,,0,,J. Jackson Jr. BLOCK (3 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M48.00S,2022-01-29T01:49:45.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,37,37,2022-01-29T01:49:50Z,2030000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,205.0,,,,,,,,,,,,,,,,,
208,PT08M48.00S,2022-01-29T01:49:50.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,37,37,2022-01-29T01:49:50Z,2040000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M30.00S,2022-01-29T01:50:11.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,94.82588699080158,48.28431372549019,1610612763,39,37,2022-01-29T01:50:15Z,2050000,-9.0,-4.0,1,right,J. Jackson Jr. driving finger roll Layup (7 PTS) (B. Clarke 1 AST),"[1628991, 1629634]",1610612763.0,MEM,driving finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,0.94,Made,,,,,7.0,B. Clarke,1629634.0,1.0,,,,,,,,,,
211,PT08M08.00S,2022-01-29T01:50:32.5Z,2,REGULAR,3pt,Jump Shot,[],203903,29.6484888304862,27.450980392156865,1610612762,39,40,2022-01-29T01:50:36Z,2070000,113.0,226.0,1,left,J. Clarkson 25' 3PT pullup (5 PTS),[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,25.27,Made,,,,,5.0,,,,,,,,,,,,,
212,PT07M54.00S,2022-01-29T01:50:46.4Z,2,REGULAR,2pt,Jump Shot,[],1630217,81.553876478318,68.62745098039215,1610612763,39,40,2022-01-29T01:50:50Z,2080000,93.0,121.0,1,right,MISS D. Bane 15' pullup Shot,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,15.26,Missed,,,,,,,,,,,,,,,,,,
213,PT07M50.00S,2022-01-29T01:50:50.4Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,39,40,2022-01-29T01:50:50Z,2090000,,,0,,J. Clarkson REBOUND (Off:0 Def:3),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,212.0,3.0,3.0,0.0,,,,,,,,,,,,,,
214,PT07M49.00S,2022-01-29T01:50:54.7Z,2,REGULAR,foul,personal,[],1629723,,,1610612762,39,40,2022-01-29T01:50:59Z,2100000,,,0,,J. Konchar personal FOUL (2 PF),"[1629723, 203903]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,203592.0,2.0,0.0,Clarkson,203903.0,,,,,
216,PT07M49.00S,2022-01-29T01:51:00.8Z,2,REGULAR,substitution,out,[],1629634,,,1610612762,39,40,2022-01-29T01:51:15Z,2120000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M49.00S,2022-01-29T01:51:00.8Z,2,REGULAR,substitution,out,[],1629672,,,1610612762,39,40,2022-01-29T01:51:15Z,2130000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M49.00S,2022-01-29T01:51:00.8Z,2,REGULAR,substitution,out,[],1627863,,,1610612762,39,40,2022-01-29T01:51:15Z,2140000,,,0,,SUB out: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M49.00S,2022-01-29T01:51:00.8Z,2,REGULAR,substitution,in,[],203500,,,1610612762,39,40,2022-01-29T01:51:15Z,2150000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M49.00S,2022-01-29T01:51:00.8Z,2,REGULAR,substitution,in,[],202355,,,1610612762,39,40,2022-01-29T01:51:15Z,2160000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M49.00S,2022-01-29T01:51:00.8Z,2,REGULAR,substitution,in,[],202711,,,1610612762,39,40,2022-01-29T01:51:15Z,2170000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M39.00S,2022-01-29T01:51:34.1Z,2,REGULAR,3pt,Jump Shot,[],203903,33.065045992115635,47.30392156862745,1610612762,39,40,2022-01-29T01:51:38Z,2180000,13.0,258.0,1,left,MISS J. Clarkson 25' step back 3PT,[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,
223,PT07M37.00S,2022-01-29T01:51:36.1Z,2,REGULAR,rebound,offensive,[],200752,,,1610612762,39,40,2022-01-29T01:51:41Z,2190000,,,0,,R. Gay REBOUND (Off:1 Def:1),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,222.0,2.0,1.0,1.0,,,,,,,,,,,,,,
224,PT07M29.00S,2022-01-29T01:51:45.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203903,9.543363994743759,69.85294117647058,1610612762,39,42,2022-01-29T01:51:49Z,2200000,-99.0,37.0,1,left,J. Clarkson 10' fadeaway Jump Shot (7 PTS),[203903],1610612762.0,UTA,fadeaway,,,Clarkson,J. Clarkson,,,,,10.6,Made,,,,,7.0,,,,,,,,,,,,,
225,PT07M14.00S,2022-01-29T01:51:59.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630533,92.06636005256242,55.14705882352941,1610612763,41,42,2022-01-29T01:52:02Z,2210000,26.0,22.0,1,right,Z. Williams driving floating bank Jump Shot (8 PTS),[1630533],1610612763.0,MEM,driving floating bank,,,Williams,Z. Williams,,,,,3.39,Made,,,,,8.0,,,,,,,,,,,,,
227,PT06M58.00S,2022-01-29T01:52:15.8Z,2,REGULAR,turnover,lost ball,[],203903,,,1610612762,41,42,2022-01-29T01:52:18Z,2230000,,,0,,J. Clarkson lost ball TURNOVER (1 TO),"[203903, 1629723]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,1.0,Konchar,1629723.0
228,PT06M58.00S,2022-01-29T01:52:15.8Z,2,REGULAR,steal,,[],1629723,,,1610612763,41,42,2022-01-29T01:52:17Z,2240000,,,0,,J. Konchar STEAL (1 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M46.00S,2022-01-29T01:52:28.3Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628991,89.83245729303549,50.49019607843137,1610612763,43,42,2022-01-29T01:52:32Z,2250000,2.0,43.0,1,right,J. Jackson Jr. turnaround Hook (9 PTS),[1628991],1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,4.32,Made,,,,,9.0,,,,,,,,,,,,,
230,PT06M28.00S,2022-01-29T01:52:45.5Z,2,REGULAR,turnover,bad pass,[],200752,,,1610612762,43,42,2022-01-29T01:52:48Z,2260000,,,0,,R. Gay bad pass TURNOVER (2 TO),"[200752, 1630217]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,2.0,Bane,1630217.0
231,PT06M28.00S,2022-01-29T01:52:45.5Z,2,REGULAR,steal,,[],1630217,,,1610612763,43,42,2022-01-29T01:52:47Z,2270000,,,0,,D. Bane STEAL (1 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M23.00S,2022-01-29T01:52:49.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630217,70.77858081471747,74.26470588235294,1610612763,46,42,2022-01-29T01:52:54Z,2280000,121.0,222.0,1,right,D. Bane 25' 3PT running pullup (5 PTS) (S. Adams 1 AST),"[1630217, 203500]",1610612763.0,MEM,running pullup,,,Bane,D. Bane,,,,,25.32,Made,,,,,5.0,S. Adams,203500.0,1.0,,,,,,,,,,
234,PT06M23.00S,2022-01-29T01:52:56.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,46,42,2022-01-29T01:52:56Z,2300000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M23.00S,2022-01-29T01:54:52.7Z,2,REGULAR,substitution,out,[],1628991,,,1610612762,46,42,2022-01-29T01:55:42Z,2310000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M23.00S,2022-01-29T01:54:52.7Z,2,REGULAR,substitution,out,[],1630217,,,1610612762,46,42,2022-01-29T01:55:42Z,2320000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M23.00S,2022-01-29T01:54:52.7Z,2,REGULAR,substitution,out,[],1629723,,,1610612762,46,42,2022-01-29T01:55:42Z,2330000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M23.00S,2022-01-29T01:54:52.7Z,2,REGULAR,substitution,out,[],200752,,,1610612762,46,42,2022-01-29T01:55:42Z,2340000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M23.00S,2022-01-29T01:54:52.7Z,2,REGULAR,substitution,in,[],1629001,,,1610612762,46,42,2022-01-29T01:55:42Z,2350000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M23.00S,2022-01-29T01:54:52.7Z,2,REGULAR,substitution,in,[],1629630,,,1610612762,46,42,2022-01-29T01:55:42Z,2360000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M23.00S,2022-01-29T01:54:52.7Z,2,REGULAR,substitution,in,[],1629681,,,1610612762,46,42,2022-01-29T01:55:42Z,2370000,,,0,,SUB in: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M23.00S,2022-01-29T01:54:52.7Z,2,REGULAR,substitution,in,[],1626220,,,1610612762,46,42,2022-01-29T01:55:42Z,2380000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M04.00S,2022-01-29T01:56:09.7Z,2,REGULAR,3pt,Jump Shot,[],203903,31.61957950065703,56.372549019607845,1610612762,46,42,2022-01-29T01:56:13Z,2390000,-32.0,245.0,1,left,MISS J. Clarkson 24' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,24.68,Missed,,,,,,,,,,,,,,,,,,
244,PT06M03.00S,2022-01-29T01:56:10.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,46,42,2022-01-29T01:56:13Z,2400000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,243.0,,,,,,,,,,,,,,,,,
245,PT06M03.00S,2022-01-29T01:56:13.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,46,42,2022-01-29T01:56:13Z,2410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M51.00S,2022-01-29T01:56:30.7Z,2,REGULAR,foul,personal,['2freethrow'],202355,,,1610612763,46,42,2022-01-29T01:56:38Z,2420000,,,0,,H. Whiteside shooting personal FOUL (3 PF) (Morant 2 FT),"[202355, 1629630]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,1627529.0,3.0,0.0,Morant,1629630.0,,,,,
248,PT05M51.00S,2022-01-29T01:56:54.4Z,2,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,46,42,2022-01-29T01:56:54Z,2440000,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Missed,,,,,,,,,,,,,,,,,,
249,PT05M51.00S,2022-01-29T01:56:54.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,46,42,2022-01-29T01:56:54Z,2450000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,248.0,,,,,,,,,,,,,,,,,
250,PT05M51.00S,2022-01-29T01:57:01.1Z,2,REGULAR,substitution,out,[],203903,,,1610612763,46,42,2022-01-29T01:57:21Z,2460000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M51.00S,2022-01-29T01:57:01.1Z,2,REGULAR,substitution,out,[],202355,,,1610612763,46,42,2022-01-29T01:57:21Z,2470000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M51.00S,2022-01-29T01:57:01.1Z,2,REGULAR,substitution,in,[],1629672,,,1610612763,46,42,2022-01-29T01:57:21Z,2480000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M51.00S,2022-01-29T01:57:01.1Z,2,REGULAR,substitution,in,[],204060,,,1610612763,46,42,2022-01-29T01:57:21Z,2490000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M51.00S,2022-01-29T01:57:26.2Z,2,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,46,42,2022-01-29T01:57:26Z,2500000,,,0,,MISS J. Morant Free Throw 2 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Missed,,,,,,,,,,,,,,,,,,
255,PT05M48.00S,2022-01-29T01:57:28.0Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612762,46,42,2022-01-29T01:57:28Z,2510000,,,0,,R. O'Neale REBOUND (Off:1 Def:1),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,254.0,2.0,1.0,1.0,,,,,,,,,,,,,,
256,PT05M40.00S,2022-01-29T01:57:37.0Z,2,REGULAR,foul,personal,['2freethrow'],203500,,,1610612762,46,42,2022-01-29T01:57:45Z,2520000,,,0,,S. Adams shooting personal FOUL (2 PF) (Paschall 2 FT),"[203500, 1629672]",1610612763.0,MEM,shooting,,,Adams,S. Adams,,,,,,,,,,,,,,,1627529.0,2.0,0.0,Paschall,1629672.0,,,,,
258,PT05M40.00S,2022-01-29T01:58:04.6Z,2,REGULAR,freethrow,1 of 2,[],1629672,,,1610612762,46,43,2022-01-29T01:58:04Z,2540000,,,0,,E. Paschall Free Throw 1 of 2 (6 PTS),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
259,PT05M40.00S,2022-01-29T01:58:06.6Z,2,REGULAR,substitution,out,[],1630235,,,1610612762,46,43,2022-01-29T01:58:09Z,2550000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M40.00S,2022-01-29T01:58:06.6Z,2,REGULAR,substitution,in,[],203903,,,1610612762,46,43,2022-01-29T01:58:09Z,2560000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M40.00S,2022-01-29T01:58:26.6Z,2,REGULAR,freethrow,2 of 2,[],1629672,,,1610612762,46,44,2022-01-29T01:58:26Z,2570000,,,0,,E. Paschall Free Throw 2 of 2 (7 PTS),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
262,PT05M25.00S,2022-01-29T01:58:43.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,90.62089356110381,50.0,1610612763,48,44,2022-01-29T01:58:47Z,2580000,0.0,36.0,1,right,D. Melton driving finger roll Layup (8 PTS) (J. Morant 4 AST),"[1629001, 1629630]",1610612763.0,MEM,driving finger roll,,,Melton,D. Melton,,,,,3.57,Made,,,,,8.0,J. Morant,1629630.0,4.0,,,,,,,,,,
263,PT04M58.00S,2022-01-29T01:59:09.6Z,2,REGULAR,3pt,Jump Shot,[],1629672,32.14520367936925,43.627450980392155,1610612762,48,44,2022-01-29T01:59:14Z,2590000,32.0,250.0,1,left,MISS E. Paschall 25' 3PT,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,25.17,Missed,,,,,,,,,,,,,,,,,,
264,PT04M56.00S,2022-01-29T01:59:11.6Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,48,44,2022-01-29T01:59:14Z,2600000,,,0,,J. Morant REBOUND (Off:2 Def:4),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,263.0,6.0,4.0,2.0,,,,,,,,,,,,,,
