actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
174,PT00M13.30S,2022-03-27T00:35:05.6Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630214,94.56307490144546,51.470588235294116,1610612763,32,26,2022-03-27T00:35:28Z,1740000,7.0,-1.0,1,right,X. Tillman Hook (2 PTS),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,0.75,Made,2.0,,,,,,,,,,,,,,,,,,
175,PT00M02.60S,2022-03-27T00:35:20.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,5.995400788436268,50.49019607843137,1610612749,32,28,2022-03-27T00:35:24Z,1750000,-2.0,4.0,1,left,G. Antetokounmpo cutting DUNK (7 PTS) (G. Allen 1 AST),"[203507, 1628960]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,0.46,Made,7.0,G. Allen,1628960.0,1.0,,,,,,,,,,,,,,,
177,PT00M00.00S,2022-03-27T00:35:25.5Z,1,REGULAR,3pt,Jump Shot,[],1630217,70.38436268068331,25.245098039215684,1610612763,32,28,2022-03-27T00:35:31Z,1770000,-124.0,226.0,1,right,MISS D. Bane 25' running pullup 3PT,[1630217],1610612763.0,MEM,running pullup,,,Bane,D. Bane,,,,,25.76,Missed,,,,,,,,,,,,,,,,,,,
178,PT00M00.00S,2022-03-27T00:35:28.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,32,28,2022-03-27T00:35:28Z,1780000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,177.0,,,,,,,,,
179,PT00M00.00S,2022-03-27T00:35:32.1Z,1,REGULAR,period,end,[],0,,,1610612763,32,28,2022-03-27T00:35:32Z,1790000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2022-03-27T00:37:34.7Z,2,REGULAR,substitution,out,['startperiod'],1629001,,,1610612763,32,28,2022-03-27T00:38:06Z,1800000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2022-03-27T00:37:34.7Z,2,REGULAR,substitution,out,['startperiod'],203937,,,1610612763,32,28,2022-03-27T00:38:06Z,1810000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2022-03-27T00:37:34.7Z,2,REGULAR,substitution,out,['startperiod'],203507,,,1610612763,32,28,2022-03-27T00:38:06Z,1820000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2022-03-27T00:37:34.7Z,2,REGULAR,substitution,out,['startperiod'],1626192,,,1610612763,32,28,2022-03-27T00:38:06Z,1830000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2022-03-27T00:37:34.7Z,2,REGULAR,substitution,in,['startperiod'],1628991,,,1610612763,32,28,2022-03-27T00:38:06Z,1840000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2022-03-27T00:37:34.7Z,2,REGULAR,substitution,in,['startperiod'],1629723,,,1610612763,32,28,2022-03-27T00:38:06Z,1850000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2022-03-27T00:37:34.7Z,2,REGULAR,substitution,in,['startperiod'],203114,,,1610612763,32,28,2022-03-27T00:38:06Z,1860000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2022-03-27T00:37:34.7Z,2,REGULAR,substitution,in,['startperiod'],1626171,,,1610612763,32,28,2022-03-27T00:38:06Z,1870000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2022-03-27T00:38:39.9Z,2,REGULAR,period,start,[],0,,,1610612749,32,28,2022-03-27T00:38:39Z,1880000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT11M47.00S,2022-03-27T00:38:52.8Z,2,REGULAR,3pt,Jump Shot,[],1626171,28.203022339027594,76.7156862745098,1610612749,32,28,2022-03-27T00:38:56Z,1890000,-134.0,213.0,1,left,MISS B. Portis 25' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,,
190,PT11M43.00S,2022-03-27T00:38:56.8Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,32,28,2022-03-27T00:38:56Z,1900000,,,0,,Z. Williams REBOUND (Off:0 Def:2),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,189.0,2.0,2.0,0.0,,,,,,
191,PT11M29.00S,2022-03-27T00:39:09.2Z,2,REGULAR,3pt,Jump Shot,[],1630217,73.40670170827858,16.911764705882355,1610612763,32,28,2022-03-27T00:39:12Z,1910000,-165.0,197.0,1,right,MISS D. Bane 25' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,25.76,Missed,,,,,,,,,,,,,,,,,,,
192,PT11M27.00S,2022-03-27T00:39:11.2Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,32,28,2022-03-27T00:39:12Z,1920000,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,191.0,1.0,1.0,0.0,,,,,,
193,PT11M20.00S,2022-03-27T00:39:19.8Z,2,REGULAR,2pt,Jump Shot,[],203114,6.258212877792378,69.11764705882352,1610612749,32,28,2022-03-27T00:39:23Z,1930000,-96.0,6.0,1,left,MISS K. Middleton 9' driving floating Shot,[203114],1610612749.0,MIL,driving floating,,,Middleton,K. Middleton,,,,,9.58,Missed,,,,,,,,,,,,,,,,,,,
194,PT11M16.00S,2022-03-27T00:39:23.8Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,32,28,2022-03-27T00:39:23Z,1940000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,193.0,3.0,2.0,1.0,,,,,,
195,PT11M01.00S,2022-03-27T00:39:38.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,93.9060446780552,48.77450980392157,1610612763,34,28,2022-03-27T00:39:41Z,1950000,-6.0,5.0,1,right,D. Bane cutting finger roll Layup (9 PTS) (Z. Williams 1 AST),"[1630217, 1630533]",1610612763.0,MEM,cutting finger roll,,,Bane,D. Bane,,,,,0.78,Made,9.0,Z. Williams,1630533.0,1.0,,,,,,,,,,,,,,,
197,PT10M37.00S,2022-03-27T00:40:02.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,12.697109067017081,45.588235294117645,1610612749,34,30,2022-03-27T00:40:06Z,1970000,22.0,67.0,1,left,G. Allen 7' driving Layup (2 PTS),[1628960],1610612749.0,MIL,driving,,,Allen,G. Allen,,,,,7.05,Made,2.0,,,,,,,,,,,,,,,,,,
198,PT10M17.00S,2022-03-27T00:40:22.2Z,2,REGULAR,turnover,bad pass,[],1630214,,,1610612763,34,30,2022-03-27T00:40:25Z,1980000,,,0,,X. Tillman bad pass TURNOVER (1 TO),"[1630214, 202083]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,1.0,Matthews,202083.0,
199,PT10M17.00S,2022-03-27T00:40:22.2Z,2,REGULAR,steal,,[],202083,,,1610612749,34,30,2022-03-27T00:40:23Z,1990000,,,0,,W. Matthews STEAL (1 STL),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M11.00S,2022-03-27T00:40:28.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628975,11.12023653088042,4.411764705882353,1610612749,34,33,2022-03-27T00:40:38Z,2000000,228.0,52.0,1,left,J. Carter 3PT running (3 PTS) (K. Middleton 2 AST),"[1628975, 203114]",1610612749.0,MIL,running,,,Carter,J. Carter,,,,,23.38,Made,3.0,K. Middleton,203114.0,2.0,,,,,,,,,,,,,,,
202,PT09M53.00S,2022-03-27T00:40:45.4Z,2,REGULAR,2pt,Jump Shot,[],1630217,81.553876478318,29.411764705882355,1610612763,34,33,2022-03-27T00:40:50Z,2020000,-103.0,121.0,1,right,MISS D. Bane 15' pullup Shot,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,15.88,Missed,,,,,,,,,,,,,,,,,,,
203,PT09M50.00S,2022-03-27T00:40:48.4Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612749,34,33,2022-03-27T00:40:50Z,2030000,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,202.0,1.0,1.0,0.0,,,,,,
204,PT09M42.00S,2022-03-27T00:40:56.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203114,6.915243101182654,48.28431372549019,1610612749,34,33,2022-03-27T00:41:04Z,2040000,9.0,13.0,1,left,MISS K. Middleton driving finger roll Layup,[203114],1610612749.0,MIL,driving finger roll,,,Middleton,K. Middleton,,,,,1.52,Missed,,,,,,,,,,,,,,,,,,,
205,PT09M39.00S,2022-03-27T00:40:59.4Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,34,33,2022-03-27T00:40:59Z,2050000,,,0,,B. Portis REBOUND (Off:1 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,204.0,2.0,1.0,1.0,,,,,,
206,PT09M39.00S,2022-03-27T00:40:59.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,5.590000152587891,50.0,1610612749,34,33,2022-03-27T00:40:59Z,2060000,0.0,0.0,1,left,MISS B. Portis tip Layup,[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
207,PT09M38.00S,2022-03-27T00:41:00.8Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,34,33,2022-03-27T00:41:00Z,2070000,,,0,,B. Portis REBOUND (Off:2 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,206.0,3.0,1.0,2.0,,,,,,
208,PT09M38.00S,2022-03-27T00:41:00.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,5.590000152587891,50.0,1610612749,34,33,2022-03-27T00:41:00Z,2080000,0.0,0.0,1,left,MISS B. Portis putback Layup - blocked,"[1626171, 1629723]",1610612749.0,MIL,putback,,,Portis,B. Portis,,,,,0.0,Missed,,,,,,,,,,,,,,Konchar,1629723.0,,,,
209,PT09M38.00S,2022-03-27T00:41:00.8Z,2,REGULAR,block,,[],1629723,,,1610612749,34,33,2022-03-27T00:41:01Z,2090000,,,0,,J. Konchar BLOCK (1 BLK),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M36.00S,2022-03-27T00:41:04.0Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,34,33,2022-03-27T00:41:04Z,2100000,,,0,,B. Portis REBOUND (Off:3 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,208.0,4.0,1.0,3.0,,,,,,
247,PT09M36.00S,2022-03-27T00:41:02.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,7.30946123521682,48.28431372549019,1610612749,34,33,2022-03-27T00:46:02Z,2105000,9.0,16.0,1,left,MISS B. Portis putback Layup,[1626171],1610612749.0,MIL,putback,,,Portis,B. Portis,,,,,1.83,Missed,,,,,,,,,,,,,,,,,,,
248,PT09M36.00S,2022-03-27T00:41:02.4Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,34,33,2022-03-27T00:45:31Z,2107500,,,0,,B. Portis REBOUND (Off:4 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,247.0,5.0,1.0,4.0,,,,,,
211,PT09M36.00S,2022-03-27T00:41:04.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,5.590000152587891,50.0,1610612749,34,33,2022-03-27T00:45:31Z,2110000,0.0,0.0,1,left,MISS B. Portis tip Layup - blocked,"[1626171, 1630533]",1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,0.0,Missed,,,,,,,,,,,,,,Williams,1630533.0,,,,
212,PT09M36.00S,2022-03-27T00:41:04.0Z,2,REGULAR,block,,[],1630533,,,1610612749,34,33,2022-03-27T00:46:25Z,2120000,,,0,,Z. Williams BLOCK (1 BLK),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M36.00S,2022-03-27T00:41:04.0Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,34,33,2022-03-27T00:41:06Z,2130000,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,211.0,1.0,1.0,0.0,,,,,,
214,PT09M36.00S,2022-03-27T00:41:09.1Z,2,REGULAR,foul,personal,[],1628960,,,1610612763,34,33,2022-03-27T00:41:13Z,2140000,,,0,,G. Allen take personal FOUL (1 PF),"[1628960, 1629723]",1610612749.0,MIL,take,,,Allen,G. Allen,,,,,,,,,,,1627519.0,1.0,0.0,Konchar,1629723.0,,,,,,,,,,
216,PT09M36.00S,2022-03-27T00:41:25.4Z,2,REGULAR,substitution,out,[],1628975,,,1610612763,34,33,2022-03-27T00:41:29Z,2160000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M36.00S,2022-03-27T00:41:25.4Z,2,REGULAR,substitution,in,[],201588,,,1610612763,34,33,2022-03-27T00:41:29Z,2170000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M24.00S,2022-03-27T00:41:49.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,91.80354796320631,55.392156862745104,1610612763,36,33,2022-03-27T00:41:52Z,2180000,27.0,25.0,1,right,J. Jackson Jr. driving floating bank Jump Shot (2 PTS) (X. Tillman 1 AST),"[1628991, 1630214]",1610612763.0,MEM,driving floating bank,,,Jackson Jr.,J. Jackson Jr.,,,,,3.65,Made,2.0,X. Tillman,1630214.0,1.0,,,,,,,,,,,,,,,
220,PT09M00.00S,2022-03-27T00:42:12.9Z,2,REGULAR,3pt,Jump Shot,[],202083,30.831143232588698,65.68627450980392,1610612749,36,33,2022-03-27T00:42:16Z,2200000,-78.0,237.0,1,left,MISS W. Matthews 24' 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,,
221,PT08M57.00S,2022-03-27T00:42:15.9Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,36,33,2022-03-27T00:42:16Z,2210000,,,0,,Z. Williams REBOUND (Off:0 Def:3),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,220.0,3.0,3.0,0.0,,,,,,
222,PT08M49.00S,2022-03-27T00:42:23.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630214,83.78777923784494,43.872549019607845,1610612763,36,33,2022-03-27T00:42:29Z,2220000,-31.0,100.0,1,right,MISS X. Tillman 10' floating Shot,[1630214],1610612763.0,MEM,floating,,,Tillman,X. Tillman,,,,,10.45,Missed,,,,,,,,,,,,,,,,,,,
223,PT08M46.00S,2022-03-27T00:42:26.3Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,36,33,2022-03-27T00:42:29Z,2230000,,,0,,K. Middleton REBOUND (Off:0 Def:3),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,222.0,3.0,3.0,0.0,,,,,,
224,PT08M33.00S,2022-03-27T00:42:39.9Z,2,REGULAR,3pt,Jump Shot,[],203114,30.042706964520367,27.205882352941174,1610612749,36,33,2022-03-27T00:42:43Z,2240000,114.0,230.0,1,left,MISS K. Middleton 25' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,,
225,PT08M30.00S,2022-03-27T00:42:42.9Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,36,33,2022-03-27T00:42:43Z,2250000,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,224.0,2.0,2.0,0.0,,,,,,
226,PT08M27.00S,2022-03-27T00:42:46.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,66.44218134034165,53.92156862745098,1610612763,39,33,2022-03-27T00:42:50Z,2260000,20.0,263.0,1,right,D. Bane 26' 3PT running pullup (12 PTS),[1630217],1610612763.0,MEM,running pullup,,,Bane,D. Bane,,,,,26.36,Made,12.0,,,,,,,,,,,,,,,,,,
227,PT08M24.00S,2022-03-27T00:42:52.9Z,2,REGULAR,stoppage,other,[],0,,,1610612749,39,33,2022-03-27T00:42:52Z,2270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M07.00S,2022-03-27T00:43:13.8Z,2,REGULAR,turnover,bad pass,[],1628960,,,1610612749,39,33,2022-03-27T00:43:16Z,2280000,,,0,,G. Allen bad pass TURNOVER (1 TO),"[1628960, 1630533]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,1.0,Williams,1630533.0,
229,PT08M07.00S,2022-03-27T00:43:13.8Z,2,REGULAR,steal,,[],1630533,,,1610612763,39,33,2022-03-27T00:43:15Z,2290000,,,0,,Z. Williams STEAL (1 STL),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M03.00S,2022-03-27T00:43:18.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630217,66.44218134034165,45.09803921568628,1610612763,39,33,2022-03-27T00:43:21Z,2300000,-25.0,263.0,1,right,MISS D. Bane 26' pullup 3PT - blocked,"[1630217, 202083]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,26.4,Missed,,,,,,,,,,,,,,Matthews,202083.0,,,,
231,PT08M03.00S,2022-03-27T00:43:18.2Z,2,REGULAR,block,,[],202083,,,1610612763,39,33,2022-03-27T00:43:20Z,2310000,,,0,,W. Matthews BLOCK (1 BLK),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M00.00S,2022-03-27T00:43:21.2Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,39,33,2022-03-27T00:43:21Z,2320000,,,0,,B. Portis REBOUND (Off:4 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,230.0,6.0,2.0,4.0,,,,,,
233,PT07M58.00S,2022-03-27T00:43:30.1Z,2,REGULAR,foul,personal,[],1630533,,,1610612749,39,33,2022-03-27T00:43:56Z,2330000,,,0,,Z. Williams personal FOUL (1 PF),"[1630533, 1626171]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,202026.0,1.0,0.0,Portis,1626171.0,,,,,,,,,,
235,PT07M58.00S,2022-03-27T00:43:35.7Z,2,REGULAR,substitution,out,[],1628960,,,1610612749,39,33,2022-03-27T00:44:00Z,2350000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M58.00S,2022-03-27T00:43:35.7Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,39,33,2022-03-27T00:44:00Z,2360000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M58.00S,2022-03-27T00:43:35.7Z,2,REGULAR,substitution,out,[],202083,,,1610612749,39,33,2022-03-27T00:44:00Z,2370000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M58.00S,2022-03-27T00:43:35.7Z,2,REGULAR,substitution,in,[],203507,,,1610612749,39,33,2022-03-27T00:44:00Z,2380000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M58.00S,2022-03-27T00:43:35.7Z,2,REGULAR,substitution,in,[],201572,,,1610612749,39,33,2022-03-27T00:44:00Z,2390000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M58.00S,2022-03-27T00:43:35.7Z,2,REGULAR,substitution,in,[],1626192,,,1610612749,39,33,2022-03-27T00:44:00Z,2400000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M50.00S,2022-03-27T00:44:11.3Z,2,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612749,39,33,2022-03-27T00:44:19Z,2410000,,,0,,J. Jackson Jr. shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1628991, 203507]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,202026.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
243,PT07M50.00S,2022-03-27T00:44:50.6Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,39,34,2022-03-27T00:44:50Z,2430000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (8 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
244,PT07M50.00S,2022-03-27T00:45:14.5Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,39,34,2022-03-27T00:45:14Z,2440000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
245,PT07M48.00S,2022-03-27T00:45:15.5Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,39,34,2022-03-27T00:45:15Z,2450000,,,0,,J. Konchar REBOUND (Off:0 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,244.0,2.0,2.0,0.0,,,,,,
246,PT07M36.00S,2022-03-27T00:45:28.5Z,2,REGULAR,foul,personal,['2freethrow'],201572,,,1610612763,39,34,2022-03-27T00:45:36Z,2460000,,,0,,B. Lopez shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[201572, 1628991]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,,,,,,,202026.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,,
250,PT07M36.00S,2022-03-27T00:45:54.8Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,40,34,2022-03-27T00:45:54Z,2480000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (3 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
251,PT07M36.00S,2022-03-27T00:46:09.5Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,41,34,2022-03-27T00:46:09Z,2490000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (4 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
252,PT07M22.00S,2022-03-27T00:46:24.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,6.1268068331143235,52.69607843137255,1610612749,41,34,2022-03-27T00:46:32Z,2500000,-13.0,5.0,1,left,MISS G. Antetokounmpo floating Shot,[203507],1610612749.0,MIL,floating,,,Antetokounmpo,G. Antetokounmpo,,,,,1.44,Missed,,,,,,,,,,,,,,,,,,,
253,PT07M18.00S,2022-03-27T00:46:28.2Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,41,34,2022-03-27T00:46:32Z,2510000,,,0,,J. Konchar REBOUND (Off:0 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,252.0,3.0,3.0,0.0,,,,,,
254,PT07M13.00S,2022-03-27T00:46:33.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,93.9060446780552,51.71568627450981,1610612763,41,34,2022-03-27T00:46:38Z,2520000,9.0,5.0,1,right,MISS X. Tillman driving finger roll Layup - blocked,"[1630214, 203507]",1610612763.0,MEM,driving finger roll,,,Tillman,X. Tillman,,,,,0.98,Missed,,,,,,,,,,,,,,Antetokounmpo,203507.0,,,,
255,PT07M13.00S,2022-03-27T00:46:33.0Z,2,REGULAR,block,,[],203507,,,1610612763,41,34,2022-03-27T00:46:35Z,2530000,,,0,,G. Antetokounmpo BLOCK (2 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M10.00S,2022-03-27T00:46:36.0Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,41,34,2022-03-27T00:46:38Z,2540000,,,0,,P. Connaughton REBOUND (Off:1 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,254.0,2.0,1.0,1.0,,,,,,
257,PT07M06.00S,2022-03-27T00:46:40.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201572,5.469776609724048,3.431372549019608,1610612749,41,34,2022-03-27T00:46:45Z,2550000,233.0,-1.0,1,left,MISS B. Lopez running 3PT,[201572],1610612749.0,MIL,running,,,Lopez,B. Lopez,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
