actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
179,PT11M22.00S,2022-01-14T01:38:37.9Z,2,REGULAR,foul,personal,['3freethrow'],1630183,,,1610612763,27,31,2022-01-14T01:42:03Z,1760000,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Jackson Jr. 3 FT),"[1630183, 1628991]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Jackson Jr.,1628991.0,
181,PT11M22.00S,2022-01-14T01:39:13.2Z,2,REGULAR,instantreplay,request,[],0,,,1610612763,27,31,2022-01-14T01:40:09Z,1780000,,,0,,,[],,,stands,,,,,,,,,,,,,,,,,,,,,,,,1662.0,,,,,Common Foul Upheld
182,PT11M22.00S,2022-01-14T01:40:30.3Z,2,REGULAR,freethrow,1 of 3,[],1628991,,,1610612763,28,31,2022-01-14T01:41:56Z,1790000,,,0,,J. Jackson Jr. Free Throw 1 of 3 (5 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
183,PT11M22.00S,2022-01-14T01:40:30.3Z,2,REGULAR,freethrow,2 of 3,[],1628991,,,1610612763,29,31,2022-01-14T01:41:56Z,1800000,,,0,,J. Jackson Jr. Free Throw 2 of 3 (6 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
184,PT11M22.00S,2022-01-14T01:40:30.3Z,2,REGULAR,freethrow,3 of 3,[],1628991,,,1610612763,30,31,2022-01-14T01:41:56Z,1810000,,,0,,J. Jackson Jr. Free Throw 3 of 3 (7 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
185,PT11M13.00S,2022-01-14T01:41:05.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,86.67871222076215,39.950980392156865,1610612750,30,31,2022-01-14T01:41:11Z,1820000,-50.0,73.0,1,right,MISS N. Reid 8' driving floating Shot,[1629675],1610612750.0,MIN,driving floating,,,Reid,N. Reid,,,,,8.83,Missed,,,,,,,,,,,,,,,,,,,
186,PT11M08.00S,2022-01-14T01:41:10.2Z,2,REGULAR,rebound,offensive,[],1629020,,,1610612750,30,31,2022-01-14T01:41:11Z,1830000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:3),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,185.0,5.0,3.0,2.0,,,,,,,,,,,
187,PT11M08.00S,2022-01-14T01:41:10.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629020,94.40999984741211,50.0,1610612750,30,33,2022-01-14T01:48:37Z,1840000,0.0,0.0,1,right,J. Vanderbilt tip Layup (6 PTS),[1629020],1610612750.0,MIN,tip,,,Vanderbilt,J. Vanderbilt,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,,
188,PT10M51.00S,2022-01-14T01:41:28.0Z,2,REGULAR,2pt,Jump Shot,[],1630217,22.28975032851511,65.68627450980392,1610612763,32,33,2022-01-14T01:41:39Z,1850000,-78.0,157.0,1,left,D. Bane 17' step back Jump Shot (5 PTS),[1630217],1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,17.55,Made,5.0,,,,,,,,,,,,,,,,,,
189,PT10M38.00S,2022-01-14T01:41:40.8Z,2,REGULAR,turnover,bad pass,[],1626156,,,1610612750,32,33,2022-01-14T01:41:44Z,1860000,,,0,,D. Russell bad pass TURNOVER (2 TO),"[1626156, 1628991]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,2.0,Jackson Jr.,1628991.0,,,,,,
190,PT10M38.00S,2022-01-14T01:41:40.8Z,2,REGULAR,steal,,[],1628991,,,1610612763,32,33,2022-01-14T01:41:42Z,1870000,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT10M31.00S,2022-01-14T01:41:47.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629634,6.1268068331143235,45.83333333333333,1610612763,32,33,2022-01-14T01:43:11Z,1880000,21.0,5.0,1,left,MISS B. Clarke alley-oop Layup,[1629634],1610612763.0,MEM,alley-oop,,,Clarke,B. Clarke,,,,,2.14,Missed,,,,,,,,,,,,,,,,,,,
192,PT10M29.00S,2022-01-14T01:41:49.1Z,2,REGULAR,rebound,offensive,[],1629634,,,1610612763,32,33,2022-01-14T01:43:11Z,1890000,,,0,,B. Clarke REBOUND (Off:1 Def:0),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,191.0,1.0,0.0,1.0,,,,,,,,,,,
193,PT10M29.00S,2022-01-14T01:41:49.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1629634,5.590000152587891,50.0,1610612763,34,33,2022-01-14T01:42:02Z,1900000,0.0,0.0,1,left,B. Clarke tip Layup (4 PTS),[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
194,PT10M16.00S,2022-01-14T01:42:02.0Z,2,REGULAR,3pt,Jump Shot,[],1627736,67.23061760840999,63.48039215686274,1610612750,34,33,2022-01-14T01:42:10Z,1910000,67.0,256.0,1,right,MISS M. Beasley 26' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,26.42,Missed,,,,,,,,,,,,,,,,,,,
195,PT10M13.00S,2022-01-14T01:42:05.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,34,33,2022-01-14T01:42:10Z,1920000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,194.0,,,,,,,,,,,,,,
196,PT10M13.00S,2022-01-14T01:42:10.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,34,33,2022-01-14T01:42:10Z,1930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT10M10.00S,2022-01-14T01:42:25.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629675,68.67608409986859,68.87254901960785,1610612750,34,36,2022-01-14T01:42:30Z,1940000,94.0,242.0,1,right,N. Reid 25' 3PT  (3 PTS) (D. Russell 2 AST),"[1629675, 1626156]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,25.97,Made,3.0,D. Russell,1626156.0,2.0,,,,,,,,,,,,,,,
199,PT09M51.00S,2022-01-14T01:42:45.5Z,2,REGULAR,3pt,Jump Shot,[],1626145,31.61957950065703,67.64705882352942,1610612763,34,36,2022-01-14T01:42:49Z,1960000,-88.0,245.0,1,left,MISS T. Jones 26' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,,
200,PT09M48.00S,2022-01-14T01:42:48.5Z,2,REGULAR,rebound,offensive,[],1629634,,,1610612763,34,36,2022-01-14T01:42:49Z,1970000,,,0,,B. Clarke REBOUND (Off:2 Def:0),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,199.0,2.0,0.0,2.0,,,,,,,,,,,
201,PT09M44.00S,2022-01-14T01:42:53.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,28.597240473061763,24.019607843137255,1610612763,34,36,2022-01-14T01:43:27Z,1980000,130.0,216.0,1,left,MISS D. Bane 25' pullup 3PT - blocked,"[1630217, 1630183]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,25.23,Missed,,,,,,,,,McDaniels,1630183.0,,,,,,,,,
202,PT09M44.00S,2022-01-14T01:42:53.2Z,2,REGULAR,block,,[],1630183,,,1610612763,34,36,2022-01-14T01:42:56Z,1990000,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M40.00S,2022-01-14T01:42:57.2Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,34,36,2022-01-14T01:42:58Z,2000000,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,201.0,2.0,2.0,0.0,,,,,,,,,,,
204,PT09M32.00S,2022-01-14T01:43:05.4Z,2,REGULAR,turnover,lost ball,[],1629675,,,1610612750,34,36,2022-01-14T01:43:09Z,2010000,,,0,,N. Reid lost ball TURNOVER (2 TO),"[1629675, 1630217]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,2.0,Bane,1630217.0,,,,,,
205,PT09M32.00S,2022-01-14T01:43:05.4Z,2,REGULAR,steal,,[],1630217,,,1610612763,34,36,2022-01-14T01:43:06Z,2020000,,,0,,D. Bane STEAL (1 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M29.00S,2022-01-14T01:43:10.3Z,2,REGULAR,foul,personal,['2freethrow'],1626156,,,1610612763,34,36,2022-01-14T01:43:24Z,2030000,,,0,,D. Russell shooting personal FOUL (2 PF) (Bane 2 FT),"[1626156, 1630217]",1610612750.0,MIN,shooting,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,1662.0,2.0,0.0,Bane,1630217.0,
208,PT09M29.00S,2022-01-14T01:43:33.4Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630217,,,1610612763,35,36,2022-01-14T01:43:33Z,2050000,,,0,,D. Bane Free Throw 1 of 2 (6 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
209,PT09M29.00S,2022-01-14T01:43:47.5Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630217,,,1610612763,36,36,2022-01-14T01:43:47Z,2060000,,,0,,D. Bane Free Throw 2 of 2 (7 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
210,PT09M06.00S,2022-01-14T01:44:11.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,92.72339027595268,48.03921568627451,1610612750,36,36,2022-01-14T01:46:22Z,2070000,-10.0,16.0,1,right,MISS N. Reid Layup - blocked,"[1629675, 1628991]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,1.87,Missed,,,,,,,,,Jackson Jr.,1628991.0,,,,,,,,,
211,PT09M06.00S,2022-01-14T01:44:11.5Z,2,REGULAR,block,,[],1628991,,,1610612750,36,36,2022-01-14T01:44:13Z,2080000,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M05.00S,2022-01-14T01:44:12.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,36,36,2022-01-14T01:47:30Z,2090000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,210.0,,,,,,,,,,,,,,
213,PT09M05.00S,2022-01-14T01:44:49.3Z,2,REGULAR,substitution,out,[],1627736,,,1610612750,36,36,2022-01-14T01:44:52Z,2100000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M05.00S,2022-01-14T01:44:49.3Z,2,REGULAR,substitution,in,[],1630162,,,1610612750,36,36,2022-01-14T01:44:52Z,2120000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M05.00S,2022-01-14T01:46:08.2Z,2,REGULAR,jumpball,recovered,[],1626156,,,1610612750,36,36,2022-01-14T02:11:08Z,2130000,,,0,,Jump Ball N. Reid vs. J. Konchar: Tip to D. Russell,"[1626156, 1629675, 1629723]",1610612750.0,MIN,heldball,D. Russell,1626156.0,Russell,D. Russell,Reid,1629675.0,Konchar,1629723.0,,,,,,,,,,,,,,,,,,,,,
330,PT09M04.00S,2022-01-14T01:46:28.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626156,61.84296977660972,62.99019607843137,1610612750,36,36,2022-01-14T02:04:44Z,2175000,65.0,306.0,1,right,MISS D. Russell 31' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,31.3,Missed,,,,,,,,,,,,,,,,,,,
331,PT09M04.00S,2022-01-14T01:46:28.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,36,36,2022-01-14T02:04:44Z,2187500,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,330.0,,,,,,,,,,,,,,
332,PT09M04.00S,2022-01-14T01:46:39.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612750,36,36,2022-01-14T02:05:22Z,2193750,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,1662.0,,,,,
371,PT09M04.00S,2022-01-14T01:46:44.5Z,2,REGULAR,substitution,out,[],1629723,,,1610612763,36,36,2022-01-14T02:11:56Z,2196875,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT09M04.00S,2022-01-14T01:46:44.5Z,2,REGULAR,substitution,in,[],1630533,,,1610612763,36,36,2022-01-14T02:11:56Z,2198437,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT09M04.00S,2022-01-14T01:46:49.7Z,2,REGULAR,instantreplay,request,[],0,,,1610612763,36,36,2022-01-14T02:05:22Z,2200000,,,0,,,[],,,stands,,,,,,,,,,,,,,,,,,,,,,,,1662.0,,,,,SC - No Violation - Foul Before
225,PT09M04.00S,2022-01-14T01:49:20.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,36,36,2022-01-14T02:05:22Z,2210000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT09M04.00S,2022-01-14T01:49:35.6Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612763,36,36,2022-01-14T02:12:53Z,2220000,,,0,,,[],1610612763.0,MEM,overturned,,,,,,,,,,,,,,,,,,,,,,,,1662.0,,,,,No Foul on T. Jones
227,PT08M53.00S,2022-01-14T01:52:47.8Z,2,REGULAR,turnover,traveling,[],1630217,,,1610612763,36,36,2022-01-14T01:52:55Z,2230000,,,0,,D. Bane traveling TURNOVER (1 TO),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,1.0,,,202056.0,,,,,
232,PT08M36.00S,2022-01-14T01:53:09.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630183,74.85216819973719,12.990196078431374,1610612750,36,36,2022-01-14T01:53:13Z,2280000,-185.0,184.0,1,right,MISS J. McDaniels 26' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,,
233,PT08M34.00S,2022-01-14T01:53:11.9Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,36,36,2022-01-14T01:53:13Z,2290000,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,232.0,2.0,2.0,0.0,,,,,,,,,,,
234,PT08M29.00S,2022-01-14T01:53:16.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,7.178055190538765,52.20588235294118,1610612763,36,36,2022-01-14T01:53:25Z,2300000,-11.0,15.0,1,left,MISS B. Clarke driving Layup - blocked,"[1629634, 1629675]",1610612763.0,MEM,driving,,,Clarke,B. Clarke,,,,,1.86,Missed,,,,,,,,,Reid,1629675.0,,,,,,,,,
235,PT08M29.00S,2022-01-14T01:53:16.9Z,2,REGULAR,block,,[],1629675,,,1610612763,36,36,2022-01-14T02:13:13Z,2310000,,,0,,N. Reid BLOCK (2 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M25.00S,2022-01-14T01:53:20.9Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,36,36,2022-01-14T01:53:25Z,2320000,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,234.0,2.0,2.0,0.0,,,,,,,,,,,
237,PT08M24.00S,2022-01-14T01:53:22.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629675,91.5407358738502,52.450980392156865,1610612750,36,36,2022-01-14T01:53:35Z,2330000,12.0,27.0,1,right,MISS N. Reid running finger roll Layup,[1629675],1610612750.0,MIN,running finger roll,,,Reid,N. Reid,,,,,2.97,Missed,,,,,,,,,,,,,,,,,,,
238,PT08M24.00S,2022-01-14T01:53:22.5Z,2,REGULAR,rebound,offensive,[],1630183,,,1610612750,36,36,2022-01-14T01:53:35Z,2340000,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,237.0,3.0,2.0,1.0,,,,,,,,,,,
239,PT08M21.00S,2022-01-14T01:53:25.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630183,94.40999984741211,50.0,1610612750,36,36,2022-01-14T01:53:25Z,2350000,0.0,0.0,1,right,MISS J. McDaniels tip Layup,[1630183],1610612750.0,MIN,tip,,,McDaniels,J. McDaniels,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
240,PT08M19.00S,2022-01-14T01:53:27.3Z,2,REGULAR,rebound,offensive,[],1630183,,,1610612750,36,36,2022-01-14T01:53:27Z,2360000,,,0,,J. McDaniels REBOUND (Off:2 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,239.0,4.0,2.0,2.0,,,,,,,,,,,
241,PT08M09.00S,2022-01-14T01:53:37.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630162,91.80354796320631,48.28431372549019,1610612750,36,38,2022-01-14T01:53:46Z,2370000,-9.0,25.0,1,right,A. Edwards driving floating Jump Shot (15 PTS),[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,2.6,Made,15.0,,,,,,,,,,,,,,,,,,
242,PT07M59.00S,2022-01-14T01:53:48.9Z,2,REGULAR,foul,personal,['2freethrow'],1629020,,,1610612763,36,38,2022-01-14T01:54:49Z,2380000,,,0,,J. Vanderbilt shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[1629020, 1628991]",1610612750.0,MIN,shooting,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Jackson Jr.,1628991.0,
244,PT07M59.00S,2022-01-14T01:54:21.3Z,2,REGULAR,substitution,out,[],1629634,,,1610612763,36,38,2022-01-14T01:54:47Z,2400000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M59.00S,2022-01-14T01:54:21.3Z,2,REGULAR,substitution,out,[],1626156,,,1610612763,36,38,2022-01-14T01:54:47Z,2420000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M59.00S,2022-01-14T01:54:21.3Z,2,REGULAR,substitution,out,[],1630183,,,1610612763,36,38,2022-01-14T01:54:47Z,2430000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M59.00S,2022-01-14T01:54:21.3Z,2,REGULAR,substitution,out,[],1629675,,,1610612763,36,38,2022-01-14T01:54:47Z,2440000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M59.00S,2022-01-14T01:54:21.3Z,2,REGULAR,substitution,in,[],203937,,,1610612763,36,38,2022-01-14T01:54:47Z,2450000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M59.00S,2022-01-14T01:54:21.3Z,2,REGULAR,substitution,in,[],1627736,,,1610612763,36,38,2022-01-14T01:54:47Z,2470000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M59.00S,2022-01-14T01:54:21.3Z,2,REGULAR,substitution,in,[],201976,,,1610612763,36,38,2022-01-14T01:54:47Z,2480000,,,0,,SUB in: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M59.00S,2022-01-14T01:54:21.3Z,2,REGULAR,substitution,in,[],1626157,,,1610612763,36,38,2022-01-14T01:54:47Z,2490000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M59.00S,2022-01-14T01:54:53.7Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,37,38,2022-01-14T01:54:53Z,2500000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (8 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
255,PT07M59.00S,2022-01-14T01:54:54.2Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,38,38,2022-01-14T01:54:54Z,2510000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (9 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
256,PT07M41.00S,2022-01-14T01:55:10.0Z,2,REGULAR,3pt,Jump Shot,[],201976,73.01248357424441,13.970588235294118,1610612750,38,38,2022-01-14T01:55:14Z,2520000,-180.0,201.0,1,right,MISS P. Beverley 27' 3PT,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,27.0,Missed,,,,,,,,,,,,,,,,,,,
257,PT07M37.00S,2022-01-14T01:55:14.0Z,2,REGULAR,rebound,offensive,[],1629020,,,1610612750,38,38,2022-01-14T01:55:14Z,2530000,,,0,,J. Vanderbilt REBOUND (Off:3 Def:3),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,256.0,6.0,3.0,3.0,,,,,,,,,,,
258,PT07M37.00S,2022-01-14T01:55:14.3Z,2,REGULAR,turnover,bad pass,[],1629020,,,1610612750,38,38,2022-01-14T01:55:17Z,2540000,,,0,,J. Vanderbilt bad pass TURNOVER (1 TO),"[1629020, 1630533]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,1.0,Williams,1630533.0,,,,,,
259,PT07M37.00S,2022-01-14T01:55:14.3Z,2,REGULAR,steal,,[],1630533,,,1610612763,38,38,2022-01-14T01:55:15Z,2550000,,,0,,Z. Williams STEAL (1 STL),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT07M32.00S,2022-01-14T01:55:19.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628991,5.601182654402102,49.26470588235294,1610612763,40,38,2022-01-14T01:55:25Z,2560000,4.0,0.0,1,left,J. Jackson Jr. running DUNK (11 PTS) (D. Bane 2 AST),"[1628991, 1630217]",1610612763.0,MEM,running,,,Jackson Jr.,J. Jackson Jr.,,,,,0.37,Made,11.0,D. Bane,1630217.0,2.0,,,,,,,,,,,,,,,
262,PT07M20.00S,2022-01-14T01:55:31.1Z,2,REGULAR,turnover,bad pass,[],1629020,,,1610612750,40,38,2022-01-14T01:55:34Z,2580000,,,0,,J. Vanderbilt bad pass TURNOVER (2 TO),"[1629020, 1630217]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,2.0,Bane,1630217.0,,,,,,
263,PT07M20.00S,2022-01-14T01:55:31.1Z,2,REGULAR,steal,,[],1630217,,,1610612763,40,38,2022-01-14T01:55:32Z,2590000,,,0,,D. Bane STEAL (2 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT07M15.00S,2022-01-14T01:55:36.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203937,5.995400788436268,47.05882352941176,1610612763,42,38,2022-01-14T01:55:45Z,2600000,15.0,4.0,1,left,K. Anderson running finger roll Layup (6 PTS) (T. Jones 2 AST),"[203937, 1626145]",1610612763.0,MEM,running finger roll,,,Anderson,K. Anderson,,,,,1.52,Made,6.0,T. Jones,1626145.0,2.0,,,,,,,,,,,,,,,
266,PT06M56.00S,2022-01-14T01:55:56.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,91.5407358738502,47.794117647058826,1610612750,42,40,2022-01-14T01:56:11Z,2620000,-11.0,27.0,1,right,K. Towns driving Layup (4 PTS),[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,2.92,Made,4.0,,,,,,,,,,,,,,,,,,
267,PT06M56.00S,2022-01-14T01:56:03.1Z,2,REGULAR,foul,personal,['1freethrow'],1628991,,,1610612750,42,40,2022-01-14T01:56:25Z,2630000,,,0,,J. Jackson Jr. shooting personal FOUL (2 PF) (Towns 1 FT),"[1628991, 1626157]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,202056.0,2.0,0.0,Towns,1626157.0,
269,PT06M56.00S,2022-01-14T01:56:19.5Z,2,REGULAR,substitution,out,[],1626145,,,1610612750,42,40,2022-01-14T01:56:46Z,2650000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M56.00S,2022-01-14T01:56:19.5Z,2,REGULAR,substitution,in,[],1629630,,,1610612750,42,40,2022-01-14T01:56:46Z,2660000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
