actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value,blockPlayerName,blockPersonId
531,PT10M10.00S,2022-04-11T01:01:23.2Z,4,REGULAR,3pt,Jump Shot,[],1630573,92.19776609724047,94.11764705882352,1610612738,79,112,2022-04-11T01:01:27Z,5290000,221.0,21.0,1,right,S. Hauser 3PT  (3 PTS) (P. Pritchard 3 AST),"[1630573, 1630202]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,22.16,Made,,,,,,,,,,3.0,P. Pritchard,1630202.0,3.0,,,
533,PT09M49.00S,2022-04-11T01:01:43.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,14.799605781865965,53.431372549019606,1610612763,81,112,2022-04-11T01:01:48Z,5310000,-17.0,87.0,1,left,K. Anderson 8' driving floating Jump Shot (16 PTS),[203937],1610612763.0,MEM,driving floating,,,Anderson,K. Anderson,,,,,,,,8.83,Made,,,,,,,,,,16.0,,,,,,
534,PT09M35.00S,2022-04-11T01:01:57.7Z,4,REGULAR,3pt,Jump Shot,[],1630174,75.64060446780552,11.519607843137255,1610612738,81,112,2022-04-11T01:02:02Z,5320000,-192.0,176.0,1,right,MISS A. Nesmith 26' 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,26.11,Missed,,,,,,,,,,,,,,,,
535,PT09M32.00S,2022-04-11T01:02:00.7Z,4,REGULAR,rebound,defensive,[],1629633,,,1610612763,81,112,2022-04-11T01:02:02Z,5330000,,,0,,J. Culver REBOUND (Off:0 Def:2),[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,534.0,2.0,2.0,0.0,,,,,,,,,,,,
536,PT09M28.00S,2022-04-11T01:02:06.4Z,4,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612763,81,112,2022-04-11T01:02:19Z,5340000,,,0,,A. Nesmith shooting personal FOUL (4 PF) (Melton 2 FT),"[1630174, 1629001]",1610612738.0,BOS,shooting,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,201245.0,4.0,0.0,Melton,1629001.0,,,,,,,
538,PT09M28.00S,2022-04-11T01:02:32.4Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629001,,,1610612763,82,112,2022-04-11T01:02:32Z,5360000,,,0,,D. Melton Free Throw 1 of 2 (13 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,Made,,,,,,,,,,13.0,,,,,,
539,PT09M28.00S,2022-04-11T01:02:33.1Z,4,REGULAR,substitution,out,[],203937,,,1610612763,82,112,2022-04-11T01:02:42Z,5370000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT09M28.00S,2022-04-11T01:02:33.1Z,4,REGULAR,substitution,in,[],1630214,,,1610612763,82,112,2022-04-11T01:02:42Z,5380000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT09M28.00S,2022-04-11T01:02:44.1Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629001,,,1610612763,83,112,2022-04-11T01:02:44Z,5390000,,,0,,D. Melton Free Throw 2 of 2 (14 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,Made,,,,,,,,,,14.0,,,,,,
542,PT09M14.00S,2022-04-11T01:03:01.1Z,4,REGULAR,foul,personal,['2freethrow'],1630582,,,1610612738,83,112,2022-04-11T01:03:20Z,5400000,,,0,,Y. Pons shooting personal FOUL (3 PF) (Williams 2 FT),"[1630582, 1629684]",1610612763.0,MEM,shooting,,,Pons,Y. Pons,,,,,,,,,,,,,,2882.0,3.0,0.0,Williams,1629684.0,,,,,,,
544,PT09M14.00S,2022-04-11T01:03:21.4Z,4,REGULAR,freethrow,1 of 2,[],1629684,,,1610612738,83,113,2022-04-11T01:03:21Z,5420000,,,0,,G. Williams Free Throw 1 of 2 (8 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,Made,,,,,,,,,,8.0,,,,,,
545,PT09M14.00S,2022-04-11T01:03:23.2Z,4,REGULAR,substitution,out,[],1629001,,,1610612738,83,113,2022-04-11T01:03:28Z,5430000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M14.00S,2022-04-11T01:03:23.2Z,4,REGULAR,substitution,in,[],1629723,,,1610612738,83,113,2022-04-11T01:03:28Z,5440000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT09M14.00S,2022-04-11T01:03:35.6Z,4,REGULAR,freethrow,2 of 2,[],1629684,,,1610612738,83,114,2022-04-11T01:03:35Z,5450000,,,0,,G. Williams Free Throw 2 of 2 (9 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,Made,,,,,,,,,,9.0,,,,,,
548,PT09M03.00S,2022-04-11T01:03:50.4Z,4,REGULAR,foul,personal,[],1629684,,,1610612763,83,114,2022-04-11T01:03:54Z,5460000,,,0,,G. Williams personal FOUL (3 PF),"[1629684, 1629633]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,2530.0,3.0,0.0,Culver,1629633.0,,,,,,,
550,PT09M03.00S,2022-04-11T01:03:56.0Z,4,REGULAR,substitution,out,[],1629684,,,1610612763,83,114,2022-04-11T01:03:59Z,5480000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT09M03.00S,2022-04-11T01:03:56.0Z,4,REGULAR,substitution,in,[],1630238,,,1610612763,83,114,2022-04-11T01:03:59Z,5490000,,,0,,SUB in: M. Fitts,[1630238],1610612738.0,BOS,,,,Fitts,M. Fitts,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M55.00S,2022-04-11T01:04:16.9Z,4,REGULAR,3pt,Jump Shot,[],1630582,8.492115637319317,2.941176470588235,1610612763,86,114,2022-04-11T01:04:21Z,5500000,235.0,27.0,1,left,Y. Pons 3PT  (3 PTS) (S. Aldama 2 AST),"[1630582, 1630583]",1610612763.0,MEM,,,,Pons,Y. Pons,,,,,,,,23.69,Made,,,,,,,,,,3.0,S. Aldama,1630583.0,2.0,,,
554,PT08M41.00S,2022-04-11T01:04:32.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1628436,92.9862023653088,43.38235294117647,1610612738,86,116,2022-04-11T01:04:53Z,5520000,-33.0,13.0,1,right,L. Kornet Layup (4 PTS) (S. Hauser 1 AST),"[1628436, 1630573]",1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,3.57,Made,,,,,,,,,,4.0,S. Hauser,1630573.0,1.0,,,
556,PT08M41.00S,2022-04-11T01:04:35.3Z,4,REGULAR,violation,defensive goaltending,[],1630582,,,1610612738,86,116,2022-04-11T01:04:53Z,5540000,,,0,,Y. Pons defensive goaltending VIOLATION,[1630582],1610612763.0,MEM,,,,Pons,Y. Pons,,,,,,,,,,,,,,2882.0,,,,,,,,,,,
557,PT08M30.00S,2022-04-11T01:04:55.0Z,4,REGULAR,2pt,Jump Shot,[],1629723,23.603810775295663,39.950980392156865,1610612763,88,116,2022-04-11T01:04:59Z,5550000,50.0,169.0,1,left,J. Konchar 17' Jump Shot (17 PTS) (X. Tillman 2 AST),"[1629723, 1630214]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,17.67,Made,,,,,,,,,,17.0,X. Tillman,1630214.0,2.0,,,
559,PT08M17.00S,2022-04-11T01:05:07.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,92.19776609724047,42.8921568627451,1610612738,88,116,2022-04-11T01:05:12Z,5570000,-36.0,21.0,1,right,MISS P. Pritchard driving Layup,[1630202],1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,,,,4.11,Missed,,,,,,,,,,,,,,,,
560,PT08M16.00S,2022-04-11T01:05:09.1Z,4,REGULAR,rebound,offensive,[],1630202,,,1610612738,88,116,2022-04-11T01:05:09Z,5580000,,,0,,P. Pritchard REBOUND (Off:2 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,559.0,4.0,2.0,2.0,,,,,,,,,,,,
561,PT08M14.00S,2022-04-11T01:05:11.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630238,92.85479632063075,4.6568627450980395,1610612738,88,119,2022-04-11T01:05:16Z,5590000,-227.0,15.0,1,right,M. Fitts 3PT  (3 PTS) (P. Pritchard 4 AST),"[1630238, 1630202]",1610612738.0,BOS,,,,Fitts,M. Fitts,,,,,,,,22.72,Made,,,,,,,,,,3.0,P. Pritchard,1630202.0,4.0,,,
563,PT08M12.00S,2022-04-11T01:05:16.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,88,119,2022-04-11T01:05:16Z,5610000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT08M12.00S,2022-04-11T01:07:32.3Z,4,REGULAR,substitution,out,[],1630202,,,1610612763,88,119,2022-04-11T01:08:23Z,5620000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT08M12.00S,2022-04-11T01:07:32.3Z,4,REGULAR,substitution,in,[],1630271,,,1610612763,88,119,2022-04-11T01:08:23Z,5630000,,,0,,SUB in: B. Thomas,[1630271],1610612738.0,BOS,,,,Thomas,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT08M03.00S,2022-04-11T01:08:49.9Z,4,REGULAR,foul,personal,['3freethrow'],1628436,,,1610612763,88,119,2022-04-11T01:08:58Z,5650000,,,0,,L. Kornet shooting personal FOUL (1 PF) (Aldama 3 FT),"[1628436, 1630583]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,,,,,,,,,,2530.0,1.0,0.0,Aldama,1630583.0,,,,,,,
570,PT08M03.00S,2022-04-11T01:09:11.7Z,4,REGULAR,freethrow,1 of 3,[],1630583,,,1610612763,89,119,2022-04-11T01:09:11Z,5670000,,,0,,S. Aldama Free Throw 1 of 3 (14 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,Made,,,,,,,,,,14.0,,,,,,
571,PT08M03.00S,2022-04-11T01:09:22.9Z,4,REGULAR,freethrow,2 of 3,[],1630583,,,1610612763,90,119,2022-04-11T01:09:22Z,5680000,,,0,,S. Aldama Free Throw 2 of 3 (15 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,Made,,,,,,,,,,15.0,,,,,,
572,PT08M03.00S,2022-04-11T01:09:37.5Z,4,REGULAR,freethrow,3 of 3,[],1630583,,,1610612763,91,119,2022-04-11T01:09:37Z,5690000,,,0,,S. Aldama Free Throw 3 of 3 (16 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,Made,,,,,,,,,,16.0,,,,,,
573,PT07M45.00S,2022-04-11T01:10:01.7Z,4,REGULAR,foul,personal,['2freethrow'],1630583,,,1610612738,91,119,2022-04-11T01:10:21Z,5700000,,,0,,S. Aldama shooting personal FOUL (2 PF) (Nesmith 2 FT),"[1630583, 1630174]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,,,,,,,,,,2530.0,2.0,0.0,Nesmith,1630174.0,,,,,,,
575,PT07M45.00S,2022-04-11T01:10:22.3Z,4,REGULAR,freethrow,1 of 2,[],1630174,,,1610612738,91,120,2022-04-11T01:10:22Z,5720000,,,0,,A. Nesmith Free Throw 1 of 2 (4 PTS),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,Made,,,,,,,,,,4.0,,,,,,
576,PT07M45.00S,2022-04-11T01:10:31.7Z,4,REGULAR,freethrow,2 of 2,[],1630174,,,1610612738,91,121,2022-04-11T01:10:31Z,5730000,,,0,,A. Nesmith Free Throw 2 of 2 (5 PTS),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,Made,,,,,,,,,,5.0,,,,,,
577,PT07M29.00S,2022-04-11T01:10:47.8Z,4,REGULAR,3pt,Jump Shot,[],1630582,23.603810775295663,14.215686274509803,1610612763,91,121,2022-04-11T01:10:51Z,5740000,179.0,169.0,1,left,MISS Y. Pons 24' 3PT,[1630582],1610612763.0,MEM,,,,Pons,Y. Pons,,,,,,,,24.64,Missed,,,,,,,,,,,,,,,,
578,PT07M27.00S,2022-04-11T01:10:49.7Z,4,REGULAR,rebound,offensive,[],1630583,,,1610612763,91,121,2022-04-11T01:10:49Z,5750000,,,0,,S. Aldama REBOUND (Off:5 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,577.0,6.0,1.0,5.0,,,,,,,,,,,,
579,PT07M25.00S,2022-04-11T01:10:52.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629633,24.78646517739816,81.37254901960785,1610612763,94,121,2022-04-11T01:10:57Z,5760000,-157.0,180.0,1,left,J. Culver 3PT  (5 PTS) (S. Aldama 3 AST),"[1629633, 1630583]",1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,23.92,Made,,,,,,,,,,5.0,S. Aldama,1630583.0,3.0,,,
581,PT07M04.00S,2022-04-11T01:11:12.7Z,4,REGULAR,3pt,Jump Shot,[],1630174,69.85873850197109,72.30392156862744,1610612738,94,121,2022-04-11T01:11:19Z,5780000,112.0,231.0,1,right,MISS A. Nesmith 25' pullup 3PT,[1630174],1610612738.0,BOS,pullup,,,Nesmith,A. Nesmith,,,,,,,,25.63,Missed,,,,,,,,,,,,,,,,
582,PT06M58.00S,2022-04-11T01:11:18.7Z,4,REGULAR,rebound,offensive,[],1628436,,,1610612738,94,121,2022-04-11T01:11:19Z,5790000,,,0,,L. Kornet REBOUND (Off:3 Def:0),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,581.0,3.0,0.0,3.0,,,,,,,,,,,,
583,PT06M58.00S,2022-04-11T01:11:18.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628436,94.40999984741211,50.0,1610612738,94,123,2022-04-11T01:11:18Z,5800000,0.0,0.0,1,right,L. Kornet tip Layup (6 PTS),[1628436],1610612738.0,BOS,tip,,,Kornet,L. Kornet,,,,,,,,0.0,Made,,,,,,,,,,6.0,,,,,,
584,PT06M46.00S,2022-04-11T01:11:30.9Z,4,REGULAR,3pt,Jump Shot,[],1629633,21.50131406044678,88.23529411764706,1610612763,97,123,2022-04-11T01:11:35Z,5810000,-191.0,150.0,1,left,J. Culver 24' 3PT  (8 PTS) (Y. Pons 1 AST),"[1629633, 1630582]",1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,24.28,Made,,,,,,,,,,8.0,Y. Pons,1630582.0,1.0,,,
586,PT06M29.00S,2022-04-11T01:11:47.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630238,91.80354796320631,58.333333333333336,1610612738,97,123,2022-04-11T01:11:53Z,5830000,42.0,25.0,1,right,MISS M. Fitts cutting Layup - blocked,"[1630238, 1630582]",1610612738.0,BOS,cutting,,,Fitts,M. Fitts,,,,,,,,4.84,Missed,,,,,,,,,,,,,,,Pons,1630582.0
587,PT06M29.00S,2022-04-11T01:11:47.5Z,4,REGULAR,block,,[],1630582,,,1610612738,97,123,2022-04-11T01:11:50Z,5840000,,,0,,Y. Pons BLOCK (2 BLK),[1630582],1610612763.0,MEM,,,,Pons,Y. Pons,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT06M25.00S,2022-04-11T01:11:51.5Z,4,REGULAR,rebound,offensive,[],1630238,,,1610612738,97,123,2022-04-11T01:11:53Z,5850000,,,0,,M. Fitts REBOUND (Off:1 Def:0),[1630238],1610612738.0,BOS,,,,Fitts,M. Fitts,,,,,,,,,,586.0,1.0,0.0,1.0,,,,,,,,,,,,
589,PT06M22.00S,2022-04-11T01:11:55.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628436,77.08607095926413,6.372549019607843,1610612738,97,123,2022-04-11T01:12:02Z,5860000,-218.0,163.0,1,right,MISS L. Kornet 27' 3PT,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,27.22,Missed,,,,,,,,,,,,,,,,
590,PT06M18.00S,2022-04-11T01:11:59.8Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,97,123,2022-04-11T01:12:02Z,5870000,,,0,,J. Konchar REBOUND (Off:6 Def:4),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,589.0,10.0,4.0,6.0,,,,,,,,,,,,
591,PT06M05.00S,2022-04-11T01:12:13.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630583,9.674770039421814,53.18627450980392,1610612763,99,123,2022-04-11T01:15:00Z,5880000,-16.0,38.0,1,left,S. Aldama driving floating Jump Shot (18 PTS) (J. Konchar 8 AST),"[1630583, 1629723]",1610612763.0,MEM,driving floating,,,Aldama,S. Aldama,,,,,,,,4.16,Made,,,,,,,,,,18.0,J. Konchar,1629723.0,8.0,,,
593,PT06M05.00S,2022-04-11T01:12:16.1Z,4,REGULAR,foul,personal,['1freethrow'],1630174,,,1610612763,99,123,2022-04-11T01:12:27Z,5900000,,,0,,A. Nesmith shooting personal FOUL (5 PF) (Aldama 1 FT),"[1630174, 1630583]",1610612738.0,BOS,shooting,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,2530.0,5.0,0.0,Aldama,1630583.0,,,,,,,
595,PT06M05.00S,2022-04-11T01:12:38.9Z,4,REGULAR,freethrow,1 of 1,[],1630583,,,1610612763,99,123,2022-04-11T01:12:38Z,5920000,,,0,,MISS S. Aldama Free Throw 1 of 1,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,Missed,,,,,,,,,,,,,,,,
596,PT06M03.00S,2022-04-11T01:12:40.0Z,4,REGULAR,rebound,defensive,[],1630238,,,1610612738,99,123,2022-04-11T01:12:40Z,5930000,,,0,,M. Fitts REBOUND (Off:1 Def:1),[1630238],1610612738.0,BOS,,,,Fitts,M. Fitts,,,,,,,,,,595.0,2.0,1.0,1.0,,,,,,,,,,,,
597,PT05M51.00S,2022-04-11T01:12:51.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630238,93.38042049934296,50.245098039215684,1610612738,99,125,2022-04-11T01:12:57Z,5940000,1.0,10.0,1,right,M. Fitts driving DUNK (5 PTS) (B. Thomas 1 AST),"[1630238, 1630271]",1610612738.0,BOS,driving,,,Fitts,M. Fitts,,,,,,,,0.98,Made,,,,,,,,,,5.0,B. Thomas,1630271.0,1.0,,,
599,PT05M39.00S,2022-04-11T01:13:03.7Z,4,REGULAR,3pt,Jump Shot,[],1629633,25.837713534822605,84.31372549019608,1610612763,99,125,2022-04-11T01:13:09Z,5960000,-172.0,190.0,1,left,MISS J. Culver 25' pullup 3PT,[1629633],1610612763.0,MEM,pullup,,,Culver,J. Culver,,,,,,,,25.63,Missed,,,,,,,,,,,,,,,,
600,PT05M36.00S,2022-04-11T01:13:06.7Z,4,REGULAR,rebound,defensive,[],1630238,,,1610612738,99,125,2022-04-11T01:13:09Z,5970000,,,0,,M. Fitts REBOUND (Off:1 Def:2),[1630238],1610612738.0,BOS,,,,Fitts,M. Fitts,,,,,,,,,,599.0,3.0,2.0,1.0,,,,,,,,,,,,
601,PT05M32.00S,2022-04-11T01:13:11.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630573,93.24901445466492,94.6078431372549,1610612738,99,125,2022-04-11T01:13:16Z,5980000,223.0,11.0,1,right,MISS S. Hauser 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,22.33,Missed,,,,,,,,,,,,,,,,
602,PT05M29.00S,2022-04-11T01:13:14.3Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,99,125,2022-04-11T01:13:16Z,5990000,,,0,,S. Aldama REBOUND (Off:5 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,601.0,7.0,2.0,5.0,,,,,,,,,,,,
603,PT05M24.00S,2022-04-11T01:13:19.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630214,6.1268068331143235,94.11764705882352,1610612763,99,125,2022-04-11T01:13:24Z,6000000,-221.0,5.0,1,left,MISS X. Tillman 3PT,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,22.07,Missed,,,,,,,,,,,,,,,,
604,PT05M20.00S,2022-04-11T01:13:23.6Z,4,REGULAR,rebound,defensive,[],1630573,,,1610612738,99,125,2022-04-11T01:13:24Z,6010000,,,0,,S. Hauser REBOUND (Off:0 Def:2),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,603.0,2.0,2.0,0.0,,,,,,,,,,,,
605,PT05M15.00S,2022-04-11T01:13:31.1Z,4,REGULAR,turnover,out-of-bounds,[],1630174,,,1610612738,99,125,2022-04-11T01:13:43Z,6020000,,,0,,A. Nesmith step out-of-bounds TURNOVER (1 TO),[1630174],1610612738.0,BOS,step,,,Nesmith,A. Nesmith,,,,,1.0,,,,,,,,,201245.0,,,,,,,,,,,
606,PT05M15.00S,2022-04-11T01:13:34.7Z,4,REGULAR,substitution,out,[],1630573,,,1610612763,99,125,2022-04-11T01:13:37Z,6030000,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT05M15.00S,2022-04-11T01:13:34.7Z,4,REGULAR,substitution,in,[],1630346,,,1610612763,99,125,2022-04-11T01:13:37Z,6040000,,,0,,SUB in: M. Ryan,[1630346],1610612738.0,BOS,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT05M03.00S,2022-04-11T01:13:54.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630583,27.54599211563732,13.725490196078432,1610612763,99,125,2022-04-11T01:13:58Z,6050000,181.0,206.0,1,left,MISS S. Aldama 27' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,27.48,Missed,,,,,,,,,,,,,,,,
609,PT04M59.00S,2022-04-11T01:13:57.8Z,4,REGULAR,rebound,offensive,[],1629723,,,1610612763,99,125,2022-04-11T01:13:57Z,6060000,,,0,,J. Konchar REBOUND (Off:7 Def:4),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,608.0,11.0,4.0,7.0,,,,,,,,,,,,
610,PT04M57.00S,2022-04-11T01:14:00.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630582,19.398817345597898,6.372549019607843,1610612763,99,125,2022-04-11T01:14:05Z,6070000,218.0,130.0,1,left,MISS Y. Pons 25' 3PT,[1630582],1610612763.0,MEM,,,,Pons,Y. Pons,,,,,,,,25.38,Missed,,,,,,,,,,,,,,,,
611,PT04M53.00S,2022-04-11T01:14:04.3Z,4,REGULAR,rebound,offensive,[],1630214,,,1610612763,99,125,2022-04-11T01:14:05Z,6080000,,,0,,X. Tillman REBOUND (Off:3 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,610.0,4.0,1.0,3.0,,,,,,,,,,,,
612,PT04M50.00S,2022-04-11T01:14:07.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630214,4.944152431011826,53.67647058823529,1610612763,99,125,2022-04-11T01:14:15Z,6090000,-18.0,-6.0,1,left,MISS X. Tillman driving Layup,[1630214],1610612763.0,MEM,driving,,,Tillman,X. Tillman,,,,,,,,1.94,Missed,,,,,,,,,,,,,,,,
613,PT04M43.00S,2022-04-11T01:14:14.6Z,4,REGULAR,rebound,defensive,[],1630271,,,1610612738,99,125,2022-04-11T01:14:15Z,6100000,,,0,,B. Thomas REBOUND (Off:0 Def:1),[1630271],1610612738.0,BOS,,,,Thomas,B. Thomas,,,,,,,,,,612.0,1.0,1.0,0.0,,,,,,,,,,,,
614,PT04M41.00S,2022-04-11T01:14:15.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630238,92.19776609724047,49.26470588235294,1610612738,99,127,2022-04-11T01:27:57Z,6110000,-4.0,21.0,1,right,M. Fitts running Layup (7 PTS) (B. Thomas 2 AST),"[1630238, 1630271]",1610612738.0,BOS,running,,,Fitts,M. Fitts,,,,,,,,2.11,Made,,,,,,,,,,7.0,B. Thomas,1630271.0,2.0,,,
616,PT04M41.00S,2022-04-11T01:14:23.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,99,127,2022-04-11T01:14:26Z,6130000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT04M30.00S,2022-04-11T01:17:50.1Z,4,REGULAR,3pt,Jump Shot,[],1629723,5.995400788436268,4.411764705882353,1610612763,99,127,2022-04-11T01:17:54Z,6140000,228.0,4.0,1,left,MISS J. Konchar 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,22.79,Missed,,,,,,,,,,,,,,,,
618,PT04M27.00S,2022-04-11T01:17:53.1Z,4,REGULAR,rebound,defensive,[],1628436,,,1610612738,99,127,2022-04-11T01:17:54Z,6150000,,,0,,L. Kornet REBOUND (Off:3 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,617.0,4.0,1.0,3.0,,,,,,,,,,,,
619,PT04M14.00S,2022-04-11T01:18:05.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,92.9862023653088,50.0,1610612738,99,129,2022-04-11T01:18:10Z,6160000,0.0,13.0,1,right,L. Kornet cutting DUNK (8 PTS) (B. Thomas 3 AST),"[1628436, 1630271]",1610612738.0,BOS,cutting,,,Kornet,L. Kornet,,,,,,,,1.34,Made,,,,,,,,,,8.0,B. Thomas,1630271.0,3.0,,,
621,PT04M03.00S,2022-04-11T01:18:18.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628436,,,1610612763,99,129,2022-04-11T01:18:44Z,6180000,,,0,,L. Kornet shooting personal FOUL (2 PF) (Culver 2 FT),"[1628436, 1629633]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,,,,,,,,,,201245.0,2.0,0.0,Culver,1629633.0,,,,,,,
623,PT04M03.00S,2022-04-11T01:18:45.4Z,4,REGULAR,freethrow,1 of 2,[],1629633,,,1610612763,99,129,2022-04-11T01:18:45Z,6200000,,,0,,MISS J. Culver Free Throw 1 of 2,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,Missed,,,,,,,,,,,,,,,,
