actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
90,PT05M39.00S,2022-03-12T01:23:29.3Z,1,REGULAR,rebound,offensive,[],203500,,,1610612763,16,17,2022-03-12T01:23:30Z,880000,,,0,,S. Adams REBOUND (Off:2 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,89.0,4.0,2.0,2.0,,,,,
91,PT05M39.00S,2022-03-12T01:23:29.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,5.590000152587891,50.0,1610612763,16,17,2022-03-12T01:23:29Z,890000,0.0,0.0,1,left,MISS S. Adams tip Layup,[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
92,PT05M39.00S,2022-03-12T01:23:30.0Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,16,17,2022-03-12T01:23:30Z,900000,,,0,,M. Robinson REBOUND (Off:2 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,91.0,5.0,3.0,2.0,,,,,
93,PT05M32.00S,2022-03-12T01:23:36.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,93.77463863337714,45.09803921568628,1610612752,16,17,2022-03-12T01:23:40Z,910000,-25.0,6.0,1,right,MISS J. Randle Layup - blocked,"[203944, 203937]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,2.52,Missed,,,,,,,,,,,,,,,,,Anderson,203937.0
101,PT05M32.00S,2022-03-12T01:23:36.4Z,1,REGULAR,block,,[],203937,,,1610612752,16,17,2022-03-12T01:24:17Z,915000,,,0,,K. Anderson BLOCK (1 BLK),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M30.00S,2022-03-12T01:23:38.4Z,1,REGULAR,rebound,defensive,[],203937,,,1610612763,16,17,2022-03-12T01:23:40Z,920000,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,93.0,1.0,1.0,0.0,,,,,
95,PT05M28.00S,2022-03-12T01:23:40.9Z,1,REGULAR,turnover,lost ball,[],203937,,,1610612763,16,17,2022-03-12T01:23:44Z,930000,,,0,,K. Anderson lost ball TURNOVER (1 TO),"[203937, 1629011]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,1.0,Robinson,1629011.0,,
96,PT05M28.00S,2022-03-12T01:23:40.9Z,1,REGULAR,steal,,[],1629011,,,1610612752,16,17,2022-03-12T01:23:42Z,940000,,,0,,M. Robinson STEAL (1 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M26.00S,2022-03-12T01:23:44.5Z,1,REGULAR,foul,personal,['2freethrow'],203500,,,1610612752,16,17,2022-03-12T01:23:56Z,950000,,,0,,S. Adams shooting personal FOUL (1 PF) (Barrett 2 FT),"[203500, 1629628]",1610612763.0,MEM,shooting,,,Adams,S. Adams,,,,,,,,,,,1155.0,1.0,0.0,Barrett,1629628.0,,,,,,,,,
99,PT05M26.00S,2022-03-12T01:24:13.0Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629628,,,1610612752,16,17,2022-03-12T01:24:13Z,970000,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Missed,,,,,,,,,,,,,,,,,,
100,PT05M26.00S,2022-03-12T01:24:13.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,16,17,2022-03-12T01:24:13Z,980000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,
102,PT05M26.00S,2022-03-12T01:24:14.2Z,1,REGULAR,substitution,out,[],203944,,,1610612752,16,17,2022-03-12T01:24:22Z,990000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
103,PT05M26.00S,2022-03-12T01:24:14.2Z,1,REGULAR,substitution,in,[],201959,,,1610612752,16,17,2022-03-12T01:24:22Z,1000000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
104,PT05M26.00S,2022-03-12T01:24:28.1Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629628,,,1610612752,16,18,2022-03-12T01:24:28Z,1010000,,,0,,R. Barrett Free Throw 2 of 2 (1 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
105,PT05M11.00S,2022-03-12T01:24:45.9Z,1,REGULAR,3pt,Jump Shot,[],1630533,2.7102496714848883,2.450980392156863,1610612763,19,18,2022-03-12T01:24:50Z,1020000,238.0,-27.0,1,left,Z. Williams 3PT  (3 PTS) (K. Anderson 1 AST),"[1630533, 203937]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,23.92,Made,3.0,K. Anderson,203937.0,1.0,,,,,,,,,,,,,,
107,PT04M54.00S,2022-03-12T01:25:02.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201959,86.67871222076215,62.745098039215684,1610612752,19,18,2022-03-12T01:25:07Z,1040000,64.0,73.0,1,right,MISS T. Gibson 9' driving floating Shot,[201959],1610612752.0,NYK,driving floating,,,Gibson,T. Gibson,,,,,9.67,Missed,,,,,,,,,,,,,,,,,,
108,PT04M50.00S,2022-03-12T01:25:06.0Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,19,18,2022-03-12T01:25:07Z,1050000,,,0,,M. Robinson REBOUND (Off:3 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,107.0,6.0,3.0,3.0,,,,,
109,PT04M48.00S,2022-03-12T01:25:08.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,70.38436268068331,23.774509803921568,1610612752,19,18,2022-03-12T01:25:15Z,1060000,-131.0,226.0,1,right,MISS R. Barrett 26' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,26.12,Missed,,,,,,,,,,,,,,,,,,
110,PT04M47.00S,2022-03-12T01:25:09.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,19,18,2022-03-12T01:25:15Z,1070000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,109.0,,,,,,,,
111,PT04M47.00S,2022-03-12T01:25:14.3Z,1,REGULAR,foul,personal,[],202692,,,1610612763,19,18,2022-03-12T01:25:32Z,1080000,,,0,,A. Burks loose ball personal FOUL (2 PF),"[202692, 203937]",1610612752.0,NYK,loose ball,,,Burks,A. Burks,,,,,,,,,,,1627529.0,2.0,0.0,Anderson,203937.0,,,,,,,,,
113,PT04M30.00S,2022-03-12T01:25:44.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,17.95335085413929,49.50980392156863,1610612763,19,18,2022-03-12T01:25:50Z,1100000,2.0,116.0,1,left,MISS J. Morant 11' pullup Shot,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,11.63,Missed,,,,,,,,,,,,,,,,,,
114,PT04M27.00S,2022-03-12T01:25:47.9Z,1,REGULAR,rebound,defensive,[],201959,,,1610612752,19,18,2022-03-12T01:25:50Z,1110000,,,0,,T. Gibson REBOUND (Off:0 Def:1),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,113.0,1.0,1.0,0.0,,,,,
115,PT04M19.00S,2022-03-12T01:25:55.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,80.89684625492772,49.754901960784316,1610612752,19,18,2022-03-12T01:26:00Z,1120000,-1.0,127.0,1,right,MISS E. Fournier 12' driving floating Shot - blocked,"[203095, 1629001]",1610612752.0,NYK,driving floating,,,Fournier,E. Fournier,,,,,12.71,Missed,,,,,,,,,,,,,,,,,Melton,1629001.0
116,PT04M19.00S,2022-03-12T01:25:55.4Z,1,REGULAR,block,,[],1629001,,,1610612752,19,18,2022-03-12T01:25:58Z,1130000,,,0,,D. Melton BLOCK (1 BLK),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M15.00S,2022-03-12T01:25:59.4Z,1,REGULAR,rebound,defensive,[],203937,,,1610612763,19,18,2022-03-12T01:26:00Z,1140000,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,115.0,2.0,2.0,0.0,,,,,
118,PT04M07.00S,2022-03-12T01:26:07.7Z,1,REGULAR,3pt,Jump Shot,[],1630533,27.151773981603156,19.607843137254903,1610612763,19,18,2022-03-12T01:26:12Z,1150000,152.0,203.0,1,left,MISS Z. Williams 25' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,
119,PT04M03.00S,2022-03-12T01:26:11.7Z,1,REGULAR,rebound,defensive,[],201959,,,1610612752,19,18,2022-03-12T01:26:12Z,1160000,,,0,,T. Gibson REBOUND (Off:0 Def:2),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,118.0,2.0,2.0,0.0,,,,,
120,PT03M56.00S,2022-03-12T01:26:18.9Z,1,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1629001,,,1610612752,19,18,2022-03-12T01:27:22Z,1170000,,,0,,D. Melton shooting personal FOUL (1 PF) (Burks 3 FT),"[1629001, 202692]",1610612763.0,MEM,shooting,,,Melton,D. Melton,,,,,,,,,,,1155.0,1.0,0.0,Burks,202692.0,,,,,,,,,
122,PT03M56.00S,2022-03-12T01:26:47.7Z,1,REGULAR,freethrow,1 of 3,[],202692,,,1610612752,19,19,2022-03-12T01:27:33Z,1190000,,,0,,A. Burks Free Throw 1 of 3 (4 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
123,PT03M56.00S,2022-03-12T01:26:47.7Z,1,REGULAR,freethrow,2 of 3,[],202692,,,1610612752,19,19,2022-03-12T01:27:33Z,1200000,,,0,,MISS A. Burks Free Throw 2 of 3,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Missed,,,,,,,,,,,,,,,,,,
124,PT03M56.00S,2022-03-12T01:26:47.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,19,19,2022-03-12T01:27:33Z,1210000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,123.0,,,,,,,,
125,PT03M56.00S,2022-03-12T01:27:02.5Z,1,REGULAR,substitution,out,[],1630533,,,1610612752,19,19,2022-03-12T01:27:11Z,1220000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M56.00S,2022-03-12T01:27:02.5Z,1,REGULAR,substitution,out,[],1629011,,,1610612752,19,19,2022-03-12T01:27:11Z,1230000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M56.00S,2022-03-12T01:27:02.5Z,1,REGULAR,substitution,in,[],1629723,,,1610612752,19,19,2022-03-12T01:27:11Z,1240000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M56.00S,2022-03-12T01:27:02.5Z,1,REGULAR,substitution,in,[],1630579,,,1610612752,19,19,2022-03-12T01:27:11Z,1250000,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M56.00S,2022-03-12T01:26:47.7Z,1,REGULAR,freethrow,3 of 3,[],202692,,,1610612752,19,20,2022-03-12T01:27:33Z,1260000,,,0,,A. Burks Free Throw 3 of 3 (5 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
130,PT03M33.00S,2022-03-12T01:27:54.1Z,1,REGULAR,3pt,Jump Shot,[],1629001,32.14520367936925,39.46078431372549,1610612763,19,20,2022-03-12T01:28:00Z,1270000,53.0,250.0,1,left,MISS D. Melton 25' bank 3PT,[1629001],1610612763.0,MEM,bank,,,Melton,D. Melton,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,
131,PT03M29.00S,2022-03-12T01:27:58.1Z,1,REGULAR,rebound,offensive,[],1629723,,,1610612763,19,20,2022-03-12T01:28:06Z,1280000,,,0,,J. Konchar REBOUND (Off:1 Def:0),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,130.0,1.0,0.0,1.0,,,,,
132,PT03M29.00S,2022-03-12T01:28:02.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,19,20,2022-03-12T01:28:02Z,1290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT03M29.00S,2022-03-12T01:28:09.2Z,1,REGULAR,substitution,out,[],202692,,,1610612763,19,20,2022-03-12T01:28:10Z,1300000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
134,PT03M29.00S,2022-03-12T01:28:09.2Z,1,REGULAR,substitution,in,[],1630193,,,1610612763,19,20,2022-03-12T01:28:10Z,1310000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
135,PT03M20.00S,2022-03-12T01:28:32.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629630,18.2161629434954,53.67647058823529,1610612763,21,20,2022-03-12T01:28:38Z,1320000,-18.0,119.0,1,left,J. Morant 12' pullup Jump Shot (11 PTS),[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,12.01,Made,11.0,,,,,,,,,,,,,,,,,
136,PT03M00.00S,2022-03-12T01:28:51.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,92.85479632063075,53.18627450980392,1610612752,21,22,2022-03-12T01:28:58Z,1330000,16.0,15.0,1,right,R. Barrett driving floating bank Jump Shot (3 PTS) (I. Quickley 1 AST),"[1629628, 1630193]",1610612752.0,NYK,driving floating bank,,,Barrett,R. Barrett,,,,,2.17,Made,3.0,I. Quickley,1630193.0,1.0,,,,,,,,,,,,,,
138,PT02M50.00S,2022-03-12T01:29:01.9Z,1,REGULAR,3pt,Jump Shot,[],1629001,30.56833114323259,31.127450980392158,1610612763,21,22,2022-03-12T01:29:06Z,1350000,94.0,235.0,1,left,MISS D. Melton 25' step back 3PT,[1629001],1610612763.0,MEM,step back,,,Melton,D. Melton,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,
139,PT02M46.00S,2022-03-12T01:29:05.9Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612752,21,22,2022-03-12T01:29:06Z,1360000,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,138.0,1.0,1.0,0.0,,,,,
140,PT02M46.00S,2022-03-12T01:29:33.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,21,22,2022-03-12T01:29:33Z,1370000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M46.00S,2022-03-12T01:31:40.4Z,1,REGULAR,substitution,out,[],1629630,,,1610612752,21,22,2022-03-12T01:32:07Z,1380000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M46.00S,2022-03-12T01:31:40.4Z,1,REGULAR,substitution,in,[],1626145,,,1610612752,21,22,2022-03-12T01:32:07Z,1390000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M44.00S,2022-03-12T01:32:29.9Z,1,REGULAR,jumpball,recovered,[],1629001,,,1610612752,21,22,2022-03-12T01:32:29Z,1400000,,,0,,Jump Ball S. Adams vs. I. Quickley: Tip to D. Melton,"[1629001, 203500, 1630193]",1610612763.0,MEM,heldball,D. Melton,1629001.0,Melton,D. Melton,Adams,203500.0,Quickley,1630193.0,,,,,,,,,,,,,,,,,,,,
146,PT02M44.00S,2022-03-12T01:32:29.9Z,1,REGULAR,turnover,lost ball,[],1630193,,,1610612752,21,22,2022-03-12T01:32:29Z,1430000,,,0,,I. Quickley lost ball TURNOVER (1 TO),"[1630193, 203500]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,1.0,Adams,203500.0,,
147,PT02M44.00S,2022-03-12T01:32:29.9Z,1,REGULAR,steal,,[],203500,,,1610612763,21,22,2022-03-12T01:32:29Z,1440000,,,0,,S. Adams STEAL (1 STL),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
148,PT02M42.00S,2022-03-12T01:32:33.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629001,9.674770039421814,42.40196078431372,1610612763,23,22,2022-03-12T01:32:36Z,1450000,38.0,38.0,1,left,D. Melton driving floating Jump Shot (2 PTS),[1629001],1610612763.0,MEM,driving floating,,,Melton,D. Melton,,,,,5.4,Made,2.0,,,,,,,,,,,,,,,,,
149,PT02M42.00S,2022-03-12T01:32:35.6Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201959,,,1610612763,23,22,2022-03-12T01:33:12Z,1460000,,,0,,T. Gibson shooting personal FOUL (1 PF) (Melton 1 FT),"[201959, 1629001]",1610612752.0,NYK,shooting,,,Gibson,T. Gibson,,,,,,,,,,,1627529.0,1.0,0.0,Melton,1629001.0,,,,,,,,,
151,PT02M42.00S,2022-03-12T01:32:49.6Z,1,REGULAR,substitution,out,[],203500,,,1610612763,23,22,2022-03-12T01:33:11Z,1480000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
152,PT02M42.00S,2022-03-12T01:32:49.6Z,1,REGULAR,substitution,out,[],1629628,,,1610612763,23,22,2022-03-12T01:33:11Z,1490000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
153,PT02M42.00S,2022-03-12T01:32:49.6Z,1,REGULAR,substitution,out,[],201959,,,1610612763,23,22,2022-03-12T01:33:11Z,1500000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
154,PT02M42.00S,2022-03-12T01:32:49.6Z,1,REGULAR,substitution,in,[],1629634,,,1610612763,23,22,2022-03-12T01:33:11Z,1510000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
155,PT02M42.00S,2022-03-12T01:32:49.6Z,1,REGULAR,substitution,in,[],203944,,,1610612763,23,22,2022-03-12T01:33:11Z,1520000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
156,PT02M42.00S,2022-03-12T01:32:49.6Z,1,REGULAR,substitution,in,[],1630540,,,1610612763,23,22,2022-03-12T01:33:11Z,1530000,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,
157,PT02M42.00S,2022-03-12T01:33:16.4Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1629001,,,1610612763,23,22,2022-03-12T01:33:19Z,1540000,,,0,,MISS D. Melton Free Throw 1 of 1,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,Missed,,,,,,,,,,,,,,,,,,
158,PT02M39.00S,2022-03-12T01:33:19.4Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612752,23,22,2022-03-12T01:33:19Z,1550000,,,0,,J. Sims REBOUND (Off:0 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,157.0,1.0,1.0,0.0,,,,,
159,PT02M28.00S,2022-03-12T01:33:28.0Z,1,REGULAR,3pt,Jump Shot,[],203944,69.20170827858082,28.921568627450984,1610612752,23,25,2022-03-12T01:33:34Z,1560000,-105.0,237.0,1,right,J. Randle 25' 3PT  (15 PTS) (I. Quickley 2 AST),"[203944, 1630193]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,25.94,Made,15.0,I. Quickley,1630193.0,2.0,,,,,,,,,,,,,,
161,PT02M15.00S,2022-03-12T01:33:40.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,11.12023653088042,42.15686274509804,1610612763,25,25,2022-03-12T01:33:44Z,1580000,39.0,52.0,1,left,D. Melton 6' driving floating Jump Shot (4 PTS),[1629001],1610612763.0,MEM,driving floating,,,Melton,D. Melton,,,,,6.51,Made,4.0,,,,,,,,,,,,,,,,,
162,PT02M06.00S,2022-03-12T01:33:49.8Z,1,REGULAR,3pt,Jump Shot,[],203944,67.49342969776609,44.36274509803921,1610612752,25,25,2022-03-12T01:33:56Z,1590000,-28.0,253.0,1,right,MISS J. Randle 25' step back 3PT,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,
163,PT02M02.00S,2022-03-12T01:33:53.8Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612763,25,25,2022-03-12T01:33:56Z,1600000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,162.0,1.0,1.0,0.0,,,,,
164,PT01M58.00S,2022-03-12T01:33:57.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629001,12.302890932982917,48.77450980392157,1610612763,25,25,2022-03-12T01:34:02Z,1610000,6.0,63.0,1,left,MISS D. Melton 6' driving floating Shot,[1629001],1610612763.0,MEM,driving floating,,,Melton,D. Melton,,,,,6.34,Missed,,,,,,,,,,,,,,,,,,
165,PT01M55.00S,2022-03-12T01:34:00.7Z,1,REGULAR,rebound,offensive,[],1629634,,,1610612763,25,25,2022-03-12T01:34:02Z,1620000,,,0,,B. Clarke REBOUND (Off:1 Def:0),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,164.0,1.0,0.0,1.0,,,,,
166,PT01M55.00S,2022-03-12T01:34:01.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1629634,5.590000152587891,50.0,1610612763,27,25,2022-03-12T01:34:03Z,1630000,0.0,0.0,1,left,B. Clarke tip Layup (2 PTS),[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,
167,PT01M43.00S,2022-03-12T01:34:11.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,85.75886990801577,55.88235294117647,1610612752,27,27,2022-03-12T01:34:16Z,1640000,29.0,81.0,1,right,I. Quickley 8' driving floating Jump Shot (2 PTS),[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,8.65,Made,2.0,,,,,,,,,,,,,,,,,
168,PT01M25.00S,2022-03-12T01:34:30.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,12.565703022339028,61.51960784313726,1610612763,29,27,2022-03-12T01:34:34Z,1650000,-58.0,66.0,1,left,T. Jones 8' driving floating bank Jump Shot (2 PTS),[1626145],1610612763.0,MEM,driving floating bank,,,Jones,T. Jones,,,,,8.73,Made,2.0,,,,,,,,,,,,,,,,,
174,PT01M11.00S,2022-03-12T01:34:37.5Z,1,REGULAR,turnover,bad pass,[],1630193,,,1610612752,29,27,2022-03-12T01:36:18Z,1655000,,,0,,I. Quickley bad pass TURNOVER (2 TO),"[1630193, 1629634]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,2.0,Clarke,1629634.0,,
175,PT01M11.00S,2022-03-12T01:34:37.5Z,1,REGULAR,steal,,[],1629634,,,1610612763,29,27,2022-03-12T01:36:18Z,1657500,,,0,,B. Clarke STEAL (1 STL),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
171,PT01M07.00S,2022-03-12T01:34:49.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak', 'fromturnover']",203937,5.863994743758213,48.77450980392157,1610612763,31,27,2022-03-12T01:36:23Z,1680000,6.0,3.0,1,left,K. Anderson running DUNK (2 PTS) (J. Konchar 1 AST),"[203937, 1629723]",1610612763.0,MEM,running,,,Anderson,K. Anderson,,,,,0.66,Made,2.0,J. Konchar,1629723.0,1.0,,,,,,,,,,,,,,
173,PT01M00.00S,2022-03-12T01:35:01.1Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,31,27,2022-03-12T01:35:01Z,1700000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT01M00.00S,2022-03-12T01:35:56.8Z,1,REGULAR,substitution,out,[],203937,,,1610612752,31,27,2022-03-12T01:36:28Z,1710000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
177,PT01M00.00S,2022-03-12T01:35:56.8Z,1,REGULAR,substitution,out,[],1630579,,,1610612752,31,27,2022-03-12T01:36:28Z,1720000,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,
178,PT01M00.00S,2022-03-12T01:35:56.8Z,1,REGULAR,substitution,in,[],1628991,,,1610612752,31,27,2022-03-12T01:36:28Z,1730000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
179,PT01M00.00S,2022-03-12T01:35:56.8Z,1,REGULAR,substitution,in,[],1629011,,,1610612752,31,27,2022-03-12T01:36:28Z,1740000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
