actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
178,PT00M01.70S,2022-01-12T01:36:22.4Z,1,REGULAR,freethrow,2 of 2,[],1629634,,,1610612763,28,24,2022-01-12T01:36:22Z,1760000,,,0,,B. Clarke Free Throw 2 of 2 (3 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
179,PT00M00.00S,2022-01-12T01:36:34.5Z,1,REGULAR,period,end,[],0,,,1610612744,28,24,2022-01-12T01:36:34Z,1770000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2022-01-12T01:38:18.9Z,2,REGULAR,substitution,out,['startperiod'],1626172,,,1610612744,28,24,2022-01-12T01:39:07Z,1780000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2022-01-12T01:38:18.9Z,2,REGULAR,substitution,out,['startperiod'],203952,,,1610612744,28,24,2022-01-12T01:39:07Z,1790000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2022-01-12T01:38:18.9Z,2,REGULAR,substitution,out,['startperiod'],201939,,,1610612744,28,24,2022-01-12T01:39:07Z,1800000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2022-01-12T01:38:18.9Z,2,REGULAR,substitution,in,['startperiod'],1627780,,,1610612744,28,24,2022-01-12T01:39:07Z,1810000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2022-01-12T01:38:18.9Z,2,REGULAR,substitution,in,['startperiod'],202357,,,1610612744,28,24,2022-01-12T01:39:07Z,1820000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2022-01-12T01:38:18.9Z,2,REGULAR,substitution,in,['startperiod'],203490,,,1610612744,28,24,2022-01-12T01:39:07Z,1830000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2022-01-12T01:39:16.5Z,2,REGULAR,period,start,[],0,,,1610612763,28,24,2022-01-12T01:39:16Z,1840000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT11M44.00S,2022-01-12T01:39:31.7Z,2,REGULAR,3pt,Jump Shot,[],1626145,31.882391590013142,65.19607843137256,1610612763,31,24,2022-01-12T01:39:36Z,1850000,-76.0,247.0,1,left,T. Jones 25' 3PT  (6 PTS) (D. Bane 2 AST),"[1626145, 1630217]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,25.86,Made,6.0,,,,,,,,,,,,D. Bane,1630217.0,2.0,,,
189,PT11M32.00S,2022-01-12T01:39:46.2Z,2,REGULAR,foul,personal,[],1628991,,,1610612744,31,24,2022-01-12T01:39:51Z,1870000,,,0,,J. Jackson Jr. personal FOUL (1 PF),"[1628991, 202357]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,1627541.0,1.0,0.0,Bjelica,202357.0,,,,,,
191,PT11M27.00S,2022-01-12T01:40:10.4Z,2,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612744,31,24,2022-01-12T01:40:20Z,1890000,,,0,,D. Bane shooting personal FOUL (1 PF) (Poole 2 FT),"[1630217, 1629673]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,,,,,,,,,,200832.0,1.0,0.0,Poole,1629673.0,,,,,,
193,PT11M27.00S,2022-01-12T01:40:40.1Z,2,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,31,25,2022-01-12T01:40:40Z,1910000,,,0,,J. Poole Free Throw 1 of 2 (5 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
194,PT11M27.00S,2022-01-12T01:40:54.1Z,2,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,31,26,2022-01-12T01:40:54Z,1920000,,,0,,J. Poole Free Throw 2 of 2 (6 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
195,PT11M07.00S,2022-01-12T01:41:13.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,9.674770039421814,63.48039215686274,1610612763,31,26,2022-01-12T01:41:17Z,1930000,-67.0,38.0,1,left,MISS D. Bane 7' driving floating bank Shot,[1630217],1610612763.0,MEM,driving floating bank,,,Bane,D. Bane,,,,,7.76,Missed,,,,,,,,,,,,,,,,,,
196,PT11M05.00S,2022-01-12T01:41:15.9Z,2,REGULAR,rebound,defensive,[],202357,,,1610612744,31,26,2022-01-12T01:41:17Z,1940000,,,0,,N. Bjelica REBOUND (Off:0 Def:2),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,195.0,2.0,2.0,0.0,,,,,,,,,,,,,
197,PT10M51.00S,2022-01-12T01:41:29.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203490,93.38042049934296,50.98039215686274,1610612744,31,28,2022-01-12T01:41:34Z,1950000,5.0,10.0,1,right,O. Porter Jr. cutting finger roll Layup (4 PTS) (N. Bjelica 1 AST),"[203490, 202357]",1610612744.0,GSW,cutting finger roll,,,Porter Jr.,O. Porter Jr.,,,,,1.09,Made,4.0,,,,,,,,,,,,N. Bjelica,202357.0,1.0,,,
199,PT10M40.00S,2022-01-12T01:41:46.2Z,2,REGULAR,foul,offensive,[],1628991,,,1610612763,31,28,2022-01-12T01:42:00Z,1970000,,,0,,J. Jackson Jr. charge offensive FOUL (2 PF),"[1628991, 203490]",1610612763.0,MEM,charge,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,200832.0,2.0,0.0,Porter Jr.,203490.0,,,,,,
201,PT10M40.00S,2022-01-12T01:41:46.2Z,2,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,31,28,2022-01-12T01:41:46Z,1990000,,,0,,J. Jackson Jr. offensive foul TURNOVER (1 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,200832.0,,,,,,,,1.0,,
202,PT10M28.00S,2022-01-12T01:42:10.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629673,92.85479632063075,48.77450980392157,1610612744,31,28,2022-01-12T01:42:14Z,2000000,-6.0,15.0,1,right,MISS J. Poole driving finger roll Layup,[1629673],1610612744.0,GSW,driving finger roll,,,Poole,J. Poole,,,,,1.59,Missed,,,,,,,,,,,,,,,,,,
203,PT10M25.00S,2022-01-12T01:42:13.7Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,31,28,2022-01-12T01:42:14Z,2010000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,202.0,1.0,1.0,0.0,,,,,,,,,,,,,
204,PT10M20.00S,2022-01-12T01:42:18.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626145,24.78646517739816,16.666666666666664,1610612763,34,28,2022-01-12T01:42:23Z,2020000,167.0,180.0,1,left,T. Jones 24' 3PT  (9 PTS) (J. Konchar 1 AST),"[1626145, 1629723]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,24.57,Made,9.0,,,,,,,,,,,,J. Konchar,1629723.0,1.0,,,
206,PT10M01.00S,2022-01-12T01:42:37.8Z,2,REGULAR,turnover,bad pass,[],1629673,,,1610612744,34,28,2022-01-12T01:42:40Z,2040000,,,0,,J. Poole bad pass TURNOVER (1 TO),"[1629673, 1629723]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,1.0,Konchar,1629723.0
207,PT10M01.00S,2022-01-12T01:42:37.8Z,2,REGULAR,steal,,[],1629723,,,1610612763,34,28,2022-01-12T01:42:39Z,2050000,,,0,,J. Konchar STEAL (1 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M54.00S,2022-01-12T01:42:45.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628991,6.389618922470433,48.77450980392157,1610612763,36,28,2022-01-12T01:42:50Z,2060000,6.0,8.0,1,left,J. Jackson Jr. driving finger roll Layup (2 PTS) (D. Bane 3 AST),"[1628991, 1630217]",1610612763.0,MEM,driving finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,0.97,Made,2.0,,,,,,,,,,,,D. Bane,1630217.0,3.0,,,
210,PT09M36.00S,2022-01-12T01:43:02.1Z,2,REGULAR,3pt,Jump Shot,[],202357,66.83639947437582,29.411764705882355,1610612744,36,31,2022-01-12T01:43:05Z,2080000,-103.0,259.0,1,right,N. Bjelica 27' 3PT  (7 PTS) (A. Iguodala 1 AST),"[202357, 2738]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,27.89,Made,7.0,,,,,,,,,,,,A. Iguodala,2738.0,1.0,,,
212,PT09M21.00S,2022-01-12T01:43:20.4Z,2,REGULAR,turnover,out-of-bounds,[],1628991,,,1610612763,36,31,2022-01-12T01:43:26Z,2100000,,,0,,J. Jackson Jr. bad pass out-of-bounds TURNOVER (2 TO),[1628991],1610612763.0,MEM,bad pass,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,2534.0,,,,,,,,2.0,,
213,PT09M21.00S,2022-01-12T01:43:23.2Z,2,REGULAR,substitution,out,[],202357,,,1610612744,36,31,2022-01-12T01:43:29Z,2110000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M21.00S,2022-01-12T01:43:23.2Z,2,REGULAR,substitution,in,[],1629308,,,1610612744,36,31,2022-01-12T01:43:29Z,2120000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M09.00S,2022-01-12T01:43:46.5Z,2,REGULAR,turnover,bad pass,[],1629308,,,1610612744,36,31,2022-01-12T01:43:51Z,2130000,,,0,,J. Toscano-Anderson bad pass TURNOVER (3 TO),"[1629308, 1629723]",1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,3.0,Konchar,1629723.0
216,PT09M09.00S,2022-01-12T01:43:46.5Z,2,REGULAR,steal,,[],1629723,,,1610612763,36,31,2022-01-12T01:43:48Z,2140000,,,0,,J. Konchar STEAL (2 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M05.00S,2022-01-12T01:43:51.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630217,5.732588699080158,52.450980392156865,1610612763,36,31,2022-01-12T01:43:58Z,2150000,-12.0,1.0,1,left,MISS D. Bane running reverse Layup,[1630217],1610612763.0,MEM,running reverse,,,Bane,D. Bane,,,,,1.24,Missed,,,,,,,,,,,,,,,,,,
218,PT09M04.00S,2022-01-12T01:43:52.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,36,31,2022-01-12T01:43:58Z,2160000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,217.0,,,,,,,,,,,,,,,,
219,PT09M04.00S,2022-01-12T01:43:58.5Z,2,REGULAR,foul,personal,[],1629308,,,1610612763,36,31,2022-01-12T01:44:05Z,2170000,,,0,,J. Toscano-Anderson loose ball personal FOUL (1 PF),"[1629308, 1628991]",1610612744.0,GSW,loose ball,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,2534.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,
221,PT09M04.00S,2022-01-12T01:44:08.8Z,2,REGULAR,substitution,out,[],1629634,,,1610612763,36,31,2022-01-12T01:44:25Z,2190000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
222,PT09M04.00S,2022-01-12T01:44:08.8Z,2,REGULAR,substitution,out,[],1629723,,,1610612763,36,31,2022-01-12T01:44:25Z,2200000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,
223,PT09M04.00S,2022-01-12T01:44:08.8Z,2,REGULAR,substitution,out,[],1629308,,,1610612763,36,31,2022-01-12T01:44:25Z,2210000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,
224,PT09M04.00S,2022-01-12T01:44:08.8Z,2,REGULAR,substitution,in,[],203937,,,1610612763,36,31,2022-01-12T01:44:25Z,2220000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
225,PT09M04.00S,2022-01-12T01:44:08.8Z,2,REGULAR,substitution,in,[],1630533,,,1610612763,36,31,2022-01-12T01:44:25Z,2230000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
226,PT09M04.00S,2022-01-12T01:44:08.8Z,2,REGULAR,substitution,in,[],1630541,,,1610612763,36,31,2022-01-12T01:44:25Z,2240000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M55.00S,2022-01-12T01:44:40.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630533,13.87976346911958,3.431372549019608,1610612763,39,31,2022-01-12T01:44:44Z,2250000,233.0,78.0,1,left,Z. Williams 24' 3PT  (6 PTS) (T. Jones 1 AST),"[1630533, 1626145]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,24.55,Made,6.0,,,,,,,,,,,,T. Jones,1626145.0,1.0,,,
229,PT08M44.00S,2022-01-12T01:44:51.8Z,2,REGULAR,3pt,Jump Shot,[],1629673,66.83639947437582,69.36274509803921,1610612744,39,31,2022-01-12T01:44:55Z,2270000,97.0,259.0,1,right,MISS J. Poole 27' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,27.67,Missed,,,,,,,,,,,,,,,,,,
230,PT08M41.00S,2022-01-12T01:44:54.8Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,39,31,2022-01-12T01:44:55Z,2280000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,229.0,3.0,3.0,0.0,,,,,,,,,,,,,
231,PT08M31.00S,2022-01-12T01:45:05.1Z,2,REGULAR,3pt,Jump Shot,[],1628991,30.042706964520367,17.401960784313726,1610612763,42,31,2022-01-12T01:45:11Z,2290000,163.0,230.0,1,left,J. Jackson Jr. 28' 3PT  (5 PTS) (K. Anderson 1 AST),"[1628991, 203937]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,28.18,Made,5.0,,,,,,,,,,,,K. Anderson,203937.0,1.0,,,
234,PT08M12.00S,2022-01-12T01:45:23.8Z,2,REGULAR,3pt,Jump Shot,[],2738,93.64323258869908,2.696078431372549,1610612744,42,31,2022-01-12T01:45:27Z,2320000,-237.0,7.0,1,right,MISS A. Iguodala 3PT,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,23.66,Missed,,,,,,,,,,,,,,,,,,
235,PT08M10.00S,2022-01-12T01:45:25.8Z,2,REGULAR,rebound,defensive,[],203937,,,1610612763,42,31,2022-01-12T01:45:27Z,2330000,,,0,,K. Anderson REBOUND (Off:1 Def:1),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,234.0,2.0,1.0,1.0,,,,,,,,,,,,,
236,PT08M03.00S,2022-01-12T01:45:34.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630533,5.863994743758213,47.05882352941176,1610612763,42,31,2022-01-12T01:45:38Z,2340000,15.0,3.0,1,left,MISS Z. Williams reverse Layup - blocked,"[1630533, 203490]",1610612763.0,MEM,reverse,,,Williams,Z. Williams,,,,,1.49,Missed,,,,,,Porter Jr.,203490.0,,,,,,,,,,,
237,PT08M03.00S,2022-01-12T01:45:34.1Z,2,REGULAR,block,,[],203490,,,1610612763,42,31,2022-01-12T01:45:36Z,2350000,,,0,,O. Porter Jr. BLOCK (1 BLK),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M02.00S,2022-01-12T01:45:35.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,42,31,2022-01-12T01:45:38Z,2360000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,236.0,,,,,,,,,,,,,,,,
239,PT08M02.00S,2022-01-12T01:45:39.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,42,31,2022-01-12T01:45:39Z,2370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT08M02.00S,2022-01-12T01:45:39.7Z,2,REGULAR,substitution,out,[],1626145,,,1610612763,42,31,2022-01-12T01:45:48Z,2380000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
241,PT08M02.00S,2022-01-12T01:45:39.7Z,2,REGULAR,substitution,in,[],1629630,,,1610612763,42,31,2022-01-12T01:45:48Z,2390000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,
242,PT08M02.00S,2022-01-12T01:45:39.7Z,2,REGULAR,substitution,out,[],1627780,,,1610612763,42,31,2022-01-12T01:46:05Z,2400000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
243,PT08M02.00S,2022-01-12T01:45:39.7Z,2,REGULAR,substitution,in,[],203952,,,1610612763,42,31,2022-01-12T01:46:05Z,2410000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M55.00S,2022-01-12T01:46:17.4Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203937,11.777266754270697,49.50980392156863,1610612763,42,31,2022-01-12T01:46:23Z,2420000,2.0,58.0,1,left,MISS K. Anderson Hook,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,5.83,Missed,,,,,,,,,,,,,,,,,,
245,PT07M52.00S,2022-01-12T01:46:20.4Z,2,REGULAR,rebound,defensive,[],2738,,,1610612744,42,31,2022-01-12T01:46:23Z,2430000,,,0,,A. Iguodala REBOUND (Off:0 Def:1),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,244.0,1.0,1.0,0.0,,,,,,,,,,,,,
246,PT07M42.00S,2022-01-12T01:46:33.2Z,2,REGULAR,foul,personal,[],1628991,,,1610612744,42,31,2022-01-12T01:46:38Z,2440000,,,0,,J. Jackson Jr. personal FOUL (3 PF),"[1628991, 1629673]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,1627541.0,3.0,0.0,Poole,1629673.0,,,,,,
248,PT07M42.00S,2022-01-12T01:46:41.3Z,2,REGULAR,substitution,out,[],1628991,,,1610612744,42,31,2022-01-12T01:46:45Z,2460000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M42.00S,2022-01-12T01:46:41.3Z,2,REGULAR,substitution,in,[],1630214,,,1610612744,42,31,2022-01-12T01:46:45Z,2470000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M28.00S,2022-01-12T01:47:09.9Z,2,REGULAR,2pt,Jump Shot,[],2738,90.22667542706965,21.568627450980394,1610612744,42,31,2022-01-12T01:47:13Z,2480000,-142.0,39.0,1,right,MISS A. Iguodala 14' Jump Shot,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,14.76,Missed,,,,,,,,,,,,,,,,,,
251,PT07M25.00S,2022-01-12T01:47:12.9Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,42,31,2022-01-12T01:47:13Z,2490000,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,250.0,1.0,1.0,0.0,,,,,,,,,,,,,
252,PT07M20.00S,2022-01-12T01:47:17.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,32.276609724047304,37.00980392156863,1610612763,45,31,2022-01-12T01:47:22Z,2500000,65.0,251.0,1,left,D. Bane 25' 3PT pullup (3 PTS) (J. Morant 3 AST),"[1630217, 1629630]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,25.92,Made,3.0,,,,,,,,,,,,J. Morant,1629630.0,3.0,,,
254,PT07M18.00S,2022-01-12T01:47:23.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,45,31,2022-01-12T01:47:23Z,2520000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M18.00S,2022-01-12T01:49:48.0Z,2,REGULAR,substitution,out,[],1629673,,,1610612744,45,31,2022-01-12T01:50:06Z,2530000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M18.00S,2022-01-12T01:49:48.0Z,2,REGULAR,substitution,out,[],2738,,,1610612744,45,31,2022-01-12T01:50:06Z,2540000,,,0,,SUB out: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,
257,PT07M18.00S,2022-01-12T01:49:48.0Z,2,REGULAR,substitution,in,[],201939,,,1610612744,45,31,2022-01-12T01:50:06Z,2550000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
258,PT07M18.00S,2022-01-12T01:49:48.0Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,45,31,2022-01-12T01:50:06Z,2560000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,
259,PT07M05.00S,2022-01-12T01:50:29.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203952,88.38699080157687,51.71568627450981,1610612744,45,31,2022-01-12T01:50:35Z,2570000,9.0,57.0,1,right,MISS A. Wiggins driving Layup - blocked,"[203952, 203937]",1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,5.73,Missed,,,,,,Anderson,203937.0,,,,,,,,,,,
260,PT07M05.00S,2022-01-12T01:50:29.8Z,2,REGULAR,block,,[],203937,,,1610612744,45,31,2022-01-12T01:50:34Z,2580000,,,0,,K. Anderson BLOCK (1 BLK),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
261,PT07M05.00S,2022-01-12T01:50:29.8Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,45,31,2022-01-12T01:50:35Z,2590000,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,259.0,1.0,1.0,0.0,,,,,,,,,,,,,
262,PT07M05.00S,2022-01-12T01:50:37.9Z,2,REGULAR,foul,personal,[],201939,,,1610612763,45,31,2022-01-12T01:50:45Z,2600000,,,0,,S. Curry take personal FOUL (2 PF),"[201939, 1630217]",1610612744.0,GSW,take,,,Curry,S. Curry,,,,,,,,,,,,,,2534.0,2.0,0.0,Bane,1630217.0,,,,,,
264,PT06M52.00S,2022-01-12T01:51:03.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,5.995400788436268,53.431372549019606,1610612763,45,31,2022-01-12T01:51:06Z,2620000,-17.0,4.0,1,left,MISS X. Tillman driving Layup,[1630214],1610612763.0,MEM,driving,,,Tillman,X. Tillman,,,,,1.76,Missed,,,,,,,,,,,,,,,,,,
265,PT06M50.00S,2022-01-12T01:51:05.1Z,2,REGULAR,rebound,defensive,[],203490,,,1610612744,45,31,2022-01-12T01:51:06Z,2630000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:1),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,264.0,1.0,1.0,0.0,,,,,,,,,,,,,
266,PT06M41.00S,2022-01-12T01:51:14.7Z,2,REGULAR,3pt,Jump Shot,[],1630541,69.46452036793693,72.30392156862744,1610612744,45,31,2022-01-12T01:51:18Z,2640000,112.0,235.0,1,right,MISS M. Moody 25' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,25.97,Missed,,,,,,,,,,,,,,,,,,
267,PT06M37.00S,2022-01-12T01:51:18.7Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612763,45,31,2022-01-12T01:51:18Z,2650000,,,0,,X. Tillman REBOUND (Off:1 Def:3),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,266.0,4.0,3.0,1.0,,,,,,,,,,,,,
268,PT06M30.00S,2022-01-12T01:51:25.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,18.74178712220762,58.57843137254902,1610612763,47,31,2022-01-12T01:51:28Z,2660000,-43.0,124.0,1,left,K. Anderson 13' pullup Jump Shot (4 PTS),[203937],1610612763.0,MEM,pullup,,,Anderson,K. Anderson,,,,,13.09,Made,4.0,,,,,,,,,,,,,,,,,
269,PT06M17.00S,2022-01-12T01:51:38.0Z,2,REGULAR,turnover,bad pass,[],203952,,,1610612744,47,31,2022-01-12T01:53:05Z,2670000,,,0,,A. Wiggins bad pass TURNOVER (3 TO),"[203952, 203937]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,3.0,Anderson,203937.0
