actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
173,PT00M04.40S,2025-11-02T23:37:10.8Z,1,REGULAR,turnover,bad pass,[],1629012,,,1610612766,39,25,2025-11-02T23:37:15Z,1710000,False,,,0,,C. Sexton bad pass TURNOVER (2 TO),"[1629012, 1641718]",1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,2.0,George,1641718.0,,,,,
174,PT00M04.40S,2025-11-02T23:37:10.8Z,1,REGULAR,steal,,[],1641718,,,1610612762,39,25,2025-11-02T23:37:13Z,1720000,False,,,0,,K. George STEAL (1 STL),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
175,PT00M00.00S,2025-11-02T23:37:15.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641718,66.83639947437582,28.431372549019606,1610612762,39,25,2025-11-02T23:41:32Z,1730000,False,-108.0,259.0,1,right,MISS K. George 28' running pullup 3PT,[1641718],1610612762.0,UTA,running pullup,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,28.07,Missed,,,,,,,,,,,,,
176,PT00M00.00S,2025-11-02T23:37:18.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,39,25,2025-11-02T23:37:18Z,1740000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,175.0,,,,,,,,,,,,
177,PT00M00.00S,2025-11-02T23:37:20.9Z,1,REGULAR,period,end,[],0,,,1610612762,39,25,2025-11-02T23:37:20Z,1750000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2025-11-02T23:37:27.0Z,2,REGULAR,substitution,out,['startperiod'],1630544,,,1610612762,39,25,2025-11-02T23:40:09Z,1760000,False,,,0,,SUB out: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2025-11-02T23:37:27.0Z,2,REGULAR,substitution,out,['startperiod'],1642862,,,1610612762,39,25,2025-11-02T23:40:09Z,1770000,False,,,0,,SUB out: L. McNeeley,[1642862],1610612766.0,CHA,,,,McNeeley,L. McNeeley,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2025-11-02T23:37:27.0Z,2,REGULAR,substitution,in,['startperiod'],1642883,,,1610612762,39,25,2025-11-02T23:40:09Z,1780000,False,,,0,,SUB in: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2025-11-02T23:37:27.0Z,2,REGULAR,substitution,in,['startperiod'],1642851,,,1610612762,39,25,2025-11-02T23:40:09Z,1790000,False,,,0,,SUB in: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2025-11-02T23:40:07.9Z,2,REGULAR,period,start,[],0,,,1610612766,39,25,2025-11-02T23:40:09Z,1800000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT11M40.00S,2025-11-02T23:40:16.5Z,2,REGULAR,turnover,out-of-bounds,[],1629012,,,1610612766,39,25,2025-11-02T23:40:23Z,1810000,False,,,0,,C. Sexton bad pass out-of-bounds TURNOVER (3 TO),[1629012],1610612766.0,CHA,bad pass,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,201638.0,,,,,,,,,,,,3.0,,,,,,,
185,PT11M28.00S,2025-11-02T23:40:36.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642846,89.04402102496715,49.01960784313725,1610612762,39,25,2025-11-02T23:45:04Z,1820000,False,-5.0,50.0,1,right,MISS A. Bailey floating Shot - blocked,"[1642846, 1641750]",1610612762.0,UTA,floating,,,Bailey,A. Bailey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.07,Missed,,,,,,,,,Kalkbrenner,1641750.0,,,
186,PT11M28.00S,2025-11-02T23:40:36.4Z,2,REGULAR,block,,[],1641750,,,1610612762,39,25,2025-11-02T23:40:39Z,1830000,False,,,0,,R. Kalkbrenner BLOCK (1 BLK),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
187,PT11M24.00S,2025-11-02T23:40:40.4Z,2,REGULAR,rebound,defensive,[],1642851,,,1610612766,39,25,2025-11-02T23:40:41Z,1840000,False,,,0,,K. Knueppel REBOUND (Off:0 Def:2),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,185.0,2.0,2.0,0.0,,,,,,,,,
188,PT11M12.00S,2025-11-02T23:41:01.3Z,2,REGULAR,foul,technical,['1freethrow'],203994,,,1610612766,39,25,2025-11-02T23:41:16Z,1850000,False,,,0,,J. Nurkić defensive-3-second technical FOUL (1 Tech),[203994],1610612762.0,UTA,defensive-3-second,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),8-16 Left,202056.0,1.0,1.0,,,,,,,,,,,,,,,,,
189,PT11M12.00S,2025-11-02T23:41:20.4Z,2,REGULAR,freethrow,1 of 1,[],1629012,,,1610612766,40,25,2025-11-02T23:41:20Z,1860000,False,,,0,,C. Sexton technical Free Throw 1 of 1 (6 PTS),[1629012],1610612766.0,CHA,technical,,,Sexton,C. Sexton,,,,,,,,,,,,,Made,,,,,6.0,,,,,,,,
190,PT11M04.00S,2025-11-02T23:41:39.5Z,2,REGULAR,3pt,Jump Shot,[],1642851,28.991458607095925,79.90196078431373,1610612766,43,25,2025-11-02T23:41:44Z,1870000,False,-150.0,220.0,1,left,K. Knueppel 26' 3PT  (12 PTS) (C. Sexton 2 AST),"[1642851, 1629012]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,,,,,,26.6,Made,,,,,12.0,,,,,,C. Sexton,1629012.0,2.0
192,PT10M50.00S,2025-11-02T23:41:53.4Z,2,REGULAR,3pt,Jump Shot,[],1641718,67.36202365308804,40.19607843137255,1610612762,43,25,2025-11-02T23:41:57Z,1890000,False,-49.0,254.0,1,right,MISS K. George 25' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,25.9,Missed,,,,,,,,,,,,,
193,PT10M47.00S,2025-11-02T23:41:56.4Z,2,REGULAR,rebound,defensive,[],1642883,,,1610612766,43,25,2025-11-02T23:41:57Z,1900000,False,,,0,,S. James REBOUND (Off:0 Def:2),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Above the Break 3,24+ Center,,,,,,,,192.0,2.0,2.0,0.0,,,,,,,,,
194,PT10M34.00S,2025-11-02T23:42:09.0Z,2,REGULAR,3pt,Jump Shot,[],1642851,15.719448094612352,4.166666666666666,1610612766,46,25,2025-11-02T23:46:46Z,1910000,False,229.0,95.0,1,left,K. Knueppel 24' 3PT pullup (15 PTS) (S. James 3 AST),"[1642851, 1642883]",1610612766.0,CHA,pullup,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Right Center,,,,,,24.82,Made,,,,,15.0,,,,,,S. James,1642883.0,3.0
196,PT10M33.00S,2025-11-02T23:42:20.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,46,25,2025-11-02T23:42:20Z,1930000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT10M33.00S,2025-11-02T23:42:21.8Z,2,REGULAR,substitution,out,[],1642846,,,1610612762,46,25,2025-11-02T23:45:08Z,1940000,False,,,0,,SUB out: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT10M33.00S,2025-11-02T23:42:21.8Z,2,REGULAR,substitution,out,[],1642271,,,1610612762,46,25,2025-11-02T23:45:08Z,1950000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT10M33.00S,2025-11-02T23:42:21.8Z,2,REGULAR,substitution,in,[],1641707,,,1610612762,46,25,2025-11-02T23:45:08Z,1960000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M33.00S,2025-11-02T23:42:21.8Z,2,REGULAR,substitution,in,[],1628374,,,1610612762,46,25,2025-11-02T23:45:08Z,1970000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT10M33.00S,2025-11-02T23:45:16.0Z,2,REGULAR,substitution,out,[],1642275,,,1610612762,46,25,2025-11-02T23:45:21Z,1980000,False,,,0,,SUB out: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT10M33.00S,2025-11-02T23:45:16.0Z,2,REGULAR,substitution,in,[],1626192,,,1610612762,46,25,2025-11-02T23:45:21Z,1990000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612766.0,CHA,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT10M23.00S,2025-11-02T23:45:29.6Z,2,REGULAR,turnover,bad pass,[],1641718,,,1610612762,46,25,2025-11-02T23:45:34Z,2000000,False,,,0,,K. George bad pass TURNOVER (2 TO),"[1641718, 1641750]",1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,2.0,Kalkbrenner,1641750.0,,,,,
204,PT10M23.00S,2025-11-02T23:45:29.6Z,2,REGULAR,steal,,[],1641750,,,1610612766,46,25,2025-11-02T23:45:31Z,2010000,False,,,0,,R. Kalkbrenner STEAL (2 STL),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
205,PT10M18.00S,2025-11-02T23:45:34.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642883,31.750985545335087,62.254901960784316,1610612766,46,25,2025-11-02T23:45:42Z,2020000,False,-61.0,246.0,1,left,MISS S. James 25' running 3PT,[1642883],1610612766.0,CHA,running,,,James,S. James,,,,,Above the Break 3,24+ Center,,,,,,25.35,Missed,,,,,,,,,,,,,
206,PT10M13.00S,2025-11-02T23:45:39.3Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,46,25,2025-11-02T23:45:42Z,2030000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,,,,,205.0,2.0,1.0,1.0,,,,,,,,,
207,PT10M07.00S,2025-11-02T23:45:44.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628374,91.93495400788436,49.50980392156863,1610612762,46,27,2025-11-02T23:45:51Z,2040000,False,-2.0,23.0,1,right,L. Markkanen running Layup (14 PTS) (S. Mykhailiuk 2 AST),"[1628374, 1629004]",1610612762.0,UTA,running,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,2.34,Made,,,,,14.0,,,,,,S. Mykhailiuk,1629004.0,2.0
209,PT10M01.00S,2025-11-02T23:45:57.2Z,2,REGULAR,foul,offensive,[],1626192,,,1610612766,46,27,2025-11-02T23:46:06Z,2060000,False,,,0,,P. Connaughton offensive FOUL (1 PF),"[1626192, 1641718]",1610612766.0,CHA,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Center,200832.0,1.0,0.0,George,1641718.0,,,,,,,,,,,,,,,
211,PT10M01.00S,2025-11-02T23:45:57.2Z,2,REGULAR,turnover,offensive foul,[],1626192,,,1610612766,46,27,2025-11-02T23:45:57Z,2080000,False,,,0,,P. Connaughton offensive foul TURNOVER (1 TO),[1626192],1610612766.0,CHA,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Center,200832.0,,,,,,,,,,,,1.0,,,,,,,
212,PT09M50.00S,2025-11-02T23:46:18.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203994,75.64060446780552,12.745098039215685,1610612762,46,27,2025-11-02T23:48:26Z,2090000,False,-186.0,176.0,1,right,MISS J. Nurkić 25' pullup 3PT - blocked,"[203994, 1641750]",1610612762.0,UTA,pullup,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Left Center,,,,,,25.66,Missed,,,,,,,,,Kalkbrenner,1641750.0,,,
281,PT09M50.00S,2025-11-02T23:46:18.5Z,2,REGULAR,block,,[],1641750,,,1610612762,46,27,2025-11-02T23:55:10Z,2095000,False,,,0,,R. Kalkbrenner BLOCK (2 BLK),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
213,PT09M46.00S,2025-11-02T23:46:22.5Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612766,46,27,2025-11-02T23:46:24Z,2100000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],1610612766.0,CHA,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,,,,,,,,212.0,1.0,1.0,0.0,,,,,,,,,
215,PT09M35.00S,2025-11-02T23:46:49.9Z,2,REGULAR,3pt,Jump Shot,[],1642851,7.966491458607096,2.696078431372549,1610612766,46,27,2025-11-02T23:46:55Z,2120000,False,237.0,22.0,1,left,MISS K. Knueppel 3PT,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Right Corner 3,24+ Right,,,,,,23.76,Missed,,,,,,,,,,,,,
216,PT09M35.00S,2025-11-02T23:46:49.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,46,27,2025-11-02T23:46:55Z,2130000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,215.0,,,,,,,,,,,,
218,PT09M28.00S,2025-11-02T23:47:21.6Z,2,REGULAR,foul,personal,[],1642883,,,1610612762,46,27,2025-11-02T23:47:32Z,2150000,False,,,0,,S. James personal FOUL (2 PF),"[1642883, 1628374]",1610612766.0,CHA,,,,James,S. James,,,,,Mid-Range,16-24 Center,201638.0,2.0,0.0,Markkanen,1628374.0,,,,,,,,,,,,,,,
220,PT09M21.00S,2025-11-02T23:47:38.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,91.01511169513797,47.05882352941176,1610612762,46,27,2025-11-02T23:52:01Z,2170000,False,-15.0,32.0,1,right,MISS J. Nurkić driving Layup,[203994],1610612762.0,UTA,driving,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,3.52,Missed,,,,,,,,,,,,,
221,PT09M21.00S,2025-11-02T23:47:38.1Z,2,REGULAR,rebound,defensive,[],1629012,,,1610612766,46,27,2025-11-02T23:48:30Z,2180000,False,,,0,,C. Sexton REBOUND (Off:0 Def:1),[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,,,220.0,1.0,1.0,0.0,,,,,,,,,
222,PT09M13.00S,2025-11-02T23:47:46.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642851,6.783837056504599,42.15686274509804,1610612766,48,27,2025-11-02T23:53:25Z,2190000,False,39.0,11.0,1,left,K. Knueppel pullup bank Jump Shot (17 PTS),[1642851],1610612766.0,CHA,pullup bank,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,,,,,,4.08,Made,,,,,17.0,,,,,,,,
223,PT08M59.00S,2025-11-02T23:48:00.6Z,2,REGULAR,3pt,Jump Shot,[],1629004,91.01511169513797,5.147058823529411,1610612762,48,27,2025-11-02T23:48:05Z,2200000,False,-224.0,32.0,1,right,MISS S. Mykhailiuk 3PT,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Left Corner 3,24+ Left,,,,,,22.66,Missed,,,,,,,,,,,,,
224,PT08M55.00S,2025-11-02T23:48:04.6Z,2,REGULAR,rebound,defensive,[],1642883,,,1610612766,48,27,2025-11-02T23:48:05Z,2210000,False,,,0,,S. James REBOUND (Off:0 Def:3),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Left Corner 3,24+ Left,,,,,,,,223.0,3.0,3.0,0.0,,,,,,,,,
225,PT08M39.00S,2025-11-02T23:48:20.1Z,2,REGULAR,3pt,Jump Shot,[],1626192,12.828515111695138,94.6078431372549,1610612766,51,27,2025-11-02T23:48:23Z,2220000,False,-223.0,68.0,1,left,P. Connaughton 3PT  (3 PTS) (K. Knueppel 2 AST),"[1626192, 1642851]",1610612766.0,CHA,,,,Connaughton,P. Connaughton,,,,,Left Corner 3,24+ Left,,,,,,23.32,Made,,,,,3.0,,,,,,K. Knueppel,1642851.0,2.0
227,PT08M30.00S,2025-11-02T23:48:29.5Z,2,REGULAR,3pt,Jump Shot,[],203994,66.17936925098554,38.970588235294116,1610612762,51,27,2025-11-02T23:48:34Z,2240000,False,-55.0,265.0,1,right,MISS J. Nurkić 27' 3PT,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Center,,,,,,27.11,Missed,,,,,,,,,,,,,
228,PT08M27.00S,2025-11-02T23:48:33.2Z,2,REGULAR,rebound,offensive,[],1641707,,,1610612762,51,27,2025-11-02T23:48:33Z,2250000,False,,,0,,T. Hendricks REBOUND (Off:2 Def:1),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Center,,,,,,,,227.0,3.0,1.0,2.0,,,,,,,,,
229,PT08M19.00S,2025-11-02T23:48:43.5Z,2,REGULAR,foul,personal,['2freethrow'],1641750,,,1610612762,51,27,2025-11-02T23:48:52Z,2260000,False,,,0,,R. Kalkbrenner shooting personal FOUL (1 PF) (Nurkić 2 FT),"[1641750, 203994]",1610612766.0,CHA,shooting,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,202056.0,1.0,0.0,Nurkić,203994.0,,,,,,,,,,,,,,,
231,PT08M19.00S,2025-11-02T23:49:11.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203994,,,1610612762,51,27,2025-11-02T23:49:11Z,2280000,False,,,0,,MISS J. Nurkić Free Throw 1 of 2,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
232,PT08M19.00S,2025-11-02T23:49:11.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,51,27,2025-11-02T23:49:11Z,2290000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,231.0,,,,,,,,,,,,
233,PT08M19.00S,2025-11-02T23:49:13.9Z,2,REGULAR,substitution,out,[],1629012,,,1610612762,51,27,2025-11-02T23:49:20Z,2300000,False,,,0,,SUB out: C. Sexton,[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M19.00S,2025-11-02T23:49:13.9Z,2,REGULAR,substitution,in,[],1642354,,,1610612762,51,27,2025-11-02T23:49:20Z,2310000,False,,,0,,SUB in: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M19.00S,2025-11-02T23:49:32.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203994,,,1610612762,51,28,2025-11-02T23:49:32Z,2320000,False,,,0,,J. Nurkić Free Throw 2 of 2 (1 PTS),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,Made,,,,,1.0,,,,,,,,
236,PT08M06.00S,2025-11-02T23:49:49.8Z,2,REGULAR,3pt,Jump Shot,[],1642883,9.280551905387648,95.58823529411765,1610612766,51,28,2025-11-02T23:49:56Z,2330000,False,-228.0,35.0,1,left,MISS S. James 3PT,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Left Corner 3,24+ Left,,,,,,23.05,Missed,,,,,,,,,,,,,
237,PT08M06.00S,2025-11-02T23:49:49.8Z,2,REGULAR,rebound,offensive,[],1642354,,,1610612766,51,28,2025-11-02T23:49:56Z,2340000,False,,,0,,K. Simpson REBOUND (Off:1 Def:0),[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Left Corner 3,24+ Left,,,,,,,,236.0,1.0,0.0,1.0,,,,,,,,,
238,PT08M00.00S,2025-11-02T23:49:54.5Z,2,REGULAR,turnover,bad pass,[],1642354,,,1610612766,51,28,2025-11-02T23:49:59Z,2350000,False,,,0,,K. Simpson bad pass TURNOVER (1 TO),"[1642354, 203994]",1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Nurkić,203994.0,,,,,
239,PT08M00.00S,2025-11-02T23:49:54.5Z,2,REGULAR,steal,,[],203994,,,1610612762,51,28,2025-11-02T23:49:56Z,2360000,False,,,0,,J. Nurkić STEAL (1 STL),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
240,PT07M55.00S,2025-11-02T23:50:03.2Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1641718,92.9862023653088,32.59803921568628,1610612762,51,30,2025-11-02T23:56:02Z,2370000,False,-87.0,13.0,1,right,K. George 8' running pullup Jump Shot (6 PTS) (L. Markkanen 1 AST),"[1641718, 1628374]",1610612762.0,UTA,running pullup,,,George,K. George,,,,,Mid-Range,8-16 Left,,,,,,8.8,Made,,,,,6.0,,,,,,L. Markkanen,1628374.0,1.0
242,PT07M55.00S,2025-11-02T23:50:07.6Z,2,REGULAR,foul,personal,['1freethrow'],1626192,,,1610612762,51,30,2025-11-02T23:50:25Z,2390000,False,,,0,,P. Connaughton shooting personal FOUL (2 PF) (George 1 FT),"[1626192, 1641718]",1610612766.0,CHA,shooting,,,Connaughton,P. Connaughton,,,,,Mid-Range,8-16 Left,200832.0,2.0,0.0,George,1641718.0,,,,,,,,,,,,,,,
244,PT07M55.00S,2025-11-02T23:50:31.7Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1641718,,,1610612762,51,30,2025-11-02T23:50:34Z,2410000,False,,,0,,MISS K. George Free Throw 1 of 1,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
245,PT07M52.00S,2025-11-02T23:50:34.7Z,2,REGULAR,rebound,defensive,[],1642851,,,1610612766,51,30,2025-11-02T23:50:34Z,2420000,False,,,0,,K. Knueppel REBOUND (Off:0 Def:3),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,244.0,3.0,3.0,0.0,,,,,,,,,
246,PT07M37.00S,2025-11-02T23:50:47.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642883,6.1268068331143235,51.9607843137255,1610612766,53,30,2025-11-02T23:50:51Z,2430000,False,-10.0,5.0,1,left,S. James driving Layup (8 PTS),[1642883],1610612766.0,CHA,driving,,,James,S. James,,,,,Restricted Area,0-8 Center,,,,,,1.1,Made,,,,,8.0,,,,,,,,
247,PT07M26.00S,2025-11-02T23:50:58.2Z,2,REGULAR,2pt,Jump Shot,[],1628374,73.14388961892247,40.44117647058824,1610612762,53,30,2025-11-02T23:56:49Z,2440000,False,-48.0,200.0,1,right,MISS L. Markkanen 20' Jump Shot,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Center,,,,,,20.55,Missed,,,,,,,,,,,,,
248,PT07M24.00S,2025-11-02T23:51:00.2Z,2,REGULAR,rebound,defensive,[],1642851,,,1610612766,53,30,2025-11-02T23:51:03Z,2450000,False,,,0,,K. Knueppel REBOUND (Off:0 Def:4),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Mid-Range,16-24 Center,,,,,,,,247.0,4.0,4.0,0.0,,,,,,,,,
249,PT07M07.00S,2025-11-02T23:51:17.6Z,2,REGULAR,3pt,Jump Shot,[],1642883,13.354139290407357,94.85294117647058,1610612766,56,30,2025-11-02T23:51:21Z,2460000,False,-224.0,73.0,1,left,S. James 3PT  (11 PTS) (K. Simpson 2 AST),"[1642883, 1642354]",1610612766.0,CHA,,,,James,S. James,,,,,Left Corner 3,24+ Left,,,,,,23.59,Made,,,,,11.0,,,,,,K. Simpson,1642354.0,2.0
251,PT06M52.00S,2025-11-02T23:51:32.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641707,92.19776609724047,47.30392156862745,1610612762,56,32,2025-11-02T23:51:38Z,2480000,False,-13.0,21.0,1,right,T. Hendricks driving reverse Layup (2 PTS) (K. George 4 AST),"[1641707, 1641718]",1610612762.0,UTA,driving reverse,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,,,,,,2.48,Made,,,,,2.0,,,,,,K. George,1641718.0,4.0
253,PT06M39.00S,2025-11-02T23:51:50.8Z,2,REGULAR,foul,personal,['2freethrow'],1629004,,,1610612766,56,32,2025-11-02T23:52:04Z,2500000,False,,,0,,S. Mykhailiuk shooting personal FOUL (1 PF) (Simpson 2 FT),"[1629004, 1642354]",1610612762.0,UTA,shooting,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),0-8 Center,200832.0,1.0,0.0,Simpson,1642354.0,,,,,,,,,,,,,,,
255,PT06M39.00S,2025-11-02T23:52:13.7Z,2,REGULAR,freethrow,1 of 2,[],1642354,,,1610612766,57,32,2025-11-02T23:52:13Z,2520000,False,,,0,,K. Simpson Free Throw 1 of 2 (1 PTS),[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,Made,,,,,1.0,,,,,,,,
256,PT06M39.00S,2025-11-02T23:52:15.8Z,2,REGULAR,substitution,out,[],1642883,,,1610612766,57,32,2025-11-02T23:52:38Z,2530000,False,,,0,,SUB out: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M39.00S,2025-11-02T23:52:15.8Z,2,REGULAR,substitution,out,[],1642851,,,1610612766,57,32,2025-11-02T23:52:38Z,2540000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
