actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
371,PT00M31.50S,2026-04-11T00:12:54.8Z,2,REGULAR,freethrow,3 of 3,[],1629130,,,1610612765,64,68,2026-04-11T00:12:54Z,3630000,False,,,0,,D. Robinson Free Throw 3 of 3 (12 PTS),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,Made,,,,,,,,,,,,12.0,,,,,,
373,PT00M12.40S,2026-04-11T00:14:00.5Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629130,,,1610612766,64,68,2026-04-11T00:16:18Z,3650000,False,,,0,,D. Robinson away-from-play personal FOUL (1 PF) (Knueppel 1 FT),"[1629130, 1642851]",1610612765.0,DET,away-from-play,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2004.0,1.0,1.0,Knueppel,1642851.0,,,,,,,
376,PT00M12.40S,2026-04-11T00:15:50.8Z,2,REGULAR,freethrow,1 of 1,[],1630163,,,1610612766,65,68,2026-04-11T00:17:22Z,3680000,False,,,0,,L. Ball away-from-play Free Throw 1 of 1 (20 PTS),[1630163],1610612766.0,CHA,away-from-play,,,Ball,L. Ball,,,,,,,,Made,,,,,,,,,,,,20.0,,,,,,
377,PT00M00.00S,2026-04-11T00:16:23.1Z,2,REGULAR,3pt,Jump Shot,[],1628970,74.85216819973719,86.76470588235294,1610612766,65,68,2026-04-11T00:18:31Z,3690000,False,184.0,184.0,1,right,MISS M. Bridges 26' step back 3PT,[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,26.0,Missed,,,,,,,,,,,,,,,,,,
378,PT00M00.00S,2026-04-11T00:16:25.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,65,68,2026-04-11T00:16:25Z,3700000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,377.0,,,,,,,,,,,,,,,,,
379,PT00M00.00S,2026-04-11T00:16:27.0Z,2,REGULAR,period,end,[],0,,,1610612766,65,68,2026-04-11T00:16:27Z,3710000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2026-04-11T00:30:59.3Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612766,65,68,2026-04-11T00:31:35Z,3720000,False,,,0,,SUB out: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2026-04-11T00:30:59.3Z,3,REGULAR,substitution,out,['startperiod'],1630191,,,1610612766,65,68,2026-04-11T00:31:35Z,3730000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2026-04-11T00:30:59.3Z,3,REGULAR,substitution,in,['startperiod'],1631217,,,1610612766,65,68,2026-04-11T00:31:35Z,3740000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2026-04-11T00:30:59.3Z,3,REGULAR,substitution,in,['startperiod'],1631105,,,1610612766,65,68,2026-04-11T00:31:35Z,3750000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT12M00.00S,2026-04-11T00:32:06.0Z,3,REGULAR,period,start,[],0,,,1610612765,65,68,2026-04-11T00:32:06Z,3760000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT11M43.00S,2026-04-11T00:32:22.0Z,3,REGULAR,turnover,bad pass,[],1629130,,,1610612765,65,68,2026-04-11T00:32:26Z,3770000,False,,,0,,D. Robinson bad pass TURNOVER (1 TO),"[1629130, 1641706]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,1.0,Miller,1641706.0,,,
386,PT11M43.00S,2026-04-11T00:32:22.0Z,3,REGULAR,steal,,[],1641706,,,1610612766,65,68,2026-04-11T00:32:24Z,3780000,False,,,0,,B. Miller STEAL (4 STL),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
387,PT11M33.00S,2026-04-11T00:32:36.2Z,3,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612766,65,68,2026-04-11T00:32:49Z,3790000,False,,,0,,J. Duren shooting personal FOUL (4 PF) (Ball 2 FT),"[1631105, 1630163]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627961.0,4.0,0.0,Ball,1630163.0,,,,,,,
389,PT11M33.00S,2026-04-11T00:33:05.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630163,,,1610612766,66,68,2026-04-11T00:33:05Z,3810000,False,,,0,,L. Ball Free Throw 1 of 2 (21 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,,,,,,,,,,,,21.0,,,,,,
390,PT11M33.00S,2026-04-11T00:33:06.8Z,3,REGULAR,substitution,out,[],1631105,,,1610612766,66,68,2026-04-11T00:33:10Z,3820000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT11M33.00S,2026-04-11T00:33:06.8Z,3,REGULAR,substitution,in,[],1630191,,,1610612766,66,68,2026-04-11T00:33:10Z,3830000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT11M33.00S,2026-04-11T00:33:34.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630163,,,1610612766,67,68,2026-04-11T00:33:34Z,3840000,False,,,0,,L. Ball Free Throw 2 of 2 (22 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,,,,,,,,,,,,22.0,,,,,,
393,PT11M22.00S,2026-04-11T00:33:48.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,88.38699080157687,52.20588235294118,1610612765,67,68,2026-04-11T00:34:34Z,3850000,False,11.0,57.0,1,right,MISS C. Cunningham driving floating Shot,[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,5.78,Missed,,,,,,,,,,,,,,,,,,
394,PT11M20.00S,2026-04-11T00:33:50.6Z,3,REGULAR,rebound,defensive,[],1642851,,,1610612766,67,68,2026-04-11T00:34:34Z,3860000,False,,,0,,K. Knueppel REBOUND (Off:1 Def:2),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),0-8 Center,,,393.0,3.0,2.0,1.0,,,,,,,,,,,,,,
395,PT11M19.00S,2026-04-11T00:33:52.8Z,3,REGULAR,turnover,bad pass,[],1642851,,,1610612766,67,68,2026-04-11T00:34:00Z,3870000,False,,,0,,K. Knueppel bad pass TURNOVER (1 TO),"[1642851, 1641709]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,1.0,Thompson,1641709.0,,,
396,PT11M19.00S,2026-04-11T00:33:52.8Z,3,REGULAR,steal,,[],1641709,,,1610612765,67,68,2026-04-11T00:33:56Z,3880000,False,,,0,,A. Thompson STEAL (1 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
397,PT11M14.00S,2026-04-11T00:33:57.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630595,92.06636005256242,51.225490196078425,1610612765,67,70,2026-04-11T00:34:03Z,3890000,False,6.0,22.0,1,right,C. Cunningham Layup (10 PTS) (A. Thompson 4 AST),"[1630595, 1641709]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,2.29,Made,,,,,,,,,,,,10.0,,,,A. Thompson,1641709.0,4.0
399,PT11M13.00S,2026-04-11T00:34:04.4Z,3,REGULAR,turnover,bad pass,[],1642851,,,1610612766,67,70,2026-04-11T00:34:42Z,3910000,False,,,0,,K. Knueppel bad pass TURNOVER (2 TO),"[1642851, 1641709]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,2.0,Thompson,1641709.0,,,
400,PT11M13.00S,2026-04-11T00:34:04.4Z,3,REGULAR,steal,,[],1641709,,,1610612765,67,70,2026-04-11T00:43:21Z,3920000,False,,,0,,A. Thompson STEAL (2 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
401,PT11M13.00S,2026-04-11T00:34:10.3Z,3,REGULAR,foul,personal,['2freethrow'],1630163,,,1610612765,67,70,2026-04-11T00:34:33Z,3930000,False,,,0,,L. Ball shooting personal FOUL (3 PF) (Robinson 2 FT),"[1630163, 1629130]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,,101283.0,3.0,0.0,Robinson,1629130.0,,,,,,,
403,PT11M13.00S,2026-04-11T00:34:34.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629130,,,1610612765,67,70,2026-04-11T00:34:34Z,3950000,False,,,0,,MISS D. Robinson Free Throw 1 of 2,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
404,PT11M13.00S,2026-04-11T00:34:34.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,67,70,2026-04-11T00:34:34Z,3960000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,403.0,,,,,,,,,,,,,,,,,
405,PT11M13.00S,2026-04-11T00:34:46.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629130,,,1610612765,67,71,2026-04-11T00:34:46Z,3970000,False,,,0,,D. Robinson Free Throw 2 of 2 (13 PTS),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,Made,,,,,,,,,,,,13.0,,,,,,
406,PT11M00.00S,2026-04-11T00:35:02.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,7.30946123521682,38.48039215686275,1610612766,69,71,2026-04-11T00:36:25Z,3980000,False,58.0,16.0,1,left,B. Miller driving floating bank Jump Shot (13 PTS) (M. Bridges 3 AST),"[1641706, 1628970]",1610612766.0,CHA,driving floating bank,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,5.98,Made,,,,,,,,,,,,13.0,,,,M. Bridges,1628970.0,3.0
407,PT10M48.00S,2026-04-11T00:35:13.6Z,3,REGULAR,3pt,Jump Shot,[],1630191,66.5735873850197,58.333333333333336,1610612765,69,71,2026-04-11T00:35:17Z,3990000,False,42.0,262.0,1,right,MISS I. Stewart 26' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,26.5,Missed,,,,,,,,,,,,,,,,,,
408,PT10M46.00S,2026-04-11T00:35:15.6Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,69,71,2026-04-11T00:35:17Z,4000000,False,,,0,,M. Bridges REBOUND (Off:0 Def:6),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,407.0,6.0,6.0,0.0,,,,,,,,,,,,,,
409,PT10M28.00S,2026-04-11T00:35:34.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628970,7.703679369250986,43.38235294117647,1610612766,69,71,2026-04-11T00:38:13Z,4010000,False,33.0,20.0,1,left,MISS M. Bridges Hook,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.86,Missed,,,,,,,,,,,,,,,,,,
410,PT10M28.00S,2026-04-11T00:35:34.5Z,3,REGULAR,rebound,offensive,[],1631217,,,1610612766,69,71,2026-04-11T00:35:37Z,4020000,False,,,0,,M. Diabaté REBOUND (Off:2 Def:3),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,409.0,5.0,3.0,2.0,,,,,,,,,,,,,,
411,PT10M28.00S,2026-04-11T00:35:39.3Z,3,REGULAR,foul,personal,[],1641709,,,1610612766,69,71,2026-04-11T00:35:58Z,4030000,False,,,0,,A. Thompson personal FOUL (2 PF),"[1641709, 1631217]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,101283.0,2.0,0.0,Diabaté,1631217.0,,,,,,,
413,PT10M16.00S,2026-04-11T00:36:12.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,35.03613666228647,74.50980392156863,1610612766,69,71,2026-04-11T00:38:58Z,4050000,False,-123.0,277.0,1,left,MISS L. Ball 30' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,30.27,Missed,,,,,,,,,,,,,,,,,,
414,PT10M14.00S,2026-04-11T00:36:14.6Z,3,REGULAR,rebound,offensive,[],1641706,,,1610612766,69,71,2026-04-11T00:36:14Z,4060000,False,,,0,,B. Miller REBOUND (Off:1 Def:0),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,,413.0,1.0,0.0,1.0,,,,,,,,,,,,,,
415,PT10M11.00S,2026-04-11T00:36:17.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628970,31.882391590013142,50.98039215686274,1610612766,69,71,2026-04-11T00:36:26Z,4070000,False,-5.0,247.0,1,left,MISS M. Bridges 24' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,24.72,Missed,,,,,,,,,,,,,,,,,,
416,PT10M08.00S,2026-04-11T00:36:20.9Z,3,REGULAR,rebound,offensive,[],1641706,,,1610612766,69,71,2026-04-11T00:36:26Z,4080000,False,,,0,,B. Miller REBOUND (Off:2 Def:0),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,415.0,2.0,0.0,2.0,,,,,,,,,,,,,,
418,PT10M01.00S,2026-04-11T00:36:46.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,26.888961892247043,81.61764705882352,1610612766,69,71,2026-04-11T00:36:49Z,4100000,False,-158.0,200.0,1,left,MISS L. Ball 25' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,25.52,Missed,,,,,,,,,,,,,,,,,,
419,PT09M59.00S,2026-04-11T00:36:48.3Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,69,71,2026-04-11T00:36:48Z,4110000,False,,,0,,I. Stewart REBOUND (Off:1 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,418.0,2.0,1.0,1.0,,,,,,,,,,,,,,
420,PT09M55.00S,2026-04-11T00:36:51.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630595,92.06636005256242,50.73529411764706,1610612765,69,73,2026-04-11T00:36:57Z,4120000,False,4.0,22.0,1,right,C. Cunningham running DUNK (12 PTS) (D. Robinson 1 AST),"[1630595, 1629130]",1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,2.24,Made,,,,,,,,,,,,12.0,,,,D. Robinson,1629130.0,1.0
422,PT09M44.00S,2026-04-11T00:37:03.0Z,3,REGULAR,3pt,Jump Shot,[],1641706,29.6484888304862,25.49019607843137,1610612766,69,73,2026-04-11T00:37:08Z,4140000,False,123.0,226.0,1,left,MISS B. Miller 25' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,,
423,PT09M44.00S,2026-04-11T00:37:03.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,69,73,2026-04-11T00:37:08Z,4150000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,422.0,,,,,,,,,,,,,,,,,
424,PT09M44.00S,2026-04-11T00:37:07.9Z,3,REGULAR,foul,personal,[],1630191,,,1610612766,69,73,2026-04-11T00:37:38Z,4160000,False,,,0,,I. Stewart loose ball personal FOUL (3 PF),"[1630191, 1631217]",1610612765.0,DET,loose ball,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627961.0,3.0,0.0,Diabaté,1631217.0,,,,,,,
426,PT09M31.00S,2026-04-11T00:37:44.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631217,6.652431011826544,49.50980392156863,1610612766,71,73,2026-04-11T00:37:48Z,4180000,False,2.0,10.0,1,left,M. Diabaté cutting DUNK (6 PTS) (L. Ball 5 AST),"[1631217, 1630163]",1610612766.0,CHA,cutting,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,1.03,Made,,,,,,,,,,,,6.0,,,,L. Ball,1630163.0,5.0
428,PT09M10.00S,2026-04-11T00:38:05.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,92.46057818659659,65.68627450980392,1610612765,71,73,2026-04-11T00:38:10Z,4200000,False,78.0,18.0,1,right,MISS T. Harris 8' fadeaway Shot,[202699],1610612765.0,DET,fadeaway,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Right,8.05,Missed,,,,,,,,,,,,,,,,,,
429,PT09M08.00S,2026-04-11T00:38:07.6Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,71,73,2026-04-11T00:38:10Z,4210000,False,,,0,,M. Bridges REBOUND (Off:0 Def:7),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,,,428.0,7.0,7.0,0.0,,,,,,,,,,,,,,
430,PT09M04.00S,2026-04-11T00:38:11.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641706,6.258212877792378,47.549019607843135,1610612766,73,73,2026-04-11T00:38:17Z,4220000,False,12.0,6.0,1,left,B. Miller running alley-oop DUNK (15 PTS) (L. Ball 6 AST),"[1641706, 1630163]",1610612766.0,CHA,running alley-oop,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,1.38,Made,,,,,,,,,,,,15.0,,,,L. Ball,1630163.0,6.0
432,PT08M39.00S,2026-04-11T00:38:36.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,91.27792378449409,44.36274509803921,1610612765,73,73,2026-04-11T00:41:23Z,4240000,False,-28.0,29.0,1,right,MISS A. Thompson driving Layup,[1641709],1610612765.0,DET,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,4.08,Missed,,,,,,,,,,,,,,,,,,
433,PT08M35.00S,2026-04-11T00:38:40.2Z,3,REGULAR,rebound,offensive,[],1630191,,,1610612765,73,73,2026-04-11T00:38:40Z,4250000,False,,,0,,I. Stewart REBOUND (Off:2 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,432.0,3.0,1.0,2.0,,,,,,,,,,,,,,
434,PT08M35.00S,2026-04-11T00:38:40.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,94.40999984741211,50.0,1610612765,73,73,2026-04-11T00:38:40Z,4260000,False,0.0,0.0,1,right,MISS I. Stewart tip Layup,[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
435,PT08M35.00S,2026-04-11T00:38:41.0Z,3,REGULAR,rebound,defensive,[],1642851,,,1610612766,73,73,2026-04-11T00:38:41Z,4270000,False,,,0,,K. Knueppel REBOUND (Off:1 Def:3),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Mid-Range,8-16 Left,,,434.0,4.0,3.0,1.0,,,,,,,,,,,,,,
436,PT08M29.00S,2026-04-11T00:38:46.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,8.360709592641262,46.07843137254902,1610612766,73,73,2026-04-11T00:38:52Z,4280000,False,20.0,26.0,1,left,MISS L. Ball driving Layup - blocked,"[1630163, 1630191]",1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,3.26,Missed,,,,,Stewart,1630191.0,,,,,,,,,,,,
437,PT08M29.00S,2026-04-11T00:38:46.9Z,3,REGULAR,block,,[],1630191,,,1610612766,73,73,2026-04-11T00:38:49Z,4290000,False,,,0,,I. Stewart BLOCK (2 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
438,PT08M26.00S,2026-04-11T00:38:49.9Z,3,REGULAR,rebound,defensive,[],202699,,,1610612765,73,73,2026-04-11T00:38:52Z,4300000,False,,,0,,T. Harris REBOUND (Off:1 Def:4),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,436.0,5.0,4.0,1.0,,,,,,,,,,,,,,
439,PT08M24.00S,2026-04-11T00:38:52.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,76.42904073587385,87.25490196078431,1610612765,73,73,2026-04-11T00:38:59Z,4310000,False,186.0,169.0,1,right,MISS D. Robinson 25' running 3PT,[1629130],1610612765.0,DET,running,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,25.16,Missed,,,,,,,,,,,,,,,,,,
440,PT08M21.00S,2026-04-11T00:38:55.5Z,3,REGULAR,rebound,offensive,[],1630595,,,1610612765,73,73,2026-04-11T00:38:55Z,4320000,False,,,0,,C. Cunningham REBOUND (Off:2 Def:0),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,,,439.0,2.0,0.0,2.0,,,,,,,,,,,,,,
441,PT08M19.00S,2026-04-11T00:39:00.2Z,3,REGULAR,foul,personal,['2freethrow'],1641706,,,1610612765,73,73,2026-04-11T00:39:09Z,4330000,False,,,0,,B. Miller shooting personal FOUL (3 PF) (Harris 2 FT),"[1641706, 202699]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2004.0,3.0,1.0,Harris,202699.0,,,,,,,
443,PT08M19.00S,2026-04-11T00:39:27.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],202699,,,1610612765,73,74,2026-04-11T00:40:02Z,4350000,False,,,0,,T. Harris Free Throw 1 of 2 (3 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,Made,,,,,,,,,,,,3.0,,,,,,
444,PT08M19.00S,2026-04-11T00:39:27.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],202699,,,1610612765,73,74,2026-04-11T00:40:02Z,4360000,False,,,0,,MISS T. Harris Free Throw 2 of 2,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
445,PT08M19.00S,2026-04-11T00:39:27.2Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,73,74,2026-04-11T00:40:02Z,4370000,False,,,0,,M. Bridges REBOUND (Off:0 Def:8),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,444.0,8.0,8.0,0.0,,,,,,,,,,,,,,
446,PT08M19.00S,2026-04-11T00:40:06.8Z,3,REGULAR,foul,personal,[],1630191,,,1610612766,73,74,2026-04-11T00:40:33Z,4380000,False,,,0,,I. Stewart double personal FOUL (4 PF),"[1630191, 1631217]",1610612765.0,DET,double,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,101283.0,4.0,0.0,Diabaté,1631217.0,,,,,,,
448,PT08M19.00S,2026-04-11T00:40:06.8Z,3,REGULAR,foul,personal,[],1631217,,,1610612766,73,74,2026-04-11T00:40:24Z,4400000,False,,,0,,M. Diabaté double personal FOUL (3 PF),"[1631217, 1630191]",1610612766.0,CHA,double,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,101283.0,3.0,0.0,Stewart,1630191.0,,,,,,,
450,PT07M50.00S,2026-04-11T00:40:49.7Z,3,REGULAR,3pt,Jump Shot,[],1628970,35.69316688567674,23.774509803921568,1610612766,73,74,2026-04-11T00:40:55Z,4420000,False,131.0,283.0,1,left,MISS M. Bridges 31' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,31.19,Missed,,,,,,,,,,,,,,,,,,
451,PT07M47.00S,2026-04-11T00:40:52.7Z,3,REGULAR,rebound,offensive,[],1630163,,,1610612766,73,74,2026-04-11T00:44:49Z,4430000,False,,,0,,L. Ball REBOUND (Off:2 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,450.0,3.0,1.0,2.0,,,,,,,,,,,,,,
452,PT07M47.00S,2026-04-11T00:40:55.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,30.436925098554536,23.774509803921568,1610612766,76,74,2026-04-11T00:41:02Z,4440000,False,131.0,234.0,1,left,L. Ball 26' 3PT  (25 PTS) (M. Diabaté 2 AST),"[1630163, 1631217]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,26.79,Made,,,,,,,,,,,,25.0,,,,M. Diabaté,1631217.0,2.0
454,PT07M47.00S,2026-04-11T00:41:09.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,76,74,2026-04-11T00:41:09Z,4460000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT07M47.00S,2026-04-11T00:43:10.7Z,3,REGULAR,substitution,out,[],1628970,,,1610612765,76,74,2026-04-11T00:43:56Z,4480000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT07M47.00S,2026-04-11T00:43:10.7Z,3,REGULAR,substitution,in,[],1629684,,,1610612765,76,74,2026-04-11T00:43:56Z,4490000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
