actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
81,PT05M35.00S,2026-03-19T23:23:43.1Z,1,REGULAR,substitution,out,[],1628970,,,1610612753,18,21,2026-03-19T23:24:07Z,810000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M35.00S,2026-03-19T23:23:43.1Z,1,REGULAR,substitution,out,[],1641706,,,1610612753,18,21,2026-03-19T23:24:07Z,820000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M35.00S,2026-03-19T23:23:43.1Z,1,REGULAR,substitution,out,[],1629048,,,1610612753,18,21,2026-03-19T23:24:07Z,830000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M35.00S,2026-03-19T23:23:43.1Z,1,REGULAR,substitution,in,[],1629632,,,1610612753,18,21,2026-03-19T23:24:07Z,840000,False,,,0,,SUB in: C. White,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M35.00S,2026-03-19T23:23:43.1Z,1,REGULAR,substitution,in,[],1642851,,,1610612753,18,21,2026-03-19T23:24:07Z,850000,False,,,0,,SUB in: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M35.00S,2026-03-19T23:23:43.1Z,1,REGULAR,substitution,in,[],1629021,,,1610612753,18,21,2026-03-19T23:24:07Z,860000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M28.00S,2026-03-19T23:24:13.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641783,13.485545335085414,54.90196078431373,1610612753,18,21,2026-03-19T23:28:52Z,870000,False,-25.0,74.0,1,left,MISS T. da Silva 7' turnaround Hook,[1641783],1610612753.0,ORL,turnaround,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,7.82,Missed,,,,,,,,,,,,,,,,,,
88,PT05M24.00S,2026-03-19T23:24:17.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,18,21,2026-03-19T23:28:52Z,880000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,87.0,,,,,,,
90,PT05M00.00S,2026-03-19T23:24:48.0Z,1,REGULAR,turnover,lost ball,[],1630163,,,1610612766,18,21,2026-03-19T23:24:52Z,900000,False,,,0,,L. Ball lost ball TURNOVER (2 TO),"[1630163, 1630591]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,2.0,,,,,Suggs,1630591.0,,
91,PT05M00.00S,2026-03-19T23:24:48.0Z,1,REGULAR,steal,,[],1630591,,,1610612753,18,21,2026-03-19T23:24:49Z,910000,False,,,0,,J. Suggs STEAL (1 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
92,PT04M54.00S,2026-03-19T23:24:53.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630591,7.178055190538765,48.529411764705884,1610612753,18,23,2026-03-19T23:24:58Z,920000,False,7.0,15.0,1,left,J. Suggs running Layup (5 PTS),[1630591],1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,1.67,Made,5.0,,,,,,,,,,,,,,,,,
93,PT04M51.00S,2026-03-19T23:25:02.2Z,1,REGULAR,foul,personal,['2freethrow'],1629021,,,1610612766,18,23,2026-03-19T23:25:21Z,930000,False,,,0,,M. Wagner shooting personal FOUL (1 PF) (White 2 FT),"[1629021, 1629632]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,1.0,0.0,White,1629632.0,,,,,,,,,
95,PT04M51.00S,2026-03-19T23:25:26.4Z,1,REGULAR,freethrow,1 of 2,[],1629632,,,1610612766,19,23,2026-03-19T23:25:26Z,950000,False,,,0,,C. White Free Throw 1 of 2 (1 PTS),[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
96,PT04M51.00S,2026-03-19T23:25:32.6Z,1,REGULAR,substitution,out,[],1630591,,,1610612766,19,23,2026-03-19T23:25:36Z,960000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M51.00S,2026-03-19T23:25:32.6Z,1,REGULAR,substitution,in,[],1628975,,,1610612766,19,23,2026-03-19T23:25:36Z,970000,False,,,0,,SUB in: J. Carter,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M51.00S,2026-03-19T23:25:42.5Z,1,REGULAR,substitution,out,[],1642883,,,1610612766,19,23,2026-03-19T23:25:44Z,980000,False,,,0,,SUB out: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M51.00S,2026-03-19T23:25:42.5Z,1,REGULAR,substitution,in,[],1629684,,,1610612766,19,23,2026-03-19T23:25:44Z,990000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M51.00S,2026-03-19T23:25:56.9Z,1,REGULAR,freethrow,2 of 2,[],1629632,,,1610612766,20,23,2026-03-19T23:25:56Z,1000000,False,,,0,,C. White Free Throw 2 of 2 (2 PTS),[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
101,PT04M37.00S,2026-03-19T23:26:15.4Z,1,REGULAR,3pt,Jump Shot,[],1628975,31.35676741130092,61.029411764705884,1610612753,20,26,2026-03-19T23:29:30Z,1010000,False,-55.0,242.0,1,left,J. Carter 24' 3PT pullup (3 PTS) (P. Banchero 2 AST),"[1628975, 1631094]",1610612753.0,ORL,pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,24.85,Made,3.0,P. Banchero,1631094.0,2.0,,,,,,,,,,,,,,
103,PT04M24.00S,2026-03-19T23:26:29.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,90.3580814717477,56.372549019607845,1610612766,20,26,2026-03-19T23:26:33Z,1030000,False,32.0,38.0,1,right,MISS L. Ball driving Layup - blocked,"[1630163, 1631094]",1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,4.97,Missed,,,,,,,,,,,,,,,,,Banchero,1631094.0
104,PT04M24.00S,2026-03-19T23:26:29.1Z,1,REGULAR,block,,[],1631094,,,1610612766,20,26,2026-03-19T23:26:32Z,1040000,False,,,0,,P. Banchero BLOCK (1 BLK),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
105,PT04M24.00S,2026-03-19T23:26:29.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,20,26,2026-03-19T23:26:33Z,1050000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,103.0,,,,,,,
107,PT04M24.00S,2026-03-19T23:26:35.5Z,1,REGULAR,substitution,out,[],1641783,,,1610612753,20,26,2026-03-19T23:26:42Z,1070000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M24.00S,2026-03-19T23:26:35.5Z,1,REGULAR,substitution,in,[],1642869,,,1610612753,20,26,2026-03-19T23:26:42Z,1080000,False,,,0,,SUB in: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M09.00S,2026-03-19T23:27:05.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629021,13.485545335085414,51.71568627450981,1610612753,20,28,2026-03-19T23:37:23Z,1090000,False,-9.0,74.0,1,left,M. Wagner 7' turnaround Hook (2 PTS) (J. Carter 1 AST),"[1629021, 1628975]",1610612753.0,ORL,turnaround,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,7.48,Made,2.0,J. Carter,1628975.0,1.0,,,,,,,,,,,,,,
110,PT03M59.00S,2026-03-19T23:27:16.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642851,83.13074901445466,56.61764705882353,1610612766,22,28,2026-03-19T23:27:19Z,1100000,False,33.0,106.0,1,right,K. Knueppel 11' Jump Shot (2 PTS) (L. Ball 1 AST),"[1642851, 1630163]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),8-16 Center,11.11,Made,2.0,L. Ball,1630163.0,1.0,,,,,,,,,,,,,,
112,PT03M46.00S,2026-03-19T23:27:40.6Z,1,REGULAR,foul,personal,[],1630163,,,1610612753,22,28,2026-03-19T23:27:46Z,1120000,False,,,0,,L. Ball personal FOUL (2 PF),"[1630163, 1641724]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Center,,,,,,,1162.0,2.0,0.0,Howard,1641724.0,,,,,,,,,
114,PT03M46.00S,2026-03-19T23:27:45.9Z,1,REGULAR,substitution,out,[],1630163,,,1610612753,22,28,2026-03-19T23:27:48Z,1140000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M46.00S,2026-03-19T23:27:45.9Z,1,REGULAR,substitution,in,[],1630182,,,1610612753,22,28,2026-03-19T23:27:48Z,1150000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M42.00S,2026-03-19T23:27:59.0Z,1,REGULAR,3pt,Jump Shot,[],1628975,17.16491458607096,5.88235294117647,1610612753,22,28,2026-03-19T23:28:04Z,1160000,False,221.0,109.0,1,left,MISS J. Carter 24' step back 3PT,[1628975],1610612753.0,ORL,step back,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,24.6,Missed,,,,,,,,,,,,,,,,,,
117,PT03M39.00S,2026-03-19T23:28:01.2Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612766,22,28,2026-03-19T23:28:01Z,1170000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,116.0,1.0,1.0,0.0,,,,
118,PT03M31.00S,2026-03-19T23:28:08.6Z,1,REGULAR,2pt,Jump Shot,[],1642851,91.93495400788436,25.49019607843137,1610612766,22,28,2026-03-19T23:28:11Z,1180000,False,-123.0,23.0,1,right,MISS K. Knueppel 12' pullup Shot,[1642851],1610612766.0,CHA,pullup,,,Knueppel,K. Knueppel,,,,,Mid-Range,8-16 Left,12.47,Missed,,,,,,,,,,,,,,,,,,
119,PT03M29.00S,2026-03-19T23:28:10.6Z,1,REGULAR,rebound,defensive,[],1628975,,,1610612753,22,28,2026-03-19T23:28:11Z,1190000,False,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,118.0,1.0,1.0,0.0,,,,
120,PT03M21.00S,2026-03-19T23:28:19.7Z,1,REGULAR,2pt,Jump Shot,[],1631094,13.87976346911958,21.323529411764707,1610612753,22,28,2026-03-19T23:28:28Z,1200000,False,143.0,78.0,1,left,MISS P. Banchero 16' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right,16.32,Missed,,,,,,,,,,,,,,,,,,
121,PT03M21.00S,2026-03-19T23:28:19.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,22,28,2026-03-19T23:28:28Z,1210000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,120.0,,,,,,,
123,PT03M13.00S,2026-03-19T23:28:51.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631094,7.835085413929041,46.568627450980394,1610612753,22,30,2026-03-19T23:33:04Z,1230000,False,17.0,21.0,1,left,P. Banchero driving reverse Layup (7 PTS) (N. Penda 1 AST),"[1631094, 1642869]",1610612753.0,ORL,driving reverse,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.72,Made,7.0,N. Penda,1642869.0,1.0,,,,,,,,,,,,,,
125,PT03M12.00S,2026-03-19T23:29:11.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,22,30,2026-03-19T23:29:11Z,1250000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M58.00S,2026-03-19T23:32:08.9Z,1,REGULAR,3pt,Jump Shot,[],1642851,64.07687253613666,31.127450980392158,1610612766,22,30,2026-03-19T23:34:05Z,1260000,False,-94.0,285.0,1,right,MISS K. Knueppel 30' pullup 3PT,[1642851],1610612766.0,CHA,pullup,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,30.04,Missed,,,,,,,,,,,,,,,,,,
127,PT02M56.00S,2026-03-19T23:32:10.9Z,1,REGULAR,rebound,offensive,[],1641750,,,1610612766,22,30,2026-03-19T23:34:05Z,1270000,False,,,0,,R. Kalkbrenner REBOUND (Off:1 Def:0),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,126.0,1.0,0.0,1.0,,,,
128,PT02M54.00S,2026-03-19T23:32:13.9Z,1,REGULAR,turnover,bad pass,[],1641750,,,1610612766,22,30,2026-03-19T23:34:11Z,1280000,False,,,0,,R. Kalkbrenner bad pass TURNOVER (1 TO),"[1641750, 1641724]",1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,,,,,Howard,1641724.0,,
129,PT02M54.00S,2026-03-19T23:32:13.9Z,1,REGULAR,steal,,[],1641724,,,1610612753,22,30,2026-03-19T23:35:42Z,1290000,False,,,0,,J. Howard STEAL (1 STL),[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
130,PT02M33.00S,2026-03-19T23:32:31.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629021,28.991458607095925,77.94117647058823,1610612753,22,30,2026-03-19T23:32:35Z,1300000,False,-140.0,220.0,1,left,MISS M. Wagner 26' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,26.06,Missed,,,,,,,,,,,,,,,,,,
131,PT02M30.00S,2026-03-19T23:32:34.4Z,1,REGULAR,rebound,defensive,[],1630182,,,1610612766,22,30,2026-03-19T23:32:34Z,1310000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,130.0,1.0,1.0,0.0,,,,
132,PT02M21.00S,2026-03-19T23:32:43.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641750,91.67214191852825,39.950980392156865,1610612766,24,30,2026-03-19T23:32:48Z,1320000,False,-50.0,26.0,1,right,R. Kalkbrenner Hook (2 PTS) (C. White 1 AST),"[1641750, 1629632]",1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,In The Paint (Non-RA),0-8 Center,5.64,Made,2.0,C. White,1629632.0,1.0,,,,,,,,,,,,,,
134,PT02M07.00S,2026-03-19T23:33:02.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,8.754927726675426,55.14705882352941,1610612753,24,30,2026-03-19T23:38:17Z,1340000,False,-26.0,30.0,1,left,MISS M. Wagner driving Layup,[1629021],1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,3.94,Missed,,,,,,,,,,,,,,,,,,
135,PT02M05.00S,2026-03-19T23:33:04.4Z,1,REGULAR,rebound,offensive,[],1628975,,,1610612753,24,30,2026-03-19T23:38:17Z,1350000,False,,,0,,J. Carter REBOUND (Off:1 Def:1),[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,134.0,2.0,1.0,1.0,,,,
136,PT02M04.00S,2026-03-19T23:33:06.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628975,31.750985545335087,46.32352941176471,1610612753,24,30,2026-03-19T23:38:26Z,1360000,False,18.0,246.0,1,left,MISS J. Carter 24' 3PT,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,24.67,Missed,,,,,,,,,,,,,,,,,,
137,PT02M02.00S,2026-03-19T23:33:08.6Z,1,REGULAR,rebound,defensive,[],1642851,,,1610612766,24,30,2026-03-19T23:38:26Z,1370000,False,,,0,,K. Knueppel REBOUND (Off:0 Def:1),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,136.0,1.0,1.0,0.0,,,,
138,PT01M48.00S,2026-03-19T23:33:16.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,91.67214191852825,46.568627450980394,1610612766,26,30,2026-03-19T23:33:19Z,1380000,False,-17.0,26.0,1,right,C. White driving Layup (4 PTS),[1629632],1610612766.0,CHA,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,3.1,Made,4.0,,,,,,,,,,,,,,,,,
139,PT01M28.00S,2026-03-19T23:33:40.3Z,1,REGULAR,3pt,Jump Shot,[],1642869,7.835085413929041,95.09803921568627,1610612753,26,30,2026-03-19T23:33:44Z,1390000,False,-225.0,21.0,1,left,MISS N. Penda 3PT,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Left Corner 3,24+ Left,22.65,Missed,,,,,,,,,,,,,,,,,,
140,PT01M28.00S,2026-03-19T23:33:40.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,26,30,2026-03-19T23:33:44Z,1400000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,139.0,,,,,,,
141,PT01M28.00S,2026-03-19T23:33:43.4Z,1,REGULAR,foul,personal,[],1629632,,,1610612753,26,30,2026-03-19T23:34:05Z,1410000,False,,,0,,C. White loose ball personal FOUL (1 PF),"[1629632, 1629021]",1610612766.0,CHA,loose ball,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1162.0,1.0,0.0,Wagner,1629021.0,,,,,,,,,
146,PT01M28.00S,2026-03-19T23:33:58.8Z,1,REGULAR,substitution,out,[],1631094,,,1610612753,26,30,2026-03-19T23:34:36Z,1425000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M28.00S,2026-03-19T23:33:58.8Z,1,REGULAR,substitution,in,[],1630217,,,1610612753,26,30,2026-03-19T23:34:36Z,1427500,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M21.00S,2026-03-19T23:34:14.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630217,16.245072273324574,23.03921568627451,1610612753,26,32,2026-03-19T23:39:48Z,1430000,False,135.0,100.0,1,left,D. Bane 16' pullup Jump Shot (11 PTS) (N. Penda 2 AST),"[1630217, 1642869]",1610612753.0,ORL,pullup,,,Bane,D. Bane,,,,,Mid-Range,16-24 Right Center,16.8,Made,11.0,N. Penda,1642869.0,2.0,,,,,,,,,,,,,,
144,PT01M11.00S,2026-03-19T23:34:23.6Z,1,REGULAR,3pt,Jump Shot,[],1629632,68.15045992115637,15.441176470588236,1610612766,29,32,2026-03-19T23:34:26Z,1440000,False,-173.0,247.0,1,right,C. White 30' 3PT pullup (7 PTS),[1629632],1610612766.0,CHA,pullup,,,White,C. White,,,,,Above the Break 3,24+ Left Center,30.14,Made,7.0,,,,,,,,,,,,,,,,,
145,PT01M02.00S,2026-03-19T23:34:34.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,8.492115637319317,55.63725490196079,1610612753,29,32,2026-03-19T23:40:57Z,1450000,False,-28.0,27.0,1,left,MISS D. Bane driving Layup,[1630217],1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,3.92,Missed,,,,,,,,,,,,,,,,,,
149,PT01M02.00S,2026-03-19T23:34:34.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,29,32,2026-03-19T23:34:39Z,1470000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,145.0,,,,,,,
152,PT00M44.70S,2026-03-19T23:35:02.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641750,91.93495400788436,45.83333333333333,1610612766,31,32,2026-03-19T23:42:19Z,1490000,False,-21.0,23.0,1,right,R. Kalkbrenner cutting Layup (4 PTS) (C. White 2 AST),"[1641750, 1629632]",1610612766.0,CHA,cutting,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,3.12,Made,4.0,C. White,1629632.0,2.0,,,,,,,,,,,,,,
155,PT00M44.70S,2026-03-19T23:35:17.5Z,1,REGULAR,foul,personal,['1freethrow'],1641724,,,1610612766,31,32,2026-03-19T23:35:26Z,1510000,False,,,0,,J. Howard shooting personal FOUL (1 PF) (Kalkbrenner 1 FT),"[1641724, 1641750]",1610612753.0,ORL,shooting,,,Howard,J. Howard,,,,,Restricted Area,0-8 Center,,,,,,,1162.0,1.0,0.0,Kalkbrenner,1641750.0,,,,,,,,,
157,PT00M44.70S,2026-03-19T23:35:30.2Z,1,REGULAR,freethrow,1 of 1,[],1641750,,,1610612766,32,32,2026-03-19T23:35:30Z,1530000,False,,,0,,R. Kalkbrenner Free Throw 1 of 1 (5 PTS),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
158,PT00M27.50S,2026-03-19T23:35:49.0Z,1,REGULAR,3pt,Jump Shot,[],1641724,20.71287779237845,8.823529411764707,1610612753,32,32,2026-03-19T23:35:52Z,1540000,False,206.0,142.0,1,left,MISS J. Howard 25' 3PT,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Above the Break 3,24+ Right Center,25.02,Missed,,,,,,,,,,,,,,,,,,
159,PT00M24.90S,2026-03-19T23:35:51.4Z,1,REGULAR,rebound,defensive,[],1642851,,,1610612766,32,32,2026-03-19T23:35:51Z,1550000,False,,,0,,K. Knueppel REBOUND (Off:0 Def:2),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,158.0,2.0,2.0,0.0,,,,
160,PT00M03.10S,2026-03-19T23:36:13.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,82.9993429697766,46.81372549019608,1610612766,32,32,2026-03-19T23:42:45Z,1560000,False,-16.0,107.0,1,right,MISS C. White 10' turnaround fadeaway Shot,[1629632],1610612766.0,CHA,turnaround fadeaway,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,10.85,Missed,,,,,,,,,,,,,,,,,,
162,PT00M03.10S,2026-03-19T23:36:13.2Z,1,REGULAR,rebound,offensive,[],1630182,,,1610612766,32,32,2026-03-19T23:36:20Z,1570000,False,,,0,,J. Green REBOUND (Off:1 Def:1),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,160.0,2.0,1.0,1.0,,,,
163,PT00M00.00S,2026-03-19T23:36:19.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630182,94.40999984741211,50.0,1610612766,34,32,2026-03-19T23:36:19Z,1580000,False,0.0,0.0,1,right,J. Green putback Layup (2 PTS),[1630182],1610612766.0,CHA,putback,,,Green,J. Green,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
164,PT00M00.00S,2026-03-19T23:36:28.8Z,1,REGULAR,heave,,[],0,,,1610612753,34,32,2026-03-19T23:42:00Z,1590000,False,,,0,,ORL Heave,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,16-24 Right Center,67.65,,,,,,,,,,,,,,,,,,,
165,PT00M00.00S,2026-03-19T23:36:28.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,34,32,2026-03-19T23:42:00Z,1600000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,164.0,,,,,,,
166,PT00M00.00S,2026-03-19T23:36:35.2Z,1,REGULAR,period,end,[],0,,,1610612753,34,32,2026-03-19T23:36:35Z,1610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2026-03-19T23:36:51.9Z,2,REGULAR,substitution,out,['startperiod'],1641750,,,1610612753,34,32,2026-03-19T23:39:05Z,1620000,False,,,0,,SUB out: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2026-03-19T23:36:51.9Z,2,REGULAR,substitution,out,['startperiod'],1642869,,,1610612753,34,32,2026-03-19T23:39:05Z,1630000,False,,,0,,SUB out: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2026-03-19T23:36:51.9Z,2,REGULAR,substitution,in,['startperiod'],1631217,,,1610612753,34,32,2026-03-19T23:39:05Z,1640000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
