actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
404,PT01M21.00S,2025-10-23T00:22:04.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628970,90.22667542706965,64.70588235294117,1610612766,73,58,2025-10-23T00:22:21Z,3980000,False,74.0,39.0,1,right,M. Bridges 8' running Jump Shot (12 PTS) (T. Mann 4 AST),"[1628970, 1630544]",1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,8.34,Made,,,,,,,12.0,,,,T. Mann,1630544.0,4.0,,,,,
407,PT01M04.00S,2025-10-23T00:22:36.3Z,2,REGULAR,substitution,out,[],1641750,,,1610612751,73,58,2025-10-23T00:22:42Z,4010000,False,,,0,,SUB out: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT01M04.00S,2025-10-23T00:22:36.3Z,2,REGULAR,substitution,in,[],1631217,,,1610612751,73,58,2025-10-23T00:22:42Z,4020000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT00M57.90S,2025-10-23T00:22:56.7Z,2,REGULAR,3pt,Jump Shot,[],1629008,23.99802890932983,87.99019607843137,1610612751,73,58,2025-10-23T00:23:00Z,4030000,False,-190.0,173.0,1,left,MISS M. Porter Jr. 25' step back 3PT,[1629008],1610612751.0,BKN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,25.7,Missed,,,,,,,,,,,,,,,,,,
410,PT00M55.60S,2025-10-23T00:22:59.0Z,2,REGULAR,rebound,offensive,[],1642879,,,1610612751,73,58,2025-10-23T00:22:59Z,4040000,False,,,0,,B. Saraf REBOUND (Off:1 Def:4),[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Above the Break 3,24+ Left Center,,,409.0,,,,,,,5.0,4.0,1.0,,,,,,,,
411,PT00M50.20S,2025-10-23T00:23:06.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,8.492115637319317,48.77450980392157,1610612751,73,60,2025-10-23T00:23:10Z,4050000,False,6.0,27.0,1,left,N. Claxton alley-oop Layup (13 PTS) (M. Porter Jr. 4 AST),"[1629651, 1629008]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,2.8,Made,,,,,,,13.0,,,,M. Porter Jr.,1629008.0,4.0,,,,,
413,PT00M34.10S,2025-10-23T00:23:25.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642879,,,1610612766,73,60,2025-10-23T00:23:52Z,4070000,False,,,0,,B. Saraf shooting personal FOUL (2 PF) (Miller 2 FT),"[1642879, 1641706]",1610612751.0,BKN,shooting,,,Saraf,B. Saraf,,,,,In The Paint (Non-RA),8-16 Center,,,,1628951.0,2.0,0.0,Miller,1641706.0,,,,,,,,,,,,
415,PT00M34.10S,2025-10-23T00:23:53.4Z,2,REGULAR,freethrow,1 of 2,[],1641706,,,1610612766,74,60,2025-10-23T00:23:53Z,4090000,False,,,0,,B. Miller Free Throw 1 of 2 (16 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
416,PT00M34.10S,2025-10-23T00:24:07.4Z,2,REGULAR,freethrow,2 of 2,[],1641706,,,1610612766,75,60,2025-10-23T00:24:07Z,4100000,False,,,0,,B. Miller Free Throw 2 of 2 (17 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
418,PT00M15.80S,2025-10-23T00:24:27.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642879,6.258212877792378,44.36274509803921,1610612751,75,60,2025-10-23T00:24:37Z,4110000,False,28.0,6.0,1,left,MISS B. Saraf Layup - blocked,"[1642879, 1631217]",1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,,,,,,,,,,,Diabaté,1631217.0,,
419,PT00M15.80S,2025-10-23T00:24:27.8Z,2,REGULAR,block,,[],1631217,,,1610612751,75,60,2025-10-23T00:24:32Z,4120000,False,,,0,,M. Diabaté BLOCK (1 BLK),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
421,PT00M11.90S,2025-10-23T00:24:31.7Z,2,REGULAR,rebound,defensive,[],1631217,,,1610612766,75,60,2025-10-23T00:24:37Z,4130000,False,,,0,,M. Diabaté REBOUND (Off:1 Def:3),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,418.0,,,,,,,4.0,3.0,1.0,,,,,,,,
422,PT00M11.90S,2025-10-23T00:24:34.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631217,92.19776609724047,51.9607843137255,1610612766,77,60,2025-10-23T00:24:41Z,4140000,False,10.0,21.0,1,right,M. Diabaté running DUNK (8 PTS),[1631217],1610612766.0,CHA,running,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,2.3,Made,,,,,,,8.0,,,,,,,,,,,
423,PT00M00.00S,2025-10-23T00:24:55.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,7.30946123521682,46.32352941176471,1610612751,77,60,2025-10-23T00:25:00Z,4150000,False,18.0,16.0,1,left,MISS C. Thomas driving Layup,[1630560],1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,,
425,PT00M00.00S,2025-10-23T00:24:55.3Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,77,60,2025-10-23T00:25:00Z,4170000,False,,,0,,M. Bridges REBOUND (Off:2 Def:7),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,423.0,,,,,,,9.0,7.0,2.0,,,,,,,,
428,PT00M00.00S,2025-10-23T00:25:13.4Z,2,REGULAR,period,end,[],0,,,1610612766,77,60,2025-10-23T00:25:13Z,4200000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT12M00.00S,2025-10-23T00:25:43.0Z,3,REGULAR,substitution,out,['startperiod'],1630544,,,1610612766,77,60,2025-10-23T00:40:16Z,4210000,False,,,0,,SUB out: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT12M00.00S,2025-10-23T00:25:43.0Z,3,REGULAR,substitution,out,['startperiod'],1631217,,,1610612766,77,60,2025-10-23T00:40:16Z,4220000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT12M00.00S,2025-10-23T00:25:43.0Z,3,REGULAR,substitution,out,['startperiod'],1630533,,,1610612766,77,60,2025-10-23T00:40:16Z,4230000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT12M00.00S,2025-10-23T00:25:43.0Z,3,REGULAR,substitution,in,['startperiod'],1641750,,,1610612766,77,60,2025-10-23T00:40:16Z,4240000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT12M00.00S,2025-10-23T00:25:43.0Z,3,REGULAR,substitution,in,['startperiod'],1642851,,,1610612766,77,60,2025-10-23T00:40:16Z,4250000,False,,,0,,SUB in: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT12M00.00S,2025-10-23T00:25:43.0Z,3,REGULAR,substitution,in,['startperiod'],1629611,,,1610612766,77,60,2025-10-23T00:40:16Z,4260000,False,,,0,,SUB in: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT12M00.00S,2025-10-23T00:40:14.3Z,3,REGULAR,period,start,[],0,,,1610612766,77,60,2025-10-23T00:40:17Z,4270000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT11M43.00S,2025-10-23T00:40:30.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641750,5.995400788436268,52.20588235294118,1610612766,79,60,2025-10-23T00:40:34Z,4280000,False,-11.0,4.0,1,left,R. Kalkbrenner Layup (8 PTS) (M. Bridges 2 AST),"[1641750, 1628970]",1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,1.17,Made,,,,,,,8.0,,,,M. Bridges,1628970.0,2.0,,,,,
438,PT11M21.00S,2025-10-23T00:40:52.8Z,3,REGULAR,3pt,Jump Shot,[],1642879,91.40932982917214,95.58823529411765,1610612751,79,60,2025-10-23T00:40:56Z,4300000,False,228.0,28.0,1,right,MISS B. Saraf 3PT,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Right Corner 3,24+ Right,22.97,Missed,,,,,,,,,,,,,,,,,,
439,PT11M18.00S,2025-10-23T00:40:55.1Z,3,REGULAR,rebound,defensive,[],1641750,,,1610612766,79,60,2025-10-23T00:40:55Z,4310000,False,,,0,,R. Kalkbrenner REBOUND (Off:1 Def:3),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Right Corner 3,24+ Right,,,438.0,,,,,,,4.0,3.0,1.0,,,,,,,,
440,PT11M10.00S,2025-10-23T00:41:03.8Z,3,REGULAR,3pt,Jump Shot,[],1641706,32.276609724047304,48.28431372549019,1610612766,79,60,2025-10-23T00:41:07Z,4320000,False,9.0,251.0,1,left,MISS B. Miller 25' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,25.1,Missed,,,,,,,,,,,,,,,,,,
441,PT11M08.00S,2025-10-23T00:41:05.8Z,3,REGULAR,rebound,defensive,[],1642879,,,1610612751,79,60,2025-10-23T00:41:07Z,4330000,False,,,0,,B. Saraf REBOUND (Off:1 Def:5),[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Above the Break 3,24+ Center,,,440.0,,,,,,,6.0,5.0,1.0,,,,,,,,
442,PT11M04.00S,2025-10-23T00:41:14.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,90.88370565045992,49.50980392156863,1610612751,79,62,2025-10-23T00:41:19Z,4340000,False,-2.0,33.0,1,right,T. Mann driving Layup (4 PTS),[1629611],1610612751.0,BKN,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,3.33,Made,,,,,,,4.0,,,,,,,,,,,
443,PT11M04.00S,2025-10-23T00:41:17.1Z,3,REGULAR,foul,personal,['1freethrow'],1641706,,,1610612751,79,62,2025-10-23T00:41:25Z,4350000,False,,,0,,B. Miller shooting personal FOUL (3 PF) (Mann 1 FT),"[1641706, 1629611]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,203054.0,3.0,0.0,Mann,1629611.0,,,,,,,,,,,,
445,PT11M04.00S,2025-10-23T00:41:37.8Z,3,REGULAR,freethrow,1 of 1,[],1629611,,,1610612751,79,63,2025-10-23T00:41:37Z,4370000,False,,,0,,T. Mann Free Throw 1 of 1 (5 PTS),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
446,PT10M46.00S,2025-10-23T00:41:57.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641706,8.360709592641262,50.49019607843137,1610612766,81,63,2025-10-23T00:42:03Z,4380000,False,-2.0,26.0,1,left,B. Miller driving Layup (19 PTS),[1641706],1610612766.0,CHA,driving,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,2.62,Made,,,,,,,19.0,,,,,,,,,,,
447,PT10M33.00S,2025-10-23T00:42:10.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,86.28449408672799,49.01960784313725,1610612751,81,63,2025-10-23T00:42:15Z,4390000,False,-5.0,76.0,1,right,MISS M. Porter Jr. 7' driving floating Shot,[1629008],1610612751.0,BKN,driving floating,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.66,Missed,,,,,,,,,,,,,,,,,,
448,PT10M29.00S,2025-10-23T00:42:13.7Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,81,63,2025-10-23T00:42:13Z,4400000,False,,,0,,L. Ball REBOUND (Off:1 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,447.0,,,,,,,2.0,1.0,1.0,,,,,,,,
449,PT10M22.00S,2025-10-23T00:42:21.6Z,3,REGULAR,3pt,Jump Shot,[],1641706,10.988830486202366,95.83333333333334,1610612766,81,63,2025-10-23T00:42:25Z,4410000,False,-229.0,51.0,1,left,MISS B. Miller 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Left Corner 3,24+ Left,23.48,Missed,,,,,,,,,,,,,,,,,,
450,PT10M19.00S,2025-10-23T00:42:24.6Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612751,81,63,2025-10-23T00:42:25Z,4420000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:3),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,,,449.0,,,,,,,3.0,3.0,0.0,,,,,,,,
451,PT10M08.00S,2025-10-23T00:42:35.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,91.93495400788436,53.431372549019606,1610612751,81,65,2025-10-23T00:42:39Z,4430000,False,17.0,23.0,1,right,M. Porter Jr. Layup (10 PTS) (N. Claxton 2 AST),"[1629008, 1629651]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,2.9,Made,,,,,,,10.0,,,,N. Claxton,1629651.0,2.0,,,,,
453,PT09M55.00S,2025-10-23T00:42:47.7Z,3,REGULAR,3pt,Jump Shot,[],1628970,7.30946123521682,95.09803921568627,1610612766,84,65,2025-10-23T00:42:51Z,4450000,False,-225.0,16.0,1,left,M. Bridges 3PT  (15 PTS) (B. Miller 4 AST),"[1628970, 1641706]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,22.61,Made,,,,,,,15.0,,,,B. Miller,1641706.0,4.0,,,,,
455,PT09M41.00S,2025-10-23T00:43:01.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,90.88370565045992,53.67647058823529,1610612751,84,65,2025-10-23T00:43:06Z,4470000,False,18.0,33.0,1,right,MISS T. Mann driving Layup,[1629611],1610612751.0,BKN,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,3.8,Missed,,,,,,,,,,,,,,,,,,
456,PT09M39.00S,2025-10-23T00:43:03.7Z,3,REGULAR,rebound,defensive,[],1642851,,,1610612766,84,65,2025-10-23T00:43:06Z,4480000,False,,,0,,K. Knueppel REBOUND (Off:0 Def:3),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,,,455.0,,,,,,,3.0,3.0,0.0,,,,,,,,
457,PT09M34.00S,2025-10-23T00:43:13.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642851,20.2365308804205,91.93474264705883,1610612766,87,65,2025-10-23T00:44:55Z,4490000,False,-210.0,138.0,1,left,K. Knueppel 25' 3PT running (8 PTS) (L. Ball 8 AST),"[1642851, 1630163]",1610612766.0,CHA,running,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,25.09,Made,,,,,,,8.0,,,,L. Ball,1630163.0,8.0,,,,,
459,PT09M34.00S,2025-10-23T00:43:21.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,87,65,2025-10-23T00:43:21Z,4510000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT09M34.00S,2025-10-23T00:43:21.9Z,3,REGULAR,substitution,out,[],1629008,,,1610612751,87,65,2025-10-23T00:46:05Z,4530000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT09M34.00S,2025-10-23T00:43:21.9Z,3,REGULAR,substitution,out,[],1630560,,,1610612751,87,65,2025-10-23T00:46:05Z,4540000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT09M34.00S,2025-10-23T00:43:21.9Z,3,REGULAR,substitution,in,[],1630592,,,1610612751,87,65,2025-10-23T00:46:05Z,4550000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT09M34.00S,2025-10-23T00:43:21.9Z,3,REGULAR,substitution,in,[],1631213,,,1610612751,87,65,2025-10-23T00:46:05Z,4560000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT09M14.00S,2025-10-23T00:46:28.6Z,3,REGULAR,3pt,Jump Shot,[],1631213,62.36859395532195,31.127450980392158,1610612751,87,68,2025-10-23T00:46:36Z,4570000,False,-94.0,301.0,1,right,T. Martin 31' 3PT  (3 PTS) (T. Mann 1 AST),"[1631213, 1629611]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Center,31.56,Made,,,,,,,3.0,,,,T. Mann,1629611.0,1.0,,,,,
467,PT08M59.00S,2025-10-23T00:46:43.6Z,3,REGULAR,3pt,Jump Shot,[],1630163,31.61957950065703,78.18627450980392,1610612766,87,68,2025-10-23T00:46:47Z,4590000,False,-141.0,245.0,1,left,MISS L. Ball 28' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,28.24,Missed,,,,,,,,,,,,,,,,,,
468,PT08M58.00S,2025-10-23T00:46:45.5Z,3,REGULAR,rebound,offensive,[],1641750,,,1610612766,87,68,2025-10-23T00:46:45Z,4600000,False,,,0,,R. Kalkbrenner REBOUND (Off:2 Def:3),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Above the Break 3,24+ Left Center,,,467.0,,,,,,,5.0,3.0,2.0,,,,,,,,
469,PT08M56.00S,2025-10-23T00:46:47.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642851,27.283180026281208,16.911764705882355,1610612766,90,68,2025-10-23T00:46:52Z,4610000,False,165.0,204.0,1,left,K. Knueppel 26' 3PT  (11 PTS) (B. Miller 5 AST),"[1642851, 1641706]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Right Center,26.26,Made,,,,,,,11.0,,,,B. Miller,1641706.0,5.0,,,,,
471,PT08M35.00S,2025-10-23T00:47:08.1Z,3,REGULAR,3pt,Jump Shot,[],1642879,90.09526938239159,95.83333333333334,1610612751,90,68,2025-10-23T00:47:14Z,4630000,False,229.0,41.0,1,right,MISS B. Saraf 3PT,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
472,PT08M33.00S,2025-10-23T00:47:10.2Z,3,REGULAR,rebound,offensive,[],1631213,,,1610612751,90,68,2025-10-23T00:47:10Z,4640000,False,,,0,,T. Martin REBOUND (Off:2 Def:0),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Right Corner 3,24+ Right,,,471.0,,,,,,,2.0,0.0,2.0,,,,,,,,
473,PT08M29.00S,2025-10-23T00:47:13.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629611,66.5735873850197,45.34313725490196,1610612751,90,71,2025-10-23T00:47:19Z,4650000,False,-23.0,262.0,1,right,T. Mann 26' 3PT  (8 PTS) (T. Martin 4 AST),"[1629611, 1631213]",1610612751.0,BKN,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,26.27,Made,,,,,,,8.0,,,,T. Martin,1631213.0,4.0,,,,,
475,PT08M13.00S,2025-10-23T00:47:30.8Z,3,REGULAR,3pt,Jump Shot,[],1642851,29.6484888304862,73.77450980392157,1610612766,90,71,2025-10-23T00:47:35Z,4670000,False,-119.0,226.0,1,left,MISS K. Knueppel 25' 3PT,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,25.55,Missed,,,,,,,,,,,,,,,,,,
476,PT08M09.00S,2025-10-23T00:47:34.1Z,3,REGULAR,rebound,defensive,[],1642879,,,1610612751,90,71,2025-10-23T00:47:34Z,4680000,False,,,0,,B. Saraf REBOUND (Off:1 Def:6),[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Above the Break 3,24+ Left Center,,,475.0,,,,,,,7.0,6.0,1.0,,,,,,,,
477,PT08M02.00S,2025-10-23T00:47:41.1Z,3,REGULAR,3pt,Jump Shot,[],1642879,66.3107752956636,40.19607843137255,1610612751,90,71,2025-10-23T00:47:48Z,4690000,False,-49.0,264.0,1,right,MISS B. Saraf 26' 3PT,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Above the Break 3,24+ Center,26.87,Missed,,,,,,,,,,,,,,,,,,
478,PT07M56.00S,2025-10-23T00:47:47.1Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,90,71,2025-10-23T00:47:48Z,4700000,False,,,0,,N. Claxton REBOUND (Off:2 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,477.0,,,,,,,4.0,2.0,2.0,,,,,,,,
479,PT07M56.00S,2025-10-23T00:47:47.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629651,94.40999984741211,50.0,1610612751,90,73,2025-10-23T00:49:47Z,4710000,False,0.0,0.0,1,right,N. Claxton tip Layup (15 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,15.0,,,,,,,,,,,
480,PT07M48.00S,2025-10-23T00:47:54.9Z,3,REGULAR,turnover,bad pass,[],1641750,,,1610612766,90,73,2025-10-23T00:47:59Z,4720000,False,,,0,,R. Kalkbrenner bad pass TURNOVER (3 TO),"[1641750, 1631213]",1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,3.0,,,Martin,1631213.0
481,PT07M48.00S,2025-10-23T00:47:54.9Z,3,REGULAR,steal,,[],1631213,,,1610612751,90,73,2025-10-23T00:47:56Z,4730000,False,,,0,,T. Martin STEAL (2 STL),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
482,PT07M43.00S,2025-10-23T00:48:00.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630592,81.68528252299606,4.901960784313726,1610612751,90,76,2025-10-23T00:48:07Z,4740000,False,-225.0,120.0,1,right,J. Wilson 25' 3PT running (3 PTS) (B. Saraf 4 AST),"[1630592, 1642879]",1610612751.0,BKN,running,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,25.53,Made,,,,,,,3.0,,,,B. Saraf,1642879.0,4.0,,,,,
484,PT07M43.00S,2025-10-23T00:48:09.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,90,76,2025-10-23T00:48:09Z,4760000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT07M31.00S,2025-10-23T00:51:23.8Z,3,REGULAR,foul,offensive,[],1641750,,,1610612766,90,76,2025-10-23T00:51:36Z,4780000,False,,,0,,R. Kalkbrenner offensive FOUL (3 PF),"[1641750, 1629611]",1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,In The Paint (Non-RA),8-16 Center,,,,1830.0,3.0,0.0,Mann,1629611.0,,,,,,,,,,,,
488,PT07M31.00S,2025-10-23T00:51:23.8Z,3,REGULAR,turnover,offensive foul,[],1641750,,,1610612766,90,76,2025-10-23T00:51:23Z,4800000,False,,,0,,R. Kalkbrenner offensive foul TURNOVER (4 TO),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,In The Paint (Non-RA),8-16 Center,,,,1830.0,,,,,,,,,,,,4.0,,,,
489,PT07M31.00S,2025-10-23T00:51:36.1Z,3,REGULAR,substitution,out,[],1641750,,,1610612751,90,76,2025-10-23T00:51:39Z,4810000,False,,,0,,SUB out: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT07M31.00S,2025-10-23T00:51:36.1Z,3,REGULAR,substitution,in,[],1631217,,,1610612751,90,76,2025-10-23T00:51:39Z,4820000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT07M18.00S,2025-10-23T00:51:49.2Z,3,REGULAR,turnover,out-of-bounds,[],1631213,,,1610612751,90,76,2025-10-23T00:51:55Z,4830000,False,,,0,,T. Martin lost ball out-of-bounds TURNOVER (2 TO),[1631213],1610612751.0,BKN,lost ball,,,Martin,T. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,203054.0,,,,,,,,,,,,2.0,,,,
492,PT07M07.00S,2025-10-23T00:52:10.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641706,6.389618922470433,55.88235294117647,1610612766,92,76,2025-10-23T00:53:17Z,4840000,False,-29.0,8.0,1,left,B. Miller driving floating Jump Shot (21 PTS),[1641706],1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,3.04,Made,,,,,,,21.0,,,,,,,,,,,
493,PT07M07.00S,2025-10-23T00:52:14.2Z,3,REGULAR,foul,personal,['1freethrow'],1631213,,,1610612766,92,76,2025-10-23T00:52:25Z,4850000,False,,,0,,T. Martin shooting personal FOUL (1 PF) (Miller 1 FT),"[1631213, 1641706]",1610612751.0,BKN,shooting,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,,,,203054.0,1.0,0.0,Miller,1641706.0,,,,,,,,,,,,
