actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
90,PT04M36.00S,2025-12-07T23:24:38.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627750,91.77069645203679,53.67647058823529,1610612743,16,23,2025-12-07T23:44:09Z,890000,False,18.0,25.0,1,right,J. Murray running Layup (14 PTS),[1627750],1610612743.0,DEN,running,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,3.1,Made,,,,,,,,,,14.0,,,,,,,,
91,PT04M36.00S,2025-12-07T23:24:41.2Z,1,REGULAR,foul,personal,['1freethrow'],1642851,,,1610612743,16,23,2025-12-07T23:24:53Z,900000,False,,,0,,K. Knueppel shooting personal FOUL (2 PF) (Murray 1 FT),"[1642851, 1627750]",1610612766.0,CHA,shooting,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,,,,,,,1627526.0,2.0,0.0,Murray,1627750.0,,,,,,,,,
93,PT04M36.00S,2025-12-07T23:24:53.8Z,1,REGULAR,substitution,out,[],1642851,,,1610612743,16,23,2025-12-07T23:25:07Z,920000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M36.00S,2025-12-07T23:24:53.8Z,1,REGULAR,substitution,out,[],1642461,,,1610612743,16,23,2025-12-07T23:25:07Z,930000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M36.00S,2025-12-07T23:24:53.8Z,1,REGULAR,substitution,in,[],1641810,,,1610612743,16,23,2025-12-07T23:25:07Z,940000,False,,,0,,SUB in: A. Reeves,[1641810],1610612766.0,CHA,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M36.00S,2025-12-07T23:24:53.8Z,1,REGULAR,substitution,in,[],1628971,,,1610612743,16,23,2025-12-07T23:25:07Z,950000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M36.00S,2025-12-07T23:25:22.7Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1627750,,,1610612743,16,24,2025-12-07T23:25:22Z,960000,False,,,0,,J. Murray Free Throw 1 of 1 (15 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,,,,,,,,,15.0,,,,,,,,
98,PT04M22.00S,2025-12-07T23:25:38.6Z,1,REGULAR,3pt,Jump Shot,[],1642862,25.804862023653087,88.72549019607843,1610612766,19,24,2025-12-07T23:44:28Z,970000,False,-194.0,190.0,1,left,L. McNeeley 27' 3PT step back (3 PTS) (M. Plumlee 1 AST),"[1642862, 203486]",1610612766.0,CHA,step back,,,McNeeley,L. McNeeley,,,,,Above the Break 3,24+ Left Center,27.13,Made,,,,,,,,,,3.0,,,,,,M. Plumlee,203486.0,1.0
100,PT04M10.00S,2025-12-07T23:25:58.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,80.46977660972405,39.950980392156865,1610612743,19,26,2025-12-07T23:44:51Z,990000,False,-50.0,131.0,1,right,J. Murray 14' step back Jump Shot (17 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,14.04,Made,,,,,,,,,,17.0,,,,,,,,
101,PT03M55.00S,2025-12-07T23:26:06.5Z,1,REGULAR,3pt,Jump Shot,[],1642883,20.154402102496718,96.56862745098039,1610612766,22,26,2025-12-07T23:45:00Z,1000000,False,-233.0,137.0,1,left,S. James 27' 3PT  (3 PTS) (M. Bridges 2 AST),"[1642883, 1628970]",1610612766.0,CHA,,,,James,S. James,,,,,Above the Break 3,24+ Left Center,27.01,Made,,,,,,,,,,3.0,,,,,,M. Bridges,1628970.0,2.0
103,PT03M38.00S,2025-12-07T23:26:23.1Z,1,REGULAR,turnover,bad pass,[],203999,,,1610612743,22,26,2025-12-07T23:26:27Z,1020000,False,,,0,,N. Jokić bad pass TURNOVER (2 TO),"[203999, 203486]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2.0,Plumlee,203486.0,,,,,
104,PT03M38.00S,2025-12-07T23:26:23.1Z,1,REGULAR,steal,,[],203486,,,1610612766,22,26,2025-12-07T23:33:33Z,1030000,False,,,0,,M. Plumlee STEAL (1 STL),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
105,PT03M33.00S,2025-12-07T23:26:28.5Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1642862,3.465834428383701,98.2843137254902,1610612766,25,26,2025-12-07T23:45:09Z,1040000,False,-241.0,-20.0,1,left,L. McNeeley 24' 3PT running (6 PTS) (M. Plumlee 2 AST),"[1642862, 203486]",1610612766.0,CHA,running,,,McNeeley,L. McNeeley,,,,,Left Corner 3,24+ Left,24.22,Made,,,,,,,,,,6.0,,,,,,M. Plumlee,203486.0,2.0
107,PT03M31.00S,2025-12-07T23:26:39.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,25,26,2025-12-07T23:26:39Z,1060000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M31.00S,2025-12-07T23:26:45.3Z,1,REGULAR,substitution,out,[],1631212,,,1610612743,25,26,2025-12-07T23:29:29Z,1070000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M31.00S,2025-12-07T23:26:45.3Z,1,REGULAR,substitution,in,[],1629618,,,1610612743,25,26,2025-12-07T23:29:29Z,1080000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M21.00S,2025-12-07T23:29:43.8Z,1,REGULAR,3pt,Jump Shot,[],1627750,70.74572930354796,24.509803921568633,1610612743,25,26,2025-12-07T23:45:30Z,1090000,False,-127.0,222.0,1,right,MISS J. Murray 25' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,25.64,Missed,,,,,,,,,,,,,,,,,,
111,PT03M20.00S,2025-12-07T23:29:44.8Z,1,REGULAR,rebound,defensive,[],203486,,,1610612766,25,26,2025-12-07T23:45:30Z,1100000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:1),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,110.0,1.0,1.0,0.0,,,,,,,,,,,,,,
112,PT03M13.00S,2025-12-07T23:29:49.4Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628970,7.670827858081481,52.205882352941174,1610612766,27,26,2025-12-07T23:45:42Z,1110000,False,-11.0,20.0,1,left,M. Bridges running DUNK (8 PTS),[1628970],1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,,,,,,8.0,,,,,,,,
113,PT02M50.00S,2025-12-07T23:30:09.2Z,1,REGULAR,2pt,Jump Shot,[],1627750,87.69710906701708,30.14705882352942,1610612743,27,28,2025-12-07T23:45:54Z,1120000,False,-99.0,63.0,1,right,J. Murray 11' turnaround fadeaway Jump Shot (19 PTS),[1627750],1610612743.0,DEN,turnaround fadeaway,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,11.77,Made,,,,,,,,,,19.0,,,,,,,,
114,PT02M26.00S,2025-12-07T23:30:32.7Z,1,REGULAR,3pt,Jump Shot,[],1642862,11.218791064388967,3.67647058823529,1610612766,30,28,2025-12-07T23:46:06Z,1130000,False,232.0,53.0,1,left,L. McNeeley 3PT  (9 PTS) (M. Bridges 3 AST),"[1642862, 1628970]",1610612766.0,CHA,,,,McNeeley,L. McNeeley,,,,,Right Corner 3,24+ Right,23.76,Made,,,,,,,,,,9.0,,,,,,M. Bridges,1628970.0,3.0
116,PT02M09.00S,2025-12-07T23:30:49.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,90.32522996057818,37.00980392156863,1610612743,30,30,2025-12-07T23:46:16Z,1150000,False,-65.0,38.0,1,right,J. Murray 7' driving Layup (21 PTS),[1627750],1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,7.55,Made,,,,,,,,,,21.0,,,,,,,,
117,PT01M46.00S,2025-12-07T23:31:14.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,5.699737187910642,40.68627450980392,1610612766,30,30,2025-12-07T23:46:33Z,1160000,False,47.0,1.0,1,left,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,4.66,Missed,,,,,,,,,,,,,,,,,,
118,PT01M46.00S,2025-12-07T23:31:14.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,30,30,2025-12-07T23:31:17Z,1170000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,117.0,,,,,,,,,,,,,,,,,
120,PT01M46.00S,2025-12-07T23:31:19.0Z,1,REGULAR,substitution,out,[],203999,,,1610612743,30,30,2025-12-07T23:31:24Z,1190000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M46.00S,2025-12-07T23:31:19.0Z,1,REGULAR,substitution,in,[],202685,,,1610612743,30,30,2025-12-07T23:31:24Z,1200000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M29.00S,2025-12-07T23:31:50.1Z,1,REGULAR,substitution,out,[],1628970,,,1610612743,30,30,2025-12-07T23:31:57Z,1220000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M29.00S,2025-12-07T23:31:50.1Z,1,REGULAR,substitution,out,[],1641810,,,1610612743,30,30,2025-12-07T23:31:57Z,1230000,False,,,0,,SUB out: A. Reeves,[1641810],1610612766.0,CHA,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M29.00S,2025-12-07T23:31:50.1Z,1,REGULAR,substitution,in,[],1641706,,,1610612743,30,30,2025-12-07T23:31:57Z,1240000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M29.00S,2025-12-07T23:31:50.1Z,1,REGULAR,substitution,in,[],1642275,,,1610612743,30,30,2025-12-07T23:31:57Z,1250000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M23.00S,2025-12-07T23:32:11.3Z,1,REGULAR,3pt,Jump Shot,[],203501,91.77069645203679,96.81372549019608,1610612743,30,30,2025-12-07T23:46:45Z,1260000,False,234.0,25.0,1,right,MISS T. Hardaway Jr. 3PT,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,23.54,Missed,,,,,,,,,,,,,,,,,,
128,PT01M19.00S,2025-12-07T23:32:15.3Z,1,REGULAR,rebound,defensive,[],1642275,,,1610612766,30,30,2025-12-07T23:46:45Z,1270000,False,,,0,,T. Salaün REBOUND (Off:0 Def:1),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Right Corner 3,24+ Right,,,127.0,1.0,1.0,0.0,,,,,,,,,,,,,,
129,PT01M09.00S,2025-12-07T23:32:32.1Z,1,REGULAR,foul,personal,['2freethrow'],202685,,,1610612766,30,30,2025-12-07T23:32:43Z,1280000,False,,,0,,J. Valančiūnas shooting personal FOUL (1 PF) (Plumlee 2 FT),"[202685, 203486]",1610612743.0,DEN,shooting,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201245.0,1.0,0.0,Plumlee,203486.0,,,,,,,,,
131,PT01M09.00S,2025-12-07T23:32:57.3Z,1,REGULAR,freethrow,1 of 2,[],203486,,,1610612766,31,30,2025-12-07T23:32:57Z,1300000,False,,,0,,M. Plumlee Free Throw 1 of 2 (1 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
132,PT01M09.00S,2025-12-07T23:33:15.7Z,1,REGULAR,freethrow,2 of 2,[],203486,,,1610612766,32,30,2025-12-07T23:33:15Z,1310000,False,,,0,,M. Plumlee Free Throw 2 of 2 (2 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
133,PT00M53.10S,2025-12-07T23:33:34.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,87.0400788436268,50.245098039215684,1610612743,32,32,2025-12-07T23:38:26Z,1320000,False,1.0,69.0,1,right,J. Murray 6' driving floating Jump Shot (23 PTS) (J. Valančiūnas 1 AST),"[1627750, 202685]",1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.93,Made,,,,,,,,,,23.0,,,,,,J. Valančiūnas,202685.0,1.0
135,PT00M41.90S,2025-12-07T23:33:46.8Z,1,REGULAR,turnover,lost ball,[],1641706,,,1610612766,32,32,2025-12-07T23:33:53Z,1340000,False,,,0,,B. Miller lost ball TURNOVER (1 TO),"[1641706, 203501]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,Hardaway Jr.,203501.0,,,,,
136,PT00M41.90S,2025-12-07T23:33:46.8Z,1,REGULAR,steal,,[],203501,,,1610612743,32,32,2025-12-07T23:33:49Z,1350000,False,,,0,,T. Hardaway Jr. STEAL (1 STL),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
137,PT00M36.60S,2025-12-07T23:33:52.3Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1627750,69.82588699080158,25.0,1610612743,32,32,2025-12-07T23:46:56Z,1360000,False,-125.0,231.0,1,right,MISS J. Murray 26' running pullup 3PT,[1627750],1610612743.0,DEN,running pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
138,PT00M35.70S,2025-12-07T23:33:53.2Z,1,REGULAR,rebound,offensive,[],1629618,,,1610612743,32,32,2025-12-07T23:34:00Z,1370000,False,,,0,,J. Pickett REBOUND (Off:1 Def:0),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Left Center,,,137.0,1.0,0.0,1.0,,,,,,,,,,,,,,
139,PT00M35.70S,2025-12-07T23:34:01.2Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",203501,79.94415243101183,68.62745098039215,1610612743,32,34,2025-12-07T23:47:13Z,1380000,False,93.0,136.0,1,right,T. Hardaway Jr. 16' Jump Shot (5 PTS) (J. Pickett 1 AST),"[203501, 1629618]",1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Right Center,16.48,Made,,,,,,,,,,5.0,,,,,,J. Pickett,1629618.0,1.0
141,PT00M20.80S,2025-12-07T23:34:16.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,17.65768725361366,63.48039215686275,1610612766,34,34,2025-12-07T23:47:36Z,1400000,False,-67.0,113.0,1,left,B. Miller 13' pullup Jump Shot (2 PTS),[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Left,13.2,Made,,,,,,,,,,2.0,,,,,,,,
142,PT00M02.50S,2025-12-07T23:34:38.2Z,1,REGULAR,2pt,Jump Shot,[],202685,24.129434954007884,43.872549019607845,1610612743,34,34,2025-12-07T23:34:44Z,1410000,False,31.0,174.0,1,left,MISS J. Valančiūnas 17' Jump Shot,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Center,17.7,Missed,,,,,,,,,,,,,,,,,,
143,PT00M02.50S,2025-12-07T23:34:38.2Z,1,REGULAR,rebound,defensive,[],1642862,,,1610612766,34,34,2025-12-07T23:34:44Z,1420000,False,,,0,,L. McNeeley REBOUND (Off:0 Def:1),[1642862],1610612766.0,CHA,,,,McNeeley,L. McNeeley,,,,,Mid-Range,16-24 Center,,,142.0,1.0,1.0,0.0,,,,,,,,,,,,,,
144,PT00M00.00S,2025-12-07T23:34:49.7Z,1,REGULAR,heave,,[],0,,,1610612766,34,34,2025-12-07T23:47:58Z,1430000,False,,,0,,CHA Heave,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,77.02,,,,,,,,,,,,,,,,,,,
145,PT00M00.00S,2025-12-07T23:34:49.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,34,34,2025-12-07T23:47:58Z,1440000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,144.0,,,,,,,,,,,,,,,,,
146,PT00M00.00S,2025-12-07T23:34:59.4Z,1,REGULAR,period,end,[],0,,,1610612766,34,34,2025-12-07T23:34:59Z,1450000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2025-12-07T23:37:09.6Z,2,REGULAR,substitution,out,['startperiod'],1642883,,,1610612766,34,34,2025-12-07T23:37:28Z,1460000,False,,,0,,SUB out: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2025-12-07T23:37:09.6Z,2,REGULAR,substitution,out,['startperiod'],203486,,,1610612766,34,34,2025-12-07T23:37:28Z,1470000,False,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2025-12-07T23:37:09.6Z,2,REGULAR,substitution,out,['startperiod'],1627750,,,1610612766,34,34,2025-12-07T23:37:28Z,1480000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2025-12-07T23:37:09.6Z,2,REGULAR,substitution,in,['startperiod'],1642354,,,1610612766,34,34,2025-12-07T23:37:28Z,1490000,False,,,0,,SUB in: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2025-12-07T23:37:09.6Z,2,REGULAR,substitution,in,['startperiod'],1641750,,,1610612766,34,34,2025-12-07T23:37:28Z,1500000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2025-12-07T23:37:09.6Z,2,REGULAR,substitution,in,['startperiod'],1629661,,,1610612766,34,34,2025-12-07T23:37:28Z,1510000,False,,,0,,SUB in: C. Johnson,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2025-12-07T23:37:28.7Z,2,REGULAR,period,start,[],0,,,1610612743,34,34,2025-12-07T23:37:28Z,1520000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M38.00S,2025-12-07T23:37:50.4Z,2,REGULAR,3pt,Jump Shot,[],203501,66.70499342969777,63.725490196078425,1610612743,34,37,2025-12-07T23:40:47Z,1530000,False,69.0,260.0,1,right,T. Hardaway Jr. 26' 3PT pullup (8 PTS),[203501],1610612743.0,DEN,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,26.94,Made,,,,,,,,,,8.0,,,,,,,,
156,PT11M30.00S,2025-12-07T23:37:57.9Z,2,REGULAR,3pt,Jump Shot,[],1641706,32.40801576872536,53.431372549019606,1610612766,34,37,2025-12-07T23:42:13Z,1540000,False,-17.0,252.0,1,left,MISS B. Miller 25' pullup 3PT,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,25.27,Missed,,,,,,,,,,,,,,,,,,
157,PT11M25.00S,2025-12-07T23:38:02.9Z,2,REGULAR,rebound,defensive,[],203501,,,1610612743,34,37,2025-12-07T23:38:03Z,1550000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,,,156.0,1.0,1.0,0.0,,,,,,,,,,,,,,
158,PT11M23.00S,2025-12-07T23:38:04.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",202685,92.19776609724047,52.69607843137255,1610612743,34,37,2025-12-07T23:38:10Z,1560000,False,13.0,21.0,1,right,MISS J. Valančiūnas running DUNK,[202685],1610612743.0,DEN,running,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,2.48,Missed,,,,,,,,,,,,,,,,,,
159,PT11M20.00S,2025-12-07T23:38:07.6Z,2,REGULAR,rebound,offensive,[],1629661,,,1610612743,34,37,2025-12-07T23:38:07Z,1570000,False,,,0,,C. Johnson REBOUND (Off:1 Def:0),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,158.0,1.0,0.0,1.0,,,,,,,,,,,,,,
160,PT11M12.00S,2025-12-07T23:38:15.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202685,89.17542706964521,48.28431372549019,1610612743,34,39,2025-12-07T23:38:18Z,1580000,False,-9.0,49.0,1,right,J. Valančiūnas Hook (2 PTS) (C. Johnson 1 AST),"[202685, 1629661]",1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,5.0,Made,,,,,,,,,,2.0,,,,,,C. Johnson,1629661.0,1.0
162,PT10M52.00S,2025-12-07T23:38:36.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641750,6.915243101182654,48.28431372549019,1610612766,34,39,2025-12-07T23:38:42Z,1600000,False,9.0,13.0,1,left,MISS R. Kalkbrenner reverse Layup - blocked,"[1641750, 202685]",1610612766.0,CHA,reverse,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,1.52,Missed,,,,,,,,,,,,,,Valančiūnas,202685.0,,,
163,PT10M52.00S,2025-12-07T23:38:36.1Z,2,REGULAR,block,,[],202685,,,1610612766,34,39,2025-12-07T23:38:39Z,1610000,False,,,0,,J. Valančiūnas BLOCK (1 BLK),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
164,PT10M48.00S,2025-12-07T23:38:40.1Z,2,REGULAR,rebound,defensive,[],202685,,,1610612743,34,39,2025-12-07T23:38:42Z,1620000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:1),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,162.0,1.0,1.0,0.0,,,,,,,,,,,,,,
165,PT10M45.00S,2025-12-07T23:38:42.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628971,92.32917214191852,53.431372549019606,1610612743,34,39,2025-12-07T23:38:47Z,1630000,False,17.0,20.0,1,right,MISS B. Brown running Layup,[1628971],1610612743.0,DEN,running,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,2.61,Missed,,,,,,,,,,,,,,,,,,
166,PT10M44.00S,2025-12-07T23:38:43.7Z,2,REGULAR,rebound,defensive,[],1642862,,,1610612766,34,39,2025-12-07T23:38:47Z,1640000,False,,,0,,L. McNeeley REBOUND (Off:0 Def:2),[1642862],1610612766.0,CHA,,,,McNeeley,L. McNeeley,,,,,Restricted Area,0-8 Center,,,165.0,2.0,2.0,0.0,,,,,,,,,,,,,,
167,PT10M36.00S,2025-12-07T23:38:52.4Z,2,REGULAR,3pt,Jump Shot,[],1642354,29.122864651773984,75.24509803921569,1610612766,34,39,2025-12-07T23:39:01Z,1650000,False,-126.0,221.0,1,left,MISS K. Simpson 25' 3PT,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,,
168,PT10M32.00S,2025-12-07T23:38:56.4Z,2,REGULAR,rebound,defensive,[],202685,,,1610612743,34,39,2025-12-07T23:39:01Z,1660000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:2),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Left Center,,,167.0,2.0,2.0,0.0,,,,,,,,,,,,,,
169,PT10M32.00S,2025-12-07T23:39:01.6Z,2,REGULAR,foul,personal,[],1642275,,,1610612743,34,39,2025-12-07T23:39:15Z,1670000,False,,,0,,T. Salaün personal FOUL (1 PF),"[1642275, 202685]",1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201245.0,1.0,0.0,Valančiūnas,202685.0,,,,,,,,,
171,PT10M32.00S,2025-12-07T23:39:14.1Z,2,REGULAR,substitution,out,[],1642862,,,1610612743,34,39,2025-12-07T23:39:19Z,1690000,False,,,0,,SUB out: L. McNeeley,[1642862],1610612766.0,CHA,,,,McNeeley,L. McNeeley,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT10M32.00S,2025-12-07T23:39:14.1Z,2,REGULAR,substitution,in,[],1642851,,,1610612743,34,39,2025-12-07T23:39:19Z,1700000,False,,,0,,SUB in: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT10M13.00S,2025-12-07T23:39:37.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202685,87.33574244415243,47.794117647058826,1610612743,34,39,2025-12-07T23:39:41Z,1710000,False,-11.0,67.0,1,right,MISS J. Valančiūnas 6' driving Hook,[202685],1610612743.0,DEN,driving,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,6.74,Missed,,,,,,,,,,,,,,,,,,
