actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
62,PT06M24.00S,2025-11-13T00:20:55.6Z,1,REGULAR,block,,[],1641750,,,1610612749,19,15,2025-11-13T00:20:58Z,620000,False,,,0,,R. Kalkbrenner BLOCK (1 BLK),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
63,PT06M24.00S,2025-11-13T00:20:55.6Z,1,REGULAR,rebound,defensive,[],1642851,,,1610612766,19,15,2025-11-13T00:21:02Z,630000,False,,,0,,K. Knueppel REBOUND (Off:0 Def:1),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,61.0,1.0,1.0,0.0,,,,,
64,PT06M13.00S,2025-11-13T00:21:05.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,7.966491458607096,56.86274509803921,1610612766,21,15,2025-11-13T00:40:19Z,640000,False,-34.0,22.0,1,left,M. Bridges driving floating Jump Shot (2 PTS),[1628970],1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,4.1,Made,2.0,,,,,,,,,,,,,,,,,
65,PT06M00.00S,2025-11-13T00:21:20.1Z,1,REGULAR,turnover,bad pass,[],1631157,,,1610612749,21,15,2025-11-13T00:21:26Z,650000,False,,,0,,R. Rollins bad pass TURNOVER (2 TO),"[1631157, 1641750]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Kalkbrenner,1641750.0
82,PT06M00.00S,2025-11-13T00:21:20.1Z,1,REGULAR,steal,,[],1641750,,,1610612766,21,15,2025-11-13T00:23:30Z,655000,False,,,0,,R. Kalkbrenner STEAL (1 STL),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
66,PT05M56.00S,2025-11-13T00:21:42.4Z,1,REGULAR,foul,personal,[],1631260,,,1610612766,21,15,2025-11-13T00:21:51Z,660000,False,,,0,,A. Green personal FOUL (1 PF),"[1631260, 1628970]",1610612749.0,MIL,,,,Green,A. Green,,,,,Restricted Area,0-8 Center,,,,,,,1627534.0,1.0,0.0,Bridges,1628970.0,,,,,,,,,
68,PT05M56.00S,2025-11-13T00:21:50.3Z,1,REGULAR,substitution,out,[],1641750,,,1610612766,21,15,2025-11-13T00:22:05Z,680000,False,,,0,,SUB out: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M56.00S,2025-11-13T00:21:50.3Z,1,REGULAR,substitution,out,[],1629012,,,1610612766,21,15,2025-11-13T00:22:05Z,690000,False,,,0,,SUB out: C. Sexton,[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M56.00S,2025-11-13T00:21:50.3Z,1,REGULAR,substitution,out,[],1631260,,,1610612766,21,15,2025-11-13T00:22:05Z,700000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M56.00S,2025-11-13T00:21:50.3Z,1,REGULAR,substitution,in,[],1642354,,,1610612766,21,15,2025-11-13T00:22:05Z,710000,False,,,0,,SUB in: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M56.00S,2025-11-13T00:21:50.3Z,1,REGULAR,substitution,in,[],1631217,,,1610612766,21,15,2025-11-13T00:22:05Z,720000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M56.00S,2025-11-13T00:21:50.3Z,1,REGULAR,substitution,in,[],1626171,,,1610612766,21,15,2025-11-13T00:22:05Z,730000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M43.00S,2025-11-13T00:22:15.7Z,1,REGULAR,turnover,lost ball,[],1628970,,,1610612766,21,15,2025-11-13T00:22:21Z,740000,False,,,0,,M. Bridges lost ball TURNOVER (1 TO),"[1628970, 1626167]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,1.0,Turner,1626167.0
75,PT05M43.00S,2025-11-13T00:22:15.7Z,1,REGULAR,steal,,[],1626167,,,1610612749,21,15,2025-11-13T00:22:17Z,750000,False,,,0,,M. Turner STEAL (1 STL),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
76,PT05M39.00S,2025-11-13T00:22:18.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628398,92.85479632063075,51.71568627450981,1610612749,21,17,2025-11-13T00:22:29Z,760000,False,9.0,15.0,1,right,K. Kuzma running DUNK (2 PTS) (M. Turner 1 AST),"[1628398, 1626167]",1610612749.0,MIL,running,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,1.7,Made,2.0,M. Turner,1626167.0,1.0,,,,,,,,,,,,,,
78,PT05M32.00S,2025-11-13T00:22:29.9Z,1,REGULAR,foul,personal,['2freethrow'],1629018,,,1610612766,21,17,2025-11-13T00:22:48Z,780000,False,,,0,,G. Trent Jr. shooting personal FOUL (1 PF) (James 2 FT),"[1629018, 1642883]",1610612749.0,MIL,shooting,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1627539.0,1.0,0.0,James,1642883.0,,,,,,,,,
80,PT05M32.00S,2025-11-13T00:22:55.2Z,1,REGULAR,freethrow,1 of 2,[],1642883,,,1610612766,22,17,2025-11-13T00:22:55Z,800000,False,,,0,,S. James Free Throw 1 of 2 (1 PTS),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
81,PT05M32.00S,2025-11-13T00:23:11.7Z,1,REGULAR,freethrow,2 of 2,[],1642883,,,1610612766,23,17,2025-11-13T00:23:11Z,810000,False,,,0,,S. James Free Throw 2 of 2 (2 PTS),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
83,PT05M17.00S,2025-11-13T00:23:31.5Z,1,REGULAR,2pt,Jump Shot,[],1631157,76.16622864651774,68.13725490196079,1610612749,23,19,2025-11-13T00:45:18Z,820000,False,91.0,172.0,1,right,R. Rollins 19' pullup Jump Shot (4 PTS) (K. Kuzma 2 AST),"[1631157, 1628398]",1610612749.0,MIL,pullup,,,Rollins,R. Rollins,,,,,Mid-Range,16-24 Right Center,19.4,Made,4.0,K. Kuzma,1628398.0,2.0,,,,,,,,,,,,,,
85,PT05M06.00S,2025-11-13T00:23:43.3Z,1,REGULAR,3pt,Jump Shot,[],1642354,32.933639947437584,43.627450980392155,1610612766,23,19,2025-11-13T00:45:56Z,840000,False,32.0,257.0,1,left,MISS K. Simpson 25' pullup 3PT,[1642354],1610612766.0,CHA,pullup,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Center,25.91,Missed,,,,,,,,,,,,,,,,,,
86,PT05M01.00S,2025-11-13T00:23:47.0Z,1,REGULAR,rebound,offensive,[],1631217,,,1610612766,23,19,2025-11-13T00:23:47Z,850000,False,,,0,,M. Diabaté REBOUND (Off:1 Def:0),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,85.0,1.0,0.0,1.0,,,,,
87,PT04M51.00S,2025-11-13T00:23:57.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642851,22.421156373193167,89.70588235294117,1610612766,23,19,2025-11-13T00:24:05Z,860000,False,-199.0,158.0,1,left,MISS K. Knueppel 25' 3PT,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,25.39,Missed,,,,,,,,,,,,,,,,,,
88,PT04M48.00S,2025-11-13T00:24:00.3Z,1,REGULAR,rebound,offensive,[],1631217,,,1610612766,23,19,2025-11-13T00:24:05Z,870000,False,,,0,,M. Diabaté REBOUND (Off:2 Def:0),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,87.0,2.0,0.0,2.0,,,,,
