actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
90,PT05M23.00S,2025-11-29T00:52:18.5Z,1,REGULAR,substitution,in,[],1629012,,,1610612766,15,18,2025-11-29T00:52:36Z,890000,False,,,0,,SUB in: C. Sexton,[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M23.00S,2025-11-29T00:52:18.5Z,1,REGULAR,substitution,in,[],1630172,,,1610612766,15,18,2025-11-29T00:52:36Z,900000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M23.00S,2025-11-29T00:52:18.5Z,1,REGULAR,substitution,in,[],1630188,,,1610612766,15,18,2025-11-29T00:52:36Z,910000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M09.00S,2025-11-29T00:52:48.8Z,1,REGULAR,3pt,Jump Shot,[],1629012,3.1044678055190538,3.9215686274509802,1610612766,18,18,2025-11-29T00:52:53Z,920000,False,230.0,-23.0,1,left,C. Sexton 3PT  (3 PTS) (K. Knueppel 2 AST),"[1629012, 1642851]",1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,Right Corner 3,24+ Right,23.16,Made,3.0,K. Knueppel,1642851.0,2.0,,,,,,,,,,,,,,
95,PT04M57.00S,2025-11-29T00:53:01.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,92.46057818659659,51.71568627450981,1610612741,18,18,2025-11-29T00:53:07Z,940000,False,9.0,18.0,1,right,MISS A. Dosunmu driving Layup,[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,2.03,Missed,,,,,,,,,,,,,,,,,,
96,PT04M53.00S,2025-11-29T00:53:05.4Z,1,REGULAR,rebound,offensive,[],1630188,,,1610612741,18,18,2025-11-29T00:53:07Z,950000,False,,,0,,J. Smith REBOUND (Off:1 Def:0),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,95.0,1.0,0.0,1.0,,,,,,,,
97,PT04M53.00S,2025-11-29T00:53:05.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,94.40999984741211,50.0,1610612741,18,20,2025-11-29T00:53:05Z,960000,False,0.0,0.0,1,right,J. Smith tip Layup (2 PTS),[1630188],1610612741.0,CHI,tip,,,Smith,J. Smith,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
98,PT04M44.00S,2025-11-29T00:53:13.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642851,11.12023653088042,49.26470588235294,1610612766,18,20,2025-11-29T00:53:18Z,970000,False,4.0,52.0,1,left,MISS K. Knueppel floating Shot,[1642851],1610612766.0,CHA,floating,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),0-8 Center,5.21,Missed,,,,,,,,,,,,,,,,,,
99,PT04M42.00S,2025-11-29T00:53:15.6Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,18,20,2025-11-29T00:53:15Z,980000,False,,,0,,J. Giddey REBOUND (Off:0 Def:4),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,98.0,4.0,4.0,0.0,,,,,,,,
100,PT04M33.00S,2025-11-29T00:53:25.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,91.93495400788436,52.69607843137255,1610612741,18,20,2025-11-29T00:53:30Z,990000,False,13.0,23.0,1,right,MISS P. Williams driving Layup - blocked,"[1630172, 1628970]",1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,Bridges,1628970.0,,,,,,,,,,,,
101,PT04M33.00S,2025-11-29T00:53:25.0Z,1,REGULAR,block,,[],1628970,,,1610612741,18,20,2025-11-29T00:53:27Z,1000000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
102,PT04M30.00S,2025-11-29T00:53:28.0Z,1,REGULAR,rebound,defensive,[],1629012,,,1610612766,18,20,2025-11-29T00:53:30Z,1010000,False,,,0,,C. Sexton REBOUND (Off:0 Def:1),[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,,,,100.0,1.0,1.0,0.0,,,,,,,,
103,PT04M25.00S,2025-11-29T00:53:33.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630544,24.52365308804205,86.02941176470588,1610612766,18,20,2025-11-29T00:59:41Z,1020000,False,-180.0,178.0,1,left,MISS T. Mann 25' running pullup 3PT,[1630544],1610612766.0,CHA,running pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,25.32,Missed,,,,,,,,,,,,,,,,,,
104,PT04M21.00S,2025-11-29T00:53:37.4Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,18,20,2025-11-29T00:53:38Z,1030000,False,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,103.0,1.0,1.0,0.0,,,,,,,,
105,PT04M08.00S,2025-11-29T00:53:53.4Z,1,REGULAR,foul,personal,['2freethrow'],1641750,,,1610612741,18,20,2025-11-29T00:55:18Z,1040000,False,,,0,,R. Kalkbrenner personal FOUL (2 PF) (Giddey 2 FT),"[1641750, 1630581]",1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1155.0,,2.0,0.0,Giddey,1630581.0,,
107,PT04M08.00S,2025-11-29T00:54:22.0Z,1,REGULAR,freethrow,1 of 2,[],1630581,,,1610612741,18,21,2025-11-29T00:54:22Z,1060000,False,,,0,,J. Giddey Free Throw 1 of 2 (5 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
108,PT04M08.00S,2025-11-29T00:54:23.0Z,1,REGULAR,substitution,out,[],1642851,,,1610612741,18,21,2025-11-29T00:54:31Z,1070000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M08.00S,2025-11-29T00:54:23.0Z,1,REGULAR,substitution,out,[],1641750,,,1610612741,18,21,2025-11-29T00:54:31Z,1080000,False,,,0,,SUB out: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M08.00S,2025-11-29T00:54:23.0Z,1,REGULAR,substitution,in,[],1631217,,,1610612741,18,21,2025-11-29T00:54:31Z,1090000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M08.00S,2025-11-29T00:54:23.0Z,1,REGULAR,substitution,in,[],1642862,,,1610612741,18,21,2025-11-29T00:54:31Z,1100000,False,,,0,,SUB in: L. McNeeley,[1642862],1610612766.0,CHA,,,,McNeeley,L. McNeeley,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M08.00S,2025-11-29T00:54:42.6Z,1,REGULAR,freethrow,2 of 2,[],1630581,,,1610612741,18,22,2025-11-29T00:54:42Z,1110000,False,,,0,,J. Giddey Free Throw 2 of 2 (6 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
113,PT03M49.00S,2025-11-29T00:55:01.7Z,1,REGULAR,3pt,Jump Shot,[],1630544,26.363337713534822,82.1078431372549,1610612766,21,22,2025-11-29T00:55:07Z,1120000,False,-161.0,195.0,1,left,T. Mann 25' 3PT  (3 PTS) (M. Bridges 3 AST),"[1630544, 1628970]",1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,25.28,Made,3.0,M. Bridges,1628970.0,3.0,,,,,,,,,,,,,,
115,PT03M35.00S,2025-11-29T00:55:16.0Z,1,REGULAR,3pt,Jump Shot,[],1630172,73.53810775295663,86.76470588235294,1610612741,21,22,2025-11-29T00:55:22Z,1140000,False,184.0,196.0,1,right,MISS P. Williams 26' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,26.88,Missed,,,,,,,,,,,,,,,,,,
116,PT03M32.00S,2025-11-29T00:55:18.1Z,1,REGULAR,rebound,defensive,[],1631217,,,1610612766,21,22,2025-11-29T00:55:18Z,1150000,False,,,0,,M. Diabaté REBOUND (Off:0 Def:1),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Right Center,,,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,
117,PT03M14.00S,2025-11-29T00:55:37.6Z,1,REGULAR,2pt,Jump Shot,[],1629012,20.97568988173456,55.14705882352941,1610612766,21,22,2025-11-29T00:55:43Z,1160000,False,-26.0,145.0,1,left,MISS C. Sexton 14' step back Shot,[1629012],1610612766.0,CHA,step back,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Center,14.7,Missed,,,,,,,,,,,,,,,,,,
118,PT03M10.00S,2025-11-29T00:55:40.9Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612741,21,22,2025-11-29T00:55:40Z,1170000,False,,,0,,J. Smith REBOUND (Off:1 Def:1),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Mid-Range,8-16 Center,,,,,,,,,117.0,2.0,1.0,1.0,,,,,,,,
119,PT03M03.00S,2025-11-29T00:55:47.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630200,91.14651773981603,46.568627450980394,1610612741,21,24,2025-11-29T01:00:49Z,1180000,False,-17.0,31.0,1,right,T. Jones running Layup (2 PTS),[1630200],1610612741.0,CHI,running,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,3.52,Made,2.0,,,,,,,,,,,,,,,,,
120,PT02M44.00S,2025-11-29T00:56:07.0Z,1,REGULAR,3pt,Jump Shot,[],1629012,29.25427069645204,25.98039215686275,1610612766,21,24,2025-11-29T00:56:12Z,1190000,False,120.0,222.0,1,left,MISS C. Sexton 25' pullup 3PT,[1629012],1610612766.0,CHA,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,25.28,Missed,,,,,,,,,,,,,,,,,,
121,PT02M44.00S,2025-11-29T00:56:07.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,21,24,2025-11-29T00:56:12Z,1200000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,120.0,,,,,,,,,,,
123,PT02M44.00S,2025-11-29T00:56:17.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,21,24,2025-11-29T00:56:17Z,1220000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M44.00S,2025-11-29T00:58:25.7Z,1,REGULAR,substitution,out,[],1628970,,,1610612741,21,24,2025-11-29T00:58:54Z,1230000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M44.00S,2025-11-29T00:58:25.7Z,1,REGULAR,substitution,out,[],1630581,,,1610612741,21,24,2025-11-29T00:58:54Z,1240000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M44.00S,2025-11-29T00:58:25.7Z,1,REGULAR,substitution,in,[],1641706,,,1610612741,21,24,2025-11-29T00:58:54Z,1250000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M44.00S,2025-11-29T00:58:25.7Z,1,REGULAR,substitution,in,[],1628975,,,1610612741,21,24,2025-11-29T00:58:54Z,1260000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M35.00S,2025-11-29T00:59:18.1Z,1,REGULAR,foul,personal,[],1630544,,,1610612741,21,24,2025-11-29T00:59:30Z,1270000,False,,,0,,T. Mann personal FOUL (1 PF),"[1630544, 1630200]",1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1155.0,,1.0,0.0,Jones,1630200.0,,
130,PT02M25.00S,2025-11-29T00:59:40.0Z,1,REGULAR,3pt,Jump Shot,[],1630188,89.43823915900131,4.166666666666666,1610612741,21,24,2025-11-29T00:59:44Z,1290000,False,-229.0,47.0,1,right,MISS J. Smith 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Left Corner 3,24+ Left,23.39,Missed,,,,,,,,,,,,,,,,,,
131,PT02M22.00S,2025-11-29T00:59:43.0Z,1,REGULAR,rebound,offensive,[],1630245,,,1610612741,21,24,2025-11-29T00:59:44Z,1300000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:0),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Left Corner 3,24+ Left,,,,,,,,,130.0,1.0,0.0,1.0,,,,,,,,
132,PT02M21.00S,2025-11-29T00:59:45.9Z,1,REGULAR,turnover,traveling,[],1630188,,,1610612741,21,24,2025-11-29T01:00:01Z,1310000,False,,,0,,J. Smith traveling TURNOVER (1 TO),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,202041.0,1.0,,,,,,
133,PT02M07.00S,2025-11-29T01:00:08.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641706,33.722076215505915,42.40196078431372,1610612766,24,24,2025-11-29T01:01:56Z,1320000,False,38.0,264.0,1,left,B. Miller 26' 3PT pullup (5 PTS) (M. Diabaté 1 AST),"[1641706, 1631217]",1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,26.72,Made,5.0,M. Diabaté,1631217.0,1.0,,,,,,,,,,,,,,
135,PT01M57.00S,2025-11-29T01:00:18.4Z,1,REGULAR,3pt,Jump Shot,[],1628975,92.19776609724047,96.32352941176471,1610612741,24,24,2025-11-29T01:00:22Z,1340000,False,232.0,21.0,1,right,MISS J. Carter 3PT,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Right Corner 3,24+ Right,23.25,Missed,,,,,,,,,,,,,,,,,,
136,PT01M54.00S,2025-11-29T01:00:21.4Z,1,REGULAR,rebound,defensive,[],1631217,,,1610612766,24,24,2025-11-29T01:00:22Z,1350000,False,,,0,,M. Diabaté REBOUND (Off:0 Def:2),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Right Corner 3,24+ Right,,,,,,,,,135.0,2.0,2.0,0.0,,,,,,,,
137,PT01M40.00S,2025-11-29T01:00:35.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631217,5.995400788436268,49.26470588235294,1610612766,26,24,2025-11-29T01:00:41Z,1360000,False,4.0,4.0,1,left,M. Diabaté cutting DUNK (2 PTS) (C. Sexton 1 AST),"[1631217, 1629012]",1610612766.0,CHA,cutting,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,0.54,Made,2.0,C. Sexton,1629012.0,1.0,,,,,,,,,,,,,,
139,PT01M22.00S,2025-11-29T01:00:52.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,93.51182654402102,50.73529411764706,1610612741,26,24,2025-11-29T01:00:57Z,1380000,False,4.0,8.0,1,right,MISS P. Williams driving Layup,[1630172],1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,0.93,Missed,,,,,,,,,,,,,,,,,,
140,PT01M19.00S,2025-11-29T01:00:55.3Z,1,REGULAR,rebound,defensive,[],1629012,,,1610612766,26,24,2025-11-29T01:00:55Z,1390000,False,,,0,,C. Sexton REBOUND (Off:0 Def:2),[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,,,,139.0,2.0,2.0,0.0,,,,,,,,
141,PT01M16.00S,2025-11-29T01:01:02.2Z,1,REGULAR,foul,personal,['2freethrow'],1630200,,,1610612766,26,24,2025-11-29T01:01:17Z,1400000,False,,,0,,T. Jones shooting personal FOUL (1 PF) (Sexton 2 FT),"[1630200, 1629012]",1610612741.0,CHI,shooting,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1155.0,,1.0,0.0,Sexton,1629012.0,,
143,PT01M16.00S,2025-11-29T01:01:28.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629012,,,1610612766,27,24,2025-11-29T01:01:28Z,1420000,False,,,0,,C. Sexton Free Throw 1 of 2 (4 PTS),[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
144,PT01M16.00S,2025-11-29T01:01:49.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629012,,,1610612766,28,24,2025-11-29T01:01:49Z,1430000,False,,,0,,C. Sexton Free Throw 2 of 2 (5 PTS),[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
145,PT01M05.00S,2025-11-29T01:02:02.6Z,1,REGULAR,turnover,lost ball,[],1630245,,,1610612741,28,24,2025-11-29T01:03:52Z,1440000,False,,,0,,A. Dosunmu lost ball TURNOVER (1 TO),"[1630245, 1629012]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1.0,,,,,Sexton,1629012.0
146,PT01M05.00S,2025-11-29T01:02:02.6Z,1,REGULAR,steal,,[],1629012,,,1610612766,28,24,2025-11-29T01:03:36Z,1450000,False,,,0,,C. Sexton STEAL (1 STL),[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
147,PT01M02.00S,2025-11-29T01:02:05.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630544,7.5722733245729295,49.50980392156863,1610612766,30,24,2025-11-29T01:03:51Z,1460000,False,2.0,19.0,1,left,T. Mann running Layup (5 PTS),[1630544],1610612766.0,CHA,running,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.89,Made,5.0,,,,,,,,,,,,,,,,,
148,PT00M56.80S,2025-11-29T01:02:12.1Z,1,REGULAR,3pt,Jump Shot,[],1630188,80.23981603153744,5.88235294117647,1610612741,30,24,2025-11-29T01:02:20Z,1470000,False,-221.0,133.0,1,right,MISS J. Smith 25' 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,25.77,Missed,,,,,,,,,,,,,,,,,,
149,PT00M56.80S,2025-11-29T01:02:12.1Z,1,REGULAR,rebound,offensive,[],1630172,,,1610612741,30,24,2025-11-29T01:02:20Z,1480000,False,,,0,,P. Williams REBOUND (Off:1 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,148.0,2.0,1.0,1.0,,,,,,,,
150,PT00M51.60S,2025-11-29T01:02:17.3Z,1,REGULAR,turnover,lost ball,[],1630172,,,1610612741,30,24,2025-11-29T01:02:23Z,1490000,False,,,0,,P. Williams lost ball TURNOVER (1 TO),"[1630172, 1631217]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,,,,,Diabaté,1631217.0
151,PT00M51.60S,2025-11-29T01:02:17.3Z,1,REGULAR,steal,,[],1631217,,,1610612766,30,24,2025-11-29T01:02:19Z,1500000,False,,,0,,M. Diabaté STEAL (1 STL),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
152,PT00M41.10S,2025-11-29T01:02:28.0Z,1,REGULAR,turnover,lost ball,[],1630544,,,1610612766,30,24,2025-11-29T01:02:33Z,1510000,False,,,0,,T. Mann lost ball TURNOVER (1 TO),"[1630544, 1630200]",1610612766.0,CHA,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1.0,,,,,Jones,1630200.0
153,PT00M41.10S,2025-11-29T01:02:28.0Z,1,REGULAR,steal,,[],1630200,,,1610612741,30,24,2025-11-29T01:02:30Z,1520000,False,,,0,,T. Jones STEAL (1 STL),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
154,PT00M31.30S,2025-11-29T01:02:38.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630172,79.97700394218134,94.36274509803921,1610612741,30,27,2025-11-29T01:02:42Z,1530000,False,222.0,136.0,1,right,P. Williams 26' 3PT  (3 PTS) (J. Carter 1 AST),"[1630172, 1628975]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,26.0,Made,3.0,J. Carter,1628975.0,1.0,,,,,,,,,,,,,,
156,PT00M07.70S,2025-11-29T01:03:04.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,20.318659658344284,61.76470588235294,1610612766,32,27,2025-11-29T01:03:13Z,1550000,False,-59.0,138.0,1,left,B. Miller 15' step back Jump Shot (7 PTS) (C. Sexton 2 AST),"[1641706, 1629012]",1610612766.0,CHA,step back,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,15.05,Made,7.0,C. Sexton,1629012.0,2.0,,,,,,,,,,,,,,
158,PT00M00.00S,2025-11-29T01:03:16.5Z,1,REGULAR,2pt,Jump Shot,[],1630200,74.98357424441524,59.80392156862745,1610612741,32,29,2025-11-29T01:03:20Z,1570000,False,49.0,183.0,1,right,T. Jones 18' pullup Jump Shot (4 PTS),[1630200],1610612741.0,CHI,pullup,,,Jones,T. Jones,,,,,Mid-Range,16-24 Center,18.92,Made,4.0,,,,,,,,,,,,,,,,,
159,PT00M00.00S,2025-11-29T01:03:22.5Z,1,REGULAR,period,end,[],0,,,1610612766,32,29,2025-11-29T01:03:22Z,1580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-11-29T01:05:09.5Z,2,REGULAR,substitution,out,['startperiod'],1629012,,,1610612766,32,29,2025-11-29T01:05:43Z,1610000,False,,,0,,SUB out: C. Sexton,[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-11-29T01:05:09.5Z,2,REGULAR,substitution,out,['startperiod'],1630544,,,1610612766,32,29,2025-11-29T01:05:43Z,1620000,False,,,0,,SUB out: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-11-29T01:05:09.5Z,2,REGULAR,substitution,out,['startperiod'],1642862,,,1610612766,32,29,2025-11-29T01:05:43Z,1630000,False,,,0,,SUB out: L. McNeeley,[1642862],1610612766.0,CHA,,,,McNeeley,L. McNeeley,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-11-29T01:05:09.5Z,2,REGULAR,substitution,out,['startperiod'],1630245,,,1610612766,32,29,2025-11-29T01:05:43Z,1640000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-11-29T01:05:09.5Z,2,REGULAR,substitution,out,['startperiod'],1630200,,,1610612766,32,29,2025-11-29T01:05:43Z,1650000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-11-29T01:05:09.5Z,2,REGULAR,substitution,out,['startperiod'],1630172,,,1610612766,32,29,2025-11-29T01:05:43Z,1660000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-11-29T01:05:09.5Z,2,REGULAR,substitution,in,['startperiod'],1642851,,,1610612766,32,29,2025-11-29T01:05:43Z,1670000,False,,,0,,SUB in: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-11-29T01:05:09.5Z,2,REGULAR,substitution,in,['startperiod'],1642883,,,1610612766,32,29,2025-11-29T01:05:43Z,1680000,False,,,0,,SUB in: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-11-29T01:05:09.5Z,2,REGULAR,substitution,in,['startperiod'],1630163,,,1610612766,32,29,2025-11-29T01:05:43Z,1690000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2025-11-29T01:05:09.5Z,2,REGULAR,substitution,in,['startperiod'],1629632,,,1610612766,32,29,2025-11-29T01:05:43Z,1700000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2025-11-29T01:05:09.5Z,2,REGULAR,substitution,in,['startperiod'],1628989,,,1610612766,32,29,2025-11-29T01:05:43Z,1710000,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2025-11-29T01:05:09.5Z,2,REGULAR,substitution,in,['startperiod'],1641763,,,1610612766,32,29,2025-11-29T01:05:43Z,1720000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2025-11-29T01:06:03.4Z,2,REGULAR,period,start,[],0,,,1610612741,32,29,2025-11-29T01:06:03Z,1730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
