actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
87,PT05M47.00S,2025-11-16T00:22:51.3Z,1,REGULAR,substitution,in,[],1631217,,,1610612766,17,17,2025-11-16T00:22:56Z,827500,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,,,,,,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,
88,PT05M41.00S,2025-11-16T00:23:06.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,91.93495400788436,48.28431372549019,1610612766,19,17,2025-11-16T00:23:14Z,860000,False,-9.0,23.0,1,right,M. Bridges reverse Layup (5 PTS) (K. Simpson 1 AST),"[1628970, 1642354]",1610612766.0,CHA,reverse,,,,,,Restricted Area,0-8 Center,2.48,Made,5.0,Bridges,M. Bridges,K. Simpson,1642354.0,1.0,,,,,,,,,,,,,,
90,PT05M32.00S,2025-11-16T00:23:15.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641717,8.886333771353483,54.41176470588235,1610612760,19,19,2025-11-16T00:25:16Z,880000,False,-22.0,31.0,1,left,C. Wallace driving floating Jump Shot (5 PTS),[1641717],1610612760.0,OKC,driving floating,,,,,,Restricted Area,0-8 Center,3.81,Made,5.0,Wallace,C. Wallace,,,,,,,,,,,,,,,,,
91,PT05M27.00S,2025-11-16T00:23:21.1Z,1,REGULAR,3pt,Jump Shot,[],1642354,70.38436268068331,19.362745098039216,1610612766,19,19,2025-11-16T00:23:30Z,890000,False,-153.0,226.0,1,right,MISS K. Simpson 27' pullup 3PT,[1642354],1610612766.0,CHA,pullup,,,,,,Above the Break 3,24+ Left Center,27.29,Missed,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,
92,PT05M25.00S,2025-11-16T00:23:23.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,19,19,2025-11-16T00:23:30Z,900000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,91.0,,,,,,,,,,,,,
94,PT05M22.00S,2025-11-16T00:23:48.1Z,1,REGULAR,foul,personal,[],1629652,,,1610612766,19,19,2025-11-16T00:24:00Z,920000,False,,,0,,L. Dort personal FOUL (1 PF),"[1629652, 1628970]",1610612760.0,OKC,,,,,,,Mid-Range,16-24 Center,,,,Dort,L. Dort,,,,,,,,,,,,,2002.0,1.0,0.0,Bridges,1628970.0
96,PT05M11.00S,2025-11-16T00:24:16.8Z,1,REGULAR,turnover,lost ball,[],1642851,,,1610612766,19,19,2025-11-16T00:24:27Z,940000,False,,,0,,K. Knueppel lost ball TURNOVER (1 TO),"[1642851, 1628983]",1610612766.0,CHA,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Knueppel,K. Knueppel,,,,,,,,,,1.0,Gilgeous-Alexander,1628983.0,,,,,
97,PT05M11.00S,2025-11-16T00:24:16.8Z,1,REGULAR,steal,,[],1628983,,,1610612760,19,19,2025-11-16T00:24:21Z,950000,False,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,
161,PT05M09.00S,2025-11-16T00:24:22.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631096,18.183311432325894,51.96078431372549,1610612760,19,19,2025-11-16T00:34:29Z,955000,False,-10.0,118.0,1,left,MISS C. Holmgren 11' running Layup - blocked,"[1631096, 1630544]",1610612760.0,OKC,running,,,,,,In The Paint (Non-RA),8-16 Center,11.88,Missed,,Holmgren,C. Holmgren,,,,,,,,Mann,1630544.0,,,,,,,,
162,PT05M09.00S,2025-11-16T00:24:22.2Z,1,REGULAR,block,,[],1630544,,,1610612760,19,19,2025-11-16T00:34:29Z,957500,False,,,0,,T. Mann BLOCK (1 BLK),[1630544],1610612766.0,CHA,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,
163,PT05M08.00S,2025-11-16T00:24:23.2Z,1,REGULAR,rebound,defensive,[],1631217,,,1610612766,19,19,2025-11-16T00:34:29Z,958750,False,,,0,,M. Diabaté REBOUND (Off:0 Def:1),[1631217],1610612766.0,CHA,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Diabaté,M. Diabaté,,,,161.0,1.0,1.0,0.0,,,,,,,,,,
165,PT05M07.00S,2025-11-16T00:24:24.9Z,1,REGULAR,turnover,bad pass,[],1631217,,,1610612766,19,19,2025-11-16T00:35:12Z,959375,False,,,0,,M. Diabaté bad pass TURNOVER (1 TO),"[1631217, 1630198]",1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,,,,Diabaté,M. Diabaté,,,,,,,,,,1.0,Joe,1630198.0,,,,,
166,PT05M07.00S,2025-11-16T00:24:24.9Z,1,REGULAR,steal,,[],1630198,,,1610612760,19,19,2025-11-16T00:35:00Z,959687,False,,,0,,I. Joe STEAL (1 STL),[1630198],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,
98,PT05M00.00S,2025-11-16T00:24:27.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631096,7.703679369250986,51.470588235294116,1610612760,19,21,2025-11-16T00:35:00Z,960000,False,-7.0,20.0,1,left,C. Holmgren Layup (8 PTS) (I. Joe 1 AST),"[1631096, 1630198]",1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,2.12,Made,8.0,Holmgren,C. Holmgren,I. Joe,1630198.0,1.0,,,,,,,,,,,,,,
99,PT04M48.00S,2025-11-16T00:24:40.2Z,1,REGULAR,3pt,Jump Shot,[],1642851,91.5407358738502,4.901960784313726,1610612766,19,21,2025-11-16T00:24:44Z,970000,False,-225.0,27.0,1,right,MISS K. Knueppel 3PT,[1642851],1610612766.0,CHA,,,,,,,Left Corner 3,24+ Left,22.71,Missed,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,
100,PT04M46.00S,2025-11-16T00:24:42.2Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,19,21,2025-11-16T00:24:44Z,980000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:2),[1631096],1610612760.0,OKC,,,,,,,Left Corner 3,24+ Left,,,,Holmgren,C. Holmgren,,,,99.0,3.0,2.0,1.0,,,,,,,,,,
101,PT04M40.00S,2025-11-16T00:24:48.4Z,1,REGULAR,3pt,Jump Shot,[],1628983,28.203022339027594,79.41176470588235,1610612760,19,24,2025-11-16T00:27:55Z,990000,False,-147.0,213.0,1,left,S. Gilgeous-Alexander 25' 3PT pullup (7 PTS),[1628983],1610612760.0,OKC,pullup,,,,,,Above the Break 3,24+ Left Center,25.85,Made,7.0,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,
102,PT04M30.00S,2025-11-16T00:24:58.1Z,1,REGULAR,turnover,bad pass,[],1642354,,,1610612766,19,24,2025-11-16T00:25:03Z,1000000,False,,,0,,K. Simpson bad pass TURNOVER (1 TO),"[1642354, 1628983]",1610612766.0,CHA,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Simpson,K. Simpson,,,,,,,,,,1.0,Gilgeous-Alexander,1628983.0,,,,,
103,PT04M30.00S,2025-11-16T00:24:58.1Z,1,REGULAR,steal,,[],1628983,,,1610612760,19,24,2025-11-16T00:25:00Z,1010000,False,,,0,,S. Gilgeous-Alexander STEAL (2 STL),[1628983],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,
104,PT04M26.00S,2025-11-16T00:25:03.3Z,1,REGULAR,turnover,out-of-bounds,[],1630198,,,1610612760,19,24,2025-11-16T00:29:50Z,1012500,False,,,0,,I. Joe lost ball out-of-bounds TURNOVER (1 TO),[1630198],1610612760.0,OKC,lost ball,,,,,,Restricted Area,0-8 Center,,,,Joe,I. Joe,,,,,,,,,,1.0,,,201639.0,,,,
105,PT04M26.00S,2025-11-16T00:25:11.4Z,1,REGULAR,substitution,out,[],1642851,,,1610612766,19,24,2025-11-16T00:29:40Z,1015000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,,,,,,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,
106,PT04M26.00S,2025-11-16T00:25:11.4Z,1,REGULAR,substitution,out,[],1629652,,,1610612766,19,24,2025-11-16T00:29:40Z,1017500,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,,,,,,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,
107,PT04M26.00S,2025-11-16T00:25:11.4Z,1,REGULAR,substitution,out,[],1631096,,,1610612766,19,24,2025-11-16T00:29:40Z,1018750,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,,,,,,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,
108,PT04M26.00S,2025-11-16T00:25:11.4Z,1,REGULAR,substitution,in,[],1641810,,,1610612766,19,24,2025-11-16T00:29:40Z,1019375,False,,,0,,SUB in: A. Reeves,[1641810],1610612766.0,CHA,,,,,,,,,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,
109,PT04M26.00S,2025-11-16T00:25:11.4Z,1,REGULAR,substitution,in,[],1642349,,,1610612766,19,24,2025-11-16T00:29:40Z,1019687,False,,,0,,SUB in: A. Mitchell,[1642349],1610612760.0,OKC,,,,,,,,,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,
110,PT04M26.00S,2025-11-16T00:25:11.4Z,1,REGULAR,substitution,in,[],1642382,,,1610612766,19,24,2025-11-16T00:29:40Z,1019843,False,,,0,,SUB in: B. Carlson,[1642382],1610612760.0,OKC,,,,,,,,,,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,
111,PT04M08.00S,2025-11-16T00:25:43.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642354,86.94152431011827,51.9607843137255,1610612766,19,24,2025-11-16T00:25:47Z,1090000,False,10.0,70.0,1,right,MISS K. Simpson 7' Layup - blocked,"[1642354, 1642349]",1610612766.0,CHA,,,,,,,In The Paint (Non-RA),0-8 Center,7.09,Missed,,Simpson,K. Simpson,,,,,,,,Mitchell,1642349.0,,,,,,,,
112,PT04M08.00S,2025-11-16T00:25:43.2Z,1,REGULAR,block,,[],1642349,,,1610612766,19,24,2025-11-16T00:25:45Z,1100000,False,,,0,,A. Mitchell BLOCK (1 BLK),[1642349],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,
113,PT04M03.00S,2025-11-16T00:25:48.2Z,1,REGULAR,rebound,offensive,[],1630544,,,1610612766,19,24,2025-11-16T00:25:47Z,1110000,False,,,0,,T. Mann REBOUND (Off:1 Def:0),[1630544],1610612766.0,CHA,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Mann,T. Mann,,,,111.0,1.0,0.0,1.0,,,,,,,,,,
114,PT04M01.00S,2025-11-16T00:25:49.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642354,90.88370565045992,54.65686274509803,1610612766,19,24,2025-11-16T00:25:55Z,1120000,False,23.0,33.0,1,right,MISS K. Simpson Jump Shot,[1642354],1610612766.0,CHA,,,,,,,Restricted Area,0-8 Center,4.06,Missed,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,
115,PT03M56.00S,2025-11-16T00:25:54.5Z,1,REGULAR,rebound,defensive,[],1642382,,,1610612760,19,24,2025-11-16T00:25:55Z,1130000,False,,,0,,B. Carlson REBOUND (Off:0 Def:1),[1642382],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,,Carlson,B. Carlson,,,,114.0,1.0,1.0,0.0,,,,,,,,,,
116,PT03M50.00S,2025-11-16T00:26:01.4Z,1,REGULAR,turnover,out-of-bounds,[],1642349,,,1610612760,19,24,2025-11-16T00:26:09Z,1140000,False,,,0,,A. Mitchell bad pass out-of-bounds TURNOVER (1 TO),[1642349],1610612760.0,OKC,bad pass,,,,,,Above the Break 3,24+ Right Center,,,,Mitchell,A. Mitchell,,,,,,,,,,1.0,,,201639.0,,,,
117,PT03M29.00S,2025-11-16T00:26:29.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630544,89.70105124835742,25.98039215686275,1610612766,19,24,2025-11-16T00:38:57Z,1150000,False,-120.0,44.0,1,right,MISS T. Mann 12' driving floating Shot,[1630544],1610612766.0,CHA,driving floating,,,,,,Mid-Range,8-16 Left,12.8,Missed,,Mann,T. Mann,,,,,,,,,,,,,,,,,
118,PT03M25.00S,2025-11-16T00:26:33.6Z,1,REGULAR,rebound,offensive,[],1631217,,,1610612766,19,24,2025-11-16T00:26:43Z,1160000,False,,,0,,M. Diabaté REBOUND (Off:1 Def:1),[1631217],1610612766.0,CHA,,,,,,,Mid-Range,8-16 Left,,,,Diabaté,M. Diabaté,,,,117.0,2.0,1.0,1.0,,,,,,,,,,
119,PT03M25.00S,2025-11-16T00:26:33.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631217,94.40999984741211,50.0,1610612766,21,24,2025-11-16T00:26:33Z,1170000,False,0.0,0.0,1,right,M. Diabaté putback Layup (2 PTS),[1631217],1610612766.0,CHA,putback,,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,
120,PT03M17.00S,2025-11-16T00:26:41.4Z,1,REGULAR,turnover,bad pass,[],1641717,,,1610612760,21,24,2025-11-16T00:26:47Z,1180000,False,,,0,,C. Wallace bad pass TURNOVER (3 TO),"[1641717, 1631217]",1610612760.0,OKC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Wallace,C. Wallace,,,,,,,,,,3.0,Diabaté,1631217.0,,,,,
121,PT03M17.00S,2025-11-16T00:26:41.4Z,1,REGULAR,steal,,[],1631217,,,1610612766,21,24,2025-11-16T00:41:58Z,1190000,False,,,0,,M. Diabaté STEAL (1 STL),[1631217],1610612766.0,CHA,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,
122,PT03M16.00S,2025-11-16T00:26:49.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630544,65.25952693823915,64.4607843137255,1610612766,24,24,2025-11-16T00:27:00Z,1200000,False,72.0,274.0,1,right,T. Mann 28' 3PT  (3 PTS) (M. Diabaté 1 AST),"[1630544, 1631217]",1610612766.0,CHA,,,,,,,Above the Break 3,24+ Center,28.35,Made,3.0,Mann,T. Mann,M. Diabaté,1631217.0,1.0,,,,,,,,,,,,,,
124,PT03M08.00S,2025-11-16T00:26:54.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,24,24,2025-11-16T00:26:54Z,1220000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M08.00S,2025-11-16T00:29:17.8Z,1,REGULAR,substitution,out,[],1641717,,,1610612760,24,24,2025-11-16T00:29:52Z,1230000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,,,,,,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,
127,PT03M08.00S,2025-11-16T00:29:17.8Z,1,REGULAR,substitution,in,[],1627936,,,1610612760,24,24,2025-11-16T00:29:52Z,1240000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,
128,PT02M54.00S,2025-11-16T00:30:10.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642349,7.178055190538765,53.431372549019606,1610612760,24,24,2025-11-16T00:41:28Z,1250000,False,-17.0,15.0,1,left,MISS A. Mitchell driving Layup,[1642349],1610612760.0,OKC,driving,,,,,,Restricted Area,0-8 Center,2.28,Missed,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,
129,PT02M53.00S,2025-11-16T00:30:11.3Z,1,REGULAR,rebound,offensive,[],1642382,,,1610612760,24,24,2025-11-16T00:41:28Z,1260000,False,,,0,,B. Carlson REBOUND (Off:1 Def:1),[1642382],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,,Carlson,B. Carlson,,,,128.0,2.0,1.0,1.0,,,,,,,,,,
130,PT02M53.00S,2025-11-16T00:30:16.3Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1642382,5.590000152587891,50.0,1610612760,24,26,2025-11-16T00:41:35Z,1270000,False,0.0,0.0,1,left,B. Carlson putback DUNK (2 PTS),[1642382],1610612760.0,OKC,putback,,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,Carlson,B. Carlson,,,,,,,,,,,,,,,,,
131,PT02M29.00S,2025-11-16T00:30:30.9Z,1,REGULAR,3pt,Jump Shot,[],1630544,71.56701708278581,78.92156862745098,1610612766,27,26,2025-11-16T00:30:35Z,1280000,False,145.0,215.0,1,right,T. Mann 25' 3PT step back (6 PTS) (M. Diabaté 2 AST),"[1630544, 1631217]",1610612766.0,CHA,step back,,,,,,Above the Break 3,24+ Right Center,25.89,Made,6.0,Mann,T. Mann,M. Diabaté,1631217.0,2.0,,,,,,,,,,,,,,
132,PT02M19.00S,2025-11-16T00:30:45.6Z,1,REGULAR,foul,personal,['2freethrow'],1630544,,,1610612760,27,26,2025-11-16T00:30:56Z,1290000,False,,,0,,T. Mann shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1630544, 1628983]",1610612766.0,CHA,shooting,,,,,,Mid-Range,8-16 Left,,,,Mann,T. Mann,,,,,,,,,,,,,2002.0,1.0,0.0,Gilgeous-Alexander,1628983.0
134,PT02M19.00S,2025-11-16T00:31:03.1Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,27,27,2025-11-16T00:31:03Z,1310000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (8 PTS),[1628983],1610612760.0,OKC,,,,,,,,,,Made,8.0,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,
135,PT02M19.00S,2025-11-16T00:31:17.2Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,27,28,2025-11-16T00:31:17Z,1320000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (9 PTS),[1628983],1610612760.0,OKC,,,,,,,,,,Made,9.0,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,
136,PT02M08.00S,2025-11-16T00:31:29.9Z,1,REGULAR,3pt,Jump Shot,[],1630544,63.81406044678055,26.225490196078432,1610612766,27,28,2025-11-16T00:31:36Z,1330000,False,-119.0,288.0,1,right,MISS T. Mann 31' 3PT,[1630544],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,31.12,Missed,,Mann,T. Mann,,,,,,,,,,,,,,,,,
137,PT02M04.00S,2025-11-16T00:31:35.0Z,1,REGULAR,rebound,offensive,[],1641810,,,1610612766,27,28,2025-11-16T00:31:35Z,1340000,False,,,0,,A. Reeves REBOUND (Off:1 Def:0),[1641810],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,,,,Reeves,A. Reeves,,,,136.0,1.0,0.0,1.0,,,,,,,,,,
138,PT02M00.00S,2025-11-16T00:31:38.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641810,90.22667542706965,95.34313725490196,1610612766,30,28,2025-11-16T00:31:43Z,1350000,False,227.0,39.0,1,right,A. Reeves 3PT  (3 PTS) (M. Bridges 3 AST),"[1641810, 1628970]",1610612766.0,CHA,,,,,,,Right Corner 3,24+ Right,23.01,Made,3.0,Reeves,A. Reeves,M. Bridges,1628970.0,3.0,,,,,,,,,,,,,,
140,PT01M41.00S,2025-11-16T00:31:57.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642349,14.4053876478318,42.15686274509804,1610612760,30,30,2025-11-16T00:44:31Z,1370000,False,39.0,83.0,1,left,A. Mitchell 9' driving floating Jump Shot (2 PTS) (S. Gilgeous-Alexander 5 AST),"[1642349, 1628983]",1610612760.0,OKC,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,9.17,Made,2.0,Mitchell,A. Mitchell,S. Gilgeous-Alexander,1628983.0,5.0,,,,,,,,,,,,,,
142,PT01M26.00S,2025-11-16T00:32:20.0Z,1,REGULAR,violation,kicked ball,[],1630198,,,1610612766,30,30,2025-11-16T00:59:41Z,1390000,False,,,0,,I. Joe kicked ball VIOLATION,[1630198],1610612760.0,OKC,,,,,,,,,,,,Joe,I. Joe,,,,,,,,,,,,,201639.0,,,,
143,PT01M26.00S,2025-11-16T00:32:28.0Z,1,REGULAR,substitution,out,[],1627936,,,1610612766,30,30,2025-11-16T00:32:36Z,1400000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,
144,PT01M26.00S,2025-11-16T00:32:28.0Z,1,REGULAR,substitution,in,[],1642964,,,1610612766,30,30,2025-11-16T00:32:36Z,1410000,False,,,0,,SUB in: B. Barnhizer,[1642964],1610612760.0,OKC,,,,,,,,,,,,Barnhizer,B. Barnhizer,,,,,,,,,,,,,,,,,
145,PT01M13.00S,2025-11-16T00:32:54.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,84.05059132720105,50.0,1610612766,30,30,2025-11-16T00:32:58Z,1420000,False,0.0,97.0,1,right,MISS T. Mann 9' Jump Shot,[1630544],1610612766.0,CHA,,,,,,,In The Paint (Non-RA),8-16 Center,9.74,Missed,,Mann,T. Mann,,,,,,,,,,,,,,,,,
146,PT01M11.00S,2025-11-16T00:32:56.6Z,1,REGULAR,rebound,defensive,[],1642964,,,1610612760,30,30,2025-11-16T00:32:58Z,1430000,False,,,0,,B. Barnhizer REBOUND (Off:0 Def:1),[1642964],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Barnhizer,B. Barnhizer,,,,145.0,1.0,1.0,0.0,,,,,,,,,,
147,PT00M58.20S,2025-11-16T00:33:09.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,13.091327201051248,41.17647058823529,1610612760,30,30,2025-11-16T00:33:17Z,1440000,False,44.0,71.0,1,left,MISS S. Gilgeous-Alexander 8' Jump Shot,[1628983],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),8-16 Center,8.32,Missed,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,
148,PT00M56.20S,2025-11-16T00:33:11.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,30,30,2025-11-16T00:33:17Z,1450000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,147.0,,,,,,,,,,,,,
150,PT00M35.70S,2025-11-16T00:33:42.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,91.40932982917214,46.568627450980394,1610612766,30,30,2025-11-16T00:33:46Z,1470000,False,-17.0,28.0,1,right,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,,,,Restricted Area,0-8 Center,3.31,Missed,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,
151,PT00M33.00S,2025-11-16T00:33:45.6Z,1,REGULAR,rebound,offensive,[],1631217,,,1610612766,30,30,2025-11-16T00:33:46Z,1480000,False,,,0,,M. Diabaté REBOUND (Off:2 Def:1),[1631217],1610612766.0,CHA,,,,,,,Restricted Area,0-8 Center,,,,Diabaté,M. Diabaté,,,,150.0,3.0,1.0,2.0,,,,,,,,,,
152,PT00M30.30S,2025-11-16T00:33:48.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630544,91.93495400788436,5.637254901960785,1610612766,30,30,2025-11-16T00:33:52Z,1490000,False,-222.0,23.0,1,right,MISS T. Mann 3PT,[1630544],1610612766.0,CHA,,,,,,,Left Corner 3,24+ Left,22.3,Missed,,Mann,T. Mann,,,,,,,,,,,,,,,,,
153,PT00M27.40S,2025-11-16T00:33:51.3Z,1,REGULAR,rebound,defensive,[],1642349,,,1610612760,30,30,2025-11-16T00:33:52Z,1500000,False,,,0,,A. Mitchell REBOUND (Off:0 Def:1),[1642349],1610612760.0,OKC,,,,,,,Left Corner 3,24+ Left,,,,Mitchell,A. Mitchell,,,,152.0,1.0,1.0,0.0,,,,,,,,,,
154,PT00M15.70S,2025-11-16T00:34:02.9Z,1,REGULAR,3pt,Jump Shot,[],1628983,30.305519053876477,73.77450980392157,1610612760,30,30,2025-11-16T00:34:06Z,1510000,False,-119.0,232.0,1,left,MISS S. Gilgeous-Alexander 26' 3PT,[1628983],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,26.1,Missed,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,
155,PT00M14.10S,2025-11-16T00:34:04.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,30,30,2025-11-16T00:34:06Z,1520000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,154.0,,,,,,,,,,,,,
157,PT00M14.10S,2025-11-16T00:34:11.8Z,1,REGULAR,substitution,out,[],1631217,,,1610612766,30,30,2025-11-16T00:34:24Z,1540000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,,,,,,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,
158,PT00M14.10S,2025-11-16T00:34:11.8Z,1,REGULAR,substitution,out,[],1642354,,,1610612766,30,30,2025-11-16T00:34:24Z,1550000,False,,,0,,SUB out: K. Simpson,[1642354],1610612766.0,CHA,,,,,,,,,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,
159,PT00M14.10S,2025-11-16T00:34:11.8Z,1,REGULAR,substitution,in,[],1641750,,,1610612766,30,30,2025-11-16T00:34:24Z,1560000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,,,,,,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,
160,PT00M14.10S,2025-11-16T00:34:11.8Z,1,REGULAR,substitution,in,[],1642851,,,1610612766,30,30,2025-11-16T00:34:24Z,1570000,False,,,0,,SUB in: K. Knueppel,[1642851],1610612766.0,CHA,,,,,,,,,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,
164,PT00M00.00S,2025-11-16T00:34:50.6Z,1,REGULAR,period,end,[],0,,,1610612766,30,30,2025-11-16T00:34:50Z,1580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
