actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
193,PT12M00.00S,2026-01-22T00:50:42.5Z,2,REGULAR,substitution,in,['startperiod'],1641706,,,1610612739,20,33,2026-01-22T00:52:08Z,1870000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2026-01-22T00:50:42.5Z,2,REGULAR,substitution,in,['startperiod'],1630596,,,1610612739,20,33,2026-01-22T00:52:08Z,1880000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2026-01-22T00:50:42.5Z,2,REGULAR,substitution,in,['startperiod'],1626204,,,1610612739,20,33,2026-01-22T00:52:08Z,1890000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT12M00.00S,2026-01-22T00:52:08.2Z,2,REGULAR,period,start,[],0,,,1610612739,20,33,2026-01-22T00:52:09Z,1900000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT11M43.00S,2026-01-22T00:52:24.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626204,91.93495400788436,54.65686274509803,1610612739,20,33,2026-01-22T00:57:48Z,1910000,False,23.0,23.0,1,right,MISS L. Nance Jr. floating Shot,[1626204],1610612739.0,CLE,floating,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,3.3,Missed,,,,,,,,,,,,,,,,,,
198,PT11M40.00S,2026-01-22T00:52:27.6Z,2,REGULAR,rebound,offensive,[],1641772,,,1610612739,20,33,2026-01-22T00:52:31Z,1920000,False,,,0,,N. Tomlin REBOUND (Off:4 Def:1),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,,,197.0,5.0,1.0,4.0,,,,,,,,,,,,,,
199,PT11M40.00S,2026-01-22T00:52:28.2Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1641772,94.40999984741211,50.0,1610612739,20,35,2026-01-22T00:58:16Z,1930000,False,0.0,0.0,1,right,N. Tomlin tip DUNK (4 PTS),[1641772],1610612739.0,CLE,tip,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,4.0,,,,,,,,,,,,,
200,PT11M28.00S,2026-01-22T00:52:39.3Z,2,REGULAR,3pt,Jump Shot,[],1629012,9.149145860709593,95.58823529411765,1610612766,20,35,2026-01-22T00:52:42Z,1940000,False,-228.0,34.0,1,left,MISS C. Sexton 3PT,[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,Left Corner 3,24+ Left,23.03,Missed,,,,,,,,,,,,,,,,,,
201,PT11M25.00S,2026-01-22T00:52:42.3Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,20,35,2026-01-22T00:52:42Z,1950000,False,,,0,,E. Mobley REBOUND (Off:0 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Left Corner 3,24+ Left,,,200.0,5.0,5.0,0.0,,,,,,,,,,,,,,
202,PT11M24.00S,2026-01-22T00:52:45.3Z,2,REGULAR,turnover,out-of-bounds,[],1628378,,,1610612739,20,35,2026-01-22T00:52:52Z,1960000,False,,,0,,D. Mitchell lost ball out-of-bounds TURNOVER (2 TO),[1628378],1610612739.0,CLE,lost ball,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1628159.0,,,,,2.0,,
203,PT11M07.00S,2026-01-22T00:53:07.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1641706,27.54599211563732,65.93137254901961,1610612766,20,35,2026-01-22T00:53:11Z,1970000,False,-80.0,206.0,1,left,MISS B. Miller 22' Jump Shot,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,16-24 Left Center,22.13,Missed,,,,,,,,,,,,,,,,,,
204,PT11M05.00S,2026-01-22T00:53:09.7Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,20,35,2026-01-22T00:53:11Z,1980000,False,,,0,,E. Mobley REBOUND (Off:0 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Left Center,,,203.0,6.0,6.0,0.0,,,,,,,,,,,,,,
205,PT10M52.00S,2026-01-22T00:53:23.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641854,86.67871222076215,53.431372549019606,1610612739,20,35,2026-01-22T01:00:21Z,1990000,False,17.0,73.0,1,right,MISS C. Porter Jr. 7' driving floating Shot,[1641854],1610612739.0,CLE,driving floating,,,Porter Jr.,C. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.47,Missed,,,,,,,,,,,,,,,,,,
207,PT10M48.00S,2026-01-22T00:53:27.5Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612766,20,35,2026-01-22T00:53:28Z,2010000,False,,,0,,G. Williams REBOUND (Off:0 Def:2),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,205.0,2.0,2.0,0.0,,,,,,,,,,,,,,
208,PT10M44.00S,2026-01-22T00:53:30.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629012,17.0335085413929,4.901960784313726,1610612766,23,35,2026-01-22T00:53:38Z,2020000,False,225.0,108.0,1,left,C. Sexton 24' 3PT running (5 PTS) (L. Ball 2 AST),"[1629012, 1630163]",1610612766.0,CHA,running,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,24.99,Made,,,,,5.0,,,L. Ball,1630163.0,2.0,,,,,,,,
210,PT10M32.00S,2026-01-22T00:53:42.1Z,2,REGULAR,3pt,Jump Shot,[],1630596,70.12155059132719,24.509803921568626,1610612739,23,35,2026-01-22T00:53:46Z,2040000,False,-127.0,228.0,1,right,MISS E. Mobley 26' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,26.16,Missed,,,,,,,,,,,,,,,,,,
211,PT10M29.00S,2026-01-22T00:53:45.1Z,2,REGULAR,rebound,defensive,[],1629012,,,1610612766,23,35,2026-01-22T00:53:46Z,2050000,False,,,0,,C. Sexton REBOUND (Off:0 Def:2),[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,210.0,2.0,2.0,0.0,,,,,,,,,,,,,,
212,PT10M23.00S,2026-01-22T00:53:50.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629684,34.641918528252305,47.549019607843135,1610612766,23,35,2026-01-22T01:01:17Z,2060000,False,12.0,273.0,1,left,MISS G. Williams 27' running 3PT,[1629684],1610612766.0,CHA,running,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,27.34,Missed,,,,,,,,,,,,,,,,,,
213,PT10M21.00S,2026-01-22T00:53:52.7Z,2,REGULAR,rebound,defensive,[],1641772,,,1610612739,23,35,2026-01-22T00:53:55Z,2070000,False,,,0,,N. Tomlin REBOUND (Off:4 Def:2),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Above the Break 3,24+ Center,,,212.0,6.0,2.0,4.0,,,,,,,,,,,,,,
214,PT10M12.00S,2026-01-22T00:54:09.7Z,2,REGULAR,foul,personal,[],1630163,,,1610612739,23,35,2026-01-22T00:54:40Z,2080000,False,,,0,,L. Ball personal FOUL (1 PF),"[1630163, 1641854]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,2882.0,1.0,0.0,Porter Jr.,1641854.0,,,
216,PT10M04.00S,2026-01-22T00:54:39.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,92.59198423127464,51.9607843137255,1610612739,23,37,2026-01-22T00:54:44Z,2100000,False,10.0,17.0,1,right,E. Mobley Layup (9 PTS) (D. Mitchell 3 AST),"[1630596, 1628378]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.97,Made,,,,,9.0,,,D. Mitchell,1628378.0,3.0,,,,,,,,
218,PT09M39.00S,2026-01-22T00:55:04.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,13.61695137976347,40.19607843137255,1610612766,23,37,2026-01-22T01:05:13Z,2120000,False,49.0,75.0,1,left,MISS L. Ball 9' driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Right,9.0,Missed,,,,,,,,,,,,,,,,,,
219,PT09M37.00S,2026-01-22T00:55:06.8Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612739,23,37,2026-01-22T01:05:13Z,2130000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,218.0,1.0,1.0,0.0,,,,,,,,,,,,,,
220,PT09M28.00S,2026-01-22T00:55:15.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626204,92.32917214191852,48.03921568627451,1610612739,23,39,2026-01-22T00:55:20Z,2140000,False,-10.0,20.0,1,right,L. Nance Jr. DUNK (2 PTS) (C. Porter Jr. 1 AST),"[1626204, 1641854]",1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,2.19,Made,,,,,2.0,,,C. Porter Jr.,1641854.0,1.0,,,,,,,,
223,PT09M09.00S,2026-01-22T00:55:40.6Z,2,REGULAR,substitution,out,[],1629684,,,1610612766,23,39,2026-01-22T00:56:01Z,2170000,False,,,0,,SUB out: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT09M09.00S,2026-01-22T00:55:40.6Z,2,REGULAR,substitution,out,[],1629012,,,1610612766,23,39,2026-01-22T00:56:01Z,2180000,False,,,0,,SUB out: C. Sexton,[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT09M09.00S,2026-01-22T00:55:40.6Z,2,REGULAR,substitution,out,[],1641854,,,1610612766,23,39,2026-01-22T00:56:01Z,2190000,False,,,0,,SUB out: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT09M09.00S,2026-01-22T00:55:40.6Z,2,REGULAR,substitution,in,[],1628970,,,1610612766,23,39,2026-01-22T00:56:01Z,2200000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT09M09.00S,2026-01-22T00:55:40.6Z,2,REGULAR,substitution,in,[],1642883,,,1610612766,23,39,2026-01-22T00:56:01Z,2210000,False,,,0,,SUB in: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT09M09.00S,2026-01-22T00:55:40.6Z,2,REGULAR,substitution,in,[],1642878,,,1610612766,23,39,2026-01-22T00:56:01Z,2220000,False,,,0,,SUB in: T. Proctor,[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT09M01.00S,2026-01-22T00:56:13.0Z,2,REGULAR,3pt,Jump Shot,[],1630163,33.85348226018397,40.68627450980392,1610612766,23,39,2026-01-22T01:06:22Z,2230000,False,47.0,266.0,1,left,MISS L. Ball 26' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,26.98,Missed,,,,,,,,,,,,,,,,,,
230,PT09M01.00S,2026-01-22T00:56:13.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,23,39,2026-01-22T00:56:16Z,2240000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,229.0,,,,,,,,,,,,,,,,,
231,PT09M01.00S,2026-01-22T00:56:16.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612766,23,39,2026-01-22T00:56:23Z,2250000,False,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1155.0,,,,,,,
232,PT08M47.00S,2026-01-22T00:56:40.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642878,91.67214191852825,95.83333333333334,1610612739,23,39,2026-01-22T00:56:44Z,2260000,False,229.0,26.0,1,right,MISS T. Proctor 3PT,[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,Right Corner 3,24+ Right,23.06,Missed,,,,,,,,,,,,,,,,,,
233,PT08M44.00S,2026-01-22T00:56:43.3Z,2,REGULAR,rebound,offensive,[],1628378,,,1610612739,23,39,2026-01-22T00:56:44Z,2270000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,,,232.0,2.0,1.0,1.0,,,,,,,,,,,,,,
234,PT08M40.00S,2026-01-22T00:56:48.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628378,64.47109067017082,47.05882352941176,1610612739,23,42,2026-01-22T01:07:10Z,2280000,False,-15.0,281.0,1,right,D. Mitchell 28' 3PT pullup (11 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,28.19,Made,,,,,11.0,,,,,,,,,,,,,
235,PT08M22.00S,2026-01-22T00:57:06.3Z,2,REGULAR,3pt,Jump Shot,[],1630163,34.510512483574246,63.970588235294116,1610612766,23,42,2026-01-22T00:57:10Z,2290000,False,-70.0,272.0,1,left,MISS L. Ball 28' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,28.07,Missed,,,,,,,,,,,,,,,,,,
236,PT08M18.00S,2026-01-22T00:57:10.3Z,2,REGULAR,rebound,offensive,[],1642883,,,1610612766,23,42,2026-01-22T00:57:10Z,2300000,False,,,0,,S. James REBOUND (Off:1 Def:0),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Above the Break 3,24+ Center,,,235.0,1.0,0.0,1.0,,,,,,,,,,,,,,
237,PT08M16.00S,2026-01-22T00:57:12.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628970,30.305519053876477,19.11764705882353,1610612766,23,42,2026-01-22T00:57:24Z,2310000,False,154.0,232.0,1,left,MISS M. Bridges 27' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,27.9,Missed,,,,,,,,,,,,,,,,,,
238,PT08M15.00S,2026-01-22T00:57:13.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,23,42,2026-01-22T00:57:24Z,2320000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,237.0,,,,,,,,,,,,,,,,,
239,PT08M15.00S,2026-01-22T00:57:23.1Z,2,REGULAR,foul,personal,[],1626204,,,1610612766,23,42,2026-01-22T00:57:41Z,2330000,False,,,0,,L. Nance Jr. loose ball personal FOUL (1 PF),"[1626204, 1642883]",1610612739.0,CLE,loose ball,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2882.0,1.0,0.0,James,1642883.0,,,
241,PT08M15.00S,2026-01-22T00:57:36.8Z,2,REGULAR,substitution,out,[],1631217,,,1610612766,23,42,2026-01-22T00:57:43Z,2350000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT08M15.00S,2026-01-22T00:57:36.8Z,2,REGULAR,substitution,out,[],1641772,,,1610612766,23,42,2026-01-22T00:57:43Z,2360000,False,,,0,,SUB out: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT08M15.00S,2026-01-22T00:57:36.8Z,2,REGULAR,substitution,in,[],1641750,,,1610612766,23,42,2026-01-22T00:57:43Z,2370000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT08M15.00S,2026-01-22T00:57:36.8Z,2,REGULAR,substitution,in,[],1642281,,,1610612766,23,42,2026-01-22T00:57:43Z,2380000,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT08M04.00S,2026-01-22T00:58:09.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641706,28.597240473061763,21.323529411764707,1610612766,23,42,2026-01-22T00:58:14Z,2390000,False,143.0,216.0,1,left,MISS B. Miller 25' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,25.95,Missed,,,,,,,,,,,,,,,,,,
246,PT08M00.00S,2026-01-22T00:58:13.1Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,23,42,2026-01-22T00:58:14Z,2400000,False,,,0,,E. Mobley REBOUND (Off:0 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,245.0,7.0,7.0,0.0,,,,,,,,,,,,,,
247,PT07M50.00S,2026-01-22T00:58:23.5Z,2,REGULAR,3pt,Jump Shot,[],1628378,65.25952693823915,53.67647058823529,1610612739,23,45,2026-01-22T01:08:05Z,2410000,False,18.0,274.0,1,right,D. Mitchell 27' 3PT pullup (14 PTS) (L. Nance Jr. 1 AST),"[1628378, 1626204]",1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,27.47,Made,,,,,14.0,,,L. Nance Jr.,1626204.0,1.0,,,,,,,,
249,PT07M38.00S,2026-01-22T00:58:35.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641750,6.521024967148489,52.94117647058824,1610612766,25,45,2026-01-22T00:58:52Z,2430000,False,-15.0,9.0,1,left,R. Kalkbrenner alley-oop Layup (5 PTS) (B. Miller 1 AST),"[1641750, 1641706]",1610612766.0,CHA,alley-oop,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,5.0,,,B. Miller,1641706.0,1.0,,,,,,,,
251,PT07M33.00S,2026-01-22T00:58:46.4Z,2,REGULAR,foul,offensive,[],1642281,,,1610612739,25,45,2026-01-22T00:59:03Z,2450000,False,,,0,,J. Tyson offensive FOUL (2 PF),"[1642281, 1642883]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1628159.0,2.0,0.0,James,1642883.0,,,
253,PT07M33.00S,2026-01-22T00:58:46.4Z,2,REGULAR,turnover,offensive foul,[],1642281,,,1610612739,25,45,2026-01-22T00:58:46Z,2470000,False,,,0,,J. Tyson offensive foul TURNOVER (1 TO),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1628159.0,,,,,1.0,,
254,PT07M33.00S,2026-01-22T00:58:54.5Z,2,REGULAR,substitution,out,[],1628378,,,1610612766,25,45,2026-01-22T00:58:58Z,2480000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M33.00S,2026-01-22T00:58:54.5Z,2,REGULAR,substitution,in,[],1629731,,,1610612766,25,45,2026-01-22T00:58:58Z,2490000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M23.00S,2026-01-22T00:59:21.1Z,2,REGULAR,foul,offensive,[],1641750,,,1610612766,25,45,2026-01-22T01:09:10Z,2500000,False,,,0,,R. Kalkbrenner offensive FOUL (2 PF),"[1641750, 1642878]",1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1155.0,2.0,0.0,Proctor,1642878.0,,,
258,PT07M23.00S,2026-01-22T00:59:21.1Z,2,REGULAR,turnover,offensive foul,[],1641750,,,1610612766,25,45,2026-01-22T00:59:21Z,2520000,False,,,0,,R. Kalkbrenner offensive foul TURNOVER (1 TO),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1155.0,,,,,1.0,,
259,PT07M11.00S,2026-01-22T00:59:36.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642281,90.22667542706965,96.07843137254902,1610612739,25,45,2026-01-22T00:59:40Z,2530000,False,230.0,39.0,1,right,MISS J. Tyson 3PT,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Right Corner 3,24+ Right,23.37,Missed,,,,,,,,,,,,,,,,,,
260,PT07M08.00S,2026-01-22T00:59:39.0Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,25,45,2026-01-22T00:59:40Z,2540000,False,,,0,,L. Ball REBOUND (Off:0 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,,,259.0,2.0,2.0,0.0,,,,,,,,,,,,,,
261,PT06M53.00S,2026-01-22T00:59:53.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,8.886333771353483,51.225490196078425,1610612766,25,45,2026-01-22T01:31:03Z,2550000,False,-6.0,31.0,1,left,MISS M. Bridges driving floating Shot,[1628970],1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.16,Missed,,,,,,,,,,,,,,,,,,
263,PT06M50.00S,2026-01-22T00:59:56.7Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,25,45,2026-01-22T00:59:58Z,2570000,False,,,0,,E. Mobley REBOUND (Off:0 Def:8),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,261.0,8.0,8.0,0.0,,,,,,,,,,,,,,
264,PT06M41.00S,2026-01-22T01:00:05.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,91.40932982917214,49.26470588235294,1610612739,25,47,2026-01-22T01:11:35Z,2580000,False,-4.0,28.0,1,right,E. Mobley driving DUNK (11 PTS),[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,2.85,Made,,,,,11.0,,,,,,,,,,,,,
265,PT06M41.00S,2026-01-22T01:00:43.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,25,47,2026-01-22T01:00:43Z,2590000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M41.00S,2026-01-22T01:01:25.6Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612766,25,47,2026-01-22T01:01:36Z,2600000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,2882.0,,,,,,,
268,PT06M41.00S,2026-01-22T01:01:32.6Z,2,REGULAR,substitution,out,[],1630163,,,1610612766,25,47,2026-01-22T01:04:12Z,2610000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M41.00S,2026-01-22T01:01:32.6Z,2,REGULAR,substitution,out,[],1630596,,,1610612766,25,47,2026-01-22T01:04:12Z,2620000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M41.00S,2026-01-22T01:01:32.6Z,2,REGULAR,substitution,in,[],1629012,,,1610612766,25,47,2026-01-22T01:04:12Z,2630000,False,,,0,,SUB in: C. Sexton,[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M41.00S,2026-01-22T01:01:32.6Z,2,REGULAR,substitution,in,[],1628386,,,1610612766,25,47,2026-01-22T01:04:12Z,2640000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M31.00S,2026-01-22T01:04:14.0Z,2,REGULAR,foul,personal,[],1642878,,,1610612766,25,47,2026-01-22T01:04:23Z,2650000,False,,,0,,T. Proctor personal FOUL (1 PF),"[1642878, 1629012]",1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2882.0,1.0,0.0,Sexton,1629012.0,,,
274,PT06M19.00S,2026-01-22T01:04:26.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,8.09789750328515,54.166666666666664,1610612766,25,47,2026-01-22T01:12:01Z,2670000,False,-21.0,24.0,1,left,MISS M. Bridges driving floating Shot,[1628970],1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.15,Missed,,,,,,,,,,,,,,,,,,
275,PT06M15.00S,2026-01-22T01:04:30.4Z,2,REGULAR,rebound,defensive,[],1642878,,,1610612739,25,47,2026-01-22T01:04:32Z,2680000,False,,,0,,T. Proctor REBOUND (Off:0 Def:1),[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,Restricted Area,0-8 Center,,,274.0,1.0,1.0,0.0,,,,,,,,,,,,,,
276,PT06M08.00S,2026-01-22T01:04:37.3Z,2,REGULAR,3pt,Jump Shot,[],1642281,70.51576872536137,78.92156862745098,1610612739,25,47,2026-01-22T01:04:42Z,2690000,False,145.0,225.0,1,right,MISS J. Tyson 26' 3PT,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Right Center,26.72,Missed,,,,,,,,,,,,,,,,,,
277,PT06M05.00S,2026-01-22T01:04:40.3Z,2,REGULAR,rebound,offensive,[],1626204,,,1610612739,25,47,2026-01-22T01:04:42Z,2700000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:1),[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Right Center,,,276.0,2.0,1.0,1.0,,,,,,,,,,,,,,
