actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
377,PT00M01.40S,2026-03-18T00:11:34.5Z,2,REGULAR,steal,,[],1631217,,,1610612766,59,57,2026-03-18T00:11:36Z,3690000,False,,,0,,M. Diabaté STEAL (2 STL),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
378,PT00M00.00S,2026-03-18T00:11:37.5Z,2,REGULAR,turnover,bad pass,[],1631217,,,1610612766,59,57,2026-03-18T00:39:09Z,3700000,False,,,0,,M. Diabaté bad pass TURNOVER (2 TO),"[1631217, 1642352]",1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2.0,,,,,,Johnson,1642352.0
379,PT00M00.00S,2026-03-18T00:11:37.5Z,2,REGULAR,steal,,[],1642352,,,1610612748,59,57,2026-03-18T00:11:41Z,3710000,False,,,0,,K. Johnson STEAL (2 STL),[1642352],1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
380,PT00M00.00S,2026-03-18T00:11:45.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642352,28.728646517739815,18.137254901960784,1610612748,59,57,2026-03-18T00:39:42Z,3720000,False,159.0,218.0,1,left,MISS K. Johnson 26' pullup 3PT,[1642352],1610612748.0,MIA,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,26.96,Missed,,,,,,,,,,,,,,,,,,
381,PT00M00.00S,2026-03-18T00:11:48.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,59,57,2026-03-18T00:11:48Z,3730000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,380.0,,,,,,,,,,,,,,,,,
382,PT00M00.00S,2026-03-18T00:11:53.2Z,2,REGULAR,period,end,[],0,,,1610612748,59,57,2026-03-18T00:11:53Z,3740000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2026-03-18T00:26:09.5Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612748,59,57,2026-03-18T00:26:51Z,3750000,False,,,0,,SUB out: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT12M00.00S,2026-03-18T00:26:09.5Z,3,REGULAR,substitution,out,['startperiod'],1642883,,,1610612748,59,57,2026-03-18T00:26:51Z,3760000,False,,,0,,SUB out: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT12M00.00S,2026-03-18T00:26:09.5Z,3,REGULAR,substitution,out,['startperiod'],1631323,,,1610612748,59,57,2026-03-18T00:26:51Z,3770000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT12M00.00S,2026-03-18T00:26:09.5Z,3,REGULAR,substitution,out,['startperiod'],1631170,,,1610612748,59,57,2026-03-18T00:26:51Z,3780000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT12M00.00S,2026-03-18T00:26:09.5Z,3,REGULAR,substitution,out,['startperiod'],1642352,,,1610612748,59,57,2026-03-18T00:26:51Z,3790000,False,,,0,,SUB out: K. Johnson,[1642352],1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT12M00.00S,2026-03-18T00:26:09.5Z,3,REGULAR,substitution,in,['startperiod'],1642851,,,1610612748,59,57,2026-03-18T00:26:51Z,3800000,False,,,0,,SUB in: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT12M00.00S,2026-03-18T00:26:09.5Z,3,REGULAR,substitution,in,['startperiod'],1641706,,,1610612748,59,57,2026-03-18T00:26:51Z,3810000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT12M00.00S,2026-03-18T00:26:09.5Z,3,REGULAR,substitution,in,['startperiod'],1630558,,,1610612748,59,57,2026-03-18T00:26:51Z,3820000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT12M00.00S,2026-03-18T00:26:09.5Z,3,REGULAR,substitution,in,['startperiod'],1642276,,,1610612748,59,57,2026-03-18T00:26:51Z,3830000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT12M00.00S,2026-03-18T00:26:09.5Z,3,REGULAR,substitution,in,['startperiod'],1641796,,,1610612748,59,57,2026-03-18T00:26:51Z,3840000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT12M00.00S,2026-03-18T00:26:54.9Z,3,REGULAR,period,start,[],0,,,1610612766,59,57,2026-03-18T00:26:54Z,3850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT11M48.00S,2026-03-18T00:27:06.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642851,6.389618922470433,48.03921568627451,1610612766,61,57,2026-03-18T00:27:13Z,3860000,False,10.0,8.0,1,left,K. Knueppel driving Layup (9 PTS) (L. Ball 6 AST),"[1642851, 1630163]",1610612766.0,CHA,driving,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,1.24,Made,,,,,,,,,,9.0,,L. Ball,1630163.0,6.0,,,,
397,PT11M28.00S,2026-03-18T00:27:25.9Z,3,REGULAR,3pt,Jump Shot,[],1641796,70.77858081471747,76.47058823529412,1610612748,61,57,2026-03-18T01:00:55Z,3880000,False,132.0,222.0,1,right,MISS P. Larsson 25' pullup 3PT,[1641796],1610612748.0,MIA,pullup,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Right Center,25.87,Missed,,,,,,,,,,,,,,,,,,
398,PT11M26.00S,2026-03-18T00:27:27.9Z,3,REGULAR,rebound,defensive,[],1631217,,,1610612766,61,57,2026-03-18T00:27:31Z,3890000,False,,,0,,M. Diabaté REBOUND (Off:3 Def:5),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Right Center,,,397.0,8.0,5.0,3.0,,,,,,,,,,,,,,
399,PT11M20.00S,2026-03-18T00:27:34.5Z,3,REGULAR,3pt,Jump Shot,[],1630163,29.911300919842315,27.696078431372552,1610612766,61,57,2026-03-18T00:51:56Z,3900000,False,112.0,229.0,1,left,MISS L. Ball 25' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,25.44,Missed,,,,,,,,,,,,,,,,,,
400,PT11M16.00S,2026-03-18T00:27:38.5Z,3,REGULAR,rebound,defensive,[],1642276,,,1610612748,61,57,2026-03-18T00:27:39Z,3910000,False,,,0,,K. Ware REBOUND (Off:1 Def:4),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,,,399.0,5.0,4.0,1.0,,,,,,,,,,,,,,
401,PT11M08.00S,2026-03-18T00:27:45.9Z,3,REGULAR,3pt,Jump Shot,[],1642276,66.04796320630749,35.53921568627451,1610612748,61,57,2026-03-18T00:27:49Z,3920000,False,-72.0,267.0,1,right,MISS K. Ware 27' 3PT,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Center,27.62,Missed,,,,,,,,,,,,,,,,,,
402,PT11M06.00S,2026-03-18T00:27:47.9Z,3,REGULAR,rebound,defensive,[],1642851,,,1610612766,61,57,2026-03-18T00:27:49Z,3930000,False,,,0,,K. Knueppel REBOUND (Off:0 Def:2),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Center,,,401.0,2.0,2.0,0.0,,,,,,,,,,,,,,
403,PT10M45.00S,2026-03-18T00:28:09.1Z,3,REGULAR,3pt,Jump Shot,[],1641706,30.962549277266753,71.56862745098039,1610612766,64,57,2026-03-18T00:28:12Z,3940000,False,-108.0,239.0,1,left,B. Miller 26' 3PT  (8 PTS) (L. Ball 7 AST),"[1641706, 1630163]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,26.17,Made,,,,,,,,,,8.0,,L. Ball,1630163.0,7.0,,,,
405,PT10M42.00S,2026-03-18T00:28:15.6Z,3,REGULAR,3pt,Jump Shot,[],1629639,74.72076215505913,15.196078431372548,1610612748,64,57,2026-03-18T01:25:44Z,3960000,False,-174.0,185.0,1,right,MISS T. Herro 25' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,25.4,Missed,,,,,,,,,,,,,,,,,,
406,PT10M40.00S,2026-03-18T00:28:17.6Z,3,REGULAR,rebound,offensive,[],1641796,,,1610612748,64,57,2026-03-18T01:25:44Z,3970000,False,,,0,,P. Larsson REBOUND (Off:2 Def:0),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Left Center,,,405.0,2.0,0.0,2.0,,,,,,,,,,,,,,
407,PT10M32.00S,2026-03-18T00:28:21.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630558,67.62483574244416,64.70588235294117,1610612748,64,57,2026-03-18T00:28:25Z,3980000,False,74.0,252.0,1,right,MISS D. Mitchell 26' 3PT,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,26.23,Missed,,,,,,,,,,,,,,,,,,
408,PT10M29.00S,2026-03-18T00:28:24.4Z,3,REGULAR,rebound,defensive,[],1631217,,,1610612766,64,57,2026-03-18T00:28:24Z,3990000,False,,,0,,M. Diabaté REBOUND (Off:3 Def:6),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Center,,,407.0,9.0,6.0,3.0,,,,,,,,,,,,,,
409,PT10M15.00S,2026-03-18T00:28:40.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,6.783837056504599,44.11764705882353,1610612766,66,57,2026-03-18T00:28:47Z,4000000,False,29.0,11.0,1,left,L. Ball driving Layup (18 PTS) (M. Diabaté 2 AST),"[1630163, 1631217]",1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,3.15,Made,,,,,,,,,,18.0,,M. Diabaté,1631217.0,2.0,,,,
411,PT10M15.00S,2026-03-18T00:28:46.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,66,57,2026-03-18T00:28:46Z,4020000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT09M57.00S,2026-03-18T00:31:53.2Z,3,REGULAR,3pt,Jump Shot,[],1642276,70.64717477003943,24.509803921568626,1610612748,66,57,2026-03-18T00:31:58Z,4030000,False,-127.0,223.0,1,right,MISS K. Ware 25' 3PT,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,,
413,PT09M54.00S,2026-03-18T00:31:56.2Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,66,57,2026-03-18T00:31:58Z,4040000,False,,,0,,L. Ball REBOUND (Off:1 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,412.0,4.0,3.0,1.0,,,,,,,,,,,,,,
414,PT09M48.00S,2026-03-18T00:32:01.7Z,3,REGULAR,3pt,Jump Shot,[],1630163,29.25427069645204,23.774509803921568,1610612766,66,57,2026-03-18T00:32:07Z,4050000,False,131.0,222.0,1,left,MISS L. Ball 25' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
415,PT09M44.00S,2026-03-18T00:32:05.7Z,3,REGULAR,rebound,defensive,[],1642276,,,1610612748,66,57,2026-03-18T00:32:07Z,4060000,False,,,0,,K. Ware REBOUND (Off:1 Def:5),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,,,414.0,6.0,5.0,1.0,,,,,,,,,,,,,,
416,PT09M36.00S,2026-03-18T00:32:13.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,87.07293035479631,43.13725490196079,1610612748,66,59,2026-03-18T00:32:17Z,4070000,False,-34.0,69.0,1,right,D. Mitchell 7' driving floating Jump Shot (4 PTS) (T. Herro 4 AST),"[1630558, 1629639]",1610612748.0,MIA,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,7.71,Made,,,,,,,,,,4.0,,T. Herro,1629639.0,4.0,,,,
418,PT09M16.00S,2026-03-18T00:32:33.0Z,3,REGULAR,3pt,Jump Shot,[],1641706,24.52365308804205,15.931372549019606,1610612766,66,59,2026-03-18T00:32:42Z,4090000,False,170.0,178.0,1,left,MISS B. Miller 24' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,24.63,Missed,,,,,,,,,,,,,,,,,,
419,PT09M16.00S,2026-03-18T00:32:33.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,66,59,2026-03-18T00:32:42Z,4100000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,418.0,,,,,,,,,,,,,,,,,
420,PT09M16.00S,2026-03-18T00:32:39.0Z,3,REGULAR,foul,personal,[],1626181,,,1610612766,66,59,2026-03-18T00:32:59Z,4110000,False,,,0,,N. Powell loose ball personal FOUL (3 PF),"[1626181, 1642851]",1610612748.0,MIA,loose ball,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1155.0,3.0,0.0,Knueppel,1642851.0,,,,,,,,,
422,PT09M08.00S,2026-03-18T00:33:16.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641706,6.521024967148489,45.588235294117645,1610612766,66,59,2026-03-18T00:33:20Z,4130000,False,22.0,9.0,1,left,MISS B. Miller driving Layup,[1641706],1610612766.0,CHA,driving,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,2.38,Missed,,,,,,,,,,,,,,,,,,
423,PT09M06.00S,2026-03-18T00:33:18.9Z,3,REGULAR,rebound,defensive,[],1642276,,,1610612748,66,59,2026-03-18T00:33:20Z,4140000,False,,,0,,K. Ware REBOUND (Off:1 Def:6),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,422.0,7.0,6.0,1.0,,,,,,,,,,,,,,
424,PT08M59.00S,2026-03-18T00:33:26.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642276,89.17542706964521,46.568627450980394,1610612748,66,59,2026-03-18T00:33:33Z,4150000,False,-17.0,49.0,1,right,MISS K. Ware driving bank Shot,[1642276],1610612748.0,MIA,driving bank,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,5.22,Missed,,,,,,,,,,,,,,,,,,
425,PT08M56.00S,2026-03-18T00:33:29.3Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,66,59,2026-03-18T00:33:33Z,4160000,False,,,0,,M. Bridges REBOUND (Off:0 Def:8),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,424.0,8.0,8.0,0.0,,,,,,,,,,,,,,
426,PT08M50.00S,2026-03-18T00:33:35.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628970,7.966491458607096,40.19607843137255,1610612766,66,59,2026-03-18T01:01:43Z,4170000,False,49.0,22.0,1,left,MISS M. Bridges driving Hook,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,5.39,Missed,,,,,,,,,,,,,,,,,,
427,PT08M48.00S,2026-03-18T00:33:37.0Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,66,59,2026-03-18T00:33:40Z,4180000,False,,,0,,T. Herro REBOUND (Off:1 Def:5),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,426.0,6.0,5.0,1.0,,,,,,,,,,,,,,
428,PT08M46.00S,2026-03-18T00:33:43.8Z,3,REGULAR,foul,personal,['2freethrow'],1641706,,,1610612748,66,59,2026-03-18T00:33:59Z,4190000,False,,,0,,B. Miller shooting personal FOUL (4 PF) (Powell 2 FT),"[1641706, 1626181]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,1155.0,4.0,0.0,Powell,1626181.0,,,,,,,,,
430,PT08M46.00S,2026-03-18T00:34:09.3Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1626181,,,1610612748,66,59,2026-03-18T00:34:09Z,4210000,False,,,0,,MISS N. Powell Free Throw 1 of 2,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
431,PT08M46.00S,2026-03-18T00:34:09.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,66,59,2026-03-18T00:34:09Z,4220000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,430.0,,,,,,,,,,,,,,,,,
432,PT08M46.00S,2026-03-18T00:34:16.4Z,3,REGULAR,substitution,out,[],1641706,,,1610612748,66,59,2026-03-18T00:34:19Z,4230000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT08M46.00S,2026-03-18T00:34:16.4Z,3,REGULAR,substitution,in,[],1642883,,,1610612748,66,59,2026-03-18T00:34:19Z,4240000,False,,,0,,SUB in: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT08M46.00S,2026-03-18T00:34:28.9Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1626181,,,1610612748,66,60,2026-03-18T00:34:28Z,4250000,False,,,0,,N. Powell Free Throw 2 of 2 (5 PTS),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
435,PT08M34.00S,2026-03-18T00:34:45.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642851,6.389618922470433,45.83333333333333,1610612766,68,60,2026-03-18T00:34:50Z,4260000,False,21.0,8.0,1,left,K. Knueppel driving Layup (11 PTS) (M. Diabaté 3 AST),"[1642851, 1631217]",1610612766.0,CHA,driving,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,,,,,11.0,,M. Diabaté,1631217.0,3.0,,,,
437,PT08M34.00S,2026-03-18T00:34:49.1Z,3,REGULAR,foul,personal,['1freethrow'],1641796,,,1610612766,68,60,2026-03-18T00:35:02Z,4280000,False,,,0,,P. Larsson shooting personal FOUL (3 PF) (Knueppel 1 FT),"[1641796, 1642851]",1610612748.0,MIA,shooting,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,,,,,,,1155.0,3.0,0.0,Knueppel,1642851.0,,,,,,,,,
442,PT08M34.00S,2026-03-18T00:35:15.4Z,3,REGULAR,violation,lane,[],1629639,,,1610612766,68,60,2026-03-18T00:35:48Z,4295000,False,,,0,,T. Herro lane VIOLATION,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT08M34.00S,2026-03-18T00:35:15.4Z,3,REGULAR,freethrow,1 of 1,[],1642851,,,1610612766,69,60,2026-03-18T00:35:38Z,4300000,False,,,0,,K. Knueppel Free Throw 1 of 1 (12 PTS),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
441,PT08M25.00S,2026-03-18T00:35:46.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641796,92.32917214191852,52.94117647058824,1610612748,69,62,2026-03-18T00:35:51Z,4320000,False,15.0,20.0,1,right,P. Larsson driving Layup (9 PTS) (D. Mitchell 2 AST),"[1641796, 1630558]",1610612748.0,MIA,driving,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,,,,,,9.0,,D. Mitchell,1630558.0,2.0,,,,
443,PT08M21.00S,2026-03-18T00:35:56.1Z,3,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,69,62,2026-03-18T00:36:01Z,4330000,False,,,0,,L. Ball bad pass out-of-bounds TURNOVER (3 TO),[1630163],1610612766.0,CHA,bad pass,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627963.0,,,,,,3.0,,,,,,,
444,PT08M08.00S,2026-03-18T00:36:08.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626181,84.57621550591328,58.08823529411765,1610612748,69,64,2026-03-18T01:02:12Z,4340000,False,40.0,92.0,1,right,N. Powell 10' driving floating Jump Shot (7 PTS) (D. Mitchell 3 AST),"[1626181, 1630558]",1610612748.0,MIA,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,10.09,Made,,,,,,,,,,7.0,,D. Mitchell,1630558.0,3.0,,,,
446,PT07M56.00S,2026-03-18T00:36:20.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642851,6.652431011826544,59.55882352941176,1610612766,71,64,2026-03-18T01:02:28Z,4360000,False,-48.0,10.0,1,left,K. Knueppel driving floating bank Jump Shot (14 PTS) (L. Ball 8 AST),"[1642851, 1630163]",1610612766.0,CHA,driving floating bank,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),0-8 Center,4.88,Made,,,,,,,,,,14.0,,L. Ball,1630163.0,8.0,,,,
450,PT07M44.00S,2026-03-18T00:37:47.7Z,3,REGULAR,foul,personal,['2freethrow'],1642851,,,1610612748,71,64,2026-03-18T00:38:06Z,4400000,False,,,0,,K. Knueppel shooting personal FOUL (4 PF) (Larsson 2 FT),"[1642851, 1641796]",1610612766.0,CHA,shooting,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1146.0,4.0,0.0,Larsson,1641796.0,,,,,,,,,
452,PT07M44.00S,2026-03-18T00:38:22.6Z,3,REGULAR,freethrow,1 of 2,[],1641796,,,1610612748,71,65,2026-03-18T00:38:22Z,4420000,False,,,0,,P. Larsson Free Throw 1 of 2 (10 PTS),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
453,PT07M44.00S,2026-03-18T00:38:24.9Z,3,REGULAR,substitution,out,[],1642851,,,1610612748,71,65,2026-03-18T00:38:31Z,4430000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT07M44.00S,2026-03-18T00:38:24.9Z,3,REGULAR,substitution,in,[],1629632,,,1610612748,71,65,2026-03-18T00:38:31Z,4440000,False,,,0,,SUB in: C. White,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT07M44.00S,2026-03-18T00:38:44.9Z,3,REGULAR,freethrow,2 of 2,[],1641796,,,1610612748,71,66,2026-03-18T00:38:44Z,4450000,False,,,0,,P. Larsson Free Throw 2 of 2 (11 PTS),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
456,PT07M26.00S,2026-03-18T00:39:13.6Z,3,REGULAR,foul,personal,[],1630558,,,1610612766,71,66,2026-03-18T00:39:19Z,4460000,False,,,0,,D. Mitchell personal FOUL (2 PF),"[1630558, 1628970]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,,,,,,,1627963.0,2.0,0.0,Bridges,1628970.0,,,,,,,,,
458,PT07M10.00S,2026-03-18T00:39:40.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1631217,10.068988173455978,47.794117647058826,1610612766,71,66,2026-03-18T01:03:49Z,4480000,False,11.0,42.0,1,left,MISS M. Diabaté driving Hook,[1631217],1610612766.0,CHA,driving,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,4.35,Missed,,,,,,,,,,,,,,,,,,
459,PT07M08.00S,2026-03-18T00:39:42.2Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612748,71,66,2026-03-18T00:39:44Z,4490000,False,,,0,,N. Powell REBOUND (Off:0 Def:4),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,458.0,4.0,4.0,0.0,,,,,,,,,,,,,,
460,PT07M07.00S,2026-03-18T00:39:47.0Z,3,REGULAR,foul,personal,['2freethrow'],1642883,,,1610612748,71,66,2026-03-18T00:40:08Z,4500000,False,,,0,,S. James shooting personal FOUL (1 PF) (Powell 2 FT),"[1642883, 1626181]",1610612766.0,CHA,shooting,,,James,S. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1146.0,1.0,0.0,Powell,1626181.0,,,,,,,,,
462,PT07M07.00S,2026-03-18T00:40:21.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1626181,,,1610612748,71,66,2026-03-18T00:40:40Z,4520000,False,,,0,,MISS N. Powell Free Throw 1 of 2,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
463,PT07M07.00S,2026-03-18T00:40:21.0Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612748,71,66,2026-03-18T00:40:40Z,4530000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,462.0,,,,,,,,,,,,,,,,,
464,PT07M07.00S,2026-03-18T00:40:23.3Z,3,REGULAR,substitution,out,[],1631217,,,1610612748,71,66,2026-03-18T00:40:27Z,4540000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
