actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
95,PT04M45.00S,2026-01-31T17:30:57.5Z,1,REGULAR,rebound,offensive,[],1641706,,,1610612766,20,22,2026-01-31T17:30:57Z,900000,False,,,0,,B. Miller REBOUND (Off:1 Def:1),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,94.0,2.0,1.0,1.0,,
96,PT04M38.00S,2026-01-31T17:31:07.5Z,1,REGULAR,foul,personal,['2freethrow'],203084,,,1610612766,20,22,2026-01-31T17:31:29Z,910000,False,,,0,,H. Barnes shooting personal FOUL (1 PF) (Miller 2 FT),"[203084, 1641706]",1610612759.0,SAS,shooting,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Right,1151.0,1.0,0.0,Miller,1641706.0,,,,,,,,,,,,,,,
98,PT04M38.00S,2026-01-31T17:31:30.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1641706,,,1610612766,21,22,2026-01-31T17:31:30Z,930000,False,,,0,,B. Miller Free Throw 1 of 2 (1 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
99,PT04M38.00S,2026-01-31T17:31:32.4Z,1,REGULAR,substitution,out,[],1630577,,,1610612766,21,22,2026-01-31T17:31:36Z,940000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M38.00S,2026-01-31T17:31:32.4Z,1,REGULAR,substitution,in,[],1642264,,,1610612766,21,22,2026-01-31T17:31:36Z,950000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M38.00S,2026-01-31T17:31:53.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1641706,,,1610612766,22,22,2026-01-31T17:31:53Z,960000,False,,,0,,B. Miller Free Throw 2 of 2 (2 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,
102,PT04M19.00S,2026-01-31T17:32:14.0Z,1,REGULAR,3pt,Jump Shot,[],203084,27.020367936925098,81.61764705882352,1610612759,22,22,2026-01-31T17:32:20Z,970000,False,-158.0,201.0,1,left,MISS H. Barnes 25' 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,25.61,Missed,,,,,,,,,,,,,
103,PT04M16.00S,2026-01-31T17:32:17.0Z,1,REGULAR,rebound,defensive,[],1642883,,,1610612766,22,22,2026-01-31T17:32:20Z,980000,False,,,0,,S. James REBOUND (Off:0 Def:1),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,102.0,1.0,1.0,0.0,,
104,PT04M11.00S,2026-01-31T17:32:24.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,89.17542706964521,51.225490196078425,1610612766,22,22,2026-01-31T17:33:27Z,990000,False,6.0,49.0,1,right,MISS B. Miller pullup Shot - blocked,"[1641706, 1642844]",1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.97,Missed,,,,,,,,,,,,Harper,1642844.0
105,PT04M11.00S,2026-01-31T17:32:24.6Z,1,REGULAR,block,,[],1642844,,,1610612766,22,22,2026-01-31T17:32:26Z,1000000,False,,,0,,D. Harper BLOCK (1 BLK),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
106,PT04M10.00S,2026-01-31T17:32:25.6Z,1,REGULAR,rebound,offensive,[],1641706,,,1610612766,22,22,2026-01-31T17:33:27Z,1010000,False,,,0,,B. Miller REBOUND (Off:2 Def:1),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,104.0,3.0,1.0,2.0,,
107,PT03M54.00S,2026-01-31T17:32:38.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630182,74.06373193166885,84.31372549019608,1610612766,22,22,2026-01-31T17:32:44Z,1020000,False,172.0,191.0,1,right,MISS J. Green 25' 3PT,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,25.7,Missed,,,,,,,,,,,,,
108,PT03M52.00S,2026-01-31T17:32:40.6Z,1,REGULAR,rebound,defensive,[],203084,,,1610612759,22,22,2026-01-31T17:32:44Z,1030000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,107.0,1.0,1.0,0.0,,
109,PT03M44.00S,2026-01-31T17:32:48.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,19.530223390275953,48.03921568627451,1610612759,22,22,2026-01-31T17:33:48Z,1040000,False,10.0,131.0,1,left,MISS H. Barnes 13' pullup Shot,[203084],1610612759.0,SAS,pullup,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.15,Missed,,,,,,,,,,,,,
110,PT03M42.00S,2026-01-31T17:32:50.5Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612766,22,22,2026-01-31T17:32:54Z,1050000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,109.0,1.0,1.0,0.0,,
111,PT03M24.00S,2026-01-31T17:33:08.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642883,82.21090670170827,50.49019607843137,1610612766,22,22,2026-01-31T17:34:01Z,1060000,False,2.0,115.0,1,right,MISS S. James 11' driving floating Shot,[1642883],1610612766.0,CHA,driving floating,,,James,S. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.47,Missed,,,,,,,,,,,,,
112,PT03M22.00S,2026-01-31T17:33:10.1Z,1,REGULAR,rebound,defensive,[],1628436,,,1610612759,22,22,2026-01-31T17:33:14Z,1070000,False,,,0,,L. Kornet REBOUND (Off:0 Def:1),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,111.0,1.0,1.0,0.0,,
113,PT03M17.00S,2026-01-31T17:33:18.2Z,1,REGULAR,turnover,backcourt,[],203084,,,1610612759,22,22,2026-01-31T17:33:29Z,1080000,False,,,0,,H. Barnes backcourt TURNOVER (1 TO),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,1201.0,,,,,,,,,,,1.0,,,,,,,,
114,PT03M17.00S,2026-01-31T17:33:24.0Z,1,REGULAR,substitution,out,[],1641706,,,1610612766,22,22,2026-01-31T17:33:35Z,1090000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M17.00S,2026-01-31T17:33:24.0Z,1,REGULAR,substitution,out,[],1642264,,,1610612766,22,22,2026-01-31T17:33:35Z,1100000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M17.00S,2026-01-31T17:33:24.0Z,1,REGULAR,substitution,in,[],1642851,,,1610612766,22,22,2026-01-31T17:33:35Z,1110000,False,,,0,,SUB in: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M17.00S,2026-01-31T17:33:24.0Z,1,REGULAR,substitution,in,[],1628368,,,1610612766,22,22,2026-01-31T17:33:35Z,1120000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M04.00S,2026-01-31T17:33:55.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642851,87.33574244415243,51.9607843137255,1610612766,22,22,2026-01-31T17:33:59Z,1130000,False,10.0,67.0,1,right,MISS K. Knueppel 6' turnaround fadeaway Shot,[1642851],1610612766.0,CHA,turnaround fadeaway,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.72,Missed,,,,,,,,,,,,,
119,PT03M02.00S,2026-01-31T17:33:57.8Z,1,REGULAR,rebound,offensive,[],1630182,,,1610612766,22,22,2026-01-31T17:33:57Z,1140000,False,,,0,,J. Green REBOUND (Off:1 Def:0),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,118.0,1.0,0.0,1.0,,
120,PT02M58.00S,2026-01-31T17:34:01.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642851,91.80354796320631,48.77450980392157,1610612766,24,22,2026-01-31T17:34:05Z,1150000,False,-6.0,25.0,1,right,K. Knueppel cutting Layup (4 PTS) (J. Green 1 AST),"[1642851, 1630182]",1610612766.0,CHA,cutting,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,,,,,,2.52,Made,4.0,J. Green,1630182.0,1.0,,,,,,,,,
122,PT02M38.00S,2026-01-31T17:34:21.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642844,14.536793692509855,35.53921568627451,1610612759,24,24,2026-01-31T17:35:04Z,1170000,False,72.0,84.0,1,left,D. Harper 11' pullup Jump Shot (4 PTS) (D. Fox 2 AST),"[1642844, 1628368]",1610612759.0,SAS,pullup,,,Harper,D. Harper,,,,,In The Paint (Non-RA),8-16 Right,,,,,,11.09,Made,4.0,D. Fox,1628368.0,2.0,,,,,,,,,
124,PT02M27.00S,2026-01-31T17:34:32.8Z,1,REGULAR,turnover,bad pass,[],1642883,,,1610612766,24,24,2026-01-31T17:34:36Z,1190000,False,,,0,,S. James bad pass TURNOVER (1 TO),"[1642883, 1628436]",1610612766.0,CHA,,,,James,S. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,Kornet,1628436.0,,,,,,
125,PT02M27.00S,2026-01-31T17:34:32.8Z,1,REGULAR,steal,,[],1628436,,,1610612759,24,24,2026-01-31T17:34:34Z,1200000,False,,,0,,L. Kornet STEAL (1 STL),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
126,PT02M18.00S,2026-01-31T17:34:42.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642844,30.305519053876477,26.96078431372549,1610612759,24,27,2026-01-31T17:34:46Z,1210000,False,115.0,232.0,1,left,D. Harper 25' 3PT  (7 PTS) (D. Fox 3 AST),"[1642844, 1628368]",1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Right Center,,,,,,25.94,Made,7.0,D. Fox,1628368.0,3.0,,,,,,,,,
129,PT02M02.00S,2026-01-31T17:35:08.4Z,1,REGULAR,substitution,out,[],1630182,,,1610612766,24,27,2026-01-31T17:35:10Z,1240000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M02.00S,2026-01-31T17:35:08.4Z,1,REGULAR,substitution,in,[],1629012,,,1610612766,24,27,2026-01-31T17:35:10Z,1250000,False,,,0,,SUB in: C. Sexton,[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M50.00S,2026-01-31T17:35:29.8Z,1,REGULAR,2pt,Jump Shot,[],1641750,82.21090670170827,25.0,1610612766,26,27,2026-01-31T17:35:33Z,1260000,False,-125.0,115.0,1,right,R. Kalkbrenner 16' Jump Shot (2 PTS) (C. Sexton 1 AST),"[1641750, 1629012]",1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Mid-Range,16-24 Left Center,,,,,,16.96,Made,2.0,C. Sexton,1629012.0,1.0,,,,,,,,,
133,PT01M39.00S,2026-01-31T17:35:41.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642844,7.5722733245729295,47.05882352941176,1610612759,26,27,2026-01-31T17:35:47Z,1280000,False,15.0,19.0,1,left,MISS D. Harper driving Layup - blocked,"[1642844, 1641750]",1610612759.0,SAS,driving,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,,,,2.38,Missed,,,,,,,,,,,,Kalkbrenner,1641750.0
134,PT01M39.00S,2026-01-31T17:35:41.1Z,1,REGULAR,block,,[],1641750,,,1610612759,26,27,2026-01-31T17:35:43Z,1290000,False,,,0,,R. Kalkbrenner BLOCK (1 BLK),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
135,PT01M36.00S,2026-01-31T17:35:44.1Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612766,26,27,2026-01-31T17:35:47Z,1300000,False,,,0,,G. Williams REBOUND (Off:0 Def:2),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,133.0,2.0,2.0,0.0,,
136,PT01M34.00S,2026-01-31T17:35:49.5Z,1,REGULAR,foul,offensive,[],1642883,,,1610612766,26,27,2026-01-31T17:36:00Z,1310000,False,,,0,,S. James offensive FOUL (1 PF),"[1642883, 1629640]",1610612766.0,CHA,,,,James,S. James,,,,,Mid-Range,24+ Left,204058.0,1.0,0.0,Johnson,1629640.0,,,,,,,,,,,,,,,
138,PT01M34.00S,2026-01-31T17:35:49.5Z,1,REGULAR,turnover,offensive foul,[],1642883,,,1610612766,26,27,2026-01-31T17:35:49Z,1330000,False,,,0,,S. James offensive foul TURNOVER (2 TO),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Mid-Range,24+ Left,204058.0,,,,,,,,,,,2.0,,,,,,,,
139,PT01M11.00S,2026-01-31T17:36:27.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629640,6.389618922470433,49.01960784313725,1610612759,26,27,2026-01-31T17:36:33Z,1340000,False,5.0,8.0,1,left,MISS K. Johnson driving Layup,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,0.9,Missed,,,,,,,,,,,,,
140,PT01M07.00S,2026-01-31T17:36:31.5Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612766,26,27,2026-01-31T17:36:33Z,1350000,False,,,0,,G. Williams REBOUND (Off:0 Def:3),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,139.0,3.0,3.0,0.0,,
141,PT00M53.40S,2026-01-31T17:36:45.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642851,92.46057818659659,47.794117647058826,1610612766,26,27,2026-01-31T17:36:48Z,1360000,False,-11.0,18.0,1,right,MISS K. Knueppel driving Layup,[1642851],1610612766.0,CHA,driving,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,,,,,,2.14,Missed,,,,,,,,,,,,,
142,PT00M51.90S,2026-01-31T17:36:47.1Z,1,REGULAR,rebound,defensive,[],1628436,,,1610612759,26,27,2026-01-31T17:36:48Z,1370000,False,,,0,,L. Kornet REBOUND (Off:0 Def:2),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,141.0,2.0,2.0,0.0,,
143,PT00M47.00S,2026-01-31T17:36:53.0Z,1,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612759,26,27,2026-01-31T17:37:06Z,1380000,False,,,0,,G. Williams shooting personal FOUL (1 PF) (Johnson 2 FT),"[1629684, 1629640]",1610612766.0,CHA,shooting,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,1201.0,1.0,0.0,Johnson,1629640.0,,,,,,,,,,,,,,,
145,PT00M47.00S,2026-01-31T17:37:25.2Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629640,,,1610612759,26,28,2026-01-31T17:37:25Z,1400000,False,,,0,,K. Johnson Free Throw 1 of 2 (1 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
146,PT00M47.00S,2026-01-31T17:37:26.0Z,1,REGULAR,substitution,out,[],1642883,,,1610612759,26,28,2026-01-31T17:37:44Z,1410000,False,,,0,,SUB out: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M47.00S,2026-01-31T17:37:26.0Z,1,REGULAR,substitution,out,[],1628368,,,1610612759,26,28,2026-01-31T17:37:44Z,1430000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M47.00S,2026-01-31T17:37:26.0Z,1,REGULAR,substitution,in,[],1630163,,,1610612759,26,28,2026-01-31T17:37:44Z,1440000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M47.00S,2026-01-31T17:37:26.0Z,1,REGULAR,substitution,in,[],1642264,,,1610612759,26,28,2026-01-31T17:37:44Z,1450000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M47.00S,2026-01-31T17:37:25.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629640,,,1610612759,26,29,2026-01-31T17:38:08Z,1470000,False,,,0,,K. Johnson Free Throw 2 of 2 (2 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,
153,PT00M35.50S,2026-01-31T17:38:13.6Z,1,REGULAR,foul,offensive,[],1642851,,,1610612766,26,29,2026-01-31T17:38:43Z,1480000,False,,,0,,K. Knueppel offensive FOUL (1 PF),"[1642851, 1642264]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Center,1151.0,1.0,0.0,Castle,1642264.0,,,,,,,,,,,,,,,
155,PT00M35.50S,2026-01-31T17:38:13.6Z,1,REGULAR,turnover,offensive foul,[],1642851,,,1610612766,26,29,2026-01-31T17:38:13Z,1500000,False,,,0,,K. Knueppel offensive foul TURNOVER (1 TO),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Center,1151.0,,,,,,,,,,,1.0,,,,,,,,
156,PT00M21.50S,2026-01-31T17:38:37.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629640,6.783837056504599,95.58823529411765,1610612759,26,29,2026-01-31T17:38:42Z,1510000,False,-228.0,11.0,1,left,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,,,,,,22.82,Missed,,,,,,,,,,,,,
157,PT00M17.10S,2026-01-31T17:38:41.8Z,1,REGULAR,rebound,offensive,[],1642264,,,1610612759,26,29,2026-01-31T17:38:41Z,1520000,False,,,0,,S. Castle REBOUND (Off:1 Def:1),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,156.0,2.0,1.0,1.0,,
158,PT00M17.10S,2026-01-31T17:38:41.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642264,5.590000152587891,50.0,1610612759,26,29,2026-01-31T17:38:41Z,1530000,False,0.0,0.0,1,left,MISS S. Castle tip Layup,[1642264],1610612759.0,SAS,tip,,,Castle,S. Castle,,,,,Mid-Range,8-16 Left,,,,,,0.0,Missed,,,,,,,,,,,,,
159,PT00M16.60S,2026-01-31T17:38:42.3Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,26,29,2026-01-31T17:38:42Z,1540000,False,,,0,,L. Ball REBOUND (Off:0 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,158.0,2.0,2.0,0.0,,
160,PT00M14.40S,2026-01-31T17:38:45.3Z,1,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,26,29,2026-01-31T17:39:37Z,1550000,False,,,0,,L. Ball bad pass out-of-bounds TURNOVER (2 TO),[1630163],1610612766.0,CHA,bad pass,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,2.0,,,,,,,,
161,PT00M14.40S,2026-01-31T17:38:52.5Z,1,REGULAR,substitution,out,[],1641750,,,1610612759,26,29,2026-01-31T17:39:07Z,1560000,False,,,0,,SUB out: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M14.40S,2026-01-31T17:38:52.5Z,1,REGULAR,substitution,out,[],1630163,,,1610612759,26,29,2026-01-31T17:39:07Z,1570000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M14.40S,2026-01-31T17:38:52.5Z,1,REGULAR,substitution,out,[],1628436,,,1610612759,26,29,2026-01-31T17:39:07Z,1580000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M14.40S,2026-01-31T17:38:52.5Z,1,REGULAR,substitution,in,[],1630182,,,1610612759,26,29,2026-01-31T17:39:07Z,1590000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M14.40S,2026-01-31T17:38:52.5Z,1,REGULAR,substitution,in,[],1631217,,,1610612759,26,29,2026-01-31T17:39:07Z,1600000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M14.40S,2026-01-31T17:38:52.5Z,1,REGULAR,substitution,in,[],1641705,,,1610612759,26,29,2026-01-31T17:39:07Z,1610000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M14.40S,2026-01-31T17:38:52.5Z,1,REGULAR,substitution,out,[],1629012,,,1610612759,26,29,2026-01-31T17:39:25Z,1620000,False,,,0,,SUB out: C. Sexton,[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M14.40S,2026-01-31T17:38:52.5Z,1,REGULAR,substitution,in,[],1642883,,,1610612759,26,29,2026-01-31T17:39:25Z,1630000,False,,,0,,SUB in: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT00M00.30S,2026-01-31T17:40:18.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629684,,,1610612759,26,29,2026-01-31T17:40:27Z,1650000,False,,,0,,G. Williams shooting personal FOUL (2 PF) (Castle 2 FT),"[1629684, 1642264]",1610612766.0,CHA,shooting,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,204058.0,2.0,0.0,Castle,1642264.0,,,,,,,,,,,,,,,
172,PT00M00.30S,2026-01-31T17:40:57.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1642264,,,1610612759,26,30,2026-01-31T17:40:57Z,1670000,False,,,0,,S. Castle Free Throw 1 of 2 (3 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
173,PT00M00.30S,2026-01-31T17:40:58.5Z,1,REGULAR,substitution,out,[],1629684,,,1610612759,26,30,2026-01-31T17:41:02Z,1680000,False,,,0,,SUB out: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT00M00.30S,2026-01-31T17:40:58.5Z,1,REGULAR,substitution,in,[],1641750,,,1610612759,26,30,2026-01-31T17:41:02Z,1690000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT00M00.30S,2026-01-31T17:40:57.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1642264,,,1610612759,26,30,2026-01-31T17:41:22Z,1700000,False,,,0,,MISS S. Castle Free Throw 2 of 2,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
176,PT00M00.30S,2026-01-31T17:40:57.2Z,1,REGULAR,rebound,defensive,[],1642883,,,1610612766,26,30,2026-01-31T17:41:22Z,1710000,False,,,0,,S. James REBOUND (Off:0 Def:2),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,175.0,2.0,2.0,0.0,,
177,PT00M00.00S,2026-01-31T17:41:25.0Z,1,REGULAR,period,end,[],0,,,1610612766,26,30,2026-01-31T17:41:25Z,1720000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2026-01-31T17:44:34.4Z,2,REGULAR,substitution,out,['startperiod'],1642883,,,1610612766,26,30,2026-01-31T17:45:06Z,1730000,False,,,0,,SUB out: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2026-01-31T17:44:34.4Z,2,REGULAR,substitution,out,['startperiod'],1630182,,,1610612766,26,30,2026-01-31T17:45:06Z,1740000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2026-01-31T17:44:34.4Z,2,REGULAR,substitution,out,['startperiod'],1641750,,,1610612766,26,30,2026-01-31T17:45:06Z,1750000,False,,,0,,SUB out: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2026-01-31T17:44:34.4Z,2,REGULAR,substitution,in,['startperiod'],1630163,,,1610612766,26,30,2026-01-31T17:45:06Z,1760000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
