actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
196,PT09M50.00S,2025-11-29T23:43:00.5Z,2,REGULAR,3pt,Jump Shot,[],1630163,21.23850197109067,91.66666666666666,1610612766,30,38,2025-11-29T23:43:05Z,1900000,False,-208.0,147.0,1,left,L. Ball 25' 3PT pullup (5 PTS) (R. Kalkbrenner 2 AST),"[1630163, 1641750]",1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,25.5,Made,5.0,,,,,,,,,,R. Kalkbrenner,1641750.0,2.0,,,,,
198,PT09M38.00S,2025-11-29T23:43:12.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,83.919185282523,54.90196078431373,1610612761,30,40,2025-11-29T23:48:19Z,1920000,False,25.0,99.0,1,right,I. Quickley 10' driving floating Jump Shot (7 PTS) (S. Barnes 4 AST),"[1630193, 1630567]",1610612761.0,TOR,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,10.17,Made,7.0,,,,,,,,,,S. Barnes,1630567.0,4.0,,,,,
201,PT09M31.00S,2025-11-29T23:43:24.4Z,2,REGULAR,substitution,out,[],1641711,,,1610612766,30,40,2025-11-29T23:43:32Z,1950000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M31.00S,2025-11-29T23:43:24.4Z,2,REGULAR,substitution,in,[],1642867,,,1610612766,30,40,2025-11-29T23:43:32Z,1960000,False,,,0,,SUB in: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M26.00S,2025-11-29T23:43:48.3Z,2,REGULAR,foul,personal,['2freethrow'],1642867,,,1610612766,30,40,2025-11-29T23:43:59Z,1970000,False,,,0,,C. Murray-Boyles shooting personal FOUL (2 PF) (Bridges 2 FT),"[1642867, 1628970]",1610612761.0,TOR,shooting,,,Murray-Boyles,C. Murray-Boyles,,,,,In The Paint (Non-RA),0-8 Center,,,,202056.0,2.0,0.0,Bridges,1628970.0,,,,,,,,,,,,
205,PT09M26.00S,2025-11-29T23:44:17.5Z,2,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,31,40,2025-11-29T23:44:17Z,1990000,False,,,0,,M. Bridges Free Throw 1 of 2 (3 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
206,PT09M26.00S,2025-11-29T23:44:19.2Z,2,REGULAR,substitution,out,[],1641706,,,1610612766,31,40,2025-11-29T23:44:28Z,2000000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M26.00S,2025-11-29T23:44:19.2Z,2,REGULAR,substitution,in,[],1630544,,,1610612766,31,40,2025-11-29T23:44:28Z,2010000,False,,,0,,SUB in: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M26.00S,2025-11-29T23:44:40.4Z,2,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,32,40,2025-11-29T23:44:40Z,2020000,False,,,0,,M. Bridges Free Throw 2 of 2 (4 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
209,PT09M15.00S,2025-11-29T23:44:53.4Z,2,REGULAR,foul,offensive,[],1627751,,,1610612761,32,40,2025-11-29T23:45:19Z,2030000,False,,,0,,J. Poeltl offensive FOUL (2 PF),"[1627751, 1630163]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Center,,,,1830.0,2.0,0.0,Ball,1630163.0,,,,,,,,,,,,
211,PT09M15.00S,2025-11-29T23:44:53.4Z,2,REGULAR,turnover,offensive foul,[],1627751,,,1610612761,32,40,2025-11-29T23:44:53Z,2050000,False,,,0,,J. Poeltl offensive foul TURNOVER (2 TO),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Center,,,,1830.0,,,,,,,,,,,,2.0,,,,
212,PT09M15.00S,2025-11-29T23:45:25.8Z,2,REGULAR,substitution,out,[],1627751,,,1610612766,32,40,2025-11-29T23:45:33Z,2060000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M15.00S,2025-11-29T23:45:25.8Z,2,REGULAR,substitution,in,[],1630572,,,1610612766,32,40,2025-11-29T23:45:33Z,2070000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M51.00S,2025-11-29T23:45:48.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628970,32.276609724047304,41.66666666666667,1610612766,32,40,2025-11-29T23:49:54Z,2080000,False,42.0,251.0,1,left,MISS M. Bridges 25' fadeaway 3PT,[1628970],1610612766.0,CHA,fadeaway,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,25.43,Missed,,,,,,,,,,,,,,,,,,
215,PT08M49.00S,2025-11-29T23:45:50.2Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,32,40,2025-11-29T23:45:53Z,2090000,False,,,0,,S. Barnes REBOUND (Off:0 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,,,,,,,214.0,5.0,5.0,0.0,,,,,,,,
216,PT08M45.00S,2025-11-29T23:45:53.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,69.46452036793693,81.61764705882352,1610612761,32,40,2025-11-29T23:51:39Z,2100000,False,158.0,235.0,1,right,MISS I. Quickley 28' running 3PT,[1630193],1610612761.0,TOR,running,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,28.28,Missed,,,,,,,,,,,,,,,,,,
217,PT08M42.00S,2025-11-29T23:45:56.5Z,2,REGULAR,rebound,offensive,[],1642867,,,1610612761,32,40,2025-11-29T23:46:04Z,2110000,False,,,0,,C. Murray-Boyles REBOUND (Off:2 Def:1),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Above the Break 3,24+ Right Center,,,,,,,,,216.0,3.0,1.0,2.0,,,,,,,,
218,PT08M35.00S,2025-11-29T23:46:04.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630572,90.48948751642575,4.411764705882353,1610612761,32,43,2025-11-29T23:46:08Z,2120000,False,-228.0,37.0,1,right,S. Mamukelashvili 3PT  (3 PTS) (C. Murray-Boyles 1 AST),"[1630572, 1642867]",1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Left Corner 3,24+ Left,23.09,Made,3.0,,,,,,,,,,C. Murray-Boyles,1642867.0,1.0,,,,,
220,PT08M10.00S,2025-11-29T23:46:28.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,16.770696452036795,60.049019607843135,1610612766,32,43,2025-11-29T23:52:37Z,2140000,False,-50.0,105.0,1,left,MISS L. Ball 11' driving floating Shot - blocked,"[1630163, 1630534]",1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,11.65,Missed,,,,,,,,,,,,,,,,,Agbaji,1630534.0
221,PT08M10.00S,2025-11-29T23:46:28.4Z,2,REGULAR,block,,[],1630534,,,1610612766,32,43,2025-11-29T23:46:31Z,2150000,False,,,0,,O. Agbaji BLOCK (1 BLK),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
222,PT08M08.00S,2025-11-29T23:46:30.4Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,32,43,2025-11-29T23:46:33Z,2160000,False,,,0,,S. Barnes REBOUND (Off:0 Def:6),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,220.0,6.0,6.0,0.0,,,,,,,,
224,PT08M05.00S,2025-11-29T23:46:38.4Z,2,REGULAR,substitution,out,[],1642862,,,1610612761,32,43,2025-11-29T23:46:49Z,2180000,False,,,0,,SUB out: L. McNeeley,[1642862],1610612766.0,CHA,,,,McNeeley,L. McNeeley,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M05.00S,2025-11-29T23:46:38.4Z,2,REGULAR,substitution,out,[],1630567,,,1610612761,32,43,2025-11-29T23:46:49Z,2190000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M05.00S,2025-11-29T23:46:38.4Z,2,REGULAR,substitution,in,[],1642883,,,1610612761,32,43,2025-11-29T23:46:49Z,2200000,False,,,0,,SUB in: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M05.00S,2025-11-29T23:46:38.4Z,2,REGULAR,substitution,in,[],1627742,,,1610612761,32,43,2025-11-29T23:46:49Z,2210000,False,,,0,,SUB in: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M56.00S,2025-11-29T23:47:08.9Z,2,REGULAR,turnover,bad pass,[],1627742,,,1610612761,32,43,2025-11-29T23:47:13Z,2220000,False,,,0,,B. Ingram bad pass TURNOVER (1 TO),"[1627742, 1641750]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,Kalkbrenner,1641750.0,,
229,PT07M56.00S,2025-11-29T23:47:08.9Z,2,REGULAR,steal,,[],1641750,,,1610612766,32,43,2025-11-29T23:47:10Z,2230000,False,,,0,,R. Kalkbrenner STEAL (1 STL),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
230,PT07M46.00S,2025-11-29T23:47:19.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628970,7.30946123521682,50.49019607843137,1610612766,32,43,2025-11-29T23:47:23Z,2240000,False,-2.0,16.0,1,left,MISS M. Bridges driving DUNK,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.64,Missed,,,,,,,,,,,,,,,,,,
231,PT07M44.00S,2025-11-29T23:47:21.3Z,2,REGULAR,rebound,defensive,[],1630572,,,1610612761,32,43,2025-11-29T23:47:23Z,2250000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:1),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,,,230.0,1.0,1.0,0.0,,,,,,,,
232,PT07M31.00S,2025-11-29T23:47:33.9Z,2,REGULAR,3pt,Jump Shot,[],1630193,65.52233902759527,53.18627450980392,1610612761,32,46,2025-11-29T23:47:38Z,2260000,False,16.0,272.0,1,right,I. Quickley 27' 3PT  (10 PTS) (C. Murray-Boyles 2 AST),"[1630193, 1642867]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,27.21,Made,10.0,,,,,,,,,,C. Murray-Boyles,1642867.0,2.0,,,,,
234,PT07M10.00S,2025-11-29T23:47:54.5Z,2,REGULAR,3pt,Jump Shot,[],1628970,3.1044678055190538,2.941176470588235,1610612766,35,46,2025-11-29T23:47:58Z,2280000,False,235.0,-23.0,1,left,M. Bridges 3PT  (7 PTS) (S. James 1 AST),"[1628970, 1642883]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,23.65,Made,7.0,,,,,,,,,,S. James,1642883.0,1.0,,,,,
236,PT06M48.00S,2025-11-29T23:48:17.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630572,87.07293035479631,54.166666666666664,1610612761,35,48,2025-11-29T23:48:23Z,2300000,False,21.0,69.0,1,right,S. Mamukelashvili 7' driving bank Jump Shot (5 PTS) (I. Quickley 5 AST),"[1630572, 1630193]",1610612761.0,TOR,driving bank,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,7.21,Made,5.0,,,,,,,,,,I. Quickley,1630193.0,5.0,,,,,
237,PT06M35.00S,2025-11-29T23:48:34.0Z,2,REGULAR,foul,personal,[],1630534,,,1610612766,35,48,2025-11-29T23:48:45Z,2310000,False,,,0,,O. Agbaji personal FOUL (1 PF),"[1630534, 1630163]",1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Mid-Range,16-24 Right Center,,,,202056.0,1.0,0.0,Ball,1630163.0,,,,,,,,,,,,
239,PT06M35.00S,2025-11-29T23:48:46.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,35,48,2025-11-29T23:48:46Z,2330000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M35.00S,2025-11-29T23:50:31.2Z,2,REGULAR,substitution,out,[],1628970,,,1610612766,35,48,2025-11-29T23:51:38Z,2340000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M35.00S,2025-11-29T23:50:31.2Z,2,REGULAR,substitution,out,[],1630163,,,1610612766,35,48,2025-11-29T23:51:38Z,2350000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M35.00S,2025-11-29T23:50:31.2Z,2,REGULAR,substitution,out,[],1641750,,,1610612766,35,48,2025-11-29T23:51:38Z,2360000,False,,,0,,SUB out: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M35.00S,2025-11-29T23:50:31.2Z,2,REGULAR,substitution,out,[],1630193,,,1610612766,35,48,2025-11-29T23:51:38Z,2370000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M35.00S,2025-11-29T23:50:31.2Z,2,REGULAR,substitution,out,[],1642867,,,1610612766,35,48,2025-11-29T23:51:38Z,2380000,False,,,0,,SUB out: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M35.00S,2025-11-29T23:50:31.2Z,2,REGULAR,substitution,in,[],1629012,,,1610612766,35,48,2025-11-29T23:51:38Z,2390000,False,,,0,,SUB in: C. Sexton,[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M35.00S,2025-11-29T23:50:31.2Z,2,REGULAR,substitution,in,[],1642851,,,1610612766,35,48,2025-11-29T23:51:38Z,2400000,False,,,0,,SUB in: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M35.00S,2025-11-29T23:50:31.2Z,2,REGULAR,substitution,in,[],1631217,,,1610612766,35,48,2025-11-29T23:51:38Z,2410000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M35.00S,2025-11-29T23:50:31.2Z,2,REGULAR,substitution,in,[],1642347,,,1610612766,35,48,2025-11-29T23:51:38Z,2420000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M35.00S,2025-11-29T23:50:31.2Z,2,REGULAR,substitution,in,[],1642266,,,1610612766,35,48,2025-11-29T23:51:38Z,2430000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M20.00S,2025-11-29T23:51:56.0Z,2,REGULAR,3pt,Jump Shot,[],1642851,31.488173455978973,37.5,1610612766,35,48,2025-11-29T23:52:01Z,2440000,False,62.0,243.0,1,left,MISS K. Knueppel 25' 3PT,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Center,25.14,Missed,,,,,,,,,,,,,,,,,,
251,PT06M17.00S,2025-11-29T23:51:59.9Z,2,REGULAR,rebound,defensive,[],1642266,,,1610612761,35,48,2025-11-29T23:51:59Z,2450000,False,,,0,,J. Walter REBOUND (Off:0 Def:2),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Center,,,,,,,,,250.0,2.0,2.0,0.0,,,,,,,,
252,PT06M11.00S,2025-11-29T23:52:05.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630534,92.59198423127464,50.73529411764706,1610612761,35,50,2025-11-29T23:52:10Z,2460000,False,4.0,17.0,1,right,O. Agbaji driving Layup (2 PTS) (B. Ingram 3 AST),"[1630534, 1627742]",1610612761.0,TOR,driving,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,1.75,Made,2.0,,,,,,,,,,B. Ingram,1627742.0,3.0,,,,,
254,PT05M57.00S,2025-11-29T23:52:21.8Z,2,REGULAR,foul,personal,[],1627742,,,1610612766,35,50,2025-11-29T23:52:31Z,2480000,False,,,0,,B. Ingram personal FOUL (1 PF),"[1627742, 1631217]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,1830.0,1.0,0.0,Diabaté,1631217.0,,,,,,,,,,,,
256,PT05M48.00S,2025-11-29T23:52:53.7Z,2,REGULAR,3pt,Jump Shot,[],1642883,7.30946123521682,94.85294117647058,1610612766,35,50,2025-11-29T23:52:58Z,2500000,False,-224.0,16.0,1,left,MISS S. James 3PT,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Left Corner 3,24+ Left,22.49,Missed,,,,,,,,,,,,,,,,,,
257,PT05M45.00S,2025-11-29T23:52:56.7Z,2,REGULAR,rebound,defensive,[],1642347,,,1610612761,35,50,2025-11-29T23:52:58Z,2510000,False,,,0,,J. Shead REBOUND (Off:0 Def:1),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Left Corner 3,24+ Left,,,,,,,,,256.0,1.0,1.0,0.0,,,,,,,,
258,PT05M29.00S,2025-11-29T23:53:12.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630572,85.10183968462549,58.82352941176471,1610612761,35,50,2025-11-29T23:53:18Z,2520000,False,44.0,88.0,1,right,MISS S. Mamukelashvili 9' turnaround Shot,[1630572],1610612761.0,TOR,turnaround,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),8-16 Center,9.8,Missed,,,,,,,,,,,,,,,,,,
259,PT05M26.00S,2025-11-29T23:53:15.1Z,2,REGULAR,rebound,defensive,[],1642883,,,1610612766,35,50,2025-11-29T23:53:15Z,2530000,False,,,0,,S. James REBOUND (Off:0 Def:1),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,258.0,1.0,1.0,0.0,,,,,,,,
260,PT05M09.00S,2025-11-29T23:53:32.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,8.360709592641262,57.35294117647059,1610612766,37,50,2025-11-29T23:53:37Z,2540000,False,-37.0,26.0,1,left,C. Sexton driving bank Jump Shot (8 PTS) (K. Knueppel 2 AST),"[1629012, 1642851]",1610612766.0,CHA,driving bank,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,4.51,Made,8.0,,,,,,,,,,K. Knueppel,1642851.0,2.0,,,,,
262,PT04M59.00S,2025-11-29T23:53:43.5Z,2,REGULAR,2pt,Jump Shot,[],1627742,77.87450722733246,75.49019607843137,1610612761,37,50,2025-11-29T23:53:47Z,2560000,False,127.0,155.0,1,right,MISS B. Ingram 20' pullup Shot,[1627742],1610612761.0,TOR,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right Center,20.11,Missed,,,,,,,,,,,,,,,,,,
263,PT04M56.00S,2025-11-29T23:53:45.4Z,2,REGULAR,rebound,defensive,[],1642851,,,1610612766,37,50,2025-11-29T23:53:45Z,2570000,False,,,0,,K. Knueppel REBOUND (Off:0 Def:2),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Mid-Range,16-24 Right Center,,,,,,,,,262.0,2.0,2.0,0.0,,,,,,,,
264,PT04M51.00S,2025-11-29T23:53:50.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1631217,6.915243101182654,51.470588235294116,1610612766,37,50,2025-11-29T23:56:59Z,2580000,False,-7.0,13.0,1,left,MISS M. Diabaté running Shot,[1631217],1610612766.0,CHA,running,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,1.45,Missed,,,,,,,,,,,,,,,,,,
265,PT04M48.00S,2025-11-29T23:53:53.4Z,2,REGULAR,rebound,offensive,[],1631217,,,1610612766,37,50,2025-11-29T23:53:53Z,2590000,False,,,0,,M. Diabaté REBOUND (Off:1 Def:0),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,,,264.0,1.0,0.0,1.0,,,,,,,,
266,PT04M48.00S,2025-11-29T23:53:53.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631217,5.590000152587891,50.0,1610612766,39,50,2025-11-29T23:53:53Z,2600000,False,0.0,0.0,1,left,M. Diabaté tip Layup (4 PTS),[1631217],1610612766.0,CHA,tip,,,Diabaté,M. Diabaté,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
267,PT04M29.00S,2025-11-29T23:54:13.1Z,2,REGULAR,3pt,Jump Shot,[],1630572,75.24638633377135,12.745098039215685,1610612761,39,50,2025-11-29T23:54:16Z,2610000,False,-186.0,180.0,1,right,MISS S. Mamukelashvili 25' 3PT,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,25.92,Missed,,,,,,,,,,,,,,,,,,
268,PT04M26.00S,2025-11-29T23:54:16.1Z,2,REGULAR,rebound,defensive,[],1642883,,,1610612766,39,50,2025-11-29T23:54:16Z,2620000,False,,,0,,S. James REBOUND (Off:0 Def:2),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Above the Break 3,24+ Left Center,,,,,,,,,267.0,2.0,2.0,0.0,,,,,,,,
270,PT04M22.00S,2025-11-29T23:54:28.3Z,2,REGULAR,substitution,out,[],1630572,,,1610612766,39,50,2025-11-29T23:54:35Z,2640000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M22.00S,2025-11-29T23:54:28.3Z,2,REGULAR,substitution,in,[],1627751,,,1610612766,39,50,2025-11-29T23:54:35Z,2650000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M22.00S,2025-11-29T23:54:28.3Z,2,REGULAR,substitution,out,[],1630534,,,1610612766,39,50,2025-11-29T23:54:41Z,2660000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M22.00S,2025-11-29T23:54:28.3Z,2,REGULAR,substitution,in,[],1630567,,,1610612766,39,50,2025-11-29T23:54:41Z,2670000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M17.00S,2025-11-29T23:55:05.1Z,2,REGULAR,3pt,Jump Shot,[],1642851,31.61957950065703,66.66666666666666,1610612766,39,50,2025-11-29T23:59:10Z,2680000,False,-83.0,245.0,1,left,MISS K. Knueppel 25' step back 3PT,[1642851],1610612766.0,CHA,step back,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,25.85,Missed,,,,,,,,,,,,,,,,,,
276,PT04M15.00S,2025-11-29T23:55:07.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,39,50,2025-11-29T23:55:13Z,2690000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,275.0,,,,,,,,,,,
277,PT04M15.00S,2025-11-29T23:55:13.0Z,2,REGULAR,foul,personal,[],1631217,,,1610612761,39,50,2025-11-29T23:55:30Z,2700000,False,,,0,,M. Diabaté loose ball personal FOUL (1 PF),"[1631217, 1630567]",1610612766.0,CHA,loose ball,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,202056.0,1.0,0.0,Barnes,1630567.0,,,,,,,,,,,,
279,PT04M15.00S,2025-11-29T23:55:24.2Z,2,REGULAR,substitution,out,[],1630544,,,1610612761,39,50,2025-11-29T23:55:33Z,2720000,False,,,0,,SUB out: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M15.00S,2025-11-29T23:55:24.2Z,2,REGULAR,substitution,in,[],1628970,,,1610612761,39,50,2025-11-29T23:55:33Z,2730000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M00.00S,2025-11-29T23:55:49.0Z,2,REGULAR,turnover,bad pass,[],1630567,,,1610612761,39,50,2025-11-29T23:55:53Z,2740000,False,,,0,,S. Barnes bad pass TURNOVER (1 TO),"[1630567, 1642851]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,1.0,Knueppel,1642851.0,,
282,PT04M00.00S,2025-11-29T23:55:49.0Z,2,REGULAR,steal,,[],1642851,,,1610612766,39,50,2025-11-29T23:55:50Z,2750000,False,,,0,,K. Knueppel STEAL (2 STL),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
