actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
256,PT07M12.00S,2026-02-12T00:53:28.0Z,2,REGULAR,rebound,offensive,[],1629684,,,1610612766,48,33,2026-02-12T00:53:28Z,2500000,False,,,0,,G. Williams REBOUND (Off:2 Def:2),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Right Corner 3,24+ Right,,,,,,,,,255.0,4.0,2.0,2.0,,,,,,,,
257,PT07M09.00S,2026-02-12T00:53:30.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,71.69842312746385,19.362745098039216,1610612766,48,33,2026-02-12T00:53:39Z,2510000,False,-153.0,214.0,1,right,MISS L. Ball 26' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.28,,,,,,,,,,,,
258,PT07M08.00S,2026-02-12T00:53:32.7Z,2,REGULAR,rebound,offensive,[],1641750,,,1610612766,48,33,2026-02-12T00:53:32Z,2520000,False,,,0,,R. Kalkbrenner REBOUND (Off:2 Def:0),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,257.0,2.0,0.0,2.0,,,,,,,,
259,PT07M06.00S,2026-02-12T00:53:34.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,71.69842312746385,11.519607843137255,1610612766,48,33,2026-02-12T00:53:41Z,2530000,False,-192.0,214.0,1,right,MISS L. Ball 28' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,28.74,,,,,,,,,,,,
260,PT07M04.00S,2026-02-12T00:53:36.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,48,33,2026-02-12T00:53:41Z,2540000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,259.0,,,,,,,,,,,
262,PT07M04.00S,2026-02-12T00:53:42.5Z,2,REGULAR,substitution,out,[],1641706,,,1610612737,48,33,2026-02-12T00:53:53Z,2560000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT07M04.00S,2026-02-12T00:53:42.5Z,2,REGULAR,substitution,in,[],1642851,,,1610612737,48,33,2026-02-12T00:53:53Z,2570000,False,,,0,,SUB in: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M46.00S,2026-02-12T00:54:12.7Z,2,REGULAR,3pt,Jump Shot,[],1630557,10.068988173455978,2.941176470588235,1610612737,48,33,2026-02-12T00:54:17Z,2580000,False,235.0,42.0,1,left,MISS C. Kispert 3PT,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.9,,,,,,,,,,,,
265,PT06M44.00S,2026-02-12T00:54:14.7Z,2,REGULAR,rebound,defensive,[],1642851,,,1610612766,48,33,2026-02-12T00:54:17Z,2590000,False,,,0,,K. Knueppel REBOUND (Off:1 Def:2),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Right Corner 3,24+ Right,,,,,,,,,264.0,3.0,2.0,1.0,,,,,,,,
266,PT06M24.00S,2026-02-12T00:54:34.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,92.59198423127464,52.69607843137255,1610612766,48,33,2026-02-12T00:54:38Z,2600000,False,13.0,17.0,1,right,MISS L. Ball driving Layup,[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.18,,,,,,,,,,,,
268,PT06M21.00S,2026-02-12T00:54:37.2Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,48,33,2026-02-12T00:54:38Z,2620000,False,,,0,,J. Johnson REBOUND (Off:1 Def:3),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,266.0,4.0,3.0,1.0,,,,,,,,
269,PT06M20.00S,2026-02-12T00:54:39.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642258,6.258212877792378,49.754901960784316,1610612737,48,35,2026-02-12T00:54:46Z,2630000,False,1.0,6.0,1,left,Z. Risacher running DUNK (5 PTS) (J. Johnson 5 AST),"[1642258, 1630552]",1610612737.0,ATL,running,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,0.64,,,,,J. Johnson,1630552.0,5.0,,,,,
271,PT06M20.00S,2026-02-12T00:54:49.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,48,35,2026-02-12T00:54:49Z,2650000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M20.00S,2026-02-12T00:54:55.0Z,2,REGULAR,substitution,out,[],1630163,,,1610612766,48,35,2026-02-12T00:57:54Z,2660000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT06M20.00S,2026-02-12T00:54:55.0Z,2,REGULAR,substitution,out,[],1641750,,,1610612766,48,35,2026-02-12T00:57:54Z,2670000,False,,,0,,SUB out: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M20.00S,2026-02-12T00:54:55.0Z,2,REGULAR,substitution,out,[],1630557,,,1610612766,48,35,2026-02-12T00:57:54Z,2680000,False,,,0,,SUB out: C. Kispert,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT06M20.00S,2026-02-12T00:54:55.0Z,2,REGULAR,substitution,in,[],1642883,,,1610612766,48,35,2026-02-12T00:57:54Z,2690000,False,,,0,,SUB in: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT06M20.00S,2026-02-12T00:54:55.0Z,2,REGULAR,substitution,in,[],1641790,,,1610612766,48,35,2026-02-12T00:57:54Z,2700000,False,,,0,,SUB in: P. Hall,[1641790],1610612766.0,CHA,,,,Hall,P. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT06M20.00S,2026-02-12T00:54:55.0Z,2,REGULAR,substitution,in,[],203468,,,1610612766,48,35,2026-02-12T00:57:54Z,2710000,False,,,0,,SUB in: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M55.00S,2026-02-12T00:58:12.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642851,91.27792378449409,50.73529411764706,1610612766,48,35,2026-02-12T00:58:18Z,2720000,False,4.0,29.0,1,right,MISS K. Knueppel driving Layup,[1642851],1610612766.0,CHA,driving,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.97,,,,,,,,,,,,
279,PT05M50.00S,2026-02-12T00:58:17.0Z,2,REGULAR,rebound,offensive,[],1641790,,,1610612766,48,35,2026-02-12T00:58:17Z,2730000,False,,,0,,P. Hall REBOUND (Off:2 Def:3),[1641790],1610612766.0,CHA,,,,Hall,P. Hall,,,,,Restricted Area,0-8 Center,,,,,,,,,278.0,5.0,3.0,2.0,,,,,,,,
280,PT05M50.00S,2026-02-12T00:58:17.0Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1641790,94.40999984741211,50.0,1610612766,48,35,2026-02-12T00:58:20Z,2740000,False,0.0,0.0,1,right,MISS P. Hall tip DUNK,[1641790],1610612766.0,CHA,tip,,,Hall,P. Hall,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.0,,,,,,,,,,,,
281,PT05M50.00S,2026-02-12T00:58:17.0Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,48,35,2026-02-12T00:58:20Z,2750000,False,,,0,,J. Johnson REBOUND (Off:1 Def:4),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,280.0,5.0,4.0,1.0,,,,,,,,
282,PT05M44.00S,2026-02-12T00:58:23.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,11.251642575558476,63.23529411764706,1610612737,48,35,2026-02-12T00:59:44Z,2760000,False,-66.0,53.0,1,left,MISS J. Johnson 8' driving floating bank Shot,[1630552],1610612737.0,ATL,driving floating bank,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,8.5,,,,,,,,,,,,
283,PT05M42.00S,2026-02-12T00:58:25.5Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612766,48,35,2026-02-12T00:58:30Z,2770000,False,,,0,,G. Williams REBOUND (Off:2 Def:3),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,282.0,5.0,3.0,2.0,,,,,,,,
284,PT05M36.00S,2026-02-12T00:58:31.7Z,2,REGULAR,3pt,Jump Shot,[],1629684,67.62483574244416,34.80392156862745,1610612766,48,35,2026-02-12T01:00:10Z,2780000,False,-76.0,252.0,1,right,MISS G. Williams 26' 3PT,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.3,,,,,,,,,,,,
285,PT05M33.00S,2026-02-12T00:58:34.7Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612737,48,35,2026-02-12T01:00:10Z,2790000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,284.0,1.0,1.0,0.0,,,,,,,,
286,PT05M31.00S,2026-02-12T00:58:39.9Z,2,REGULAR,foul,personal,['2freethrow'],1630182,,,1610612737,48,35,2026-02-12T00:59:01Z,2800000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Risacher 2 FT),"[1630182, 1642258]",1610612766.0,CHA,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1193.0,1.0,0.0,Risacher,1642258.0,,,,,,,,,,,,,,,
288,PT05M31.00S,2026-02-12T00:59:02.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1642258,,,1610612737,48,35,2026-02-12T00:59:22Z,2820000,False,,,0,,MISS Z. Risacher Free Throw 1 of 2,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
289,PT05M31.00S,2026-02-12T00:59:02.9Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,48,35,2026-02-12T00:59:22Z,2830000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,288.0,,,,,,,,,,,
290,PT05M31.00S,2026-02-12T00:59:02.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1642258,,,1610612737,48,35,2026-02-12T00:59:22Z,2840000,False,,,0,,MISS Z. Risacher Free Throw 2 of 2,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
291,PT05M27.00S,2026-02-12T00:59:06.9Z,2,REGULAR,rebound,defensive,[],1642883,,,1610612766,48,35,2026-02-12T00:59:22Z,2850000,False,,,0,,S. James REBOUND (Off:0 Def:2),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,290.0,2.0,2.0,0.0,,,,,,,,
292,PT05M17.00S,2026-02-12T00:59:35.3Z,2,REGULAR,foul,personal,[],203468,,,1610612766,48,35,2026-02-12T00:59:51Z,2860000,False,,,0,,C. McCollum personal FOUL (2 PF),"[203468, 1630182]",1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,203591.0,2.0,0.0,Green,1630182.0,,,,,,,,,,,,,,,
294,PT05M04.00S,2026-02-12T01:00:06.7Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630168,,,1610612766,48,35,2026-02-12T01:00:24Z,2880000,False,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Hall 3 FT),"[1630168, 1641790]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,2003.0,1.0,0.0,Hall,1641790.0,,,,,,,,,,,,,,,
296,PT05M04.00S,2026-02-12T01:00:40.5Z,2,REGULAR,freethrow,1 of 3,[],1641790,,,1610612766,49,35,2026-02-12T01:00:40Z,2900000,False,,,0,,P. Hall Free Throw 1 of 3 (7 PTS),[1641790],1610612766.0,CHA,,,,Hall,P. Hall,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
297,PT05M04.00S,2026-02-12T01:01:00.6Z,2,REGULAR,freethrow,2 of 3,[],1641790,,,1610612766,50,35,2026-02-12T01:01:00Z,2910000,False,,,0,,P. Hall Free Throw 2 of 3 (8 PTS),[1641790],1610612766.0,CHA,,,,Hall,P. Hall,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
298,PT05M04.00S,2026-02-12T01:01:22.6Z,2,REGULAR,freethrow,3 of 3,[],1641790,,,1610612766,51,35,2026-02-12T01:01:22Z,2920000,False,,,0,,P. Hall Free Throw 3 of 3 (9 PTS),[1641790],1610612766.0,CHA,,,,Hall,P. Hall,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
299,PT04M50.00S,2026-02-12T01:01:37.6Z,2,REGULAR,3pt,Jump Shot,[],1630552,25.18068331143233,83.82352941176471,1610612737,51,35,2026-02-12T01:01:44Z,2930000,False,-169.0,184.0,1,left,MISS J. Johnson 25' 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.0,,,,,,,,,,,,
300,PT04M48.00S,2026-02-12T01:01:39.9Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,51,35,2026-02-12T01:01:39Z,2940000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:0),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,,,,,,,299.0,1.0,0.0,1.0,,,,,,,,
301,PT04M39.00S,2026-02-12T01:01:48.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,8.229303547963205,41.42156862745098,1610612737,51,37,2026-02-12T01:01:52Z,2950000,False,43.0,25.0,1,left,O. Okongwu driving Layup (9 PTS) (C. McCollum 2 AST),"[1630168, 203468]",1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,9.0,4.96,,,,,C. McCollum,203468.0,2.0,,,,,
303,PT04M29.00S,2026-02-12T01:01:58.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641790,89.83245729303549,50.0,1610612766,51,37,2026-02-12T01:02:37Z,2970000,False,0.0,43.0,1,right,MISS P. Hall cutting Layup - blocked,"[1641790, 1629638]",1610612766.0,CHA,cutting,,,Hall,P. Hall,,,,,Restricted Area,0-8 Center,,,,,,Missed,,4.31,,,,,,,,,Alexander-Walker,1629638.0,,
304,PT04M29.00S,2026-02-12T01:01:58.0Z,2,REGULAR,block,,[],1629638,,,1610612766,51,37,2026-02-12T01:02:00Z,2980000,False,,,0,,N. Alexander-Walker BLOCK (1 BLK),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
305,PT04M26.00S,2026-02-12T01:02:01.0Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,51,37,2026-02-12T01:02:03Z,2990000,False,,,0,,J. Johnson REBOUND (Off:1 Def:5),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,303.0,6.0,5.0,1.0,,,,,,,,
306,PT04M23.00S,2026-02-12T01:02:06.5Z,2,REGULAR,foul,personal,['2freethrow'],1642883,,,1610612737,51,37,2026-02-12T01:02:34Z,3000000,False,,,0,,S. James shooting personal FOUL (1 PF) (Alexander-Walker 2 FT),"[1642883, 1629638]",1610612766.0,CHA,shooting,,,James,S. James,,,,,Restricted Area,0-8 Center,203591.0,1.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,,,,,,,
308,PT04M23.00S,2026-02-12T01:02:35.8Z,2,REGULAR,freethrow,1 of 2,[],1629638,,,1610612737,51,38,2026-02-12T01:02:35Z,3020000,False,,,0,,N. Alexander-Walker Free Throw 1 of 2 (3 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
309,PT04M23.00S,2026-02-12T01:02:52.9Z,2,REGULAR,freethrow,2 of 2,[],1629638,,,1610612737,51,39,2026-02-12T01:02:52Z,3030000,False,,,0,,N. Alexander-Walker Free Throw 2 of 2 (4 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
314,PT04M23.00S,2026-02-12T01:02:52.1Z,2,REGULAR,substitution,out,[],1630182,,,1610612766,51,39,2026-02-12T01:03:30Z,3035000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT04M23.00S,2026-02-12T01:02:52.1Z,2,REGULAR,substitution,in,[],1641706,,,1610612766,51,39,2026-02-12T01:03:30Z,3037500,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT04M08.00S,2026-02-12T01:03:08.4Z,2,REGULAR,3pt,Jump Shot,[],1629684,91.93495400788436,95.34313725490196,1610612766,51,39,2026-02-12T01:03:14Z,3040000,False,227.0,23.0,1,right,MISS G. Williams 3PT,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.79,,,,,,,,,,,,
311,PT04M05.00S,2026-02-12T01:03:11.4Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,51,39,2026-02-12T01:03:14Z,3050000,False,,,0,,J. Johnson REBOUND (Off:1 Def:6),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Right Corner 3,24+ Right,,,,,,,,,310.0,7.0,6.0,1.0,,,,,,,,
312,PT03M52.00S,2026-02-12T01:03:25.4Z,2,REGULAR,3pt,Jump Shot,[],203468,5.338370565045992,96.56862745098039,1610612737,51,39,2026-02-12T01:03:33Z,3060000,False,-233.0,-2.0,1,left,MISS C. McCollum 3PT,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.28,,,,,,,,,,,,
313,PT03M50.00S,2026-02-12T01:03:27.6Z,2,REGULAR,rebound,defensive,[],1641790,,,1610612766,51,39,2026-02-12T01:03:27Z,3070000,False,,,0,,P. Hall REBOUND (Off:2 Def:4),[1641790],1610612766.0,CHA,,,,Hall,P. Hall,,,,,Left Corner 3,24+ Left,,,,,,,,,312.0,6.0,4.0,2.0,,,,,,,,
316,PT03M37.00S,2026-02-12T01:03:39.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642851,82.34231274638634,62.254901960784316,1610612766,51,39,2026-02-12T01:03:43Z,3080000,False,61.0,113.0,1,right,MISS K. Knueppel 12' pullup Shot,[1642851],1610612766.0,CHA,pullup,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,12.9,,,,,,,,,,,,
317,PT03M35.00S,2026-02-12T01:03:41.6Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,51,39,2026-02-12T01:03:43Z,3090000,False,,,0,,J. Johnson REBOUND (Off:1 Def:7),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,316.0,8.0,7.0,1.0,,,,,,,,
319,PT03M22.00S,2026-02-12T01:04:05.4Z,2,REGULAR,3pt,Jump Shot,[],203468,27.283180026281208,78.67647058823529,1610612737,51,42,2026-02-12T01:04:09Z,3110000,False,-143.0,204.0,1,left,C. McCollum 24' 3PT pullup (9 PTS),[203468],1610612737.0,ATL,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,Made,9.0,24.94,,,,,,,,,,,,
320,PT03M06.00S,2026-02-12T01:04:22.0Z,2,REGULAR,3pt,Jump Shot,[],1641706,91.14651773981603,5.392156862745098,1610612766,51,42,2026-02-12T01:04:26Z,3120000,False,-223.0,31.0,1,right,MISS B. Miller 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.51,,,,,,,,,,,,
321,PT03M03.00S,2026-02-12T01:04:24.8Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,51,42,2026-02-12T01:04:24Z,3130000,False,,,0,,J. Johnson REBOUND (Off:1 Def:8),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Left Corner 3,24+ Left,,,,,,,,,320.0,9.0,8.0,1.0,,,,,,,,
322,PT02M57.00S,2026-02-12T01:04:31.6Z,2,REGULAR,3pt,Jump Shot,[],1630168,7.30946123521682,3.6764705882352944,1610612737,51,45,2026-02-12T01:04:35Z,3140000,False,232.0,16.0,1,left,O. Okongwu 3PT  (12 PTS) (J. Johnson 6 AST),"[1630168, 1630552]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,,,,,,Made,12.0,23.22,,,,,J. Johnson,1630552.0,6.0,,,,,
324,PT02M38.00S,2026-02-12T01:04:53.2Z,2,REGULAR,turnover,traveling,[],1642883,,,1610612766,51,45,2026-02-12T01:04:58Z,3160000,False,,,0,,S. James traveling TURNOVER (1 TO),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,In The Paint (Non-RA),0-8 Center,1193.0,,,,,,,,,,,,,,,1.0,,,,
325,PT02M28.00S,2026-02-12T01:05:13.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203468,29.77989487516426,25.0,1610612737,51,45,2026-02-12T01:05:19Z,3170000,False,125.0,227.0,1,left,MISS C. McCollum 25' pullup 3PT,[203468],1610612737.0,ATL,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.95,,,,,,,,,,,,
326,PT02M25.00S,2026-02-12T01:05:16.6Z,2,REGULAR,rebound,offensive,[],1642258,,,1610612737,51,45,2026-02-12T01:05:19Z,3180000,False,,,0,,Z. Risacher REBOUND (Off:1 Def:0),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Right Center,,,,,,,,,325.0,1.0,0.0,1.0,,,,,,,,
327,PT02M24.00S,2026-02-12T01:05:18.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642258,8.229303547963205,54.90196078431373,1610612737,51,45,2026-02-12T01:06:08Z,3190000,False,-25.0,25.0,1,left,MISS Z. Risacher putback Layup,[1642258],1610612737.0,ATL,putback,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.49,,,,,,,,,,,,
328,PT02M22.00S,2026-02-12T01:05:20.1Z,2,REGULAR,rebound,defensive,[],1641706,,,1610612766,51,45,2026-02-12T01:05:24Z,3200000,False,,,0,,B. Miller REBOUND (Off:1 Def:4),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,327.0,5.0,4.0,1.0,,,,,,,,
329,PT02M14.00S,2026-02-12T01:05:28.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641790,90.3580814717477,46.32352941176471,1610612766,51,45,2026-02-12T01:06:44Z,3210000,False,-18.0,38.0,1,right,MISS P. Hall cutting Layup - blocked,"[1641790, 203468]",1610612766.0,CHA,cutting,,,Hall,P. Hall,,,,,Restricted Area,0-8 Center,,,,,,Missed,,4.23,,,,,,,,,McCollum,203468.0,,
330,PT02M14.00S,2026-02-12T01:05:28.3Z,2,REGULAR,block,,[],203468,,,1610612766,51,45,2026-02-12T01:05:30Z,3220000,False,,,0,,C. McCollum BLOCK (1 BLK),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
331,PT02M11.00S,2026-02-12T01:05:31.3Z,2,REGULAR,rebound,defensive,[],203468,,,1610612737,51,45,2026-02-12T01:05:32Z,3230000,False,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,,,329.0,1.0,1.0,0.0,,,,,,,,
332,PT02M10.00S,2026-02-12T01:05:32.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629638,7.046649145860711,51.470588235294116,1610612737,51,47,2026-02-12T01:05:37Z,3240000,False,-7.0,14.0,1,left,N. Alexander-Walker running Layup (6 PTS) (C. McCollum 3 AST),"[1629638, 203468]",1610612737.0,ATL,running,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,1.56,,,,,C. McCollum,203468.0,3.0,,,,,
334,PT01M49.00S,2026-02-12T01:05:56.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642258,,,1610612766,51,47,2026-02-12T01:06:09Z,3260000,False,,,0,,Z. Risacher shooting personal FOUL (1 PF) (Miller 2 FT),"[1642258, 1641706]",1610612737.0,ATL,shooting,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,203591.0,1.0,0.0,Miller,1641706.0,,,,,,,,,,,,,,,
336,PT01M49.00S,2026-02-12T01:06:35.0Z,2,REGULAR,freethrow,1 of 2,[],1641706,,,1610612766,52,47,2026-02-12T01:06:35Z,3280000,False,,,0,,B. Miller Free Throw 1 of 2 (14 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
337,PT01M49.00S,2026-02-12T01:06:36.7Z,2,REGULAR,substitution,out,[],1642883,,,1610612766,52,47,2026-02-12T01:06:45Z,3290000,False,,,0,,SUB out: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT01M49.00S,2026-02-12T01:06:36.7Z,2,REGULAR,substitution,out,[],1641790,,,1610612766,52,47,2026-02-12T01:06:45Z,3300000,False,,,0,,SUB out: P. Hall,[1641790],1610612766.0,CHA,,,,Hall,P. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,
