actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
184,PT09M26.00S,2022-04-10T23:42:34.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630181,9.017739816031538,32.1078431372549,1610612753,41,36,2022-04-10T23:48:14Z,1780000,89.0,32.0,1,left,MISS R. Hampton 9' driving floating Shot - blocked,"[1630181, 1629312]",1610612753.0,ORL,driving floating,,,Hampton,R. Hampton,,,,,9.52,Missed,,,,,,,,,,,,Highsmith,1629312.0,,,,,,
185,PT09M26.00S,2022-04-10T23:42:34.2Z,2,REGULAR,block,,[],1629312,,,1610612753,41,36,2022-04-10T23:42:38Z,1790000,,,0,,H. Highsmith BLOCK (1 BLK),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M25.00S,2022-04-10T23:42:35.2Z,2,REGULAR,rebound,offensive,[],1630181,,,1610612753,41,36,2022-04-10T23:48:14Z,1800000,,,0,,R. Hampton REBOUND (Off:1 Def:2),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,184.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
187,PT09M23.00S,2022-04-10T23:42:41.0Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover', '2ndchance']",1629962,6.783837056504599,48.529411764705884,1610612753,41,36,2022-04-10T23:48:29Z,1810000,7.0,11.0,1,left,MISS D. Cannady Jump Shot,[1629962],1610612753.0,ORL,,,,Cannady,D. Cannady,,,,,1.35,Missed,,,,,,,,,,,,,,,,,,,
188,PT09M20.00S,2022-04-10T23:42:44.0Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612748,41,36,2022-04-10T23:48:29Z,1820000,,,0,,D. Robinson REBOUND (Off:0 Def:4),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,187.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
189,PT09M08.00S,2022-04-10T23:42:49.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,66.70499342969777,52.450980392156865,1610612748,41,36,2022-04-10T23:43:12Z,1830000,12.0,260.0,1,right,MISS D. Robinson 26' running 3PT,[1629130],1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,,
190,PT09M07.00S,2022-04-10T23:42:51.8Z,2,REGULAR,rebound,defensive,[],1629649,,,1610612753,41,36,2022-04-10T23:42:51Z,1840000,,,0,,I. Brazdeikis REBOUND (Off:0 Def:2),[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,189.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
191,PT09M07.00S,2022-04-10T23:42:54.7Z,2,REGULAR,foul,personal,['2freethrow'],2617,,,1610612753,41,36,2022-04-10T23:43:11Z,1850000,,,0,,U. Haslem shooting personal FOUL (2 PF) (Brazdeikis 2 FT),"[2617, 1629649]",1610612748.0,MIA,shooting,,,Haslem,U. Haslem,,,,,,,,,,,,,,,,,,,,2002.0,2.0,0.0,Brazdeikis,1629649.0,
193,PT09M07.00S,2022-04-10T23:43:20.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629649,,,1610612753,42,36,2022-04-10T23:43:20Z,1870000,,,0,,I. Brazdeikis Free Throw 1 of 2 (5 PTS),[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
194,PT09M07.00S,2022-04-10T23:43:36.1Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629649,,,1610612753,43,36,2022-04-10T23:43:36Z,1880000,,,0,,I. Brazdeikis Free Throw 2 of 2 (6 PTS),[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
195,PT08M57.00S,2022-04-10T23:43:53.7Z,2,REGULAR,foul,personal,[],1629678,,,1610612748,43,36,2022-04-10T23:45:30Z,1890000,,,0,,A. Schofield personal FOUL (1 PF),"[1629678, 2617]",1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Haslem,2617.0,
197,PT08M49.00S,2022-04-10T23:44:13.7Z,2,REGULAR,3pt,Jump Shot,[],1629312,68.67608409986859,22.058823529411764,1610612748,43,36,2022-04-10T23:44:19Z,1910000,-140.0,242.0,1,right,MISS H. Highsmith 27' 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,27.93,Missed,,,,,,,,,,,,,,,,,,,
198,PT08M45.00S,2022-04-10T23:44:17.7Z,2,REGULAR,rebound,defensive,[],201577,,,1610612753,43,36,2022-04-10T23:44:19Z,1920000,,,0,,R. Lopez REBOUND (Off:1 Def:1),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,197.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
199,PT08M37.00S,2022-04-10T23:44:25.3Z,2,REGULAR,2pt,Jump Shot,[],1629649,21.369908015768726,55.14705882352941,1610612753,45,36,2022-04-10T23:44:31Z,1930000,-26.0,148.0,1,left,I. Brazdeikis 15' pullup Jump Shot (8 PTS) (D. Cannady 1 AST),"[1629649, 1629962]",1610612753.0,ORL,pullup,,,Brazdeikis,I. Brazdeikis,,,,,15.06,Made,,,,,8.0,,,,D. Cannady,1629962.0,1.0,,,,,,,,
200,PT08M26.00S,2022-04-10T23:44:37.1Z,2,REGULAR,2pt,Jump Shot,[],1629216,82.9993429697766,29.411764705882355,1610612748,45,36,2022-04-10T23:50:21Z,1940000,-103.0,107.0,1,right,MISS G. Vincent 14' driving floating Shot,[1629216],1610612748.0,MIA,driving floating,,,Vincent,G. Vincent,,,,,14.87,Missed,,,,,,,,,,,,,,,,,,,
201,PT08M21.00S,2022-04-10T23:44:41.6Z,2,REGULAR,rebound,defensive,[],1629678,,,1610612753,45,36,2022-04-10T23:44:41Z,1950000,,,0,,A. Schofield REBOUND (Off:0 Def:1),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,200.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
202,PT08M09.00S,2022-04-10T23:44:53.3Z,2,REGULAR,2pt,Jump Shot,[],1630181,14.14257555847569,33.088235294117645,1610612753,45,36,2022-04-10T23:50:42Z,1960000,85.0,80.0,1,left,MISS R. Hampton 11' driving floating bank Shot,[1630181],1610612753.0,ORL,driving floating bank,,,Hampton,R. Hampton,,,,,11.67,Missed,,,,,,,,,,,,,,,,,,,
203,PT08M05.00S,2022-04-10T23:44:57.3Z,2,REGULAR,rebound,defensive,[],2617,,,1610612748,45,36,2022-04-10T23:45:02Z,1970000,,,0,,U. Haslem REBOUND (Off:0 Def:2),[2617],1610612748.0,MIA,,,,Haslem,U. Haslem,,,,,,,202.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
204,PT07M57.00S,2022-04-10T23:45:10.7Z,2,REGULAR,foul,offensive,[],2617,,,1610612748,45,36,2022-04-10T23:45:22Z,1980000,,,0,,U. Haslem off-the-ball offensive FOUL (3 PF),"[2617, 1629678]",1610612748.0,MIA,off-the-ball,,,Haslem,U. Haslem,,,,,,,,,,,,,,,,,,,,200832.0,3.0,0.0,Schofield,1629678.0,
206,PT07M57.00S,2022-04-10T23:45:10.7Z,2,REGULAR,turnover,offensive foul,[],2617,,,1610612748,45,36,2022-04-10T23:45:10Z,2000000,,,0,,U. Haslem offensive foul TURNOVER (1 TO),[2617],1610612748.0,MIA,,,,Haslem,U. Haslem,,,,,,,,,,,,1.0,,,,,,,,200832.0,,,,,
207,PT07M57.00S,2022-04-10T23:45:18.5Z,2,REGULAR,substitution,out,[],1629216,,,1610612753,45,36,2022-04-10T23:45:26Z,2010000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M57.00S,2022-04-10T23:45:18.5Z,2,REGULAR,substitution,out,[],2617,,,1610612753,45,36,2022-04-10T23:45:26Z,2020000,,,0,,SUB out: U. Haslem,[2617],1610612748.0,MIA,,,,Haslem,U. Haslem,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M57.00S,2022-04-10T23:45:18.5Z,2,REGULAR,substitution,out,[],1629130,,,1610612753,45,36,2022-04-10T23:45:26Z,2030000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M57.00S,2022-04-10T23:45:18.5Z,2,REGULAR,substitution,in,[],203506,,,1610612753,45,36,2022-04-10T23:45:26Z,2040000,,,0,,SUB in: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M57.00S,2022-04-10T23:45:18.5Z,2,REGULAR,substitution,in,[],1630209,,,1610612753,45,36,2022-04-10T23:45:26Z,2050000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M57.00S,2022-04-10T23:45:18.5Z,2,REGULAR,substitution,in,[],1628539,,,1610612753,45,36,2022-04-10T23:45:26Z,2060000,,,0,,SUB in: M. Mulder,[1628539],1610612748.0,MIA,,,,Mulder,M. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M41.00S,2022-04-10T23:45:50.1Z,2,REGULAR,foul,personal,['2freethrow'],1630209,,,1610612753,45,36,2022-04-10T23:46:00Z,2070000,,,0,,O. Yurtseven shooting personal FOUL (1 PF) (Lopez 2 FT),"[1630209, 201577]",1610612748.0,MIA,shooting,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Lopez,201577.0,
215,PT07M41.00S,2022-04-10T23:46:15.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201577,,,1610612753,46,36,2022-04-10T23:46:15Z,2090000,,,0,,R. Lopez Free Throw 1 of 2 (1 PTS),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
216,PT07M41.00S,2022-04-10T23:46:30.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201577,,,1610612753,47,36,2022-04-10T23:46:30Z,2100000,,,0,,R. Lopez Free Throw 2 of 2 (2 PTS),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
217,PT07M28.00S,2022-04-10T23:46:47.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629312,86.15308804204993,59.068627450980394,1610612748,47,38,2022-04-10T23:47:51Z,2110000,45.0,78.0,1,right,H. Highsmith 8' driving Hook (8 PTS) (J. Smart 1 AST),"[1629312, 1630606]",1610612748.0,MIA,driving,,,Highsmith,H. Highsmith,,,,,8.99,Made,,,,,8.0,,,,J. Smart,1630606.0,1.0,,,,,,,,
219,PT07M28.00S,2022-04-10T23:46:51.6Z,2,REGULAR,foul,personal,['1freethrow'],1630181,,,1610612748,47,38,2022-04-10T23:47:04Z,2130000,,,0,,R. Hampton shooting personal FOUL (1 PF) (Highsmith 1 FT),"[1630181, 1629312]",1610612753.0,ORL,shooting,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Highsmith,1629312.0,
222,PT07M28.00S,2022-04-10T23:47:14.5Z,2,REGULAR,freethrow,1 of 1,[],1629312,,,1610612748,47,38,2022-04-10T23:47:19Z,2150000,,,0,,MISS H. Highsmith Free Throw 1 of 1,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,Missed,,,,,,,,,,,,,,,,,,,
223,PT07M23.00S,2022-04-10T23:47:19.5Z,2,REGULAR,rebound,defensive,[],201577,,,1610612753,47,38,2022-04-10T23:47:19Z,2160000,,,0,,R. Lopez REBOUND (Off:1 Def:2),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,222.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
224,PT07M10.00S,2022-04-10T23:47:30.9Z,2,REGULAR,3pt,Jump Shot,[],1629962,20.45006570302234,7.598039215686274,1610612753,47,38,2022-04-10T23:47:38Z,2170000,212.0,140.0,1,left,MISS D. Cannady 25' 3PT,[1629962],1610612753.0,ORL,,,,Cannady,D. Cannady,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,,
225,PT07M08.00S,2022-04-10T23:47:32.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,47,38,2022-04-10T23:47:38Z,2180000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,224.0,,,,,,,,,,,,,,,,,,
226,PT07M08.00S,2022-04-10T23:47:38.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,47,38,2022-04-10T23:47:38Z,2190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M03.00S,2022-04-10T23:47:54.6Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629649,26.49474375821288,52.69607843137255,1610612753,49,38,2022-04-10T23:48:03Z,2200000,-13.0,197.0,1,left,I. Brazdeikis 19' step back Jump Shot (10 PTS) (R. Hampton 3 AST),"[1629649, 1630181]",1610612753.0,ORL,step back,,,Brazdeikis,I. Brazdeikis,,,,,19.71,Made,,,,,10.0,,,,R. Hampton,1630181.0,3.0,,,,,,,,
229,PT06M52.00S,2022-04-10T23:48:05.5Z,2,REGULAR,3pt,Jump Shot,[],203506,64.60249671484888,49.50980392156863,1610612748,49,38,2022-04-10T23:48:12Z,2220000,-2.0,280.0,1,right,MISS V. Oladipo 28' pullup 3PT,[203506],1610612748.0,MIA,pullup,,,Oladipo,V. Oladipo,,,,,28.02,Missed,,,,,,,,,,,,,,,,,,,
230,PT06M48.00S,2022-04-10T23:48:09.5Z,2,REGULAR,rebound,defensive,[],1629678,,,1610612753,49,38,2022-04-10T23:48:12Z,2230000,,,0,,A. Schofield REBOUND (Off:0 Def:2),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,229.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
232,PT06M30.00S,2022-04-10T23:48:27.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201577,12.302890932982917,45.83333333333333,1610612753,51,38,2022-04-10T23:49:55Z,2250000,21.0,63.0,1,left,R. Lopez 6' turnaround Hook (4 PTS),[201577],1610612753.0,ORL,turnaround,,,Lopez,R. Lopez,,,,,6.64,Made,,,,,4.0,,,,,,,,,,,,,,
233,PT06M28.00S,2022-04-10T23:48:48.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,51,38,2022-04-10T23:48:48Z,2260000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M28.00S,2022-04-10T23:50:29.5Z,2,REGULAR,substitution,out,[],1630181,,,1610612748,51,38,2022-04-10T23:51:12Z,2270000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M28.00S,2022-04-10T23:50:29.5Z,2,REGULAR,substitution,out,[],201577,,,1610612748,51,38,2022-04-10T23:51:12Z,2280000,,,0,,SUB out: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M28.00S,2022-04-10T23:50:29.5Z,2,REGULAR,substitution,in,[],1628964,,,1610612748,51,38,2022-04-10T23:51:12Z,2290000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M28.00S,2022-04-10T23:50:29.5Z,2,REGULAR,substitution,in,[],1628365,,,1610612748,51,38,2022-04-10T23:51:12Z,2300000,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M14.00S,2022-04-10T23:51:45.0Z,2,REGULAR,2pt,Jump Shot,[],203506,77.4802890932983,50.245098039215684,1610612748,51,40,2022-04-10T23:51:51Z,2310000,1.0,159.0,1,right,V. Oladipo 15' pullup Jump Shot (11 PTS),[203506],1610612748.0,MIA,pullup,,,Oladipo,V. Oladipo,,,,,15.92,Made,,,,,11.0,,,,,,,,,,,,,,
239,PT05M56.00S,2022-04-10T23:52:02.6Z,2,REGULAR,3pt,Jump Shot,[],1629678,6.521024967148489,95.09803921568627,1610612753,51,40,2022-04-10T23:52:10Z,2320000,-225.0,9.0,1,left,MISS A. Schofield 3PT,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,22.57,Missed,,,,,,,,,,,,,,,,,,,
240,PT05M53.00S,2022-04-10T23:52:05.6Z,2,REGULAR,rebound,offensive,[],1628964,,,1610612753,51,40,2022-04-10T23:52:10Z,2330000,,,0,,M. Bamba REBOUND (Off:2 Def:1),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,239.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
241,PT05M51.00S,2022-04-10T23:52:07.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629678,5.995400788436268,52.94117647058824,1610612753,53,40,2022-04-10T23:52:13Z,2340000,-15.0,4.0,1,left,A. Schofield cutting DUNK (2 PTS) (M. Bamba 1 AST),"[1629678, 1628964]",1610612753.0,ORL,cutting,,,Schofield,A. Schofield,,,,,1.52,Made,,,,,2.0,,,,M. Bamba,1628964.0,1.0,,,,,,,,
243,PT05M43.00S,2022-04-10T23:52:15.1Z,2,REGULAR,3pt,Jump Shot,[],203506,71.69842312746385,81.86274509803921,1610612748,53,43,2022-04-10T23:52:25Z,2360000,159.0,214.0,1,right,V. Oladipo 26' 3PT pullup (14 PTS),[203506],1610612748.0,MIA,pullup,,,Oladipo,V. Oladipo,,,,,26.64,Made,,,,,14.0,,,,,,,,,,,,,,
244,PT05M18.00S,2022-04-10T23:52:45.5Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612753,53,43,2022-04-10T23:52:55Z,2370000,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,1626301.0,,,,,
245,PT05M05.00S,2022-04-10T23:53:07.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629312,94.56307490144546,68.62745098039215,1610612748,53,43,2022-04-10T23:53:16Z,2380000,93.0,-1.0,1,right,MISS H. Highsmith 9' driving floating Shot,[1629312],1610612748.0,MIA,driving floating,,,Highsmith,H. Highsmith,,,,,9.31,Missed,,,,,,,,,,,,,,,,,,,
246,PT05M02.00S,2022-04-10T23:53:10.0Z,2,REGULAR,rebound,defensive,[],1629649,,,1610612753,53,43,2022-04-10T23:53:16Z,2390000,,,0,,I. Brazdeikis REBOUND (Off:0 Def:3),[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,245.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
247,PT04M51.00S,2022-04-10T23:53:21.2Z,2,REGULAR,turnover,bad pass,[],1628365,,,1610612753,53,43,2022-04-10T23:53:27Z,2400000,,,0,,M. Fultz bad pass TURNOVER (3 TO),"[1628365, 1630606]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,3.0,Smart,1630606.0,,,,,,,,,,,
248,PT04M51.00S,2022-04-10T23:53:21.2Z,2,REGULAR,steal,,[],1630606,,,1610612748,53,43,2022-04-10T23:53:25Z,2410000,,,0,,J. Smart STEAL (1 STL),[1630606],1610612748.0,MIA,,,,Smart,J. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M37.00S,2022-04-10T23:53:39.2Z,2,REGULAR,foul,personal,[],1629678,,,1610612748,53,43,2022-04-11T00:06:11Z,2420000,,,0,,A. Schofield personal FOUL (2 PF),"[1629678, 203506]",1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Oladipo,203506.0,
251,PT04M37.00S,2022-04-10T23:53:51.6Z,2,REGULAR,substitution,out,[],1629678,,,1610612748,53,43,2022-04-10T23:53:56Z,2440000,,,0,,SUB out: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M37.00S,2022-04-10T23:53:51.6Z,2,REGULAR,substitution,in,[],1629643,,,1610612748,53,43,2022-04-10T23:53:56Z,2450000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M32.00S,2022-04-10T23:54:13.7Z,2,REGULAR,foul,personal,['2freethrow'],1629649,,,1610612748,53,43,2022-04-10T23:55:14Z,2460000,,,0,,I. Brazdeikis shooting personal FOUL (1 PF) (Mulder 2 FT),"[1629649, 1628539]",1610612753.0,ORL,shooting,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Mulder,1628539.0,
255,PT04M32.00S,2022-04-10T23:54:43.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628539,,,1610612748,53,44,2022-04-10T23:54:43Z,2480000,,,0,,M. Mulder Free Throw 1 of 2 (1 PTS),[1628539],1610612748.0,MIA,,,,Mulder,M. Mulder,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
256,PT04M32.00S,2022-04-10T23:54:43.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628539,,,1610612748,53,45,2022-04-10T23:55:24Z,2490000,,,0,,M. Mulder Free Throw 2 of 2 (2 PTS),[1628539],1610612748.0,MIA,,,,Mulder,M. Mulder,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
257,PT04M10.00S,2022-04-10T23:55:30.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628365,5.075558475689881,60.5392156862745,1610612753,55,45,2022-04-10T23:55:37Z,2500000,-53.0,-5.0,1,left,M. Fultz turnaround Jump Shot (4 PTS),[1628365],1610612753.0,ORL,turnaround,,,Fultz,M. Fultz,,,,,5.29,Made,,,,,4.0,,,,,,,,,,,,,,
258,PT04M02.00S,2022-04-10T23:55:38.4Z,2,REGULAR,2pt,Jump Shot,[],1630209,79.58278580814718,49.26470588235294,1610612748,55,45,2022-04-10T23:55:48Z,2510000,-4.0,139.0,1,right,MISS O. Yurtseven 13' Jump Shot,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,13.94,Missed,,,,,,,,,,,,,,,,,,,
259,PT03M56.00S,2022-04-10T23:55:44.0Z,2,REGULAR,rebound,offensive,[],1629312,,,1610612748,55,45,2022-04-10T23:55:44Z,2520000,,,0,,H. Highsmith REBOUND (Off:2 Def:0),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,258.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
260,PT03M56.00S,2022-04-10T23:55:44.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629312,94.40999984741211,50.0,1610612748,55,45,2022-04-11T00:07:50Z,2530000,0.0,0.0,1,right,MISS H. Highsmith tip Layup,[1629312],1610612748.0,MIA,tip,,,Highsmith,H. Highsmith,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
261,PT03M54.00S,2022-04-10T23:55:46.0Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,55,45,2022-04-11T00:07:50Z,2540000,,,0,,M. Bamba REBOUND (Off:2 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,260.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
264,PT03M48.00S,2022-04-10T23:55:52.4Z,2,REGULAR,3pt,Jump Shot,[],1629649,5.995400788436268,2.696078431372549,1610612753,58,45,2022-04-10T23:56:00Z,2570000,237.0,4.0,1,left,I. Brazdeikis 3PT  (13 PTS) (M. Fultz 6 AST),"[1629649, 1628365]",1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,23.65,Made,,,,,13.0,,,,M. Fultz,1628365.0,6.0,,,,,,,,
266,PT03M35.00S,2022-04-10T23:56:05.0Z,2,REGULAR,3pt,Jump Shot,[],203506,67.36202365308804,68.13725490196079,1610612748,58,48,2022-04-10T23:56:12Z,2590000,91.0,254.0,1,right,V. Oladipo 27' 3PT step back (17 PTS),[203506],1610612748.0,MIA,step back,,,Oladipo,V. Oladipo,,,,,27.0,Made,,,,,17.0,,,,,,,,,,,,,,
267,PT03M23.00S,2022-04-10T23:56:17.5Z,2,REGULAR,3pt,Jump Shot,[],1628964,32.802233902759525,47.794117647058826,1610612753,61,48,2022-04-10T23:56:25Z,2600000,11.0,256.0,1,left,M. Bamba 25' 3PT  (9 PTS) (M. Fultz 7 AST),"[1628964, 1628365]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,25.6,Made,,,,,9.0,,,,M. Fultz,1628365.0,7.0,,,,,,,,
269,PT03M09.00S,2022-04-10T23:56:35.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628365,,,1610612748,61,48,2022-04-10T23:56:44Z,2620000,,,0,,M. Fultz personal FOUL (1 PF) (Oladipo 2 FT),"[1628365, 203506]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Oladipo,203506.0,
271,PT03M09.00S,2022-04-10T23:57:18.8Z,2,REGULAR,freethrow,1 of 2,[],203506,,,1610612748,61,48,2022-04-10T23:57:40Z,2640000,,,0,,MISS V. Oladipo Free Throw 1 of 2,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
272,PT03M09.00S,2022-04-10T23:57:18.8Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612748,61,48,2022-04-10T23:57:40Z,2650000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,271.0,,,,,,,,,,,,,,,,,,
273,PT03M09.00S,2022-04-10T23:57:21.0Z,2,REGULAR,substitution,out,[],1629962,,,1610612748,61,48,2022-04-10T23:57:26Z,2660000,,,0,,SUB out: D. Cannady,[1629962],1610612753.0,ORL,,,,Cannady,D. Cannady,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M09.00S,2022-04-10T23:57:21.0Z,2,REGULAR,substitution,in,[],1630181,,,1610612748,61,48,2022-04-10T23:57:26Z,2670000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
