actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
172,PT00M00.00S,2022-01-22T00:39:39.3Z,1,REGULAR,turnover,lost ball,[],1629643,,,1610612753,27,24,2022-01-22T00:39:45Z,1710000,,,0,,C. Okeke lost ball TURNOVER (1 TO),"[1629643, 1630559]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,1.0,Reaves,1630559.0,,,,
173,PT00M00.00S,2022-01-22T00:39:39.3Z,1,REGULAR,steal,,[],1630559,,,1610612747,27,24,2022-01-22T00:39:41Z,1720000,,,0,,A. Reaves STEAL (1 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT00M00.00S,2022-01-22T00:39:44.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630559,58.820630749014455,8.57843137254902,1610612747,27,24,2022-01-22T00:40:31Z,1730000,-207.0,335.0,1,right,MISS A. Reaves 39' running 3PT,[1630559],1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,39.35,Missed,,,,,,,,,,,,,,,,,,,
175,PT00M00.00S,2022-01-22T00:39:46.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,27,24,2022-01-22T00:39:46Z,1740000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,174.0,,,,,,,,,,,,,,,,
176,PT00M00.00S,2022-01-22T00:39:48.9Z,1,REGULAR,period,end,[],0,,,1610612747,27,24,2022-01-22T00:39:48Z,1750000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2022-01-22T00:39:52.8Z,2,REGULAR,substitution,out,['startperiod'],1628976,,,1610612747,27,24,2022-01-22T00:42:21Z,1760000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2022-01-22T00:39:52.8Z,2,REGULAR,substitution,out,['startperiod'],2546,,,1610612747,27,24,2022-01-22T00:42:21Z,1770000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2022-01-22T00:39:52.8Z,2,REGULAR,substitution,in,['startperiod'],1628964,,,1610612747,27,24,2022-01-22T00:42:21Z,1780000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2022-01-22T00:39:52.8Z,2,REGULAR,substitution,in,['startperiod'],2730,,,1610612747,27,24,2022-01-22T00:42:21Z,1790000,,,0,,SUB in: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2022-01-22T00:42:33.0Z,2,REGULAR,period,start,[],0,,,1610612753,27,24,2022-01-22T00:42:33Z,1800000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT11M38.00S,2022-01-22T00:42:54.1Z,2,REGULAR,3pt,Jump Shot,[],1628964,31.750985545335087,53.67647058823529,1610612753,27,24,2022-01-22T00:43:58Z,1810000,-18.0,246.0,1,left,MISS M. Bamba 24' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,24.67,Missed,,,,,,,,,,,,,,,,,,,
183,PT11M33.00S,2022-01-22T00:42:59.1Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612747,27,24,2022-01-22T00:43:02Z,1820000,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,182.0,1.0,1.0,0.0,,,,,,,,,,,,,
184,PT11M29.00S,2022-01-22T00:43:02.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,73.01248357424441,16.911764705882355,1610612747,27,24,2022-01-22T00:44:18Z,1830000,-165.0,201.0,1,right,MISS M. Monk 26' running pullup 3PT,[1628370],1610612747.0,LAL,running pullup,,,Monk,M. Monk,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
185,PT11M28.00S,2022-01-22T00:43:03.5Z,2,REGULAR,rebound,offensive,[],2730,,,1610612747,27,24,2022-01-22T00:44:18Z,1840000,,,0,,D. Howard REBOUND (Off:2 Def:1),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,184.0,3.0,1.0,2.0,,,,,,,,,,,,,
186,PT11M28.00S,2022-01-22T00:43:07.8Z,2,REGULAR,foul,offensive,[],2730,,,1610612747,27,24,2022-01-22T00:44:45Z,1850000,,,0,,D. Howard offensive FOUL (2 PF),"[2730, 1630532]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,201245.0,2.0,0.0,Wagner,1630532.0,,,,,,,,
188,PT11M28.00S,2022-01-22T00:43:07.8Z,2,REGULAR,turnover,offensive foul,[],2730,,,1610612747,27,24,2022-01-22T00:43:07Z,1870000,,,0,,D. Howard offensive foul TURNOVER (2 TO),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,201245.0,,,,,,2.0,,,,,,
189,PT11M16.00S,2022-01-22T00:43:37.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628964,5.995400788436268,46.81372549019608,1610612753,29,24,2022-01-22T00:43:43Z,1880000,16.0,4.0,1,left,M. Bamba cutting DUNK (7 PTS) (F. Wagner 1 AST),"[1628964, 1630532]",1610612753.0,ORL,cutting,,,Bamba,M. Bamba,,,,,1.64,Made,,,,,,,,,,,,7.0,,,,F. Wagner,1630532.0,1.0,
191,PT10M50.00S,2022-01-22T00:44:03.3Z,2,REGULAR,2pt,Jump Shot,[],2544,76.2976346911958,41.42156862745098,1610612747,29,26,2022-01-22T00:45:43Z,1900000,-43.0,170.0,1,right,L. James 17' floating Jump Shot (10 PTS),[2544],1610612747.0,LAL,floating,,,James,L. James,,,,,17.56,Made,,,,,,,,,,,,10.0,,,,,,,
192,PT10M43.00S,2022-01-22T00:44:13.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,6.783837056504599,56.372549019607845,1610612753,29,26,2022-01-22T00:46:17Z,1910000,-32.0,11.0,1,left,MISS J. Suggs driving floating Shot,[1630591],1610612753.0,ORL,driving floating,,,Suggs,J. Suggs,,,,,3.38,Missed,,,,,,,,,,,,,,,,,,,
193,PT10M43.00S,2022-01-22T00:44:13.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,29,26,2022-01-22T00:44:31Z,1920000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,192.0,,,,,,,,,,,,,,,,
194,PT10M43.00S,2022-01-22T00:44:22.3Z,2,REGULAR,foul,personal,[],1628964,,,1610612747,29,26,2022-01-22T00:44:37Z,1930000,,,0,,M. Bamba loose ball personal FOUL (2 PF),"[1628964, 2730]",1610612753.0,ORL,loose ball,,,Bamba,M. Bamba,,,,,,,,,,,,,2004.0,2.0,1.0,Howard,2730.0,,,,,,,,
197,PT10M43.00S,2022-01-22T00:44:32.3Z,2,REGULAR,substitution,out,[],203082,,,1610612747,29,26,2022-01-22T00:44:36Z,1960000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT10M43.00S,2022-01-22T00:44:32.3Z,2,REGULAR,substitution,in,[],203914,,,1610612747,29,26,2022-01-22T00:44:36Z,1970000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT10M29.00S,2022-01-22T00:44:59.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,83.78777923784494,36.51960784313725,1610612747,29,26,2022-01-22T00:47:09Z,1980000,-67.0,100.0,1,right,MISS T. Horton-Tucker 12' fadeaway Shot,[1629659],1610612747.0,LAL,fadeaway,,,Horton-Tucker,T. Horton-Tucker,,,,,12.05,Missed,,,,,,,,,,,,,,,,,,,
200,PT10M26.00S,2022-01-22T00:45:02.9Z,2,REGULAR,rebound,defensive,[],1629643,,,1610612753,29,26,2022-01-22T00:45:06Z,1990000,,,0,,C. Okeke REBOUND (Off:0 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,199.0,2.0,2.0,0.0,,,,,,,,,,,,,
201,PT10M20.00S,2022-01-22T00:45:11.1Z,2,REGULAR,foul,personal,['2freethrow'],2730,,,1610612753,29,26,2022-01-22T00:45:20Z,2000000,,,0,,D. Howard shooting personal FOUL (3 PF) (Wagner 2 FT),"[2730, 1630532]",1610612747.0,LAL,shooting,,,Howard,D. Howard,,,,,,,,,,,,,203177.0,3.0,0.0,Wagner,1630532.0,,,,,,,,
203,PT10M20.00S,2022-01-22T00:45:37.6Z,2,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,30,26,2022-01-22T00:45:37Z,2020000,,,0,,F. Wagner Free Throw 1 of 2 (1 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,,,,,,,,,,,,1.0,,,,,,,
204,PT10M20.00S,2022-01-22T00:45:38.5Z,2,REGULAR,substitution,out,[],2730,,,1610612753,30,26,2022-01-22T00:45:42Z,2030000,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT10M20.00S,2022-01-22T00:45:38.5Z,2,REGULAR,substitution,in,[],1626169,,,1610612753,30,26,2022-01-22T00:45:42Z,2040000,,,0,,SUB in: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT10M20.00S,2022-01-22T00:46:01.6Z,2,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,31,26,2022-01-22T00:46:01Z,2050000,,,0,,F. Wagner Free Throw 2 of 2 (2 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,,,,,,,,,,,,2.0,,,,,,,
207,PT10M13.00S,2022-01-22T00:46:16.4Z,2,REGULAR,foul,personal,[],1629643,,,1610612747,31,26,2022-01-22T00:46:28Z,2060000,,,0,,C. Okeke personal FOUL (2 PF),"[1629643, 2544]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,2004.0,2.0,0.0,James,2544.0,,,,,,,,
209,PT10M04.00S,2022-01-22T00:46:40.8Z,2,REGULAR,3pt,Jump Shot,[],1626169,64.07687253613666,42.64705882352941,1610612747,31,29,2022-01-22T00:46:46Z,2080000,-37.0,285.0,1,right,S. Johnson 28' 3PT  (3 PTS) (T. Horton-Tucker 1 AST),"[1626169, 1629659]",1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,28.76,Made,,,,,,,,,,,,3.0,,,,T. Horton-Tucker,1629659.0,1.0,
211,PT09M51.00S,2022-01-22T00:46:53.8Z,2,REGULAR,2pt,Jump Shot,[],203914,26.363337713534822,66.66666666666666,1610612753,31,29,2022-01-22T00:48:55Z,2100000,-83.0,195.0,1,left,MISS G. Harris 21' step back Shot,[203914],1610612753.0,ORL,step back,,,Harris,G. Harris,,,,,21.23,Missed,,,,,,,,,,,,,,,,,,,
212,PT09M48.00S,2022-01-22T00:46:56.8Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,31,29,2022-01-22T00:46:59Z,2110000,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,211.0,1.0,1.0,0.0,,,,,,,,,,,,,
213,PT09M36.00S,2022-01-22T00:47:08.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.19776609724047,45.34313725490196,1610612747,31,31,2022-01-22T00:49:35Z,2120000,-23.0,21.0,1,right,L. James driving Layup (12 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,3.12,Made,,,,,,,,,,,,12.0,,,,,,,
214,PT09M23.00S,2022-01-22T00:47:20.9Z,2,REGULAR,3pt,Jump Shot,[],1629643,3.630091984231275,94.85294117647058,1610612753,31,31,2022-01-22T00:49:56Z,2130000,-224.0,-18.0,1,left,MISS C. Okeke pullup 3PT,[1629643],1610612753.0,ORL,pullup,,,Okeke,C. Okeke,,,,,22.51,Missed,,,,,,,,,,,,,,,,,,,
215,PT09M19.00S,2022-01-22T00:47:24.9Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612747,31,31,2022-01-22T00:47:27Z,2140000,,,0,,M. Monk REBOUND (Off:0 Def:2),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,214.0,2.0,2.0,0.0,,,,,,,,,,,,,
216,PT09M15.00S,2022-01-22T00:47:31.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,90.62089356110381,52.94117647058824,1610612747,31,31,2022-01-22T00:48:04Z,2150000,15.0,36.0,1,right,MISS M. Monk driving finger roll Layup,[1628370],1610612747.0,LAL,driving finger roll,,,Monk,M. Monk,,,,,3.86,Missed,,,,,,,,,,,,,,,,,,,
217,PT09M15.00S,2022-01-22T00:47:31.2Z,2,REGULAR,rebound,offensive,[],2544,,,1610612747,31,31,2022-01-22T00:47:40Z,2160000,,,0,,L. James REBOUND (Off:1 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,216.0,3.0,2.0,1.0,,,,,,,,,,,,,
218,PT09M15.00S,2022-01-22T00:47:35.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",2544,94.40999984741211,50.0,1610612747,31,33,2022-01-22T00:47:56Z,2170000,0.0,0.0,1,right,L. James putback Layup (14 PTS),[2544],1610612747.0,LAL,putback,,,James,L. James,,,,,0.0,Made,,,,,,,,,,,,14.0,,,,,,,
219,PT09M15.00S,2022-01-22T00:47:36.3Z,2,REGULAR,foul,personal,['1freethrow'],1628964,,,1610612747,31,33,2022-01-22T00:47:42Z,2180000,,,0,,M. Bamba shooting personal FOUL (3 PF) (James 1 FT),"[1628964, 2544]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,,,,,,,,,201245.0,3.0,1.0,James,2544.0,,,,,,,,
221,PT09M15.00S,2022-01-22T00:47:58.3Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],2544,,,1610612747,31,34,2022-01-22T00:47:58Z,2200000,,,0,,L. James Free Throw 1 of 1 (15 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,,,,,,,,15.0,,,,,,,
222,PT08M59.00S,2022-01-22T00:48:17.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203914,9.280551905387648,47.794117647058826,1610612753,33,34,2022-01-22T00:51:21Z,2210000,11.0,35.0,1,left,G. Harris driving finger roll Layup (4 PTS) (F. Wagner 2 AST),"[203914, 1630532]",1610612753.0,ORL,driving finger roll,,,Harris,G. Harris,,,,,3.64,Made,,,,,,,,,,,,4.0,,,,F. Wagner,1630532.0,2.0,
224,PT08M42.00S,2022-01-22T00:48:34.6Z,2,REGULAR,3pt,Jump Shot,[],1629659,75.1149802890933,10.049019607843137,1610612747,33,34,2022-01-22T00:48:38Z,2230000,-200.0,181.0,1,right,MISS T. Horton-Tucker 26' 3PT,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,26.99,Missed,,,,,,,,,,,,,,,,,,,
225,PT08M39.00S,2022-01-22T00:48:37.6Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,33,34,2022-01-22T00:48:38Z,2240000,,,0,,M. Bamba REBOUND (Off:1 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,224.0,3.0,2.0,1.0,,,,,,,,,,,,,
226,PT08M32.00S,2022-01-22T00:48:44.1Z,2,REGULAR,3pt,Jump Shot,[],1630532,27.201051248357423,82.37591911764706,1610612753,36,34,2022-01-22T00:49:09Z,2250000,-162.0,203.0,1,left,F. Wagner 25' 3PT  (5 PTS) (J. Suggs 4 AST),"[1630532, 1630591]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,25.98,Made,,,,,,,,,,,,5.0,,,,J. Suggs,1630591.0,4.0,
228,PT08M30.00S,2022-01-22T00:48:49.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,36,34,2022-01-22T00:48:49Z,2270000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M30.00S,2022-01-22T00:49:15.8Z,2,REGULAR,substitution,out,[],1630591,,,1610612747,36,34,2022-01-22T00:51:42Z,2280000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M30.00S,2022-01-22T00:49:15.8Z,2,REGULAR,substitution,out,[],1629659,,,1610612747,36,34,2022-01-22T00:51:42Z,2290000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M30.00S,2022-01-22T00:49:15.8Z,2,REGULAR,substitution,out,[],2544,,,1610612747,36,34,2022-01-22T00:51:42Z,2300000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M30.00S,2022-01-22T00:49:15.8Z,2,REGULAR,substitution,in,[],1630175,,,1610612747,36,34,2022-01-22T00:51:42Z,2310000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M30.00S,2022-01-22T00:49:15.8Z,2,REGULAR,substitution,in,[],201566,,,1610612747,36,34,2022-01-22T00:51:42Z,2320000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M30.00S,2022-01-22T00:49:15.8Z,2,REGULAR,substitution,in,[],2546,,,1610612747,36,34,2022-01-22T00:51:42Z,2330000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M09.00S,2022-01-22T00:52:22.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2546,84.97043363994744,64.70588235294117,1610612747,36,36,2022-01-22T00:53:19Z,2340000,74.0,89.0,1,right,C. Anthony 11' turnaround fadeaway Jump Shot (4 PTS),[2546],1610612747.0,LAL,turnaround fadeaway,,,Anthony,C. Anthony,,,,,11.53,Made,,,,,,,,,,,,4.0,,,,,,,
236,PT08M00.00S,2022-01-22T00:52:34.1Z,2,REGULAR,foul,personal,['2freethrow'],1628370,,,1610612753,36,36,2022-01-22T00:52:41Z,2350000,,,0,,M. Monk shooting personal FOUL (1 PF) (Bamba 2 FT),"[1628370, 1628964]",1610612747.0,LAL,shooting,,,Monk,M. Monk,,,,,,,,,,,,,203177.0,1.0,0.0,Bamba,1628964.0,,,,,,,,
238,PT08M00.00S,2022-01-22T00:52:56.7Z,2,REGULAR,freethrow,1 of 2,[],1628964,,,1610612753,37,36,2022-01-22T00:52:56Z,2370000,,,0,,M. Bamba Free Throw 1 of 2 (8 PTS),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,Made,,,,,,,,,,,,8.0,,,,,,,
239,PT08M00.00S,2022-01-22T00:53:11.4Z,2,REGULAR,freethrow,2 of 2,[],1628964,,,1610612753,38,36,2022-01-22T00:53:11Z,2380000,,,0,,M. Bamba Free Throw 2 of 2 (9 PTS),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,Made,,,,,,,,,,,,9.0,,,,,,,
240,PT07M49.00S,2022-01-22T00:53:24.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,90.75229960578186,47.794117647058826,1610612747,38,38,2022-01-22T00:53:30Z,2390000,-11.0,34.0,1,right,R. Westbrook driving Layup (8 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,3.61,Made,,,,,,,,,,,,8.0,,,,,,,
241,PT07M29.00S,2022-01-22T00:53:43.4Z,2,REGULAR,3pt,Jump Shot,[],1629643,31.488173455978973,41.42156862745098,1610612753,38,38,2022-01-22T00:53:48Z,2400000,43.0,243.0,1,left,MISS C. Okeke 24' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,24.73,Missed,,,,,,,,,,,,,,,,,,,
242,PT07M26.00S,2022-01-22T00:53:46.4Z,2,REGULAR,rebound,defensive,[],2546,,,1610612747,38,38,2022-01-22T00:53:48Z,2410000,,,0,,C. Anthony REBOUND (Off:0 Def:1),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,241.0,1.0,1.0,0.0,,,,,,,,,,,,,
243,PT07M24.00S,2022-01-22T00:53:50.4Z,2,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612747,38,38,2022-01-22T00:53:57Z,2420000,,,0,,F. Wagner shooting personal FOUL (1 PF) (Johnson 2 FT),"[1630532, 1626169]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,,,,,,,,,203177.0,1.0,0.0,Johnson,1626169.0,,,,,,,,
245,PT07M24.00S,2022-01-22T00:54:12.2Z,2,REGULAR,freethrow,1 of 2,[],1626169,,,1610612747,38,38,2022-01-22T00:54:12Z,2440000,,,0,,MISS S. Johnson Free Throw 1 of 2,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
246,PT07M24.00S,2022-01-22T00:54:12.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,38,38,2022-01-22T00:54:12Z,2450000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,245.0,,,,,,,,,,,,,,,,
247,PT07M24.00S,2022-01-22T00:54:27.0Z,2,REGULAR,freethrow,2 of 2,[],1626169,,,1610612747,38,39,2022-01-22T00:54:27Z,2460000,,,0,,S. Johnson Free Throw 2 of 2 (4 PTS),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,Made,,,,,,,,,,,,4.0,,,,,,,
248,PT07M12.00S,2022-01-22T00:54:39.4Z,2,REGULAR,turnover,bad pass,[],1630532,,,1610612753,38,39,2022-01-22T00:54:44Z,2470000,,,0,,F. Wagner bad pass TURNOVER (1 TO),"[1630532, 1628370]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,1.0,Monk,1628370.0,,,,
249,PT07M12.00S,2022-01-22T00:54:39.4Z,2,REGULAR,steal,,[],1628370,,,1610612747,38,39,2022-01-22T00:54:41Z,2480000,,,0,,M. Monk STEAL (1 STL),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M09.00S,2022-01-22T00:54:43.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628370,91.5407358738502,52.69607843137255,1610612747,38,41,2022-01-22T00:54:52Z,2490000,13.0,27.0,1,right,M. Monk running DUNK (2 PTS),[1628370],1610612747.0,LAL,running,,,Monk,M. Monk,,,,,3.02,Made,,,,,,,,,,,,2.0,,,,,,,
251,PT06M52.00S,2022-01-22T00:54:59.9Z,2,REGULAR,3pt,Jump Shot,[],203914,2.9730617608409986,94.6078431372549,1610612753,38,41,2022-01-22T00:55:04Z,2500000,-223.0,-25.0,1,left,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,22.44,Missed,,,,,,,,,,,,,,,,,,,
252,PT06M50.00S,2022-01-22T00:55:01.9Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,38,41,2022-01-22T00:55:51Z,2510000,,,0,,R. Westbrook REBOUND (Off:1 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,251.0,4.0,3.0,1.0,,,,,,,,,,,,,
253,PT06M49.00S,2022-01-22T00:55:07.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630175,,,1610612747,38,41,2022-01-22T00:56:45Z,2520000,,,0,,C. Anthony take personal FOUL (3 PF) (Johnson 2 FT),"[1630175, 1626169]",1610612753.0,ORL,take,,,Anthony,C. Anthony,,,,,,,,,,,,,2004.0,3.0,0.0,Johnson,1626169.0,,,,,,,,
255,PT06M49.00S,2022-01-22T00:55:35.9Z,2,REGULAR,freethrow,1 of 2,[],1626169,,,1610612747,38,42,2022-01-22T00:56:00Z,2540000,,,0,,S. Johnson Free Throw 1 of 2 (5 PTS),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,Made,,,,,,,,,,,,5.0,,,,,,,
256,PT06M49.00S,2022-01-22T00:55:39.2Z,2,REGULAR,substitution,out,[],1630175,,,1610612747,38,42,2022-01-22T00:55:41Z,2550000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M49.00S,2022-01-22T00:55:39.2Z,2,REGULAR,substitution,in,[],1630591,,,1610612747,38,42,2022-01-22T00:55:41Z,2560000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M49.00S,2022-01-22T00:55:35.9Z,2,REGULAR,freethrow,2 of 2,[],1626169,,,1610612747,38,42,2022-01-22T00:56:01Z,2570000,,,0,,MISS S. Johnson Free Throw 2 of 2,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
259,PT06M46.00S,2022-01-22T00:55:38.9Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,38,42,2022-01-22T00:56:01Z,2580000,,,0,,M. Bamba REBOUND (Off:1 Def:3),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,258.0,4.0,3.0,1.0,,,,,,,,,,,,,
260,PT06M25.00S,2022-01-22T00:56:15.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,6.783837056504599,55.14705882352941,1610612753,40,42,2022-01-22T00:56:21Z,2590000,-26.0,11.0,1,left,J. Suggs Layup (11 PTS) (G. Harris 1 AST),"[1630591, 203914]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,2.81,Made,,,,,,,,,,,,11.0,,,,G. Harris,203914.0,1.0,
