actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
181,PT09M09.00S,2022-02-06T23:42:59.6Z,2,REGULAR,substitution,out,[],1630591,,,1610612753,25,28,2022-02-06T23:43:05Z,1760000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M09.00S,2022-02-06T23:42:59.6Z,2,REGULAR,substitution,in,[],1630175,,,1610612753,25,28,2022-02-06T23:43:05Z,1770000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M09.00S,2022-02-06T23:43:13.6Z,2,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,26,28,2022-02-06T23:43:13Z,1780000,,,0,,M. Wagner Free Throw 2 of 2 (2 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
184,PT08M53.00S,2022-02-06T23:43:30.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,15.982260183968464,43.13725490196079,1610612738,26,28,2022-02-06T23:43:37Z,1790000,34.0,98.0,1,left,MISS J. Tatum 10' driving Layup - blocked,"[1628369, 1629643]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,10.35,Missed,,,,,,,,,,,,,,,,,Okeke,1629643.0
185,PT08M53.00S,2022-02-06T23:43:30.1Z,2,REGULAR,block,,[],1629643,,,1610612738,26,28,2022-02-06T23:44:42Z,1800000,,,0,,C. Okeke BLOCK (1 BLK),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
186,PT08M49.00S,2022-02-06T23:43:34.1Z,2,REGULAR,rebound,offensive,[],1628369,,,1610612738,26,28,2022-02-06T23:43:37Z,1810000,,,0,,J. Tatum REBOUND (Off:1 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,184.0,2.0,1.0,1.0,,,,,,,,,,,,,,
187,PT08M47.00S,2022-02-06T23:43:36.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628369,32.933639947437584,56.86274509803921,1610612738,26,31,2022-02-06T23:43:43Z,1820000,-34.0,257.0,1,left,J. Tatum 25' 3PT  (3 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.94,Made,,,,,,,,3.0,,,,,,,,,,
192,PT08M36.00S,2022-02-06T23:43:48.1Z,2,REGULAR,3pt,Jump Shot,[],203082,84.09986859395532,96.59160539215686,1610612753,26,31,2022-02-06T23:45:48Z,1830000,233.0,97.0,1,right,MISS T. Ross 25' 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,25.24,Missed,,,,,,,,,,,,,,,,,,
193,PT08M34.00S,2022-02-06T23:43:50.1Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,26,31,2022-02-06T23:45:48Z,1835000,,,0,,A. Horford REBOUND (Off:1 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,192.0,5.0,4.0,1.0,,,,,,,,,,,,,,
194,PT08M25.00S,2022-02-06T23:43:54.1Z,2,REGULAR,3pt,Jump Shot,[],1629684,4.5499342969776615,94.85294117647058,1610612738,26,31,2022-02-06T23:47:10Z,1837500,-224.0,-10.0,1,left,MISS G. Williams running 3PT,[1629684],1610612738.0,BOS,running,,,Williams,G. Williams,,,,,22.45,Missed,,,,,,,,,,,,,,,,,,
195,PT08M23.00S,2022-02-06T23:43:56.1Z,2,REGULAR,rebound,offensive,[],1628369,,,1610612738,26,31,2022-02-06T23:47:10Z,1838750,,,0,,J. Tatum REBOUND (Off:2 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,194.0,3.0,1.0,2.0,,,,,,,,,,,,,,
189,PT08M21.00S,2022-02-06T23:44:00.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203471,31.882391590013142,64.70588235294117,1610612738,26,34,2022-02-06T23:48:38Z,1840000,-74.0,247.0,1,left,D. Schroder 25' 3PT  (8 PTS) (A. Horford 2 AST),"[203471, 201143]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,25.79,Made,,,,,,,,8.0,,,,,,A. Horford,201143.0,2.0,,
191,PT08M19.00S,2022-02-06T23:45:05.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612753,26,34,2022-02-06T23:45:05Z,1860000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M19.00S,2022-02-06T23:45:10.5Z,2,REGULAR,substitution,out,[],1629021,,,1610612753,26,34,2022-02-06T23:47:03Z,1870000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M19.00S,2022-02-06T23:45:10.5Z,2,REGULAR,substitution,out,[],1626196,,,1610612753,26,34,2022-02-06T23:47:03Z,1880000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M19.00S,2022-02-06T23:45:10.5Z,2,REGULAR,substitution,out,[],201143,,,1610612753,26,34,2022-02-06T23:47:03Z,1890000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M19.00S,2022-02-06T23:45:10.5Z,2,REGULAR,substitution,in,[],1628964,,,1610612753,26,34,2022-02-06T23:47:03Z,1900000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M19.00S,2022-02-06T23:45:10.5Z,2,REGULAR,substitution,in,[],1627759,,,1610612753,26,34,2022-02-06T23:47:03Z,1910000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M19.00S,2022-02-06T23:45:10.5Z,2,REGULAR,substitution,in,[],1629057,,,1610612753,26,34,2022-02-06T23:47:03Z,1920000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M05.00S,2022-02-06T23:47:15.8Z,2,REGULAR,2pt,Jump Shot,[],1630175,75.3777923784494,57.59803921568627,1610612753,26,34,2022-02-06T23:47:34Z,1930000,38.0,179.0,1,right,MISS C. Anthony 18' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,18.29,Missed,,,,,,,,,,,,,,,,,,
203,PT08M05.00S,2022-02-06T23:47:22.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,26,34,2022-02-06T23:47:22Z,1940000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,202.0,,,,,,,,,,,,,,,,,
204,PT08M05.00S,2022-02-06T23:47:24.2Z,2,REGULAR,foul,personal,[],1628964,,,1610612738,26,34,2022-02-06T23:47:39Z,1950000,,,0,,M. Bamba loose ball personal FOUL (2 PF),"[1628964, 203471]",1610612753.0,ORL,loose ball,,,Bamba,M. Bamba,,,,,,,,,,,,,,,1830.0,2.0,0.0,Schroder,203471.0,,,,,
206,PT07M50.00S,2022-02-06T23:47:51.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,15.193823915900131,58.08823529411765,1610612738,26,34,2022-02-06T23:47:57Z,1970000,-40.0,90.0,1,left,MISS J. Tatum 9' turnaround Shot,[1628369],1610612738.0,BOS,turnaround,,,Tatum,J. Tatum,,,,,9.89,Missed,,,,,,,,,,,,,,,,,,
207,PT07M47.00S,2022-02-06T23:47:54.4Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,26,34,2022-02-06T23:47:57Z,1980000,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,206.0,1.0,1.0,0.0,,,,,,,,,,,,,,
208,PT07M43.00S,2022-02-06T23:47:58.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630175,94.03745072273325,52.94117647058824,1610612753,28,34,2022-02-06T23:48:05Z,1990000,15.0,4.0,1,right,C. Anthony running Layup (2 PTS),[1630175],1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,1.51,Made,,,,,,,,2.0,,,,,,,,,,
209,PT07M23.00S,2022-02-06T23:48:17.8Z,2,REGULAR,3pt,Jump Shot,[],203471,31.882391590013142,65.68627450980392,1610612738,28,37,2022-02-06T23:48:25Z,2000000,-78.0,247.0,1,left,D. Schroder 25' 3PT step back (11 PTS),[203471],1610612738.0,BOS,step back,,,Schroder,D. Schroder,,,,,25.93,Made,,,,,,,,11.0,,,,,,,,,,
210,PT06M57.00S,2022-02-06T23:48:44.7Z,2,REGULAR,3pt,Jump Shot,[],203914,66.04796320630749,63.23529411764706,1610612753,28,37,2022-02-06T23:48:48Z,2010000,66.0,267.0,1,right,MISS G. Harris 27' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,27.47,Missed,,,,,,,,,,,,,,,,,,
211,PT06M54.00S,2022-02-06T23:48:47.7Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,28,37,2022-02-06T23:48:48Z,2020000,,,0,,R. Williams III REBOUND (Off:0 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,210.0,2.0,2.0,0.0,,,,,,,,,,,,,,
212,PT06M41.00S,2022-02-06T23:48:59.8Z,2,REGULAR,3pt,Jump Shot,[],203471,5.863994743758213,94.6078431372549,1610612738,28,37,2022-02-06T23:49:05Z,2030000,-223.0,3.0,1,left,MISS D. Schroder 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,22.3,Missed,,,,,,,,,,,,,,,,,,
213,PT06M36.00S,2022-02-06T23:49:04.8Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,28,37,2022-02-06T23:49:05Z,2040000,,,0,,M. Bamba REBOUND (Off:1 Def:3),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,212.0,4.0,3.0,1.0,,,,,,,,,,,,,,
214,PT06M25.00S,2022-02-06T23:49:20.2Z,2,REGULAR,foul,personal,[],203471,,,1610612753,28,37,2022-02-06T23:49:39Z,2050000,,,0,,D. Schroder personal FOUL (2 PF),"[203471, 1629643]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,1830.0,2.0,0.0,Okeke,1629643.0,,,,,
216,PT06M25.00S,2022-02-06T23:49:27.3Z,2,REGULAR,substitution,out,[],1629643,,,1610612753,28,37,2022-02-06T23:49:38Z,2070000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M25.00S,2022-02-06T23:49:27.3Z,2,REGULAR,substitution,out,[],1628369,,,1610612753,28,37,2022-02-06T23:49:38Z,2080000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M25.00S,2022-02-06T23:49:27.3Z,2,REGULAR,substitution,in,[],1630532,,,1610612753,28,37,2022-02-06T23:49:38Z,2090000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M25.00S,2022-02-06T23:49:27.3Z,2,REGULAR,substitution,in,[],203935,,,1610612753,28,37,2022-02-06T23:49:38Z,2100000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M12.00S,2022-02-06T23:49:52.4Z,2,REGULAR,2pt,Hook,[],1628964,90.3580814717477,66.42156862745098,1610612753,28,37,2022-02-06T23:49:57Z,2110000,82.0,38.0,1,right,MISS M. Bamba 9' turnaround Hook,[1628964],1610612753.0,ORL,turnaround,,,Bamba,M. Bamba,,,,,9.05,Missed,,,,,,,,,,,,,,,,,,
221,PT06M10.00S,2022-02-06T23:49:54.4Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,28,37,2022-02-06T23:49:57Z,2120000,,,0,,M. Smart REBOUND (Off:0 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,220.0,3.0,3.0,0.0,,,,,,,,,,,,,,
222,PT05M58.00S,2022-02-06T23:50:06.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,14.931011826544022,39.21568627450981,1610612738,28,37,2022-02-06T23:50:12Z,2130000,54.0,88.0,1,left,MISS J. Brown 10' driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,10.31,Missed,,,,,,,,,,,,,,,,,,
223,PT05M55.00S,2022-02-06T23:50:09.6Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,28,37,2022-02-06T23:50:09Z,2140000,,,0,,F. Wagner REBOUND (Off:0 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,222.0,4.0,4.0,0.0,,,,,,,,,,,,,,
224,PT05M47.00S,2022-02-06T23:50:18.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203914,90.40735873850197,64.23866421568627,1610612753,28,37,2022-02-06T23:50:35Z,2150000,71.0,38.0,1,right,MISS G. Harris 8' driving Hook - blocked,"[203914, 1629684]",1610612753.0,ORL,driving,,,Harris,G. Harris,,,,,8.06,Missed,,,,,,,,,,,,,,,,,Williams,1629684.0
225,PT05M47.00S,2022-02-06T23:50:18.7Z,2,REGULAR,block,,[],1629684,,,1610612753,28,37,2022-02-06T23:50:22Z,2160000,,,0,,G. Williams BLOCK (1 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
226,PT05M47.00S,2022-02-06T23:50:18.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,28,37,2022-02-06T23:50:35Z,2170000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,224.0,,,,,,,,,,,,,,,,,
227,PT05M47.00S,2022-02-06T23:50:33.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,28,37,2022-02-06T23:50:33Z,2180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT05M47.00S,2022-02-06T23:50:34.2Z,2,REGULAR,substitution,out,[],203082,,,1610612753,28,37,2022-02-06T23:50:39Z,2190000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
229,PT05M47.00S,2022-02-06T23:50:34.2Z,2,REGULAR,substitution,in,[],1628976,,,1610612753,28,37,2022-02-06T23:50:39Z,2200000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
230,PT05M37.00S,2022-02-06T23:50:55.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630175,82.34231274638634,43.872549019607845,1610612753,28,37,2022-02-06T23:51:05Z,2210000,-31.0,113.0,1,right,MISS C. Anthony 11' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,11.76,Missed,,,,,,,,,,,,,,,,,,
231,PT05M35.00S,2022-02-06T23:50:57.0Z,2,REGULAR,rebound,offensive,[],1630175,,,1610612753,28,37,2022-02-06T23:51:05Z,2220000,,,0,,C. Anthony REBOUND (Off:1 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,230.0,2.0,1.0,1.0,,,,,,,,,,,,,,
232,PT05M34.00S,2022-02-06T23:50:59.0Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628964,84.57621550591328,43.38235294117647,1610612753,28,37,2022-02-06T23:51:13Z,2230000,-33.0,92.0,1,right,MISS M. Bamba 9' Hook - blocked,"[1628964, 1629057]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,9.82,Missed,,,,,,,,,,,,,,,,,Williams III,1629057.0
233,PT05M34.00S,2022-02-06T23:50:59.0Z,2,REGULAR,block,,[],1629057,,,1610612753,28,37,2022-02-06T23:51:02Z,2240000,,,0,,R. Williams III BLOCK (1 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M33.00S,2022-02-06T23:51:00.0Z,2,REGULAR,rebound,offensive,[],1628964,,,1610612753,28,37,2022-02-06T23:51:13Z,2250000,,,0,,M. Bamba REBOUND (Off:2 Def:3),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,232.0,5.0,3.0,2.0,,,,,,,,,,,,,,
235,PT05M33.00S,2022-02-06T23:51:06.3Z,2,REGULAR,foul,personal,['2freethrow'],203935,,,1610612753,28,37,2022-02-06T23:51:17Z,2260000,,,0,,M. Smart shooting personal FOUL (1 PF) (Bamba 2 FT),"[203935, 1628964]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Bamba,1628964.0,,,,,
237,PT05M33.00S,2022-02-06T23:51:24.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628964,,,1610612753,29,37,2022-02-06T23:51:24Z,2280000,,,0,,M. Bamba Free Throw 1 of 2 (5 PTS),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
238,PT05M33.00S,2022-02-06T23:51:40.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628964,,,1610612753,30,37,2022-02-06T23:51:40Z,2290000,,,0,,M. Bamba Free Throw 2 of 2 (6 PTS),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
239,PT05M18.00S,2022-02-06T23:51:56.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,9.067017082785808,47.61412377450981,1610612738,30,37,2022-02-06T23:52:10Z,2300000,12.0,33.0,1,left,MISS J. Brown driving Layup - blocked,"[1627759, 1628964]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,3.48,Missed,,,,,,,,,,,,,,,,,Bamba,1628964.0
240,PT05M18.00S,2022-02-06T23:51:56.7Z,2,REGULAR,block,,[],1628964,,,1610612738,30,37,2022-02-06T23:52:00Z,2310000,,,0,,M. Bamba BLOCK (1 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M13.00S,2022-02-06T23:52:01.7Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,30,37,2022-02-06T23:52:10Z,2320000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,239.0,4.0,3.0,1.0,,,,,,,,,,,,,,
242,PT05M12.00S,2022-02-06T23:52:02.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628964,93.24901445466492,50.73529411764706,1610612753,32,37,2022-02-06T23:52:14Z,2330000,4.0,11.0,1,right,M. Bamba running DUNK (8 PTS) (F. Wagner 1 AST),"[1628964, 1630532]",1610612753.0,ORL,running,,,Bamba,M. Bamba,,,,,1.16,Made,,,,,,,,8.0,,,,,,F. Wagner,1630532.0,1.0,,
244,PT04M52.00S,2022-02-06T23:52:22.0Z,2,REGULAR,3pt,Jump Shot,[],1627759,29.517082785808146,75.0,1610612738,32,37,2022-02-06T23:52:29Z,2350000,-125.0,225.0,1,left,MISS J. Brown 25' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,
245,PT04M49.00S,2022-02-06T23:52:25.0Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,32,37,2022-02-06T23:52:29Z,2360000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,244.0,5.0,4.0,1.0,,,,,,,,,,,,,,
246,PT04M35.00S,2022-02-06T23:52:39.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628976,86.5473061760841,44.85294117647059,1610612753,34,37,2022-02-06T23:52:44Z,2370000,-26.0,74.0,1,right,W. Carter Jr. 7' turnaround Hook (4 PTS),[1628976],1610612753.0,ORL,turnaround,,,Carter Jr.,W. Carter Jr.,,,,,7.83,Made,,,,,,,,4.0,,,,,,,,,,
247,PT04M16.00S,2022-02-06T23:52:58.1Z,2,REGULAR,3pt,Jump Shot,[],203471,30.699737187910642,23.52941176470588,1610612738,34,37,2022-02-06T23:53:03Z,2380000,132.0,236.0,1,left,MISS D. Schroder 27' 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,27.07,Missed,,,,,,,,,,,,,,,,,,
248,PT04M12.00S,2022-02-06T23:53:02.1Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,34,37,2022-02-06T23:53:03Z,2390000,,,0,,M. Bamba REBOUND (Off:2 Def:4),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,247.0,6.0,4.0,2.0,,,,,,,,,,,,,,
249,PT03M51.00S,2022-02-06T23:53:22.6Z,2,REGULAR,3pt,Jump Shot,[],1630175,66.44218134034165,64.95098039215686,1610612753,34,37,2022-02-06T23:53:29Z,2400000,75.0,263.0,1,right,MISS C. Anthony 27' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,27.33,Missed,,,,,,,,,,,,,,,,,,
250,PT03M47.00S,2022-02-06T23:53:26.6Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,34,37,2022-02-06T23:53:29Z,2410000,,,0,,J. Brown REBOUND (Off:1 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,249.0,5.0,4.0,1.0,,,,,,,,,,,,,,
251,PT03M39.00S,2022-02-06T23:53:35.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,7.30946123521682,53.67647058823529,1610612738,34,37,2022-02-06T23:53:44Z,2420000,-18.0,16.0,1,left,MISS J. Brown driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,2.45,Missed,,,,,,,,,,,,,,,,,,
252,PT03M38.00S,2022-02-06T23:53:36.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,34,37,2022-02-06T23:58:55Z,2430000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,251.0,,,,,,,,,,,,,,,,,
255,PT03M38.00S,2022-02-06T23:53:43.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,34,37,2022-02-06T23:53:43Z,2460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT03M38.00S,2022-02-06T23:53:44.8Z,2,REGULAR,substitution,out,[],203914,,,1610612753,34,37,2022-02-06T23:54:02Z,2470000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,
257,PT03M38.00S,2022-02-06T23:53:44.8Z,2,REGULAR,substitution,out,[],1629684,,,1610612753,34,37,2022-02-06T23:54:02Z,2480000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M38.00S,2022-02-06T23:53:44.8Z,2,REGULAR,substitution,out,[],203471,,,1610612753,34,37,2022-02-06T23:54:02Z,2490000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
259,PT03M38.00S,2022-02-06T23:53:44.8Z,2,REGULAR,substitution,in,[],1630591,,,1610612753,34,37,2022-02-06T23:54:02Z,2500000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
260,PT03M38.00S,2022-02-06T23:53:44.8Z,2,REGULAR,substitution,in,[],201143,,,1610612753,34,37,2022-02-06T23:54:02Z,2510000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
261,PT03M38.00S,2022-02-06T23:53:44.8Z,2,REGULAR,substitution,in,[],1628369,,,1610612753,34,37,2022-02-06T23:54:02Z,2520000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M21.00S,2022-02-06T23:54:19.9Z,2,REGULAR,3pt,Jump Shot,[],1628964,86.5473061760841,97.05882352941177,1610612753,34,37,2022-02-06T23:54:32Z,2530000,235.0,74.0,1,right,MISS M. Bamba 24' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,24.67,Missed,,,,,,,,,,,,,,,,,,
263,PT03M16.00S,2022-02-06T23:54:24.9Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,34,37,2022-02-07T00:19:57Z,2540000,,,0,,J. Tatum REBOUND (Off:2 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,262.0,4.0,2.0,2.0,,,,,,,,,,,,,,
264,PT03M06.00S,2022-02-06T23:54:35.8Z,2,REGULAR,3pt,Jump Shot,[],201143,31.882391590013142,56.372549019607845,1610612738,34,40,2022-02-07T00:20:02Z,2550000,-32.0,247.0,1,left,A. Horford 24' 3PT  (9 PTS) (J. Tatum 4 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,24.92,Made,,,,,,,,9.0,,,,,,J. Tatum,1628369.0,4.0,,
266,PT02M41.00S,2022-02-06T23:55:00.0Z,2,REGULAR,3pt,Jump Shot,[],1630591,71.96123521681997,79.90196078431373,1610612753,34,40,2022-02-06T23:55:05Z,2570000,150.0,211.0,1,right,MISS J. Suggs 25' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,
267,PT02M39.00S,2022-02-06T23:55:02.0Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,34,40,2022-02-06T23:55:05Z,2580000,,,0,,M. Smart REBOUND (Off:0 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,266.0,4.0,4.0,0.0,,,,,,,,,,,,,,
