actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
277,PT03M06.00S,2021-12-18T00:57:41.4Z,2,REGULAR,substitution,out,[],1629644,,,1610612748,49,58,2021-12-18T00:57:48Z,2760000,,,0,,SUB out: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M06.00S,2021-12-18T00:57:41.4Z,2,REGULAR,substitution,in,[],200782,,,1610612748,49,58,2021-12-18T00:57:48Z,2770000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M58.00S,2021-12-18T00:57:58.3Z,2,REGULAR,turnover,out-of-bounds,[],200768,,,1610612748,49,58,2021-12-18T00:58:06Z,2780000,,,0,,K. Lowry bad pass out-of-bounds TURNOVER (2 TO),[200768],1610612748.0,MIA,bad pass,,,Lowry,K. Lowry,,,,,1627539.0,,,,,,,,,,,,,,,2.0,,,,
280,PT02M50.00S,2021-12-18T00:58:19.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,5.206964520367937,46.32352941176471,1610612753,51,58,2021-12-18T00:58:25Z,2790000,18.0,-4.0,1,left,F. Wagner driving Layup (13 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,,,,,,1.87,Made,13.0,,,,,,,,,,,,
281,PT02M33.00S,2021-12-18T00:58:36.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203473,91.14651773981603,54.65686274509803,1610612748,51,60,2021-12-18T00:58:42Z,2800000,23.0,31.0,1,right,D. Dedmon bank Hook (11 PTS) (K. Lowry 9 AST),"[203473, 200768]",1610612748.0,MIA,bank,,,Dedmon,D. Dedmon,,,,,,,,,,3.85,Made,11.0,K. Lowry,200768.0,9.0,,,,,,,,,
283,PT02M19.00S,2021-12-18T00:58:49.5Z,2,REGULAR,3pt,Jump Shot,[],203914,2.578843626806833,97.05882352941177,1610612753,51,60,2021-12-18T00:58:53Z,2820000,-235.0,-28.0,1,left,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,23.7,Missed,,,,,,,,,,,,,
284,PT02M17.00S,2021-12-18T00:58:51.5Z,2,REGULAR,rebound,defensive,[],203473,,,1610612748,51,60,2021-12-18T00:58:53Z,2830000,,,0,,D. Dedmon REBOUND (Off:2 Def:2),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,283.0,4.0,2.0,2.0,,,,,
285,PT02M09.00S,2021-12-18T00:58:59.7Z,2,REGULAR,3pt,Jump Shot,[],1629130,68.54467805519053,26.225490196078432,1610612748,51,60,2021-12-18T00:59:05Z,2840000,-119.0,243.0,1,right,MISS D. Robinson 27' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,27.07,Missed,,,,,,,,,,,,,
286,PT02M04.00S,2021-12-18T00:59:04.7Z,2,REGULAR,rebound,offensive,[],1629130,,,1610612748,51,60,2021-12-18T00:59:04Z,2850000,,,0,,D. Robinson REBOUND (Off:1 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,285.0,2.0,1.0,1.0,,,,,
287,PT01M54.00S,2021-12-18T00:59:15.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],200768,63.288436268068324,45.83333333333333,1610612748,51,63,2021-12-18T00:59:19Z,2860000,-21.0,293.0,1,right,K. Lowry 29' 3PT  (8 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,29.33,Made,8.0,,,,,,,,,,,,
288,PT01M36.00S,2021-12-18T00:59:35.7Z,2,REGULAR,foul,personal,[],1629130,,,1610612753,51,63,2021-12-18T00:59:54Z,2870000,,,0,,D. Robinson personal FOUL (2 PF),"[1629130, 1629643]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,202037.0,2.0,0.0,Okeke,1629643.0,,,,,,,,,,,,,,,
290,PT01M32.00S,2021-12-18T01:00:11.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200768,,,1610612753,51,63,2021-12-18T01:00:28Z,2890000,,,0,,K. Lowry shooting personal FOUL (1 PF) (Okeke 2 FT),"[200768, 1629643]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,2715.0,1.0,0.0,Okeke,1629643.0,,,,,,,,,,,,,,,
292,PT01M32.00S,2021-12-18T01:00:34.3Z,2,REGULAR,freethrow,1 of 2,[],203914,,,1610612753,52,63,2021-12-18T01:11:08Z,2910000,,,0,,G. Harris Free Throw 1 of 2 (6 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,Made,6.0,,,,,,,,,,,,
293,PT01M32.00S,2021-12-18T01:00:36.8Z,2,REGULAR,substitution,out,[],203473,,,1610612753,52,63,2021-12-18T01:00:49Z,2920000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,
294,PT01M32.00S,2021-12-18T01:00:36.8Z,2,REGULAR,substitution,out,[],1629130,,,1610612753,52,63,2021-12-18T01:00:49Z,2930000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
295,PT01M32.00S,2021-12-18T01:00:36.8Z,2,REGULAR,substitution,in,[],1630209,,,1610612753,52,63,2021-12-18T01:00:49Z,2940000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,
296,PT01M32.00S,2021-12-18T01:00:36.8Z,2,REGULAR,substitution,in,[],1629216,,,1610612753,52,63,2021-12-18T01:00:49Z,2950000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
297,PT01M32.00S,2021-12-18T01:00:34.3Z,2,REGULAR,freethrow,2 of 2,[],203914,,,1610612753,53,63,2021-12-18T01:11:08Z,2960000,,,0,,G. Harris Free Throw 2 of 2 (7 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
298,PT01M21.00S,2021-12-18T01:01:10.3Z,2,REGULAR,turnover,bad pass,[],1629216,,,1610612748,53,63,2021-12-18T01:01:19Z,2970000,,,0,,G. Vincent bad pass TURNOVER (2 TO),"[1629216, 203914]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,2.0,Harris,203914.0,,
299,PT01M21.00S,2021-12-18T01:01:10.3Z,2,REGULAR,steal,,[],203914,,,1610612753,53,63,2021-12-18T01:01:12Z,2980000,,,0,,G. Harris STEAL (1 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,
300,PT01M18.00S,2021-12-18T01:01:14.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203914,6.258212877792378,54.65686274509803,1610612753,53,63,2021-12-18T01:01:31Z,2990000,-23.0,6.0,1,left,MISS G. Harris running Layup,[203914],1610612753.0,ORL,running,,,Harris,G. Harris,,,,,,,,,,2.41,Missed,,,,,,,,,,,,,
301,PT01M11.00S,2021-12-18T01:01:21.4Z,2,REGULAR,rebound,offensive,[],1630532,,,1610612753,53,63,2021-12-18T01:01:31Z,3000000,,,0,,F. Wagner REBOUND (Off:2 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,300.0,3.0,1.0,2.0,,,,,
302,PT01M11.00S,2021-12-18T01:01:20.2Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630532,5.590000152587891,50.0,1610612753,55,63,2021-12-18T01:04:54Z,3010000,0.0,0.0,1,left,F. Wagner tip DUNK (15 PTS),[1630532],1610612753.0,ORL,tip,,,Wagner,F. Wagner,,,,,,,,,,0.0,Made,15.0,,,,,,,,,,,,
303,PT00M51.60S,2021-12-18T01:01:39.9Z,2,REGULAR,3pt,Jump Shot,[],1629622,86.5473061760841,95.09803921568627,1610612748,55,66,2021-12-18T01:01:45Z,3020000,225.0,74.0,1,right,M. Strus 3PT  (23 PTS) (K. Lowry 10 AST),"[1629622, 200768]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,23.73,Made,23.0,K. Lowry,200768.0,10.0,,,,,,,,,
305,PT00M33.70S,2021-12-18T01:02:05.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629216,,,1610612753,55,66,2021-12-18T01:02:15Z,3040000,,,0,,G. Vincent shooting personal FOUL (2 PF) (Wagner 2 FT),"[1629216, 1630532]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,202037.0,2.0,0.0,Wagner,1630532.0,,,,,,,,,,,,,,,
307,PT00M33.70S,2021-12-18T01:02:45.1Z,2,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,56,66,2021-12-18T01:02:45Z,3060000,,,0,,F. Wagner Free Throw 1 of 2 (16 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,Made,16.0,,,,,,,,,,,,
308,PT00M33.70S,2021-12-18T01:02:46.3Z,2,REGULAR,substitution,out,[],203914,,,1610612753,56,66,2021-12-18T01:02:57Z,3070000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M33.70S,2021-12-18T01:02:46.3Z,2,REGULAR,substitution,out,[],201577,,,1610612753,56,66,2021-12-18T01:02:57Z,3080000,,,0,,SUB out: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M33.70S,2021-12-18T01:02:46.3Z,2,REGULAR,substitution,in,[],1629168,,,1610612753,56,66,2021-12-18T01:02:57Z,3090000,,,0,,SUB in: B. Johnson,[1629168],1610612753.0,ORL,,,,Johnson,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M33.70S,2021-12-18T01:02:46.3Z,2,REGULAR,substitution,in,[],1629678,,,1610612753,56,66,2021-12-18T01:02:57Z,3100000,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M33.70S,2021-12-18T01:03:06.3Z,2,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,57,66,2021-12-18T01:03:06Z,3110000,,,0,,F. Wagner Free Throw 2 of 2 (17 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,Made,17.0,,,,,,,,,,,,
313,PT00M26.70S,2021-12-18T01:03:20.0Z,2,REGULAR,turnover,lost ball,[],200768,,,1610612748,57,66,2021-12-18T01:03:31Z,3120000,,,0,,K. Lowry lost ball TURNOVER (3 TO),"[200768, 1630758]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,3.0,Ford,1630758.0,,
314,PT00M26.70S,2021-12-18T01:03:20.0Z,2,REGULAR,steal,,[],1630758,,,1610612753,57,66,2021-12-18T01:04:20Z,3130000,,,0,,A. Ford STEAL (1 STL),[1630758],1610612753.0,ORL,,,,Ford,A. Ford,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M01.60S,2021-12-18T01:03:44.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630758,25.969119579500656,16.666666666666664,1610612753,57,66,2021-12-18T01:03:51Z,3140000,167.0,192.0,1,left,MISS A. Ford 25' 3PT,[1630758],1610612753.0,ORL,,,,Ford,A. Ford,,,,,,,,,,25.4,Missed,,,,,,,,,,,,,
316,PT00M01.60S,2021-12-18T01:03:44.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,57,66,2021-12-18T01:03:51Z,3150000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,315.0,,,,,,,,
317,PT00M00.00S,2021-12-18T01:03:50.3Z,2,REGULAR,period,end,[],0,,,1610612753,57,66,2021-12-18T01:03:50Z,3160000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2021-12-18T01:18:32.3Z,3,REGULAR,substitution,out,['startperiod'],1630758,,,1610612753,57,66,2021-12-18T01:19:16Z,3170000,,,0,,SUB out: A. Ford,[1630758],1610612753.0,ORL,,,,Ford,A. Ford,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2021-12-18T01:18:32.3Z,3,REGULAR,substitution,out,['startperiod'],1629168,,,1610612753,57,66,2021-12-18T01:19:16Z,3180000,,,0,,SUB out: B. Johnson,[1629168],1610612753.0,ORL,,,,Johnson,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2021-12-18T01:18:32.3Z,3,REGULAR,substitution,out,['startperiod'],1629678,,,1610612753,57,66,2021-12-18T01:19:16Z,3190000,,,0,,SUB out: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2021-12-18T01:18:32.3Z,3,REGULAR,substitution,out,['startperiod'],1629622,,,1610612753,57,66,2021-12-18T01:19:16Z,3200000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2021-12-18T01:18:32.3Z,3,REGULAR,substitution,out,['startperiod'],1630209,,,1610612753,57,66,2021-12-18T01:19:16Z,3210000,,,0,,SUB out: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2021-12-18T01:18:32.3Z,3,REGULAR,substitution,in,['startperiod'],201577,,,1610612753,57,66,2021-12-18T01:19:16Z,3220000,,,0,,SUB in: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2021-12-18T01:18:32.3Z,3,REGULAR,substitution,in,['startperiod'],1628539,,,1610612753,57,66,2021-12-18T01:19:16Z,3230000,,,0,,SUB in: M. Mulder,[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2021-12-18T01:18:32.3Z,3,REGULAR,substitution,in,['startperiod'],203914,,,1610612753,57,66,2021-12-18T01:19:16Z,3240000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2021-12-18T01:18:32.3Z,3,REGULAR,substitution,in,['startperiod'],1629130,,,1610612753,57,66,2021-12-18T01:19:16Z,3250000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2021-12-18T01:18:32.3Z,3,REGULAR,substitution,in,['startperiod'],203473,,,1610612753,57,66,2021-12-18T01:19:16Z,3260000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2021-12-18T01:19:24.6Z,3,REGULAR,period,start,[],0,,,1610612748,57,66,2021-12-18T01:19:24Z,3270000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT11M49.00S,2021-12-18T01:19:36.9Z,3,REGULAR,foul,personal,['2freethrow'],201577,,,1610612748,57,66,2021-12-18T01:20:09Z,3280000,,,0,,R. Lopez shooting personal FOUL (1 PF) (Dedmon 2 FT),"[201577, 203473]",1610612753.0,ORL,shooting,,,Lopez,R. Lopez,,,,,1627539.0,1.0,0.0,Dedmon,203473.0,,,,,,,,,,,,,,,
331,PT11M49.00S,2021-12-18T01:20:10.2Z,3,REGULAR,freethrow,1 of 2,[],203473,,,1610612748,57,67,2021-12-18T01:20:10Z,3300000,,,0,,D. Dedmon Free Throw 1 of 2 (12 PTS),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,Made,12.0,,,,,,,,,,,,
332,PT11M49.00S,2021-12-18T01:20:22.6Z,3,REGULAR,freethrow,2 of 2,[],203473,,,1610612748,57,68,2021-12-18T01:20:22Z,3310000,,,0,,D. Dedmon Free Throw 2 of 2 (13 PTS),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,Made,13.0,,,,,,,,,,,,
333,PT11M36.00S,2021-12-18T01:20:40.5Z,3,REGULAR,foul,offensive,[],1628539,,,1610612753,57,68,2021-12-18T01:20:52Z,3320000,,,0,,M. Mulder charge offensive FOUL (1 PF),"[1628539, 200768]",1610612753.0,ORL,charge,,,Mulder,M. Mulder,,,,,1627539.0,1.0,0.0,Lowry,200768.0,,,,,,,,,,,,,,,
335,PT11M36.00S,2021-12-18T01:20:40.5Z,3,REGULAR,turnover,offensive foul,[],1628539,,,1610612753,57,68,2021-12-18T01:20:40Z,3340000,,,0,,M. Mulder offensive foul TURNOVER (2 TO),[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,1627539.0,,,,,,,,,,,,,,,2.0,,,,
336,PT11M20.00S,2021-12-18T01:21:12.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629216,4.681340341655716,53.92156862745098,1610612748,57,70,2021-12-18T01:21:30Z,3350000,-20.0,-8.0,1,left,G. Vincent driving Layup (11 PTS),[1629216],1610612748.0,MIA,driving,,,Vincent,G. Vincent,,,,,,,,,,2.14,Made,11.0,,,,,,,,,,,,
337,PT11M10.00S,2021-12-18T01:21:23.4Z,3,REGULAR,3pt,Jump Shot,[],1629643,68.80749014454665,25.0,1610612753,57,70,2021-12-18T01:21:33Z,3360000,-125.0,241.0,1,right,MISS C. Okeke 27' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,27.12,Missed,,,,,,,,,,,,,
338,PT11M10.00S,2021-12-18T01:21:23.4Z,3,REGULAR,rebound,defensive,[],203473,,,1610612748,57,70,2021-12-18T01:21:33Z,3370000,,,0,,D. Dedmon REBOUND (Off:2 Def:3),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,337.0,5.0,3.0,2.0,,,,,
339,PT10M59.00S,2021-12-18T01:21:34.2Z,3,REGULAR,turnover,bad pass,[],1629216,,,1610612748,57,70,2021-12-18T01:22:38Z,3380000,,,0,,G. Vincent bad pass TURNOVER (3 TO),"[1629216, 203914]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,3.0,Harris,203914.0,,
340,PT10M59.00S,2021-12-18T01:21:34.2Z,3,REGULAR,steal,,[],203914,,,1610612753,57,70,2021-12-18T01:21:38Z,3390000,,,0,,G. Harris STEAL (2 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,
341,PT10M53.00S,2021-12-18T01:21:39.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203914,92.19776609724047,48.529411764705884,1610612753,59,70,2021-12-18T01:21:46Z,3400000,-7.0,21.0,1,right,G. Harris running Layup (9 PTS),[203914],1610612753.0,ORL,running,,,Harris,G. Harris,,,,,,,,,,2.21,Made,9.0,,,,,,,,,,,,
342,PT10M40.00S,2021-12-18T01:21:53.0Z,3,REGULAR,2pt,Jump Shot,[],1629216,21.107095926412615,58.333333333333336,1610612748,59,72,2021-12-18T01:21:58Z,3410000,-42.0,146.0,1,left,G. Vincent 15' pullup Jump Shot (13 PTS),[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,,,,,,15.17,Made,13.0,,,,,,,,,,,,
343,PT10M19.00S,2021-12-18T01:22:14.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201577,86.5473061760841,48.28431372549019,1610612753,61,72,2021-12-18T01:22:22Z,3420000,-9.0,74.0,1,right,R. Lopez 7' turnaround Hook (6 PTS) (F. Wagner 2 AST),"[201577, 1630532]",1610612753.0,ORL,turnaround,,,Lopez,R. Lopez,,,,,,,,,,7.45,Made,6.0,F. Wagner,1630532.0,2.0,,,,,,,,,
345,PT10M05.00S,2021-12-18T01:22:28.8Z,3,REGULAR,turnover,bad pass,[],200768,,,1610612748,61,72,2021-12-18T01:22:52Z,3440000,,,0,,K. Lowry bad pass TURNOVER (4 TO),"[200768, 1629643]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,4.0,Okeke,1629643.0,,
346,PT10M05.00S,2021-12-18T01:22:28.8Z,3,REGULAR,steal,,[],1629643,,,1610612753,61,72,2021-12-18T01:22:30Z,3450000,,,0,,C. Okeke STEAL (5 STL),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
347,PT09M59.00S,2021-12-18T01:22:37.1Z,3,REGULAR,turnover,out-of-bounds,[],1630532,,,1610612753,61,72,2021-12-18T01:23:03Z,3460000,,,0,,F. Wagner step out-of-bounds TURNOVER (1 TO),[1630532],1610612753.0,ORL,step,,,Wagner,F. Wagner,,,,,202037.0,,,,,,,,,,,,,,,1.0,,,,
348,PT09M37.00S,2021-12-18T01:23:10.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],200782,2.1846254927726676,97.30392156862744,1610612748,61,75,2021-12-18T01:23:15Z,3470000,-237.0,-32.0,1,left,P. Tucker 3PT  (6 PTS) (K. Lowry 11 AST),"[200782, 200768]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,23.87,Made,6.0,K. Lowry,200768.0,11.0,,,,,,,,,
350,PT09M28.00S,2021-12-18T01:23:23.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,61,75,2021-12-18T01:23:23Z,3490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT09M18.00S,2021-12-18T01:23:50.7Z,3,REGULAR,2pt,Jump Shot,[],203914,77.08607095926413,58.08823529411765,1610612753,63,75,2021-12-18T01:24:15Z,3500000,40.0,163.0,1,right,G. Harris 16' pullup Jump Shot (11 PTS),[203914],1610612753.0,ORL,pullup,,,Harris,G. Harris,,,,,,,,,,16.78,Made,11.0,,,,,,,,,,,,
352,PT09M18.00S,2021-12-18T01:23:56.1Z,3,REGULAR,foul,personal,['1freethrow'],1629216,,,1610612753,63,75,2021-12-18T01:24:05Z,3510000,,,0,,G. Vincent shooting personal FOUL (3 PF) (Harris 1 FT),"[1629216, 203914]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,2715.0,3.0,0.0,Harris,203914.0,,,,,,,,,,,,,,,
354,PT09M18.00S,2021-12-18T01:24:17.1Z,3,REGULAR,freethrow,1 of 1,[],203914,,,1610612753,64,75,2021-12-18T01:24:17Z,3530000,,,0,,G. Harris Free Throw 1 of 1 (12 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,Made,12.0,,,,,,,,,,,,
355,PT09M05.00S,2021-12-18T01:24:31.5Z,3,REGULAR,3pt,Jump Shot,[],200768,4.02431011826544,4.901960784313726,1610612748,64,75,2021-12-18T01:24:37Z,3540000,225.0,-15.0,1,left,MISS K. Lowry 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,22.6,Missed,,,,,,,,,,,,,
356,PT09M03.00S,2021-12-18T01:24:33.5Z,3,REGULAR,rebound,defensive,[],1628539,,,1610612753,64,75,2021-12-18T01:24:37Z,3550000,,,0,,M. Mulder REBOUND (Off:0 Def:1),[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,,,,,,,,,,355.0,1.0,1.0,0.0,,,,,
357,PT08M57.00S,2021-12-18T01:24:39.0Z,3,REGULAR,3pt,Jump Shot,[],1628539,74.72076215505913,87.25490196078431,1610612753,64,75,2021-12-18T01:24:45Z,3560000,186.0,185.0,1,right,MISS M. Mulder 26' 3PT,[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,,,,26.26,Missed,,,,,,,,,,,,,
358,PT08M54.00S,2021-12-18T01:24:42.0Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,64,75,2021-12-18T01:24:45Z,3570000,,,0,,K. Lowry REBOUND (Off:0 Def:3),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,357.0,3.0,3.0,0.0,,,,,
359,PT08M47.00S,2021-12-18T01:24:49.9Z,3,REGULAR,3pt,Jump Shot,[],1629216,23.47240473061761,13.725490196078432,1610612748,64,78,2021-12-18T01:24:54Z,3580000,181.0,168.0,1,left,G. Vincent 24' 3PT  (16 PTS) (K. Lowry 12 AST),"[1629216, 200768]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,24.73,Made,16.0,K. Lowry,200768.0,12.0,,,,,,,,,
361,PT08M28.00S,2021-12-18T01:25:07.8Z,3,REGULAR,3pt,Jump Shot,[],1630532,71.82982917214193,23.284313725490197,1610612753,64,78,2021-12-18T01:25:12Z,3600000,-134.0,212.0,1,right,MISS F. Wagner 25' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,25.08,Missed,,,,,,,,,,,,,
362,PT08M27.00S,2021-12-18T01:25:08.8Z,3,REGULAR,rebound,offensive,[],1629643,,,1610612753,64,78,2021-12-18T01:25:12Z,3610000,,,0,,C. Okeke REBOUND (Off:1 Def:3),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,361.0,4.0,3.0,1.0,,,,,
363,PT08M27.00S,2021-12-18T01:25:15.5Z,3,REGULAR,foul,personal,[],1629130,,,1610612753,64,78,2021-12-18T01:25:26Z,3620000,,,0,,D. Robinson personal FOUL (3 PF),"[1629130, 1629643]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,202037.0,3.0,0.0,Okeke,1629643.0,,,,,,,,,,,,,,,
365,PT08M15.00S,2021-12-18T01:25:42.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630532,90.09526938239159,45.09803921568628,1610612753,66,78,2021-12-18T01:25:48Z,3640000,-25.0,41.0,1,right,F. Wagner driving Layup (19 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,,,,,,4.74,Made,19.0,,,,,,,,,,,,
366,PT08M13.00S,2021-12-18T01:25:59.3Z,3,REGULAR,stoppage,blood rule,[],0,,,1610612748,66,78,2021-12-18T01:25:59Z,3650000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
