actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
260,PT04M42.00S,2021-12-24T00:53:57.4Z,2,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,31,44,2021-12-24T00:54:46Z,2590000,,,0,,MISS C. Anthony Free Throw 2 of 2,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Missed,,,,,,,,,,,,,,,,,,,
261,PT04M40.00S,2021-12-24T00:53:59.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,31,44,2021-12-24T00:54:46Z,2600000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,260.0,,,,,,
262,PT04M40.00S,2021-12-24T00:54:46.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,31,44,2021-12-24T00:54:46Z,2610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M23.00S,2021-12-24T00:55:12.4Z,2,REGULAR,foul,personal,['2freethrow'],1629678,,,1610612740,31,44,2021-12-24T00:55:24Z,2620000,,,0,,A. Schofield shooting personal FOUL (1 PF) (Ingram 2 FT),"[1629678, 1627742]",1610612753.0,ORL,shooting,,,Schofield,A. Schofield,,,,,,,,,,,201640.0,1.0,0.0,Ingram,1627742.0,,,,,,,,,,
265,PT04M23.00S,2021-12-24T00:55:41.5Z,2,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,31,45,2021-12-24T00:55:41Z,2640000,,,0,,B. Ingram Free Throw 1 of 2 (8 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
266,PT04M23.00S,2021-12-24T00:55:57.2Z,2,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,31,46,2021-12-24T00:55:57Z,2650000,,,0,,B. Ingram Free Throw 2 of 2 (9 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
267,PT04M12.00S,2021-12-24T00:56:08.5Z,2,REGULAR,turnover,bad pass,[],1629678,,,1610612753,31,46,2021-12-24T00:56:13Z,2660000,,,0,,A. Schofield bad pass TURNOVER (1 TO),"[1629678, 1630529]",1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,1.0,Jones,1630529.0,,,,,,,,,,,,,,,
268,PT04M12.00S,2021-12-24T00:56:08.5Z,2,REGULAR,steal,,[],1630529,,,1610612740,31,46,2021-12-24T00:56:10Z,2670000,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M01.00S,2021-12-24T00:56:20.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627742,6.915243101182654,48.28431372549019,1610612740,31,46,2021-12-24T00:56:26Z,2680000,9.0,13.0,1,left,MISS B. Ingram driving Layup,[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,1.52,Missed,,,,,,,,,,,,,,,,,,,
270,PT03M59.00S,2021-12-24T00:56:22.2Z,2,REGULAR,rebound,offensive,[],1627742,,,1610612740,31,46,2021-12-24T00:56:26Z,2690000,,,0,,B. Ingram REBOUND (Off:1 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,269.0,4.0,3.0,1.0,,,
271,PT03M56.00S,2021-12-24T00:56:24.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627742,4.681340341655716,48.28431372549019,1610612740,31,48,2021-12-24T00:56:35Z,2700000,9.0,-8.0,1,left,B. Ingram cutting DUNK (11 PTS) (H. Jones 1 AST),"[1627742, 1630529]",1610612740.0,NOP,cutting,,,Ingram,B. Ingram,,,,,1.21,Made,11.0,,,,,,,,,H. Jones,1630529.0,1.0,,,,,,,
273,PT03M56.00S,2021-12-24T00:56:36.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,31,48,2021-12-24T00:56:36Z,2720000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M56.00S,2021-12-24T00:57:07.9Z,2,REGULAR,substitution,out,[],1630529,,,1610612753,31,48,2021-12-24T00:59:04Z,2730000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M56.00S,2021-12-24T00:57:07.9Z,2,REGULAR,substitution,in,[],202066,,,1610612753,31,48,2021-12-24T00:59:04Z,2740000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M33.00S,2021-12-24T00:59:44.3Z,2,REGULAR,3pt,Jump Shot,[],1630532,71.82982917214193,81.61764705882352,1610612753,31,48,2021-12-24T01:02:28Z,2750000,158.0,212.0,1,right,MISS F. Wagner 26' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,26.47,Missed,,,,,,,,,,,,,,,,,,,
279,PT03M31.00S,2021-12-24T00:59:46.3Z,2,REGULAR,rebound,defensive,[],1628984,,,1610612740,31,48,2021-12-24T00:59:55Z,2760000,,,0,,D. Graham REBOUND (Off:0 Def:1),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,278.0,1.0,1.0,0.0,,,
280,PT03M31.00S,2021-12-24T00:59:51.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,31,48,2021-12-24T00:59:51Z,2770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M08.00S,2021-12-24T01:00:19.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,5.338370565045992,51.225490196078425,1610612740,31,50,2021-12-24T01:03:03Z,2780000,-6.0,-2.0,1,left,B. Ingram driving floating Jump Shot (13 PTS),[1627742],1610612740.0,NOP,driving floating,,,Ingram,B. Ingram,,,,,0.65,Made,13.0,,,,,,,,,,,,,,,,,,
282,PT03M07.00S,2021-12-24T01:00:25.6Z,2,REGULAR,stoppage,other,[],0,,,1610612753,31,50,2021-12-24T01:03:23Z,2790000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M07.00S,2021-12-24T01:00:34.9Z,2,REGULAR,stoppage,equipment issue,[],0,,,1610612753,31,50,2021-12-24T01:00:34Z,2800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M54.00S,2021-12-24T01:00:46.1Z,2,REGULAR,3pt,Jump Shot,[],203914,79.71419185282524,3.9215686274509802,1610612753,34,50,2021-12-24T01:00:52Z,2820000,-230.0,138.0,1,right,G. Harris 26' 3PT  (13 PTS) (A. Schofield 1 AST),"[203914, 1629678]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,26.87,Made,13.0,,,,,,,,,A. Schofield,1629678.0,1.0,,,,,,,
287,PT02M42.00S,2021-12-24T01:01:00.5Z,2,REGULAR,foul,personal,['2freethrow'],1630273,,,1610612740,34,50,2021-12-24T01:01:07Z,2840000,,,0,,F. Gillespie shooting personal FOUL (1 PF) (Hernangomez 2 FT),"[1630273, 1626195]",1610612753.0,ORL,shooting,,,Gillespie,F. Gillespie,,,,,,,,,,,1628171.0,1.0,0.0,Hernangomez,1626195.0,,,,,,,,,,
289,PT02M42.00S,2021-12-24T01:01:37.9Z,2,REGULAR,freethrow,1 of 2,[],1626195,,,1610612740,34,51,2021-12-24T01:02:04Z,2860000,,,0,,W. Hernangomez Free Throw 1 of 2 (3 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
290,PT02M42.00S,2021-12-24T01:01:37.9Z,2,REGULAR,freethrow,2 of 2,[],1626195,,,1610612740,34,51,2021-12-24T01:02:04Z,2870000,,,0,,MISS W. Hernangomez Free Throw 2 of 2,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,Missed,,,,,,,,,,,,,,,,,,,
291,PT02M39.00S,2021-12-24T01:01:40.9Z,2,REGULAR,rebound,defensive,[],1629678,,,1610612753,34,51,2021-12-24T01:02:04Z,2880000,,,0,,A. Schofield REBOUND (Off:0 Def:3),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,290.0,3.0,3.0,0.0,,,
292,PT02M29.00S,2021-12-24T01:02:10.8Z,2,REGULAR,3pt,Jump Shot,[],1630175,70.38436268068331,20.833333333333336,1610612753,34,51,2021-12-24T01:02:16Z,2890000,-146.0,226.0,1,right,MISS C. Anthony 26' pullup 3PT,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,26.89,Missed,,,,,,,,,,,,,,,,,,,
293,PT02M27.00S,2021-12-24T01:02:12.8Z,2,REGULAR,rebound,offensive,[],1630273,,,1610612753,34,51,2021-12-24T01:02:16Z,2900000,,,0,,F. Gillespie REBOUND (Off:1 Def:0),[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,,,,,,,,,,,,,,292.0,1.0,0.0,1.0,,,
294,PT02M17.00S,2021-12-24T01:02:23.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630532,92.32917214191852,55.63725490196079,1610612753,36,51,2021-12-24T01:02:30Z,2910000,28.0,20.0,1,right,F. Wagner driving bank Hook (3 PTS),[1630532],1610612753.0,ORL,driving bank,,,Wagner,F. Wagner,,,,,3.43,Made,3.0,,,,,,,,,,,,,,,,,,
295,PT02M05.00S,2021-12-24T01:02:34.7Z,2,REGULAR,2pt,Jump Shot,[],1627742,27.54599211563732,56.127450980392155,1610612740,36,51,2021-12-24T01:02:38Z,2920000,-31.0,206.0,1,left,MISS B. Ingram 20' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,20.87,Missed,,,,,,,,,,,,,,,,,,,
296,PT02M03.00S,2021-12-24T01:02:36.7Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,36,51,2021-12-24T01:02:38Z,2930000,,,0,,F. Wagner REBOUND (Off:1 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,295.0,3.0,2.0,1.0,,,
297,PT01M56.00S,2021-12-24T01:02:44.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,93.64323258869908,51.71568627450981,1610612753,36,51,2021-12-24T01:02:50Z,2940000,9.0,7.0,1,right,MISS F. Wagner driving Hook,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,1.13,Missed,,,,,,,,,,,,,,,,,,,
298,PT01M53.00S,2021-12-24T01:02:47.9Z,2,REGULAR,rebound,defensive,[],1626195,,,1610612740,36,51,2021-12-24T01:02:50Z,2950000,,,0,,W. Hernangomez REBOUND (Off:5 Def:5),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,297.0,10.0,5.0,5.0,,,
299,PT01M41.00S,2021-12-24T01:03:01.6Z,2,REGULAR,foul,personal,['2freethrow'],203914,,,1610612740,36,51,2021-12-24T01:03:08Z,2960000,,,0,,G. Harris shooting personal FOUL (2 PF) (Ingram 2 FT),"[203914, 1627742]",1610612753.0,ORL,shooting,,,Harris,G. Harris,,,,,,,,,,,201638.0,2.0,0.0,Ingram,1627742.0,,,,,,,,,,
301,PT01M41.00S,2021-12-24T01:03:30.4Z,2,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,36,52,2021-12-24T01:03:30Z,2980000,,,0,,B. Ingram Free Throw 1 of 2 (14 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
302,PT01M41.00S,2021-12-24T01:03:46.8Z,2,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,36,53,2021-12-24T01:03:46Z,2990000,,,0,,B. Ingram Free Throw 2 of 2 (15 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
303,PT01M21.00S,2021-12-24T01:04:08.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203914,87.33574244415243,45.588235294117645,1610612753,38,53,2021-12-24T01:06:09Z,3000000,-22.0,67.0,1,right,G. Harris 7' floating Jump Shot (15 PTS) (C. Anthony 6 AST),"[203914, 1630175]",1610612753.0,ORL,floating,,,Harris,G. Harris,,,,,7.01,Made,15.0,,,,,,,,,C. Anthony,1630175.0,6.0,,,,,,,
305,PT01M09.00S,2021-12-24T01:04:20.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626195,6.258212877792378,50.245098039215684,1610612740,38,53,2021-12-24T01:06:33Z,3020000,-1.0,6.0,1,left,MISS W. Hernangomez DUNK - blocked,"[1626195, 1630532]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,0.64,Missed,,,,,,,,,,,,,,,,,Wagner,1630532.0,
306,PT01M09.00S,2021-12-24T01:04:20.4Z,2,REGULAR,block,,[],1630532,,,1610612740,38,53,2021-12-24T01:05:13Z,3030000,,,0,,F. Wagner BLOCK (2 BLK),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M01.00S,2021-12-24T01:04:28.4Z,2,REGULAR,rebound,defensive,[],1630273,,,1610612753,38,53,2021-12-24T01:04:29Z,3040000,,,0,,F. Gillespie REBOUND (Off:1 Def:1),[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,,,,,,,,,,,,,,305.0,2.0,1.0,1.0,,,
308,PT00M59.70S,2021-12-24T01:04:29.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203914,93.24901445466492,50.49019607843137,1610612753,38,53,2021-12-24T01:04:40Z,3050000,2.0,11.0,1,right,MISS G. Harris running Layup,[203914],1610612753.0,ORL,running,,,Harris,G. Harris,,,,,1.13,Missed,,,,,,,,,,,,,,,,,,,
309,PT00M58.10S,2021-12-24T01:04:31.1Z,2,REGULAR,rebound,defensive,[],1626195,,,1610612740,38,53,2021-12-24T01:04:40Z,3060000,,,0,,W. Hernangomez REBOUND (Off:5 Def:6),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,308.0,11.0,6.0,5.0,,,
310,PT00M58.10S,2021-12-24T01:04:39.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630175,,,1610612740,38,53,2021-12-24T01:04:52Z,3070000,,,0,,C. Anthony shooting personal FOUL (2 PF) (Hart 2 FT),"[1630175, 1628404]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,201640.0,2.0,1.0,Hart,1628404.0,,,,,,,,,,
312,PT00M58.10S,2021-12-24T01:05:03.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628404,,,1610612740,38,54,2021-12-24T01:05:03Z,3090000,,,0,,J. Hart Free Throw 1 of 2 (11 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
313,PT00M58.10S,2021-12-24T01:05:18.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628404,,,1610612740,38,55,2021-12-24T01:05:18Z,3100000,,,0,,J. Hart Free Throw 2 of 2 (12 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
314,PT00M37.00S,2021-12-24T01:05:40.9Z,2,REGULAR,3pt,Jump Shot,[],1629678,69.20170827858082,27.696078431372552,1610612753,41,55,2021-12-24T01:05:45Z,3110000,-112.0,237.0,1,right,A. Schofield 26' 3PT  (5 PTS) (C. Anthony 7 AST),"[1629678, 1630175]",1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,26.19,Made,5.0,,,,,,,,,C. Anthony,1630175.0,7.0,,,,,,,
316,PT00M28.20S,2021-12-24T01:05:53.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,7.703679369250986,43.13725490196079,1610612740,41,55,2021-12-24T01:08:40Z,3130000,34.0,20.0,1,left,MISS B. Ingram driving reverse Layup - blocked,"[1627742, 1630273]",1610612740.0,NOP,driving reverse,,,Ingram,B. Ingram,,,,,3.97,Missed,,,,,,,,,,,,,,,,,Gillespie,1630273.0,
324,PT00M28.20S,2021-12-24T01:05:53.4Z,2,REGULAR,block,,[],1630273,,,1610612740,41,55,2021-12-24T01:08:02Z,3135000,,,0,,F. Gillespie BLOCK (1 BLK),[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M28.20S,2021-12-24T01:05:53.4Z,2,REGULAR,rebound,offensive,[],1626195,,,1610612740,41,55,2021-12-24T01:08:02Z,3140000,,,0,,W. Hernangomez REBOUND (Off:6 Def:6),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,316.0,12.0,6.0,6.0,,,
318,PT00M22.50S,2021-12-24T01:05:59.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627742,29.38567674113009,76.47058823529412,1610612740,41,55,2021-12-24T01:06:04Z,3150000,-132.0,224.0,1,left,MISS B. Ingram 25' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,25.99,Missed,,,,,,,,,,,,,,,,,,,
319,PT00M19.50S,2021-12-24T01:06:02.2Z,2,REGULAR,rebound,defensive,[],1630273,,,1610612753,41,55,2021-12-24T01:06:02Z,3160000,,,0,,F. Gillespie REBOUND (Off:1 Def:2),[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,,,,,,,,,,,,,,318.0,3.0,2.0,1.0,,,
320,PT00M02.70S,2021-12-24T01:06:19.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,80.23981603153744,57.107843137254896,1610612753,43,55,2021-12-24T01:06:31Z,3170000,36.0,133.0,1,right,C. Anthony 13' driving floating Jump Shot (8 PTS),[1630175],1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,13.78,Made,8.0,,,,,,,,,,,,,,,,,,
321,PT00M00.00S,2021-12-24T01:06:31.4Z,2,REGULAR,3pt,Jump Shot,[],1628984,34.90473061760841,19.607843137254903,1610612740,43,55,2021-12-24T01:07:05Z,3180000,152.0,276.0,1,left,MISS D. Graham 31' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,31.47,Missed,,,,,,,,,,,,,,,,,,,
322,PT00M00.00S,2021-12-24T01:06:31.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,43,55,2021-12-24T01:07:05Z,3190000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,321.0,,,,,,
323,PT00M00.00S,2021-12-24T01:06:42.9Z,2,REGULAR,period,end,[],0,,,1610612740,43,55,2021-12-24T01:06:42Z,3200000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2021-12-24T01:20:40.8Z,3,REGULAR,substitution,out,['startperiod'],1629678,,,1610612740,43,55,2021-12-24T01:21:32Z,3210000,,,0,,SUB out: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2021-12-24T01:20:40.8Z,3,REGULAR,substitution,out,['startperiod'],1630273,,,1610612740,43,55,2021-12-24T01:21:32Z,3220000,,,0,,SUB out: F. Gillespie,[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2021-12-24T01:20:40.8Z,3,REGULAR,substitution,out,['startperiod'],202066,,,1610612740,43,55,2021-12-24T01:21:32Z,3230000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2021-12-24T01:20:40.8Z,3,REGULAR,substitution,in,['startperiod'],1629643,,,1610612740,43,55,2021-12-24T01:21:32Z,3240000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2021-12-24T01:20:40.8Z,3,REGULAR,substitution,in,['startperiod'],1628976,,,1610612740,43,55,2021-12-24T01:21:32Z,3250000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2021-12-24T01:20:40.8Z,3,REGULAR,substitution,in,['startperiod'],1630529,,,1610612740,43,55,2021-12-24T01:21:32Z,3260000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2021-12-24T01:21:44.7Z,3,REGULAR,period,start,[],0,,,1610612740,43,55,2021-12-24T01:21:44Z,3270000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT11M44.00S,2021-12-24T01:22:02.1Z,3,REGULAR,foul,personal,[],1628976,,,1610612740,43,55,2021-12-24T01:22:11Z,3280000,,,0,,W. Carter Jr. personal FOUL (1 PF),"[1628976, 1626195]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,201638.0,1.0,0.0,Hernangomez,1626195.0,,,,,,,,,,
334,PT11M34.00S,2021-12-24T01:22:27.6Z,3,REGULAR,2pt,Jump Shot,[],1627742,73.14388961892247,60.5392156862745,1610612740,43,57,2021-12-24T01:22:33Z,3300000,53.0,200.0,1,right,B. Ingram 20' pullup Jump Shot (17 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,20.67,Made,17.0,,,,,,,,,,,,,,,,,,
335,PT11M14.00S,2021-12-24T01:22:47.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,11.645860709592641,53.92156862745098,1610612753,43,57,2021-12-24T01:23:00Z,3310000,-20.0,57.0,1,left,MISS W. Carter Jr. 6' pullup Shot,[1628976],1610612753.0,ORL,pullup,,,Carter Jr.,W. Carter Jr.,,,,,6.03,Missed,,,,,,,,,,,,,,,,,,,
336,PT11M12.00S,2021-12-24T01:22:49.1Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,43,57,2021-12-24T01:23:00Z,3320000,,,0,,B. Ingram REBOUND (Off:1 Def:4),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,335.0,5.0,4.0,1.0,,,
337,PT11M05.00S,2021-12-24T01:22:55.7Z,3,REGULAR,2pt,Jump Shot,[],1627742,78.13731931668858,64.95098039215686,1610612740,43,59,2021-12-24T01:23:02Z,3330000,75.0,153.0,1,right,B. Ingram 17' pullup Jump Shot (19 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,17.03,Made,19.0,,,,,,,,,,,,,,,,,,
338,PT10M53.00S,2021-12-24T01:23:08.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203914,7.178055190538765,42.64705882352941,1610612753,45,59,2021-12-24T01:23:13Z,3340000,37.0,15.0,1,left,G. Harris driving floating bank Jump Shot (17 PTS) (W. Carter Jr. 1 AST),"[203914, 1628976]",1610612753.0,ORL,driving floating bank,,,Harris,G. Harris,,,,,3.97,Made,17.0,,,,,,,,,W. Carter Jr.,1628976.0,1.0,,,,,,,
340,PT10M38.00S,2021-12-24T01:23:24.0Z,3,REGULAR,2pt,Jump Shot,[],1627742,73.27529566360053,58.57843137254902,1610612740,45,61,2021-12-24T01:23:29Z,3360000,43.0,199.0,1,right,B. Ingram 20' turnaround Jump Shot (21 PTS) (J. Hart 3 AST),"[1627742, 1628404]",1610612740.0,NOP,turnaround,,,Ingram,B. Ingram,,,,,20.33,Made,21.0,,,,,,,,,J. Hart,1628404.0,3.0,,,,,,,
342,PT10M22.00S,2021-12-24T01:23:39.1Z,3,REGULAR,3pt,Jump Shot,[],1629643,25.443495400788436,85.5392156862745,1610612753,45,61,2021-12-24T01:23:43Z,3380000,-178.0,187.0,1,left,MISS C. Okeke 25' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,25.77,Missed,,,,,,,,,,,,,,,,,,,
343,PT10M20.00S,2021-12-24T01:23:41.1Z,3,REGULAR,rebound,defensive,[],1628984,,,1610612740,45,61,2021-12-24T01:23:43Z,3390000,,,0,,D. Graham REBOUND (Off:0 Def:2),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,342.0,2.0,2.0,0.0,,,
344,PT10M09.00S,2021-12-24T01:23:54.7Z,3,REGULAR,turnover,out-of-bounds,[],1628404,,,1610612740,45,61,2021-12-24T01:24:00Z,3400000,,,0,,J. Hart bad pass out-of-bounds TURNOVER (1 TO),[1628404],1610612740.0,NOP,bad pass,,,Hart,J. Hart,,,,,,,,1.0,,,201640.0,,,,,,,,,,,,,,
345,PT09M56.00S,2021-12-24T01:24:15.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203914,27.414586070959263,56.127450980392155,1610612753,45,61,2021-12-24T01:24:19Z,3410000,-31.0,205.0,1,left,MISS G. Harris 20' pullup Shot,[203914],1610612753.0,ORL,pullup,,,Harris,G. Harris,,,,,20.75,Missed,,,,,,,,,,,,,,,,,,,
346,PT09M53.00S,2021-12-24T01:24:18.0Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,45,61,2021-12-24T01:24:19Z,3420000,,,0,,B. Ingram REBOUND (Off:1 Def:5),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,345.0,6.0,5.0,1.0,,,
347,PT09M47.00S,2021-12-24T01:24:24.1Z,3,REGULAR,2pt,Jump Shot,[],1627742,72.7496714848883,64.2156862745098,1610612740,45,63,2021-12-24T01:24:28Z,3430000,71.0,204.0,1,right,B. Ingram 21' pullup Jump Shot (23 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,21.58,Made,23.0,,,,,,,,,,,,,,,,,,
348,PT09M45.00S,2021-12-24T01:24:30.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,45,63,2021-12-24T01:24:54Z,3440000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
