actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
178,PT09M19.00S,2021-11-03T23:42:13.2Z,2,REGULAR,steal,,[],201143,,,1610612738,33,31,2021-11-03T23:42:15Z,1780000,,,0,,A. Horford STEAL (1 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
179,PT09M03.00S,2021-11-03T23:42:29.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201143,6.1268068331143235,28.676470588235293,1610612738,33,31,2021-11-03T23:42:33Z,1790000,107.0,5.0,1,left,MISS A. Horford 10' pullup Shot,[201143],1610612738.0,BOS,pullup,,,Horford,A. Horford,,,,,10.67,Missed,,,,,,,,,,,,,,,,,,
180,PT09M00.00S,2021-11-03T23:42:31.8Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,33,31,2021-11-03T23:42:31Z,1800000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,179.0,4.0,4.0,0.0,,,,,,,,,,,,,
181,PT08M49.00S,2021-11-03T23:42:42.5Z,2,REGULAR,3pt,Jump Shot,[],1630181,72.09264126149803,16.666666666666664,1610612753,36,31,2021-11-03T23:42:46Z,1810000,-167.0,210.0,1,right,R. Hampton 26' 3PT  (7 PTS) (M. Bamba 1 AST),"[1630181, 1628964]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,26.8,Made,7.0,,,,,M. Bamba,1628964.0,1.0,,,,,,,,,,
183,PT08M39.00S,2021-11-03T23:42:52.8Z,2,REGULAR,3pt,Jump Shot,[],1628369,32.013797634691194,59.068627450980394,1610612738,36,31,2021-11-03T23:43:00Z,1830000,-45.0,248.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.25,Missed,,,,,,,,,,,,,,,,,,
184,PT08M34.00S,2021-11-03T23:42:57.8Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,36,31,2021-11-03T23:43:00Z,1840000,,,0,,M. Bamba REBOUND (Off:0 Def:3),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,183.0,3.0,3.0,0.0,,,,,,,,,,,,,
185,PT08M24.00S,2021-11-03T23:43:07.5Z,2,REGULAR,3pt,Jump Shot,[],1628976,66.17936925098554,44.6078431372549,1610612753,39,31,2021-11-03T23:43:11Z,1850000,-27.0,265.0,1,right,W. Carter Jr. 26' 3PT  (10 PTS) (J. Suggs 2 AST),"[1628976, 1630591]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,26.68,Made,10.0,,,,,J. Suggs,1630591.0,2.0,,,,,,,,,,
187,PT08M23.00S,2021-11-03T23:43:15.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612738,39,31,2021-11-03T23:43:15Z,1870000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT08M23.00S,2021-11-03T23:44:16.1Z,2,REGULAR,substitution,out,[],203082,,,1610612738,39,31,2021-11-03T23:45:57Z,1880000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
189,PT08M23.00S,2021-11-03T23:44:16.1Z,2,REGULAR,substitution,out,[],1629641,,,1610612738,39,31,2021-11-03T23:45:57Z,1890000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M23.00S,2021-11-03T23:44:16.1Z,2,REGULAR,substitution,out,[],201143,,,1610612738,39,31,2021-11-03T23:45:57Z,1900000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M23.00S,2021-11-03T23:44:16.1Z,2,REGULAR,substitution,in,[],1630532,,,1610612738,39,31,2021-11-03T23:45:57Z,1910000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M23.00S,2021-11-03T23:44:16.1Z,2,REGULAR,substitution,in,[],1627759,,,1610612738,39,31,2021-11-03T23:45:57Z,1920000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M23.00S,2021-11-03T23:44:16.1Z,2,REGULAR,substitution,in,[],1629057,,,1610612738,39,31,2021-11-03T23:45:57Z,1930000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M10.00S,2021-11-03T23:46:19.7Z,2,REGULAR,turnover,lost ball,[],1627759,,,1610612738,39,31,2021-11-04T00:05:59Z,1940000,,,0,,J. Brown lost ball TURNOVER (2 TO),"[1627759, 1628964]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,2.0,Bamba,1628964.0,,,,,,,
195,PT08M10.00S,2021-11-03T23:46:19.7Z,2,REGULAR,steal,,[],1628964,,,1610612753,39,31,2021-11-03T23:46:22Z,1950000,,,0,,M. Bamba STEAL (1 STL),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M07.00S,2021-11-03T23:46:27.2Z,2,REGULAR,foul,personal,[],1627759,,,1610612753,39,31,2021-11-03T23:46:33Z,1960000,,,0,,J. Brown personal FOUL (2 PF),"[1627759, 1630591]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,1627961.0,2.0,0.0,Suggs,1630591.0,,
198,PT08M00.00S,2021-11-03T23:46:51.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628976,79.188567674113,59.80392156862745,1610612753,39,31,2021-11-04T00:07:25Z,1980000,49.0,143.0,1,right,MISS W. Carter Jr. 15' Jump Shot,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,15.13,Missed,,,,,,,,,,,,,,,,,,
199,PT07M58.00S,2021-11-03T23:46:53.8Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,39,31,2021-11-03T23:46:56Z,1990000,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,198.0,3.0,3.0,0.0,,,,,,,,,,,,,
200,PT07M44.00S,2021-11-03T23:47:07.8Z,2,REGULAR,2pt,Jump Shot,[],1627759,25.18068331143233,68.13725490196079,1610612738,39,33,2021-11-03T23:47:13Z,2000000,-91.0,184.0,1,left,J. Brown 20' pullup Jump Shot (13 PTS) (P. Pritchard 1 AST),"[1627759, 1630202]",1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,20.53,Made,13.0,,,,,P. Pritchard,1630202.0,1.0,,,,,,,,,,
202,PT07M25.00S,2021-11-03T23:47:27.2Z,2,REGULAR,3pt,Jump Shot,[],1630591,73.19316688567675,83.6014093137255,1610612753,39,33,2021-11-03T23:47:35Z,2020000,168.0,199.0,1,right,MISS J. Suggs 26' 3PT - blocked,"[1630591, 1630202]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,26.08,Missed,,,,,,,,,,,,,,,,,Pritchard,1630202.0
203,PT07M25.00S,2021-11-03T23:47:27.2Z,2,REGULAR,block,,[],1630202,,,1610612753,39,33,2021-11-03T23:47:33Z,2030000,,,0,,P. Pritchard BLOCK (1 BLK),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M20.00S,2021-11-03T23:47:32.2Z,2,REGULAR,rebound,offensive,[],1630591,,,1610612753,39,33,2021-11-03T23:47:35Z,2040000,,,0,,J. Suggs REBOUND (Off:2 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,202.0,3.0,1.0,2.0,,,,,,,,,,,,,
205,PT07M20.00S,2021-11-03T23:47:36.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630181,66.17936925098554,60.29411764705882,1610612753,39,33,2021-11-03T23:47:44Z,2050000,51.0,265.0,1,right,MISS R. Hampton 27' 3PT,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,27.04,Missed,,,,,,,,,,,,,,,,,,
206,PT07M20.00S,2021-11-03T23:47:39.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,39,33,2021-11-03T23:47:39Z,2060000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,205.0,,,,,,,,,,,,,,,,
207,PT07M20.00S,2021-11-03T23:47:41.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,39,33,2021-11-03T23:47:41Z,2070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M17.00S,2021-11-03T23:47:53.8Z,2,REGULAR,turnover,bad pass,[],1630181,,,1610612753,39,33,2021-11-03T23:47:58Z,2080000,,,0,,R. Hampton bad pass TURNOVER (1 TO),"[1630181, 1629057]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,1.0,Williams III,1629057.0,,,,,,,
209,PT07M17.00S,2021-11-03T23:47:53.8Z,2,REGULAR,steal,,[],1629057,,,1610612738,39,33,2021-11-03T23:47:56Z,2090000,,,0,,R. Williams III STEAL (1 STL),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M12.00S,2021-11-03T23:47:59.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,7.046649145860711,56.61764705882353,1610612738,39,33,2021-11-03T23:48:12Z,2100000,-33.0,14.0,1,left,MISS J. Tatum running Layup,[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,3.58,Missed,,,,,,,,,,,,,,,,,,
211,PT07M10.00S,2021-11-03T23:48:01.4Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,39,33,2021-11-03T23:48:12Z,2110000,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,210.0,2.0,2.0,0.0,,,,,,,,,,,,,
212,PT07M05.00S,2021-11-03T23:48:06.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630181,91.80354796320631,4.166666666666666,1610612753,39,33,2021-11-03T23:48:18Z,2120000,-229.0,25.0,1,right,MISS R. Hampton 3PT,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,23.05,Missed,,,,,,,,,,,,,,,,,,
213,PT07M04.00S,2021-11-03T23:48:12.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,39,33,2021-11-03T23:48:12Z,2130000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,212.0,,,,,,,,,,,,,,,,
214,PT07M04.00S,2021-11-03T23:48:16.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,39,33,2021-11-03T23:48:16Z,2140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M50.00S,2021-11-03T23:48:32.1Z,2,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612738,39,33,2021-11-03T23:48:44Z,2150000,,,0,,M. Bamba shooting personal FOUL (2 PF) (Brown 2 FT),"[1628964, 1627759]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,1627961.0,2.0,0.0,Brown,1627759.0,,
217,PT06M50.00S,2021-11-03T23:48:57.1Z,2,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,39,34,2021-11-03T23:49:18Z,2170000,,,0,,J. Brown Free Throw 1 of 2 (14 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
218,PT06M50.00S,2021-11-03T23:48:58.6Z,2,REGULAR,substitution,out,[],1630181,,,1610612738,39,34,2021-11-03T23:49:03Z,2180000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M50.00S,2021-11-03T23:48:58.6Z,2,REGULAR,substitution,in,[],1630175,,,1610612738,39,34,2021-11-03T23:49:03Z,2190000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M50.00S,2021-11-03T23:48:57.1Z,2,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,39,34,2021-11-03T23:49:18Z,2200000,,,0,,MISS J. Brown Free Throw 2 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,
221,PT06M47.00S,2021-11-03T23:49:00.1Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,39,34,2021-11-03T23:49:18Z,2210000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,220.0,5.0,5.0,0.0,,,,,,,,,,,,,
222,PT06M38.00S,2021-11-03T23:49:28.5Z,2,REGULAR,foul,personal,[],1630202,,,1610612753,39,34,2021-11-03T23:49:48Z,2220000,,,0,,P. Pritchard personal FOUL (1 PF),"[1630202, 1628976]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Carter Jr.,1628976.0,,
224,PT06M25.00S,2021-11-03T23:49:56.4Z,2,REGULAR,3pt,Jump Shot,[],1630532,82.47371879106439,94.6078431372549,1610612753,39,34,2021-11-03T23:50:02Z,2240000,223.0,112.0,1,right,MISS F. Wagner 24' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,24.96,Missed,,,,,,,,,,,,,,,,,,
225,PT06M22.00S,2021-11-03T23:49:59.4Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,39,34,2021-11-03T23:50:02Z,2250000,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,224.0,1.0,1.0,0.0,,,,,,,,,,,,,
226,PT06M15.00S,2021-11-03T23:50:06.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,19.793035479632064,39.46078431372549,1610612738,39,34,2021-11-03T23:50:16Z,2260000,53.0,134.0,1,left,MISS J. Brown 14' floating Shot,[1627759],1610612738.0,BOS,floating,,,Brown,J. Brown,,,,,14.36,Missed,,,,,,,,,,,,,,,,,,
227,PT06M13.00S,2021-11-03T23:50:13.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,39,34,2021-11-03T23:50:13Z,2270000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,226.0,,,,,,,,,,,,,,,,
228,PT06M13.00S,2021-11-03T23:50:15.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,39,34,2021-11-03T23:50:15Z,2280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M01.00S,2021-11-03T23:50:35.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628369,26.10052562417871,81.37254901960785,1610612738,39,34,2021-11-03T23:50:40Z,2290000,-157.0,193.0,1,left,MISS J. Tatum 24' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,24.86,Missed,,,,,,,,,,,,,,,,,,
230,PT05M58.00S,2021-11-03T23:50:38.3Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,39,34,2021-11-03T23:50:40Z,2300000,,,0,,C. Anthony REBOUND (Off:0 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,229.0,3.0,3.0,0.0,,,,,,,,,,,,,
231,PT05M49.00S,2021-11-03T23:50:47.3Z,2,REGULAR,3pt,Jump Shot,[],1630591,87.46714848883047,1.4705882352941175,1610612753,39,34,2021-11-03T23:50:53Z,2310000,-243.0,65.0,1,right,MISS J. Suggs 25' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,25.12,Missed,,,,,,,,,,,,,,,,,,
232,PT05M47.00S,2021-11-03T23:50:49.3Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,39,34,2021-11-03T23:50:53Z,2320000,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,231.0,1.0,1.0,0.0,,,,,,,,,,,,,
233,PT05M31.00S,2021-11-03T23:51:05.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.389618922470433,51.225490196078425,1610612738,39,36,2021-11-04T00:07:57Z,2330000,-6.0,8.0,1,left,J. Tatum driving reverse Layup (7 PTS) (M. Smart 2 AST),"[1628369, 203935]",1610612738.0,BOS,driving reverse,,,Tatum,J. Tatum,,,,,0.97,Made,7.0,,,,,M. Smart,203935.0,2.0,,,,,,,,,,
235,PT05M06.00S,2021-11-03T23:51:30.9Z,2,REGULAR,2pt,Jump Shot,[],1630591,76.69185282522996,60.29411764705882,1610612753,41,36,2021-11-03T23:51:38Z,2350000,51.0,167.0,1,right,J. Suggs 17' pullup Jump Shot (7 PTS) (W. Carter Jr. 3 AST),"[1630591, 1628976]",1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,17.44,Made,7.0,,,,,W. Carter Jr.,1628976.0,3.0,,,,,,,,,,
237,PT04M52.00S,2021-11-03T23:51:44.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,13.354139290407357,37.00980392156863,1610612738,41,36,2021-11-03T23:51:50Z,2370000,65.0,73.0,1,left,MISS P. Pritchard 9' driving floating Shot - blocked,"[1630202, 1628964]",1610612738.0,BOS,driving floating,,,Pritchard,P. Pritchard,,,,,9.77,Missed,,,,,,,,,,,,,,,,,Bamba,1628964.0
243,PT04M52.00S,2021-11-03T23:51:44.4Z,2,REGULAR,block,,[],1628964,,,1610612738,41,36,2021-11-03T23:52:23Z,2375000,,,0,,M. Bamba BLOCK (1 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
238,PT04M49.00S,2021-11-03T23:51:47.4Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,41,36,2021-11-03T23:51:50Z,2380000,,,0,,M. Bamba REBOUND (Off:0 Def:4),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,237.0,4.0,4.0,0.0,,,,,,,,,,,,,
239,PT04M42.00S,2021-11-03T23:51:53.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,88.25558475689881,44.85294117647059,1610612753,41,36,2021-11-03T23:52:00Z,2390000,-26.0,58.0,1,right,MISS J. Suggs 6' driving floating Shot,[1630591],1610612753.0,ORL,driving floating,,,Suggs,J. Suggs,,,,,6.33,Missed,,,,,,,,,,,,,,,,,,
240,PT04M37.00S,2021-11-03T23:51:58.7Z,2,REGULAR,rebound,offensive,[],1628964,,,1610612753,41,36,2021-11-03T23:52:00Z,2400000,,,0,,M. Bamba REBOUND (Off:1 Def:4),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,239.0,5.0,4.0,1.0,,,,,,,,,,,,,
241,PT04M37.00S,2021-11-03T23:51:58.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628964,94.40999984741211,50.0,1610612753,41,36,2021-11-03T23:51:58Z,2410000,0.0,0.0,1,right,MISS M. Bamba putback Layup,[1628964],1610612753.0,ORL,putback,,,Bamba,M. Bamba,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
242,PT04M37.00S,2021-11-03T23:51:59.3Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,41,36,2021-11-03T23:51:59Z,2420000,,,0,,R. Williams III REBOUND (Off:1 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,241.0,2.0,1.0,1.0,,,,,,,,,,,,,
244,PT04M31.00S,2021-11-03T23:52:45.7Z,2,REGULAR,jumpball,recovered,[],1630532,,,1610612738,41,36,2021-11-03T23:52:45Z,2430000,,,0,,Jump Ball W. Carter Jr. vs. J. Tatum: Tip to F. Wagner,"[1630532, 1628976, 1628369]",1610612753.0,ORL,heldball,F. Wagner,1630532.0,Wagner,F. Wagner,Carter Jr.,1628976.0,Tatum,1628369.0,,,,,,,,,,,,,,,,,,,,
247,PT04M31.00S,2021-11-03T23:52:45.7Z,2,REGULAR,turnover,lost ball,[],1628369,,,1610612738,41,36,2021-11-03T23:52:45Z,2460000,,,0,,J. Tatum lost ball TURNOVER (1 TO),"[1628369, 1628976]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,1.0,Carter Jr.,1628976.0,,,,,,,
248,PT04M31.00S,2021-11-03T23:52:45.7Z,2,REGULAR,steal,,[],1628976,,,1610612753,41,36,2021-11-03T23:52:45Z,2470000,,,0,,W. Carter Jr. STEAL (1 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M20.00S,2021-11-03T23:53:01.9Z,2,REGULAR,foul,personal,[],203935,,,1610612753,41,36,2021-11-03T23:53:15Z,2480000,,,0,,M. Smart personal FOUL (1 PF),"[203935, 1628976]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Carter Jr.,1628976.0,,
251,PT04M20.00S,2021-11-03T23:53:08.8Z,2,REGULAR,substitution,out,[],1630591,,,1610612753,41,36,2021-11-03T23:53:11Z,2500000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M20.00S,2021-11-03T23:53:08.8Z,2,REGULAR,substitution,in,[],203082,,,1610612753,41,36,2021-11-03T23:53:11Z,2510000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M06.00S,2021-11-03T23:53:31.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630532,68.15045992115637,25.735294117647058,1610612753,44,36,2021-11-03T23:53:35Z,2520000,-121.0,247.0,1,right,F. Wagner 27' 3PT  (7 PTS) (C. Anthony 3 AST),"[1630532, 1630175]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,27.51,Made,7.0,,,,,C. Anthony,1630175.0,3.0,,,,,,,,,,
255,PT03M54.00S,2021-11-03T23:53:44.0Z,2,REGULAR,3pt,Jump Shot,[],1627759,14.931011826544022,4.901960784313726,1610612738,44,39,2021-11-03T23:53:48Z,2540000,225.0,88.0,1,left,J. Brown 24' 3PT  (17 PTS) (J. Tatum 2 AST),"[1627759, 1628369]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,24.2,Made,17.0,,,,,J. Tatum,1628369.0,2.0,,,,,,,,,,
257,PT03M43.00S,2021-11-03T23:53:54.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,92.59198423127464,52.94117647058824,1610612753,46,39,2021-11-03T23:54:00Z,2560000,15.0,17.0,1,right,C. Anthony driving Layup (6 PTS),[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,2.25,Made,6.0,,,,,,,,,,,,,,,,,
258,PT03M29.00S,2021-11-03T23:54:09.9Z,2,REGULAR,2pt,Jump Shot,[],1628369,10.85742444152431,29.901960784313726,1610612738,46,39,2021-11-03T23:57:02Z,2570000,100.0,50.0,1,left,MISS J. Tatum 11' step back Shot,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,11.21,Missed,,,,,,,,,,,,,,,,,,
259,PT03M25.00S,2021-11-03T23:54:13.9Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,46,39,2021-11-03T23:57:02Z,2580000,,,0,,M. Bamba REBOUND (Off:1 Def:5),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,258.0,6.0,5.0,1.0,,,,,,,,,,,,,
260,PT03M04.00S,2021-11-03T23:54:34.6Z,2,REGULAR,turnover,bad pass,[],1628976,,,1610612753,46,39,2021-11-03T23:54:38Z,2590000,,,0,,W. Carter Jr. bad pass TURNOVER (3 TO),"[1628976, 1627759]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,3.0,Brown,1627759.0,,,,,,,
261,PT03M04.00S,2021-11-03T23:54:34.6Z,2,REGULAR,steal,,[],1627759,,,1610612738,46,39,2021-11-03T23:54:36Z,2600000,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
262,PT02M51.00S,2021-11-03T23:54:47.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203935,31.61957950065703,29.411764705882355,1610612738,46,42,2021-11-03T23:54:53Z,2610000,103.0,245.0,1,left,M. Smart 26' 3PT  (3 PTS) (J. Tatum 3 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,26.55,Made,3.0,,,,,J. Tatum,1628369.0,3.0,,,,,,,,,,
264,PT02M46.00S,2021-11-03T23:54:57.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612753,46,42,2021-11-03T23:54:57Z,2630000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT02M46.00S,2021-11-03T23:55:43.5Z,2,REGULAR,substitution,out,[],1628964,,,1610612753,46,42,2021-11-03T23:56:23Z,2640000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
266,PT02M46.00S,2021-11-03T23:55:43.5Z,2,REGULAR,substitution,out,[],1628976,,,1610612753,46,42,2021-11-03T23:56:23Z,2650000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
267,PT02M46.00S,2021-11-03T23:55:43.5Z,2,REGULAR,substitution,out,[],1630202,,,1610612753,46,42,2021-11-03T23:56:23Z,2660000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,
268,PT02M46.00S,2021-11-03T23:55:43.5Z,2,REGULAR,substitution,out,[],1629057,,,1610612753,46,42,2021-11-03T23:56:23Z,2670000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
