actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,turnoverTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
273,PT04M18.00S,2021-12-29T00:59:46.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201577,87.33574244415243,42.15686274509804,1610612753,37,58,2021-12-29T00:59:56Z,2700000,-39.0,67.0,1,right,MISS R. Lopez 7' turnaround Hook,[201577],1610612753.0,ORL,turnaround,,,Lopez,R. Lopez,,,,,7.72,Missed,,,,,,,,,,,,,,,,,,,
274,PT04M18.00S,2021-12-29T00:59:52.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,37,58,2021-12-29T00:59:52Z,2710000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,273.0,,,,,,,,,,,,,,,,,
275,PT04M18.00S,2021-12-29T00:59:55.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,37,58,2021-12-29T00:59:55Z,2720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M15.00S,2021-12-29T01:00:14.0Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",201577,85.49605781865965,47.794117647058826,1610612753,39,58,2021-12-29T01:00:19Z,2730000,-11.0,84.0,1,right,R. Lopez 8' Hook (9 PTS) (G. Harris 2 AST),"[201577, 203914]",1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,8.45,Made,9.0,,,,,G. Harris,203914.0,2.0,,,,,,,,,,,
278,PT04M00.00S,2021-12-29T01:00:28.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,17.95335085413929,37.5,1610612749,39,58,2021-12-29T01:02:31Z,2750000,62.0,116.0,1,left,MISS K. Middleton 13' step back Shot,[203114],1610612749.0,MIL,step back,,,Middleton,K. Middleton,,,,,13.2,Missed,,,,,,,,,,,,,,,,,,,
279,PT03M55.00S,2021-12-29T01:00:33.3Z,2,REGULAR,rebound,offensive,[],202326,,,1610612749,39,58,2021-12-29T01:00:35Z,2760000,,,0,,D. Cousins REBOUND (Off:1 Def:1),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,278.0,2.0,1.0,1.0,,,,,,,,,,,,,,
280,PT03M55.00S,2021-12-29T01:00:33.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202326,5.590000152587891,50.0,1610612749,39,58,2021-12-29T01:01:36Z,2770000,0.0,0.0,1,left,MISS D. Cousins tip Layup,[202326],1610612749.0,MIL,tip,,,Cousins,D. Cousins,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
281,PT03M54.00S,2021-12-29T01:00:34.9Z,2,REGULAR,rebound,defensive,[],203914,,,1610612753,39,58,2021-12-29T01:01:36Z,2780000,,,0,,G. Harris REBOUND (Off:0 Def:1),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,280.0,1.0,1.0,0.0,,,,,,,,,,,,,,
283,PT03M52.00S,2021-12-29T01:00:36.1Z,2,REGULAR,3pt,Jump Shot,[],1630532,79.97700394218134,93.87254901960785,1610612753,39,58,2021-12-29T01:03:09Z,2800000,219.0,136.0,1,right,MISS F. Wagner 25' running 3PT,[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,,
284,PT03M45.00S,2021-12-29T01:00:43.1Z,2,REGULAR,rebound,offensive,[],1630181,,,1610612753,39,58,2021-12-29T01:00:45Z,2810000,,,0,,R. Hampton REBOUND (Off:1 Def:1),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,283.0,2.0,1.0,1.0,,,,,,,,,,,,,,
285,PT03M45.00S,2021-12-29T01:00:43.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630181,94.40999984741211,50.0,1610612753,41,58,2021-12-29T01:00:43Z,2820000,0.0,0.0,1,right,R. Hampton tip Layup (4 PTS),[1630181],1610612753.0,ORL,tip,,,Hampton,R. Hampton,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
286,PT03M43.00S,2021-12-29T01:00:46.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,6.389618922470433,51.9607843137255,1610612749,41,60,2021-12-29T01:03:55Z,2830000,-10.0,8.0,1,left,P. Connaughton driving reverse Layup (10 PTS) (J. Holiday 2 AST),"[1626192, 201950]",1610612749.0,MIL,driving reverse,,,Connaughton,P. Connaughton,,,,,1.24,Made,10.0,,,,,J. Holiday,201950.0,2.0,,,,,,,,,,,
287,PT03M24.00S,2021-12-29T01:01:04.3Z,2,REGULAR,2pt,Jump Shot,[],1628976,96.00854139290408,20.588235294117645,1610612753,41,60,2021-12-29T01:01:10Z,2840000,-147.0,-15.0,1,right,MISS W. Carter Jr. 14' turnaround Shot,[1628976],1610612753.0,ORL,turnaround,,,Carter Jr.,W. Carter Jr.,,,,,14.79,Missed,,,,,,,,,,,,,,,,,,,
288,PT03M22.00S,2021-12-29T01:01:06.3Z,2,REGULAR,rebound,defensive,[],201950,,,1610612749,41,60,2021-12-29T01:01:10Z,2850000,,,0,,J. Holiday REBOUND (Off:1 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,287.0,3.0,2.0,1.0,,,,,,,,,,,,,,
289,PT03M12.00S,2021-12-29T01:01:16.9Z,2,REGULAR,3pt,Jump Shot,[],203114,29.25427069645204,24.019607843137255,1610612749,41,63,2021-12-29T01:01:21Z,2860000,130.0,222.0,1,left,K. Middleton 25' 3PT  (11 PTS) (D. Cousins 2 AST),"[203114, 202326]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,25.76,Made,11.0,,,,,D. Cousins,202326.0,2.0,,,,,,,,,,,
291,PT03M04.00S,2021-12-29T01:01:27.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,41,63,2021-12-29T01:01:27Z,2880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M50.00S,2021-12-29T01:01:49.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,89.56964520367937,44.36274509803921,1610612753,41,63,2021-12-29T01:01:54Z,2890000,-28.0,46.0,1,right,MISS F. Wagner driving Layup - blocked,"[1630532, 202326]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,5.35,Missed,,,,,,,,,,,,,,,Cousins,202326.0,,,
294,PT02M50.00S,2021-12-29T01:01:49.2Z,2,REGULAR,block,,[],202326,,,1610612753,41,63,2021-12-29T01:01:51Z,2900000,,,0,,D. Cousins BLOCK (1 BLK),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M48.00S,2021-12-29T01:01:51.2Z,2,REGULAR,rebound,defensive,[],201588,,,1610612749,41,63,2021-12-29T01:01:54Z,2910000,,,0,,G. Hill REBOUND (Off:0 Def:1),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,293.0,1.0,1.0,0.0,,,,,,,,,,,,,,
296,PT02M36.00S,2021-12-29T01:02:02.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202326,7.835085413929041,48.77450980392157,1610612749,41,65,2021-12-29T01:02:07Z,2920000,6.0,21.0,1,left,D. Cousins cutting Layup (4 PTS) (J. Holiday 3 AST),"[202326, 201950]",1610612749.0,MIL,cutting,,,Cousins,D. Cousins,,,,,2.2,Made,4.0,,,,,J. Holiday,201950.0,3.0,,,,,,,,,,,
298,PT02M10.00S,2021-12-29T01:02:29.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203914,90.22667542706965,50.0,1610612753,43,65,2021-12-29T01:05:37Z,2940000,0.0,39.0,1,right,G. Harris cutting Layup (5 PTS) (R. Lopez 2 AST),"[203914, 201577]",1610612753.0,ORL,cutting,,,Harris,G. Harris,,,,,3.94,Made,5.0,,,,,R. Lopez,201577.0,2.0,,,,,,,,,,,
300,PT02M00.00S,2021-12-29T01:02:38.9Z,2,REGULAR,3pt,Jump Shot,[],202326,22.946780551905388,87.5,1610612749,43,65,2021-12-29T01:02:47Z,2960000,-188.0,163.0,1,left,MISS D. Cousins 24' 3PT,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,24.86,Missed,,,,,,,,,,,,,,,,,,,
301,PT01M57.00S,2021-12-29T01:02:41.9Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,43,65,2021-12-29T01:02:47Z,2970000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,300.0,4.0,4.0,0.0,,,,,,,,,,,,,,
302,PT01M47.00S,2021-12-29T01:02:52.6Z,2,REGULAR,2pt,Jump Shot,[],1628976,91.14651773981603,28.676470588235293,1610612753,43,65,2021-12-29T01:02:56Z,2980000,-107.0,31.0,1,right,MISS W. Carter Jr. 11' driving floating Shot,[1628976],1610612753.0,ORL,driving floating,,,Carter Jr.,W. Carter Jr.,,,,,11.09,Missed,,,,,,,,,,,,,,,,,,,
303,PT01M45.00S,2021-12-29T01:02:54.6Z,2,REGULAR,rebound,defensive,[],202326,,,1610612749,43,65,2021-12-29T01:02:56Z,2990000,,,0,,D. Cousins REBOUND (Off:1 Def:2),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,302.0,3.0,2.0,1.0,,,,,,,,,,,,,,
304,PT01M38.00S,2021-12-29T01:03:01.3Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],201950,28.728646517739815,32.35294117647059,1610612749,43,65,2021-12-29T01:06:43Z,3000000,88.0,218.0,1,left,MISS J. Holiday 23' pullup Shot,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,23.47,Missed,,,,,,,,,,,,,,,,,,,
305,PT01M32.00S,2021-12-29T01:03:07.6Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,43,65,2021-12-29T01:03:07Z,3010000,,,0,,F. Wagner REBOUND (Off:1 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,304.0,4.0,3.0,1.0,,,,,,,,,,,,,,
306,PT01M30.00S,2021-12-29T01:03:09.3Z,2,REGULAR,3pt,Jump Shot,[],1628976,65.78515111695138,46.07843137254902,1610612753,43,65,2021-12-29T01:03:18Z,3020000,-20.0,269.0,1,right,MISS W. Carter Jr. 26' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,26.98,Missed,,,,,,,,,,,,,,,,,,,
307,PT01M28.00S,2021-12-29T01:03:11.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,43,65,2021-12-29T01:03:18Z,3030000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,306.0,,,,,,,,,,,,,,,,,
308,PT01M28.00S,2021-12-29T01:03:17.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,43,65,2021-12-29T01:03:17Z,3040000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT01M28.00S,2021-12-29T01:03:17.6Z,2,REGULAR,substitution,out,[],202326,,,1610612749,43,65,2021-12-29T01:03:36Z,3050000,,,0,,SUB out: D. Cousins,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M28.00S,2021-12-29T01:03:17.6Z,2,REGULAR,substitution,out,[],203114,,,1610612749,43,65,2021-12-29T01:03:36Z,3060000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT01M28.00S,2021-12-29T01:03:17.6Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,43,65,2021-12-29T01:03:36Z,3070000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT01M28.00S,2021-12-29T01:03:17.6Z,2,REGULAR,substitution,in,[],1628960,,,1610612749,43,65,2021-12-29T01:03:36Z,3080000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M28.00S,2021-12-29T01:03:17.6Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,43,65,2021-12-29T01:03:36Z,3090000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M28.00S,2021-12-29T01:03:17.6Z,2,REGULAR,substitution,in,[],203507,,,1610612749,43,65,2021-12-29T01:03:36Z,3100000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M10.00S,2021-12-29T01:03:50.3Z,2,REGULAR,2pt,Jump Shot,[],1626171,5.863994743758213,6.372549019607843,1610612749,43,67,2021-12-29T01:03:57Z,3110000,218.0,3.0,1,left,B. Portis 21' Jump Shot (14 PTS) (J. Holiday 4 AST),"[1626171, 201950]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,21.81,Made,14.0,,,,,J. Holiday,201950.0,4.0,,,,,,,,,,,
317,PT00M55.80S,2021-12-29T01:04:06.7Z,2,REGULAR,turnover,out-of-bounds,[],1628976,,,1610612753,43,67,2021-12-29T01:04:14Z,3130000,,,0,,W. Carter Jr. bad pass out-of-bounds TURNOVER (1 TO),[1628976],1610612753.0,ORL,bad pass,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,1151.0,,,1.0,,,,,,,
318,PT00M45.90S,2021-12-29T01:04:25.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630532,,,1610612749,43,67,2021-12-29T01:04:39Z,3140000,,,0,,F. Wagner shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1630532, 203507]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,,,,,,,,,,,202056.0,2.0,0.0,,Antetokounmpo,203507.0,,,,,
320,PT00M45.90S,2021-12-29T01:05:02.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203507,,,1610612749,43,68,2021-12-29T01:05:02Z,3160000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (8 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
321,PT00M45.90S,2021-12-29T01:05:30.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203507,,,1610612749,43,69,2021-12-29T01:05:30Z,3170000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (9 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
322,PT00M41.60S,2021-12-29T01:05:39.1Z,2,REGULAR,turnover,bad pass,[],201577,,,1610612753,43,69,2021-12-29T01:05:44Z,3180000,,,0,,R. Lopez bad pass TURNOVER (3 TO),"[201577, 201588]",1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,3.0,,,,,Hill,201588.0,
323,PT00M41.60S,2021-12-29T01:05:39.1Z,2,REGULAR,steal,,[],201588,,,1610612749,43,69,2021-12-29T01:05:41Z,3190000,,,0,,G. Hill STEAL (1 STL),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M28.80S,2021-12-29T01:05:51.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626171,19.530223390275953,91.42156862745098,1610612749,43,72,2021-12-29T01:05:57Z,3200000,-207.0,131.0,1,left,B. Portis 24' 3PT  (17 PTS) (G. Hill 1 AST),"[1626171, 201588]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,24.51,Made,17.0,,,,,G. Hill,201588.0,1.0,,,,,,,,,,,
326,PT00M07.40S,2021-12-29T01:06:15.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,92.72339027595268,45.83333333333333,1610612753,45,72,2021-12-29T01:06:24Z,3220000,-21.0,16.0,1,right,W. Carter Jr. driving DUNK (8 PTS) (R. Lopez 3 AST),"[1628976, 201577]",1610612753.0,ORL,driving,,,Carter Jr.,W. Carter Jr.,,,,,2.62,Made,8.0,,,,,R. Lopez,201577.0,3.0,,,,,,,,,,,
328,PT00M07.20S,2021-12-29T01:06:22.5Z,2,REGULAR,stoppage,equipment issue,[],0,,,1610612749,45,72,2021-12-29T01:06:22Z,3240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M02.10S,2021-12-29T01:06:40.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,45,72,2021-12-29T01:06:40Z,3250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M02.10S,2021-12-29T01:06:48.7Z,2,REGULAR,substitution,out,[],201588,,,1610612749,45,72,2021-12-29T01:06:53Z,3260000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M02.10S,2021-12-29T01:06:48.7Z,2,REGULAR,substitution,in,[],203114,,,1610612749,45,72,2021-12-29T01:06:53Z,3270000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M00.00S,2021-12-29T01:07:10.9Z,2,REGULAR,3pt,Jump Shot,[],203507,32.933639947437584,54.90196078431373,1610612749,45,72,2021-12-29T01:07:18Z,3280000,-25.0,257.0,1,left,MISS G. Antetokounmpo 25' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,,
333,PT00M00.00S,2021-12-29T01:07:13.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,45,72,2021-12-29T01:07:13Z,3290000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,332.0,,,,,,,,,,,,,,,,,
334,PT00M00.00S,2021-12-29T01:07:14.3Z,2,REGULAR,period,end,[],0,,,1610612749,45,72,2021-12-29T01:07:14Z,3300000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2021-12-29T01:18:43.2Z,3,REGULAR,substitution,out,['startperiod'],1630181,,,1610612749,45,72,2021-12-29T01:22:30Z,3310000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2021-12-29T01:18:43.2Z,3,REGULAR,substitution,in,['startperiod'],1629755,,,1610612749,45,72,2021-12-29T01:22:30Z,3320000,,,0,,SUB in: H. Gravett,[1629755],1610612753.0,ORL,,,,Gravett,H. Gravett,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2021-12-29T01:22:41.4Z,3,REGULAR,period,start,[],0,,,1610612749,45,72,2021-12-29T01:22:41Z,3330000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT11M40.00S,2021-12-29T01:23:01.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,80.50262812089356,48.529411764705884,1610612749,45,72,2021-12-29T01:23:27Z,3340000,-7.0,131.0,1,right,MISS G. Antetokounmpo 13' floating Shot,[203507],1610612749.0,MIL,floating,,,Antetokounmpo,G. Antetokounmpo,,,,,13.1,Missed,,,,,,,,,,,,,,,,,,,
339,PT11M36.00S,2021-12-29T01:23:05.4Z,3,REGULAR,rebound,defensive,[],1629755,,,1610612753,45,72,2021-12-29T01:23:11Z,3350000,,,0,,H. Gravett REBOUND (Off:0 Def:3),[1629755],1610612753.0,ORL,,,,Gravett,H. Gravett,,,,,,,,338.0,3.0,3.0,0.0,,,,,,,,,,,,,,
340,PT11M21.00S,2021-12-29T01:23:21.6Z,3,REGULAR,foul,personal,['2freethrow'],203507,,,1610612753,45,72,2021-12-29T01:23:37Z,3360000,,,0,,G. Antetokounmpo shooting personal FOUL (2 PF) (Carter Jr. 2 FT),"[203507, 1628976]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,202056.0,2.0,0.0,,Carter Jr.,1628976.0,,,,,
342,PT11M21.00S,2021-12-29T01:23:55.5Z,3,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,46,72,2021-12-29T01:23:55Z,3380000,,,0,,W. Carter Jr. Free Throw 1 of 2 (9 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
343,PT11M21.00S,2021-12-29T01:24:18.4Z,3,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,47,72,2021-12-29T01:24:18Z,3390000,,,0,,W. Carter Jr. Free Throw 2 of 2 (10 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
344,PT11M09.00S,2021-12-29T01:24:31.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,86.67871222076215,48.03921568627451,1610612749,47,74,2021-12-29T01:24:35Z,3400000,-10.0,73.0,1,right,K. Middleton 7' driving floating Jump Shot (13 PTS) (J. Holiday 5 AST),"[203114, 201950]",1610612749.0,MIL,driving floating,,,Middleton,K. Middleton,,,,,7.34,Made,13.0,,,,,J. Holiday,201950.0,5.0,,,,,,,,,,,
345,PT10M56.00S,2021-12-29T01:24:44.3Z,3,REGULAR,turnover,bad pass,[],1630532,,,1610612753,47,74,2021-12-29T01:24:51Z,3410000,,,0,,F. Wagner bad pass TURNOVER (1 TO),"[1630532, 203114]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,1.0,,,,,Middleton,203114.0,
346,PT10M56.00S,2021-12-29T01:24:44.3Z,3,REGULAR,steal,,[],203114,,,1610612749,47,74,2021-12-29T01:24:45Z,3420000,,,0,,K. Middleton STEAL (1 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT10M51.00S,2021-12-29T01:24:49.2Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203507,92.59198423127464,47.05882352941176,1610612749,47,76,2021-12-29T01:26:49Z,3430000,-15.0,17.0,1,right,G. Antetokounmpo running alley-oop DUNK (11 PTS) (J. Holiday 6 AST),"[203507, 201950]",1610612749.0,MIL,running alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,2.25,Made,11.0,,,,,J. Holiday,201950.0,6.0,,,,,,,,,,,
349,PT10M36.00S,2021-12-29T01:25:05.8Z,3,REGULAR,foul,personal,['2freethrow'],201950,,,1610612753,47,76,2021-12-29T01:25:20Z,3450000,,,0,,J. Holiday shooting personal FOUL (1 PF) (Carter Jr. 2 FT),"[201950, 1628976]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,,,,,,,,,,,1627541.0,1.0,1.0,,Carter Jr.,1628976.0,,,,,
351,PT10M36.00S,2021-12-29T01:25:33.3Z,3,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,47,76,2021-12-29T01:25:33Z,3470000,,,0,,MISS W. Carter Jr. Free Throw 1 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
352,PT10M36.00S,2021-12-29T01:25:33.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,47,76,2021-12-29T01:25:33Z,3480000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,351.0,,,,,,,,,,,,,,,,,
353,PT10M36.00S,2021-12-29T01:25:51.5Z,3,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,48,76,2021-12-29T01:25:51Z,3490000,,,0,,W. Carter Jr. Free Throw 2 of 2 (11 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
354,PT10M17.00S,2021-12-29T01:26:12.1Z,3,REGULAR,2pt,Jump Shot,[],1628960,78.9257555847569,47.30392156862745,1610612749,48,76,2021-12-29T01:26:19Z,3500000,-13.0,146.0,1,right,MISS G. Allen 14' Jump Shot,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,14.62,Missed,,,,,,,,,,,,,,,,,,,
355,PT10M12.00S,2021-12-29T01:26:17.1Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,48,76,2021-12-29T01:28:18Z,3510000,,,0,,F. Wagner REBOUND (Off:1 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,354.0,5.0,4.0,1.0,,,,,,,,,,,,,,
358,PT10M09.00S,2021-12-29T01:26:20.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,5.863994743758213,52.69607843137255,1610612753,48,76,2021-12-29T01:26:32Z,3540000,-13.0,3.0,1,left,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,1.37,Missed,,,,,,,,,,,,,,,,,,,
360,PT10M05.00S,2021-12-29T01:26:24.7Z,3,REGULAR,rebound,offensive,[],201577,,,1610612753,48,76,2021-12-29T01:26:24Z,3560000,,,0,,R. Lopez REBOUND (Off:1 Def:0),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,358.0,1.0,0.0,1.0,,,,,,,,,,,,,,
361,PT10M01.00S,2021-12-29T01:26:27.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203914,1.6590013140604467,94.11764705882352,1610612753,51,76,2021-12-29T01:26:34Z,3570000,-221.0,-37.0,1,left,G. Harris 3PT  (8 PTS) (R. Lopez 4 AST),"[203914, 201577]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,22.37,Made,8.0,,,,,R. Lopez,201577.0,4.0,,,,,,,,,,,
363,PT09M50.00S,2021-12-29T01:26:38.3Z,3,REGULAR,3pt,Jump Shot,[],203507,65.91655716162943,48.28431372549019,1610612749,51,76,2021-12-29T01:31:04Z,3590000,-9.0,268.0,1,right,MISS G. Antetokounmpo 26' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,26.8,Missed,,,,,,,,,,,,,,,,,,,
364,PT09M47.00S,2021-12-29T01:26:41.3Z,3,REGULAR,rebound,defensive,[],203914,,,1610612753,51,76,2021-12-29T01:26:42Z,3600000,,,0,,G. Harris REBOUND (Off:0 Def:2),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,363.0,2.0,2.0,0.0,,,,,,,,,,,,,,
