actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
272,PT02M29.00S,2022-03-01T00:56:12.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,6.652431011826544,50.0,1610612753,50,53,2022-03-01T01:01:37Z,2660000,0.0,10.0,1,left,W. Carter Jr. running DUNK (7 PTS) (J. Suggs 4 AST),"[1628976, 1630591]",1610612753.0,ORL,running,,,Carter Jr.,W. Carter Jr.,,,,,1.0,Made,7.0,J. Suggs,1630591.0,4.0,,,,,,,,,,,,,,,
274,PT02M29.00S,2022-03-01T00:56:18.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612754,50,53,2022-03-01T00:56:18Z,2680000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT02M29.00S,2022-03-01T00:57:07.7Z,2,REGULAR,substitution,out,[],1630678,,,1610612754,50,53,2022-03-01T00:57:48Z,2690000,,,0,,SUB out: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M29.00S,2022-03-01T00:57:07.7Z,2,REGULAR,substitution,in,[],1630537,,,1610612754,50,53,2022-03-01T00:57:48Z,2700000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M14.00S,2022-03-01T00:58:06.2Z,2,REGULAR,turnover,out-of-bounds,[],1630188,,,1610612754,50,53,2022-03-01T00:58:13Z,2710000,,,0,,J. Smith lost ball out-of-bounds TURNOVER (2 TO),[1630188],1610612754.0,IND,lost ball,,,Smith,J. Smith,,,,,,,,,,,1830.0,,,,,,,,,,,2.0,,,
279,PT02M08.00S,2022-03-01T00:58:14.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630181,28.33442838370565,18.38235294117647,1610612753,50,53,2022-03-01T01:02:35Z,2730000,158.0,214.0,1,left,MISS R. Hampton 26' running pullup 3PT,[1630181],1610612753.0,ORL,running pullup,,,Hampton,R. Hampton,,,,,26.59,Missed,,,,,,,,,,,,,,,,,,,
280,PT02M05.00S,2022-03-01T00:58:16.6Z,2,REGULAR,rebound,defensive,[],1629052,,,1610612754,50,53,2022-03-01T00:58:16Z,2740000,,,0,,O. Brissett REBOUND (Off:0 Def:3),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,279.0,3.0,3.0,0.0,,,,,,
281,PT01M55.00S,2022-03-01T00:58:27.1Z,2,REGULAR,2pt,Jump Shot,[],1627741,81.15965834428384,24.754901960784316,1610612754,50,55,2022-03-01T00:58:33Z,2750000,-126.0,125.0,1,right,B. Hield 17' step back bank Jump Shot (7 PTS),[1627741],1610612754.0,IND,step back bank,,,Hield,B. Hield,,,,,17.73,Made,7.0,,,,,,,,,,,,,,,,,,
282,PT01M37.00S,2022-03-01T00:58:47.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,12.302890932982917,42.40196078431372,1610612753,50,55,2022-03-01T01:05:02Z,2760000,38.0,63.0,1,left,MISS C. Anthony 7' driving floating Shot,[1630175],1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,7.37,Missed,,,,,,,,,,,,,,,,,,,
283,PT01M35.00S,2022-03-01T00:58:49.6Z,2,REGULAR,rebound,offensive,[],1628976,,,1610612753,50,55,2022-03-01T01:05:02Z,2770000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,282.0,8.0,6.0,2.0,,,,,,
284,PT01M34.00S,2022-03-01T00:58:50.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,7.5722733245729295,53.18627450980392,1610612753,50,55,2022-03-01T01:05:20Z,2780000,-16.0,19.0,1,left,MISS W. Carter Jr. putback Layup - blocked,"[1628976, 1629052]",1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,2.45,Missed,,,,,,,,,,,,,,Brissett,1629052.0,,,,
290,PT01M34.00S,2022-03-01T00:58:50.5Z,2,REGULAR,block,,[],1629052,,,1610612753,50,55,2022-03-01T00:59:55Z,2785000,,,0,,O. Brissett BLOCK (1 BLK),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT01M33.00S,2022-03-01T00:58:51.5Z,2,REGULAR,rebound,offensive,[],1628976,,,1610612753,50,55,2022-03-01T01:05:20Z,2790000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,284.0,9.0,6.0,3.0,,,,,,
286,PT01M33.00S,2022-03-01T00:58:56.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628976,5.590000152587891,50.0,1610612753,52,55,2022-03-01T01:05:27Z,2800000,0.0,0.0,1,left,W. Carter Jr. tip Layup (9 PTS),[1628976],1610612753.0,ORL,tip,,,Carter Jr.,W. Carter Jr.,,,,,0.0,Made,9.0,,,,,,,,,,,,,,,,,,
287,PT01M20.00S,2022-03-01T00:59:05.9Z,2,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612754,52,55,2022-03-01T00:59:24Z,2810000,,,0,,J. Suggs shooting personal FOUL (1 PF) (Smith 2 FT),"[1630591, 1630188]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,,,,,,,1830.0,1.0,0.0,Smith,1630188.0,,,,,,,,,,
289,PT01M20.00S,2022-03-01T00:59:43.6Z,2,REGULAR,freethrow,1 of 2,[],1630188,,,1610612754,52,56,2022-03-01T01:00:06Z,2830000,,,0,,J. Smith Free Throw 1 of 2 (14 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
291,PT01M20.00S,2022-03-01T00:59:43.6Z,2,REGULAR,freethrow,2 of 2,[],1630188,,,1610612754,52,56,2022-03-01T01:00:06Z,2840000,,,0,,MISS J. Smith Free Throw 2 of 2,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,Missed,,,,,,,,,,,,,,,,,,,
292,PT01M18.00S,2022-03-01T00:59:45.6Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,52,56,2022-03-01T01:00:06Z,2850000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,291.0,10.0,7.0,3.0,,,,,,
293,PT01M00.00S,2022-03-01T01:00:20.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,6.389618922470433,50.49019607843137,1610612753,54,56,2022-03-01T01:00:26Z,2860000,-2.0,8.0,1,left,W. Carter Jr. cutting DUNK (11 PTS) (F. Wagner 3 AST),"[1628976, 1630532]",1610612753.0,ORL,cutting,,,Carter Jr.,W. Carter Jr.,,,,,0.8,Made,11.0,F. Wagner,1630532.0,3.0,,,,,,,,,,,,,,,
295,PT01M00.00S,2022-03-01T01:00:28.6Z,2,REGULAR,stoppage,other,[],0,,,1610612754,54,56,2022-03-01T01:00:28Z,2880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT00M50.40S,2022-03-01T01:00:42.2Z,2,REGULAR,turnover,lost ball,[],1630169,,,1610612754,54,56,2022-03-01T01:00:47Z,2890000,,,0,,T. Haliburton lost ball TURNOVER (2 TO),"[1630169, 1630181]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,2.0,Hampton,1630181.0,
297,PT00M50.40S,2022-03-01T01:00:42.2Z,2,REGULAR,steal,,[],1630181,,,1610612753,54,56,2022-03-01T01:00:44Z,2900000,,,0,,R. Hampton STEAL (1 STL),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT00M50.40S,2022-03-01T01:00:47.6Z,2,REGULAR,foul,personal,[],1630169,,,1610612753,54,56,2022-03-01T01:07:07Z,2910000,,,0,,T. Haliburton take personal FOUL (1 PF),"[1630169, 1630532]",1610612754.0,IND,take,,,Haliburton,T. Haliburton,,,,,,,,,,,1198.0,1.0,0.0,Wagner,1630532.0,,,,,,,,,,
300,PT00M50.40S,2022-03-01T01:00:55.1Z,2,REGULAR,foul,technical,['1freethrow'],1630169,,,1610612753,54,56,2022-03-01T01:01:07Z,2930000,,,0,,T. Haliburton technical FOUL (1 Tech),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,1198.0,1.0,1.0,,,,,,,,,,,,
301,PT00M50.40S,2022-03-01T01:01:13.3Z,2,REGULAR,freethrow,1 of 1,[],1630175,,,1610612753,55,56,2022-03-01T01:01:13Z,2940000,,,0,,C. Anthony technical Free Throw 1 of 1 (8 PTS),[1630175],1610612753.0,ORL,technical,,,Anthony,C. Anthony,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
302,PT00M50.40S,2022-03-01T01:01:17.6Z,2,REGULAR,substitution,out,[],1630188,,,1610612753,55,56,2022-03-01T01:01:24Z,2950000,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT00M50.40S,2022-03-01T01:01:17.6Z,2,REGULAR,substitution,in,[],1629048,,,1610612753,55,56,2022-03-01T01:01:24Z,2960000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT00M32.40S,2022-03-01T01:01:49.6Z,2,REGULAR,turnover,3-second-violation,[],1628976,,,1610612753,55,56,2022-03-01T01:02:04Z,2970000,,,0,,W. Carter Jr. 3-second-violation TURNOVER (2 TO),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,1198.0,,,,,,,,,,,2.0,,,
305,PT00M12.80S,2022-03-01T01:02:23.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629048,68.41327201051249,68.62745098039215,1610612754,55,56,2022-03-01T01:02:30Z,2980000,93.0,244.0,1,right,MISS G. Bitadze 26' 3PT,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,26.15,Missed,,,,,,,,,,,,,,,,,,,
306,PT00M10.30S,2022-03-01T01:02:25.4Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,55,56,2022-03-01T01:02:25Z,2990000,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,305.0,2.0,2.0,0.0,,,,,,
307,PT00M02.30S,2022-03-01T01:02:33.4Z,2,REGULAR,3pt,Jump Shot,[],1630591,21.632720105124836,88.97058823529412,1610612753,55,56,2022-03-01T01:12:47Z,3000000,-195.0,151.0,1,left,MISS J. Suggs 24' step back 3PT,[1630591],1610612753.0,ORL,step back,,,Suggs,J. Suggs,,,,,24.64,Missed,,,,,,,,,,,,,,,,,,,
308,PT00M01.50S,2022-03-01T01:02:34.2Z,2,REGULAR,rebound,defensive,[],1630537,,,1610612754,55,56,2022-03-01T01:03:57Z,3010000,,,0,,C. Duarte REBOUND (Off:1 Def:2),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,307.0,3.0,2.0,1.0,,,,,,
309,PT00M00.00S,2022-03-01T01:02:45.3Z,2,REGULAR,period,end,[],0,,,1610612754,55,56,2022-03-01T01:02:45Z,3020000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2022-03-01T01:05:24.7Z,3,REGULAR,substitution,out,['startperiod'],1630181,,,1610612754,55,56,2022-03-01T01:18:00Z,3030000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2022-03-01T01:05:24.7Z,3,REGULAR,substitution,out,['startperiod'],1630537,,,1610612754,55,56,2022-03-01T01:18:00Z,3040000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2022-03-01T01:05:24.7Z,3,REGULAR,substitution,out,['startperiod'],1629048,,,1610612754,55,56,2022-03-01T01:18:00Z,3050000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2022-03-01T01:05:24.7Z,3,REGULAR,substitution,in,['startperiod'],1628964,,,1610612754,55,56,2022-03-01T01:18:00Z,3060000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2022-03-01T01:05:24.7Z,3,REGULAR,substitution,in,['startperiod'],1630543,,,1610612754,55,56,2022-03-01T01:18:00Z,3070000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2022-03-01T01:05:24.7Z,3,REGULAR,substitution,in,['startperiod'],1630188,,,1610612754,55,56,2022-03-01T01:18:00Z,3080000,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2022-03-01T01:18:01.1Z,3,REGULAR,period,start,[],0,,,1610612753,55,56,2022-03-01T01:18:01Z,3090000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT11M42.00S,2022-03-01T01:18:17.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,91.93495400788436,55.88235294117647,1610612753,57,56,2022-03-01T01:20:57Z,3100000,29.0,23.0,1,right,F. Wagner cutting Layup (8 PTS) (J. Suggs 5 AST),"[1630532, 1630591]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,3.75,Made,8.0,J. Suggs,1630591.0,5.0,,,,,,,,,,,,,,,
319,PT11M28.00S,2022-03-01T01:18:33.9Z,3,REGULAR,turnover,out-of-bounds,[],1630169,,,1610612754,57,56,2022-03-01T01:18:42Z,3120000,,,0,,T. Haliburton bad pass out-of-bounds TURNOVER (3 TO),[1630169],1610612754.0,IND,bad pass,,,Haliburton,T. Haliburton,,,,,,,,,,,1830.0,,,,,,,,,,,3.0,,,
321,PT11M10.00S,2022-03-01T01:18:58.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628976,66.04796320630749,50.73529411764706,1610612753,60,56,2022-03-01T01:19:02Z,3140000,4.0,267.0,1,right,W. Carter Jr. 26' 3PT  (14 PTS) (J. Suggs 6 AST),"[1628976, 1630591]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,26.66,Made,14.0,J. Suggs,1630591.0,6.0,,,,,,,,,,,,,,,
323,PT10M51.00S,2022-03-01T01:19:17.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,15.588042049934298,55.14705882352941,1610612754,60,56,2022-03-01T01:19:21Z,3160000,-26.0,94.0,1,left,MISS T. Haliburton 9' driving floating Shot,[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,9.74,Missed,,,,,,,,,,,,,,,,,,,
324,PT10M48.00S,2022-03-01T01:19:20.1Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,60,56,2022-03-01T01:19:21Z,3170000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:8),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,323.0,11.0,8.0,3.0,,,,,,
325,PT10M41.00S,2022-03-01T01:19:28.3Z,3,REGULAR,turnover,out-of-bounds,[],1630175,,,1610612753,60,56,2022-03-01T01:19:38Z,3180000,,,0,,C. Anthony bad pass out-of-bounds TURNOVER (2 TO),[1630175],1610612753.0,ORL,bad pass,,,Anthony,C. Anthony,,,,,,,,,,,1627541.0,,,,,,,,,,,2.0,,,
327,PT10M24.00S,2022-03-01T01:19:54.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629052,10.200394218134035,2.696078431372549,1610612754,60,56,2022-03-01T01:19:58Z,3200000,237.0,43.0,1,left,MISS O. Brissett 24' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,24.04,Missed,,,,,,,,,,,,,,,,,,,
328,PT10M22.00S,2022-03-01T01:19:56.4Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,60,56,2022-03-01T01:19:58Z,3210000,,,0,,M. Bamba REBOUND (Off:1 Def:4),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,327.0,5.0,4.0,1.0,,,,,,
329,PT10M17.00S,2022-03-01T01:20:01.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630591,93.24901445466492,57.35294117647059,1610612753,60,56,2022-03-01T01:23:28Z,3220000,37.0,11.0,1,right,MISS J. Suggs running finger roll Layup,[1630591],1610612753.0,ORL,running finger roll,,,Suggs,J. Suggs,,,,,3.84,Missed,,,,,,,,,,,,,,,,,,,
330,PT10M17.00S,2022-03-01T01:20:01.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,60,56,2022-03-01T01:23:28Z,3230000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,329.0,,,,,,,,,
331,PT10M17.00S,2022-03-01T01:20:05.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,60,56,2022-03-01T01:20:05Z,3240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT10M11.00S,2022-03-01T01:20:30.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630175,85.89027595269383,55.63725490196079,1610612753,60,56,2022-03-01T01:23:49Z,3250000,28.0,80.0,1,right,MISS C. Anthony 8' driving floating Shot,[1630175],1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,8.49,Missed,,,,,,,,,,,,,,,,,,,
333,PT10M09.00S,2022-03-01T01:20:32.7Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612754,60,56,2022-03-01T01:23:49Z,3260000,,,0,,J. Smith REBOUND (Off:1 Def:6),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,332.0,7.0,6.0,1.0,,,,,,
334,PT09M57.00S,2022-03-01T01:20:46.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,7.5722733245729295,57.35294117647059,1610612754,60,58,2022-03-01T01:24:37Z,3270000,-37.0,19.0,1,left,B. Hield driving finger roll Layup (9 PTS),[1627741],1610612754.0,IND,driving finger roll,,,Hield,B. Hield,,,,,4.13,Made,9.0,,,,,,,,,,,,,,,,,,
335,PT09M57.00S,2022-03-01T01:20:48.9Z,3,REGULAR,foul,personal,['1freethrow'],1628976,,,1610612754,60,58,2022-03-01T01:20:58Z,3280000,,,0,,W. Carter Jr. shooting personal FOUL (3 PF) (Hield 1 FT),"[1628976, 1627741]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,1198.0,3.0,0.0,Hield,1627741.0,,,,,,,,,,
337,PT09M57.00S,2022-03-01T01:21:10.4Z,3,REGULAR,freethrow,1 of 1,[],1627741,,,1610612754,60,59,2022-03-01T01:21:10Z,3300000,,,0,,B. Hield Free Throw 1 of 1 (10 PTS),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
338,PT09M44.00S,2022-03-01T01:21:29.9Z,3,REGULAR,foul,personal,['2freethrow'],1630543,,,1610612753,60,59,2022-03-01T01:21:48Z,3310000,,,0,,I. Jackson shooting personal FOUL (3 PF) (Suggs 2 FT),"[1630543, 1630591]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,,,,,,,1830.0,3.0,0.0,Suggs,1630591.0,,,,,,,,,,
340,PT09M44.00S,2022-03-01T01:22:05.4Z,3,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,61,59,2022-03-01T01:22:25Z,3330000,,,0,,J. Suggs Free Throw 1 of 2 (5 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
341,PT09M44.00S,2022-03-01T01:22:05.4Z,3,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,61,59,2022-03-01T01:22:25Z,3340000,,,0,,MISS J. Suggs Free Throw 2 of 2,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Missed,,,,,,,,,,,,,,,,,,,
342,PT09M42.00S,2022-03-01T01:22:07.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,61,59,2022-03-01T01:22:25Z,3350000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,341.0,,,,,,,,,
343,PT09M42.00S,2022-03-01T01:22:24.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,61,59,2022-03-01T01:22:24Z,3360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT09M39.00S,2022-03-01T01:22:38.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630532,90.62089356110381,56.86274509803921,1610612753,61,59,2022-03-01T01:26:49Z,3370000,34.0,36.0,1,right,MISS F. Wagner cutting Layup,[1630532],1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,4.95,Missed,,,,,,,,,,,,,,,,,,,
345,PT09M38.00S,2022-03-01T01:22:39.4Z,3,REGULAR,rebound,offensive,[],1628964,,,1610612753,61,59,2022-03-01T01:26:49Z,3380000,,,0,,M. Bamba REBOUND (Off:2 Def:4),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,344.0,6.0,4.0,2.0,,,,,,
346,PT09M38.00S,2022-03-01T01:22:44.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628964,94.40999984741211,50.0,1610612753,61,59,2022-03-01T01:27:09Z,3390000,0.0,0.0,1,right,MISS M. Bamba tip Layup,[1628964],1610612753.0,ORL,tip,,,Bamba,M. Bamba,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
347,PT09M37.00S,2022-03-01T01:22:45.5Z,3,REGULAR,rebound,offensive,[],1628964,,,1610612753,61,59,2022-03-01T01:27:09Z,3400000,,,0,,M. Bamba REBOUND (Off:3 Def:4),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,346.0,7.0,4.0,3.0,,,,,,
348,PT09M36.00S,2022-03-01T01:22:46.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628964,94.40999984741211,50.0,1610612753,63,59,2022-03-01T01:27:18Z,3410000,0.0,0.0,1,right,M. Bamba tip Layup (6 PTS),[1628964],1610612753.0,ORL,tip,,,Bamba,M. Bamba,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,,
349,PT09M22.00S,2022-03-01T01:22:55.6Z,3,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612754,63,59,2022-03-01T01:23:01Z,3420000,,,0,,J. Suggs shooting personal FOUL (2 PF) (Haliburton 2 FT),"[1630591, 1630169]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,,,,,,,1627541.0,2.0,0.0,Haliburton,1630169.0,,,,,,,,,,
351,PT09M22.00S,2022-03-01T01:23:20.6Z,3,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,63,60,2022-03-01T01:23:20Z,3440000,,,0,,T. Haliburton Free Throw 1 of 2 (13 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
352,PT09M22.00S,2022-03-01T01:23:35.5Z,3,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,63,61,2022-03-01T01:23:35Z,3450000,,,0,,T. Haliburton Free Throw 2 of 2 (14 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
353,PT09M13.00S,2022-03-01T01:23:47.9Z,3,REGULAR,foul,personal,['2freethrow'],1630543,,,1610612753,63,61,2022-03-01T01:24:00Z,3460000,,,0,,I. Jackson shooting personal FOUL (4 PF) (Carter Jr. 2 FT),"[1630543, 1628976]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,,,,,,,1627541.0,4.0,0.0,Carter Jr.,1628976.0,,,,,,,,,,
355,PT09M13.00S,2022-03-01T01:24:24.5Z,3,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,64,61,2022-03-01T01:24:53Z,3480000,,,0,,W. Carter Jr. Free Throw 1 of 2 (15 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
356,PT09M13.00S,2022-03-01T01:24:25.4Z,3,REGULAR,substitution,out,[],1630543,,,1610612753,64,61,2022-03-01T01:24:29Z,3490000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT09M13.00S,2022-03-01T01:24:25.4Z,3,REGULAR,substitution,in,[],1629048,,,1610612753,64,61,2022-03-01T01:24:29Z,3500000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT09M13.00S,2022-03-01T01:24:24.5Z,3,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,64,61,2022-03-01T01:24:53Z,3510000,,,0,,MISS W. Carter Jr. Free Throw 2 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
359,PT09M11.00S,2022-03-01T01:24:26.5Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612754,64,61,2022-03-01T01:24:53Z,3520000,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,358.0,1.0,1.0,0.0,,,,,,
360,PT09M01.00S,2022-03-01T01:24:59.5Z,3,REGULAR,3pt,Jump Shot,[],1630188,19.004599211563733,5.88235294117647,1610612754,64,61,2022-03-01T01:25:06Z,3530000,221.0,126.0,1,left,MISS J. Smith 25' 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,,
