actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
88,PT03M52.00S,2021-12-16T00:23:26.4Z,1,REGULAR,2pt,Jump Shot,[],1628381,74.58935611038108,73.52941176470588,1610612737,13,19,2021-12-16T00:23:31Z,840000,118.0,186.0,1,right,MISS J. Collins 22' Jump Shot,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,22.04,Missed,,,,,,,,,,,,,,,,,,,
89,PT03M48.00S,2021-12-16T00:23:29.9Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,13,19,2021-12-16T00:23:29Z,850000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,88.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
90,PT03M35.00S,2021-12-16T00:23:43.8Z,1,REGULAR,3pt,Jump Shot,[],1630175,29.25427069645204,74.75490196078431,1610612753,13,19,2021-12-16T00:23:48Z,860000,-124.0,222.0,1,left,MISS C. Anthony 25' pullup 3PT,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,,
91,PT03M31.00S,2021-12-16T00:23:46.9Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612737,13,19,2021-12-16T00:23:46Z,870000,,,0,,J. Collins REBOUND (Off:0 Def:2),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,90.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
92,PT03M21.00S,2021-12-16T00:23:58.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,90.09526938239159,60.29411764705882,1610612737,13,19,2021-12-16T00:29:33Z,880000,51.0,41.0,1,right,MISS T. Young 6' driving finger roll Layup,[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,6.56,Missed,,,,,,,,,,,,,,,,,,,
93,PT03M18.00S,2021-12-16T00:24:01.0Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,13,19,2021-12-16T00:24:05Z,890000,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,92.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
94,PT03M15.00S,2021-12-16T00:24:05.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,8.229303547963205,51.225490196078425,1610612753,13,19,2021-12-16T00:25:07Z,900000,-6.0,25.0,1,left,MISS F. Wagner running Layup,[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,2.56,Missed,,,,,,,,,,,,,,,,,,,
95,PT03M14.00S,2021-12-16T00:24:06.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,13,19,2021-12-16T00:25:07Z,910000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,94.0,,,,,,,,,,,,,,,,,,
96,PT03M14.00S,2021-12-16T00:24:10.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,13,19,2021-12-16T00:24:10Z,920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M14.00S,2021-12-16T00:24:13.2Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,13,19,2021-12-16T00:24:17Z,930000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M14.00S,2021-12-16T00:24:13.2Z,1,REGULAR,substitution,in,[],1628539,,,1610612753,13,19,2021-12-16T00:24:17Z,940000,,,0,,SUB in: M. Mulder,[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M14.00S,2021-12-16T00:24:29.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,13,19,2021-12-16T00:24:29Z,950000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M14.00S,2021-12-16T00:24:56.9Z,1,REGULAR,substitution,out,[],1629643,,,1610612753,13,19,2021-12-16T00:26:59Z,960000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M14.00S,2021-12-16T00:24:56.9Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,13,19,2021-12-16T00:26:59Z,970000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M14.00S,2021-12-16T00:24:56.9Z,1,REGULAR,substitution,out,[],1630175,,,1610612753,13,19,2021-12-16T00:26:59Z,980000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M14.00S,2021-12-16T00:24:56.9Z,1,REGULAR,substitution,out,[],1628989,,,1610612753,13,19,2021-12-16T00:26:59Z,990000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M14.00S,2021-12-16T00:24:56.9Z,1,REGULAR,substitution,out,[],1629027,,,1610612753,13,19,2021-12-16T00:26:59Z,1000000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M14.00S,2021-12-16T00:24:56.9Z,1,REGULAR,substitution,out,[],1628381,,,1610612753,13,19,2021-12-16T00:26:59Z,1010000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M14.00S,2021-12-16T00:24:56.9Z,1,REGULAR,substitution,in,[],1629021,,,1610612753,13,19,2021-12-16T00:26:59Z,1020000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M14.00S,2021-12-16T00:24:56.9Z,1,REGULAR,substitution,in,[],1629649,,,1610612753,13,19,2021-12-16T00:26:59Z,1030000,,,0,,SUB in: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M14.00S,2021-12-16T00:24:56.9Z,1,REGULAR,substitution,in,[],1630181,,,1610612753,13,19,2021-12-16T00:26:59Z,1040000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M14.00S,2021-12-16T00:24:56.9Z,1,REGULAR,substitution,in,[],203476,,,1610612753,13,19,2021-12-16T00:26:59Z,1050000,,,0,,SUB in: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M14.00S,2021-12-16T00:24:56.9Z,1,REGULAR,substitution,in,[],101150,,,1610612753,13,19,2021-12-16T00:26:59Z,1060000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M14.00S,2021-12-16T00:24:56.9Z,1,REGULAR,substitution,in,[],1629629,,,1610612753,13,19,2021-12-16T00:26:59Z,1070000,,,0,,SUB in: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M10.00S,2021-12-16T00:27:15.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629021,6.1268068331143235,51.225490196078425,1610612753,15,19,2021-12-16T00:27:24Z,1080000,-6.0,5.0,1,left,M. Wagner cutting finger roll Layup (2 PTS) (R. Hampton 1 AST),"[1629021, 1630181]",1610612753.0,ORL,cutting finger roll,,,Wagner,M. Wagner,,,,,0.8,Made,,,,,2.0,R. Hampton,1630181.0,1.0,,,,,,,,,,,
114,PT02M49.00S,2021-12-16T00:27:39.7Z,1,REGULAR,turnover,out-of-bounds,[],201568,,,1610612737,15,19,2021-12-16T00:31:47Z,1100000,,,0,,D. Gallinari lost ball out-of-bounds TURNOVER (1 TO),[201568],1610612737.0,ATL,lost ball,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,1627534.0,,,,,,,1.0,,,
116,PT02M40.00S,2021-12-16T00:27:59.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630181,7.5722733245729295,43.13725490196079,1610612753,15,19,2021-12-16T00:28:40Z,1120000,34.0,19.0,1,left,MISS R. Hampton driving Layup - blocked,"[1630181, 1626153]",1610612753.0,ORL,driving,,,Hampton,R. Hampton,,,,,3.91,Missed,,,,,,,,,,,,,,Wright,1626153.0,,,,
117,PT02M40.00S,2021-12-16T00:27:59.0Z,1,REGULAR,block,,[],1626153,,,1610612753,15,19,2021-12-16T00:28:40Z,1130000,,,0,,D. Wright BLOCK (1 BLK),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M36.00S,2021-12-16T00:28:03.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612737,15,19,2021-12-16T00:37:44Z,1140000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,116.0,,,,,,,,,,,,,,,,,,
118,PT02M36.00S,2021-12-16T00:28:34.3Z,1,REGULAR,jumpball,recovered,[],0,,,1610612737,15,19,2021-12-16T00:35:32Z,1150000,,,0,,Jump Ball D. Wright vs. R. Hampton: Tip to Team (ATL),"[1626153, 1630181]",1610612737.0,ATL,heldball,Team (ATL),,,,Wright,1626153.0,Hampton,1630181.0,,,,,,,,,,,,,,,,,,,,,
122,PT02M33.00S,2021-12-16T00:28:40.0Z,1,REGULAR,foul,personal,[],1628539,,,1610612737,15,19,2021-12-16T00:28:55Z,1180000,,,0,,M. Mulder personal FOUL (1 PF),"[1628539, 101150]",1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,,,,,,,,,2003.0,1.0,0.0,Williams,101150.0,,,,,,
124,PT02M33.00S,2021-12-16T00:28:57.3Z,1,REGULAR,substitution,out,[],1626153,,,1610612737,15,19,2021-12-16T00:29:02Z,1200000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M33.00S,2021-12-16T00:28:57.3Z,1,REGULAR,substitution,in,[],1629027,,,1610612737,15,19,2021-12-16T00:29:02Z,1210000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M18.00S,2021-12-16T00:29:32.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629649,,,1610612737,15,19,2021-12-16T00:29:41Z,1220000,,,0,,I. Brazdeikis shooting personal FOUL (1 PF) (Gallinari 2 FT),"[1629649, 201568]",1610612753.0,ORL,shooting,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,202026.0,1.0,0.0,Gallinari,201568.0,,,,,,
128,PT02M18.00S,2021-12-16T00:29:57.9Z,1,REGULAR,freethrow,1 of 2,[],201568,,,1610612737,15,20,2021-12-16T00:29:57Z,1240000,,,0,,D. Gallinari Free Throw 1 of 2 (1 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
129,PT02M18.00S,2021-12-16T00:30:18.8Z,1,REGULAR,freethrow,2 of 2,[],201568,,,1610612737,15,21,2021-12-16T00:30:18Z,1250000,,,0,,D. Gallinari Free Throw 2 of 2 (2 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
130,PT02M04.00S,2021-12-16T00:30:34.9Z,1,REGULAR,turnover,bad pass,[],203082,,,1610612753,15,21,2021-12-16T00:31:23Z,1260000,,,0,,T. Ross bad pass TURNOVER (1 TO),"[203082, 1629629]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,1.0,Reddish,1629629.0,
131,PT02M04.00S,2021-12-16T00:30:34.9Z,1,REGULAR,steal,,[],1629629,,,1610612737,15,21,2021-12-16T00:30:37Z,1270000,,,0,,C. Reddish STEAL (1 STL),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M58.00S,2021-12-16T00:30:41.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629629,69.33311432325887,28.921568627450984,1610612737,15,24,2021-12-16T00:30:50Z,1280000,-105.0,236.0,1,right,C. Reddish 25' 3PT  (3 PTS) (D. Gallinari 1 AST),"[1629629, 201568]",1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,25.83,Made,,,,,3.0,D. Gallinari,201568.0,1.0,,,,,,,,,,,
134,PT01M45.00S,2021-12-16T00:30:53.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,5.469776609724048,45.588235294117645,1610612753,17,24,2021-12-16T00:36:00Z,1300000,22.0,-1.0,1,left,M. Wagner driving Layup (4 PTS),[1629021],1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,2.21,Made,,,,,4.0,,,,,,,,,,,,,,
135,PT01M34.00S,2021-12-16T00:31:04.8Z,1,REGULAR,3pt,Jump Shot,[],201568,69.33311432325887,23.774509803921568,1610612737,17,24,2021-12-16T00:31:14Z,1310000,-131.0,236.0,1,right,MISS D. Gallinari 26' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,26.98,Missed,,,,,,,,,,,,,,,,,,,
136,PT01M33.00S,2021-12-16T00:31:05.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,17,24,2021-12-16T00:31:14Z,1320000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,135.0,,,,,,,,,,,,,,,,,,
137,PT01M33.00S,2021-12-16T00:31:14.3Z,1,REGULAR,foul,personal,[],203476,,,1610612753,17,24,2021-12-16T00:37:00Z,1330000,,,0,,G. Dieng loose ball personal FOUL (1 PF),"[203476, 1629021]",1610612737.0,ATL,loose ball,,,Dieng,G. Dieng,,,,,,,,,,,,,,,202026.0,1.0,0.0,Wagner,1629021.0,,,,,,
139,PT01M21.00S,2021-12-16T00:31:38.9Z,1,REGULAR,3pt,Jump Shot,[],203082,20.844283837056505,89.4607843137255,1610612753,17,24,2021-12-16T00:31:42Z,1350000,-197.0,143.0,1,left,MISS T. Ross 24' 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,24.39,Missed,,,,,,,,,,,,,,,,,,,
140,PT01M19.00S,2021-12-16T00:31:40.9Z,1,REGULAR,rebound,defensive,[],101150,,,1610612737,17,24,2021-12-16T00:31:42Z,1360000,,,0,,L. Williams REBOUND (Off:0 Def:1),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,139.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
141,PT01M13.00S,2021-12-16T00:31:46.6Z,1,REGULAR,2pt,Jump Shot,[],101150,70.38436268068331,54.65686274509803,1610612737,17,24,2021-12-16T00:38:49Z,1370000,23.0,226.0,1,right,MISS L. Williams 22' pullup Shot,[101150],1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,22.71,Missed,,,,,,,,,,,,,,,,,,,
142,PT01M12.00S,2021-12-16T00:31:50.1Z,1,REGULAR,rebound,offensive,[],1629027,,,1610612737,17,24,2021-12-16T00:31:50Z,1380000,,,0,,T. Young REBOUND (Off:1 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,141.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
143,PT01M12.00S,2021-12-16T00:31:59.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629027,89.56964520367937,57.59803921568627,1610612737,17,26,2021-12-16T00:39:35Z,1390000,38.0,46.0,1,right,T. Young floating Jump Shot (12 PTS),[1629027],1610612737.0,ATL,floating,,,Young,T. Young,,,,,5.93,Made,,,,,12.0,,,,,,,,,,,,,,
144,PT01M12.00S,2021-12-16T00:32:06.3Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630181,,,1610612737,17,26,2021-12-16T00:32:22Z,1400000,,,0,,R. Hampton shooting personal FOUL (1 PF) (Young 1 FT),"[1630181, 1629027]",1610612753.0,ORL,shooting,,,Hampton,R. Hampton,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Young,1629027.0,,,,,,
146,PT01M12.00S,2021-12-16T00:32:24.4Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1629027,,,1610612737,17,27,2021-12-16T00:32:24Z,1420000,,,0,,T. Young Free Throw 1 of 1 (13 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
147,PT00M58.30S,2021-12-16T00:32:33.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203082,9.017739816031538,52.94117647058824,1610612753,19,27,2021-12-16T00:40:11Z,1430000,-15.0,32.0,1,left,T. Ross Jump Shot (4 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,3.55,Made,,,,,4.0,,,,,,,,,,,,,,
148,PT00M52.30S,2021-12-16T00:32:43.1Z,1,REGULAR,3pt,Jump Shot,[],1629027,62.10578186596584,31.862745098039213,1610612737,19,27,2021-12-16T00:40:24Z,1440000,-91.0,304.0,1,right,MISS T. Young 31' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,31.7,Missed,,,,,,,,,,,,,,,,,,,
149,PT00M49.00S,2021-12-16T00:32:46.4Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,19,27,2021-12-16T00:32:48Z,1450000,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,148.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
150,PT00M44.30S,2021-12-16T00:32:52.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628539,10.5946123521682,94.85294117647058,1610612753,22,27,2021-12-16T00:32:58Z,1460000,-224.0,47.0,1,left,M. Mulder 3PT  (3 PTS) (T. Ross 2 AST),"[1628539, 203082]",1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,22.92,Made,,,,,3.0,T. Ross,203082.0,2.0,,,,,,,,,,,
152,PT00M37.20S,2021-12-16T00:33:07.5Z,1,REGULAR,foul,offensive,[],203476,,,1610612737,22,27,2021-12-16T00:41:05Z,1480000,,,0,,G. Dieng offensive FOUL (2 PF),"[203476, 1629021]",1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,1627534.0,2.0,0.0,Wagner,1629021.0,,,,,,
154,PT00M37.20S,2021-12-16T00:33:07.5Z,1,REGULAR,turnover,offensive foul,[],203476,,,1610612737,22,27,2021-12-16T00:33:07Z,1500000,,,0,,G. Dieng offensive foul TURNOVER (1 TO),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,1627534.0,,,,,,,1.0,,,
155,PT00M32.50S,2021-12-16T00:33:29.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629021,31.882391590013142,33.57843137254902,1610612753,25,27,2021-12-16T00:33:35Z,1510000,82.0,247.0,1,left,M. Wagner 26' 3PT  (7 PTS) (T. Ross 3 AST),"[1629021, 203082]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,26.05,Made,,,,,7.0,T. Ross,203082.0,3.0,,,,,,,,,,,
157,PT00M11.70S,2021-12-16T00:33:55.7Z,1,REGULAR,2pt,Jump Shot,[],101150,76.69185282522996,20.098039215686274,1610612737,25,27,2021-12-16T00:34:00Z,1530000,-150.0,167.0,1,right,MISS L. Williams 22' pullup Shot,[101150],1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,22.38,Missed,,,,,,,,,,,,,,,,,,,
158,PT00M08.90S,2021-12-16T00:33:58.5Z,1,REGULAR,rebound,defensive,[],1629649,,,1610612753,25,27,2021-12-16T00:33:58Z,1540000,,,0,,I. Brazdeikis REBOUND (Off:0 Def:1),[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,157.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
159,PT00M01.60S,2021-12-16T00:34:05.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629021,4.944152431011826,54.166666666666664,1610612753,25,27,2021-12-16T00:34:21Z,1550000,-21.0,-6.0,1,left,MISS M. Wagner cutting DUNK,[1629021],1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,2.16,Missed,,,,,,,,,,,,,,,,,,,
160,PT00M01.60S,2021-12-16T00:34:05.8Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,25,27,2021-12-16T00:34:15Z,1560000,,,0,,T. Young REBOUND (Off:1 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,159.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
161,PT00M00.00S,2021-12-16T00:34:26.4Z,1,REGULAR,period,end,[],0,,,1610612737,25,27,2021-12-16T00:34:26Z,1570000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2021-12-16T00:35:08.5Z,2,REGULAR,substitution,out,['startperiod'],203476,,,1610612737,25,27,2021-12-16T00:36:43Z,1580000,,,0,,SUB out: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2021-12-16T00:35:08.5Z,2,REGULAR,substitution,out,['startperiod'],1629027,,,1610612737,25,27,2021-12-16T00:36:43Z,1590000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2021-12-16T00:35:08.5Z,2,REGULAR,substitution,in,['startperiod'],1626153,,,1610612737,25,27,2021-12-16T00:36:43Z,1600000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2021-12-16T00:35:08.5Z,2,REGULAR,substitution,in,['startperiod'],1628381,,,1610612737,25,27,2021-12-16T00:36:43Z,1610000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2021-12-16T00:36:56.2Z,2,REGULAR,period,start,[],0,,,1610612737,25,27,2021-12-16T00:36:56Z,1620000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M39.00S,2021-12-16T00:37:17.0Z,2,REGULAR,3pt,Jump Shot,[],101150,64.20827858081472,43.13725490196079,1610612737,25,30,2021-12-16T00:37:21Z,1630000,-34.0,284.0,1,right,L. Williams 28' 3PT  (3 PTS) (C. Reddish 1 AST),"[101150, 1629629]",1610612737.0,ATL,,,,Williams,L. Williams,,,,,28.6,Made,,,,,3.0,C. Reddish,1629629.0,1.0,,,,,,,,,,,
169,PT11M21.00S,2021-12-16T00:37:33.9Z,2,REGULAR,3pt,Jump Shot,[],203082,33.065045992115635,61.274509803921575,1610612753,25,30,2021-12-16T00:37:39Z,1650000,-56.0,258.0,1,left,MISS T. Ross 26' pullup 3PT,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,26.44,Missed,,,,,,,,,,,,,,,,,,,
170,PT11M17.00S,2021-12-16T00:37:37.9Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,25,30,2021-12-16T00:37:39Z,1660000,,,0,,J. Collins REBOUND (Off:0 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,169.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
171,PT11M09.00S,2021-12-16T00:37:48.8Z,2,REGULAR,turnover,traveling,[],201568,,,1610612737,25,30,2021-12-16T00:38:01Z,1670000,,,0,,D. Gallinari traveling TURNOVER (2 TO),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,1627534.0,,,,,,,2.0,,,
172,PT10M54.00S,2021-12-16T00:38:16.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628539,20.45006570302234,5.88235294117647,1610612753,25,30,2021-12-16T00:38:20Z,1680000,221.0,140.0,1,left,MISS M. Mulder 26' 3PT,[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,,
173,PT10M51.00S,2021-12-16T00:38:19.2Z,2,REGULAR,rebound,defensive,[],1626153,,,1610612737,25,30,2021-12-16T00:38:20Z,1690000,,,0,,D. Wright REBOUND (Off:0 Def:2),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,172.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
174,PT10M32.00S,2021-12-16T00:38:37.6Z,2,REGULAR,3pt,Jump Shot,[],101150,86.41590013140605,3.431372549019608,1610612737,25,33,2021-12-16T00:38:42Z,1700000,-233.0,75.0,1,right,L. Williams 24' 3PT  (6 PTS) (D. Wright 1 AST),"[101150, 1626153]",1610612737.0,ATL,,,,Williams,L. Williams,,,,,24.46,Made,,,,,6.0,D. Wright,1626153.0,1.0,,,,,,,,,,,
176,PT10M31.00S,2021-12-16T00:38:43.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612753,25,33,2021-12-16T00:38:43Z,1720000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M19.00S,2021-12-16T00:41:43.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630181,6.389618922470433,46.07843137254902,1610612753,25,33,2021-12-16T00:41:51Z,1730000,20.0,8.0,1,left,MISS R. Hampton driving floating Shot - blocked,"[1630181, 1626153]",1610612753.0,ORL,driving floating,,,Hampton,R. Hampton,,,,,2.1,Missed,,,,,,,,,,,,,,Wright,1626153.0,,,,
638,PT10M19.00S,2021-12-16T00:41:43.4Z,2,REGULAR,block,,[],1626153,,,1610612753,25,33,2021-12-16T02:23:34Z,1735000,,,0,,D. Wright BLOCK (2 BLK),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M16.00S,2021-12-16T00:41:46.4Z,2,REGULAR,rebound,offensive,[],1629021,,,1610612753,25,33,2021-12-16T00:43:03Z,1740000,,,0,,M. Wagner REBOUND (Off:1 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,177.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
