actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
445,PT04M03.00S,2022-01-18T01:41:23.7Z,3,REGULAR,block,,[],1629021,,,1610612757,55,74,2022-01-18T01:41:26Z,4410000,,,0,,M. Wagner BLOCK (1 BLK),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M59.00S,2022-01-18T01:41:27.7Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,55,74,2022-01-18T01:41:30Z,4420000,,,0,,J. Suggs REBOUND (Off:0 Def:3),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,444.0,3.0,3.0,0.0,,,,,,,,,,,,,,
447,PT03M59.00S,2022-01-18T01:41:28.9Z,3,REGULAR,turnover,bad pass,[],1630591,,,1610612753,55,74,2022-01-18T01:41:33Z,4430000,,,0,,J. Suggs bad pass TURNOVER (1 TO),"[1630591, 203994]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,1.0,Nurkic,203994.0,,,,,,
448,PT03M59.00S,2022-01-18T01:41:28.9Z,3,REGULAR,steal,,[],203994,,,1610612757,55,74,2022-01-18T01:41:31Z,4440000,,,0,,J. Nurkic STEAL (3 STL),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M42.00S,2022-01-18T01:41:45.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203463,6.521024967148489,3.9215686274509802,1610612757,55,77,2022-01-18T01:41:51Z,4450000,230.0,9.0,1,left,B. McLemore 3PT  (14 PTS) (N. Little 4 AST),"[203463, 1629642]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,23.06,Made,14.0,,,,,,,N. Little,1629642.0,4.0,,,,,,,,,
451,PT03M30.00S,2022-01-18T01:42:00.6Z,3,REGULAR,foul,personal,['2freethrow'],203496,,,1610612753,55,77,2022-01-18T01:42:12Z,4470000,,,0,,R. Covington shooting personal FOUL (2 PF) (Hampton 2 FT),"[203496, 1630181]",1610612757.0,POR,shooting,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,1626300.0,2.0,0.0,Hampton,1630181.0,
453,PT03M30.00S,2022-01-18T01:42:28.4Z,3,REGULAR,freethrow,1 of 2,[],1630181,,,1610612753,55,77,2022-01-18T01:42:28Z,4490000,,,0,,MISS R. Hampton Free Throw 1 of 2,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
454,PT03M30.00S,2022-01-18T01:42:28.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,55,77,2022-01-18T01:42:28Z,4500000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,453.0,,,,,,,,,,,,,,,,,
455,PT03M30.00S,2022-01-18T01:42:30.1Z,3,REGULAR,substitution,out,[],1629642,,,1610612753,55,77,2022-01-18T01:42:36Z,4510000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M30.00S,2022-01-18T01:42:30.1Z,3,REGULAR,substitution,in,[],203503,,,1610612753,55,77,2022-01-18T01:42:36Z,4520000,,,0,,SUB in: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M30.00S,2022-01-18T01:42:47.2Z,3,REGULAR,freethrow,2 of 2,[],1630181,,,1610612753,56,77,2022-01-18T01:42:47Z,4530000,,,0,,R. Hampton Free Throw 2 of 2 (3 PTS),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
458,PT03M17.00S,2022-01-18T01:43:02.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,7.703679369250986,50.0,1610612757,56,77,2022-01-18T01:43:09Z,4540000,0.0,20.0,1,left,MISS J. Nurkic driving Layup,[203994],1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,1.99,Missed,,,,,,,,,,,,,,,,,,,
459,PT03M17.00S,2022-01-18T01:43:02.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,56,77,2022-01-18T01:43:09Z,4550000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,458.0,,,,,,,,,,,,,,,,,
460,PT03M17.00S,2022-01-18T01:43:07.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,56,77,2022-01-18T01:43:07Z,4560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M00.00S,2022-01-18T01:43:25.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630181,85.3646517739816,47.30392156862745,1610612753,56,77,2022-01-18T01:43:32Z,4570000,-13.0,85.0,1,right,MISS R. Hampton 8' driving floating Shot,[1630181],1610612753.0,ORL,driving floating,,,Hampton,R. Hampton,,,,,8.62,Missed,,,,,,,,,,,,,,,,,,,
462,PT02M57.00S,2022-01-18T01:43:28.4Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,56,77,2022-01-18T01:43:32Z,4580000,,,0,,R. Covington REBOUND (Off:1 Def:7),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,461.0,8.0,7.0,1.0,,,,,,,,,,,,,,
463,PT02M51.00S,2022-01-18T01:43:34.4Z,3,REGULAR,3pt,Jump Shot,[],203496,32.40801576872536,33.57843137254902,1610612757,56,77,2022-01-18T01:43:40Z,4590000,82.0,252.0,1,left,MISS R. Covington 26' pullup 3PT,[203496],1610612757.0,POR,pullup,,,Covington,R. Covington,,,,,26.51,Missed,,,,,,,,,,,,,,,,,,,
464,PT02M46.00S,2022-01-18T01:43:39.4Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,56,77,2022-01-18T01:43:40Z,4600000,,,0,,J. Suggs REBOUND (Off:0 Def:4),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,463.0,4.0,4.0,0.0,,,,,,,,,,,,,,
465,PT02M30.00S,2022-01-18T01:43:54.3Z,3,REGULAR,3pt,Jump Shot,[],1630591,69.59592641261499,24.754901960784316,1610612753,56,77,2022-01-18T01:44:02Z,4610000,-126.0,233.0,1,right,MISS J. Suggs 26' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,26.52,Missed,,,,,,,,,,,,,,,,,,,
466,PT02M25.00S,2022-01-18T01:43:59.3Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,56,77,2022-01-18T01:44:02Z,4620000,,,0,,R. Covington REBOUND (Off:1 Def:8),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,465.0,9.0,8.0,1.0,,,,,,,,,,,,,,
467,PT02M19.00S,2022-01-18T01:44:17.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612757,56,77,2022-01-18T01:44:17Z,4630000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M19.00S,2022-01-18T01:45:14.2Z,3,REGULAR,substitution,out,[],1629014,,,1610612757,56,77,2022-01-18T01:45:34Z,4640000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M19.00S,2022-01-18T01:45:14.2Z,3,REGULAR,substitution,out,[],203994,,,1610612757,56,77,2022-01-18T01:45:34Z,4650000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M19.00S,2022-01-18T01:45:14.2Z,3,REGULAR,substitution,in,[],1630570,,,1610612757,56,77,2022-01-18T01:45:34Z,4660000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M19.00S,2022-01-18T01:45:14.2Z,3,REGULAR,substitution,in,[],1628372,,,1610612757,56,77,2022-01-18T01:45:34Z,4670000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M07.00S,2022-01-18T01:46:02.0Z,3,REGULAR,3pt,Jump Shot,[],203463,19.793035479632064,90.19607843137256,1610612757,56,77,2022-01-18T01:46:07Z,4680000,-201.0,134.0,1,left,MISS B. McLemore 24' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,24.14,Missed,,,,,,,,,,,,,,,,,,,
473,PT02M04.00S,2022-01-18T01:46:05.0Z,3,REGULAR,rebound,defensive,[],1629021,,,1610612753,56,77,2022-01-18T01:46:07Z,4690000,,,0,,M. Wagner REBOUND (Off:0 Def:3),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,472.0,3.0,3.0,0.0,,,,,,,,,,,,,,
501,PT01M48.00S,2022-01-18T01:46:29.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203082,84.97043363994744,48.77450980392157,1610612753,56,77,2022-01-18T01:51:40Z,4715000,-6.0,89.0,1,right,MISS T. Ross 8' driving floating Shot - blocked,"[203082, 203463]",1610612753.0,ORL,driving floating,,,Ross,T. Ross,,,,,8.9,Missed,,,,,,McLemore,203463.0,,,,,,,,,,,,
502,PT01M48.00S,2022-01-18T01:46:29.3Z,3,REGULAR,block,,[],203463,,,1610612753,56,77,2022-01-18T01:50:53Z,4717500,,,0,,B. McLemore BLOCK (1 BLK),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT01M48.00S,2022-01-18T01:46:29.3Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,56,77,2022-01-18T01:50:53Z,4718750,,,0,,R. Covington REBOUND (Off:1 Def:9),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,501.0,10.0,9.0,1.0,,,,,,,,,,,,,,
476,PT01M32.00S,2022-01-18T01:46:37.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,6.783837056504599,39.705882352941174,1610612757,56,79,2022-01-18T01:50:53Z,4720000,51.0,11.0,1,left,T. Watford Layup (8 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,5.27,Made,8.0,,,,,,,,,,,,,,,,,,
477,PT01M17.00S,2022-01-18T01:46:52.8Z,3,REGULAR,turnover,lost ball,[],1630591,,,1610612753,56,79,2022-01-18T01:46:57Z,4730000,,,0,,J. Suggs lost ball TURNOVER (2 TO),"[1630591, 203463]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,2.0,McLemore,203463.0,,,,,,
478,PT01M17.00S,2022-01-18T01:46:52.8Z,3,REGULAR,steal,,[],203463,,,1610612757,56,79,2022-01-18T01:46:55Z,4740000,,,0,,B. McLemore STEAL (1 STL),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT01M07.00S,2022-01-18T01:47:05.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628372,8.360709592641262,48.03921568627451,1610612757,56,79,2022-01-18T01:47:13Z,4750000,10.0,26.0,1,left,MISS D. Smith Jr. driving Layup - blocked,"[1628372, 1629021]",1610612757.0,POR,driving,,,Smith Jr.,D. Smith Jr.,,,,,2.79,Missed,,,,,,Wagner,1629021.0,,,,,,,,,,,,
480,PT01M07.00S,2022-01-18T01:47:05.2Z,3,REGULAR,block,,[],1629021,,,1610612757,56,79,2022-01-18T01:48:19Z,4760000,,,0,,M. Wagner BLOCK (2 BLK),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT01M07.00S,2022-01-18T01:47:05.2Z,3,REGULAR,rebound,defensive,[],203082,,,1610612753,56,79,2022-01-18T01:48:50Z,4770000,,,0,,T. Ross REBOUND (Off:0 Def:2),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,479.0,2.0,2.0,0.0,,,,,,,,,,,,,,
482,PT01M07.00S,2022-01-18T01:47:09.8Z,3,REGULAR,foul,personal,[],203463,,,1610612753,56,79,2022-01-18T01:49:50Z,4780000,,,0,,B. McLemore take personal FOUL (2 PF),"[203463, 203082]",1610612757.0,POR,take,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Ross,203082.0,
484,PT01M07.00S,2022-01-18T01:47:27.8Z,3,REGULAR,substitution,out,[],203463,,,1610612753,56,79,2022-01-18T01:47:31Z,4800000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT01M07.00S,2022-01-18T01:47:27.8Z,3,REGULAR,substitution,in,[],1629833,,,1610612753,56,79,2022-01-18T01:47:31Z,4810000,,,0,,SUB in: K. Blevins,[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M55.20S,2022-01-18T01:47:43.8Z,3,REGULAR,3pt,Jump Shot,[],203082,80.76544021024968,92.64705882352942,1610612753,59,79,2022-01-18T01:50:13Z,4820000,213.0,128.0,1,right,T. Ross 24' 3PT fadeaway (4 PTS) (M. Wagner 1 AST),"[203082, 1629021]",1610612753.0,ORL,fadeaway,,,Ross,T. Ross,,,,,24.88,Made,4.0,,,,,,,M. Wagner,1629021.0,1.0,,,,,,,,,
488,PT00M54.80S,2022-01-18T01:47:50.7Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612757,59,79,2022-01-18T01:47:50Z,4840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M36.70S,2022-01-18T01:48:17.8Z,3,REGULAR,2pt,Jump Shot,[],1629833,18.347568988173457,32.84313725490196,1610612757,59,79,2022-01-18T01:48:29Z,4850000,86.0,120.0,1,left,MISS K. Blevins 14' step back Shot,[1629833],1610612757.0,POR,step back,,,Blevins,K. Blevins,,,,,14.75,Missed,,,,,,,,,,,,,,,,,,,
490,PT00M33.20S,2022-01-18T01:48:21.3Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,59,79,2022-01-18T01:48:29Z,4860000,,,0,,M. Bamba REBOUND (Off:0 Def:8),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,489.0,8.0,8.0,0.0,,,,,,,,,,,,,,
491,PT00M27.40S,2022-01-18T01:48:27.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630591,88.12417871222075,48.77450980392157,1610612753,59,79,2022-01-18T01:50:48Z,4870000,-6.0,59.0,1,right,MISS J. Suggs driving floating Shot,[1630591],1610612753.0,ORL,driving floating,,,Suggs,J. Suggs,,,,,5.94,Missed,,,,,,,,,,,,,,,,,,,
492,PT00M25.40S,2022-01-18T01:48:29.0Z,3,REGULAR,rebound,offensive,[],1630591,,,1610612753,59,79,2022-01-18T01:48:43Z,4880000,,,0,,J. Suggs REBOUND (Off:1 Def:4),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,491.0,5.0,4.0,1.0,,,,,,,,,,,,,,
493,PT00M25.20S,2022-01-18T01:48:29.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630591,89.70105124835742,49.26470588235294,1610612753,59,79,2022-01-18T01:51:01Z,4890000,-4.0,44.0,1,right,MISS J. Suggs putback Layup,[1630591],1610612753.0,ORL,putback,,,Suggs,J. Suggs,,,,,4.45,Missed,,,,,,,,,,,,,,,,,,,
494,PT00M25.20S,2022-01-18T01:48:29.8Z,3,REGULAR,rebound,defensive,[],203503,,,1610612757,59,79,2022-01-18T01:48:53Z,4900000,,,0,,T. Snell REBOUND (Off:0 Def:1),[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,493.0,1.0,1.0,0.0,,,,,,,,,,,,,,
497,PT00M25.20S,2022-01-18T01:49:52.3Z,3,REGULAR,foul,offensive,[],1628372,,,1610612757,59,79,2022-01-18T01:50:01Z,4930000,,,0,,D. Smith Jr. offensive FOUL (2 PF),"[1628372, 1630591]",1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Suggs,1630591.0,
499,PT00M25.20S,2022-01-18T01:49:52.3Z,3,REGULAR,turnover,offensive foul,[],1628372,,,1610612757,59,79,2022-01-18T01:49:52Z,4950000,,,0,,D. Smith Jr. offensive foul TURNOVER (1 TO),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,1.0,,,2534.0,,,,,
500,PT00M25.20S,2022-01-18T01:50:17.3Z,3,REGULAR,instantreplay,request,[],0,,,1610612753,59,79,2022-01-18T01:51:57Z,4960000,,,0,,,[],,,stands,,,,,,,,,,,,,,,,,,,,,,,,2534.0,,,,,Common Foul Upheld
504,PT00M25.20S,2022-01-18T01:52:00.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630591,,,1610612753,59,79,2022-01-18T01:52:18Z,4970000,,,0,,J. Suggs flagrant-type-1 personal FOUL (2 PF) (Smith Jr. 2 FT),"[1630591, 1628372]",1610612753.0,ORL,flagrant-type-1,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Smith Jr.,1628372.0,
506,PT00M25.20S,2022-01-18T01:52:00.9Z,3,REGULAR,turnover,,[],1630591,,,1610612753,59,79,2022-01-18T01:52:00Z,4990000,,,0,,J. Suggs TURNOVER (3 TO),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,3.0,,,2534.0,,,,,
507,PT00M25.20S,2022-01-18T01:52:26.2Z,3,REGULAR,freethrow,1 of 2,[],1628372,,,1610612757,59,80,2022-01-18T01:52:26Z,5000000,,,0,,D. Smith Jr. flagrant Free Throw 1 of 2 (5 PTS),[1628372],1610612757.0,POR,flagrant,,,Smith Jr.,D. Smith Jr.,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
508,PT00M25.20S,2022-01-18T01:52:38.5Z,3,REGULAR,freethrow,2 of 2,[],1628372,,,1610612757,59,81,2022-01-18T01:52:38Z,5010000,,,0,,D. Smith Jr. flagrant Free Throw 2 of 2 (6 PTS),[1628372],1610612757.0,POR,flagrant,,,Smith Jr.,D. Smith Jr.,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
509,PT00M11.50S,2022-01-18T01:53:07.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203503,32.40801576872536,50.0,1610612757,59,81,2022-01-18T01:53:14Z,5020000,0.0,252.0,1,left,MISS T. Snell 25' 3PT,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,25.21,Missed,,,,,,,,,,,,,,,,,,,
510,PT00M07.40S,2022-01-18T01:53:12.1Z,3,REGULAR,rebound,defensive,[],1630181,,,1610612753,59,81,2022-01-18T01:53:12Z,5030000,,,0,,R. Hampton REBOUND (Off:0 Def:1),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,509.0,1.0,1.0,0.0,,,,,,,,,,,,,,
511,PT00M02.60S,2022-01-18T01:53:18.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628372,,,1610612753,59,81,2022-01-18T01:53:28Z,5040000,,,0,,D. Smith Jr. personal FOUL (3 PF) (Hampton 2 FT),"[1628372, 1630181]",1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,1626300.0,3.0,0.0,Hampton,1630181.0,
513,PT00M02.60S,2022-01-18T01:53:44.4Z,3,REGULAR,freethrow,1 of 2,[],1630181,,,1610612753,60,81,2022-01-18T01:53:44Z,5060000,,,0,,R. Hampton Free Throw 1 of 2 (4 PTS),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
514,PT00M02.60S,2022-01-18T01:53:58.8Z,3,REGULAR,freethrow,2 of 2,[],1630181,,,1610612753,61,81,2022-01-18T01:53:58Z,5070000,,,0,,R. Hampton Free Throw 2 of 2 (5 PTS),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
515,PT00M00.00S,2022-01-18T01:54:08.9Z,3,REGULAR,period,end,[],0,,,1610612757,61,81,2022-01-18T01:54:08Z,5080000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2022-01-18T01:54:16.8Z,4,REGULAR,substitution,out,['startperiod'],1628964,,,1610612757,61,81,2022-01-18T01:56:30Z,5090000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2022-01-18T01:54:16.8Z,4,REGULAR,substitution,out,['startperiod'],1630570,,,1610612757,61,81,2022-01-18T01:56:30Z,5100000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2022-01-18T01:54:16.8Z,4,REGULAR,substitution,out,['startperiod'],203496,,,1610612757,61,81,2022-01-18T01:56:30Z,5110000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2022-01-18T01:54:16.8Z,4,REGULAR,substitution,out,['startperiod'],1629833,,,1610612757,61,81,2022-01-18T01:56:30Z,5120000,,,0,,SUB out: K. Blevins,[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2022-01-18T01:54:16.8Z,4,REGULAR,substitution,in,['startperiod'],1629643,,,1610612757,61,81,2022-01-18T01:56:30Z,5130000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2022-01-18T01:54:16.8Z,4,REGULAR,substitution,in,['startperiod'],203468,,,1610612757,61,81,2022-01-18T01:56:30Z,5140000,,,0,,SUB in: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2022-01-18T01:54:16.8Z,4,REGULAR,substitution,in,['startperiod'],1629642,,,1610612757,61,81,2022-01-18T01:56:30Z,5150000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2022-01-18T01:54:16.8Z,4,REGULAR,substitution,in,['startperiod'],203994,,,1610612757,61,81,2022-01-18T01:56:30Z,5160000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2022-01-18T01:54:16.8Z,4,REGULAR,substitution,out,['startperiod'],1629021,,,1610612757,61,81,2022-01-18T01:57:48Z,5165000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2022-01-18T01:54:16.8Z,4,REGULAR,substitution,in,['startperiod'],1630532,,,1610612757,61,81,2022-01-18T01:57:48Z,5167500,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2022-01-18T01:56:45.8Z,4,REGULAR,period,start,[],0,,,1610612753,61,81,2022-01-18T01:56:45Z,5170000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT11M44.00S,2022-01-18T01:57:01.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,90.75229960578186,51.9607843137255,1610612753,61,81,2022-01-18T01:58:13Z,5180000,10.0,34.0,1,right,MISS F. Wagner driving Layup - blocked,"[1630532, 203994]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,3.58,Missed,,,,,,Nurkic,203994.0,,,,,,,,,,,,
526,PT11M44.00S,2022-01-18T01:57:01.3Z,4,REGULAR,block,,[],203994,,,1610612753,61,81,2022-01-18T01:57:06Z,5190000,,,0,,J. Nurkic BLOCK (1 BLK),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT11M37.00S,2022-01-18T01:57:08.3Z,4,REGULAR,rebound,offensive,[],203082,,,1610612753,61,81,2022-01-18T01:57:10Z,5200000,,,0,,T. Ross REBOUND (Off:1 Def:2),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,525.0,3.0,2.0,1.0,,,,,,,,,,,,,,
528,PT11M37.00S,2022-01-18T01:57:07.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630591,91.01511169513797,50.98039215686274,1610612753,61,81,2022-01-18T01:57:20Z,5210000,5.0,32.0,1,right,MISS J. Suggs driving finger roll Layup,[1630591],1610612753.0,ORL,driving finger roll,,,Suggs,J. Suggs,,,,,3.24,Missed,,,,,,,,,,,,,,,,,,,
529,PT11M35.00S,2022-01-18T01:57:09.9Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,61,81,2022-01-18T01:57:20Z,5220000,,,0,,J. Nurkic REBOUND (Off:3 Def:11),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,528.0,14.0,11.0,3.0,,,,,,,,,,,,,,
530,PT11M26.00S,2022-01-18T01:57:19.0Z,4,REGULAR,turnover,bad pass,[],203468,,,1610612757,61,81,2022-01-18T01:57:24Z,5230000,,,0,,C. McCollum bad pass TURNOVER (4 TO),"[203468, 1630181]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,4.0,Hampton,1630181.0,,,,,,
531,PT11M26.00S,2022-01-18T01:57:19.0Z,4,REGULAR,steal,,[],1630181,,,1610612753,61,81,2022-01-18T01:57:23Z,5240000,,,0,,R. Hampton STEAL (3 STL),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT11M25.00S,2022-01-18T01:57:24.4Z,4,REGULAR,foul,personal,['2freethrow'],203468,,,1610612753,61,81,2022-01-18T01:57:35Z,5250000,,,0,,C. McCollum shooting personal FOUL (1 PF) (Hampton 2 FT),"[203468, 1630181]",1610612757.0,POR,shooting,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Hampton,1630181.0,
