actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
350,PT08M24.00S,2022-01-24T00:27:05.0Z,3,REGULAR,3pt,Jump Shot,[],202696,69.99014454664915,22.794117647058822,1610612741,59,44,2022-01-24T00:27:09Z,3470000,-136.0,230.0,1,right,N. Vucevic 26' 3PT  (8 PTS) (D. DeRozan 1 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,26.69,Made,8.0,,,,,,,,,,,,,,,D. DeRozan,201942.0,1.0,
352,PT08M16.00S,2022-01-24T00:27:15.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,5.732588699080158,48.77450980392157,1610612753,61,44,2022-01-24T00:27:21Z,3490000,6.0,1.0,1,left,M. Wagner driving Layup (17 PTS) (C. Anthony 4 AST),"[1629021, 1630175]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,0.63,Made,17.0,,,,,,,,,,,,,,,C. Anthony,1630175.0,4.0,
354,PT08M16.00S,2022-01-24T00:27:18.5Z,3,REGULAR,foul,personal,['1freethrow'],201942,,,1610612753,61,44,2022-01-24T00:27:29Z,3510000,,,0,,D. DeRozan shooting personal FOUL (2 PF) (Wagner 1 FT),"[201942, 1629021]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,,,,,,,,204059.0,2.0,0.0,Wagner,1629021.0,,,,,,,,,
356,PT08M16.00S,2022-01-24T00:27:44.6Z,3,REGULAR,freethrow,1 of 1,[],1629021,,,1610612753,62,44,2022-01-24T00:27:44Z,3530000,,,0,,M. Wagner Free Throw 1 of 1 (18 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
357,PT08M07.00S,2022-01-24T00:28:06.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,90.88370565045992,54.65686274509803,1610612741,62,46,2022-01-24T00:28:12Z,3540000,23.0,33.0,1,right,A. Dosunmu driving Layup (4 PTS),[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,4.06,Made,4.0,,,,,,,,,,,,,,,,,,
358,PT08M07.00S,2022-01-24T00:28:09.7Z,3,REGULAR,foul,personal,['1freethrow'],1630591,,,1610612741,62,46,2022-01-24T00:28:18Z,3550000,,,0,,J. Suggs shooting personal FOUL (2 PF) (Dosunmu 1 FT),"[1630591, 1630245]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,,,,,,,,204059.0,2.0,0.0,Dosunmu,1630245.0,,,,,,,,,
360,PT08M07.00S,2022-01-24T00:28:27.3Z,3,REGULAR,freethrow,1 of 1,[],1630245,,,1610612741,62,47,2022-01-24T00:28:27Z,3570000,,,0,,A. Dosunmu Free Throw 1 of 1 (5 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
361,PT07M51.00S,2022-01-24T00:28:46.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630532,6.652431011826544,50.245098039215684,1610612753,64,47,2022-01-24T00:28:55Z,3580000,-1.0,10.0,1,left,F. Wagner driving DUNK (12 PTS) (C. Anthony 5 AST),"[1630532, 1630175]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,1.01,Made,12.0,,,,,,,,,,,,,,,C. Anthony,1630175.0,5.0,
363,PT07M31.00S,2022-01-24T00:29:05.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629076,92.06636005256242,50.73529411764706,1610612741,64,49,2022-01-24T00:29:11Z,3600000,4.0,22.0,1,right,T. Cook cutting DUNK (2 PTS) (N. Vucevic 2 AST),"[1629076, 202696]",1610612741.0,CHI,cutting,,,Cook,T. Cook,,,,,2.24,Made,2.0,,,,,,,,,,,,,,,N. Vucevic,202696.0,2.0,
365,PT07M15.00S,2022-01-24T00:29:25.1Z,3,REGULAR,foul,personal,['2freethrow'],202696,,,1610612753,64,49,2022-01-24T00:29:31Z,3620000,,,0,,N. Vucevic shooting personal FOUL (3 PF) (Anthony 2 FT),"[202696, 1630175]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,,204059.0,3.0,0.0,Anthony,1630175.0,,,,,,,,,
367,PT07M15.00S,2022-01-24T00:29:58.4Z,3,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,65,49,2022-01-24T00:29:58Z,3640000,,,0,,C. Anthony Free Throw 1 of 2 (8 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
368,PT07M15.00S,2022-01-24T00:29:59.1Z,3,REGULAR,substitution,out,[],202696,,,1610612753,65,49,2022-01-24T00:30:10Z,3650000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT07M15.00S,2022-01-24T00:29:59.1Z,3,REGULAR,substitution,in,[],1628972,,,1610612753,65,49,2022-01-24T00:30:10Z,3660000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT07M15.00S,2022-01-24T00:30:27.0Z,3,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,66,49,2022-01-24T00:30:27Z,3670000,,,0,,C. Anthony Free Throw 2 of 2 (9 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
371,PT06M59.00S,2022-01-24T00:30:44.7Z,3,REGULAR,3pt,Jump Shot,[],1629632,76.69185282522996,90.19607843137256,1610612741,66,49,2022-01-24T00:30:49Z,3680000,201.0,167.0,1,right,MISS C. White 26' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,,
372,PT06M55.00S,2022-01-24T00:30:48.7Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,66,49,2022-01-24T00:30:49Z,3690000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,371.0,6.0,6.0,0.0,,,,,,,,,,,,,,
373,PT06M46.00S,2022-01-24T00:30:56.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628976,10.988830486202366,51.225490196078425,1610612753,68,49,2022-01-24T00:31:02Z,3700000,-6.0,51.0,1,left,W. Carter Jr. turnaround Hook (12 PTS) (J. Suggs 4 AST),"[1628976, 1630591]",1610612753.0,ORL,turnaround,,,Carter Jr.,W. Carter Jr.,,,,,5.12,Made,12.0,,,,,,,,,,,,,,,J. Suggs,1630591.0,4.0,
375,PT06M38.00S,2022-01-24T00:31:09.4Z,3,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612741,68,49,2022-01-24T00:32:17Z,3720000,,,0,,C. Anthony shooting personal FOUL (2 PF) (White 2 FT),"[1630175, 1629632]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,204059.0,2.0,0.0,White,1629632.0,,,,,,,,,
377,PT06M38.00S,2022-01-24T00:31:32.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,68,49,2022-01-24T00:43:31Z,3740000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT06M38.00S,2022-01-24T00:32:22.9Z,3,REGULAR,substitution,out,[],1630591,,,1610612741,68,49,2022-01-24T00:34:01Z,3750000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT06M38.00S,2022-01-24T00:32:22.9Z,3,REGULAR,substitution,out,[],1630532,,,1610612741,68,49,2022-01-24T00:34:01Z,3760000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT06M38.00S,2022-01-24T00:32:22.9Z,3,REGULAR,substitution,out,[],1628976,,,1610612741,68,49,2022-01-24T00:34:01Z,3770000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT06M38.00S,2022-01-24T00:32:22.9Z,3,REGULAR,substitution,out,[],1630245,,,1610612741,68,49,2022-01-24T00:34:01Z,3780000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M38.00S,2022-01-24T00:32:22.9Z,3,REGULAR,substitution,in,[],1629643,,,1610612741,68,49,2022-01-24T00:34:01Z,3790000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT06M38.00S,2022-01-24T00:32:22.9Z,3,REGULAR,substitution,in,[],1629649,,,1610612741,68,49,2022-01-24T00:34:01Z,3800000,,,0,,SUB in: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M38.00S,2022-01-24T00:32:22.9Z,3,REGULAR,substitution,in,[],1629678,,,1610612741,68,49,2022-01-24T00:34:01Z,3810000,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M38.00S,2022-01-24T00:32:22.9Z,3,REGULAR,substitution,in,[],1629744,,,1610612741,68,49,2022-01-24T00:34:01Z,3820000,,,0,,SUB in: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M38.00S,2022-01-24T00:34:21.4Z,3,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,68,50,2022-01-24T00:34:21Z,3830000,,,0,,C. White Free Throw 1 of 2 (15 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
387,PT06M38.00S,2022-01-24T00:34:37.8Z,3,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,68,51,2022-01-24T00:34:37Z,3840000,,,0,,C. White Free Throw 2 of 2 (16 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
388,PT06M18.00S,2022-01-24T00:35:01.7Z,3,REGULAR,3pt,Jump Shot,[],1629678,29.122864651773984,29.411764705882355,1610612753,71,51,2022-01-24T00:35:26Z,3850000,103.0,221.0,1,left,A. Schofield 24' 3PT  (6 PTS) (M. Wagner 2 AST),"[1629678, 1629021]",1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,24.41,Made,6.0,,,,,,,,,,,,,,,M. Wagner,1629021.0,2.0,
390,PT05M56.00S,2022-01-24T00:35:23.9Z,3,REGULAR,3pt,Jump Shot,[],1629744,92.32917214191852,1.9607843137254901,1610612741,71,54,2022-01-24T00:35:29Z,3870000,-240.0,20.0,1,right,M. Thomas 24' 3PT  (3 PTS) (T. Brown Jr. 2 AST),"[1629744, 1628972]",1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,24.1,Made,3.0,,,,,,,,,,,,,,,T. Brown Jr.,1628972.0,2.0,
392,PT05M40.00S,2022-01-24T00:35:40.2Z,3,REGULAR,3pt,Jump Shot,[],1629021,31.225361366622867,53.67647058823529,1610612753,71,54,2022-01-24T00:35:50Z,3890000,-18.0,241.0,1,left,MISS M. Wagner 24' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,24.17,Missed,,,,,,,,,,,,,,,,,,,
393,PT05M35.00S,2022-01-24T00:35:45.2Z,3,REGULAR,rebound,defensive,[],1629076,,,1610612741,71,54,2022-01-24T00:35:50Z,3900000,,,0,,T. Cook REBOUND (Off:3 Def:5),[1629076],1610612741.0,CHI,,,,Cook,T. Cook,,,,,,,,392.0,8.0,5.0,3.0,,,,,,,,,,,,,,
394,PT05M28.00S,2022-01-24T00:35:51.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,92.32917214191852,47.30392156862745,1610612741,71,54,2022-01-24T00:35:57Z,3910000,-13.0,20.0,1,right,MISS C. White running finger roll Layup - blocked,"[1629632, 1630175]",1610612741.0,CHI,running finger roll,,,White,C. White,,,,,2.38,Missed,,,,,,,,,,,,Anthony,1630175.0,,,,,,
395,PT05M28.00S,2022-01-24T00:35:51.8Z,3,REGULAR,block,,[],1630175,,,1610612741,71,54,2022-01-24T00:35:55Z,3920000,,,0,,C. Anthony BLOCK (1 BLK),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M25.00S,2022-01-24T00:35:54.8Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,71,54,2022-01-24T00:35:57Z,3930000,,,0,,C. Anthony REBOUND (Off:0 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,394.0,2.0,2.0,0.0,,,,,,,,,,,,,,
397,PT05M25.00S,2022-01-24T00:36:00.4Z,3,REGULAR,turnover,traveling,[],1629021,,,1610612753,71,54,2022-01-24T00:36:11Z,3940000,,,0,,M. Wagner traveling TURNOVER (1 TO),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,204059.0,,,,,1.0,,,,,,,,
398,PT05M14.00S,2022-01-24T00:36:21.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629632,92.59198423127464,48.28431372549019,1610612741,71,56,2022-01-24T00:36:27Z,3950000,-9.0,17.0,1,right,C. White driving Layup (18 PTS) (D. DeRozan 2 AST),"[1629632, 201942]",1610612741.0,CHI,driving,,,White,C. White,,,,,1.91,Made,18.0,,,,,,,,,,,,,,,D. DeRozan,201942.0,2.0,
400,PT05M01.00S,2022-01-24T00:36:34.6Z,3,REGULAR,turnover,bad pass,[],1630175,,,1610612753,71,56,2022-01-24T00:36:38Z,3970000,,,0,,C. Anthony bad pass TURNOVER (1 TO),"[1630175, 201942]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,1.0,,,DeRozan,201942.0,,,,
401,PT05M01.00S,2022-01-24T00:36:34.6Z,3,REGULAR,steal,,[],201942,,,1610612741,71,56,2022-01-24T00:36:36Z,3980000,,,0,,D. DeRozan STEAL (2 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M00.00S,2022-01-24T00:36:41.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629021,,,1610612741,71,56,2022-01-24T00:39:21Z,3990000,,,0,,M. Wagner clear-path personal FOUL (2 PF) (DeRozan 2 FT),"[1629021, 201942]",1610612753.0,ORL,clear-path,,,Wagner,M. Wagner,,,,,,,,,,,,1201.0,2.0,0.0,DeRozan,201942.0,,,,,,,,,
405,PT05M00.00S,2022-01-24T00:38:00.8Z,3,REGULAR,instantreplay,request,[],0,,,1610612741,71,56,2022-01-24T00:39:21Z,4020000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,1201.0,,,,,,,,,,,,,Clear Path - Overturn Call
408,PT05M00.00S,2022-01-24T00:39:31.9Z,3,REGULAR,foul,technical,['inpenalty'],1629021,,,1610612741,71,56,2022-01-24T00:48:44Z,4050000,,,0,,M. Wagner double technical FOUL (1 Tech),[1629021],1610612753.0,ORL,double,,,Wagner,M. Wagner,,,,,,,,,,,,1201.0,2.0,1.0,,,,,,,,,,,
412,PT05M00.00S,2022-01-24T00:39:31.9Z,3,REGULAR,foul,technical,[],201942,,,1610612741,71,56,2022-01-24T00:40:21Z,4055000,,,0,,D. DeRozan double technical FOUL (1 Tech),[201942],1610612741.0,CHI,double,,,DeRozan,D. DeRozan,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,
409,PT05M00.00S,2022-01-24T00:40:00.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],201942,,,1610612741,71,57,2022-01-24T01:09:06Z,4060000,,,0,,D. DeRozan clear-path Free Throw 1 of 2 (21 PTS),[201942],1610612741.0,CHI,clear-path,,,DeRozan,D. DeRozan,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
410,PT05M00.00S,2022-01-24T00:40:00.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],201942,,,1610612741,71,58,2022-01-24T01:09:06Z,4070000,,,0,,D. DeRozan clear-path Free Throw 2 of 2 (22 PTS),[201942],1610612741.0,CHI,clear-path,,,DeRozan,D. DeRozan,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
414,PT05M00.00S,2022-01-24T00:40:25.9Z,3,REGULAR,substitution,out,[],1629076,,,1610612753,71,58,2022-01-24T01:07:00Z,4075000,,,0,,SUB out: T. Cook,[1629076],1610612741.0,CHI,,,,Cook,T. Cook,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M00.00S,2022-01-24T00:40:25.9Z,3,REGULAR,substitution,in,[],202696,,,1610612753,71,58,2022-01-24T01:07:00Z,4077500,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M53.00S,2022-01-24T00:40:26.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628972,93.24901445466492,1.2254901960784315,1610612741,71,61,2022-01-24T01:09:06Z,4080000,-244.0,11.0,1,right,T. Brown Jr. 24' 3PT  (3 PTS) (N. Vucevic 3 AST),"[1628972, 202696]",1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,24.41,Made,3.0,,,,,,,,,,,,,,,N. Vucevic,202696.0,3.0,
416,PT04M26.00S,2022-01-24T00:40:51.4Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612753,71,61,2022-01-24T00:40:58Z,4120000,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,1201.0,,,,,,,,,,,,,
417,PT04M15.00S,2022-01-24T00:41:06.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202696,69.20170827858082,18.38235294117647,1610612741,71,64,2022-01-24T00:41:14Z,4130000,-158.0,237.0,1,right,N. Vucevic 28' 3PT  (11 PTS) (D. DeRozan 3 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,28.49,Made,11.0,,,,,,,,,,,,,,,D. DeRozan,201942.0,3.0,
419,PT04M00.00S,2022-01-24T00:41:21.1Z,3,REGULAR,3pt,Jump Shot,[],1629649,30.305519053876477,72.05882352941177,1610612753,74,64,2022-01-24T00:41:26Z,4150000,-110.0,232.0,1,left,I. Brazdeikis 25' 3PT  (8 PTS) (M. Wagner 3 AST),"[1629649, 1629021]",1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,25.72,Made,8.0,,,,,,,,,,,,,,,M. Wagner,1629021.0,3.0,
421,PT03M48.00S,2022-01-24T00:41:33.2Z,3,REGULAR,3pt,Jump Shot,[],202696,65.39093298291722,47.549019607843135,1610612741,74,64,2022-01-24T00:41:37Z,4170000,-12.0,273.0,1,right,MISS N. Vucevic 27' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,27.31,Missed,,,,,,,,,,,,,,,,,,,
422,PT03M44.00S,2022-01-24T00:41:37.2Z,3,REGULAR,rebound,defensive,[],1629649,,,1610612753,74,64,2022-01-24T00:41:37Z,4180000,,,0,,I. Brazdeikis REBOUND (Off:0 Def:2),[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,421.0,2.0,2.0,0.0,,,,,,,,,,,,,,
423,PT03M34.00S,2022-01-24T00:41:47.5Z,3,REGULAR,3pt,Jump Shot,[],1629643,30.436925098554536,22.54901960784314,1610612753,77,64,2022-01-24T00:41:54Z,4190000,137.0,234.0,1,left,C. Okeke 27' 3PT  (11 PTS) (M. Wagner 4 AST),"[1629643, 1629021]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,27.1,Made,11.0,,,,,,,,,,,,,,,M. Wagner,1629021.0,4.0,
425,PT03M18.00S,2022-01-24T00:42:02.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,92.59198423127464,50.49019607843137,1610612741,77,64,2022-01-24T00:42:07Z,4210000,2.0,17.0,1,right,MISS C. White driving Layup,[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,1.73,Missed,,,,,,,,,,,,,,,,,,,
426,PT03M17.00S,2022-01-24T00:42:04.6Z,3,REGULAR,rebound,offensive,[],1629632,,,1610612741,77,64,2022-01-24T00:42:04Z,4220000,,,0,,C. White REBOUND (Off:1 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,425.0,3.0,2.0,1.0,,,,,,,,,,,,,,
427,PT03M14.00S,2022-01-24T00:42:07.0Z,3,REGULAR,turnover,bad pass,[],1629632,,,1610612741,77,64,2022-01-24T00:42:11Z,4230000,,,0,,C. White bad pass TURNOVER (2 TO),"[1629632, 1629021]",1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,2.0,,,Wagner,1629021.0,,,,
428,PT03M14.00S,2022-01-24T00:42:07.0Z,3,REGULAR,steal,,[],1629021,,,1610612753,77,64,2022-01-24T00:42:09Z,4240000,,,0,,M. Wagner STEAL (1 STL),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M12.00S,2022-01-24T00:42:12.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630175,5.601182654402102,49.26470588235294,1610612753,79,64,2022-01-24T00:42:18Z,4250000,4.0,0.0,1,left,C. Anthony running DUNK (11 PTS) (A. Schofield 2 AST),"[1630175, 1629678]",1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,0.37,Made,11.0,,,,,,,,,,,,,,,A. Schofield,1629678.0,2.0,
431,PT03M12.00S,2022-01-24T00:42:20.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612741,79,64,2022-01-24T00:42:20Z,4270000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M12.00S,2022-01-24T00:44:35.2Z,3,REGULAR,substitution,out,[],1630175,,,1610612741,79,64,2022-01-24T00:44:53Z,4280000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M12.00S,2022-01-24T00:44:35.2Z,3,REGULAR,substitution,out,[],1629643,,,1610612741,79,64,2022-01-24T00:44:53Z,4290000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M12.00S,2022-01-24T00:44:35.2Z,3,REGULAR,substitution,out,[],1629632,,,1610612741,79,64,2022-01-24T00:44:53Z,4300000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M12.00S,2022-01-24T00:44:35.2Z,3,REGULAR,substitution,in,[],1630591,,,1610612741,79,64,2022-01-24T00:44:53Z,4310000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M12.00S,2022-01-24T00:44:35.2Z,3,REGULAR,substitution,in,[],1630532,,,1610612741,79,64,2022-01-24T00:44:53Z,4320000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M12.00S,2022-01-24T00:44:35.2Z,3,REGULAR,substitution,in,[],1630245,,,1610612741,79,64,2022-01-24T00:44:53Z,4330000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M06.00S,2022-01-24T00:45:16.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630591,,,1610612741,79,64,2022-01-24T00:45:27Z,4340000,,,0,,J. Suggs personal FOUL (3 PF) (Dosunmu 2 FT),"[1630591, 1630245]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,204059.0,3.0,0.0,Dosunmu,1630245.0,,,,,,,,,
441,PT03M06.00S,2022-01-24T00:45:37.3Z,3,REGULAR,freethrow,1 of 2,[],1630245,,,1610612741,79,65,2022-01-24T00:45:37Z,4360000,,,0,,A. Dosunmu Free Throw 1 of 2 (6 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
442,PT03M06.00S,2022-01-24T00:45:48.9Z,3,REGULAR,freethrow,2 of 2,[],1630245,,,1610612741,79,66,2022-01-24T00:45:48Z,4370000,,,0,,A. Dosunmu Free Throw 2 of 2 (7 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
443,PT02M54.00S,2022-01-24T00:46:03.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629649,6.389618922470433,51.71568627450981,1610612753,79,66,2022-01-24T00:46:08Z,4380000,-9.0,8.0,1,left,MISS I. Brazdeikis driving Layup,[1629649],1610612753.0,ORL,driving,,,Brazdeikis,I. Brazdeikis,,,,,1.15,Missed,,,,,,,,,,,,,,,,,,,
444,PT02M51.00S,2022-01-24T00:46:06.3Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,79,66,2022-01-24T00:46:11Z,4390000,,,0,,N. Vucevic REBOUND (Off:3 Def:8),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,443.0,11.0,8.0,3.0,,,,,,,,,,,,,,
445,PT02M45.00S,2022-01-24T00:46:15.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629678,,,1610612741,79,66,2022-01-24T00:46:26Z,4400000,,,0,,A. Schofield shooting personal FOUL (3 PF) (DeRozan 2 FT),"[1629678, 201942]",1610612753.0,ORL,shooting,,,Schofield,A. Schofield,,,,,,,,,,,,1201.0,3.0,0.0,DeRozan,201942.0,,,,,,,,,
447,PT02M45.00S,2022-01-24T00:46:41.7Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,79,67,2022-01-24T00:46:41Z,4420000,,,0,,D. DeRozan Free Throw 1 of 2 (23 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
