actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
93,PT03M54.00S,2022-04-05T23:23:42.6Z,1,REGULAR,3pt,Jump Shot,[],1629643,8.229303547963205,1.715686274509804,1610612753,21,21,2022-04-05T23:23:52Z,930000,241.0,25.0,1,left,C. Okeke 24' 3PT  (3 PTS) (I. Brazdeikis 1 AST),"[1629643, 1629649]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,24.27,Made,3.0,I. Brazdeikis,1629649.0,1.0,,,,,,,,,,,,,,
95,PT03M54.00S,2022-04-05T23:23:55.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,21,21,2022-04-05T23:23:55Z,950000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M54.00S,2022-04-05T23:24:19.7Z,1,REGULAR,substitution,out,[],1629643,,,1610612739,21,21,2022-04-05T23:26:31Z,960000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M54.00S,2022-04-05T23:24:19.7Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,21,21,2022-04-05T23:26:31Z,970000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M54.00S,2022-04-05T23:24:19.7Z,1,REGULAR,substitution,out,[],1630171,,,1610612739,21,21,2022-04-05T23:26:31Z,980000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M54.00S,2022-04-05T23:24:19.7Z,1,REGULAR,substitution,in,[],1629021,,,1610612739,21,21,2022-04-05T23:26:31Z,990000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M54.00S,2022-04-05T23:24:19.7Z,1,REGULAR,substitution,in,[],200765,,,1610612739,21,21,2022-04-05T23:26:31Z,1000000,,,0,,SUB in: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M54.00S,2022-04-05T23:24:19.7Z,1,REGULAR,substitution,in,[],1630205,,,1610612739,21,21,2022-04-05T23:26:31Z,1010000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M38.00S,2022-04-05T23:26:54.2Z,1,REGULAR,turnover,bad pass,[],200765,,,1610612739,21,21,2022-04-05T23:27:01Z,1020000,,,0,,R. Rondo bad pass TURNOVER (1 TO),"[200765, 1629962]",1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,1.0,Cannady,1629962.0,,,,,,,
103,PT03M38.00S,2022-04-05T23:26:54.2Z,1,REGULAR,steal,,[],1629962,,,1610612753,21,21,2022-04-05T23:26:56Z,1030000,,,0,,D. Cannady STEAL (1 STL),[1629962],1610612753.0,ORL,,,,Cannady,D. Cannady,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M33.00S,2022-04-05T23:26:59.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629649,6.521024967148489,48.28431372549019,1610612753,23,21,2022-04-05T23:27:09Z,1040000,9.0,9.0,1,left,I. Brazdeikis running Layup (2 PTS) (D. Cannady 1 AST),"[1629649, 1629962]",1610612753.0,ORL,running,,,Brazdeikis,I. Brazdeikis,,,,,1.23,Made,2.0,D. Cannady,1629962.0,1.0,,,,,,,,,,,,,,
106,PT03M20.00S,2022-04-05T23:27:11.6Z,1,REGULAR,3pt,Jump Shot,[],201567,66.83639947437582,44.36274509803921,1610612739,23,21,2022-04-05T23:27:17Z,1060000,-28.0,259.0,1,right,MISS K. Love 26' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,26.07,Missed,,,,,,,,,,,,,,,,,,
107,PT03M17.00S,2022-04-05T23:27:14.6Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,23,21,2022-04-05T23:27:17Z,1070000,,,0,,M. Bamba REBOUND (Off:1 Def:3),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,106.0,4.0,3.0,1.0,,,,,,,,,,
108,PT03M07.00S,2022-04-05T23:27:24.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630181,9.674770039421814,52.69607843137255,1610612753,23,21,2022-04-05T23:27:33Z,1080000,-13.0,38.0,1,left,MISS R. Hampton turnaround Shot,[1630181],1610612753.0,ORL,turnaround,,,Hampton,R. Hampton,,,,,4.07,Missed,,,,,,,,,,,,,,,,,,
109,PT03M05.00S,2022-04-05T23:27:26.8Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612739,23,21,2022-04-05T23:27:33Z,1090000,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,108.0,1.0,1.0,0.0,,,,,,,,,,
110,PT02M58.00S,2022-04-05T23:27:33.8Z,1,REGULAR,3pt,Jump Shot,[],200765,68.15045992115637,25.245098039215684,1610612739,23,24,2022-04-05T23:27:38Z,1100000,-124.0,247.0,1,right,R. Rondo 27' 3PT  (3 PTS) (K. Love 1 AST),"[200765, 201567]",1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,27.62,Made,3.0,K. Love,201567.0,1.0,,,,,,,,,,,,,,
112,PT02M44.00S,2022-04-05T23:27:47.7Z,1,REGULAR,3pt,Jump Shot,[],1628964,27.414586070959263,23.52941176470588,1610612753,26,24,2022-04-05T23:27:53Z,1120000,132.0,205.0,1,left,M. Bamba 24' 3PT  (15 PTS) (R. Hampton 1 AST),"[1628964, 1630181]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,24.42,Made,15.0,R. Hampton,1630181.0,1.0,,,,,,,,,,,,,,
114,PT02M26.00S,2022-04-05T23:28:05.9Z,1,REGULAR,3pt,Jump Shot,[],1628374,79.97700394218134,5.147058823529411,1610612739,26,27,2022-04-05T23:28:10Z,1140000,-224.0,136.0,1,right,L. Markkanen 26' 3PT  (9 PTS) (R. Rondo 1 AST),"[1628374, 200765]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,26.22,Made,9.0,R. Rondo,200765.0,1.0,,,,,,,,,,,,,,
116,PT01M59.00S,2022-04-05T23:28:32.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,5.732588699080158,52.94117647058824,1610612753,28,27,2022-04-05T23:28:54Z,1160000,-15.0,1.0,1,left,R. Hampton driving Layup (2 PTS),[1630181],1610612753.0,ORL,driving,,,Hampton,R. Hampton,,,,,1.48,Made,2.0,,,,,,,,,,,,,,,,,
117,PT01M50.00S,2022-04-05T23:28:41.7Z,1,REGULAR,2pt,Jump Shot,[],1630205,81.8166885676741,30.637254901960787,1610612739,28,29,2022-04-05T23:31:08Z,1170000,-97.0,118.0,1,right,L. Stevens 15' fadeaway Jump Shot (2 PTS),[1630205],1610612739.0,CLE,fadeaway,,,Stevens,L. Stevens,,,,,15.29,Made,2.0,,,,,,,,,,,,,,,,,
118,PT01M34.00S,2022-04-05T23:28:57.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629649,6.652431011826544,47.794117647058826,1610612753,28,29,2022-04-05T23:29:03Z,1180000,11.0,10.0,1,left,MISS I. Brazdeikis driving Layup,[1629649],1610612753.0,ORL,driving,,,Brazdeikis,I. Brazdeikis,,,,,1.49,Missed,,,,,,,,,,,,,,,,,,
119,PT01M32.00S,2022-04-05T23:29:00.0Z,1,REGULAR,rebound,defensive,[],1630205,,,1610612739,28,29,2022-04-05T23:29:00Z,1190000,,,0,,L. Stevens REBOUND (Off:0 Def:1),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,118.0,1.0,1.0,0.0,,,,,,,,,,
120,PT01M21.00S,2022-04-05T23:29:11.0Z,1,REGULAR,3pt,Jump Shot,[],201567,90.62089356110381,0.7352941176470588,1610612739,28,32,2022-04-05T23:29:15Z,1200000,-246.0,36.0,1,right,K. Love 24' 3PT  (5 PTS) (R. Rondo 2 AST),"[201567, 200765]",1610612739.0,CLE,,,,Love,K. Love,,,,,24.89,Made,5.0,R. Rondo,200765.0,2.0,,,,,,,,,,,,,,
122,PT00M59.60S,2022-04-05T23:29:33.6Z,1,REGULAR,3pt,Jump Shot,[],1629962,28.597240473061763,19.11764705882353,1610612753,31,32,2022-04-05T23:29:37Z,1220000,154.0,216.0,1,left,D. Cannady 26' 3PT  (3 PTS) (R. Hampton 2 AST),"[1629962, 1630181]",1610612753.0,ORL,,,,Cannady,D. Cannady,,,,,26.58,Made,3.0,R. Hampton,1630181.0,2.0,,,,,,,,,,,,,,
124,PT00M51.40S,2022-04-05T23:29:48.5Z,1,REGULAR,foul,personal,['2freethrow'],1629021,,,1610612739,31,32,2022-04-05T23:29:58Z,1240000,,,0,,M. Wagner shooting personal FOUL (1 PF) (Markkanen 2 FT),"[1629021, 1628374]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,200833.0,1.0,0.0,Markkanen,1628374.0,,
126,PT00M51.40S,2022-04-05T23:30:19.1Z,1,REGULAR,freethrow,1 of 2,[],1628374,,,1610612739,31,33,2022-04-05T23:30:19Z,1260000,,,0,,L. Markkanen Free Throw 1 of 2 (10 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
127,PT00M51.40S,2022-04-05T23:30:20.4Z,1,REGULAR,substitution,out,[],1628964,,,1610612739,31,33,2022-04-05T23:30:24Z,1270000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
128,PT00M51.40S,2022-04-05T23:30:20.4Z,1,REGULAR,substitution,in,[],201577,,,1610612739,31,33,2022-04-05T23:30:24Z,1280000,,,0,,SUB in: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,
129,PT00M51.40S,2022-04-05T23:30:47.0Z,1,REGULAR,freethrow,2 of 2,[],1628374,,,1610612739,31,34,2022-04-05T23:30:47Z,1290000,,,0,,L. Markkanen Free Throw 2 of 2 (11 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
130,PT00M38.80S,2022-04-05T23:31:01.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629649,5.732588699080158,55.63725490196079,1610612753,31,34,2022-04-05T23:31:09Z,1300000,-28.0,1.0,1,left,MISS I. Brazdeikis driving Layup - blocked,"[1629649, 1628374]",1610612753.0,ORL,driving,,,Brazdeikis,I. Brazdeikis,,,,,2.82,Missed,,,,,,,,,,,,,,,,,Markkanen,1628374.0
131,PT00M38.80S,2022-04-05T23:31:01.4Z,1,REGULAR,block,,[],1628374,,,1610612753,31,34,2022-04-05T23:31:05Z,1310000,,,0,,L. Markkanen BLOCK (1 BLK),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
132,PT00M38.00S,2022-04-05T23:31:02.2Z,1,REGULAR,rebound,offensive,[],201577,,,1610612753,31,34,2022-04-05T23:33:02Z,1320000,,,0,,R. Lopez REBOUND (Off:1 Def:0),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,130.0,1.0,0.0,1.0,,,,,,,,,,
133,PT00M35.70S,2022-04-05T23:31:08.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201577,7.884362680683312,48.70174632352941,1610612753,33,34,2022-04-05T23:31:18Z,1330000,6.0,22.0,1,left,R. Lopez putback Layup (2 PTS),[201577],1610612753.0,ORL,putback,,,Lopez,R. Lopez,,,,,2.26,Made,2.0,,,,,,,,,,,,,,,,,
143,PT00M33.70S,2022-04-05T23:31:25.1Z,1,REGULAR,3pt,Jump Shot,[],200765,72.09264126149803,17.401960784313726,1610612739,33,34,2022-04-05T23:34:46Z,1340000,-163.0,210.0,1,right,MISS R. Rondo 26' 3PT,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,
144,PT00M29.70S,2022-04-05T23:31:29.1Z,1,REGULAR,rebound,defensive,[],1629962,,,1610612753,33,34,2022-04-05T23:34:46Z,1345000,,,0,,D. Cannady REBOUND (Off:0 Def:1),[1629962],1610612753.0,ORL,,,,Cannady,D. Cannady,,,,,,,,,,,143.0,1.0,1.0,0.0,,,,,,,,,,
135,PT00M16.90S,2022-04-05T23:31:41.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,9.149145860709593,48.77450980392157,1610612753,35,34,2022-04-05T23:33:44Z,1350000,6.0,34.0,1,left,M. Wagner Layup (2 PTS) (R. Hampton 3 AST),"[1629021, 1630181]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,3.41,Made,2.0,R. Hampton,1630181.0,3.0,,,,,,,,,,,,,,
136,PT00M01.50S,2022-04-05T23:31:48.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,92.00476346911958,44.63082107843137,1610612739,35,36,2022-04-05T23:32:26Z,1360000,-27.0,23.0,1,right,C. LeVert driving Layup (6 PTS),[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,3.51,Made,6.0,,,,,,,,,,,,,,,,,
138,PT00M00.00S,2022-04-05T23:32:49.7Z,1,REGULAR,period,end,[],0,,,1610612753,35,36,2022-04-05T23:32:49Z,1370000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT12M00.00S,2022-04-05T23:33:27.5Z,2,REGULAR,substitution,out,['startperiod'],1627747,,,1610612753,35,36,2022-04-05T23:34:34Z,1380000,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2022-04-05T23:33:27.5Z,2,REGULAR,substitution,out,['startperiod'],1628374,,,1610612753,35,36,2022-04-05T23:34:34Z,1390000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2022-04-05T23:33:27.5Z,2,REGULAR,substitution,in,['startperiod'],1629650,,,1610612753,35,36,2022-04-05T23:34:34Z,1400000,,,0,,SUB in: M. Brown,[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2022-04-05T23:33:27.5Z,2,REGULAR,substitution,in,['startperiod'],1626224,,,1610612753,35,36,2022-04-05T23:34:34Z,1410000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2022-04-05T23:34:51.2Z,2,REGULAR,period,start,[],0,,,1610612753,35,36,2022-04-05T23:34:51Z,1420000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT11M47.00S,2022-04-05T23:35:03.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629962,19.793035479632064,53.92156862745098,1610612753,35,36,2022-04-05T23:35:11Z,1430000,-20.0,134.0,1,left,MISS D. Cannady 13' pullup Shot,[1629962],1610612753.0,ORL,pullup,,,Cannady,D. Cannady,,,,,13.5,Missed,,,,,,,,,,,,,,,,,,
147,PT11M45.00S,2022-04-05T23:35:05.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,35,36,2022-04-05T23:35:11Z,1440000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,146.0,,,,,,,,,,,,,
148,PT11M45.00S,2022-04-05T23:35:11.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,35,36,2022-04-05T23:35:11Z,1450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT11M35.00S,2022-04-05T23:35:31.4Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",201577,9.149145860709593,44.6078431372549,1610612753,37,36,2022-04-05T23:35:37Z,1460000,27.0,34.0,1,left,R. Lopez Hook (4 PTS) (R. Hampton 4 AST),"[201577, 1630181]",1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,4.3,Made,4.0,R. Hampton,1630181.0,4.0,,,,,,,,,,,,,,
151,PT11M19.00S,2022-04-05T23:35:47.2Z,2,REGULAR,2pt,Jump Shot,[],201567,82.34231274638634,25.0,1610612739,37,38,2022-04-05T23:35:55Z,1480000,-125.0,113.0,1,right,K. Love 16' turnaround Jump Shot (7 PTS) (C. Osman 1 AST),"[201567, 1626224]",1610612739.0,CLE,turnaround,,,Love,K. Love,,,,,16.88,Made,7.0,C. Osman,1626224.0,1.0,,,,,,,,,,,,,,
153,PT11M05.00S,2022-04-05T23:36:02.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629021,9.937582128777924,49.50980392156863,1610612753,37,38,2022-04-05T23:36:08Z,1500000,2.0,41.0,1,left,MISS M. Wagner driving DUNK - blocked,"[1629021, 1629650]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,4.1,Missed,,,,,,,,,,,,,,,,,Brown,1629650.0
154,PT11M05.00S,2022-04-05T23:36:02.2Z,2,REGULAR,block,,[],1629650,,,1610612753,37,38,2022-04-05T23:36:05Z,1510000,,,0,,M. Brown BLOCK (1 BLK),[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M01.00S,2022-04-05T23:36:06.2Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,37,38,2022-04-05T23:36:08Z,1520000,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,153.0,2.0,2.0,0.0,,,,,,,,,,
156,PT10M57.00S,2022-04-05T23:36:10.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1626224,84.31340341655716,42.64705882352941,1610612739,37,38,2022-04-05T23:36:16Z,1530000,-37.0,95.0,1,right,MISS C. Osman 10' driving floating Shot,[1626224],1610612739.0,CLE,driving floating,,,Osman,C. Osman,,,,,10.19,Missed,,,,,,,,,,,,,,,,,,
157,PT10M54.00S,2022-04-05T23:36:12.4Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,37,38,2022-04-05T23:36:12Z,1540000,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,156.0,1.0,1.0,0.0,,,,,,,,,,
158,PT10M49.00S,2022-04-05T23:36:18.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629962,4.155716162943495,95.83333333333334,1610612753,40,38,2022-04-05T23:36:24Z,1550000,-229.0,-13.0,1,left,D. Cannady 3PT running (6 PTS) (R. Hampton 5 AST),"[1629962, 1630181]",1610612753.0,ORL,running,,,Cannady,D. Cannady,,,,,22.96,Made,6.0,R. Hampton,1630181.0,5.0,,,,,,,,,,,,,,
160,PT10M33.00S,2022-04-05T23:36:33.2Z,2,REGULAR,3pt,Jump Shot,[],201567,69.99014454664915,20.588235294117645,1610612739,40,38,2022-04-05T23:36:38Z,1570000,-147.0,230.0,1,right,MISS K. Love 27' pullup 3PT,[201567],1610612739.0,CLE,pullup,,,Love,K. Love,,,,,27.27,Missed,,,,,,,,,,,,,,,,,,
161,PT10M30.00S,2022-04-05T23:36:36.2Z,2,REGULAR,rebound,defensive,[],1629649,,,1610612753,40,38,2022-04-05T23:36:38Z,1580000,,,0,,I. Brazdeikis REBOUND (Off:0 Def:1),[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,160.0,1.0,1.0,0.0,,,,,,,,,,
162,PT10M17.00S,2022-04-05T23:36:50.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201577,10.726018396846255,57.59803921568627,1610612753,40,38,2022-04-05T23:36:55Z,1590000,-38.0,48.0,1,left,MISS R. Lopez 6' Hook,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,6.15,Missed,,,,,,,,,,,,,,,,,,
163,PT10M14.00S,2022-04-05T23:36:52.5Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,40,38,2022-04-05T23:36:52Z,1600000,,,0,,K. Love REBOUND (Off:0 Def:3),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,162.0,3.0,3.0,0.0,,,,,,,,,,
164,PT10M06.00S,2022-04-05T23:37:00.5Z,2,REGULAR,2pt,Jump Shot,[],1630205,86.28449408672799,23.774509803921568,1610612739,40,38,2022-04-05T23:37:06Z,1610000,-131.0,76.0,1,right,MISS L. Stevens 15' turnaround fadeaway Shot,[1630205],1610612739.0,CLE,turnaround fadeaway,,,Stevens,L. Stevens,,,,,15.17,Missed,,,,,,,,,,,,,,,,,,
165,PT10M03.00S,2022-04-05T23:37:03.5Z,2,REGULAR,rebound,defensive,[],1629962,,,1610612753,40,38,2022-04-05T23:37:06Z,1620000,,,0,,D. Cannady REBOUND (Off:0 Def:2),[1629962],1610612753.0,ORL,,,,Cannady,D. Cannady,,,,,,,,,,,164.0,2.0,2.0,0.0,,,,,,,,,,
166,PT09M50.00S,2022-04-05T23:37:16.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201577,9.017739816031538,40.44117647058824,1610612753,40,38,2022-04-05T23:37:25Z,1630000,48.0,32.0,1,left,MISS R. Lopez turnaround Hook,[201577],1610612753.0,ORL,turnaround,,,Lopez,R. Lopez,,,,,5.77,Missed,,,,,,,,,,,,,,,,,,
167,PT09M48.00S,2022-04-05T23:37:18.5Z,2,REGULAR,rebound,defensive,[],200765,,,1610612739,40,38,2022-04-05T23:37:18Z,1640000,,,0,,R. Rondo REBOUND (Off:0 Def:1),[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,166.0,1.0,1.0,0.0,,,,,,,,,,
168,PT09M43.00S,2022-04-05T23:37:23.9Z,2,REGULAR,3pt,Jump Shot,[],201567,68.01905387647832,28.186274509803923,1610612739,40,38,2022-04-05T23:37:30Z,1650000,-109.0,248.0,1,right,MISS K. Love 27' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,27.1,Missed,,,,,,,,,,,,,,,,,,
169,PT09M40.00S,2022-04-05T23:37:26.9Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,40,38,2022-04-05T23:37:30Z,1660000,,,0,,M. Wagner REBOUND (Off:0 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,168.0,2.0,2.0,0.0,,,,,,,,,,
170,PT09M31.00S,2022-04-05T23:37:36.2Z,2,REGULAR,3pt,Jump Shot,[],1629649,32.670827858081466,29.65686274509804,1610612753,43,38,2022-04-05T23:37:41Z,1670000,102.0,255.0,1,left,I. Brazdeikis 27' 3PT  (5 PTS) (R. Lopez 1 AST),"[1629649, 201577]",1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,27.42,Made,5.0,R. Lopez,201577.0,1.0,,,,,,,,,,,,,,
172,PT09M11.00S,2022-04-05T23:37:55.8Z,2,REGULAR,3pt,Jump Shot,[],1626224,66.44218134034165,62.5,1610612739,43,41,2022-04-05T23:38:00Z,1690000,62.0,263.0,1,right,C. Osman 27' 3PT  (3 PTS) (K. Love 2 AST),"[1626224, 201567]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,27.02,Made,3.0,K. Love,201567.0,2.0,,,,,,,,,,,,,,
174,PT08M44.00S,2022-04-05T23:38:22.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201577,11.908672798948752,48.77450980392157,1610612753,45,41,2022-04-05T23:38:28Z,1710000,6.0,59.0,1,left,R. Lopez turnaround Hook (6 PTS) (R. Hampton 6 AST),"[201577, 1630181]",1610612753.0,ORL,turnaround,,,Lopez,R. Lopez,,,,,5.97,Made,6.0,R. Hampton,1630181.0,6.0,,,,,,,,,,,,,,
175,PT08M36.00S,2022-04-05T23:38:35.5Z,2,REGULAR,foul,personal,[],201577,,,1610612739,45,41,2022-04-05T23:45:09Z,1720000,,,0,,R. Lopez personal FOUL (1 PF),"[201577, 1626224]",1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,1363.0,1.0,0.0,Osman,1626224.0,,
177,PT08M36.00S,2022-04-05T23:38:49.8Z,2,REGULAR,substitution,out,[],1630181,,,1610612739,45,41,2022-04-05T23:39:10Z,1740000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
178,PT08M36.00S,2022-04-05T23:38:49.8Z,2,REGULAR,substitution,out,[],200765,,,1610612739,45,41,2022-04-05T23:39:10Z,1750000,,,0,,SUB out: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,
179,PT08M36.00S,2022-04-05T23:38:49.8Z,2,REGULAR,substitution,in,[],1630591,,,1610612739,45,41,2022-04-05T23:39:10Z,1760000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
180,PT08M36.00S,2022-04-05T23:38:49.8Z,2,REGULAR,substitution,in,[],1629636,,,1610612739,45,41,2022-04-05T23:39:10Z,1770000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,
181,PT08M19.00S,2022-04-05T23:39:17.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,92.9862023653088,43.13725490196079,1610612739,45,41,2022-04-05T23:39:22Z,1780000,-34.0,13.0,1,right,MISS D. Garland driving Layup,[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,3.68,Missed,,,,,,,,,,,,,,,,,,
182,PT08M17.00S,2022-04-05T23:39:19.5Z,2,REGULAR,rebound,offensive,[],201567,,,1610612739,45,41,2022-04-05T23:39:19Z,1790000,,,0,,K. Love REBOUND (Off:1 Def:3),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,181.0,4.0,3.0,1.0,,,,,,,,,,
