actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
91,PT04M44.00S,2021-12-31T00:23:59.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1626192,9.674770039421814,48.77450980392157,1610612749,15,25,2021-12-31T00:36:39Z,880000,6.0,38.0,1,left,P. Connaughton driving finger roll Layup (2 PTS) (K. Middleton 2 AST),"[1626192, 203114]",1610612749.0,MIL,driving finger roll,,,Connaughton,P. Connaughton,,,,,3.89,Made,,,,,,,2.0,K. Middleton,203114.0,2.0,,,,,,,,
93,PT04M44.00S,2021-12-31T00:24:06.5Z,1,REGULAR,violation,defensive goaltending,[],1630273,,,1610612749,15,25,2021-12-31T00:24:23Z,900000,,,0,,F. Gillespie defensive goaltending VIOLATION,[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,,,,,,,,,,,,202056.0,,,,,,,
94,PT04M32.00S,2021-12-31T00:24:41.9Z,1,REGULAR,turnover,out-of-bounds,[],1630532,,,1610612753,15,25,2021-12-31T00:25:05Z,910000,,,0,,F. Wagner lost ball out-of-bounds TURNOVER (2 TO),[1630532],1610612753.0,ORL,lost ball,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,202056.0,,,,,2.0,,
96,PT04M32.00S,2021-12-31T00:24:48.2Z,1,REGULAR,substitution,out,[],1630273,,,1610612749,15,25,2021-12-31T00:24:58Z,930000,,,0,,SUB out: F. Gillespie,[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M32.00S,2021-12-31T00:24:48.2Z,1,REGULAR,substitution,out,[],1626171,,,1610612749,15,25,2021-12-31T00:24:58Z,940000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M32.00S,2021-12-31T00:24:48.2Z,1,REGULAR,substitution,out,[],203114,,,1610612749,15,25,2021-12-31T00:24:58Z,950000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M32.00S,2021-12-31T00:24:48.2Z,1,REGULAR,substitution,out,[],203507,,,1610612749,15,25,2021-12-31T00:24:58Z,960000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M32.00S,2021-12-31T00:24:48.2Z,1,REGULAR,substitution,in,[],1629021,,,1610612749,15,25,2021-12-31T00:24:58Z,970000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M32.00S,2021-12-31T00:24:48.2Z,1,REGULAR,substitution,in,[],202083,,,1610612749,15,25,2021-12-31T00:24:58Z,980000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M32.00S,2021-12-31T00:24:48.2Z,1,REGULAR,substitution,in,[],1628978,,,1610612749,15,25,2021-12-31T00:24:58Z,990000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M32.00S,2021-12-31T00:24:48.2Z,1,REGULAR,substitution,in,[],202326,,,1610612749,15,25,2021-12-31T00:24:58Z,1000000,,,0,,SUB in: D. Cousins,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M32.00S,2021-12-31T00:25:01.0Z,1,REGULAR,substitution,out,[],1628976,,,1610612749,15,25,2021-12-31T00:25:05Z,1010000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M32.00S,2021-12-31T00:25:01.0Z,1,REGULAR,substitution,in,[],1629678,,,1610612749,15,25,2021-12-31T00:25:05Z,1020000,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M32.00S,2021-12-31T00:25:17.9Z,1,REGULAR,substitution,out,[],1629678,,,1610612749,15,25,2021-12-31T00:25:21Z,1030000,,,0,,SUB out: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M32.00S,2021-12-31T00:25:17.9Z,1,REGULAR,substitution,in,[],1628976,,,1610612749,15,25,2021-12-31T00:25:21Z,1040000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M17.00S,2021-12-31T00:25:32.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201950,18.74178712220762,92.64705882352942,1610612749,15,25,2021-12-31T02:30:44Z,1050000,-213.0,124.0,1,left,MISS J. Holiday 24' step back 3PT,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,24.65,Missed,,,,,,,,,,,,,,,,,,
109,PT04M13.00S,2021-12-31T00:25:36.9Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,15,25,2021-12-31T00:25:38Z,1060000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,108.0,3.0,3.0,0.0,,,,,,,,,,,,
110,PT04M03.00S,2021-12-31T00:25:49.2Z,1,REGULAR,foul,personal,['2freethrow'],202326,,,1610612753,15,25,2021-12-31T00:25:56Z,1070000,,,0,,D. Cousins shooting personal FOUL (1 PF) (Wagner 2 FT),"[202326, 1629021]",1610612749.0,MIL,shooting,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Wagner,1629021.0,,,
112,PT04M03.00S,2021-12-31T00:26:28.3Z,1,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,16,25,2021-12-31T00:26:28Z,1090000,,,0,,M. Wagner Free Throw 1 of 2 (1 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
113,PT04M03.00S,2021-12-31T00:26:29.0Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,16,25,2021-12-31T00:26:31Z,1100000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M03.00S,2021-12-31T00:26:29.0Z,1,REGULAR,substitution,in,[],1629678,,,1610612753,16,25,2021-12-31T00:26:31Z,1110000,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M03.00S,2021-12-31T00:26:49.6Z,1,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,17,25,2021-12-31T00:26:49Z,1120000,,,0,,M. Wagner Free Throw 2 of 2 (2 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
116,PT03M47.00S,2021-12-31T00:27:05.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,8.09789750328515,56.372549019607845,1610612749,17,25,2021-12-31T00:27:15Z,1130000,-32.0,24.0,1,left,MISS D. DiVincenzo driving finger roll Layup,[1628978],1610612749.0,MIL,driving finger roll,,,DiVincenzo,D. DiVincenzo,,,,,3.97,Missed,,,,,,,,,,,,,,,,,,
117,PT03M46.00S,2021-12-31T00:27:06.4Z,1,REGULAR,rebound,defensive,[],1630181,,,1610612753,17,25,2021-12-31T00:27:15Z,1140000,,,0,,R. Hampton REBOUND (Off:0 Def:1),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,116.0,1.0,1.0,0.0,,,,,,,,,,,,
118,PT03M29.00S,2021-12-31T00:27:24.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629678,93.64323258869908,54.65686274509803,1610612753,19,25,2021-12-31T00:27:33Z,1150000,23.0,7.0,1,right,A. Schofield cutting Layup (2 PTS) (R. Hampton 1 AST),"[1629678, 1630181]",1610612753.0,ORL,cutting,,,Schofield,A. Schofield,,,,,2.44,Made,,,,,,,2.0,R. Hampton,1630181.0,1.0,,,,,,,,
120,PT03M18.00S,2021-12-31T00:27:41.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,19,25,2021-12-31T00:27:41Z,1170000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M10.00S,2021-12-31T00:30:44.9Z,1,REGULAR,turnover,out-of-bounds,[],1628978,,,1610612749,19,25,2021-12-31T00:30:52Z,1180000,,,0,,D. DiVincenzo lost ball out-of-bounds TURNOVER (1 TO),[1628978],1610612749.0,MIL,lost ball,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,2530.0,,,,,1.0,,
123,PT02M47.00S,2021-12-31T00:31:12.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629021,89.17542706964521,34.55882352941176,1610612753,19,25,2021-12-31T00:31:22Z,1200000,-77.0,49.0,1,right,MISS M. Wagner 9' driving Layup - blocked,"[1629021, 202326]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,9.16,Missed,Cousins,202326.0,,,,,,,,,,,,,,,,
124,PT02M47.00S,2021-12-31T00:31:12.1Z,1,REGULAR,block,,[],202326,,,1610612753,19,25,2021-12-31T00:31:14Z,1210000,,,0,,D. Cousins BLOCK (1 BLK),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M44.00S,2021-12-31T00:31:15.1Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,19,25,2021-12-31T00:31:22Z,1220000,,,0,,J. Holiday REBOUND (Off:0 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,123.0,2.0,2.0,0.0,,,,,,,,,,,,
126,PT02M42.00S,2021-12-31T00:31:17.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1626192,11.383048620236531,47.05882352941176,1610612749,19,25,2021-12-31T00:31:29Z,1230000,15.0,55.0,1,left,MISS P. Connaughton driving floating Shot,[1626192],1610612749.0,MIL,driving floating,,,Connaughton,P. Connaughton,,,,,5.64,Missed,,,,,,,,,,,,,,,,,,
127,PT02M38.00S,2021-12-31T00:31:21.1Z,1,REGULAR,rebound,defensive,[],1630181,,,1610612753,19,25,2021-12-31T00:31:29Z,1240000,,,0,,R. Hampton REBOUND (Off:0 Def:2),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,126.0,2.0,2.0,0.0,,,,,,,,,,,,
128,PT02M27.00S,2021-12-31T00:31:31.1Z,1,REGULAR,3pt,Jump Shot,[],1629021,76.2976346911958,8.823529411764707,1610612753,19,25,2021-12-31T00:31:35Z,1250000,-206.0,170.0,1,right,MISS M. Wagner 26' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,26.72,Missed,,,,,,,,,,,,,,,,,,
129,PT02M25.00S,2021-12-31T00:31:33.1Z,1,REGULAR,rebound,defensive,[],202083,,,1610612749,19,25,2021-12-31T00:31:35Z,1260000,,,0,,W. Matthews REBOUND (Off:0 Def:1),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,128.0,1.0,1.0,0.0,,,,,,,,,,,,
130,PT02M20.00S,2021-12-31T00:31:38.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,33.85348226018397,67.40196078431373,1610612749,19,28,2021-12-31T00:31:44Z,1270000,-87.0,266.0,1,left,D. DiVincenzo 27' 3PT pullup (3 PTS),[1628978],1610612749.0,MIL,pullup,,,DiVincenzo,D. DiVincenzo,,,,,27.96,Made,,,,,,,3.0,,,,,,,,,,,
131,PT02M07.00S,2021-12-31T00:31:52.5Z,1,REGULAR,2pt,Hook,[],1630181,92.06636005256242,69.36274509803921,1610612753,19,28,2021-12-31T00:31:59Z,1280000,97.0,22.0,1,right,MISS R. Hampton 9' driving Hook,[1630181],1610612753.0,ORL,driving,,,Hampton,R. Hampton,,,,,9.93,Missed,,,,,,,,,,,,,,,,,,
132,PT02M04.00S,2021-12-31T00:31:55.5Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,19,28,2021-12-31T00:31:59Z,1290000,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,
133,PT02M00.00S,2021-12-31T00:31:58.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,7.30946123521682,94.36274509803921,1610612749,19,28,2021-12-31T00:41:06Z,1300000,-222.0,16.0,1,left,MISS D. DiVincenzo 3PT,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,22.24,Missed,,,,,,,,,,,,,,,,,,
134,PT01M57.00S,2021-12-31T00:32:01.6Z,1,REGULAR,rebound,defensive,[],1629678,,,1610612753,19,28,2021-12-31T00:32:05Z,1310000,,,0,,A. Schofield REBOUND (Off:0 Def:1),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,133.0,1.0,1.0,0.0,,,,,,,,,,,,
135,PT01M51.00S,2021-12-31T00:32:07.5Z,1,REGULAR,3pt,Jump Shot,[],203914,71.96123521681997,15.441176470588236,1610612753,22,28,2021-12-31T00:32:14Z,1320000,-173.0,211.0,1,right,G. Harris 27' 3PT  (7 PTS) (A. Schofield 1 AST),"[203914, 1629678]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,27.28,Made,,,,,,,7.0,A. Schofield,1629678.0,1.0,,,,,,,,
137,PT01M40.00S,2021-12-31T00:32:18.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,20.05584756898817,51.71568627450981,1610612749,22,30,2021-12-31T00:32:26Z,1340000,-9.0,136.0,1,left,J. Holiday 13' pullup Jump Shot (7 PTS),[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,13.63,Made,,,,,,,7.0,,,,,,,,,,,
138,PT01M22.00S,2021-12-31T00:32:36.5Z,1,REGULAR,3pt,Jump Shot,[],1629678,71.82982917214193,77.94117647058823,1610612753,22,30,2021-12-31T00:32:42Z,1350000,140.0,212.0,1,right,MISS A. Schofield 25' 3PT,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,
139,PT01M20.00S,2021-12-31T00:32:38.5Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612749,22,30,2021-12-31T00:32:42Z,1360000,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,138.0,1.0,1.0,0.0,,,,,,,,,,,,
140,PT01M15.00S,2021-12-31T00:32:43.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626192,28.597240473061763,20.098039215686274,1610612749,22,30,2021-12-31T00:32:50Z,1370000,150.0,216.0,1,left,MISS P. Connaughton 26' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,
141,PT01M12.00S,2021-12-31T00:32:46.9Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,22,30,2021-12-31T00:32:50Z,1380000,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,140.0,1.0,1.0,0.0,,,,,,,,,,,,
142,PT01M04.00S,2021-12-31T00:32:54.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,92.46057818659659,55.14705882352941,1610612753,24,30,2021-12-31T00:33:02Z,1390000,26.0,18.0,1,right,R. Hampton driving reverse Layup (2 PTS),[1630181],1610612753.0,ORL,driving reverse,,,Hampton,R. Hampton,,,,,3.16,Made,,,,,,,2.0,,,,,,,,,,,
143,PT00M54.50S,2021-12-31T00:33:05.1Z,1,REGULAR,3pt,Jump Shot,[],202083,8.229303547963205,94.11764705882352,1610612749,24,30,2021-12-31T00:33:09Z,1400000,-221.0,25.0,1,left,MISS W. Matthews 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,22.2,Missed,,,,,,,,,,,,,,,,,,
144,PT00M51.40S,2021-12-31T00:33:08.1Z,1,REGULAR,rebound,defensive,[],1629678,,,1610612753,24,30,2021-12-31T00:33:08Z,1410000,,,0,,A. Schofield REBOUND (Off:0 Def:2),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,143.0,2.0,2.0,0.0,,,,,,,,,,,,
145,PT00M31.60S,2021-12-31T00:33:27.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,89.43823915900131,54.90196078431373,1610612753,24,30,2021-12-31T00:33:36Z,1420000,25.0,47.0,1,right,MISS F. Wagner Hook,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,5.28,Missed,,,,,,,,,,,,,,,,,,
147,PT00M27.00S,2021-12-31T00:33:32.5Z,1,REGULAR,rebound,defensive,[],202326,,,1610612749,24,30,2021-12-31T00:33:32Z,1440000,,,0,,D. Cousins REBOUND (Off:0 Def:1),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,
148,PT00M25.80S,2021-12-31T00:33:34.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",202326,7.440867279894875,49.01960784313725,1610612749,24,32,2021-12-31T00:33:42Z,1450000,5.0,17.0,1,left,D. Cousins cutting DUNK (2 PTS) (J. Holiday 2 AST),"[202326, 201950]",1610612749.0,MIL,cutting,,,Cousins,D. Cousins,,,,,1.81,Made,,,,,,,2.0,J. Holiday,201950.0,2.0,,,,,,,,
150,PT00M06.10S,2021-12-31T00:33:59.9Z,1,REGULAR,3pt,Jump Shot,[],1630181,77.4802890932983,88.97058823529412,1610612753,24,32,2021-12-31T00:34:22Z,1470000,195.0,159.0,1,right,MISS R. Hampton 25' 3PT,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,25.17,Missed,,,,,,,,,,,,,,,,,,
151,PT00M06.10S,2021-12-31T00:34:04.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,24,32,2021-12-31T00:34:04Z,1480000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,
152,PT00M06.10S,2021-12-31T00:34:05.7Z,1,REGULAR,foul,personal,[],202326,,,1610612753,24,32,2021-12-31T00:52:01Z,1490000,,,0,,D. Cousins loose ball personal FOUL (2 PF),"[202326, 1629021]",1610612749.0,MIL,loose ball,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,202056.0,2.0,0.0,Wagner,1629021.0,,,
154,PT00M06.10S,2021-12-31T00:34:14.9Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,24,32,2021-12-31T00:34:18Z,1510000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M06.10S,2021-12-31T00:34:14.9Z,1,REGULAR,substitution,in,[],1629649,,,1610612753,24,32,2021-12-31T00:34:18Z,1520000,,,0,,SUB in: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M00.00S,2021-12-31T00:34:43.5Z,1,REGULAR,period,end,[],0,,,1610612753,24,32,2021-12-31T00:34:43Z,1530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2021-12-31T00:34:47.4Z,2,REGULAR,substitution,out,['startperiod'],203914,,,1610612753,24,32,2021-12-31T00:37:16Z,1540000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2021-12-31T00:34:47.4Z,2,REGULAR,substitution,out,['startperiod'],1628978,,,1610612753,24,32,2021-12-31T00:37:16Z,1550000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2021-12-31T00:34:47.4Z,2,REGULAR,substitution,out,['startperiod'],201950,,,1610612753,24,32,2021-12-31T00:37:16Z,1560000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2021-12-31T00:34:47.4Z,2,REGULAR,substitution,out,['startperiod'],1626192,,,1610612753,24,32,2021-12-31T00:37:16Z,1570000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2021-12-31T00:34:47.4Z,2,REGULAR,substitution,in,['startperiod'],204025,,,1610612753,24,32,2021-12-31T00:37:16Z,1580000,,,0,,SUB in: T. Frazier,[204025],1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2021-12-31T00:34:47.4Z,2,REGULAR,substitution,in,['startperiod'],1628960,,,1610612753,24,32,2021-12-31T00:37:16Z,1590000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2021-12-31T00:34:47.4Z,2,REGULAR,substitution,in,['startperiod'],203507,,,1610612753,24,32,2021-12-31T00:37:16Z,1600000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2021-12-31T00:34:47.4Z,2,REGULAR,substitution,in,['startperiod'],201588,,,1610612753,24,32,2021-12-31T00:37:16Z,1610000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2021-12-31T00:34:47.4Z,2,REGULAR,substitution,out,['startperiod'],1629678,,,1610612753,24,32,2021-12-31T00:37:31Z,1620000,,,0,,SUB out: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2021-12-31T00:34:47.4Z,2,REGULAR,substitution,in,['startperiod'],1628976,,,1610612753,24,32,2021-12-31T00:37:31Z,1630000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2021-12-31T00:37:35.0Z,2,REGULAR,period,start,[],0,,,1610612749,24,32,2021-12-31T00:37:35Z,1640000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M47.00S,2021-12-31T00:37:49.5Z,2,REGULAR,turnover,out-of-bounds,[],203507,,,1610612749,24,32,2021-12-31T00:37:57Z,1650000,,,0,,G. Antetokounmpo bad pass out-of-bounds TURNOVER (3 TO),[203507],1610612749.0,MIL,bad pass,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,1629174.0,,,,,3.0,,
170,PT11M22.00S,2021-12-31T00:38:21.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629021,93.77463863337714,95.58823529411765,1610612753,24,32,2021-12-31T00:38:27Z,1670000,228.0,6.0,1,right,MISS M. Wagner 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,22.8,Missed,,,,,,,,,,,,,,,,,,
171,PT11M19.00S,2021-12-31T00:38:24.2Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,24,32,2021-12-31T00:38:24Z,1680000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,170.0,5.0,5.0,0.0,,,,,,,,,,,,
172,PT11M09.00S,2021-12-31T00:38:36.5Z,2,REGULAR,foul,personal,[],204025,,,1610612749,24,32,2021-12-31T00:38:47Z,1690000,,,0,,T. Frazier personal FOUL (1 PF),"[204025, 201588]",1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Hill,201588.0,,,
174,PT11M01.00S,2021-12-31T00:39:01.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201588,14.931011826544022,60.29411764705882,1610612749,24,32,2021-12-31T00:39:12Z,1710000,-51.0,88.0,1,left,MISS G. Hill 10' driving floating Shot,[201588],1610612749.0,MIL,driving floating,,,Hill,G. Hill,,,,,10.19,Missed,,,,,,,,,,,,,,,,,,
175,PT10M58.00S,2021-12-31T00:39:04.3Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,24,32,2021-12-31T00:39:12Z,1720000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,174.0,4.0,4.0,0.0,,,,,,,,,,,,
176,PT10M53.00S,2021-12-31T00:39:09.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629649,94.03745072273325,2.2058823529411766,1610612753,27,32,2021-12-31T00:39:19Z,1730000,-239.0,4.0,1,right,I. Brazdeikis 3PT running (3 PTS) (W. Carter Jr. 2 AST),"[1629649, 1628976]",1610612753.0,ORL,running,,,Brazdeikis,I. Brazdeikis,,,,,23.9,Made,,,,,,,3.0,W. Carter Jr.,1628976.0,2.0,,,,,,,,
178,PT10M34.00S,2021-12-31T00:39:29.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.389618922470433,60.049019607843135,1610612749,27,32,2021-12-31T00:39:35Z,1750000,-50.0,8.0,1,left,MISS G. Antetokounmpo driving Layup - blocked,"[203507, 1628976]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,5.08,Missed,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,
179,PT10M34.00S,2021-12-31T00:39:29.2Z,2,REGULAR,block,,[],1628976,,,1610612749,27,32,2021-12-31T00:39:31Z,1760000,,,0,,W. Carter Jr. BLOCK (1 BLK),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
