actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
91,PT05M07.00S,2022-01-09T23:25:12.1Z,1,REGULAR,substitution,out,[],203484,,,1610612764,12,15,2022-01-09T23:26:14Z,910000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M07.00S,2022-01-09T23:25:12.1Z,1,REGULAR,substitution,in,[],203526,,,1610612764,12,15,2022-01-09T23:26:14Z,920000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M53.00S,2022-01-09T23:26:52.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,90.22667542706965,52.69607843137255,1610612764,12,17,2022-01-09T23:27:00Z,930000,13.0,39.0,1,right,D. Avdija driving finger roll Layup (2 PTS) (B. Beal 3 AST),"[1630166, 203078]",1610612764.0,WAS,driving finger roll,,,Avdija,D. Avdija,,,,,4.16,Made,,,,,2.0,B. Beal,203078.0,3.0,,,,,,,,,,,
95,PT04M38.00S,2022-01-09T23:27:07.0Z,1,REGULAR,3pt,Jump Shot,[],1630175,29.911300919842315,29.166666666666668,1610612753,12,17,2022-01-09T23:27:12Z,950000,104.0,229.0,1,left,MISS C. Anthony 25' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,25.13,Missed,,,,,,,,,,,,,,,,,,,
96,PT04M35.00S,2022-01-09T23:27:10.0Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,12,17,2022-01-09T23:27:12Z,960000,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
97,PT04M19.00S,2022-01-09T23:27:26.0Z,1,REGULAR,3pt,Jump Shot,[],1629060,91.80354796320631,4.411764705882353,1610612764,12,17,2022-01-09T23:27:31Z,970000,-228.0,25.0,1,right,MISS R. Hachimura 3PT,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,,
98,PT04M15.00S,2022-01-09T23:27:30.0Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,12,17,2022-01-09T23:27:31Z,980000,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,97.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
100,PT04M02.00S,2022-01-09T23:27:42.9Z,1,REGULAR,3pt,Jump Shot,[],1630175,25.706307490144546,14.460784313725492,1610612753,15,17,2022-01-09T23:28:05Z,1000000,178.0,189.0,1,left,C. Anthony 25' 3PT  (5 PTS) (M. Wagner 1 AST),"[1630175, 1629021]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,25.95,Made,,,,,5.0,M. Wagner,1629021.0,1.0,,,,,,,,,,,
102,PT03M42.00S,2022-01-09T23:28:03.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,91.80354796320631,44.85294117647059,1610612764,15,17,2022-01-09T23:29:04Z,1020000,-26.0,25.0,1,right,MISS D. Avdija reverse Layup,[1630166],1610612764.0,WAS,reverse,,,Avdija,D. Avdija,,,,,3.55,Missed,,,,,,,,,,,,,,,,,,,
103,PT03M42.00S,2022-01-09T23:28:03.4Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,15,17,2022-01-09T23:28:13Z,1030000,,,0,,M. Wagner REBOUND (Off:0 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,102.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
104,PT03M31.00S,2022-01-09T23:28:14.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203082,5.601182654402102,46.07843137254902,1610612753,17,17,2022-01-09T23:28:19Z,1040000,20.0,0.0,1,left,T. Ross driving reverse Layup (4 PTS),[203082],1610612753.0,ORL,driving reverse,,,Ross,T. Ross,,,,,1.96,Made,,,,,4.0,,,,,,,,,,,,,,
105,PT03M14.00S,2022-01-09T23:28:30.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,87.33574244415243,58.08823529411765,1610612764,17,17,2022-01-09T23:28:37Z,1050000,40.0,67.0,1,right,MISS B. Beal 7' running pullup Shot,[203078],1610612764.0,WAS,running pullup,,,Beal,B. Beal,,,,,7.78,Missed,,,,,,,,,,,,,,,,,,,
106,PT03M11.00S,2022-01-09T23:28:33.3Z,1,REGULAR,rebound,defensive,[],1629643,,,1610612753,17,17,2022-01-09T23:28:37Z,1060000,,,0,,C. Okeke REBOUND (Off:2 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,105.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
107,PT03M06.00S,2022-01-09T23:28:38.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629643,5.601182654402102,57.59803921568627,1610612753,19,17,2022-01-09T23:29:01Z,1070000,-38.0,0.0,1,left,C. Okeke cutting Layup (5 PTS) (C. Anthony 1 AST),"[1629643, 1630175]",1610612753.0,ORL,cutting,,,Okeke,C. Okeke,,,,,3.8,Made,,,,,5.0,C. Anthony,1630175.0,1.0,,,,,,,,,,,
109,PT02M57.00S,2022-01-09T23:28:50.1Z,1,REGULAR,foul,personal,[],1630175,,,1610612764,19,17,2022-01-09T23:28:54Z,1090000,,,0,,C. Anthony personal FOUL (1 PF),"[1630175, 203526]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Neto,203526.0,
111,PT02M57.00S,2022-01-09T23:28:56.2Z,1,REGULAR,substitution,out,[],203914,,,1610612764,19,17,2022-01-09T23:29:10Z,1110000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M57.00S,2022-01-09T23:28:56.2Z,1,REGULAR,substitution,out,[],1630175,,,1610612764,19,17,2022-01-09T23:29:10Z,1120000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M57.00S,2022-01-09T23:28:56.2Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,19,17,2022-01-09T23:29:10Z,1130000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M57.00S,2022-01-09T23:28:56.2Z,1,REGULAR,substitution,in,[],1630181,,,1610612764,19,17,2022-01-09T23:29:10Z,1140000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M57.00S,2022-01-09T23:28:56.2Z,1,REGULAR,substitution,in,[],204025,,,1610612764,19,17,2022-01-09T23:29:10Z,1150000,,,0,,SUB in: T. Frazier,[204025],1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M57.00S,2022-01-09T23:28:56.2Z,1,REGULAR,substitution,in,[],1629655,,,1610612764,19,17,2022-01-09T23:29:10Z,1160000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M51.00S,2022-01-09T23:29:26.2Z,1,REGULAR,3pt,Jump Shot,[],203078,70.38436268068331,22.30392156862745,1610612764,19,17,2022-01-09T23:29:32Z,1170000,-138.0,226.0,1,right,MISS B. Beal 26' 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,26.5,Missed,,,,,,,,,,,,,,,,,,,
118,PT02M48.00S,2022-01-09T23:29:29.2Z,1,REGULAR,rebound,offensive,[],1629655,,,1610612764,19,17,2022-01-09T23:29:32Z,1180000,,,0,,D. Gafford REBOUND (Off:2 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,117.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
119,PT02M48.00S,2022-01-09T23:29:31.1Z,1,REGULAR,foul,offensive,[],1629655,,,1610612764,19,17,2022-01-09T23:29:59Z,1190000,,,0,,D. Gafford charge offensive FOUL (1 PF),"[1629655, 1629021]",1610612764.0,WAS,charge,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Wagner,1629021.0,
121,PT02M48.00S,2022-01-09T23:29:31.1Z,1,REGULAR,turnover,offensive foul,[],1629655,,,1610612764,19,17,2022-01-09T23:29:31Z,1210000,,,0,,D. Gafford offensive foul TURNOVER (1 TO),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,1.0,,,,,1193.0,,,,,
122,PT02M34.00S,2022-01-09T23:30:04.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203082,10.5946123521682,33.33333333333333,1610612753,21,17,2022-01-09T23:30:19Z,1220000,83.0,47.0,1,left,T. Ross 9' driving floating Jump Shot (6 PTS),[203082],1610612753.0,ORL,driving floating,,,Ross,T. Ross,,,,,9.57,Made,,,,,6.0,,,,,,,,,,,,,,
123,PT02M20.00S,2022-01-09T23:30:17.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,85.62746386333771,49.754901960784316,1610612764,21,17,2022-01-09T23:30:24Z,1230000,-1.0,83.0,1,right,MISS R. Neto 8' driving floating Shot,[203526],1610612764.0,WAS,driving floating,,,Neto,R. Neto,,,,,8.26,Missed,,,,,,,,,,,,,,,,,,,
124,PT02M20.00S,2022-01-09T23:30:17.3Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,21,17,2022-01-09T23:30:24Z,1240000,,,0,,M. Wagner REBOUND (Off:0 Def:3),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,123.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
125,PT02M07.00S,2022-01-09T23:30:30.9Z,1,REGULAR,3pt,Jump Shot,[],204025,1.0019710906701709,96.07843137254902,1610612753,21,17,2022-01-09T23:30:35Z,1250000,-230.0,-43.0,1,left,MISS T. Frazier 3PT,[204025],1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,23.44,Missed,,,,,,,,,,,,,,,,,,,
126,PT02M03.00S,2022-01-09T23:30:34.9Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612764,21,17,2022-01-09T23:30:35Z,1260000,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,125.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
127,PT01M55.00S,2022-01-09T23:30:42.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203526,92.59198423127464,52.94117647058824,1610612764,21,17,2022-01-09T23:30:49Z,1270000,15.0,17.0,1,right,MISS R. Neto driving reverse Layup,[203526],1610612764.0,WAS,driving reverse,,,Neto,R. Neto,,,,,2.25,Missed,,,,,,,,,,,,,,,,,,,
128,PT01M55.00S,2022-01-09T23:30:42.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,21,17,2022-01-09T23:30:49Z,1280000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,127.0,,,,,,,,,,,,,,,,,,
129,PT01M55.00S,2022-01-09T23:30:48.2Z,1,REGULAR,foul,personal,[],1629021,,,1610612764,21,17,2022-01-09T23:31:06Z,1290000,,,0,,M. Wagner personal FOUL (1 PF),"[1629021, 203526]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Neto,203526.0,
131,PT01M55.00S,2022-01-09T23:31:08.5Z,1,REGULAR,substitution,out,[],1629021,,,1610612764,21,17,2022-01-09T23:31:28Z,1310000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M55.00S,2022-01-09T23:31:08.5Z,1,REGULAR,substitution,out,[],203078,,,1610612764,21,17,2022-01-09T23:31:28Z,1320000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M55.00S,2022-01-09T23:31:08.5Z,1,REGULAR,substitution,out,[],1629060,,,1610612764,21,17,2022-01-09T23:31:28Z,1330000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M55.00S,2022-01-09T23:31:08.5Z,1,REGULAR,substitution,in,[],1630273,,,1610612764,21,17,2022-01-09T23:31:28Z,1340000,,,0,,SUB in: F. Gillespie,[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M55.00S,2022-01-09T23:31:08.5Z,1,REGULAR,substitution,in,[],202722,,,1610612764,21,17,2022-01-09T23:31:28Z,1350000,,,0,,SUB in: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M55.00S,2022-01-09T23:31:08.5Z,1,REGULAR,substitution,in,[],203915,,,1610612764,21,17,2022-01-09T23:31:28Z,1360000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M46.00S,2022-01-09T23:31:30.1Z,1,REGULAR,2pt,Layup,['2ndchance'],1630166,80.1084099868594,24.019607843137255,1610612764,21,17,2022-01-09T23:31:36Z,1370000,-130.0,134.0,1,right,MISS D. Avdija 18' driving Layup,[1630166],1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,18.7,Missed,,,,,,,,,,,,,,,,,,,
138,PT01M43.00S,2022-01-09T23:31:33.1Z,1,REGULAR,rebound,defensive,[],1630273,,,1610612753,21,17,2022-01-09T23:31:39Z,1380000,,,0,,F. Gillespie REBOUND (Off:0 Def:1),[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,,137.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
139,PT01M29.00S,2022-01-09T23:31:46.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630273,7.30946123521682,39.46078431372549,1610612753,23,17,2022-01-09T23:31:51Z,1390000,53.0,16.0,1,left,F. Gillespie Layup (2 PTS) (R. Hampton 1 AST),"[1630273, 1630181]",1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,5.51,Made,,,,,2.0,R. Hampton,1630181.0,1.0,,,,,,,,,,,
141,PT01M13.00S,2022-01-09T23:32:02.1Z,1,REGULAR,3pt,Jump Shot,[],203526,68.01905387647832,69.6078431372549,1610612764,23,17,2022-01-09T23:32:07Z,1410000,98.0,248.0,1,right,MISS R. Neto 26' 3PT,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,26.68,Missed,,,,,,,,,,,,,,,,,,,
142,PT01M10.00S,2022-01-09T23:32:05.1Z,1,REGULAR,rebound,defensive,[],203082,,,1610612753,23,17,2022-01-09T23:32:07Z,1420000,,,0,,T. Ross REBOUND (Off:0 Def:1),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,141.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
143,PT00M52.70S,2022-01-09T23:32:26.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629643,10.85742444152431,35.049019607843135,1610612753,25,17,2022-01-09T23:32:57Z,1430000,75.0,50.0,1,left,C. Okeke 8' turnaround Jump Shot (7 PTS),[1629643],1610612753.0,ORL,turnaround,,,Okeke,C. Okeke,,,,,8.98,Made,,,,,7.0,,,,,,,,,,,,,,
144,PT00M52.70S,2022-01-09T23:32:33.6Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629655,,,1610612753,25,17,2022-01-09T23:32:54Z,1440000,,,0,,D. Gafford shooting personal FOUL (2 PF) (Okeke 1 FT),"[1629655, 1629643]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,1627534.0,2.0,0.0,Okeke,1629643.0,
146,PT00M52.70S,2022-01-09T23:32:56.6Z,1,REGULAR,freethrow,1 of 1,[],1629643,,,1610612753,26,17,2022-01-09T23:32:56Z,1460000,,,0,,C. Okeke Free Throw 1 of 1 (8 PTS),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
147,PT00M50.20S,2022-01-09T23:33:05.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,26,17,2022-01-09T23:33:05Z,1470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M40.60S,2022-01-09T23:33:30.6Z,1,REGULAR,3pt,Jump Shot,[],203915,72.48685939553219,82.1078431372549,1610612764,26,20,2022-01-09T23:33:35Z,1480000,161.0,206.0,1,right,S. Dinwiddie 26' 3PT step back (3 PTS),[203915],1610612764.0,WAS,step back,,,Dinwiddie,S. Dinwiddie,,,,,26.12,Made,,,,,3.0,,,,,,,,,,,,,,
149,PT00M22.60S,2022-01-09T23:33:51.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203082,5.206964520367937,41.911764705882355,1610612753,26,20,2022-01-09T23:34:01Z,1490000,40.0,-4.0,1,left,MISS T. Ross driving Layup,[203082],1610612753.0,ORL,driving,,,Ross,T. Ross,,,,,4.06,Missed,,,,,,,,,,,,,,,,,,,
150,PT00M19.70S,2022-01-09T23:33:54.1Z,1,REGULAR,rebound,defensive,[],202722,,,1610612764,26,20,2022-01-09T23:35:45Z,1500000,,,0,,D. Bertans REBOUND (Off:0 Def:1),[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,149.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
152,PT00M00.90S,2022-01-09T23:34:12.9Z,1,REGULAR,3pt,Jump Shot,[],203915,71.69842312746385,79.65686274509804,1610612764,26,20,2022-01-09T23:34:18Z,1510000,148.0,214.0,1,right,MISS S. Dinwiddie 26' step back 3PT,[203915],1610612764.0,WAS,step back,,,Dinwiddie,S. Dinwiddie,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,,
153,PT00M00.90S,2022-01-09T23:34:12.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,26,20,2022-01-09T23:34:18Z,1520000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,152.0,,,,,,,,,,,,,,,,,,
154,PT00M00.00S,2022-01-09T23:34:16.9Z,1,REGULAR,period,end,[],0,,,1610612764,26,20,2022-01-09T23:34:17Z,1530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-01-09T23:34:23.7Z,2,REGULAR,substitution,out,['startperiod'],1629643,,,1610612764,26,20,2022-01-09T23:36:52Z,1540000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-01-09T23:34:23.7Z,2,REGULAR,substitution,out,['startperiod'],1630166,,,1610612764,26,20,2022-01-09T23:36:52Z,1550000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-01-09T23:34:23.7Z,2,REGULAR,substitution,in,['startperiod'],1630532,,,1610612764,26,20,2022-01-09T23:36:52Z,1560000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-01-09T23:34:23.7Z,2,REGULAR,substitution,in,['startperiod'],1630557,,,1610612764,26,20,2022-01-09T23:36:52Z,1570000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-01-09T23:36:55.2Z,2,REGULAR,period,start,[],0,,,1610612764,26,20,2022-01-09T23:36:55Z,1580000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M43.00S,2022-01-09T23:37:12.0Z,2,REGULAR,turnover,bad pass,[],202722,,,1610612764,26,20,2022-01-09T23:37:15Z,1590000,,,0,,D. Bertans bad pass TURNOVER (1 TO),"[202722, 1630181]",1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,1.0,Hampton,1630181.0,,,,,,,,
161,PT11M43.00S,2022-01-09T23:37:12.0Z,2,REGULAR,steal,,[],1630181,,,1610612753,26,20,2022-01-09T23:37:13Z,1600000,,,0,,R. Hampton STEAL (1 STL),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M35.00S,2022-01-09T23:37:19.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630181,5.863994743758213,53.92156862745098,1610612753,26,20,2022-01-09T23:37:27Z,1610000,-20.0,3.0,1,left,MISS R. Hampton driving floating Shot,[1630181],1610612753.0,ORL,driving floating,,,Hampton,R. Hampton,,,,,1.98,Missed,,,,,,,,,,,,,,,,,,,
163,PT11M33.00S,2022-01-09T23:37:21.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,26,20,2022-01-09T23:37:27Z,1620000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,162.0,,,,,,,,,,,,,,,,,,
164,PT11M33.00S,2022-01-09T23:37:28.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,26,20,2022-01-09T23:37:28Z,1630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M33.00S,2022-01-09T23:37:35.1Z,2,REGULAR,foul,technical,['1freethrow'],1630273,,,1610612764,26,20,2022-01-09T23:37:58Z,1640000,,,0,,F. Gillespie technical FOUL (1 Tech),[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,,,,,,,,,,,,,,,1193.0,0.0,1.0,,,
166,PT11M33.00S,2022-01-09T23:38:09.5Z,2,REGULAR,freethrow,1 of 1,[],202722,,,1610612764,26,21,2022-01-09T23:38:09Z,1650000,,,0,,D. Bertans technical Free Throw 1 of 1 (1 PTS),[202722],1610612764.0,WAS,technical,,,Bertans,D. Bertans,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
167,PT11M20.00S,2022-01-09T23:38:39.4Z,2,REGULAR,foul,personal,['2freethrow'],1630273,,,1610612764,26,21,2022-01-09T23:38:50Z,1660000,,,0,,F. Gillespie shooting personal FOUL (1 PF) (Kispert 2 FT),"[1630273, 1630557]",1610612753.0,ORL,shooting,,,Gillespie,F. Gillespie,,,,,,,,,,,,,,,,,,,,2002.0,1.0,1.0,Kispert,1630557.0,
169,PT11M20.00S,2022-01-09T23:39:09.7Z,2,REGULAR,freethrow,1 of 2,[],1630557,,,1610612764,26,22,2022-01-09T23:39:09Z,1680000,,,0,,C. Kispert Free Throw 1 of 2 (1 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
170,PT11M20.00S,2022-01-09T23:39:27.0Z,2,REGULAR,freethrow,2 of 2,[],1630557,,,1610612764,26,23,2022-01-09T23:39:27Z,1690000,,,0,,C. Kispert Free Throw 2 of 2 (2 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
171,PT11M06.00S,2022-01-09T23:39:45.0Z,2,REGULAR,turnover,traveling,[],1630273,,,1610612753,26,23,2022-01-09T23:39:51Z,1700000,,,0,,F. Gillespie traveling TURNOVER (1 TO),[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,,,,,,,,,,1.0,,,,,2002.0,,,,,
172,PT11M00.00S,2022-01-09T23:40:03.2Z,2,REGULAR,foul,offensive,[],1630557,,,1610612764,26,23,2022-01-09T23:40:14Z,1710000,,,0,,C. Kispert off-the-ball offensive FOUL (1 PF),"[1630557, 1630181]",1610612764.0,WAS,off-the-ball,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Hampton,1630181.0,
174,PT11M00.00S,2022-01-09T23:40:03.2Z,2,REGULAR,turnover,offensive foul,[],1630557,,,1610612764,26,23,2022-01-09T23:40:03Z,1730000,,,0,,C. Kispert offensive foul TURNOVER (1 TO),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,1.0,,,,,2002.0,,,,,
175,PT10M46.00S,2022-01-09T23:40:36.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630273,11.777266754270697,48.28431372549019,1610612753,26,23,2022-01-09T23:40:41Z,1740000,9.0,58.0,1,left,MISS F. Gillespie floating Shot,[1630273],1610612753.0,ORL,floating,,,Gillespie,F. Gillespie,,,,,5.88,Missed,,,,,,,,,,,,,,,,,,,
176,PT10M44.00S,2022-01-09T23:40:38.0Z,2,REGULAR,rebound,defensive,[],202722,,,1610612764,26,23,2022-01-09T23:40:41Z,1750000,,,0,,D. Bertans REBOUND (Off:0 Def:2),[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,175.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
177,PT10M36.00S,2022-01-09T23:40:45.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,90.48948751642575,47.794117647058826,1610612764,26,25,2022-01-09T23:40:51Z,1760000,-11.0,37.0,1,right,D. Gafford cutting DUNK (6 PTS) (S. Dinwiddie 1 AST),"[1629655, 203915]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,3.85,Made,,,,,6.0,S. Dinwiddie,203915.0,1.0,,,,,,,,,,,
179,PT10M25.00S,2022-01-09T23:40:59.8Z,2,REGULAR,foul,personal,[],203915,,,1610612753,26,25,2022-01-09T23:41:12Z,1780000,,,0,,S. Dinwiddie personal FOUL (2 PF),"[203915, 203082]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,1193.0,2.0,0.0,Ross,203082.0,
181,PT10M14.00S,2022-01-09T23:41:27.9Z,2,REGULAR,2pt,Jump Shot,[],203082,2.8416557161629434,75.98039215686273,1610612753,26,25,2022-01-09T23:41:32Z,1800000,-130.0,-26.0,1,left,MISS T. Ross 13' pullup Shot,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,13.24,Missed,,,,,,,,,,,,,,,,,,,
