actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
94,PT04M35.00S,2022-02-05T22:23:58.6Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,18,22,2022-02-05T22:24:05Z,940000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,93.0,4.0,2.0,2.0,,,,,,,,,,
95,PT04M33.00S,2022-02-05T22:24:01.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630532,90.62089356110381,43.38235294117647,1610612753,20,22,2022-02-05T22:24:13Z,950000,-33.0,36.0,1,right,F. Wagner cutting Layup (5 PTS) (W. Carter Jr. 1 AST),"[1630532, 1628976]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,4.87,Made,5.0,W. Carter Jr.,1628976.0,1.0,,,,,,,,,,,,,,
97,PT04M21.00S,2022-02-05T22:24:12.4Z,1,REGULAR,3pt,Jump Shot,[],1628991,28.991458607095925,20.098039215686274,1610612763,20,22,2022-02-05T22:24:16Z,970000,150.0,220.0,1,left,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,26.6,Missed,,,,,,,,,,,,,,,,,,
98,PT04M18.00S,2022-02-05T22:24:15.4Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,20,22,2022-02-05T22:24:16Z,980000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,97.0,5.0,3.0,2.0,,,,,,,,,,
99,PT03M57.00S,2022-02-05T22:24:37.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,90.88370565045992,62.745098039215684,1610612753,20,22,2022-02-05T22:24:46Z,990000,64.0,33.0,1,right,MISS C. Anthony 7' driving Layup,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,7.18,Missed,,,,,,,,,,,,,,,,,,
100,PT03M55.00S,2022-02-05T22:24:39.1Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612763,20,22,2022-02-05T22:24:46Z,1000000,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,99.0,2.0,2.0,0.0,,,,,,,,,,
101,PT03M53.00S,2022-02-05T22:24:41.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629630,17.16491458607096,43.627450980392155,1610612763,20,22,2022-02-05T22:25:02Z,1010000,32.0,109.0,1,left,MISS J. Morant 11' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,11.35,Missed,,,,,,,,,,,,,,,,,,
102,PT03M49.00S,2022-02-05T22:24:45.6Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,20,22,2022-02-05T22:30:21Z,1020000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,101.0,6.0,4.0,2.0,,,,,,,,,,
103,PT03M42.00S,2022-02-05T22:24:56.6Z,1,REGULAR,foul,personal,['2freethrow'],1629630,,,1610612753,20,22,2022-02-05T22:25:04Z,1030000,,,0,,J. Morant shooting personal FOUL (1 PF) (Carter Jr. 2 FT),"[1629630, 1628976]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,,,,,,,,,,,201640.0,1.0,0.0,Carter Jr.,1628976.0,,,,,
105,PT03M42.00S,2022-02-05T22:25:37.9Z,1,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,21,22,2022-02-05T22:25:37Z,1050000,,,0,,W. Carter Jr. Free Throw 1 of 2 (5 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
106,PT03M42.00S,2022-02-05T22:25:38.6Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,21,22,2022-02-05T22:25:52Z,1060000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M42.00S,2022-02-05T22:25:38.6Z,1,REGULAR,substitution,out,[],1630175,,,1610612753,21,22,2022-02-05T22:25:52Z,1070000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M42.00S,2022-02-05T22:25:38.6Z,1,REGULAR,substitution,out,[],1630533,,,1610612753,21,22,2022-02-05T22:25:52Z,1080000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M42.00S,2022-02-05T22:25:38.6Z,1,REGULAR,substitution,in,[],1630591,,,1610612753,21,22,2022-02-05T22:25:52Z,1090000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M42.00S,2022-02-05T22:25:38.6Z,1,REGULAR,substitution,in,[],203082,,,1610612753,21,22,2022-02-05T22:25:52Z,1100000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M42.00S,2022-02-05T22:25:38.6Z,1,REGULAR,substitution,in,[],1629723,,,1610612753,21,22,2022-02-05T22:25:52Z,1110000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M42.00S,2022-02-05T22:26:06.5Z,1,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,22,22,2022-02-05T22:26:06Z,1120000,,,0,,W. Carter Jr. Free Throw 2 of 2 (6 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
113,PT03M29.00S,2022-02-05T22:26:20.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,4.812746386333772,43.38235294117647,1610612763,22,24,2022-02-05T22:26:25Z,1130000,33.0,-7.0,1,left,J. Morant alley-oop Layup (7 PTS) (B. Clarke 1 AST),"[1629630, 1629634]",1610612763.0,MEM,alley-oop,,,Morant,J. Morant,,,,,3.39,Made,7.0,B. Clarke,1629634.0,1.0,,,,,,,,,,,,,,
115,PT03M21.00S,2022-02-05T22:26:27.9Z,1,REGULAR,3pt,Jump Shot,[],1628976,65.65374507227332,50.49019607843137,1610612753,22,24,2022-02-05T22:26:33Z,1150000,2.0,270.0,1,right,MISS W. Carter Jr. 27' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,27.04,Missed,,,,,,,,,,,,,,,,,,
116,PT03M18.00S,2022-02-05T22:26:30.9Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,22,24,2022-02-05T22:26:33Z,1160000,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,,,
117,PT03M06.00S,2022-02-05T22:26:44.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,8.492115637319317,38.970588235294116,1610612763,22,26,2022-02-05T22:26:51Z,1170000,55.0,27.0,1,left,B. Clarke 6' floating Jump Shot (4 PTS) (J. Morant 4 AST),"[1629634, 1629630]",1610612763.0,MEM,floating,,,Clarke,B. Clarke,,,,,6.15,Made,4.0,J. Morant,1629630.0,4.0,,,,,,,,,,,,,,
119,PT02M51.00S,2022-02-05T22:26:57.6Z,1,REGULAR,3pt,Jump Shot,[],1629643,66.70499342969777,46.568627450980394,1610612753,22,26,2022-02-05T22:27:01Z,1190000,-17.0,260.0,1,right,MISS C. Okeke 26' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,
120,PT02M49.00S,2022-02-05T22:26:59.6Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,22,26,2022-02-05T22:27:01Z,1200000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,119.0,3.0,2.0,1.0,,,,,,,,,,
121,PT02M43.00S,2022-02-05T22:27:08.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,5.732588699080158,52.94117647058824,1610612763,22,28,2022-02-05T22:34:59Z,1210000,-15.0,1.0,1,left,J. Morant driving finger roll Layup (9 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,1.48,Made,9.0,,,,,,,,,,,,,,,,,
123,PT02M43.00S,2022-02-05T22:27:11.2Z,1,REGULAR,foul,personal,['1freethrow'],1629643,,,1610612763,22,28,2022-02-05T22:30:02Z,1230000,,,0,,C. Okeke shooting personal FOUL (1 PF) (Morant 1 FT),"[1629643, 1629630]",1610612753.0,ORL,shooting,,,Okeke,C. Okeke,,,,,,,,,,,,,,,201640.0,1.0,0.0,Morant,1629630.0,,,,,
125,PT02M43.00S,2022-02-05T22:27:30.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,22,28,2022-02-05T22:27:30Z,1250000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M43.00S,2022-02-05T22:27:33.1Z,1,REGULAR,substitution,out,[],1628976,,,1610612763,22,28,2022-02-05T22:29:58Z,1260000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M43.00S,2022-02-05T22:27:33.1Z,1,REGULAR,substitution,out,[],1628991,,,1610612763,22,28,2022-02-05T22:29:58Z,1270000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M43.00S,2022-02-05T22:27:33.1Z,1,REGULAR,substitution,in,[],1628964,,,1610612763,22,28,2022-02-05T22:29:58Z,1280000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M43.00S,2022-02-05T22:27:33.1Z,1,REGULAR,substitution,in,[],203937,,,1610612763,22,28,2022-02-05T22:29:58Z,1290000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M43.00S,2022-02-05T22:30:10.3Z,1,REGULAR,freethrow,1 of 1,[],1629630,,,1610612763,22,29,2022-02-05T22:30:10Z,1300000,,,0,,J. Morant Free Throw 1 of 1 (10 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
131,PT02M32.00S,2022-02-05T22:30:27.7Z,1,REGULAR,turnover,bad pass,[],203082,,,1610612753,22,29,2022-02-05T22:30:33Z,1310000,,,0,,T. Ross bad pass TURNOVER (1 TO),"[203082, 1629723]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,1.0,Konchar,1629723.0
132,PT02M32.00S,2022-02-05T22:30:27.7Z,1,REGULAR,steal,,[],1629723,,,1610612763,22,29,2022-02-05T22:30:29Z,1320000,,,0,,J. Konchar STEAL (1 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M26.00S,2022-02-05T22:30:33.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629630,6.783837056504599,48.28431372549019,1610612763,22,31,2022-02-05T22:35:55Z,1330000,9.0,11.0,1,left,J. Morant driving finger roll Layup (12 PTS) (J. Konchar 1 AST),"[1629630, 1629723]",1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,1.42,Made,12.0,J. Konchar,1629723.0,1.0,,,,,,,,,,,,,,
135,PT02M10.00S,2022-02-05T22:30:49.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628964,89.83245729303549,51.71568627450981,1610612753,22,31,2022-02-05T22:31:00Z,1350000,9.0,43.0,1,right,MISS M. Bamba alley-oop DUNK - blocked,"[1628964, 203937]",1610612753.0,ORL,alley-oop,,,Bamba,M. Bamba,,,,,4.39,Missed,,,,,,,,,,,,,,Anderson,203937.0,,,
151,PT02M10.00S,2022-02-05T22:30:49.9Z,1,REGULAR,block,,[],203937,,,1610612753,22,31,2022-02-05T22:33:21Z,1355000,,,0,,K. Anderson BLOCK (1 BLK),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M08.00S,2022-02-05T22:30:51.9Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,22,31,2022-02-05T22:31:00Z,1360000,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,135.0,1.0,1.0,0.0,,,,,,,,,,
137,PT01M51.00S,2022-02-05T22:31:09.2Z,1,REGULAR,foul,personal,['3freethrow'],1630591,,,1610612763,22,31,2022-02-05T22:31:34Z,1370000,,,0,,J. Suggs shooting personal FOUL (1 PF) (Anderson 3 FT),"[1630591, 203937]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,,,,,,,,,,,201640.0,1.0,0.0,Anderson,203937.0,,,,,
139,PT01M51.00S,2022-02-05T22:31:44.2Z,1,REGULAR,freethrow,1 of 3,[],203937,,,1610612763,22,32,2022-02-05T22:31:44Z,1390000,,,0,,K. Anderson Free Throw 1 of 3 (1 PTS),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
140,PT01M51.00S,2022-02-05T22:32:02.3Z,1,REGULAR,freethrow,2 of 3,[],203937,,,1610612763,22,32,2022-02-05T22:32:02Z,1400000,,,0,,MISS K. Anderson Free Throw 2 of 3,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,Missed,,,,,,,,,,,,,,,,,,
141,PT01M51.00S,2022-02-05T22:32:02.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,22,32,2022-02-05T22:32:02Z,1410000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,140.0,,,,,,,,,,,,,
142,PT01M51.00S,2022-02-05T22:32:03.3Z,1,REGULAR,substitution,out,[],1629630,,,1610612763,22,32,2022-02-05T22:32:05Z,1420000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M51.00S,2022-02-05T22:32:03.3Z,1,REGULAR,substitution,in,[],1626145,,,1610612763,22,32,2022-02-05T22:32:05Z,1430000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M51.00S,2022-02-05T22:32:22.5Z,1,REGULAR,freethrow,3 of 3,[],203937,,,1610612763,22,33,2022-02-05T22:32:22Z,1440000,,,0,,K. Anderson Free Throw 3 of 3 (2 PTS),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
146,PT01M42.00S,2022-02-05T22:32:32.2Z,1,REGULAR,3pt,Jump Shot,[],203082,67.23061760840999,58.57843137254902,1610612753,22,33,2022-02-05T22:32:45Z,1450000,43.0,256.0,1,right,MISS T. Ross 25' 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,25.91,Missed,,,,,,,,,,,,,,,,,,
147,PT01M37.00S,2022-02-05T22:32:37.2Z,1,REGULAR,rebound,defensive,[],203937,,,1610612763,22,33,2022-02-05T22:32:45Z,1460000,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,146.0,1.0,1.0,0.0,,,,,,,,,,
148,PT01M30.00S,2022-02-05T22:32:46.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,22,33,2022-02-05T22:32:46Z,1470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M28.00S,2022-02-05T22:33:05.5Z,1,REGULAR,3pt,Jump Shot,[],1629001,23.209592641261498,12.745098039215685,1610612763,22,36,2022-02-05T22:33:12Z,1480000,186.0,166.0,1,left,D. Melton 24' 3PT  (3 PTS) (T. Jones 1 AST),"[1629001, 1626145]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,24.93,Made,3.0,T. Jones,1626145.0,1.0,,,,,,,,,,,,,,
152,PT01M11.00S,2022-02-05T22:33:24.9Z,1,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1629001,,,1610612753,22,36,2022-02-05T22:33:34Z,1500000,,,0,,D. Melton shooting personal FOUL (1 PF) (Suggs 3 FT),"[1629001, 1630591]",1610612763.0,MEM,shooting,,,Melton,D. Melton,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Suggs,1630591.0,,,,,
154,PT01M11.00S,2022-02-05T22:33:52.4Z,1,REGULAR,freethrow,1 of 3,[],1630591,,,1610612753,22,36,2022-02-05T22:33:52Z,1520000,,,0,,MISS J. Suggs Free Throw 1 of 3,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Missed,,,,,,,,,,,,,,,,,,
155,PT01M11.00S,2022-02-05T22:33:52.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,22,36,2022-02-05T22:33:52Z,1530000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,154.0,,,,,,,,,,,,,
156,PT01M11.00S,2022-02-05T22:34:06.9Z,1,REGULAR,freethrow,2 of 3,[],1630591,,,1610612753,23,36,2022-02-05T22:34:06Z,1540000,,,0,,J. Suggs Free Throw 2 of 3 (4 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
157,PT01M11.00S,2022-02-05T22:34:19.9Z,1,REGULAR,freethrow,3 of 3,[],1630591,,,1610612753,24,36,2022-02-05T22:34:19Z,1550000,,,0,,J. Suggs Free Throw 3 of 3 (5 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
158,PT00M54.80S,2022-02-05T22:34:37.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,5.469776609724048,52.94117647058824,1610612763,24,36,2022-02-05T22:34:43Z,1560000,-15.0,-1.0,1,left,MISS D. Melton driving Layup,[1629001],1610612763.0,MEM,driving,,,Melton,D. Melton,,,,,1.47,Missed,,,,,,,,,,,,,,,,,,
159,PT00M51.80S,2022-02-05T22:34:40.3Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,24,36,2022-02-05T22:34:40Z,1570000,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,158.0,1.0,1.0,0.0,,,,,,,,,,
160,PT00M44.20S,2022-02-05T22:34:48.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,89.43823915900131,44.11764705882353,1610612753,24,36,2022-02-05T22:39:06Z,1580000,-29.0,47.0,1,right,MISS J. Suggs Layup - blocked,"[1630591, 203937]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,5.53,Missed,,,,,,,,,,,,,,Anderson,203937.0,,,
161,PT00M44.20S,2022-02-05T22:34:48.0Z,1,REGULAR,block,,[],203937,,,1610612753,24,36,2022-02-05T22:34:50Z,1590000,,,0,,K. Anderson BLOCK (2 BLK),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M43.10S,2022-02-05T22:34:49.1Z,1,REGULAR,rebound,defensive,[],203937,,,1610612763,24,36,2022-02-05T22:34:54Z,1600000,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,160.0,2.0,2.0,0.0,,,,,,,,,,
163,PT00M43.10S,2022-02-05T22:34:52.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630591,,,1610612763,24,36,2022-02-05T22:35:02Z,1610000,,,0,,J. Suggs personal FOUL (2 PF) (Anderson 2 FT),"[1630591, 203937]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,203591.0,2.0,0.0,Anderson,203937.0,,,,,
165,PT00M43.10S,2022-02-05T22:35:24.8Z,1,REGULAR,freethrow,1 of 2,[],203937,,,1610612763,24,36,2022-02-05T22:35:24Z,1630000,,,0,,MISS K. Anderson Free Throw 1 of 2,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,Missed,,,,,,,,,,,,,,,,,,
166,PT00M43.10S,2022-02-05T22:35:24.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,24,36,2022-02-05T22:35:24Z,1640000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,
167,PT00M43.10S,2022-02-05T22:35:40.7Z,1,REGULAR,freethrow,2 of 2,[],203937,,,1610612763,24,37,2022-02-05T22:35:40Z,1650000,,,0,,K. Anderson Free Throw 2 of 2 (3 PTS),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
168,PT00M32.10S,2022-02-05T22:35:52.9Z,1,REGULAR,3pt,Jump Shot,[],1630591,72.61826544021025,85.04901960784314,1610612753,24,37,2022-02-05T22:39:45Z,1660000,175.0,205.0,1,right,MISS J. Suggs 26' pullup 3PT,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,26.96,Missed,,,,,,,,,,,,,,,,,,
169,PT00M29.40S,2022-02-05T22:35:55.6Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612763,24,37,2022-02-05T22:35:57Z,1670000,,,0,,D. Melton REBOUND (Off:0 Def:3),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,168.0,3.0,3.0,0.0,,,,,,,,,,
170,PT00M09.50S,2022-02-05T22:36:15.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,13.222733245729303,55.14705882352941,1610612763,24,37,2022-02-05T22:36:23Z,1680000,-26.0,72.0,1,left,MISS T. Jones 7' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,7.63,Missed,,,,,,,,,,,,,,,,,,
171,PT00M06.50S,2022-02-05T22:36:18.4Z,1,REGULAR,rebound,offensive,[],203937,,,1610612763,24,37,2022-02-05T22:40:45Z,1690000,,,0,,K. Anderson REBOUND (Off:1 Def:2),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,170.0,3.0,2.0,1.0,,,,,,,,,,
173,PT00M00.00S,2022-02-05T22:36:27.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629001,25.18068331143233,12.990196078431374,1610612763,24,37,2022-02-05T22:36:31Z,1710000,185.0,184.0,1,left,MISS D. Melton 26' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,
174,PT00M00.00S,2022-02-05T22:36:27.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,24,37,2022-02-05T22:37:16Z,1720000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,173.0,,,,,,,,,,,,,
175,PT00M00.00S,2022-02-05T22:36:31.1Z,1,REGULAR,period,end,[],0,,,1610612753,24,37,2022-02-05T22:36:31Z,1730000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2022-02-05T22:38:45.9Z,2,REGULAR,substitution,out,['startperiod'],1629001,,,1610612753,24,37,2022-02-05T22:39:09Z,1740000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2022-02-05T22:38:45.9Z,2,REGULAR,substitution,out,['startperiod'],1629634,,,1610612753,24,37,2022-02-05T22:39:09Z,1750000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2022-02-05T22:38:45.9Z,2,REGULAR,substitution,in,['startperiod'],1630217,,,1610612753,24,37,2022-02-05T22:39:09Z,1760000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2022-02-05T22:38:45.9Z,2,REGULAR,substitution,in,['startperiod'],203500,,,1610612753,24,37,2022-02-05T22:39:09Z,1770000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2022-02-05T22:39:21.5Z,2,REGULAR,period,start,[],0,,,1610612753,24,37,2022-02-05T22:39:21Z,1780000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT11M44.00S,2022-02-05T22:39:37.3Z,2,REGULAR,2pt,Jump Shot,[],1629643,77.87450722733246,55.392156862745104,1610612753,26,37,2022-02-05T22:39:44Z,1790000,27.0,155.0,1,right,C. Okeke 15' pullup Jump Shot (2 PTS) (M. Bamba 1 AST),"[1629643, 1628964]",1610612753.0,ORL,pullup,,,Okeke,C. Okeke,,,,,15.78,Made,2.0,M. Bamba,1628964.0,1.0,,,,,,,,,,,,,,
183,PT11M26.00S,2022-02-05T22:39:55.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,6.1268068331143235,62.745098039215684,1610612763,26,37,2022-02-05T22:46:14Z,1810000,-64.0,5.0,1,left,MISS D. Bane 6' driving floating Shot - blocked,"[1630217, 1628964]",1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,6.39,Missed,,,,,,,,,,,,,,Bamba,1628964.0,,,
184,PT11M26.00S,2022-02-05T22:39:55.4Z,2,REGULAR,block,,[],1628964,,,1610612763,26,37,2022-02-05T22:39:58Z,1820000,,,0,,M. Bamba BLOCK (2 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
