actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
350,PT11M12.00S,2021-11-14T01:20:36.2Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,37,50,2021-11-14T01:20:45Z,3420000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,349.0,4.0,3.0,1.0,,,,,,,,,,,,
351,PT11M07.00S,2021-11-14T01:20:40.2Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628976,5.590000152587891,50.0,1610612753,39,50,2021-11-14T01:20:48Z,3430000,0.0,0.0,1,left,W. Carter Jr. tip DUNK (11 PTS),[1628976],1610612753.0,ORL,tip,,,Carter Jr.,W. Carter Jr.,,,,,,,,0.0,Made,,,,,,,,,,11.0,,,,,,
352,PT10M56.00S,2021-11-14T01:20:51.3Z,3,REGULAR,3pt,Jump Shot,[],1628398,90.71944809461235,96.81372549019608,1610612764,39,50,2021-11-14T01:20:56Z,3440000,234.0,35.0,1,right,MISS K. Kuzma 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,23.67,Missed,,,,,,,,,,,,,,,,
353,PT10M54.00S,2021-11-14T01:20:53.3Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,39,50,2021-11-14T01:20:56Z,3450000,,,0,,C. Anthony REBOUND (Off:0 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,352.0,2.0,2.0,0.0,,,,,,,,,,,,
354,PT10M54.00S,2021-11-14T01:20:57.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,39,50,2021-11-14T01:20:57Z,3460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT10M43.00S,2021-11-14T01:21:27.1Z,3,REGULAR,3pt,Jump Shot,[],1628964,5.305519053876466,97.79411764705883,1610612753,39,50,2021-11-14T01:21:32Z,3470000,-239.0,-3.0,1,left,MISS M. Bamba 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,23.9,Missed,,,,,,,,,,,,,,,,
356,PT10M41.00S,2021-11-14T01:21:29.1Z,3,REGULAR,rebound,defensive,[],203484,,,1610612764,39,50,2021-11-14T01:21:32Z,3480000,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:2),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,355.0,3.0,2.0,1.0,,,,,,,,,,,,
357,PT10M33.00S,2021-11-14T01:21:38.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203915,93.74178712220763,55.63725490196079,1610612764,39,52,2021-11-14T01:21:44Z,3490000,28.0,6.0,1,right,S. Dinwiddie driving finger roll Layup (14 PTS) (A. Holiday 3 AST),"[203915, 1628988]",1610612764.0,WAS,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,,,,2.89,Made,,,,,,,,,,14.0,A. Holiday,1628988.0,3.0,,,
359,PT10M16.00S,2021-11-14T01:21:54.8Z,3,REGULAR,3pt,Jump Shot,[],1630175,28.301576872536145,85.7843137254902,1610612753,39,52,2021-11-14T01:22:00Z,3510000,-179.0,214.0,1,left,MISS C. Anthony 27' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,27.85,Missed,,,,,,,,,,,,,,,,
360,PT10M12.00S,2021-11-14T01:21:58.8Z,3,REGULAR,rebound,offensive,[],1630591,,,1610612753,39,52,2021-11-14T01:22:00Z,3520000,,,0,,J. Suggs REBOUND (Off:1 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,359.0,2.0,1.0,1.0,,,,,,,,,,,,
361,PT10M10.00S,2021-11-14T01:22:00.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630532,28.43298291721419,19.117647058823522,1610612753,39,52,2021-11-14T01:22:05Z,3530000,154.0,215.0,1,left,MISS F. Wagner 26' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,26.45,Missed,,,,,,,,,,,,,,,,
362,PT10M07.00S,2021-11-14T01:22:03.2Z,3,REGULAR,rebound,defensive,[],203484,,,1610612764,39,52,2021-11-14T01:22:05Z,3540000,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:3),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,361.0,4.0,3.0,1.0,,,,,,,,,,,,
363,PT09M56.00S,2021-11-14T01:22:17.9Z,3,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,39,52,2021-11-14T01:22:27Z,3550000,,,0,,K. Kuzma lost ball out-of-bounds TURNOVER (3 TO),[1628398],1610612764.0,WAS,lost ball,,,Kuzma,K. Kuzma,,,,,3.0,,,,,,,,,1151.0,,,,,,,,,,,
364,PT09M56.00S,2021-11-14T01:22:21.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,39,52,2021-11-14T01:22:21Z,3560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT09M44.00S,2021-11-14T01:22:42.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628964,28.43298291721419,80.63725490196079,1610612753,39,52,2021-11-14T01:22:46Z,3570000,-153.0,215.0,1,left,MISS M. Bamba 26' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,26.38,Missed,,,,,,,,,,,,,,,,
366,PT09M41.00S,2021-11-14T01:22:45.6Z,3,REGULAR,rebound,defensive,[],203915,,,1610612764,39,52,2021-11-14T01:22:46Z,3580000,,,0,,S. Dinwiddie REBOUND (Off:1 Def:5),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,365.0,6.0,5.0,1.0,,,,,,,,,,,,
367,PT09M37.00S,2021-11-14T01:22:49.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629655,94.26741130091985,56.372549019607845,1610612764,39,52,2021-11-14T01:22:57Z,3590000,32.0,1.0,1,right,MISS D. Gafford running Layup,[1629655],1610612764.0,WAS,running,,,Gafford,D. Gafford,,,,,,,,3.19,Missed,,,,,,,,,,,,,,,,
368,PT09M34.00S,2021-11-14T01:22:52.8Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,39,52,2021-11-14T01:22:57Z,3600000,,,0,,M. Bamba REBOUND (Off:3 Def:6),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,367.0,9.0,6.0,3.0,,,,,,,,,,,,
369,PT09M27.00S,2021-11-14T01:22:59.6Z,3,REGULAR,2pt,Jump Shot,[],1630591,20.41721419185282,69.8529411764706,1610612753,39,52,2021-11-14T01:23:05Z,3610000,-99.0,139.0,1,left,MISS J. Suggs 17' step back Shot,[1630591],1610612753.0,ORL,step back,,,Suggs,J. Suggs,,,,,,,,17.12,Missed,,,,,,,,,,,,,,,,
370,PT09M25.00S,2021-11-14T01:23:01.5Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,39,52,2021-11-14T01:23:01Z,3620000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,369.0,5.0,3.0,2.0,,,,,,,,,,,,
371,PT09M17.00S,2021-11-14T01:23:10.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628976,32.37516425755584,47.79411764705882,1610612753,39,52,2021-11-14T01:23:14Z,3630000,11.0,252.0,1,left,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,25.2,Missed,,,,,,,,,,,,,,,,
372,PT09M14.00S,2021-11-14T01:23:13.0Z,3,REGULAR,rebound,defensive,[],203915,,,1610612764,39,52,2021-11-14T01:23:14Z,3640000,,,0,,S. Dinwiddie REBOUND (Off:1 Def:6),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,371.0,7.0,6.0,1.0,,,,,,,,,,,,
373,PT09M08.00S,2021-11-14T01:23:18.7Z,3,REGULAR,3pt,Jump Shot,[],203484,76.39618922470433,86.76470588235294,1610612764,39,52,2021-11-14T01:23:26Z,3650000,184.0,169.0,1,right,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,25.0,Missed,,,,,,,,,,,,,,,,
374,PT09M02.00S,2021-11-14T01:23:24.7Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,39,52,2021-11-14T01:23:26Z,3660000,,,0,,C. Anthony REBOUND (Off:0 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,373.0,3.0,3.0,0.0,,,,,,,,,,,,
375,PT08M58.00S,2021-11-14T01:23:28.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630532,8.459264126149804,45.34313725490197,1610612753,41,52,2021-11-14T01:24:51Z,3670000,23.0,27.0,1,left,F. Wagner running reverse Layup (2 PTS) (C. Anthony 4 AST),"[1630532, 1630175]",1610612753.0,ORL,running reverse,,,Wagner,F. Wagner,,,,,,,,3.57,Made,,,,,,,,,,2.0,C. Anthony,1630175.0,4.0,,,
377,PT08M41.00S,2021-11-14T01:23:45.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,80.20696452036793,62.99019607843137,1610612764,41,52,2021-11-14T01:23:52Z,3690000,65.0,134.0,1,right,MISS S. Dinwiddie 14' driving floating Shot,[203915],1610612764.0,WAS,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,,,,14.86,Missed,,,,,,,,,,,,,,,,
378,PT08M39.00S,2021-11-14T01:23:47.8Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,41,52,2021-11-14T01:23:52Z,3700000,,,0,,M. Bamba REBOUND (Off:3 Def:7),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,377.0,10.0,7.0,3.0,,,,,,,,,,,,
379,PT08M35.00S,2021-11-14T01:23:51.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630532,8.984888304862025,52.94117647058824,1610612753,41,52,2021-11-14T01:24:15Z,3710000,-15.0,32.0,1,left,MISS F. Wagner running Layup,[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,,,,3.52,Missed,,,,,,,,,,,,,,,,
380,PT08M33.00S,2021-11-14T01:23:53.9Z,3,REGULAR,rebound,offensive,[],1630532,,,1610612753,41,52,2021-11-14T01:23:53Z,3720000,,,0,,F. Wagner REBOUND (Off:1 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,379.0,3.0,2.0,1.0,,,,,,,,,,,,
381,PT08M33.00S,2021-11-14T01:23:54.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630532,10.82457293035479,52.94117647058824,1610612753,41,52,2021-11-14T01:26:55Z,3730000,-15.0,49.0,1,left,MISS F. Wagner putback Layup,[1630532],1610612753.0,ORL,putback,,,Wagner,F. Wagner,,,,,,,,5.14,Missed,,,,,,,,,,,,,,,,
382,PT08M33.00S,2021-11-14T01:23:57.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,41,52,2021-11-14T01:23:57Z,3740000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,381.0,,,,,,,,,,,,,,,
383,PT08M33.00S,2021-11-14T01:23:58.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,41,52,2021-11-14T01:23:58Z,3750000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT08M25.00S,2021-11-14T01:24:20.2Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630175,10.430354796320628,43.872549019607845,1610612753,41,52,2021-11-14T01:28:06Z,3760000,31.0,46.0,1,left,MISS C. Anthony driving Hook,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,,,,5.48,Missed,,,,,,,,,,,,,,,,
385,PT08M22.00S,2021-11-14T01:24:23.2Z,3,REGULAR,rebound,defensive,[],1628988,,,1610612764,41,52,2021-11-14T01:24:26Z,3770000,,,0,,A. Holiday REBOUND (Off:0 Def:1),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,384.0,1.0,1.0,0.0,,,,,,,,,,,,
386,PT08M12.00S,2021-11-14T01:24:33.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,85.85742444152432,53.92156862745098,1610612764,41,52,2021-11-14T01:28:36Z,3780000,20.0,80.0,1,right,MISS A. Holiday 8' floating Shot,[1628988],1610612764.0,WAS,floating,,,Holiday,A. Holiday,,,,,,,,8.28,Missed,,,,,,,,,,,,,,,,
387,PT08M10.00S,2021-11-14T01:24:35.3Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,41,52,2021-11-14T01:24:44Z,3790000,,,0,,M. Bamba REBOUND (Off:3 Def:8),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,386.0,11.0,8.0,3.0,,,,,,,,,,,,
388,PT08M00.00S,2021-11-14T01:24:46.0Z,3,REGULAR,3pt,Jump Shot,[],1630175,26.987516425755587,84.55882352941177,1610612753,44,52,2021-11-14T01:24:59Z,3800000,-173.0,201.0,1,left,C. Anthony 26' 3PT  (10 PTS) (M. Bamba 1 AST),"[1630175, 1628964]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,26.52,Made,,,,,,,,,,10.0,M. Bamba,1628964.0,1.0,,,
390,PT07M42.00S,2021-11-14T01:25:04.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,92.95335085413929,45.58823529411765,1610612764,44,54,2021-11-14T01:25:09Z,3820000,-22.0,14.0,1,right,D. Gafford cutting Layup (4 PTS) (A. Holiday 4 AST),"[1629655, 1628988]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,,,,2.6,Made,,,,,,,,,,4.0,A. Holiday,1628988.0,4.0,,,
392,PT07M22.00S,2021-11-14T01:25:22.8Z,3,REGULAR,2pt,Jump Shot,[],1628964,13.84691195795007,24.509803921568633,1610612753,44,54,2021-11-14T01:25:31Z,3840000,127.0,78.0,1,left,MISS M. Bamba 14' Jump Shot - blocked,"[1628964, 203915]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,14.93,Missed,,,,,,,,,,,,,,Dinwiddie,203915.0,
393,PT07M22.00S,2021-11-14T01:25:22.8Z,3,REGULAR,block,,[],203915,,,1610612753,44,54,2021-11-14T01:25:27Z,3850000,,,0,,S. Dinwiddie BLOCK (1 BLK),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT07M17.00S,2021-11-14T01:25:27.8Z,3,REGULAR,rebound,offensive,[],1628964,,,1610612753,44,54,2021-11-14T01:25:31Z,3860000,,,0,,M. Bamba REBOUND (Off:4 Def:8),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,392.0,12.0,8.0,4.0,,,,,,,,,,,,
398,PT07M15.00S,2021-11-14T01:25:39.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,44,54,2021-11-14T01:25:39Z,3900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT07M12.00S,2021-11-14T01:25:55.7Z,3,REGULAR,turnover,bad pass,[],1630591,,,1610612753,44,54,2021-11-14T01:28:00Z,3910000,,,0,,J. Suggs bad pass TURNOVER (3 TO),"[1630591, 203484]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,3.0,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,,,,
400,PT07M12.00S,2021-11-14T01:25:55.7Z,3,REGULAR,steal,,[],203484,,,1610612764,44,54,2021-11-14T01:25:57Z,3920000,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT07M03.00S,2021-11-14T01:26:02.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203915,62.59855453350854,59.068627450980394,1610612764,44,57,2021-11-14T01:26:10Z,3930000,45.0,299.0,1,right,S. Dinwiddie 30' 3PT  (17 PTS) (K. Kuzma 1 AST),"[203915, 1628398]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,30.25,Made,,,,,,,,,,17.0,K. Kuzma,1628398.0,1.0,,,
403,PT06M52.00S,2021-11-14T01:26:17.0Z,3,REGULAR,foul,offensive,[],1628964,,,1610612753,44,57,2021-11-14T01:26:28Z,3950000,,,0,,M. Bamba off-the-ball offensive FOUL (2 PF),"[1628964, 1628988]",1610612753.0,ORL,off-the-ball,,,Bamba,M. Bamba,,,,,,,,,,,,,,1151.0,2.0,0.0,Holiday,1628988.0,,,,,,,
405,PT06M52.00S,2021-11-14T01:26:17.0Z,3,REGULAR,turnover,offensive foul,[],1628964,,,1610612753,44,57,2021-11-14T01:26:17Z,3970000,,,0,,M. Bamba offensive foul TURNOVER (1 TO),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,1.0,,,,,,,,,1151.0,,,,,,,,,,,
406,PT06M52.00S,2021-11-14T01:26:27.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,44,57,2021-11-14T01:26:27Z,3980000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M52.00S,2021-11-14T01:28:46.7Z,3,REGULAR,substitution,out,[],1630591,,,1610612764,44,57,2021-11-14T01:29:15Z,3990000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT06M52.00S,2021-11-14T01:28:46.7Z,3,REGULAR,substitution,out,[],1628964,,,1610612764,44,57,2021-11-14T01:29:15Z,4000000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M52.00S,2021-11-14T01:28:46.7Z,3,REGULAR,substitution,out,[],203915,,,1610612764,44,57,2021-11-14T01:29:15Z,4010000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M52.00S,2021-11-14T01:28:46.7Z,3,REGULAR,substitution,in,[],203082,,,1610612764,44,57,2021-11-14T01:29:15Z,4020000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M52.00S,2021-11-14T01:28:46.7Z,3,REGULAR,substitution,in,[],1629643,,,1610612764,44,57,2021-11-14T01:29:15Z,4030000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M52.00S,2021-11-14T01:28:46.7Z,3,REGULAR,substitution,in,[],203526,,,1610612764,44,57,2021-11-14T01:29:15Z,4040000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M37.00S,2021-11-14T01:29:40.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203484,78.89290407358739,11.519607843137265,1610612764,44,57,2021-11-14T01:29:45Z,4050000,-192.0,146.0,1,right,MISS K. Caldwell-Pope 24' 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,24.15,Missed,,,,,,,,,,,,,,,,
414,PT06M35.00S,2021-11-14T01:29:42.6Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,44,57,2021-11-14T01:29:45Z,4060000,,,0,,C. Okeke REBOUND (Off:0 Def:1),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,413.0,1.0,1.0,0.0,,,,,,,,,,,,
415,PT06M30.00S,2021-11-14T01:29:50.1Z,3,REGULAR,foul,personal,['2freethrow'],1628988,,,1610612753,44,57,2021-11-14T01:30:00Z,4070000,,,0,,A. Holiday shooting personal FOUL (2 PF) (Anthony 2 FT),"[1628988, 1630175]",1610612764.0,WAS,shooting,,,Holiday,A. Holiday,,,,,,,,,,,,,,1193.0,2.0,0.0,Anthony,1630175.0,,,,,,,
417,PT06M30.00S,2021-11-14T01:30:17.7Z,3,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,45,57,2021-11-14T01:30:17Z,4090000,,,0,,C. Anthony Free Throw 1 of 2 (11 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,Made,,,,,,,,,,11.0,,,,,,
418,PT06M30.00S,2021-11-14T01:30:32.6Z,3,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,46,57,2021-11-14T01:30:32Z,4100000,,,0,,C. Anthony Free Throw 2 of 2 (12 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,Made,,,,,,,,,,12.0,,,,,,
419,PT06M08.00S,2021-11-14T01:30:56.0Z,3,REGULAR,2pt,Jump Shot,[],1628398,78.36727989487517,46.81372549019608,1610612764,46,59,2021-11-14T01:31:03Z,4110000,-16.0,151.0,1,right,K. Kuzma 15' turnaround fadeaway Jump Shot (6 PTS),[1628398],1610612764.0,WAS,turnaround fadeaway,,,Kuzma,K. Kuzma,,,,,,,,15.16,Made,,,,,,,,,,6.0,,,,,,
420,PT05M57.00S,2021-11-14T01:31:07.3Z,3,REGULAR,3pt,Jump Shot,[],1629643,32.769382391590014,36.029411764705884,1610612753,49,59,2021-11-14T01:31:11Z,4120000,70.0,256.0,1,left,C. Okeke 26' 3PT  (6 PTS) (C. Anthony 5 AST),"[1629643, 1630175]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,26.49,Made,,,,,,,,,,6.0,C. Anthony,1630175.0,5.0,,,
422,PT05M40.00S,2021-11-14T01:31:24.2Z,3,REGULAR,3pt,Jump Shot,[],1628398,79.54993429697765,92.40196078431373,1610612764,49,62,2021-11-14T01:31:29Z,4140000,212.0,140.0,1,right,K. Kuzma 25' 3PT  (9 PTS) (K. Caldwell-Pope 1 AST),"[1628398, 203484]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,25.39,Made,,,,,,,,,,9.0,K. Caldwell-Pope,203484.0,1.0,,,
424,PT05M25.00S,2021-11-14T01:31:38.4Z,3,REGULAR,3pt,Jump Shot,[],1630175,23.308147174770042,89.95098039215686,1610612753,49,62,2021-11-14T01:31:43Z,4160000,-200.0,167.0,1,left,MISS C. Anthony 26' pullup 3PT,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,,,,26.01,Missed,,,,,,,,,,,,,,,,
425,PT05M23.00S,2021-11-14T01:31:40.4Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,49,62,2021-11-14T01:31:43Z,4170000,,,0,,K. Kuzma REBOUND (Off:0 Def:7),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,424.0,7.0,7.0,0.0,,,,,,,,,,,,
426,PT05M08.00S,2021-11-14T01:31:56.1Z,3,REGULAR,3pt,Jump Shot,[],1628398,63.78120893561104,35.5392156862745,1610612764,49,65,2021-11-14T01:32:01Z,4180000,-72.0,288.0,1,right,K. Kuzma 29' 3PT  (12 PTS) (D. Gafford 2 AST),"[1628398, 1629655]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,29.69,Made,,,,,,,,,,12.0,D. Gafford,1629655.0,2.0,,,
428,PT04M46.00S,2021-11-14T01:32:20.7Z,3,REGULAR,foul,offensive,[],1628976,,,1610612753,49,65,2021-11-14T01:34:20Z,4200000,,,0,,W. Carter Jr. offensive FOUL (3 PF),"[1628976, 203484]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,1193.0,3.0,0.0,Caldwell-Pope,203484.0,,,,,,,
430,PT04M46.00S,2021-11-14T01:32:20.7Z,3,REGULAR,turnover,offensive foul,[],1628976,,,1610612753,49,65,2021-11-14T01:32:20Z,4220000,,,0,,W. Carter Jr. offensive foul TURNOVER (2 TO),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,2.0,,,,,,,,,1193.0,,,,,,,,,,,
431,PT04M46.00S,2021-11-14T01:32:30.2Z,3,REGULAR,substitution,out,[],203484,,,1610612764,49,65,2021-11-14T01:32:39Z,4230000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M46.00S,2021-11-14T01:32:30.2Z,3,REGULAR,substitution,out,[],1628988,,,1610612764,49,65,2021-11-14T01:32:39Z,4240000,,,0,,SUB out: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M46.00S,2021-11-14T01:32:30.2Z,3,REGULAR,substitution,out,[],1629655,,,1610612764,49,65,2021-11-14T01:32:39Z,4250000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M46.00S,2021-11-14T01:32:30.2Z,3,REGULAR,substitution,in,[],1630166,,,1610612764,49,65,2021-11-14T01:32:39Z,4260000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M46.00S,2021-11-14T01:32:30.2Z,3,REGULAR,substitution,in,[],1626149,,,1610612764,49,65,2021-11-14T01:32:39Z,4270000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M46.00S,2021-11-14T01:32:30.2Z,3,REGULAR,substitution,in,[],1630557,,,1610612764,49,65,2021-11-14T01:32:39Z,4280000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M37.00S,2021-11-14T01:32:49.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628398,67.32917214191853,33.33333333333334,1610612764,49,68,2021-11-14T01:32:57Z,4290000,-83.0,255.0,1,right,K. Kuzma 26' 3PT  (15 PTS) (M. Harrell 4 AST),"[1628398, 1626149]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,26.79,Made,,,,,,,,,,15.0,M. Harrell,1626149.0,4.0,,,
