actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
270,PT03M54.00S,2022-02-17T00:52:43.0Z,2,REGULAR,3pt,Jump Shot,[],1628976,32.933639947437584,45.09803921568628,1610612753,45,59,2022-02-17T00:52:51Z,2680000,25.0,257.0,1,left,W. Carter Jr. 25' 3PT  (8 PTS) (J. Suggs 2 AST),"[1628976, 1630591]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,25.83,Made,8.0,J. Suggs,1630591.0,2.0,,,,,,,,,,,,,,
272,PT03M43.00S,2022-02-17T00:52:54.3Z,2,REGULAR,3pt,Jump Shot,[],1629027,66.5735873850197,29.411764705882355,1610612737,45,62,2022-02-17T00:53:01Z,2700000,-103.0,262.0,1,right,T. Young 28' 3PT pullup (14 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,28.12,Made,14.0,,,,,,,,,,,,,,,,,
273,PT03M32.00S,2022-02-17T00:53:04.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630591,5.732588699080158,2.696078431372549,1610612753,45,62,2022-02-17T00:53:13Z,2710000,237.0,1.0,1,left,MISS J. Suggs running 3PT,[1630591],1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,
274,PT03M29.00S,2022-02-17T00:53:07.5Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,45,62,2022-02-17T00:53:13Z,2720000,,,0,,K. Huerter REBOUND (Off:0 Def:3),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,273.0,3.0,3.0,0.0,,,,,,,,,,
275,PT03M24.00S,2022-02-17T00:53:13.1Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1628989,77.4802890932983,48.28431372549019,1610612737,45,64,2022-02-17T00:59:02Z,2730000,-9.0,159.0,1,right,K. Huerter 15' running pullup Jump Shot (9 PTS),[1628989],1610612737.0,ATL,running pullup,,,Huerter,K. Huerter,,,,,15.94,Made,9.0,,,,,,,,,,,,,,,,,
276,PT03M22.00S,2022-02-17T00:53:26.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612753,45,64,2022-02-17T00:53:26Z,2740000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M14.00S,2022-02-17T00:56:30.1Z,2,REGULAR,foul,personal,[],203991,,,1610612753,45,64,2022-02-17T00:56:38Z,2750000,,,0,,C. Capela personal FOUL (1 PF),"[203991, 1628976]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Carter Jr.,1628976.0,,,
279,PT03M05.00S,2022-02-17T00:56:54.4Z,2,REGULAR,3pt,Jump Shot,[],1629678,34.11629434954008,49.754901960784316,1610612753,48,64,2022-02-17T00:57:01Z,2770000,1.0,268.0,1,left,A. Schofield 26' 3PT  (6 PTS) (C. Anthony 4 AST),"[1629678, 1630175]",1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,26.82,Made,6.0,C. Anthony,1630175.0,4.0,,,,,,,,,,,,,,
281,PT02M47.00S,2022-02-17T00:57:12.1Z,2,REGULAR,2pt,Jump Shot,[],1629027,78.0059132720105,22.54901960784314,1610612737,48,64,2022-02-17T00:57:16Z,2790000,-137.0,154.0,1,right,MISS T. Young 20' pullup Shot,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,20.65,Missed,,,,,,,,,,,,,,,,,,
282,PT02M45.00S,2022-02-17T00:57:14.1Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,48,64,2022-02-17T00:57:16Z,2800000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,281.0,6.0,4.0,2.0,,,,,,,,,,
283,PT02M45.00S,2022-02-17T00:57:19.8Z,2,REGULAR,turnover,traveling,[],1630175,,,1610612753,48,64,2022-02-17T00:57:30Z,2810000,,,0,,C. Anthony traveling TURNOVER (3 TO),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,2004.0,,,,,3.0,,
284,PT02M35.00S,2022-02-17T00:57:52.0Z,2,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612737,48,64,2022-02-17T00:58:03Z,2820000,,,0,,J. Suggs shooting personal FOUL (2 PF) (Young 2 FT),"[1630591, 1629027]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,1627529.0,2.0,0.0,Young,1629027.0,,,
286,PT02M35.00S,2022-02-17T00:58:13.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629027,,,1610612737,48,65,2022-02-17T00:58:14Z,2840000,,,0,,T. Young Free Throw 1 of 2 (15 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
287,PT02M35.00S,2022-02-17T00:58:26.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629027,,,1610612737,48,66,2022-02-17T00:58:26Z,2850000,,,0,,T. Young Free Throw 2 of 2 (16 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
288,PT02M20.00S,2022-02-17T00:58:41.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,15.719448094612352,59.55882352941176,1610612753,48,66,2022-02-17T00:58:48Z,2860000,-48.0,95.0,1,left,MISS C. Anthony 10' driving Layup,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,10.66,Missed,,,,,,,,,,,,,,,,,,
289,PT02M17.00S,2022-02-17T00:58:44.1Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,48,66,2022-02-17T00:58:48Z,2870000,,,0,,C. Capela REBOUND (Off:3 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,288.0,7.0,4.0,3.0,,,,,,,,,,
290,PT02M03.00S,2022-02-17T00:58:58.7Z,2,REGULAR,foul,personal,['2freethrow'],1629678,,,1610612737,48,66,2022-02-17T00:59:08Z,2880000,,,0,,A. Schofield shooting personal FOUL (1 PF) (Gallinari 2 FT),"[1629678, 201568]",1610612753.0,ORL,shooting,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Gallinari,201568.0,,,
292,PT02M03.00S,2022-02-17T00:59:25.7Z,2,REGULAR,freethrow,1 of 2,[],201568,,,1610612737,48,67,2022-02-17T00:59:48Z,2900000,,,0,,D. Gallinari Free Throw 1 of 2 (6 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
293,PT02M03.00S,2022-02-17T00:59:25.7Z,2,REGULAR,freethrow,2 of 2,[],201568,,,1610612737,48,67,2022-02-17T00:59:48Z,2910000,,,0,,MISS D. Gallinari Free Throw 2 of 2,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Missed,,,,,,,,,,,,,,,,,,
294,PT02M00.00S,2022-02-17T00:59:28.7Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,48,67,2022-02-17T00:59:48Z,2920000,,,0,,C. Anthony REBOUND (Off:0 Def:4),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,293.0,4.0,4.0,0.0,,,,,,,,,,
295,PT01M44.00S,2022-02-17T01:00:00.3Z,2,REGULAR,turnover,bad pass,[],1628976,,,1610612753,48,67,2022-02-17T01:00:05Z,2930000,,,0,,W. Carter Jr. bad pass TURNOVER (1 TO),"[1628976, 201568]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,1.0,Gallinari,201568.0
296,PT01M44.00S,2022-02-17T01:00:00.3Z,2,REGULAR,steal,,[],201568,,,1610612737,48,67,2022-02-17T01:00:02Z,2940000,,,0,,D. Gallinari STEAL (1 STL),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
297,PT01M29.00S,2022-02-17T01:00:16.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629631,86.15308804204993,76.7156862745098,1610612737,48,67,2022-02-17T01:00:20Z,2950000,134.0,78.0,1,right,MISS D. Hunter 15' Jump Shot,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,15.46,Missed,,,,,,,,,,,,,,,,,,
298,PT01M26.00S,2022-02-17T01:00:19.1Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,48,67,2022-02-17T01:00:20Z,2960000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,297.0,7.0,5.0,2.0,,,,,,,,,,
299,PT01M23.00S,2022-02-17T01:00:22.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630591,10.200394218134035,47.794117647058826,1610612753,48,67,2022-02-17T01:01:37Z,2970000,11.0,43.0,1,left,MISS J. Suggs running Layup - blocked,"[1630591, 1629631]",1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,4.48,Missed,,,,,,,,,Hunter,1629631.0,,,,,,,,
300,PT01M23.00S,2022-02-17T01:00:22.2Z,2,REGULAR,block,,[],1629631,,,1610612753,48,67,2022-02-17T01:00:25Z,2980000,,,0,,D. Hunter BLOCK (1 BLK),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
301,PT01M22.00S,2022-02-17T01:00:23.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,48,67,2022-02-17T01:00:28Z,2990000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,299.0,,,,,,,,,,,,,
302,PT01M22.00S,2022-02-17T01:00:29.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,48,67,2022-02-17T01:00:29Z,3000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT01M15.00S,2022-02-17T01:00:49.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630175,5.995400788436268,93.87254901960785,1610612753,51,67,2022-02-17T01:00:54Z,3010000,-219.0,4.0,1,left,C. Anthony 3PT  (14 PTS) (F. Wagner 1 AST),"[1630175, 1630532]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,21.94,Made,14.0,F. Wagner,1630532.0,1.0,,,,,,,,,,,,,,
305,PT00M52.70S,2022-02-17T01:01:12.7Z,2,REGULAR,3pt,Jump Shot,[],1628989,69.33311432325887,18.38235294117647,1610612737,51,70,2022-02-17T01:01:18Z,3030000,-158.0,236.0,1,right,K. Huerter 28' 3PT step back (12 PTS),[1628989],1610612737.0,ATL,step back,,,Huerter,K. Huerter,,,,,28.39,Made,12.0,,,,,,,,,,,,,,,,,
306,PT00M34.00S,2022-02-17T01:01:45.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629027,,,1610612753,51,70,2022-02-17T01:01:54Z,3040000,,,0,,T. Young personal FOUL (2 PF) (Anthony 2 FT),"[1629027, 1630175]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,1627529.0,2.0,0.0,Anthony,1630175.0,,,
308,PT00M34.00S,2022-02-17T01:02:03.7Z,2,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,52,70,2022-02-17T01:02:03Z,3060000,,,0,,C. Anthony Free Throw 1 of 2 (15 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
309,PT00M34.00S,2022-02-17T01:02:20.7Z,2,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,53,70,2022-02-17T01:02:20Z,3070000,,,0,,C. Anthony Free Throw 2 of 2 (16 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
310,PT00M14.30S,2022-02-17T01:02:47.6Z,2,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612737,53,70,2022-02-17T01:02:55Z,3080000,,,0,,C. Anthony shooting personal FOUL (2 PF) (Young 2 FT),"[1630175, 1629027]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,1627529.0,2.0,0.0,Young,1629027.0,,,
312,PT00M14.30S,2022-02-17T01:03:16.4Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,53,71,2022-02-17T01:03:16Z,3100000,,,0,,T. Young Free Throw 1 of 2 (17 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
313,PT00M14.30S,2022-02-17T01:03:19.1Z,2,REGULAR,substitution,out,[],1628989,,,1610612737,53,71,2022-02-17T01:03:31Z,3110000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M14.30S,2022-02-17T01:03:19.1Z,2,REGULAR,substitution,in,[],1626153,,,1610612737,53,71,2022-02-17T01:03:31Z,3120000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M14.30S,2022-02-17T01:03:32.9Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,53,72,2022-02-17T01:03:32Z,3130000,,,0,,T. Young Free Throw 2 of 2 (18 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
316,PT00M00.00S,2022-02-17T01:03:48.1Z,2,REGULAR,3pt,Jump Shot,[],1630591,23.47240473061761,84.55882352941177,1610612753,53,72,2022-02-17T01:03:53Z,3140000,-173.0,168.0,1,left,MISS J. Suggs 24' pullup 3PT,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,24.11,Missed,,,,,,,,,,,,,,,,,,
317,PT00M00.00S,2022-02-17T01:03:51.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,53,72,2022-02-17T01:03:51Z,3150000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,316.0,,,,,,,,,,,,,
318,PT00M00.00S,2022-02-17T01:03:56.2Z,2,REGULAR,period,end,[],0,,,1610612753,53,72,2022-02-17T01:03:56Z,3160000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2022-02-17T01:18:46.7Z,3,REGULAR,substitution,out,['startperiod'],1629678,,,1610612753,53,72,2022-02-17T01:19:12Z,3170000,,,0,,SUB out: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-02-17T01:18:46.7Z,3,REGULAR,substitution,out,['startperiod'],1626153,,,1610612753,53,72,2022-02-17T01:19:12Z,3180000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2022-02-17T01:18:46.7Z,3,REGULAR,substitution,in,['startperiod'],1628964,,,1610612753,53,72,2022-02-17T01:19:12Z,3190000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2022-02-17T01:18:46.7Z,3,REGULAR,substitution,in,['startperiod'],1628989,,,1610612753,53,72,2022-02-17T01:19:12Z,3200000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2022-02-17T01:19:24.1Z,3,REGULAR,period,start,[],0,,,1610612737,53,72,2022-02-17T01:19:24Z,3210000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT11M58.00S,2022-02-17T01:19:35.3Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612737,53,72,2022-02-17T01:19:56Z,3220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT11M41.00S,2022-02-17T01:20:11.9Z,3,REGULAR,2pt,Jump Shot,[],201568,15.982260183968464,72.79411764705883,1610612737,53,74,2022-02-17T01:20:24Z,3240000,-114.0,98.0,1,left,D. Gallinari 15' turnaround fadeaway Jump Shot (8 PTS),[201568],1610612737.0,ATL,turnaround fadeaway,,,Gallinari,D. Gallinari,,,,,15.01,Made,8.0,,,,,,,,,,,,,,,,,
327,PT11M21.00S,2022-02-17T01:20:32.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.06636005256242,48.28431372549019,1610612753,55,74,2022-02-17T01:20:36Z,3250000,-9.0,22.0,1,right,F. Wagner Layup (9 PTS) (W. Carter Jr. 5 AST),"[1630532, 1628976]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,2.37,Made,9.0,W. Carter Jr.,1628976.0,5.0,,,,,,,,,,,,,,
329,PT10M58.00S,2022-02-17T01:20:56.9Z,3,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612737,55,74,2022-02-17T01:21:04Z,3270000,,,0,,M. Bamba shooting personal FOUL (2 PF) (Capela 2 FT),"[1628964, 203991]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,1627529.0,2.0,0.0,Capela,203991.0,,,
331,PT10M58.00S,2022-02-17T01:21:20.6Z,3,REGULAR,freethrow,1 of 2,[],203991,,,1610612737,55,74,2022-02-17T01:21:35Z,3290000,,,0,,MISS C. Capela Free Throw 1 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Missed,,,,,,,,,,,,,,,,,,
332,PT10M58.00S,2022-02-17T01:21:20.6Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,55,74,2022-02-17T01:21:35Z,3300000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,331.0,,,,,,,,,,,,,
333,PT10M58.00S,2022-02-17T01:21:20.6Z,3,REGULAR,freethrow,2 of 2,[],203991,,,1610612737,55,74,2022-02-17T01:21:35Z,3310000,,,0,,MISS C. Capela Free Throw 2 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Missed,,,,,,,,,,,,,,,,,,
334,PT10M54.00S,2022-02-17T01:21:24.6Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,55,74,2022-02-17T01:21:35Z,3320000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,333.0,8.0,6.0,2.0,,,,,,,,,,
335,PT10M47.00S,2022-02-17T01:21:40.9Z,3,REGULAR,2pt,Jump Shot,[],1630175,75.24638633377135,62.5,1610612753,57,74,2022-02-17T01:21:46Z,3330000,62.0,180.0,1,right,C. Anthony 19' pullup Jump Shot (18 PTS),[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,19.07,Made,18.0,,,,,,,,,,,,,,,,,
336,PT10M24.00S,2022-02-17T01:22:03.8Z,3,REGULAR,3pt,Jump Shot,[],1629631,30.305519053876477,29.65686274509804,1610612737,57,74,2022-02-17T01:22:08Z,3340000,102.0,232.0,1,left,MISS D. Hunter 25' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,25.37,Missed,,,,,,,,,,,,,,,,,,
337,PT10M21.00S,2022-02-17T01:22:06.8Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,57,74,2022-02-17T01:22:06Z,3350000,,,0,,C. Anthony REBOUND (Off:0 Def:5),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,336.0,5.0,5.0,0.0,,,,,,,,,,
338,PT10M17.00S,2022-02-17T01:22:11.0Z,3,REGULAR,2pt,Jump Shot,[],1630175,75.3777923784494,62.254901960784316,1610612753,57,74,2022-02-17T01:22:17Z,3360000,61.0,179.0,1,right,MISS C. Anthony 18' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,18.91,Missed,,,,,,,,,,,,,,,,,,
339,PT10M14.00S,2022-02-17T01:22:14.0Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,57,74,2022-02-17T01:22:17Z,3370000,,,0,,C. Capela REBOUND (Off:3 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,338.0,8.0,5.0,3.0,,,,,,,,,,
340,PT10M02.00S,2022-02-17T01:22:26.2Z,3,REGULAR,3pt,Jump Shot,[],1629027,29.122864651773984,70.83333333333334,1610612737,57,74,2022-02-17T01:22:32Z,3380000,-104.0,221.0,1,left,MISS T. Young 24' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,24.46,Missed,,,,,,,,,,,,,,,,,,
341,PT09M59.00S,2022-02-17T01:22:29.2Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,57,74,2022-02-17T01:22:32Z,3390000,,,0,,F. Wagner REBOUND (Off:0 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,340.0,3.0,3.0,0.0,,,,,,,,,,
342,PT09M51.00S,2022-02-17T01:22:40.2Z,3,REGULAR,foul,personal,[],1629631,,,1610612753,57,74,2022-02-17T01:22:53Z,3400000,,,0,,D. Hunter personal FOUL (2 PF),"[1629631, 1628976]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,1627529.0,2.0,0.0,Carter Jr.,1628976.0,,,
344,PT09M42.00S,2022-02-17T01:23:05.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,88.12417871222075,58.57843137254902,1610612753,59,74,2022-02-17T01:23:14Z,3420000,43.0,59.0,1,right,C. Anthony 7' Jump Shot (20 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,7.3,Made,20.0,,,,,,,,,,,,,,,,,
345,PT09M31.00S,2022-02-17T01:23:18.2Z,3,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612737,59,74,2022-02-17T01:23:33Z,3430000,,,0,,C. Anthony shooting personal FOUL (3 PF) (Capela 2 FT),"[1630175, 203991]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,1627529.0,3.0,0.0,Capela,203991.0,,,
347,PT09M31.00S,2022-02-17T01:23:42.4Z,3,REGULAR,freethrow,1 of 2,[],203991,,,1610612737,59,75,2022-02-17T01:23:42Z,3450000,,,0,,C. Capela Free Throw 1 of 2 (3 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
348,PT09M31.00S,2022-02-17T01:24:04.0Z,3,REGULAR,violation,lane,[],1628976,,,1610612737,59,75,2022-02-17T01:24:04Z,3460000,,,0,,W. Carter Jr. lane VIOLATION,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
349,PT09M31.00S,2022-02-17T01:24:20.5Z,3,REGULAR,freethrow,2 of 2,[],203991,,,1610612737,59,76,2022-02-17T01:24:20Z,3470000,,,0,,C. Capela Free Throw 2 of 2 (4 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
350,PT09M12.00S,2022-02-17T01:24:40.4Z,3,REGULAR,turnover,lost ball,[],1628976,,,1610612753,59,76,2022-02-17T01:24:45Z,3480000,,,0,,W. Carter Jr. lost ball TURNOVER (2 TO),"[1628976, 1629027]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,2.0,Young,1629027.0
351,PT09M12.00S,2022-02-17T01:24:40.4Z,3,REGULAR,steal,,[],1629027,,,1610612737,59,76,2022-02-17T01:24:42Z,3490000,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
352,PT09M00.00S,2022-02-17T01:24:52.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629631,14.273981603153747,48.529411764705884,1610612737,59,78,2022-02-17T01:25:00Z,3500000,7.0,82.0,1,left,D. Hunter 8' pullup Jump Shot (11 PTS) (T. Young 5 AST),"[1629631, 1629027]",1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,8.2,Made,11.0,T. Young,1629027.0,5.0,,,,,,,,,,,,,,
354,PT08M53.00S,2022-02-17T01:25:03.2Z,3,REGULAR,foul,personal,['2freethrow'],203991,,,1610612753,59,78,2022-02-17T01:25:15Z,3520000,,,0,,C. Capela shooting personal FOUL (2 PF) (Suggs 2 FT),"[203991, 1630591]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,,,,,,,,,,,,,1627529.0,2.0,0.0,Suggs,1630591.0,,,
356,PT08M53.00S,2022-02-17T01:25:22.2Z,3,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,60,78,2022-02-17T01:25:22Z,3540000,,,0,,J. Suggs Free Throw 1 of 2 (8 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
357,PT08M53.00S,2022-02-17T01:25:36.6Z,3,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,61,78,2022-02-17T01:25:36Z,3550000,,,0,,J. Suggs Free Throw 2 of 2 (9 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
358,PT08M33.00S,2022-02-17T01:25:57.8Z,3,REGULAR,3pt,Jump Shot,[],1628989,30.17411300919842,22.54901960784314,1610612737,61,81,2022-02-17T01:26:03Z,3560000,137.0,231.0,1,left,K. Huerter 26' 3PT  (15 PTS) (D. Gallinari 1 AST),"[1628989, 201568]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,26.88,Made,15.0,D. Gallinari,201568.0,1.0,,,,,,,,,,,,,,
360,PT08M21.00S,2022-02-17T01:26:09.9Z,3,REGULAR,3pt,Jump Shot,[],1628964,91.93495400788436,95.58823529411765,1610612753,61,81,2022-02-17T01:26:15Z,3580000,228.0,23.0,1,right,MISS M. Bamba 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,22.91,Missed,,,,,,,,,,,,,,,,,,
361,PT08M18.00S,2022-02-17T01:26:12.9Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,61,81,2022-02-17T01:26:15Z,3590000,,,0,,T. Young REBOUND (Off:0 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,360.0,2.0,2.0,0.0,,,,,,,,,,
