actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
93,PT05M07.00S,2021-12-02T00:26:07.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629643,5.338370565045992,2.696078431372549,1610612753,6,15,2021-12-02T00:26:12Z,790000,237.0,-2.0,1,left,MISS C. Okeke 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,,
94,PT05M04.00S,2021-12-02T00:26:10.1Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,6,15,2021-12-02T00:26:12Z,800000,,,0,,N. Jokic REBOUND (Off:0 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,93.0,7.0,7.0,0.0,,,,,,,,,,,
95,PT04M44.00S,2021-12-02T00:26:29.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,87.46714848883047,58.333333333333336,1610612743,6,15,2021-12-02T00:26:38Z,810000,42.0,65.0,1,right,MISS N. Jokic 7' driving floating Shot,[203999],1610612743.0,DEN,driving floating,,,Jokic,N. Jokic,,,,,7.75,Missed,,,,,,,,,,,,,,,,,,,
96,PT04M41.00S,2021-12-02T00:26:32.9Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,6,15,2021-12-02T00:26:38Z,820000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,95.0,4.0,4.0,0.0,,,,,,,,,,,
97,PT04M38.00S,2021-12-02T00:26:39.3Z,1,REGULAR,foul,personal,['2freethrow'],201145,,,1610612753,6,15,2021-12-02T00:26:57Z,830000,,,0,,J. Green shooting personal FOUL (1 PF) (Harris 2 FT),"[201145, 203914]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,,,,,202058.0,1.0,0.0,Harris,203914.0,,,,,,
99,PT04M38.00S,2021-12-02T00:27:09.0Z,1,REGULAR,freethrow,1 of 2,[],203914,,,1610612753,7,15,2021-12-02T00:27:09Z,850000,,,0,,G. Harris Free Throw 1 of 2 (1 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
100,PT04M38.00S,2021-12-02T00:27:09.9Z,1,REGULAR,substitution,out,[],201145,,,1610612753,7,15,2021-12-02T00:27:16Z,860000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M38.00S,2021-12-02T00:27:09.9Z,1,REGULAR,substitution,in,[],1630192,,,1610612753,7,15,2021-12-02T00:27:16Z,870000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M38.00S,2021-12-02T00:27:31.5Z,1,REGULAR,freethrow,2 of 2,[],203914,,,1610612753,8,15,2021-12-02T00:27:31Z,880000,,,0,,G. Harris Free Throw 2 of 2 (2 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
103,PT04M16.00S,2021-12-02T00:27:56.1Z,1,REGULAR,2pt,Jump Shot,[],1628420,75.1149802890933,31.61764705882353,1610612743,8,15,2021-12-02T00:28:04Z,890000,-92.0,181.0,1,right,MISS M. Morris 20' pullup Shot - blocked,"[1628420, 203082]",1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,20.34,Missed,,,,,,,,,,,,,,,,,,Ross,203082.0
127,PT04M16.00S,2021-12-02T00:27:56.1Z,1,REGULAR,block,,[],203082,,,1610612743,8,15,2021-12-02T00:31:07Z,895000,,,0,,T. Ross BLOCK (1 BLK),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M08.00S,2021-12-02T00:28:04.1Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,8,15,2021-12-02T00:28:04Z,900000,,,0,,N. Jokic REBOUND (Off:1 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,103.0,8.0,7.0,1.0,,,,,,,,,,,
105,PT04M08.00S,2021-12-02T00:28:03.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203999,94.40999984741211,50.0,1610612743,8,17,2021-12-02T00:28:13Z,910000,0.0,0.0,1,right,N. Jokic putback Layup (4 PTS),[203999],1610612743.0,DEN,putback,,,Jokic,N. Jokic,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
106,PT04M00.00S,2021-12-02T00:28:10.8Z,1,REGULAR,3pt,Jump Shot,[],203914,7.966491458607096,94.36274509803921,1610612753,8,17,2021-12-02T00:28:17Z,920000,-222.0,22.0,1,left,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,22.29,Missed,,,,,,,,,,,,,,,,,,,
107,PT03M56.00S,2021-12-02T00:28:14.8Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,8,17,2021-12-02T00:28:17Z,930000,,,0,,A. Gordon REBOUND (Off:0 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,106.0,2.0,2.0,0.0,,,,,,,,,,,
108,PT03M54.00S,2021-12-02T00:28:17.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",203999,87.20433639947439,55.392156862745104,1610612743,8,17,2021-12-02T00:28:36Z,940000,27.0,68.0,1,right,MISS N. Jokic 7' running pullup Shot - blocked,"[203999, 1629643]",1610612743.0,DEN,running pullup,,,Jokic,N. Jokic,,,,,7.3,Missed,,,,,,,,,,,,,,,,,,Okeke,1629643.0
109,PT03M54.00S,2021-12-02T00:28:17.6Z,1,REGULAR,block,,[],1629643,,,1610612743,8,17,2021-12-02T00:28:20Z,950000,,,0,,C. Okeke BLOCK (1 BLK),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M50.00S,2021-12-02T00:28:21.6Z,1,REGULAR,rebound,defensive,[],1629643,,,1610612753,8,17,2021-12-02T00:28:36Z,960000,,,0,,C. Okeke REBOUND (Off:0 Def:1),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,108.0,1.0,1.0,0.0,,,,,,,,,,,
111,PT03M49.00S,2021-12-02T00:28:25.7Z,1,REGULAR,turnover,out-of-bounds,[],203914,,,1610612753,8,17,2021-12-02T00:29:02Z,970000,,,0,,G. Harris step out-of-bounds TURNOVER (1 TO),[203914],1610612753.0,ORL,step,,,Harris,G. Harris,,,,,,,,,,,,,,,202058.0,,,,,1.0,,,,,
112,PT03M49.00S,2021-12-02T00:28:31.4Z,1,REGULAR,substitution,out,[],1628420,,,1610612743,8,17,2021-12-02T00:28:41Z,980000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M49.00S,2021-12-02T00:28:31.4Z,1,REGULAR,substitution,in,[],1630210,,,1610612743,8,17,2021-12-02T00:28:41Z,990000,,,0,,SUB in: M. Howard,[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M38.00S,2021-12-02T00:29:04.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203932,91.93495400788436,49.50980392156863,1610612743,8,19,2021-12-02T00:29:09Z,1000000,-2.0,23.0,1,right,A. Gordon driving DUNK (4 PTS),[203932],1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,2.34,Made,4.0,,,,,,,,,,,,,,,,,,
115,PT03M37.00S,2021-12-02T00:29:14.9Z,1,REGULAR,stoppage,other,[],0,,,1610612753,8,19,2021-12-02T00:29:14Z,1010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M23.00S,2021-12-02T00:29:27.0Z,1,REGULAR,3pt,Jump Shot,[],203914,6.521024967148489,94.36274509803921,1610612753,11,19,2021-12-02T00:29:32Z,1020000,-222.0,9.0,1,left,G. Harris 3PT  (5 PTS) (T. Ross 1 AST),"[203914, 203082]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,22.2,Made,5.0,T. Ross,203082.0,1.0,,,,,,,,,,,,,,,
118,PT03M06.00S,2021-12-02T00:29:44.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.19776609724047,53.92156862745098,1610612743,11,21,2021-12-02T00:29:52Z,1040000,20.0,21.0,1,right,N. Jokic Layup (6 PTS) (A. Gordon 1 AST),"[203999, 203932]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,2.86,Made,6.0,A. Gordon,203932.0,1.0,,,,,,,,,,,,,,,
120,PT02M48.00S,2021-12-02T00:30:02.3Z,1,REGULAR,3pt,Jump Shot,[],1629643,32.14520367936925,50.0,1610612753,11,21,2021-12-02T00:30:07Z,1060000,0.0,250.0,1,left,MISS C. Okeke 24' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,24.97,Missed,,,,,,,,,,,,,,,,,,,
121,PT02M44.00S,2021-12-02T00:30:06.3Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,11,21,2021-12-02T00:30:07Z,1070000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,120.0,5.0,4.0,1.0,,,,,,,,,,,
122,PT02M42.00S,2021-12-02T00:30:07.6Z,1,REGULAR,turnover,lost ball,[],1629643,,,1610612753,11,21,2021-12-02T00:50:02Z,1080000,,,0,,C. Okeke lost ball TURNOVER (1 TO),"[1629643, 1630210]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,1.0,Howard,1630210.0,,,
123,PT02M42.00S,2021-12-02T00:30:07.6Z,1,REGULAR,steal,,[],1630210,,,1610612743,11,21,2021-12-02T00:30:10Z,1090000,,,0,,M. Howard STEAL (1 STL),[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M39.00S,2021-12-02T00:30:14.7Z,1,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612743,11,21,2021-12-02T00:30:39Z,1100000,,,0,,C. Anthony shooting personal FOUL (1 PF) (Jokic 2 FT),"[1630175, 203999]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,,,203592.0,1.0,0.0,Jokic,203999.0,,,,,,
126,PT02M39.00S,2021-12-02T00:30:42.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,11,21,2021-12-02T00:30:42Z,1120000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT02M39.00S,2021-12-02T00:34:17.9Z,1,REGULAR,substitution,out,[],203914,,,1610612743,11,21,2021-12-02T00:39:01Z,1128750,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT02M39.00S,2021-12-02T00:34:17.9Z,1,REGULAR,substitution,out,[],1628976,,,1610612743,11,21,2021-12-02T00:39:01Z,1129375,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT02M39.00S,2021-12-02T00:34:17.9Z,1,REGULAR,substitution,out,[],1630175,,,1610612743,11,21,2021-12-02T00:39:01Z,1129687,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT02M39.00S,2021-12-02T00:34:17.9Z,1,REGULAR,substitution,in,[],1630181,,,1610612743,11,21,2021-12-02T00:39:01Z,1129843,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT02M39.00S,2021-12-02T00:34:17.9Z,1,REGULAR,substitution,in,[],1629021,,,1610612743,11,21,2021-12-02T00:39:01Z,1129921,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT02M39.00S,2021-12-02T00:34:17.9Z,1,REGULAR,substitution,in,[],1630532,,,1610612743,11,21,2021-12-02T00:39:01Z,1129960,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT02M39.00S,2021-12-02T00:34:17.9Z,1,REGULAR,substitution,out,[],203932,,,1610612743,11,21,2021-12-02T00:39:01Z,1129980,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT02M39.00S,2021-12-02T00:34:17.9Z,1,REGULAR,substitution,in,[],203115,,,1610612743,11,21,2021-12-02T00:39:01Z,1129990,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M39.00S,2021-12-02T00:34:18.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203999,,,1610612743,11,22,2021-12-02T01:53:49Z,1130000,,,0,,N. Jokic Free Throw 1 of 2 (7 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
129,PT02M39.00S,2021-12-02T00:34:18.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203999,,,1610612743,11,22,2021-12-02T01:53:49Z,1140000,,,0,,MISS N. Jokic Free Throw 2 of 2,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
130,PT02M39.00S,2021-12-02T00:34:18.7Z,1,REGULAR,rebound,defensive,[],1629643,,,1610612753,11,22,2021-12-02T01:53:49Z,1150000,,,0,,C. Okeke REBOUND (Off:0 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,129.0,2.0,2.0,0.0,,,,,,,,,,,
160,PT02M28.00S,2021-12-02T00:34:31.0Z,1,REGULAR,3pt,Jump Shot,[],1629021,34.477660972404735,53.18627450980392,1610612753,11,22,2021-12-02T00:39:01Z,1155000,-16.0,272.0,1,left,MISS M. Wagner 27' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,27.21,Missed,,,,,,,,,,,,,,,,,,,
161,PT02M25.00S,2021-12-02T00:34:34.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,11,22,2021-12-02T00:39:01Z,1157500,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,160.0,,,,,,,,,,,,,,
217,PT02M25.00S,2021-12-02T00:34:37.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,11,22,2021-12-02T00:48:05Z,1168750,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT02M25.00S,2021-12-02T00:34:40.8Z,1,REGULAR,substitution,out,[],203999,,,1610612743,11,22,2021-12-02T00:48:30Z,1174375,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT02M25.00S,2021-12-02T00:34:40.8Z,1,REGULAR,substitution,in,[],203210,,,1610612743,11,22,2021-12-02T00:48:30Z,1177187,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M59.00S,2021-12-02T00:34:44.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630267,89.96386333771353,51.225490196078425,1610612743,11,22,2021-12-02T00:51:54Z,1180000,6.0,42.0,1,right,MISS F. Campazzo driving Layup,[1630267],1610612743.0,DEN,driving,,,Campazzo,F. Campazzo,,,,,4.22,Missed,,,,,,,,,,,,,,,,,,,
134,PT01M51.00S,2021-12-02T00:34:52.1Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,11,22,2021-12-02T00:38:14Z,1190000,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,133.0,1.0,1.0,0.0,,,,,,,,,,,
135,PT01M47.00S,2021-12-02T00:35:00.5Z,1,REGULAR,turnover,traveling,[],203082,,,1610612753,11,22,2021-12-02T00:37:50Z,1200000,,,0,,T. Ross traveling TURNOVER (1 TO),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,1.0,,,,,
136,PT01M33.00S,2021-12-02T00:35:24.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203210,80.1084099868594,49.26470588235294,1610612743,11,24,2021-12-02T00:35:34Z,1210000,-4.0,134.0,1,right,J. Green 13' Jump Shot (2 PTS) (W. Barton 1 AST),"[203210, 203115]",1610612743.0,DEN,,,,Green,J. Green,,,,,13.46,Made,2.0,W. Barton,203115.0,1.0,,,,,,,,,,,,,,,
137,PT01M15.00S,2021-12-02T00:35:42.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629021,12.434296977660972,50.49019607843137,1610612753,11,24,2021-12-02T00:40:23Z,1220000,-2.0,64.0,1,left,MISS M. Wagner 6' Jump Shot - blocked,"[1629021, 1630192]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,6.44,Missed,,,,,,,,,,,,,,,,,,Nnaji,1630192.0
138,PT01M15.00S,2021-12-02T00:35:42.8Z,1,REGULAR,block,,[],1630192,,,1610612753,11,24,2021-12-02T00:40:23Z,1230000,,,0,,Z. Nnaji BLOCK (1 BLK),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M15.00S,2021-12-02T00:35:42.8Z,1,REGULAR,rebound,defensive,[],1630192,,,1610612743,11,24,2021-12-02T00:55:05Z,1240000,,,0,,Z. Nnaji REBOUND (Off:0 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,137.0,1.0,1.0,0.0,,,,,,,,,,,
140,PT01M09.00S,2021-12-02T00:36:03.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203210,91.93495400788436,51.71568627450981,1610612743,11,26,2021-12-02T00:53:57Z,1250000,9.0,23.0,1,right,J. Green driving Layup (4 PTS),[203210],1610612743.0,DEN,driving,,,Green,J. Green,,,,,2.48,Made,4.0,,,,,,,,,,,,,,,,,,
141,PT00M49.40S,2021-12-02T00:36:10.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,5.732588699080158,50.0,1610612753,13,26,2021-12-02T00:37:13Z,1260000,0.0,1.0,1,left,M. Wagner Layup (2 PTS) (T. Ross 2 AST),"[1629021, 203082]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,0.14,Made,2.0,T. Ross,203082.0,2.0,,,,,,,,,,,,,,,
143,PT00M31.40S,2021-12-02T00:36:28.3Z,1,REGULAR,3pt,Jump Shot,[],1630192,90.48948751642575,94.85294117647058,1610612743,13,29,2021-12-02T00:36:39Z,1280000,224.0,37.0,1,right,Z. Nnaji 3PT  (3 PTS) (W. Barton 2 AST),"[1630192, 203115]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,22.73,Made,3.0,W. Barton,203115.0,2.0,,,,,,,,,,,,,,,
153,PT00M13.10S,2021-12-02T00:36:54.3Z,1,REGULAR,foul,personal,[],1630267,,,1610612753,13,29,2021-12-02T00:37:02Z,1300000,,,0,,F. Campazzo personal FOUL (1 PF),"[1630267, 1630181]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Hampton,1630181.0,,,,,,
155,PT00M07.40S,2021-12-02T00:37:15.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629021,6.389618922470433,51.9607843137255,1610612753,15,29,2021-12-02T00:37:22Z,1320000,-10.0,8.0,1,left,M. Wagner driving DUNK (4 PTS) (R. Hampton 1 AST),"[1629021, 1630181]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,1.24,Made,4.0,R. Hampton,1630181.0,1.0,,,,,,,,,,,,,,,
157,PT00M00.00S,2021-12-02T00:37:29.3Z,1,REGULAR,2pt,Jump Shot,[],203115,75.24638633377135,25.245098039215684,1610612743,15,29,2021-12-02T01:03:33Z,1340000,-124.0,180.0,1,right,MISS W. Barton 21' pullup Shot,[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,21.86,Missed,,,,,,,,,,,,,,,,,,,
158,PT00M00.00S,2021-12-02T00:37:29.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,15,29,2021-12-02T00:37:40Z,1350000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,157.0,,,,,,,,,,,,,,
159,PT00M00.00S,2021-12-02T00:37:36.7Z,1,REGULAR,period,end,[],0,,,1610612743,15,29,2021-12-02T00:37:36Z,1360000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2021-12-02T00:40:13.4Z,2,REGULAR,period,start,[],0,,,1610612753,15,29,2021-12-02T00:40:13Z,1370000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M44.00S,2021-12-02T00:40:28.8Z,2,REGULAR,2pt,Jump Shot,[],203082,18.2161629434954,71.81372549019608,1610612753,17,29,2021-12-02T00:40:34Z,1380000,-109.0,119.0,1,left,T. Ross 16' pullup Jump Shot (2 PTS) (F. Wagner 1 AST),"[203082, 1630532]",1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,16.12,Made,2.0,F. Wagner,1630532.0,1.0,,,,,,,,,,,,,,,
167,PT11M27.00S,2021-12-02T00:40:44.8Z,2,REGULAR,3pt,Jump Shot,[],1630210,73.01248357424441,14.215686274509803,1610612743,17,32,2021-12-02T00:40:50Z,1400000,-179.0,201.0,1,right,M. Howard 26' 3PT  (3 PTS) (W. Barton 3 AST),"[1630210, 203115]",1610612743.0,DEN,,,,Howard,M. Howard,,,,,26.92,Made,3.0,W. Barton,203115.0,3.0,,,,,,,,,,,,,,,
169,PT11M14.00S,2021-12-02T00:41:01.4Z,2,REGULAR,foul,personal,['2freethrow'],203210,,,1610612753,17,32,2021-12-02T00:41:19Z,1420000,,,0,,J. Green shooting personal FOUL (1 PF) (Wagner 2 FT),"[203210, 1630532]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,,,,,203592.0,1.0,0.0,Wagner,1630532.0,,,,,,
171,PT11M14.00S,2021-12-02T00:41:26.8Z,2,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,18,32,2021-12-02T00:41:26Z,1440000,,,0,,F. Wagner Free Throw 1 of 2 (5 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
172,PT11M14.00S,2021-12-02T00:41:39.6Z,2,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,19,32,2021-12-02T00:41:39Z,1450000,,,0,,F. Wagner Free Throw 2 of 2 (6 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
173,PT11M01.00S,2021-12-02T00:41:52.9Z,2,REGULAR,3pt,Jump Shot,[],1630210,72.7496714848883,14.705882352941178,1610612743,19,32,2021-12-02T00:41:59Z,1460000,-176.0,204.0,1,right,MISS M. Howard 26' 3PT,[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,26.95,Missed,,,,,,,,,,,,,,,,,,,
174,PT10M57.00S,2021-12-02T00:41:56.9Z,2,REGULAR,rebound,defensive,[],1630181,,,1610612753,19,32,2021-12-02T00:41:59Z,1470000,,,0,,R. Hampton REBOUND (Off:0 Def:1),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,173.0,1.0,1.0,0.0,,,,,,,,,,,
175,PT10M41.00S,2021-12-02T00:42:13.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629643,7.703679369250986,50.73529411764706,1610612753,21,32,2021-12-02T01:03:47Z,1480000,-4.0,20.0,1,left,C. Okeke driving DUNK (2 PTS),[1629643],1610612753.0,ORL,driving,,,Okeke,C. Okeke,,,,,2.02,Made,2.0,,,,,,,,,,,,,,,,,,
176,PT10M19.00S,2021-12-02T00:42:34.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,88.51839684625493,44.36274509803921,1610612743,21,32,2021-12-02T00:42:40Z,1490000,-28.0,55.0,1,right,MISS W. Barton 6' bank Shot,[203115],1610612743.0,DEN,bank,,,Barton,W. Barton,,,,,6.22,Missed,,,,,,,,,,,,,,,,,,,
177,PT10M17.00S,2021-12-02T00:42:36.7Z,2,REGULAR,rebound,defensive,[],1630181,,,1610612753,21,32,2021-12-02T00:42:40Z,1500000,,,0,,R. Hampton REBOUND (Off:0 Def:2),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,176.0,2.0,2.0,0.0,,,,,,,,,,,
178,PT10M13.00S,2021-12-02T00:42:40.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630181,10.5946123521682,50.0,1610612753,23,32,2021-12-02T01:04:27Z,1510000,0.0,47.0,1,left,R. Hampton running Layup (2 PTS),[1630181],1610612753.0,ORL,running,,,Hampton,R. Hampton,,,,,4.71,Made,2.0,,,,,,,,,,,,,,,,,,
179,PT10M03.00S,2021-12-02T00:42:51.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630267,90.3580814717477,50.73529411764706,1610612743,23,34,2021-12-02T00:42:57Z,1520000,4.0,38.0,1,right,F. Campazzo driving reverse Layup (2 PTS),[1630267],1610612743.0,DEN,driving reverse,,,Campazzo,F. Campazzo,,,,,3.83,Made,2.0,,,,,,,,,,,,,,,,,,
180,PT09M49.00S,2021-12-02T00:43:09.3Z,2,REGULAR,turnover,traveling,[],1630532,,,1610612753,23,34,2021-12-02T00:43:14Z,1530000,,,0,,F. Wagner traveling TURNOVER (1 TO),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,203592.0,,,,,1.0,,,,,
