actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
461,PT03M46.00S,2022-01-29T01:47:23.2Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612765,84,69,2022-01-29T01:47:25Z,4520000,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,460.0,,,,,,,,,2.0,2.0,0.0,,,,,,,
462,PT03M40.00S,2022-01-29T01:47:29.6Z,3,REGULAR,turnover,lost ball,[],1630595,,,1610612765,84,69,2022-01-29T01:47:35Z,4530000,,,0,,C. Cunningham lost ball TURNOVER (2 TO),"[1630595, 203914]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,2.0,Harris,203914.0,,,,,,,,,,,,,,
463,PT03M40.00S,2022-01-29T01:47:29.6Z,3,REGULAR,steal,,[],203914,,,1610612753,84,69,2022-01-29T01:47:31Z,4540000,,,0,,G. Harris STEAL (1 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M32.00S,2022-01-29T01:47:37.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628964,74.06373193166885,35.53921568627451,1610612753,86,69,2022-01-29T01:47:59Z,4550000,-72.0,191.0,1,right,M. Bamba 20' pullup Jump Shot (14 PTS) (G. Harris 3 AST),"[1628964, 203914]",1610612753.0,ORL,pullup,,,Bamba,M. Bamba,,,,,20.45,Made,,,,,,14.0,G. Harris,203914.0,3.0,,,,,,,,,,
465,PT03M11.00S,2022-01-29T01:47:57.4Z,3,REGULAR,3pt,Jump Shot,[],1630180,29.25427069645204,68.13725490196079,1610612765,86,69,2022-01-29T01:48:03Z,4560000,-91.0,222.0,1,left,MISS S. Bey 24' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,24.03,Missed,,,,,,,,,,,,,,,,,,,
466,PT03M11.00S,2022-01-29T01:47:57.4Z,3,REGULAR,rebound,defensive,[],203082,,,1610612753,86,69,2022-01-29T01:48:03Z,4570000,,,0,,T. Ross REBOUND (Off:0 Def:2),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,465.0,,,,,,,,,2.0,2.0,0.0,,,,,,,
467,PT03M04.00S,2022-01-29T01:48:05.8Z,3,REGULAR,3pt,Jump Shot,[],1630175,90.3580814717477,1.4705882352941175,1610612753,86,69,2022-01-29T01:48:15Z,4580000,-243.0,38.0,1,right,MISS C. Anthony 24' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,24.56,Missed,,,,,,,,,,,,,,,,,,,
468,PT03M00.00S,2022-01-29T01:48:09.8Z,3,REGULAR,rebound,defensive,[],1626168,,,1610612765,86,69,2022-01-29T01:48:15Z,4590000,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,467.0,,,,,,,,,1.0,1.0,0.0,,,,,,,
469,PT02M52.00S,2022-01-29T01:48:17.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,15.325229960578188,50.245098039215684,1610612765,86,69,2022-01-29T01:55:34Z,4600000,-1.0,92.0,1,left,MISS K. Hayes 9' pullup Shot - blocked,"[1630165, 1628964]",1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,9.16,Missed,,,,,,,,,,,,,,,,,Bamba,1628964.0,
470,PT02M52.00S,2022-01-29T01:48:17.0Z,3,REGULAR,block,,[],1628964,,,1610612765,86,69,2022-01-29T01:48:20Z,4610000,,,0,,M. Bamba BLOCK (2 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M52.00S,2022-01-29T01:48:17.0Z,3,REGULAR,rebound,offensive,[],1630180,,,1610612765,86,69,2022-01-29T01:49:00Z,4620000,,,0,,S. Bey REBOUND (Off:3 Def:1),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,469.0,,,,,,,,,4.0,1.0,3.0,,,,,,,
472,PT02M52.00S,2022-01-29T01:48:26.3Z,3,REGULAR,foul,personal,['2freethrow'],1629643,,,1610612765,86,69,2022-01-29T01:48:47Z,4630000,,,0,,C. Okeke shooting personal FOUL (1 PF) (Bey 2 FT),"[1629643, 1630180]",1610612753.0,ORL,shooting,,,Okeke,C. Okeke,,,,,,,,202041.0,,,,,,,,,,,1.0,0.0,Bey,1630180.0,,,
475,PT02M52.00S,2022-01-29T01:48:41.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612765,86,69,2022-01-29T01:48:41Z,4650000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M52.00S,2022-01-29T01:49:16.1Z,3,REGULAR,substitution,out,[],1630175,,,1610612765,86,69,2022-01-29T01:51:15Z,4660000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M52.00S,2022-01-29T01:49:16.1Z,3,REGULAR,substitution,out,[],1630595,,,1610612765,86,69,2022-01-29T01:51:15Z,4670000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M52.00S,2022-01-29T01:49:16.1Z,3,REGULAR,substitution,in,[],1630591,,,1610612765,86,69,2022-01-29T01:51:15Z,4680000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M52.00S,2022-01-29T01:49:16.1Z,3,REGULAR,substitution,in,[],1628402,,,1610612765,86,69,2022-01-29T01:51:15Z,4690000,,,0,,SUB in: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M52.00S,2022-01-29T01:51:23.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630180,,,1610612765,86,70,2022-01-29T01:51:23Z,4700000,,,0,,S. Bey Free Throw 1 of 2 (14 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,,,,,,14.0,,,,,,,,,,,,,
481,PT02M52.00S,2022-01-29T01:51:37.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630180,,,1610612765,86,71,2022-01-29T01:51:37Z,4710000,,,0,,S. Bey Free Throw 2 of 2 (15 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,,,,,,15.0,,,,,,,,,,,,,
482,PT02M32.00S,2022-01-29T01:52:00.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628964,90.62089356110381,52.94117647058824,1610612753,88,71,2022-01-29T01:52:13Z,4720000,15.0,36.0,1,right,M. Bamba reverse DUNK (16 PTS) (T. Ross 2 AST),"[1628964, 203082]",1610612753.0,ORL,reverse,,,Bamba,M. Bamba,,,,,3.86,Made,,,,,,16.0,T. Ross,203082.0,2.0,,,,,,,,,,
489,PT02M09.00S,2022-01-29T01:52:23.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626168,17.821944809461236,45.34313725490196,1610612765,88,71,2022-01-29T01:56:26Z,4740000,23.0,115.0,1,left,MISS T. Lyles 11' turnaround fadeaway bank Shot,[1626168],1610612765.0,DET,turnaround fadeaway bank,,,Lyles,T. Lyles,,,,,11.73,Missed,,,,,,,,,,,,,,,,,,,
490,PT02M06.00S,2022-01-29T01:52:26.5Z,3,REGULAR,rebound,defensive,[],203914,,,1610612753,88,71,2022-01-29T01:52:29Z,4750000,,,0,,G. Harris REBOUND (Off:0 Def:2),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,489.0,,,,,,,,,2.0,2.0,0.0,,,,,,,
491,PT01M47.00S,2022-01-29T01:52:44.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629643,89.56964520367937,38.48039215686275,1610612753,90,71,2022-01-29T01:52:50Z,4760000,-58.0,46.0,1,right,C. Okeke 7' driving floating bank Jump Shot (13 PTS) (G. Harris 4 AST),"[1629643, 203914]",1610612753.0,ORL,driving floating bank,,,Okeke,C. Okeke,,,,,7.34,Made,,,,,,13.0,G. Harris,203914.0,4.0,,,,,,,,,,
493,PT01M35.00S,2022-01-29T01:52:57.4Z,3,REGULAR,3pt,Jump Shot,[],1626168,30.305519053876477,65.68627450980392,1610612765,90,74,2022-01-29T01:53:02Z,4780000,-78.0,232.0,1,left,T. Lyles 24' 3PT  (13 PTS) (K. Hayes 3 AST),"[1626168, 1630165]",1610612765.0,DET,,,,Lyles,T. Lyles,,,,,24.53,Made,,,,,,13.0,K. Hayes,1630165.0,3.0,,,,,,,,,,
495,PT01M19.00S,2022-01-29T01:53:20.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,90,74,2022-01-29T01:53:20Z,4800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT01M19.00S,2022-01-29T01:53:22.5Z,3,REGULAR,substitution,out,[],1630180,,,1610612753,90,74,2022-01-29T01:53:26Z,4810000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT01M19.00S,2022-01-29T01:53:22.5Z,3,REGULAR,substitution,in,[],1628367,,,1610612753,90,74,2022-01-29T01:53:26Z,4820000,,,0,,SUB in: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT01M09.00S,2022-01-29T01:53:43.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629643,93.51182654402102,50.73529411764706,1610612753,92,74,2022-01-29T01:53:51Z,4830000,4.0,8.0,1,right,C. Okeke driving Layup (15 PTS) (G. Harris 5 AST),"[1629643, 203914]",1610612753.0,ORL,driving,,,Okeke,C. Okeke,,,,,0.93,Made,,,,,,15.0,G. Harris,203914.0,5.0,,,,,,,,,,
500,PT00M54.80S,2022-01-29T01:53:56.6Z,3,REGULAR,3pt,Jump Shot,[],1626168,31.225361366622867,44.6078431372549,1610612765,92,74,2022-01-29T01:54:01Z,4850000,27.0,241.0,1,left,MISS T. Lyles 24' 3PT,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,24.25,Missed,,,,,,,,,,,,,,,,,,,
501,PT00M52.70S,2022-01-29T01:53:58.7Z,3,REGULAR,rebound,defensive,[],203082,,,1610612753,92,74,2022-01-29T01:54:01Z,4860000,,,0,,T. Ross REBOUND (Off:0 Def:3),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,500.0,,,,,,,,,3.0,3.0,0.0,,,,,,,
502,PT00M46.80S,2022-01-29T01:54:05.4Z,3,REGULAR,turnover,bad pass,[],1630591,,,1610612753,92,74,2022-01-29T01:54:13Z,4870000,,,0,,J. Suggs bad pass TURNOVER (3 TO),"[1630591, 1626168]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,3.0,Lyles,1626168.0,,,,,,,,,,,,,,
503,PT00M46.80S,2022-01-29T01:54:05.4Z,3,REGULAR,steal,,[],1626168,,,1610612765,92,74,2022-01-29T01:54:07Z,4880000,,,0,,T. Lyles STEAL (2 STL),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT00M43.50S,2022-01-29T01:54:10.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628964,,,1610612765,92,74,2022-01-29T01:54:24Z,4890000,,,0,,M. Bamba shooting personal FOUL (3 PF) (Lyles 2 FT),"[1628964, 1626168]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,,,,1627964.0,,,,,,,,,,,3.0,0.0,Lyles,1626168.0,,,
506,PT00M43.50S,2022-01-29T01:54:43.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626168,,,1610612765,92,74,2022-01-29T01:54:43Z,4910000,,,0,,MISS T. Lyles Free Throw 1 of 2,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,Missed,,,,,,,,,,,,,,,,,,,
507,PT00M43.50S,2022-01-29T01:54:43.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,92,74,2022-01-29T01:54:43Z,4920000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,506.0,,,,,,,,,,,,,,,,,,
508,PT00M43.50S,2022-01-29T01:55:04.3Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1626168,,,1610612765,92,75,2022-01-29T01:55:04Z,4930000,,,0,,T. Lyles Free Throw 2 of 2 (14 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,Made,,,,,,14.0,,,,,,,,,,,,,
509,PT00M29.10S,2022-01-29T01:55:19.6Z,3,REGULAR,3pt,Jump Shot,[],1630591,68.15045992115637,19.11764705882353,1610612753,92,75,2022-01-29T01:55:25Z,4940000,-154.0,247.0,1,right,MISS J. Suggs 29' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,29.12,Missed,,,,,,,,,,,,,,,,,,,
510,PT00M24.60S,2022-01-29T01:55:24.1Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612765,92,75,2022-01-29T01:55:25Z,4950000,,,0,,K. Hayes REBOUND (Off:0 Def:3),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,509.0,,,,,,,,,3.0,3.0,0.0,,,,,,,
511,PT00M22.90S,2022-01-29T01:55:25.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203585,6.389618922470433,47.05882352941176,1610612765,92,75,2022-01-29T01:55:34Z,4960000,15.0,8.0,1,left,MISS R. McGruder running DUNK - blocked,"[203585, 1630591]",1610612765.0,DET,running,,,McGruder,R. McGruder,,,,,1.65,Missed,,,,,,,,,,,,,,,,,Suggs,1630591.0,
512,PT00M22.90S,2022-01-29T01:55:25.7Z,3,REGULAR,block,,[],1630591,,,1610612765,92,75,2022-01-29T01:55:28Z,4970000,,,0,,J. Suggs BLOCK (1 BLK),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT00M19.00S,2022-01-29T01:55:29.6Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,92,75,2022-01-29T01:55:29Z,4980000,,,0,,C. Okeke REBOUND (Off:0 Def:3),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,511.0,,,,,,,,,3.0,3.0,0.0,,,,,,,
514,PT00M01.40S,2022-01-29T01:55:47.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203082,84.05059132720105,47.794117647058826,1610612753,92,75,2022-01-29T01:56:07Z,4990000,-11.0,97.0,1,right,MISS T. Ross 9' driving Hook - blocked,"[203082, 1626168]",1610612753.0,ORL,driving,,,Ross,T. Ross,,,,,9.8,Missed,,,,,,,,,,,,,,,,,Lyles,1626168.0,
515,PT00M01.40S,2022-01-29T01:55:47.2Z,3,REGULAR,block,,[],1626168,,,1610612753,92,75,2022-01-29T01:55:50Z,5000000,,,0,,T. Lyles BLOCK (1 BLK),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT00M01.40S,2022-01-29T01:55:47.2Z,3,REGULAR,rebound,defensive,[],1628367,,,1610612765,92,75,2022-01-29T01:56:07Z,5010000,,,0,,J. Jackson REBOUND (Off:0 Def:5),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,514.0,,,,,,,,,5.0,5.0,0.0,,,,,,,
517,PT00M00.00S,2022-01-29T01:55:55.3Z,3,REGULAR,period,end,[],0,,,1610612765,92,75,2022-01-29T01:55:55Z,5020000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2022-01-29T01:56:30.5Z,4,REGULAR,substitution,out,['startperiod'],1628964,,,1610612765,92,75,2022-01-29T01:58:31Z,5030000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2022-01-29T01:56:30.5Z,4,REGULAR,substitution,in,['startperiod'],1628976,,,1610612765,92,75,2022-01-29T01:58:31Z,5040000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2022-01-29T01:58:40.8Z,4,REGULAR,period,start,[],0,,,1610612753,92,75,2022-01-29T01:58:40Z,5050000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT11M46.00S,2022-01-29T01:58:54.8Z,4,REGULAR,3pt,Jump Shot,[],203082,68.01905387647832,33.57843137254902,1610612753,95,75,2022-01-29T01:59:01Z,5060000,-82.0,248.0,1,right,T. Ross 26' 3PT  (12 PTS) (J. Suggs 4 AST),"[203082, 1630591]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,26.13,Made,,,,,,12.0,J. Suggs,1630591.0,4.0,,,,,,,,,,
523,PT11M19.00S,2022-01-29T01:59:20.8Z,4,REGULAR,turnover,bad pass,[],1628402,,,1610612765,95,75,2022-01-29T01:59:26Z,5080000,,,0,,F. Jackson bad pass TURNOVER (1 TO),"[1628402, 1628976]",1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,1.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,
524,PT11M19.00S,2022-01-29T01:59:20.8Z,4,REGULAR,steal,,[],1628976,,,1610612753,95,75,2022-01-29T01:59:23Z,5090000,,,0,,W. Carter Jr. STEAL (1 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT11M00.00S,2022-01-29T01:59:40.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203082,65.78515111695138,63.48039215686274,1610612753,98,75,2022-01-29T02:00:43Z,5100000,67.0,269.0,1,right,T. Ross 27' 3PT pullup (15 PTS),[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,27.74,Made,,,,,,15.0,,,,,,,,,,,,,
526,PT10M41.00S,2022-01-29T02:00:02.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,98,75,2022-01-29T02:00:02Z,5110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT10M32.00S,2022-01-29T02:00:23.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,18.2161629434954,58.57843137254902,1610612765,98,77,2022-01-29T02:00:30Z,5120000,-43.0,119.0,1,left,K. Hayes 12' pullup bank Jump Shot (9 PTS),[1630165],1610612765.0,DET,pullup bank,,,Hayes,K. Hayes,,,,,12.62,Made,,,,,,9.0,,,,,,,,,,,,,
528,PT10M23.00S,2022-01-29T02:00:32.0Z,4,REGULAR,3pt,Jump Shot,[],1628976,65.78515111695138,45.09803921568628,1610612753,98,77,2022-01-29T02:00:39Z,5130000,-25.0,269.0,1,right,MISS W. Carter Jr. 27' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,27.02,Missed,,,,,,,,,,,,,,,,,,,
529,PT10M20.00S,2022-01-29T02:00:35.8Z,4,REGULAR,rebound,offensive,[],203914,,,1610612753,98,77,2022-01-29T02:00:35Z,5140000,,,0,,G. Harris REBOUND (Off:1 Def:2),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,528.0,,,,,,,,,3.0,2.0,1.0,,,,,,,
530,PT10M12.00S,2022-01-29T02:00:43.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203082,69.87516425755584,82.62101715686273,1610612753,101,77,2022-01-29T02:00:55Z,5150000,163.0,231.0,1,right,T. Ross 28' 3PT  (18 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,28.25,Made,,,,,,18.0,,,,,,,,,,,,,
531,PT10M11.00S,2022-01-29T02:00:53.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,101,77,2022-01-29T02:00:53Z,5160000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M50.00S,2022-01-29T02:03:59.7Z,4,REGULAR,3pt,Jump Shot,[],1628402,10.988830486202366,2.696078431372549,1610612765,101,77,2022-01-29T02:04:06Z,5170000,237.0,51.0,1,left,MISS F. Jackson 24' 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,24.19,Missed,,,,,,,,,,,,,,,,,,,
533,PT09M49.00S,2022-01-29T02:04:03.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,101,77,2022-01-29T02:04:03Z,5180000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,532.0,,,,,,,,,,,,,,,,,,
534,PT09M49.00S,2022-01-29T02:04:04.9Z,4,REGULAR,foul,personal,[],1630591,,,1610612765,101,77,2022-01-29T02:04:19Z,5190000,,,0,,J. Suggs loose ball personal FOUL (2 PF),"[1630591, 1626168]",1610612753.0,ORL,loose ball,,,Suggs,J. Suggs,,,,,,,,1628951.0,,,,,,,,,,,2.0,0.0,Lyles,1626168.0,,,
536,PT09M42.00S,2022-01-29T02:04:31.8Z,4,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612765,101,77,2022-01-29T02:04:48Z,5210000,,,0,,J. Suggs shooting personal FOUL (3 PF) (Lyles 2 FT),"[1630591, 1626168]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,,,,202041.0,,,,,,,,,,,3.0,0.0,Lyles,1626168.0,,,
538,PT09M42.00S,2022-01-29T02:04:55.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1626168,,,1610612765,101,78,2022-01-29T02:04:55Z,5230000,,,0,,T. Lyles Free Throw 1 of 2 (15 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,Made,,,,,,15.0,,,,,,,,,,,,,
539,PT09M42.00S,2022-01-29T02:05:12.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1626168,,,1610612765,101,79,2022-01-29T02:05:12Z,5240000,,,0,,T. Lyles Free Throw 2 of 2 (16 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,Made,,,,,,16.0,,,,,,,,,,,,,
540,PT09M27.00S,2022-01-29T02:05:31.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,92.85479632063075,47.549019607843135,1610612753,103,79,2022-01-29T02:05:38Z,5250000,-12.0,15.0,1,right,W. Carter Jr. alley-oop DUNK (9 PTS) (G. Harris 6 AST),"[1628976, 203914]",1610612753.0,ORL,alley-oop,,,Carter Jr.,W. Carter Jr.,,,,,1.92,Made,,,,,,9.0,G. Harris,203914.0,6.0,,,,,,,,,,
542,PT09M14.00S,2022-01-29T02:05:51.2Z,4,REGULAR,foul,personal,['3freethrow'],1628976,,,1610612765,103,79,2022-01-29T02:06:14Z,5270000,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Jackson 3 FT),"[1628976, 1628402]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,,,,202041.0,,,,,,,,,,,1.0,0.0,Jackson,1628402.0,,,
544,PT09M14.00S,2022-01-29T02:06:28.9Z,4,REGULAR,freethrow,1 of 3,[],1628402,,,1610612765,103,79,2022-01-29T02:06:28Z,5290000,,,0,,MISS F. Jackson Free Throw 1 of 3,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
545,PT09M14.00S,2022-01-29T02:06:28.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,103,79,2022-01-29T02:06:28Z,5300000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,544.0,,,,,,,,,,,,,,,,,,
546,PT09M14.00S,2022-01-29T02:06:45.0Z,4,REGULAR,freethrow,2 of 3,[],1628402,,,1610612765,103,79,2022-01-29T02:06:45Z,5310000,,,0,,MISS F. Jackson Free Throw 2 of 3,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
547,PT09M14.00S,2022-01-29T02:06:45.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,103,79,2022-01-29T02:06:45Z,5320000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,546.0,,,,,,,,,,,,,,,,,,
548,PT09M14.00S,2022-01-29T02:07:01.5Z,4,REGULAR,freethrow,3 of 3,[],1628402,,,1610612765,103,80,2022-01-29T02:07:01Z,5330000,,,0,,F. Jackson Free Throw 3 of 3 (6 PTS),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,Made,,,,,,6.0,,,,,,,,,,,,,
549,PT09M00.00S,2022-01-29T02:07:21.9Z,4,REGULAR,turnover,bad pass,[],1630591,,,1610612753,103,80,2022-01-29T02:07:32Z,5340000,,,0,,J. Suggs bad pass TURNOVER (4 TO),"[1630591, 1628367]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,4.0,Jackson,1628367.0,,,,,,,,,,,,,,
550,PT09M00.00S,2022-01-29T02:07:21.9Z,4,REGULAR,steal,,[],1628367,,,1610612765,103,80,2022-01-29T02:07:24Z,5350000,,,0,,J. Jackson STEAL (3 STL),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M55.00S,2022-01-29T02:07:27.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203585,6.783837056504599,94.36274509803921,1610612765,103,80,2022-01-29T02:07:36Z,5360000,-222.0,11.0,1,left,MISS R. McGruder running 3PT,[203585],1610612765.0,DET,running,,,McGruder,R. McGruder,,,,,22.21,Missed,,,,,,,,,,,,,,,,,,,
552,PT08M52.00S,2022-01-29T02:07:30.2Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,103,80,2022-01-29T02:07:30Z,5370000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:8),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,551.0,,,,,,,,,10.0,8.0,2.0,,,,,,,
553,PT08M32.00S,2022-01-29T02:07:50.2Z,4,REGULAR,3pt,Jump Shot,[],203082,69.72733245729303,77.69607843137256,1610612753,103,80,2022-01-29T02:07:57Z,5380000,138.0,232.0,1,right,MISS T. Ross 27' 3PT - blocked,"[203082, 1626168]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,27.03,Missed,,,,,,,,,,,,,,,,,Lyles,1626168.0,
