actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
179,PT09M21.00S,2022-01-31T00:42:11.6Z,2,REGULAR,block,,[],1628467,,,1610612753,31,36,2022-01-31T00:42:13Z,1760000,,,0,,M. Kleber BLOCK (1 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT09M21.00S,2022-01-31T00:42:11.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,31,36,2022-01-31T00:42:16Z,1770000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,178.0,,,,,,,,,,,,,,
181,PT09M21.00S,2022-01-31T00:42:17.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,31,36,2022-01-31T00:42:17Z,1780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M18.00S,2022-01-31T00:42:26.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203914,7.178055190538765,2.450980392156863,1610612753,34,36,2022-01-31T00:42:30Z,1790000,238.0,15.0,1,left,G. Harris 3PT  (3 PTS) (C. Okeke 1 AST),"[203914, 1629643]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,23.82,Made,3.0,C. Okeke,1629643.0,1.0,,,,,,,,,,,,,,,
184,PT08M48.00S,2022-01-31T00:42:55.9Z,2,REGULAR,3pt,Jump Shot,[],1630182,91.27792378449409,3.431372549019608,1610612742,34,39,2022-01-31T00:43:00Z,1810000,-233.0,29.0,1,right,J. Green 3PT  (7 PTS) (F. Ntilikina 1 AST),"[1630182, 1628373]",1610612742.0,DAL,,,,Green,J. Green,,,,,23.47,Made,7.0,F. Ntilikina,1628373.0,1.0,,,,,,,,,,,,,,,
186,PT08M37.00S,2022-01-31T00:43:10.0Z,2,REGULAR,foul,personal,['2freethrow'],1630182,,,1610612753,34,39,2022-01-31T00:43:22Z,1830000,,,0,,J. Green shooting personal FOUL (1 PF) (Wagner 2 FT),"[1630182, 1629021]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,,,,,,,,,,,1626300.0,,,,1.0,0.0,Wagner,1629021.0,,,
188,PT08M37.00S,2022-01-31T00:43:37.1Z,2,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,35,39,2022-01-31T00:43:37Z,1850000,,,0,,M. Wagner Free Throw 1 of 2 (3 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
189,PT08M37.00S,2022-01-31T00:43:38.2Z,2,REGULAR,substitution,out,[],1630182,,,1610612753,35,39,2022-01-31T00:43:51Z,1860000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M37.00S,2022-01-31T00:43:38.2Z,2,REGULAR,substitution,out,[],1628373,,,1610612753,35,39,2022-01-31T00:43:51Z,1870000,,,0,,SUB out: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M37.00S,2022-01-31T00:43:38.2Z,2,REGULAR,substitution,in,[],1627827,,,1610612753,35,39,2022-01-31T00:43:51Z,1880000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M37.00S,2022-01-31T00:43:38.2Z,2,REGULAR,substitution,in,[],203493,,,1610612753,35,39,2022-01-31T00:43:51Z,1890000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M37.00S,2022-01-31T00:44:02.6Z,2,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,36,39,2022-01-31T00:44:02Z,1900000,,,0,,M. Wagner Free Throw 2 of 2 (4 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
194,PT08M17.00S,2022-01-31T00:44:24.8Z,2,REGULAR,3pt,Jump Shot,[],203493,75.3777923784494,86.02941176470588,1610612742,36,39,2022-01-31T00:44:30Z,1910000,180.0,179.0,1,right,MISS R. Bullock 25' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,,
195,PT08M16.00S,2022-01-31T00:44:25.8Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,36,39,2022-01-31T00:44:30Z,1920000,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,194.0,1.0,0.0,1.0,,,,,,,,,,,
196,PT08M16.00S,2022-01-31T00:44:28.9Z,2,REGULAR,foul,personal,['2freethrow'],1629643,,,1610612742,36,39,2022-01-31T00:44:34Z,1930000,,,0,,C. Okeke shooting personal FOUL (1 PF) (Powell 2 FT),"[1629643, 203939]",1610612753.0,ORL,shooting,,,Okeke,C. Okeke,,,,,,,,,,,,,,,1626300.0,,,,1.0,0.0,Powell,203939.0,,,
198,PT08M16.00S,2022-01-31T00:44:50.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,36,39,2022-01-31T00:50:09Z,1950000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M16.00S,2022-01-31T00:45:04.2Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612742,36,39,2022-01-31T00:46:11Z,1960000,,,0,,,[],1610612753.0,ORL,support,,,,,,,,,,,,,,,,,,,202049.0,,,,,,,,,,
200,PT08M16.00S,2022-01-31T00:47:49.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203939,,,1610612742,36,40,2022-01-31T00:47:49Z,1970000,,,0,,D. Powell Free Throw 1 of 2 (5 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
201,PT08M16.00S,2022-01-31T00:48:07.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203939,,,1610612742,36,41,2022-01-31T00:48:07Z,1980000,,,0,,D. Powell Free Throw 2 of 2 (6 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
202,PT08M07.00S,2022-01-31T00:48:18.6Z,2,REGULAR,3pt,Jump Shot,[],1629643,23.73521681997372,10.049019607843137,1610612753,39,41,2022-01-31T00:48:33Z,1990000,200.0,171.0,1,left,C. Okeke 26' 3PT  (8 PTS) (J. Suggs 3 AST),"[1629643, 1630591]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,26.27,Made,8.0,J. Suggs,1630591.0,3.0,,,,,,,,,,,,,,,
204,PT07M47.00S,2022-01-31T00:48:38.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,89.43823915900131,43.13725490196079,1610612742,39,43,2022-01-31T01:08:24Z,2010000,-34.0,47.0,1,right,J. Brunson driving Layup (8 PTS),[1628973],1610612742.0,DAL,driving,,,Brunson,J. Brunson,,,,,5.8,Made,8.0,,,,,,,,,,,,,,,,,,
205,PT07M40.00S,2022-01-31T00:48:45.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203082,10.85742444152431,47.794117647058826,1610612753,39,43,2022-01-31T00:48:51Z,2020000,11.0,50.0,1,left,MISS T. Ross driving floating Shot,[203082],1610612753.0,ORL,driving floating,,,Ross,T. Ross,,,,,5.08,Missed,,,,,,,,,,,,,,,,,,,
206,PT07M38.00S,2022-01-31T00:48:47.8Z,2,REGULAR,rebound,defensive,[],203493,,,1610612742,39,43,2022-01-31T00:48:51Z,2030000,,,0,,R. Bullock REBOUND (Off:0 Def:2),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,205.0,2.0,2.0,0.0,,,,,,,,,,,
207,PT07M30.00S,2022-01-31T00:48:58.9Z,2,REGULAR,turnover,out-of-bounds,[],203493,,,1610612742,39,43,2022-01-31T00:49:05Z,2040000,,,0,,R. Bullock step out-of-bounds TURNOVER (1 TO),[203493],1610612742.0,DAL,step,,,Bullock,R. Bullock,,,,,,,,,,,,,,,202049.0,1.0,,,,,,,,,
208,PT07M30.00S,2022-01-31T00:49:05.3Z,2,REGULAR,substitution,out,[],203914,,,1610612753,39,43,2022-01-31T00:49:22Z,2050000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M30.00S,2022-01-31T00:49:05.3Z,2,REGULAR,substitution,out,[],1629021,,,1610612753,39,43,2022-01-31T00:49:22Z,2060000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M30.00S,2022-01-31T00:49:05.3Z,2,REGULAR,substitution,in,[],1630532,,,1610612753,39,43,2022-01-31T00:49:22Z,2070000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M30.00S,2022-01-31T00:49:05.3Z,2,REGULAR,substitution,in,[],1628976,,,1610612753,39,43,2022-01-31T00:49:22Z,2080000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M23.00S,2022-01-31T00:49:30.9Z,2,REGULAR,turnover,out-of-bounds,[],203082,,,1610612753,39,43,2022-01-31T00:49:37Z,2090000,,,0,,T. Ross bad pass out-of-bounds TURNOVER (2 TO),[203082],1610612753.0,ORL,bad pass,,,Ross,T. Ross,,,,,,,,,,,,,,,202049.0,2.0,,,,,,,,,
213,PT07M09.00S,2022-01-31T00:49:46.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627827,88.38699080157687,60.049019607843135,1610612742,39,43,2022-01-31T00:49:51Z,2100000,50.0,57.0,1,right,MISS D. Finney-Smith 7' driving Layup,[1627827],1610612742.0,DAL,driving,,,Finney-Smith,D. Finney-Smith,,,,,7.57,Missed,,,,,,,,,,,,,,,,,,,
214,PT07M06.00S,2022-01-31T00:49:49.7Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,39,43,2022-01-31T00:49:51Z,2110000,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,213.0,1.0,1.0,0.0,,,,,,,,,,,
215,PT06M49.00S,2022-01-31T00:50:07.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629643,8.360709592641262,42.8921568627451,1610612753,41,43,2022-01-31T00:50:13Z,2120000,36.0,26.0,1,left,C. Okeke DUNK (10 PTS) (J. Suggs 4 AST),"[1629643, 1630591]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,4.41,Made,10.0,J. Suggs,1630591.0,4.0,,,,,,,,,,,,,,,
217,PT06M36.00S,2022-01-31T00:50:19.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,81.68528252299606,58.08823529411765,1610612742,41,45,2022-01-31T00:50:22Z,2140000,40.0,120.0,1,right,J. Brunson 12' pullup Jump Shot (10 PTS),[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,12.63,Made,10.0,,,,,,,,,,,,,,,,,,
218,PT06M17.00S,2022-01-31T00:50:38.5Z,2,REGULAR,3pt,Jump Shot,[],1628976,5.863994743758213,96.32352941176471,1610612753,44,45,2022-01-31T00:50:42Z,2150000,-232.0,3.0,1,left,W. Carter Jr. 3PT  (10 PTS) (C. Okeke 2 AST),"[1628976, 1629643]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,23.16,Made,10.0,C. Okeke,1629643.0,2.0,,,,,,,,,,,,,,,
220,PT05M54.00S,2022-01-31T00:51:01.4Z,2,REGULAR,3pt,Jump Shot,[],1628973,88.51839684625493,1.9607843137254901,1610612742,44,48,2022-01-31T00:51:05Z,2170000,-240.0,55.0,1,right,J. Brunson 24' 3PT  (13 PTS) (D. Finney-Smith 2 AST),"[1628973, 1627827]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,24.65,Made,13.0,D. Finney-Smith,1627827.0,2.0,,,,,,,,,,,,,,,
222,PT05M40.00S,2022-01-31T00:51:16.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,7.835085413929041,42.40196078431372,1610612753,44,48,2022-01-31T00:51:22Z,2190000,38.0,21.0,1,left,MISS W. Carter Jr. bank Shot,[1628976],1610612753.0,ORL,bank,,,Carter Jr.,W. Carter Jr.,,,,,4.35,Missed,,,,,,,,,,,,,,,,,,,
223,PT05M37.00S,2022-01-31T00:51:19.0Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,44,48,2022-01-31T00:51:22Z,2200000,,,0,,M. Kleber REBOUND (Off:0 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,222.0,2.0,2.0,0.0,,,,,,,,,,,
224,PT05M33.00S,2022-01-31T00:51:21.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203493,76.5604467805519,87.5,1610612742,44,48,2022-01-31T00:51:30Z,2210000,188.0,168.0,1,right,MISS R. Bullock 25' running 3PT,[203493],1610612742.0,DAL,running,,,Bullock,R. Bullock,,,,,25.16,Missed,,,,,,,,,,,,,,,,,,,
225,PT05M30.00S,2022-01-31T00:51:24.8Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,44,48,2022-01-31T00:51:30Z,2220000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,224.0,6.0,5.0,1.0,,,,,,,,,,,
226,PT05M12.00S,2022-01-31T00:51:43.1Z,2,REGULAR,3pt,Jump Shot,[],1630591,27.283180026281208,20.34313725490196,1610612753,47,48,2022-01-31T00:51:48Z,2230000,148.0,204.0,1,left,J. Suggs 25' 3PT pullup (5 PTS),[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,25.22,Made,5.0,,,,,,,,,,,,,,,,,,
227,PT05M11.00S,2022-01-31T00:51:57.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612742,47,48,2022-01-31T00:51:57Z,2240000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT05M11.00S,2022-01-31T00:51:59.9Z,2,REGULAR,substitution,out,[],1629643,,,1610612742,47,48,2022-01-31T00:54:31Z,2250000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT05M11.00S,2022-01-31T00:51:59.9Z,2,REGULAR,substitution,out,[],1630591,,,1610612742,47,48,2022-01-31T00:54:31Z,2260000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT05M11.00S,2022-01-31T00:51:59.9Z,2,REGULAR,substitution,out,[],203082,,,1610612742,47,48,2022-01-31T00:54:31Z,2270000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT05M11.00S,2022-01-31T00:51:59.9Z,2,REGULAR,substitution,out,[],1628973,,,1610612742,47,48,2022-01-31T00:54:31Z,2280000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT05M11.00S,2022-01-31T00:51:59.9Z,2,REGULAR,substitution,in,[],1630175,,,1610612742,47,48,2022-01-31T00:54:31Z,2290000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT05M11.00S,2022-01-31T00:51:59.9Z,2,REGULAR,substitution,in,[],1628964,,,1610612742,47,48,2022-01-31T00:54:31Z,2300000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M11.00S,2022-01-31T00:51:59.9Z,2,REGULAR,substitution,in,[],203914,,,1610612742,47,48,2022-01-31T00:54:31Z,2310000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M11.00S,2022-01-31T00:51:59.9Z,2,REGULAR,substitution,in,[],1629029,,,1610612742,47,48,2022-01-31T00:54:31Z,2320000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT04M57.00S,2022-01-31T00:54:54.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,91.14651773981603,58.08823529411765,1610612742,47,50,2022-01-31T00:55:00Z,2330000,40.0,31.0,1,right,L. Doncic driving Layup (13 PTS) (D. Powell 1 AST),"[1629029, 203939]",1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,5.07,Made,13.0,D. Powell,203939.0,1.0,,,,,,,,,,,,,,,
238,PT04M37.00S,2022-01-31T00:55:13.9Z,2,REGULAR,2pt,Jump Shot,[],1630532,22.946780551905388,38.72549019607843,1610612753,49,50,2022-01-31T00:55:20Z,2350000,56.0,163.0,1,left,F. Wagner 17' Jump Shot (6 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,17.27,Made,6.0,,,,,,,,,,,,,,,,,,
239,PT04M27.00S,2022-01-31T00:55:24.2Z,2,REGULAR,3pt,Jump Shot,[],1629029,64.99671484888306,56.61764705882353,1610612742,49,53,2022-01-31T00:55:31Z,2360000,33.0,277.0,1,right,L. Doncic 27' 3PT pullup (16 PTS),[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,27.85,Made,16.0,,,,,,,,,,,,,,,,,,
240,PT04M09.00S,2022-01-31T00:55:43.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,7.30946123521682,54.41176470588235,1610612753,49,53,2022-01-31T00:55:49Z,2370000,-22.0,16.0,1,left,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,2.74,Missed,,,,,,,,,,,,,,,,,,,
241,PT04M06.00S,2022-01-31T00:55:46.4Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,49,53,2022-01-31T00:55:49Z,2380000,,,0,,L. Doncic REBOUND (Off:0 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,240.0,5.0,5.0,0.0,,,,,,,,,,,
242,PT03M56.00S,2022-01-31T00:55:55.1Z,2,REGULAR,2pt,Jump Shot,[],1629029,77.4802890932983,31.862745098039213,1610612742,49,53,2022-01-31T00:56:00Z,2390000,-91.0,159.0,1,right,MISS L. Doncic 18' step back Shot,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,18.32,Missed,,,,,,,,,,,,,,,,,,,
243,PT03M53.00S,2022-01-31T00:55:58.1Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,49,53,2022-01-31T00:56:00Z,2400000,,,0,,M. Bamba REBOUND (Off:0 Def:4),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,242.0,4.0,4.0,0.0,,,,,,,,,,,
244,PT03M46.00S,2022-01-31T00:56:05.2Z,2,REGULAR,3pt,Jump Shot,[],1628964,32.40801576872536,53.431372549019606,1610612753,49,53,2022-01-31T00:56:09Z,2410000,-17.0,252.0,1,left,MISS M. Bamba 25' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,,
245,PT03M43.00S,2022-01-31T00:56:08.2Z,2,REGULAR,rebound,defensive,[],203939,,,1610612742,49,53,2022-01-31T00:56:09Z,2420000,,,0,,D. Powell REBOUND (Off:1 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,244.0,2.0,1.0,1.0,,,,,,,,,,,
246,PT03M24.00S,2022-01-31T00:56:28.1Z,2,REGULAR,turnover,bad pass,[],1628467,,,1610612742,49,53,2022-01-31T00:56:32Z,2430000,,,0,,M. Kleber bad pass TURNOVER (1 TO),"[1628467, 1630532]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,1.0,Wagner,1630532.0,,,,,,,
247,PT03M24.00S,2022-01-31T00:56:28.1Z,2,REGULAR,steal,,[],1630532,,,1610612753,49,53,2022-01-31T00:56:30Z,2440000,,,0,,F. Wagner STEAL (1 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT03M19.00S,2022-01-31T00:56:32.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203914,8.754927726675426,95.83333333333334,1610612753,52,53,2022-01-31T00:56:42Z,2450000,-229.0,30.0,1,left,G. Harris 3PT running (6 PTS) (F. Wagner 2 AST),"[203914, 1630532]",1610612753.0,ORL,running,,,Harris,G. Harris,,,,,23.11,Made,6.0,F. Wagner,1630532.0,2.0,,,,,,,,,,,,,,,
251,PT03M06.00S,2022-01-31T00:56:47.8Z,2,REGULAR,foul,offensive,[],203939,,,1610612742,52,53,2022-01-31T00:57:14Z,2480000,,,0,,D. Powell off-the-ball offensive FOUL (1 PF),"[203939, 1630532]",1610612742.0,DAL,off-the-ball,,,Powell,D. Powell,,,,,,,,,,,,,,,202049.0,,,,1.0,0.0,Wagner,1630532.0,,,
253,PT03M06.00S,2022-01-31T00:56:47.8Z,2,REGULAR,turnover,offensive foul,[],203939,,,1610612742,52,53,2022-01-31T00:57:14Z,2500000,,,0,,D. Powell offensive foul TURNOVER (1 TO),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,202049.0,1.0,,,,,,,,,
254,PT03M06.00S,2022-01-31T00:57:01.4Z,2,REGULAR,substitution,out,[],203939,,,1610612753,52,53,2022-01-31T00:57:17Z,2510000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT03M06.00S,2022-01-31T00:57:01.4Z,2,REGULAR,substitution,out,[],203493,,,1610612753,52,53,2022-01-31T00:57:17Z,2520000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT03M06.00S,2022-01-31T00:57:01.4Z,2,REGULAR,substitution,out,[],1628467,,,1610612753,52,53,2022-01-31T00:57:17Z,2530000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT03M06.00S,2022-01-31T00:57:01.4Z,2,REGULAR,substitution,in,[],1628973,,,1610612753,52,53,2022-01-31T00:57:17Z,2540000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M06.00S,2022-01-31T00:57:01.4Z,2,REGULAR,substitution,in,[],1630182,,,1610612753,52,53,2022-01-31T00:57:17Z,2550000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT03M06.00S,2022-01-31T00:57:01.4Z,2,REGULAR,substitution,in,[],1627737,,,1610612753,52,53,2022-01-31T00:57:17Z,2560000,,,0,,SUB in: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT02M55.00S,2022-01-31T00:57:32.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630175,21.76412614980289,91.17647058823529,1610612753,52,53,2022-01-31T00:57:37Z,2570000,-206.0,152.0,1,left,MISS C. Anthony 25' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,25.6,Missed,,,,,,,,,,,,,,,,,,,
261,PT02M51.00S,2022-01-31T00:57:36.8Z,2,REGULAR,rebound,defensive,[],1627737,,,1610612742,52,53,2022-01-31T00:57:37Z,2580000,,,0,,M. Chriss REBOUND (Off:0 Def:1),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,260.0,1.0,1.0,0.0,,,,,,,,,,,
262,PT02M40.00S,2022-01-31T00:57:51.7Z,2,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612742,52,53,2022-01-31T00:57:59Z,2590000,,,0,,F. Wagner shooting personal FOUL (1 PF) (Doncic 2 FT),"[1630532, 1629029]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,,,,,,,,,,,1626300.0,,,,1.0,0.0,Doncic,1629029.0,,,
264,PT02M40.00S,2022-01-31T00:58:13.8Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,52,54,2022-01-31T00:58:36Z,2610000,,,0,,L. Doncic Free Throw 1 of 2 (17 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
265,PT02M40.00S,2022-01-31T00:58:13.8Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,52,54,2022-01-31T00:58:36Z,2620000,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
266,PT02M36.00S,2022-01-31T00:58:17.8Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,52,54,2022-01-31T00:58:36Z,2630000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,265.0,7.0,6.0,1.0,,,,,,,,,,,
267,PT02M34.00S,2022-01-31T00:58:35.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630532,8.360709592641262,46.568627450980394,1610612753,54,54,2022-01-31T00:58:42Z,2640000,17.0,26.0,1,left,F. Wagner running DUNK (8 PTS) (C. Anthony 2 AST),"[1630532, 1630175]",1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,3.13,Made,8.0,C. Anthony,1630175.0,2.0,,,,,,,,,,,,,,,
