actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
178,PT11M12.00S,2021-11-05T23:37:05.2Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,20,31,2021-11-05T23:37:09Z,1740000,,,0,,M. Bamba REBOUND (Off:0 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,177.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
179,PT10M59.00S,2021-11-05T23:37:18.6Z,2,REGULAR,2pt,Jump Shot,[],1628964,21.681997371879106,19.630821078431374,1610612753,22,31,2021-11-05T23:37:27Z,1750000,152.0,151.0,1,left,M. Bamba 21' Jump Shot (7 PTS),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,21.43,Made,,,,,7.0,,,,,,,,,,,,,,
180,PT10M57.00S,2021-11-05T23:37:25.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612759,22,31,2021-11-05T23:37:25Z,1760000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT10M57.00S,2021-11-05T23:39:39.9Z,2,REGULAR,substitution,out,[],1629022,,,1610612759,22,31,2021-11-05T23:40:01Z,1770000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT10M57.00S,2021-11-05T23:39:39.9Z,2,REGULAR,substitution,in,[],1630200,,,1610612759,22,31,2021-11-05T23:40:01Z,1780000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT10M39.00S,2021-11-05T23:40:28.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,79.71419185282524,58.57843137254902,1610612759,22,31,2021-11-05T23:40:35Z,1790000,43.0,138.0,1,right,MISS D. Vassell 14' driving floating Shot,[1630170],1610612759.0,SAS,driving floating,,,Vassell,D. Vassell,,,,,14.47,Missed,,,,,,,,,,,,,,,,,,,
185,PT10M36.00S,2021-11-05T23:40:31.6Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,22,31,2021-11-05T23:40:35Z,1800000,,,0,,M. Bamba REBOUND (Off:0 Def:3),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,184.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
186,PT10M17.00S,2021-11-05T23:40:50.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628964,5.338370565045992,49.754901960784316,1610612753,24,31,2021-11-05T23:40:57Z,1810000,1.0,-2.0,1,left,M. Bamba DUNK (9 PTS) (T. Ross 2 AST),"[1628964, 203082]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,0.26,Made,,,,,9.0,T. Ross,203082.0,2.0,,,,,,,,,,,
188,PT09M56.00S,2021-11-05T23:41:11.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,80.50262812089356,63.23529411764706,1610612759,24,33,2021-11-05T23:41:17Z,1830000,66.0,131.0,1,right,D. White 14' step back Jump Shot (5 PTS),[1628401],1610612759.0,SAS,step back,,,White,D. White,,,,,14.66,Made,,,,,5.0,,,,,,,,,,,,,,
189,PT09M37.00S,2021-11-05T23:41:31.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.652431011826544,51.9607843137255,1610612753,24,33,2021-11-06T00:04:56Z,1840000,-10.0,10.0,1,left,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,1.4,Missed,,,,,,,,,,,,,,,,,,,
190,PT09M35.00S,2021-11-05T23:41:33.1Z,2,REGULAR,rebound,defensive,[],1628966,,,1610612759,24,33,2021-11-05T23:41:37Z,1850000,,,0,,K. Bates-Diop REBOUND (Off:0 Def:2),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,189.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
191,PT09M22.00S,2021-11-05T23:41:46.6Z,2,REGULAR,2pt,Jump Shot,[],1628966,75.77201051248358,53.18627450980392,1610612759,24,33,2021-11-05T23:41:53Z,1860000,16.0,175.0,1,right,MISS K. Bates-Diop 17' step back Shot,[1628966],1610612759.0,SAS,step back,,,Bates-Diop,K. Bates-Diop,,,,,17.59,Missed,,,,,,,,,,,,,,,,,,,
192,PT09M18.00S,2021-11-05T23:41:50.6Z,2,REGULAR,rebound,defensive,[],203082,,,1610612753,24,33,2021-11-05T23:41:53Z,1870000,,,0,,T. Ross REBOUND (Off:0 Def:1),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,191.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
193,PT09M10.00S,2021-11-05T23:41:58.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,6.915243101182654,46.32352941176471,1610612753,24,33,2021-11-05T23:42:04Z,1880000,18.0,13.0,1,left,MISS J. Suggs driving Layup,[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,2.22,Missed,,,,,,,,,,,,,,,,,,,
194,PT09M07.00S,2021-11-05T23:42:01.7Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612759,24,33,2021-11-05T23:42:04Z,1890000,,,0,,D. White REBOUND (Off:0 Def:3),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,193.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
195,PT08M58.00S,2021-11-05T23:42:09.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,89.56964520367937,48.77450980392157,1610612759,24,33,2021-11-05T23:42:15Z,1900000,-6.0,46.0,1,right,MISS D. Eubanks Layup - blocked,"[1629234, 1630591]",1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,4.59,Missed,,,,,,,,,,,Suggs,1630591.0,,,,,,,
196,PT08M58.00S,2021-11-05T23:42:09.8Z,2,REGULAR,block,,[],1630591,,,1610612759,24,33,2021-11-05T23:42:12Z,1910000,,,0,,J. Suggs BLOCK (1 BLK),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M58.00S,2021-11-05T23:42:09.8Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,24,33,2021-11-05T23:45:25Z,1920000,,,0,,M. Bamba REBOUND (Off:0 Def:4),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,195.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
198,PT08M52.00S,2021-11-05T23:42:15.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630181,6.783837056504599,39.46078431372549,1610612753,24,33,2021-11-05T23:42:23Z,1930000,53.0,11.0,1,left,MISS R. Hampton running Layup,[1630181],1610612753.0,ORL,running,,,Hampton,R. Hampton,,,,,5.39,Missed,,,,,,,,,,,,,,,,,,,
199,PT08M48.00S,2021-11-05T23:42:19.7Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612759,24,33,2021-11-05T23:42:23Z,1940000,,,0,,D. Eubanks REBOUND (Off:1 Def:1),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,198.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
200,PT08M27.00S,2021-11-05T23:42:41.2Z,2,REGULAR,2pt,Jump Shot,[],1630200,79.45137976346912,40.68627450980392,1610612759,24,35,2021-11-05T23:42:46Z,1950000,-47.0,141.0,1,right,T. Jones 14' driving floating Jump Shot (2 PTS),[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,14.82,Made,,,,,2.0,,,,,,,,,,,,,,
201,PT08M16.00S,2021-11-05T23:42:51.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630532,5.732588699080158,46.07843137254902,1610612753,26,35,2021-11-05T23:42:58Z,1960000,20.0,1.0,1,left,F. Wagner driving DUNK (2 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,1.96,Made,,,,,2.0,,,,,,,,,,,,,,
202,PT07M51.00S,2021-11-05T23:43:17.2Z,2,REGULAR,3pt,Jump Shot,[],1630170,65.25952693823915,55.63725490196079,1610612759,26,35,2021-11-05T23:43:21Z,1970000,28.0,274.0,1,right,MISS D. Vassell 27' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,27.55,Missed,,,,,,,,,,,,,,,,,,,
203,PT07M47.00S,2021-11-05T23:43:21.2Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,26,35,2021-11-05T23:43:21Z,1980000,,,0,,M. Bamba REBOUND (Off:0 Def:5),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,202.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
204,PT07M28.00S,2021-11-05T23:43:41.9Z,2,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612753,26,35,2021-11-05T23:43:58Z,1990000,,,0,,D. Vassell shooting personal FOUL (1 PF) (Hampton 2 FT),"[1630170, 1630181]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,,,,,,,,,,,1627961.0,,,,1.0,0.0,Hampton,1630181.0,,,
206,PT07M28.00S,2021-11-05T23:44:13.9Z,2,REGULAR,freethrow,1 of 2,[],1630181,,,1610612753,26,35,2021-11-05T23:44:50Z,2010000,,,0,,MISS R. Hampton Free Throw 1 of 2,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
207,PT07M28.00S,2021-11-05T23:44:13.9Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,26,35,2021-11-05T23:44:50Z,2020000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,206.0,,,,,,,,,,,,,,,,,,
208,PT07M28.00S,2021-11-05T23:44:14.8Z,2,REGULAR,substitution,out,[],1630591,,,1610612753,26,35,2021-11-05T23:44:42Z,2030000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M28.00S,2021-11-05T23:44:14.8Z,2,REGULAR,substitution,out,[],1628964,,,1610612753,26,35,2021-11-05T23:44:42Z,2040000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M28.00S,2021-11-05T23:44:14.8Z,2,REGULAR,substitution,out,[],203082,,,1610612753,26,35,2021-11-05T23:44:42Z,2050000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M28.00S,2021-11-05T23:44:14.8Z,2,REGULAR,substitution,out,[],1628401,,,1610612753,26,35,2021-11-05T23:44:42Z,2060000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M28.00S,2021-11-05T23:44:14.8Z,2,REGULAR,substitution,out,[],1629234,,,1610612753,26,35,2021-11-05T23:44:42Z,2070000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M28.00S,2021-11-05T23:44:14.8Z,2,REGULAR,substitution,out,[],1628966,,,1610612753,26,35,2021-11-05T23:44:42Z,2080000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M28.00S,2021-11-05T23:44:14.8Z,2,REGULAR,substitution,in,[],1630175,,,1610612753,26,35,2021-11-05T23:44:42Z,2090000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M28.00S,2021-11-05T23:44:14.8Z,2,REGULAR,substitution,in,[],1628976,,,1610612753,26,35,2021-11-05T23:44:42Z,2100000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M28.00S,2021-11-05T23:44:14.8Z,2,REGULAR,substitution,in,[],203914,,,1610612753,26,35,2021-11-05T23:44:42Z,2110000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M28.00S,2021-11-05T23:44:14.8Z,2,REGULAR,substitution,in,[],1627749,,,1610612753,26,35,2021-11-05T23:44:42Z,2120000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M28.00S,2021-11-05T23:44:14.8Z,2,REGULAR,substitution,in,[],201152,,,1610612753,26,35,2021-11-05T23:44:42Z,2130000,,,0,,SUB in: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M28.00S,2021-11-05T23:44:14.8Z,2,REGULAR,substitution,in,[],1629640,,,1610612753,26,35,2021-11-05T23:44:42Z,2140000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M28.00S,2021-11-05T23:44:13.9Z,2,REGULAR,freethrow,2 of 2,[],1630181,,,1610612753,26,35,2021-11-05T23:44:50Z,2150000,,,0,,MISS R. Hampton Free Throw 2 of 2,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
221,PT07M22.00S,2021-11-05T23:44:19.9Z,2,REGULAR,rebound,defensive,[],201152,,,1610612759,26,35,2021-11-05T23:44:50Z,2160000,,,0,,T. Young REBOUND (Off:0 Def:1),[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,220.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
222,PT07M11.00S,2021-11-05T23:44:56.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,91.93495400788436,52.69607843137255,1610612759,26,37,2021-11-05T23:45:03Z,2170000,13.0,23.0,1,right,D. Vassell cutting Layup (5 PTS) (T. Young 2 AST),"[1630170, 201152]",1610612759.0,SAS,cutting,,,Vassell,D. Vassell,,,,,2.69,Made,,,,,5.0,T. Young,201152.0,2.0,,,,,,,,,,,
224,PT06M54.00S,2021-11-05T23:45:13.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,6.258212877792378,46.07843137254902,1610612753,26,37,2021-11-05T23:45:19Z,2190000,20.0,6.0,1,left,MISS C. Anthony Layup - blocked,"[1630175, 1630170]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,2.06,Missed,,,,,,,,,,,Vassell,1630170.0,,,,,,,
225,PT06M54.00S,2021-11-05T23:45:13.1Z,2,REGULAR,block,,[],1630170,,,1610612753,26,37,2021-11-05T23:45:16Z,2200000,,,0,,D. Vassell BLOCK (1 BLK),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M50.00S,2021-11-05T23:45:17.1Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,26,37,2021-11-05T23:45:19Z,2210000,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,224.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
227,PT06M34.00S,2021-11-05T23:45:32.7Z,2,REGULAR,2pt,Jump Shot,[],1629640,77.4802890932983,66.91176470588235,1610612759,26,37,2021-11-06T00:05:22Z,2220000,85.0,159.0,1,right,MISS K. Johnson 18' pullup Shot,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,18.03,Missed,,,,,,,,,,,,,,,,,,,
228,PT06M34.00S,2021-11-05T23:45:32.7Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,26,37,2021-11-05T23:45:38Z,2230000,,,0,,C. Anthony REBOUND (Off:0 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,227.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
229,PT06M18.00S,2021-11-05T23:45:51.3Z,2,REGULAR,turnover,out-of-bounds,[],1630532,,,1610612753,26,37,2021-11-05T23:46:02Z,2240000,,,0,,F. Wagner bad pass out-of-bounds TURNOVER (1 TO),[1630532],1610612753.0,ORL,bad pass,,,Wagner,F. Wagner,,,,,,,,,,,,,,,2534.0,1.0,,,,,,,,,
230,PT06M18.00S,2021-11-05T23:45:55.6Z,2,REGULAR,substitution,out,[],1630170,,,1610612759,26,37,2021-11-05T23:46:16Z,2250000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M18.00S,2021-11-05T23:45:55.6Z,2,REGULAR,substitution,out,[],1630200,,,1610612759,26,37,2021-11-05T23:46:16Z,2260000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M18.00S,2021-11-05T23:45:55.6Z,2,REGULAR,substitution,in,[],203926,,,1610612759,26,37,2021-11-05T23:46:16Z,2270000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M18.00S,2021-11-05T23:45:55.6Z,2,REGULAR,substitution,in,[],1627854,,,1610612759,26,37,2021-11-05T23:46:16Z,2280000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M55.00S,2021-11-05T23:46:36.2Z,2,REGULAR,turnover,bad pass,[],1627749,,,1610612759,26,37,2021-11-05T23:46:40Z,2290000,,,0,,D. Murray bad pass TURNOVER (1 TO),"[1627749, 1630181]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,1.0,,,,,,,Hampton,1630181.0,
235,PT05M55.00S,2021-11-05T23:46:36.2Z,2,REGULAR,steal,,[],1630181,,,1610612753,26,37,2021-11-05T23:46:38Z,2300000,,,0,,R. Hampton STEAL (1 STL),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M38.00S,2021-11-05T23:46:53.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628976,31.09395532194481,58.82352941176471,1610612753,26,37,2021-11-05T23:46:59Z,2310000,-44.0,240.0,1,left,MISS W. Carter Jr. 24' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,24.38,Missed,,,,,,,,,,,,,,,,,,,
237,PT05M36.00S,2021-11-05T23:46:55.2Z,2,REGULAR,rebound,offensive,[],1630532,,,1610612753,26,37,2021-11-05T23:46:59Z,2320000,,,0,,F. Wagner REBOUND (Off:1 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,236.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
238,PT05M33.00S,2021-11-05T23:46:57.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630181,27.283180026281208,77.94117647058823,1610612753,29,37,2021-11-05T23:47:04Z,2330000,-140.0,204.0,1,left,R. Hampton 24' 3PT  (3 PTS) (F. Wagner 1 AST),"[1630181, 1630532]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,24.72,Made,,,,,3.0,F. Wagner,1630532.0,1.0,,,,,,,,,,,
240,PT05M18.00S,2021-11-05T23:47:12.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201152,93.24901445466492,35.049019607843135,1610612759,29,39,2021-11-05T23:47:22Z,2350000,-75.0,11.0,1,right,T. Young 7' Hook (4 PTS) (D. McDermott 2 AST),"[201152, 203926]",1610612759.0,SAS,,,,Young,T. Young,,,,,7.56,Made,,,,,4.0,D. McDermott,203926.0,2.0,,,,,,,,,,,
242,PT05M08.00S,2021-11-05T23:47:27.5Z,2,REGULAR,foul,personal,[],201152,,,1610612753,29,39,2021-11-05T23:48:24Z,2370000,,,0,,T. Young personal FOUL (1 PF),"[201152, 1630175]",1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,2534.0,,,,1.0,0.0,Anthony,1630175.0,,,
244,PT05M06.00S,2021-11-05T23:48:29.3Z,2,REGULAR,stoppage,equipment issue,[],0,,,1610612753,29,39,2021-11-05T23:48:42Z,2390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT04M59.00S,2021-11-05T23:48:51.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203914,19.793035479632064,54.166666666666664,1610612753,29,39,2021-11-06T00:05:48Z,2400000,-21.0,134.0,1,left,MISS G. Harris 13' pullup Shot,[203914],1610612753.0,ORL,pullup,,,Harris,G. Harris,,,,,13.52,Missed,,,,,,,,,,,,,,,,,,,
246,PT04M54.00S,2021-11-05T23:48:56.5Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,29,39,2021-11-05T23:49:00Z,2410000,,,0,,K. Johnson REBOUND (Off:1 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,245.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
247,PT04M50.00S,2021-11-05T23:49:02.8Z,2,REGULAR,foul,offensive,[],201152,,,1610612759,29,39,2021-11-05T23:49:24Z,2420000,,,0,,T. Young off-the-ball offensive FOUL (2 PF),"[201152, 1630175]",1610612759.0,SAS,off-the-ball,,,Young,T. Young,,,,,,,,,,,,,,,1627961.0,,,,2.0,0.0,Anthony,1630175.0,,,
249,PT04M50.00S,2021-11-05T23:49:02.8Z,2,REGULAR,turnover,offensive foul,[],201152,,,1610612759,29,39,2021-11-05T23:49:02Z,2440000,,,0,,T. Young offensive foul TURNOVER (1 TO),[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,1627961.0,1.0,,,,,,,,,
250,PT04M36.00S,2021-11-05T23:49:29.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,5.206964520367937,65.44117647058823,1610612753,29,39,2021-11-05T23:49:59Z,2450000,-77.0,-4.0,1,left,MISS F. Wagner 7' driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,7.73,Missed,,,,,,,,,,,,,,,,,,,
251,PT04M33.00S,2021-11-05T23:49:32.8Z,2,REGULAR,rebound,offensive,[],1628976,,,1610612753,29,39,2021-11-05T23:49:41Z,2460000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,250.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
252,PT04M31.00S,2021-11-05T23:49:34.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628976,5.206964520367937,45.588235294117645,1610612753,31,39,2021-11-05T23:49:46Z,2470000,22.0,-4.0,1,left,W. Carter Jr. putback Layup (4 PTS),[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,2.24,Made,,,,,4.0,,,,,,,,,,,,,,
253,PT04M23.00S,2021-11-05T23:49:43.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629640,84.70762155059133,49.50980392156863,1610612759,31,41,2021-11-05T23:49:49Z,2480000,-2.0,91.0,1,right,K. Johnson 9' Hook (9 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,9.12,Made,,,,,9.0,,,,,,,,,,,,,,
254,PT04M04.00S,2021-11-05T23:50:02.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,11.514454664914586,43.38235294117647,1610612753,31,41,2021-11-05T23:50:07Z,2490000,33.0,56.0,1,left,MISS C. Anthony 6' driving floating Shot,[1630175],1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,6.48,Missed,,,,,,,,,,,,,,,,,,,
255,PT04M01.00S,2021-11-05T23:50:05.5Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,31,41,2021-11-05T23:50:07Z,2500000,,,0,,K. Johnson REBOUND (Off:1 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,254.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
256,PT03M52.00S,2021-11-05T23:50:14.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203926,90.48948751642575,57.107843137254896,1610612759,31,41,2021-11-06T00:06:13Z,2510000,36.0,37.0,1,right,MISS D. McDermott driving Layup,[203926],1610612759.0,SAS,driving,,,McDermott,D. McDermott,,,,,5.12,Missed,,,,,,,,,,,,,,,,,,,
257,PT03M50.00S,2021-11-05T23:50:16.7Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,31,41,2021-11-05T23:50:19Z,2520000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,256.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
258,PT03M43.00S,2021-11-05T23:50:23.9Z,2,REGULAR,3pt,Jump Shot,[],1630532,0.4763469119579501,94.36274509803921,1610612753,31,41,2021-11-05T23:50:28Z,2530000,-222.0,-48.0,1,left,MISS F. Wagner 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,22.69,Missed,,,,,,,,,,,,,,,,,,,
259,PT03M38.00S,2021-11-05T23:50:28.9Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,31,41,2021-11-05T23:50:28Z,2540000,,,0,,K. Johnson REBOUND (Off:1 Def:5),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,258.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
260,PT03M31.00S,2021-11-05T23:50:35.3Z,2,REGULAR,2pt,Jump Shot,[],1627749,84.70762155059133,33.33333333333333,1610612759,31,41,2021-11-05T23:50:46Z,2550000,-83.0,91.0,1,right,MISS D. Murray 12' bank Shot,[1627749],1610612759.0,SAS,bank,,,Murray,D. Murray,,,,,12.35,Missed,,,,,,,,,,,,,,,,,,,
261,PT03M27.00S,2021-11-05T23:50:39.3Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,31,41,2021-11-05T23:50:46Z,2560000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,260.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
