actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
92,PT04M34.00S,2021-12-03T03:24:41.8Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,12,18,2021-12-03T03:24:42Z,920000,,,0,,J. Poeltl REBOUND (Off:0 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,91.0,4.0,4.0,0.0,,,,,,,,,,,,
93,PT04M25.00S,2021-12-03T03:24:53.8Z,1,REGULAR,turnover,traveling,[],1627751,,,1610612759,12,18,2021-12-03T03:24:57Z,930000,,,0,,J. Poeltl traveling TURNOVER (1 TO),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,1627963.0,,,,,1.0,,
94,PT04M25.00S,2021-12-03T03:24:56.2Z,1,REGULAR,substitution,out,[],1629014,,,1610612757,12,18,2021-12-03T03:25:07Z,940000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M25.00S,2021-12-03T03:24:56.2Z,1,REGULAR,substitution,out,[],203994,,,1610612757,12,18,2021-12-03T03:25:07Z,950000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M25.00S,2021-12-03T03:24:56.2Z,1,REGULAR,substitution,out,[],1627751,,,1610612757,12,18,2021-12-03T03:25:07Z,960000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M25.00S,2021-12-03T03:24:56.2Z,1,REGULAR,substitution,in,[],203469,,,1610612757,12,18,2021-12-03T03:25:07Z,970000,,,0,,SUB in: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M25.00S,2021-12-03T03:24:56.2Z,1,REGULAR,substitution,in,[],203463,,,1610612757,12,18,2021-12-03T03:25:07Z,980000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M25.00S,2021-12-03T03:24:56.2Z,1,REGULAR,substitution,in,[],201152,,,1610612757,12,18,2021-12-03T03:25:07Z,990000,,,0,,SUB in: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M17.00S,2021-12-03T03:25:27.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,12,18,2021-12-03T03:25:27Z,1000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M08.00S,2021-12-03T03:25:47.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203468,92.9862023653088,47.05882352941176,1610612757,12,18,2021-12-03T03:25:50Z,1010000,-15.0,13.0,1,right,MISS C. McCollum driving Layup,[203468],1610612757.0,POR,driving,,,McCollum,C. McCollum,,,,,1.99,Missed,,,,,,,,,,,,,,,,,,
102,PT04M05.00S,2021-12-03T03:25:48.8Z,1,REGULAR,rebound,defensive,[],201152,,,1610612759,12,18,2021-12-03T03:25:48Z,1020000,,,0,,T. Young REBOUND (Off:0 Def:1),[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,
103,PT03M53.00S,2021-12-03T03:26:01.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,12.171484888304862,53.92156862745098,1610612759,12,20,2021-12-03T03:26:05Z,1030000,-20.0,62.0,1,left,D. Vassell 6' pullup Jump Shot (2 PTS) (D. Murray 5 AST),"[1630170, 1627749]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,6.49,Made,,,,,,,2.0,D. Murray,1627749.0,5.0,,,,,,,,
105,PT03M42.00S,2021-12-03T03:26:12.6Z,1,REGULAR,2pt,Jump Shot,[],203468,79.58278580814718,82.1078431372549,1610612757,14,20,2021-12-03T03:26:15Z,1050000,161.0,139.0,1,right,C. McCollum 21' pullup Jump Shot (4 PTS),[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,21.26,Made,,,,,,,4.0,,,,,,,,,,,
106,PT03M26.00S,2021-12-03T03:26:28.2Z,1,REGULAR,3pt,Jump Shot,[],1629640,27.020367936925098,18.872549019607842,1610612759,14,20,2021-12-03T03:26:32Z,1060000,156.0,201.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,
107,PT03M23.00S,2021-12-03T03:26:31.2Z,1,REGULAR,rebound,defensive,[],203503,,,1610612757,14,20,2021-12-03T03:26:32Z,1070000,,,0,,T. Snell REBOUND (Off:0 Def:1),[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,106.0,1.0,1.0,0.0,,,,,,,,,,,,
108,PT03M12.00S,2021-12-03T03:26:42.7Z,1,REGULAR,turnover,bad pass,[],203468,,,1610612757,14,20,2021-12-03T03:26:45Z,1080000,,,0,,C. McCollum bad pass TURNOVER (1 TO),"[203468, 201152]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,1.0,Young,201152.0
109,PT03M12.00S,2021-12-03T03:26:42.7Z,1,REGULAR,steal,,[],201152,,,1610612759,14,20,2021-12-03T03:26:44Z,1090000,,,0,,T. Young STEAL (1 STL),[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M08.00S,2021-12-03T03:26:46.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629022,28.07161629434954,22.794117647058822,1610612759,14,23,2021-12-03T03:26:51Z,1100000,136.0,211.0,1,left,L. Walker IV 25' 3PT running (3 PTS) (T. Young 1 AST),"[1629022, 201152]",1610612759.0,SAS,running,,,Walker IV,L. Walker IV,,,,,25.14,Made,,,,,,,3.0,T. Young,201152.0,1.0,,,,,,,,
112,PT02M53.00S,2021-12-03T03:27:06.3Z,1,REGULAR,foul,personal,[],1629640,,,1610612757,14,23,2021-12-03T03:27:13Z,1120000,,,0,,K. Johnson personal FOUL (1 PF),"[1629640, 203469]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Zeller,203469.0,,,
114,PT02M53.00S,2021-12-03T03:27:13.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,14,23,2021-12-03T03:27:13Z,1140000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M53.00S,2021-12-03T03:29:22.8Z,1,REGULAR,substitution,out,[],203468,,,1610612757,14,23,2021-12-03T03:29:58Z,1150000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M53.00S,2021-12-03T03:29:22.8Z,1,REGULAR,substitution,out,[],1629640,,,1610612757,14,23,2021-12-03T03:29:58Z,1160000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M53.00S,2021-12-03T03:29:22.8Z,1,REGULAR,substitution,out,[],1627749,,,1610612757,14,23,2021-12-03T03:29:58Z,1170000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M53.00S,2021-12-03T03:29:22.8Z,1,REGULAR,substitution,in,[],1628372,,,1610612757,14,23,2021-12-03T03:29:58Z,1180000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M53.00S,2021-12-03T03:29:22.8Z,1,REGULAR,substitution,in,[],1630200,,,1610612757,14,23,2021-12-03T03:29:58Z,1190000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M53.00S,2021-12-03T03:29:22.8Z,1,REGULAR,substitution,in,[],1628401,,,1610612757,14,23,2021-12-03T03:29:58Z,1200000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M44.00S,2021-12-03T03:30:12.8Z,1,REGULAR,3pt,Jump Shot,[],203463,71.43561103810775,21.323529411764707,1610612757,14,23,2021-12-03T03:30:18Z,1210000,-143.0,216.0,1,right,MISS B. McLemore 25' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,
122,PT02M39.00S,2021-12-03T03:30:17.8Z,1,REGULAR,rebound,offensive,[],203503,,,1610612757,14,23,2021-12-03T03:30:18Z,1220000,,,0,,T. Snell REBOUND (Off:1 Def:1),[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,121.0,2.0,1.0,1.0,,,,,,,,,,,,
123,PT02M39.00S,2021-12-03T03:30:17.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203503,93.64323258869908,48.03921568627451,1610612757,14,23,2021-12-03T03:30:25Z,1230000,-10.0,7.0,1,right,MISS T. Snell reverse Layup,[203503],1610612757.0,POR,reverse,,,Snell,T. Snell,,,,,1.22,Missed,,,,,,,,,,,,,,,,,,
124,PT02M36.00S,2021-12-03T03:30:20.8Z,1,REGULAR,rebound,offensive,[],1626204,,,1610612757,14,23,2021-12-03T03:30:25Z,1240000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:0),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,123.0,1.0,0.0,1.0,,,,,,,,,,,,
125,PT02M36.00S,2021-12-03T03:30:19.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626204,94.40999984741211,50.0,1610612757,16,23,2021-12-03T03:30:19Z,1250000,0.0,0.0,1,right,L. Nance Jr. tip Layup (2 PTS),[1626204],1610612757.0,POR,tip,,,Nance Jr.,L. Nance Jr.,,,,,0.0,Made,,,,,,,2.0,,,,,,,,,,,
126,PT02M12.00S,2021-12-03T03:30:43.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,6.1268068331143235,48.28431372549019,1610612759,16,23,2021-12-03T03:30:46Z,1260000,9.0,5.0,1,left,MISS T. Jones driving Layup,[1630200],1610612759.0,SAS,driving,,,Jones,T. Jones,,,,,1.0,Missed,,,,,,,,,,,,,,,,,,
127,PT02M10.00S,2021-12-03T03:30:45.8Z,1,REGULAR,rebound,offensive,[],201152,,,1610612759,16,23,2021-12-03T03:30:46Z,1270000,,,0,,T. Young REBOUND (Off:1 Def:1),[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,126.0,2.0,1.0,1.0,,,,,,,,,,,,
128,PT02M01.00S,2021-12-03T03:30:56.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",201152,6.389618922470433,49.754901960784316,1610612759,16,25,2021-12-03T03:31:03Z,1280000,1.0,8.0,1,left,T. Young cutting DUNK (2 PTS) (D. White 2 AST),"[201152, 1628401]",1610612759.0,SAS,cutting,,,Young,T. Young,,,,,0.77,Made,,,,,,,2.0,D. White,1628401.0,2.0,,,,,,,,
130,PT01M41.00S,2021-12-03T03:31:16.7Z,1,REGULAR,turnover,out-of-bounds,[],1628372,,,1610612757,16,25,2021-12-03T03:31:22Z,1300000,,,0,,D. Smith Jr. bad pass out-of-bounds TURNOVER (1 TO),[1628372],1610612757.0,POR,bad pass,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,1627963.0,,,,,1.0,,
131,PT01M29.00S,2021-12-03T03:31:43.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628401,26.62614980289093,81.61764705882352,1610612759,16,28,2021-12-03T03:31:50Z,1310000,-158.0,198.0,1,left,D. White 25' 3PT  (6 PTS),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,25.32,Made,,,,,,,6.0,,,,,,,,,,,
132,PT01M04.00S,2021-12-03T03:32:08.5Z,1,REGULAR,turnover,bad pass,[],203503,,,1610612757,16,28,2021-12-03T03:32:11Z,1320000,,,0,,T. Snell bad pass TURNOVER (1 TO),"[203503, 201152]",1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,1.0,Young,201152.0
133,PT01M04.00S,2021-12-03T03:32:08.5Z,1,REGULAR,steal,,[],201152,,,1610612759,16,28,2021-12-03T03:32:09Z,1330000,,,0,,T. Young STEAL (2 STL),[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M01.00S,2021-12-03T03:32:11.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629022,6.258212877792378,52.69607843137255,1610612759,16,30,2021-12-03T03:32:17Z,1340000,-13.0,6.0,1,left,L. Walker IV running DUNK (5 PTS) (T. Jones 1 AST),"[1629022, 1630200]",1610612759.0,SAS,running,,,Walker IV,L. Walker IV,,,,,1.49,Made,,,,,,,5.0,T. Jones,1630200.0,1.0,,,,,,,,
136,PT00M46.90S,2021-12-03T03:32:26.0Z,1,REGULAR,3pt,Jump Shot,[],1628372,71.30420499342969,77.69607843137256,1610612757,19,30,2021-12-03T03:32:30Z,1360000,138.0,217.0,1,right,D. Smith Jr. 25' 3PT  (3 PTS) (T. Snell 1 AST),"[1628372, 203503]",1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,25.76,Made,,,,,,,3.0,T. Snell,203503.0,1.0,,,,,,,,
138,PT00M28.90S,2021-12-03T03:32:47.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,7.966491458607096,65.44117647058823,1610612759,19,30,2021-12-03T03:32:51Z,1380000,-77.0,22.0,1,left,MISS T. Jones 8' driving floating Shot,[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,8.04,Missed,,,,,,,,,,,,,,,,,,
139,PT00M27.30S,2021-12-03T03:32:49.1Z,1,REGULAR,rebound,offensive,[],201152,,,1610612759,19,30,2021-12-03T03:32:51Z,1390000,,,0,,T. Young REBOUND (Off:2 Def:1),[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,138.0,3.0,1.0,2.0,,,,,,,,,,,,
140,PT00M27.30S,2021-12-03T03:32:50.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201152,5.590000152587891,50.0,1610612759,19,32,2021-12-03T03:32:50Z,1400000,0.0,0.0,1,left,T. Young tip Layup (4 PTS),[201152],1610612759.0,SAS,tip,,,Young,T. Young,,,,,0.0,Made,,,,,,,4.0,,,,,,,,,,,
141,PT00M07.30S,2021-12-03T03:33:11.8Z,1,REGULAR,3pt,Jump Shot,[],203463,86.5473061760841,6.127450980392156,1610612757,22,32,2021-12-03T03:33:15Z,1410000,-219.0,74.0,1,right,B. McLemore 3PT  (3 PTS) (D. Smith Jr. 1 AST),"[203463, 1628372]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,23.15,Made,,,,,,,3.0,D. Smith Jr.,1628372.0,1.0,,,,,,,,
143,PT00M03.30S,2021-12-03T03:33:23.4Z,1,REGULAR,foul,personal,[],1628372,,,1610612759,22,32,2021-12-03T03:34:48Z,1430000,,,0,,D. Smith Jr. take personal FOUL (1 PF),"[1628372, 1628401]",1610612757.0,POR,take,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,202027.0,1.0,0.0,White,1628401.0,,,
145,PT00M00.00S,2021-12-03T03:33:47.1Z,1,REGULAR,3pt,Jump Shot,[],1630170,9.674770039421814,94.6078431372549,1610612759,22,32,2021-12-03T03:33:56Z,1450000,-223.0,38.0,1,left,MISS D. Vassell pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,22.63,Missed,,,,,,,,,,,,,,,,,,
146,PT00M00.00S,2021-12-03T03:33:49.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,22,32,2021-12-03T03:33:49Z,1460000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,145.0,,,,,,,,,,,,,,,
147,PT00M00.00S,2021-12-03T03:33:51.1Z,1,REGULAR,period,end,[],0,,,1610612759,22,32,2021-12-03T03:33:51Z,1470000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2021-12-03T03:34:46.3Z,2,REGULAR,substitution,out,['startperiod'],203463,,,1610612759,22,32,2021-12-03T03:36:22Z,1480000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2021-12-03T03:34:46.3Z,2,REGULAR,substitution,out,['startperiod'],203469,,,1610612759,22,32,2021-12-03T03:36:22Z,1490000,,,0,,SUB out: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2021-12-03T03:34:46.3Z,2,REGULAR,substitution,out,['startperiod'],1630200,,,1610612759,22,32,2021-12-03T03:36:22Z,1500000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2021-12-03T03:34:46.3Z,2,REGULAR,substitution,in,['startperiod'],1626181,,,1610612759,22,32,2021-12-03T03:36:22Z,1510000,,,0,,SUB in: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2021-12-03T03:34:46.3Z,2,REGULAR,substitution,in,['startperiod'],1629014,,,1610612759,22,32,2021-12-03T03:36:22Z,1520000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2021-12-03T03:34:46.3Z,2,REGULAR,substitution,in,['startperiod'],1627749,,,1610612759,22,32,2021-12-03T03:36:22Z,1530000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2021-12-03T03:36:40.7Z,2,REGULAR,period,start,[],0,,,1610612759,22,32,2021-12-03T03:36:40Z,1540000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M38.00S,2021-12-03T03:37:02.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,12.040078843626807,40.931372549019606,1610612759,22,32,2021-12-03T03:37:08Z,1550000,45.0,61.0,1,left,MISS D. White 7' driving floating Shot,[1628401],1610612759.0,SAS,driving floating,,,White,D. White,,,,,7.57,Missed,,,,,,,,,,,,,,,,,,
156,PT11M36.00S,2021-12-03T03:37:04.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,22,32,2021-12-03T03:37:08Z,1560000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,155.0,,,,,,,,,,,,,,,
157,PT11M36.00S,2021-12-03T03:37:08.5Z,2,REGULAR,foul,personal,[],1626181,,,1610612759,22,32,2021-12-03T03:37:41Z,1570000,,,0,,N. Powell loose ball personal FOUL (1 PF),"[1626181, 201152]",1610612757.0,POR,loose ball,,,Powell,N. Powell,,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Young,201152.0,,,
159,PT11M20.00S,2021-12-03T03:37:38.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201152,5.863994743758213,47.794117647058826,1610612759,22,34,2021-12-03T03:37:45Z,1590000,11.0,3.0,1,left,T. Young driving Layup (6 PTS),[201152],1610612759.0,SAS,driving,,,Young,T. Young,,,,,1.13,Made,,,,,,,6.0,,,,,,,,,,,
160,PT11M05.00S,2021-12-03T03:37:53.1Z,2,REGULAR,2pt,Jump Shot,[],1626204,88.64980289093299,33.57843137254902,1610612757,24,34,2021-12-03T03:37:59Z,1600000,-82.0,54.0,1,right,L. Nance Jr. 9' fadeaway bank Jump Shot (4 PTS) (D. Smith Jr. 2 AST),"[1626204, 1628372]",1610612757.0,POR,fadeaway bank,,,Nance Jr.,L. Nance Jr.,,,,,9.84,Made,,,,,,,4.0,D. Smith Jr.,1628372.0,2.0,,,,,,,,
162,PT10M49.00S,2021-12-03T03:38:09.2Z,2,REGULAR,turnover,bad pass,[],201152,,,1610612759,24,34,2021-12-03T03:38:12Z,1620000,,,0,,T. Young bad pass TURNOVER (1 TO),"[201152, 1628372]",1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,1.0,Smith Jr.,1628372.0
163,PT10M49.00S,2021-12-03T03:38:09.2Z,2,REGULAR,steal,,[],1628372,,,1610612757,24,34,2021-12-03T03:38:11Z,1630000,,,0,,D. Smith Jr. STEAL (1 STL),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,
164,PT10M40.00S,2021-12-03T03:38:19.9Z,2,REGULAR,foul,personal,['2freethrow'],201152,,,1610612757,24,34,2021-12-03T03:38:29Z,1640000,,,0,,T. Young shooting personal FOUL (1 PF) (Powell 2 FT),"[201152, 1626181]",1610612759.0,SAS,shooting,,,Young,T. Young,,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Powell,1626181.0,,,
166,PT10M40.00S,2021-12-03T03:38:47.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626181,,,1610612757,25,34,2021-12-03T03:38:47Z,1660000,,,0,,N. Powell Free Throw 1 of 2 (4 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
167,PT10M40.00S,2021-12-03T03:38:48.1Z,2,REGULAR,substitution,out,[],1629022,,,1610612757,25,34,2021-12-03T03:38:51Z,1670000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
168,PT10M40.00S,2021-12-03T03:38:48.1Z,2,REGULAR,substitution,in,[],203926,,,1610612757,25,34,2021-12-03T03:38:51Z,1680000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,
169,PT10M40.00S,2021-12-03T03:39:06.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626181,,,1610612757,26,34,2021-12-03T03:39:06Z,1690000,,,0,,N. Powell Free Throw 2 of 2 (5 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
170,PT10M26.00S,2021-12-03T03:39:22.3Z,2,REGULAR,turnover,bad pass,[],1627749,,,1610612759,26,34,2021-12-03T03:39:26Z,1700000,,,0,,D. Murray bad pass TURNOVER (1 TO),"[1627749, 1626204]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,1.0,Nance Jr.,1626204.0
171,PT10M26.00S,2021-12-03T03:39:22.3Z,2,REGULAR,steal,,[],1626204,,,1610612757,26,34,2021-12-03T03:39:24Z,1710000,,,0,,L. Nance Jr. STEAL (1 STL),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,
172,PT10M17.00S,2021-12-03T03:39:31.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,81.02825229960578,92.15686274509804,1610612757,26,34,2021-12-03T03:40:48Z,1720000,211.0,126.0,1,right,MISS A. Simons 24' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,24.55,Missed,,,,,,,,,,,,,,,,,,
173,PT10M13.00S,2021-12-03T03:39:35.5Z,2,REGULAR,rebound,defensive,[],203926,,,1610612759,26,34,2021-12-03T03:39:37Z,1730000,,,0,,D. McDermott REBOUND (Off:0 Def:1),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,172.0,1.0,1.0,0.0,,,,,,,,,,,,
174,PT10M07.00S,2021-12-03T03:39:42.4Z,2,REGULAR,3pt,Jump Shot,[],203926,7.046649145860711,96.81372549019608,1610612759,26,34,2021-12-03T03:39:45Z,1740000,-234.0,14.0,1,left,MISS D. McDermott 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,23.45,Missed,,,,,,,,,,,,,,,,,,
175,PT10M04.00S,2021-12-03T03:39:45.4Z,2,REGULAR,rebound,defensive,[],203503,,,1610612757,26,34,2021-12-03T03:39:45Z,1750000,,,0,,T. Snell REBOUND (Off:1 Def:2),[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,174.0,3.0,2.0,1.0,,,,,,,,,,,,
176,PT09M49.00S,2021-12-03T03:40:02.3Z,2,REGULAR,foul,personal,['2freethrow'],201152,,,1610612757,26,34,2021-12-03T03:40:14Z,1760000,,,0,,T. Young shooting personal FOUL (2 PF) (Powell 2 FT),"[201152, 1626181]",1610612759.0,SAS,shooting,,,Young,T. Young,,,,,,,,,,,,,,,,,202027.0,2.0,0.0,Powell,1626181.0,,,
178,PT09M49.00S,2021-12-03T03:40:30.6Z,2,REGULAR,freethrow,1 of 2,[],1626181,,,1610612757,27,34,2021-12-03T03:40:30Z,1780000,,,0,,N. Powell Free Throw 1 of 2 (6 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
179,PT09M49.00S,2021-12-03T03:40:31.1Z,2,REGULAR,substitution,out,[],1628401,,,1610612757,27,34,2021-12-03T03:40:39Z,1790000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
180,PT09M49.00S,2021-12-03T03:40:31.1Z,2,REGULAR,substitution,out,[],1630170,,,1610612757,27,34,2021-12-03T03:40:39Z,1800000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
181,PT09M49.00S,2021-12-03T03:40:31.1Z,2,REGULAR,substitution,in,[],1630200,,,1610612757,27,34,2021-12-03T03:40:39Z,1810000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M49.00S,2021-12-03T03:40:31.1Z,2,REGULAR,substitution,in,[],1629640,,,1610612757,27,34,2021-12-03T03:40:39Z,1820000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
