actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
176,PT11M36.00S,2021-10-21T02:43:44.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203468,92.85479632063075,49.26470588235294,1610612757,25,24,2021-10-21T02:43:49Z,1740000,-4.0,15.0,1,right,C. McCollum driving Layup (6 PTS),[203468],1610612757.0,POR,driving,,,McCollum,C. McCollum,,,,,1.52,Made,,,,,,,6.0,,,,,,,,,,,,
177,PT11M24.00S,2021-10-21T02:43:58.4Z,2,REGULAR,foul,personal,['2freethrow'],203496,,,1610612758,25,24,2021-10-21T02:44:05Z,1750000,,,0,,R. Covington shooting personal FOUL (1 PF) (Harkless 2 FT),"[203496, 203090]",1610612757.0,POR,shooting,,,Covington,R. Covington,,,,,,,,,,,,,,,,,202007.0,,,,1.0,0.0,Harkless,203090.0,
179,PT11M24.00S,2021-10-21T02:44:30.6Z,2,REGULAR,freethrow,1 of 2,[],203090,,,1610612758,25,25,2021-10-21T02:44:30Z,1770000,,,0,,M. Harkless Free Throw 1 of 2 (3 PTS),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,Made,,,,,,,3.0,,,,,,,,,,,,
180,PT11M24.00S,2021-10-21T02:44:46.9Z,2,REGULAR,freethrow,2 of 2,[],203090,,,1610612758,25,26,2021-10-21T02:44:46Z,1780000,,,0,,M. Harkless Free Throw 2 of 2 (4 PTS),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
181,PT11M17.00S,2021-10-21T02:44:57.5Z,2,REGULAR,foul,personal,[],1630558,,,1610612757,25,26,2021-10-21T02:45:16Z,1790000,,,0,,D. Mitchell personal FOUL (2 PF),"[1630558, 203468]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,2882.0,,,,2.0,0.0,McCollum,203468.0,
183,PT11M02.00S,2021-10-21T02:45:34.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203469,89.83245729303549,43.627450980392155,1610612757,25,26,2021-10-21T02:46:00Z,1810000,-32.0,43.0,1,right,MISS C. Zeller cutting Layup - blocked,"[203469, 203090]",1610612757.0,POR,cutting,,,Zeller,C. Zeller,,,,,5.36,Missed,Harkless,203090.0,,,,,,,,,,,,,,,,,
184,PT11M02.00S,2021-10-21T02:45:34.5Z,2,REGULAR,block,,[],203090,,,1610612757,25,26,2021-10-21T02:45:37Z,1820000,,,0,,M. Harkless BLOCK (1 BLK),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT11M01.00S,2021-10-21T02:45:35.5Z,2,REGULAR,rebound,offensive,[],203469,,,1610612757,25,26,2021-10-21T02:45:40Z,1830000,,,0,,C. Zeller REBOUND (Off:2 Def:2),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,183.0,4.0,2.0,2.0,,,,,,,,,,,,,
186,PT11M01.00S,2021-10-21T02:45:40.2Z,2,REGULAR,foul,personal,['2freethrow'],1626158,,,1610612757,25,26,2021-10-21T02:45:46Z,1840000,,,0,,R. Holmes shooting personal FOUL (1 PF) (Zeller 2 FT),"[1626158, 203469]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,1627963.0,,,,1.0,0.0,Zeller,203469.0,
188,PT11M01.00S,2021-10-21T02:46:07.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203469,,,1610612757,26,26,2021-10-21T02:46:27Z,1860000,,,0,,C. Zeller Free Throw 1 of 2 (3 PTS),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,Made,,,,,,,3.0,,,,,,,,,,,,
189,PT11M01.00S,2021-10-21T02:46:07.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203469,,,1610612757,26,26,2021-10-21T02:46:27Z,1870000,,,0,,MISS C. Zeller Free Throw 2 of 2,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,Missed,,,,,,,,,,,,,,,,,,,
190,PT10M59.00S,2021-10-21T02:46:09.1Z,2,REGULAR,rebound,defensive,[],1630558,,,1610612758,26,26,2021-10-21T02:46:27Z,1880000,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,189.0,1.0,1.0,0.0,,,,,,,,,,,,,
191,PT10M38.00S,2021-10-21T02:46:51.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203090,6.783837056504599,35.294117647058826,1610612758,26,28,2021-10-21T02:47:24Z,1890000,74.0,11.0,1,left,M. Harkless 7' driving Layup (6 PTS) (T. Davis 1 AST),"[203090, 1629056]",1610612758.0,SAC,driving,,,Harkless,M. Harkless,,,,,7.44,Made,,,,,,,6.0,T. Davis,1629056.0,1.0,,,,,,,,,
192,PT10M38.00S,2021-10-21T02:47:20.4Z,2,REGULAR,foul,personal,['1freethrow'],203469,,,1610612758,26,28,2021-10-21T02:47:31Z,1900000,,,0,,C. Zeller shooting personal FOUL (1 PF) (Harkless 1 FT),"[203469, 203090]",1610612757.0,POR,shooting,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,1627963.0,,,,1.0,0.0,Harkless,203090.0,
194,PT10M38.00S,2021-10-21T02:47:48.1Z,2,REGULAR,substitution,out,[],203469,,,1610612758,26,28,2021-10-21T02:48:29Z,1920000,,,0,,SUB out: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT10M38.00S,2021-10-21T02:47:48.1Z,2,REGULAR,substitution,in,[],203994,,,1610612758,26,28,2021-10-21T02:48:29Z,1930000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT10M38.00S,2021-10-21T02:48:11.6Z,2,REGULAR,freethrow,1 of 1,[],203090,,,1610612758,26,29,2021-10-21T02:48:11Z,1940000,,,0,,M. Harkless Free Throw 1 of 1 (7 PTS),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
197,PT10M24.00S,2021-10-21T02:48:27.0Z,2,REGULAR,3pt,Jump Shot,[],1629014,67.88764783180025,35.294117647058826,1610612757,26,29,2021-10-21T02:48:31Z,1950000,-74.0,249.0,1,right,MISS A. Simons 26' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,,
198,PT10M21.00S,2021-10-21T02:48:30.0Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612758,26,29,2021-10-21T02:48:31Z,1960000,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,197.0,2.0,2.0,0.0,,,,,,,,,,,,,
199,PT10M14.00S,2021-10-21T02:48:37.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629056,6.521024967148489,52.450980392156865,1610612758,26,29,2021-10-21T02:48:41Z,1970000,-12.0,9.0,1,left,MISS T. Davis driving Layup,[1629056],1610612758.0,SAC,driving,,,Davis,T. Davis,,,,,1.51,Missed,,,,,,,,,,,,,,,,,,,
200,PT10M09.00S,2021-10-21T02:48:42.0Z,2,REGULAR,rebound,offensive,[],1626158,,,1610612758,26,29,2021-10-21T02:48:41Z,1980000,,,0,,R. Holmes REBOUND (Off:2 Def:4),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,199.0,6.0,4.0,2.0,,,,,,,,,,,,,
201,PT10M09.00S,2021-10-21T02:48:40.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626158,5.590000152587891,50.0,1610612758,26,31,2021-10-21T02:48:40Z,1990000,0.0,0.0,1,left,R. Holmes tip DUNK (5 PTS),[1626158],1610612758.0,SAC,tip,,,Holmes,R. Holmes,,,,,0.0,Made,,,,,,,5.0,,,,,,,,,,,,
202,PT10M05.00S,2021-10-21T02:48:45.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629014,93.11760840998686,50.49019607843137,1610612757,28,31,2021-10-21T02:48:54Z,2000000,2.0,12.0,1,right,A. Simons driving DUNK (4 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,1.25,Made,,,,,,,4.0,,,,,,,,,,,,
203,PT09M53.00S,2021-10-21T02:48:58.0Z,2,REGULAR,3pt,Jump Shot,[],1629056,32.933639947437584,47.549019607843135,1610612758,28,31,2021-10-21T02:49:02Z,2010000,12.0,257.0,1,left,MISS T. Davis 25' 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,,
204,PT09M50.00S,2021-10-21T02:49:01.0Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,28,31,2021-10-21T02:49:02Z,2020000,,,0,,J. Nurkic REBOUND (Off:0 Def:3),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,203.0,3.0,3.0,0.0,,,,,,,,,,,,,
205,PT09M37.00S,2021-10-21T02:49:14.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,94.03745072273325,49.01960784313725,1610612757,28,31,2021-10-21T02:49:19Z,2030000,-5.0,4.0,1,right,MISS J. Nurkic driving Layup,[203994],1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,0.6,Missed,,,,,,,,,,,,,,,,,,,
206,PT09M35.00S,2021-10-21T02:49:16.0Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612758,28,31,2021-10-21T02:49:19Z,2040000,,,0,,B. Hield REBOUND (Off:0 Def:3),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,205.0,3.0,3.0,0.0,,,,,,,,,,,,,
207,PT09M27.00S,2021-10-21T02:49:23.7Z,2,REGULAR,3pt,Jump Shot,[],1629056,23.866622864651774,15.441176470588236,1610612758,28,34,2021-10-21T02:49:29Z,2050000,173.0,172.0,1,left,T. Davis 24' 3PT  (3 PTS) (D. Mitchell 1 AST),"[1629056, 1630558]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,24.37,Made,,,,,,,3.0,D. Mitchell,1630558.0,1.0,,,,,,,,,
209,PT09M13.00S,2021-10-21T02:49:40.0Z,2,REGULAR,turnover,out-of-bounds,[],203468,,,1610612757,28,34,2021-10-21T02:54:22Z,2070000,,,0,,C. McCollum lost ball out-of-bounds TURNOVER (4 TO),[203468],1610612757.0,POR,lost ball,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,1627963.0,4.0,,,,,,,
210,PT09M13.00S,2021-10-21T02:49:44.0Z,2,REGULAR,substitution,out,[],1626158,,,1610612758,28,34,2021-10-21T02:50:05Z,2080000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M13.00S,2021-10-21T02:49:44.0Z,2,REGULAR,substitution,out,[],1627741,,,1610612758,28,34,2021-10-21T02:50:05Z,2090000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M13.00S,2021-10-21T02:49:44.0Z,2,REGULAR,substitution,in,[],1630169,,,1610612758,28,34,2021-10-21T02:50:05Z,2100000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M13.00S,2021-10-21T02:49:44.0Z,2,REGULAR,substitution,in,[],202684,,,1610612758,28,34,2021-10-21T02:50:05Z,2110000,,,0,,SUB in: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M06.00S,2021-10-21T02:50:16.6Z,2,REGULAR,foul,personal,[],203994,,,1610612758,28,34,2021-10-21T02:50:25Z,2120000,,,0,,J. Nurkic personal FOUL (2 PF),"[203994, 1630558]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,1627963.0,,,,2.0,0.0,Mitchell,1630558.0,
217,PT09M06.00S,2021-10-21T02:50:24.4Z,2,REGULAR,substitution,out,[],1629642,,,1610612758,28,34,2021-10-21T02:50:26Z,2140000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M06.00S,2021-10-21T02:50:24.4Z,2,REGULAR,substitution,in,[],203081,,,1610612758,28,34,2021-10-21T02:50:26Z,2150000,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M56.00S,2021-10-21T02:50:45.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629056,26.49474375821288,18.38235294117647,1610612758,28,34,2021-10-21T02:50:53Z,2160000,158.0,197.0,1,left,MISS T. Davis 25' pullup 3PT,[1629056],1610612758.0,SAC,pullup,,,Davis,T. Davis,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,,
220,PT08M53.00S,2021-10-21T02:50:48.8Z,2,REGULAR,rebound,offensive,[],202684,,,1610612758,28,34,2021-10-21T02:50:53Z,2170000,,,0,,T. Thompson REBOUND (Off:1 Def:0),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,219.0,1.0,0.0,1.0,,,,,,,,,,,,,
221,PT08M50.00S,2021-10-21T02:50:52.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203090,29.517082785808146,73.77450980392157,1610612758,28,34,2021-10-21T02:51:00Z,2180000,-119.0,225.0,1,left,MISS M. Harkless 25' 3PT,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,,
222,PT08M48.00S,2021-10-21T02:50:54.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,28,34,2021-10-21T03:00:26Z,2190000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,221.0,,,,,,,,,,,,,,,,
223,PT08M48.00S,2021-10-21T02:50:57.6Z,2,REGULAR,foul,personal,[],1629056,,,1610612757,28,34,2021-10-21T03:00:51Z,2200000,,,0,,T. Davis loose ball personal FOUL (2 PF),"[1629056, 203994]",1610612758.0,SAC,loose ball,,,Davis,T. Davis,,,,,,,,,,,,,,,,,202007.0,,,,2.0,0.0,Nurkic,203994.0,
225,PT08M35.00S,2021-10-21T02:51:25.5Z,2,REGULAR,foul,personal,[],1629056,,,1610612757,28,34,2021-10-21T02:51:31Z,2220000,,,0,,T. Davis personal FOUL (3 PF),"[1629056, 203994]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,1627963.0,,,,3.0,0.0,Nurkic,203994.0,
227,PT08M29.00S,2021-10-21T02:51:52.4Z,2,REGULAR,2pt,Jump Shot,[],203081,92.59198423127464,25.735294117647058,1610612757,28,34,2021-10-21T02:51:57Z,2240000,-121.0,17.0,1,right,MISS D. Lillard 12' step back Shot,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,12.25,Missed,,,,,,,,,,,,,,,,,,,
228,PT08M27.00S,2021-10-21T02:51:54.4Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612758,28,34,2021-10-21T02:51:57Z,2250000,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,227.0,2.0,2.0,0.0,,,,,,,,,,,,,
229,PT08M20.00S,2021-10-21T02:52:03.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,7.5722733245729295,42.40196078431372,1610612758,28,34,2021-10-21T02:52:11Z,2260000,38.0,19.0,1,left,MISS T. Haliburton driving Layup - blocked,"[1630169, 203496]",1610612758.0,SAC,driving,,,Haliburton,T. Haliburton,,,,,4.24,Missed,Covington,203496.0,,,,,,,,,,,,,,,,,
230,PT08M20.00S,2021-10-21T02:52:03.6Z,2,REGULAR,block,,[],203496,,,1610612758,28,34,2021-10-21T02:52:06Z,2270000,,,0,,R. Covington BLOCK (2 BLK),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M20.00S,2021-10-21T02:52:03.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,28,34,2021-10-21T02:52:11Z,2280000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,229.0,,,,,,,,,,,,,,,,
232,PT08M09.00S,2021-10-21T02:52:21.3Z,2,REGULAR,3pt,Jump Shot,[],203468,68.80749014454665,72.05882352941177,1610612757,28,34,2021-10-21T02:52:26Z,2290000,110.0,241.0,1,right,MISS C. McCollum 26' pullup 3PT,[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,26.48,Missed,,,,,,,,,,,,,,,,,,,
233,PT08M06.00S,2021-10-21T02:52:24.0Z,2,REGULAR,rebound,defensive,[],202684,,,1610612758,28,34,2021-10-21T02:52:24Z,2300000,,,0,,T. Thompson REBOUND (Off:1 Def:1),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,232.0,2.0,1.0,1.0,,,,,,,,,,,,,
234,PT07M56.00S,2021-10-21T02:52:33.7Z,2,REGULAR,2pt,Jump Shot,[],1630558,20.318659658344284,28.676470588235293,1610612758,28,34,2021-10-21T02:52:38Z,2310000,107.0,138.0,1,left,MISS D. Mitchell 17' pullup Shot,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,17.48,Missed,,,,,,,,,,,,,,,,,,,
235,PT07M52.00S,2021-10-21T02:52:37.7Z,2,REGULAR,rebound,defensive,[],203468,,,1610612757,28,34,2021-10-21T02:52:38Z,2320000,,,0,,C. McCollum REBOUND (Off:0 Def:3),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,234.0,3.0,3.0,0.0,,,,,,,,,,,,,
236,PT07M46.00S,2021-10-21T02:52:43.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203468,92.46057818659659,48.77450980392157,1610612757,30,34,2021-10-21T02:52:52Z,2330000,-6.0,18.0,1,right,C. McCollum running Layup (8 PTS),[203468],1610612757.0,POR,running,,,McCollum,C. McCollum,,,,,1.94,Made,,,,,,,8.0,,,,,,,,,,,,
237,PT07M32.00S,2021-10-21T02:52:57.5Z,2,REGULAR,3pt,Jump Shot,[],203090,7.178055190538765,95.58823529411765,1610612758,30,34,2021-10-21T02:53:03Z,2340000,-228.0,15.0,1,left,MISS M. Harkless 3PT,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,22.84,Missed,,,,,,,,,,,,,,,,,,,
238,PT07M29.00S,2021-10-21T02:53:00.5Z,2,REGULAR,rebound,defensive,[],203081,,,1610612757,30,34,2021-10-21T02:53:03Z,2350000,,,0,,D. Lillard REBOUND (Off:0 Def:4),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,237.0,4.0,4.0,0.0,,,,,,,,,,,,,
239,PT07M26.00S,2021-10-21T02:53:03.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203496,93.64323258869908,50.0,1610612757,30,34,2021-10-21T02:53:12Z,2360000,0.0,7.0,1,right,MISS R. Covington running Layup,[203496],1610612757.0,POR,running,,,Covington,R. Covington,,,,,0.73,Missed,,,,,,,,,,,,,,,,,,,
240,PT07M23.00S,2021-10-21T02:53:06.9Z,2,REGULAR,rebound,defensive,[],202684,,,1610612758,30,34,2021-10-21T02:53:12Z,2370000,,,0,,T. Thompson REBOUND (Off:1 Def:2),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,239.0,3.0,2.0,1.0,,,,,,,,,,,,,
241,PT07M18.00S,2021-10-21T02:53:11.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629056,7.30946123521682,3.9215686274509802,1610612758,30,37,2021-10-21T02:53:24Z,2380000,230.0,16.0,1,left,T. Davis 3PT running (6 PTS) (T. Haliburton 2 AST),"[1629056, 1630169]",1610612758.0,SAC,running,,,Davis,T. Davis,,,,,23.1,Made,,,,,,,6.0,T. Haliburton,1630169.0,2.0,,,,,,,,,
243,PT06M58.00S,2021-10-21T02:53:32.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203994,92.9862023653088,48.28431372549019,1610612757,32,37,2021-10-21T02:54:32Z,2400000,-9.0,13.0,1,right,J. Nurkic cutting DUNK (4 PTS) (D. Lillard 6 AST),"[203994, 203081]",1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,1.59,Made,,,,,,,4.0,D. Lillard,203081.0,6.0,,,,,,,,,
245,PT06M30.00S,2021-10-21T02:54:02.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202684,11.645860709592641,42.40196078431372,1610612758,32,39,2021-10-21T02:55:36Z,2420000,38.0,57.0,1,left,T. Thompson 6' driving Hook (2 PTS) (T. Davis 2 AST),"[202684, 1629056]",1610612758.0,SAC,driving,,,Thompson,T. Thompson,,,,,6.85,Made,,,,,,,2.0,T. Davis,1629056.0,2.0,,,,,,,,,
247,PT06M12.00S,2021-10-21T02:54:17.6Z,2,REGULAR,3pt,Jump Shot,[],203468,68.01905387647832,26.96078431372549,1610612757,35,39,2021-10-21T02:54:23Z,2440000,-115.0,248.0,1,right,C. McCollum 27' 3PT  (11 PTS) (J. Nurkic 1 AST),"[203468, 203994]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,27.35,Made,,,,,,,11.0,J. Nurkic,203994.0,1.0,,,,,,,,,
249,PT06M02.00S,2021-10-21T02:54:35.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,35,39,2021-10-21T02:54:35Z,2460000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M02.00S,2021-10-21T02:56:14.1Z,2,REGULAR,substitution,out,[],203468,,,1610612758,35,39,2021-10-21T02:57:02Z,2470000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M02.00S,2021-10-21T02:56:14.1Z,2,REGULAR,substitution,out,[],203496,,,1610612758,35,39,2021-10-21T02:57:02Z,2480000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M02.00S,2021-10-21T02:56:14.1Z,2,REGULAR,substitution,out,[],1629056,,,1610612758,35,39,2021-10-21T02:57:02Z,2490000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M02.00S,2021-10-21T02:56:14.1Z,2,REGULAR,substitution,out,[],203090,,,1610612758,35,39,2021-10-21T02:57:02Z,2500000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M02.00S,2021-10-21T02:56:14.1Z,2,REGULAR,substitution,out,[],1630558,,,1610612758,35,39,2021-10-21T02:57:02Z,2510000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M02.00S,2021-10-21T02:56:14.1Z,2,REGULAR,substitution,in,[],1626204,,,1610612758,35,39,2021-10-21T02:57:02Z,2520000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M02.00S,2021-10-21T02:56:14.1Z,2,REGULAR,substitution,in,[],1626181,,,1610612758,35,39,2021-10-21T02:57:02Z,2530000,,,0,,SUB in: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M02.00S,2021-10-21T02:56:14.1Z,2,REGULAR,substitution,in,[],1627741,,,1610612758,35,39,2021-10-21T02:57:02Z,2540000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M02.00S,2021-10-21T02:56:14.1Z,2,REGULAR,substitution,in,[],203084,,,1610612758,35,39,2021-10-21T02:57:02Z,2550000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M02.00S,2021-10-21T02:56:14.1Z,2,REGULAR,substitution,in,[],1628368,,,1610612758,35,39,2021-10-21T02:57:02Z,2560000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M46.00S,2021-10-21T02:57:38.8Z,2,REGULAR,3pt,Jump Shot,[],1630169,20.581471747700395,92.15686274509804,1610612758,35,39,2021-10-21T02:57:42Z,2570000,-211.0,141.0,1,left,MISS T. Haliburton 25' 3PT,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,,
261,PT05M44.00S,2021-10-21T02:57:41.0Z,2,REGULAR,rebound,offensive,[],203084,,,1610612758,35,39,2021-10-21T02:57:41Z,2580000,,,0,,H. Barnes REBOUND (Off:1 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,260.0,4.0,3.0,1.0,,,,,,,,,,,,,
262,PT05M42.00S,2021-10-21T02:57:43.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],202684,9.280551905387648,33.088235294117645,1610612758,35,41,2021-10-21T02:57:50Z,2590000,85.0,35.0,1,left,T. Thompson 9' floating Jump Shot (4 PTS) (H. Barnes 1 AST),"[202684, 203084]",1610612758.0,SAC,floating,,,Thompson,T. Thompson,,,,,9.14,Made,,,,,,,4.0,H. Barnes,203084.0,1.0,,,,,,,,,
264,PT05M21.00S,2021-10-21T02:58:04.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203994,91.5407358738502,62.254901960784316,1610612757,35,41,2021-10-21T02:58:08Z,2610000,61.0,27.0,1,right,MISS J. Nurkic 6' turnaround Hook,[203994],1610612757.0,POR,turnaround,,,Nurkic,J. Nurkic,,,,,6.7,Missed,,,,,,,,,,,,,,,,,,,
265,PT05M19.00S,2021-10-21T02:58:06.3Z,2,REGULAR,rebound,defensive,[],202684,,,1610612758,35,41,2021-10-21T02:58:08Z,2620000,,,0,,T. Thompson REBOUND (Off:1 Def:3),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,264.0,4.0,3.0,1.0,,,,,,,,,,,,,
