actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
190,PT09M56.00S,2022-01-06T03:44:48.3Z,2,REGULAR,turnover,lost ball,[],1629657,,,1610612748,27,32,2022-01-06T03:44:52Z,1890000,,,0,,K. Guy lost ball TURNOVER (1 TO),"[1629657, 1628372]",1610612748.0,MIA,,,,Guy,K. Guy,,,,,1.0,Smith Jr.,1628372.0,,,,,,,,,,,,,,,,,
191,PT09M56.00S,2022-01-06T03:44:48.3Z,2,REGULAR,steal,,[],1628372,,,1610612757,27,32,2022-01-06T03:44:50Z,1900000,,,0,,D. Smith Jr. STEAL (2 STL),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M51.00S,2022-01-06T03:44:52.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630570,93.77463863337714,49.01960784313725,1610612757,27,32,2022-01-06T03:44:56Z,1910000,-5.0,6.0,1,right,MISS T. Watford running Layup,[1630570],1610612757.0,POR,running,,,Watford,T. Watford,,,,,,,,0.77,Missed,,,,,,,,,,,,,,,
193,PT09M50.00S,2022-01-06T03:44:53.0Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612748,27,32,2022-01-06T03:44:56Z,1920000,,,0,,O. Yurtseven REBOUND (Off:0 Def:2),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,192.0,2.0,2.0,0.0,,,,,,,,,,,
194,PT09M44.00S,2022-01-06T03:44:59.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629622,33.196452036793694,51.470588235294116,1610612748,27,32,2022-01-06T03:45:34Z,1930000,-7.0,260.0,1,left,MISS M. Strus 25' running 3PT,[1629622],1610612748.0,MIA,running,,,Strus,M. Strus,,,,,,,,25.96,Missed,,,,,,,,,,,,,,,
195,PT09M41.00S,2022-01-06T03:45:02.4Z,2,REGULAR,rebound,defensive,[],203463,,,1610612757,27,32,2022-01-06T03:45:06Z,1940000,,,0,,B. McLemore REBOUND (Off:0 Def:1),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,194.0,1.0,1.0,0.0,,,,,,,,,,,
196,PT09M38.00S,2022-01-06T03:45:09.0Z,2,REGULAR,foul,personal,['2freethrow'],1629657,,,1610612757,27,32,2022-01-06T03:45:17Z,1950000,,,0,,K. Guy shooting personal FOUL (1 PF) (Smith Jr. 2 FT),"[1629657, 1628372]",1610612748.0,MIA,shooting,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,1627526.0,1.0,0.0,Smith Jr.,1628372.0
198,PT09M38.00S,2022-01-06T03:45:34.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628372,,,1610612757,27,32,2022-01-06T03:45:34Z,1970000,,,0,,MISS D. Smith Jr. Free Throw 1 of 2,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,Missed,,,,,,,,,,,,,,,
199,PT09M38.00S,2022-01-06T03:45:34.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,27,32,2022-01-06T03:45:34Z,1980000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,198.0,,,,,,,,,,,,,,
200,PT09M38.00S,2022-01-06T03:45:34.7Z,2,REGULAR,substitution,out,[],1630570,,,1610612757,27,32,2022-01-06T03:45:38Z,1990000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M38.00S,2022-01-06T03:45:34.7Z,2,REGULAR,substitution,in,[],203994,,,1610612757,27,32,2022-01-06T03:45:38Z,2000000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M38.00S,2022-01-06T03:45:55.5Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628372,,,1610612757,28,32,2022-01-06T03:45:55Z,2010000,,,0,,D. Smith Jr. Free Throw 2 of 2 (1 PTS),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,Made,,,,,,,1.0,,,,,,,,
203,PT09M28.00S,2022-01-06T03:46:06.9Z,2,REGULAR,3pt,Jump Shot,[],1629657,25.969119579500656,15.931372549019606,1610612748,28,35,2022-01-06T03:46:10Z,2020000,170.0,192.0,1,left,K. Guy 25' 3PT  (3 PTS) (T. Herro 2 AST),"[1629657, 1629639]",1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,25.63,Made,,,,,,,3.0,T. Herro,1629639.0,2.0,,,,,
205,PT09M15.00S,2022-01-06T03:46:19.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628372,86.28449408672799,43.38235294117647,1610612757,28,35,2022-01-06T03:46:24Z,2040000,-33.0,76.0,1,right,MISS D. Smith Jr. 8' turnaround Hook,[1628372],1610612757.0,POR,turnaround,,,Smith Jr.,D. Smith Jr.,,,,,,,,8.33,Missed,,,,,,,,,,,,,,,
206,PT09M13.00S,2022-01-06T03:46:21.3Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612748,28,35,2022-01-06T03:46:24Z,2050000,,,0,,O. Yurtseven REBOUND (Off:0 Def:3),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,205.0,3.0,3.0,0.0,,,,,,,,,,,
207,PT09M02.00S,2022-01-06T03:46:32.0Z,2,REGULAR,3pt,Jump Shot,[],1629639,36.48160315374508,33.33333333333333,1610612748,28,38,2022-01-06T03:46:36Z,2060000,83.0,290.0,1,left,T. Herro 30' 3PT pullup (3 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,,30.21,Made,,,,,,,3.0,,,,,,,,
208,PT09M01.00S,2022-01-06T03:46:37.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,28,38,2022-01-06T03:46:37Z,2070000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M01.00S,2022-01-06T03:48:59.3Z,2,REGULAR,substitution,out,[],1628372,,,1610612757,28,38,2022-01-06T03:49:29Z,2080000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M01.00S,2022-01-06T03:48:59.3Z,2,REGULAR,substitution,out,[],203463,,,1610612757,28,38,2022-01-06T03:49:29Z,2090000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M01.00S,2022-01-06T03:48:59.3Z,2,REGULAR,substitution,in,[],1629014,,,1610612757,28,38,2022-01-06T03:49:29Z,2100000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M01.00S,2022-01-06T03:48:59.3Z,2,REGULAR,substitution,in,[],1626181,,,1610612757,28,38,2022-01-06T03:49:29Z,2110000,,,0,,SUB in: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M42.00S,2022-01-06T03:49:49.0Z,2,REGULAR,3pt,Jump Shot,[],1629642,90.09526938239159,94.36274509803921,1610612757,28,38,2022-01-06T03:49:53Z,2120000,222.0,41.0,1,right,MISS N. Little 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,22.55,Missed,,,,,,,,,,,,,,,
214,PT08M39.00S,2022-01-06T03:49:52.0Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,28,38,2022-01-06T03:49:53Z,2130000,,,0,,M. Strus REBOUND (Off:0 Def:4),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,213.0,4.0,4.0,0.0,,,,,,,,,,,
215,PT08M32.00S,2022-01-06T03:49:58.6Z,2,REGULAR,3pt,Jump Shot,[],1628997,14.14257555847569,3.6764705882352944,1610612748,28,41,2022-01-06T03:50:02Z,2140000,232.0,80.0,1,left,C. Martin 24' 3PT  (5 PTS) (M. Strus 1 AST),"[1628997, 1629622]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,24.52,Made,,,,,,,5.0,M. Strus,1629622.0,1.0,,,,,
217,PT08M15.00S,2022-01-06T03:50:15.4Z,2,REGULAR,3pt,Jump Shot,[],203496,70.64717477003943,20.098039215686274,1610612757,31,41,2022-01-06T03:50:19Z,2160000,-150.0,223.0,1,right,R. Covington 26' 3PT  (3 PTS) (J. Nurkic 1 AST),"[203496, 203994]",1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,26.88,Made,,,,,,,3.0,J. Nurkic,203994.0,1.0,,,,,
219,PT07M52.00S,2022-01-06T03:50:37.8Z,2,REGULAR,3pt,Jump Shot,[],1629657,30.042706964520367,16.911764705882355,1610612748,31,41,2022-01-06T03:50:41Z,2180000,165.0,230.0,1,left,MISS K. Guy 28' 3PT,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,28.32,Missed,,,,,,,,,,,,,,,
220,PT07M49.00S,2022-01-06T03:50:40.8Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,31,41,2022-01-06T03:50:41Z,2190000,,,0,,J. Nurkic REBOUND (Off:0 Def:4),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,219.0,4.0,4.0,0.0,,,,,,,,,,,
221,PT07M40.00S,2022-01-06T03:50:49.8Z,2,REGULAR,3pt,Jump Shot,[],1626181,94.03745072273325,5.392156862745098,1610612757,31,41,2022-01-06T03:50:54Z,2200000,-223.0,4.0,1,right,MISS N. Powell 3PT,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,22.3,Missed,,,,,,,,,,,,,,,
222,PT07M37.00S,2022-01-06T03:50:52.8Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612748,31,41,2022-01-06T03:50:54Z,2210000,,,0,,O. Yurtseven REBOUND (Off:0 Def:4),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,221.0,4.0,4.0,0.0,,,,,,,,,,,
223,PT07M30.00S,2022-01-06T03:51:02.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,31,41,2022-01-06T03:51:02Z,2220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M19.00S,2022-01-06T03:51:25.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630209,5.995400788436268,50.49019607843137,1610612748,31,43,2022-01-06T03:51:28Z,2230000,-2.0,4.0,1,left,O. Yurtseven DUNK (4 PTS) (M. Strus 2 AST),"[1630209, 1629622]",1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,0.46,Made,,,,,,,4.0,M. Strus,1629622.0,2.0,,,,,
226,PT07M03.00S,2022-01-06T03:51:41.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,92.9862023653088,54.41176470588235,1610612757,31,43,2022-01-06T03:51:45Z,2250000,22.0,13.0,1,right,MISS N. Powell turnaround Shot,[1626181],1610612757.0,POR,turnaround,,,Powell,N. Powell,,,,,,,,2.58,Missed,,,,,,,,,,,,,,,
227,PT07M01.00S,2022-01-06T03:51:43.1Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612748,31,43,2022-01-06T03:51:43Z,2260000,,,0,,O. Yurtseven REBOUND (Off:0 Def:5),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,226.0,5.0,5.0,0.0,,,,,,,,,,,
228,PT06M52.00S,2022-01-06T03:51:54.7Z,2,REGULAR,foul,personal,[],203994,,,1610612748,31,43,2022-01-06T03:52:05Z,2270000,,,0,,J. Nurkic personal FOUL (1 PF),"[203994, 1629639]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,1627526.0,1.0,0.0,Herro,1629639.0
230,PT06M52.00S,2022-01-06T03:52:04.3Z,2,REGULAR,substitution,out,[],203496,,,1610612748,31,43,2022-01-06T03:52:06Z,2290000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M52.00S,2022-01-06T03:52:04.3Z,2,REGULAR,substitution,in,[],1626204,,,1610612748,31,43,2022-01-06T03:52:06Z,2300000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M43.00S,2022-01-06T03:52:28.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629657,7.178055190538765,48.77450980392157,1610612748,31,45,2022-01-06T03:52:31Z,2310000,6.0,15.0,1,left,K. Guy driving Layup (5 PTS) (M. Strus 3 AST),"[1629657, 1629622]",1610612748.0,MIA,driving,,,Guy,K. Guy,,,,,,,,1.62,Made,,,,,,,5.0,M. Strus,1629622.0,3.0,,,,,
234,PT06M34.00S,2022-01-06T03:52:38.2Z,2,REGULAR,3pt,Jump Shot,[],203994,66.17936925098554,49.01960784313725,1610612757,31,45,2022-01-06T03:52:46Z,2330000,-5.0,265.0,1,right,MISS J. Nurkic 26' 3PT,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,26.54,Missed,,,,,,,,,,,,,,,
235,PT06M33.00S,2022-01-06T03:52:39.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,31,45,2022-01-06T03:52:46Z,2340000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,234.0,,,,,,,,,,,,,,
236,PT06M33.00S,2022-01-06T03:52:44.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,31,45,2022-01-06T03:52:44Z,2350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M30.00S,2022-01-06T03:52:56.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,31,45,2022-01-06T03:52:56Z,2360000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M18.00S,2022-01-06T03:55:57.2Z,2,REGULAR,turnover,bad pass,[],1629622,,,1610612748,31,45,2022-01-06T03:56:02Z,2370000,,,0,,M. Strus bad pass TURNOVER (1 TO),"[1629622, 203994]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,1.0,Nurkic,203994.0,,,,,,,,,,,,,,,,,
239,PT06M18.00S,2022-01-06T03:55:57.2Z,2,REGULAR,steal,,[],203994,,,1610612757,31,45,2022-01-06T03:56:00Z,2380000,,,0,,J. Nurkic STEAL (2 STL),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M11.00S,2022-01-06T03:56:11.2Z,2,REGULAR,foul,personal,[],1629657,,,1610612757,31,45,2022-01-06T03:56:16Z,2390000,,,0,,K. Guy personal FOUL (2 PF),"[1629657, 1626204]",1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,1363.0,2.0,0.0,Nance Jr.,1626204.0
242,PT06M11.00S,2022-01-06T03:56:16.5Z,2,REGULAR,substitution,out,[],1629657,,,1610612757,31,45,2022-01-06T03:56:25Z,2410000,,,0,,SUB out: K. Guy,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M11.00S,2022-01-06T03:56:16.5Z,2,REGULAR,substitution,out,[],1628997,,,1610612757,31,45,2022-01-06T03:56:25Z,2420000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M11.00S,2022-01-06T03:56:16.5Z,2,REGULAR,substitution,in,[],200768,,,1610612757,31,45,2022-01-06T03:56:25Z,2430000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M11.00S,2022-01-06T03:56:16.5Z,2,REGULAR,substitution,in,[],200782,,,1610612757,31,45,2022-01-06T03:56:25Z,2440000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M55.00S,2022-01-06T03:56:53.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629642,76.42904073587385,30.14705882352941,1610612757,31,45,2022-01-06T03:56:57Z,2450000,-99.0,169.0,1,right,MISS N. Little 19' step back Shot,[1629642],1610612757.0,POR,step back,,,Little,N. Little,,,,,,,,19.61,Missed,,,,,,,,,,,,,,,
247,PT05M53.00S,2022-01-06T03:56:55.2Z,2,REGULAR,rebound,defensive,[],200782,,,1610612748,31,45,2022-01-06T03:56:57Z,2460000,,,0,,P. Tucker REBOUND (Off:2 Def:3),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,246.0,5.0,3.0,2.0,,,,,,,,,,,
248,PT05M42.00S,2022-01-06T03:57:08.4Z,2,REGULAR,foul,personal,[],203994,,,1610612748,31,45,2022-01-06T03:57:15Z,2470000,,,0,,J. Nurkic personal FOUL (2 PF),"[203994, 1629639]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,1204.0,2.0,0.0,Herro,1629639.0
250,PT05M31.00S,2022-01-06T03:57:37.3Z,2,REGULAR,3pt,Jump Shot,[],1629639,17.0335085413929,94.6078431372549,1610612748,31,45,2022-01-06T03:57:47Z,2490000,-223.0,108.0,1,left,MISS T. Herro 24' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,,24.76,Missed,,,,,,,,,,,,,,,
251,PT05M27.00S,2022-01-06T03:57:41.3Z,2,REGULAR,rebound,offensive,[],1629639,,,1610612748,31,45,2022-01-06T03:57:47Z,2500000,,,0,,T. Herro REBOUND (Off:1 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,250.0,2.0,1.0,1.0,,,,,,,,,,,
252,PT05M22.00S,2022-01-06T03:57:46.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629622,14.273981603153747,4.411764705882353,1610612748,31,48,2022-01-06T03:57:50Z,2510000,228.0,82.0,1,left,M. Strus 24' 3PT  (11 PTS) (K. Lowry 7 AST),"[1629622, 200768]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,24.21,Made,,,,,,,11.0,K. Lowry,200768.0,7.0,,,,,
254,PT05M00.00S,2022-01-06T03:58:08.3Z,2,REGULAR,3pt,Jump Shot,[],1626204,78.40013140604468,89.70588235294117,1610612757,31,48,2022-01-06T03:58:12Z,2530000,199.0,151.0,1,right,MISS L. Nance Jr. 24' 3PT,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,24.91,Missed,,,,,,,,,,,,,,,
255,PT04M57.00S,2022-01-06T03:58:11.3Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612748,31,48,2022-01-06T03:58:12Z,2540000,,,0,,O. Yurtseven REBOUND (Off:0 Def:6),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,254.0,6.0,6.0,0.0,,,,,,,,,,,
256,PT04M51.00S,2022-01-06T03:58:18.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630209,7.046649145860711,47.549019607843135,1610612748,31,50,2022-01-06T03:58:29Z,2550000,12.0,14.0,1,left,O. Yurtseven Layup (6 PTS) (K. Lowry 8 AST),"[1630209, 200768]",1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,1.84,Made,,,,,,,6.0,K. Lowry,200768.0,8.0,,,,,
258,PT04M51.00S,2022-01-06T03:58:21.0Z,2,REGULAR,foul,personal,['1freethrow'],1629642,,,1610612748,31,50,2022-01-06T03:58:36Z,2570000,,,0,,N. Little shooting personal FOUL (2 PF) (Yurtseven 1 FT),"[1629642, 1630209]",1610612757.0,POR,shooting,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,1363.0,2.0,0.0,Yurtseven,1630209.0
260,PT04M51.00S,2022-01-06T03:58:54.4Z,2,REGULAR,freethrow,1 of 1,[],1630209,,,1610612748,31,50,2022-01-06T03:58:56Z,2590000,,,0,,MISS O. Yurtseven Free Throw 1 of 1,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,Missed,,,,,,,,,,,,,,,
261,PT04M49.00S,2022-01-06T03:58:56.4Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612757,31,50,2022-01-06T03:58:56Z,2600000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:1),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,260.0,2.0,1.0,1.0,,,,,,,,,,,
262,PT04M40.00S,2022-01-06T03:59:07.2Z,2,REGULAR,foul,personal,['2freethrow'],200782,,,1610612757,31,50,2022-01-06T03:59:22Z,2610000,,,0,,P. Tucker shooting personal FOUL (2 PF) (Nurkic 2 FT),"[200782, 203994]",1610612748.0,MIA,shooting,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,1363.0,2.0,0.0,Nurkic,203994.0
264,PT04M40.00S,2022-01-06T03:59:35.8Z,2,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,32,50,2022-01-06T03:59:56Z,2630000,,,0,,J. Nurkic Free Throw 1 of 2 (3 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,Made,,,,,,,3.0,,,,,,,,
265,PT04M40.00S,2022-01-06T03:59:35.8Z,2,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,32,50,2022-01-06T03:59:56Z,2640000,,,0,,MISS J. Nurkic Free Throw 2 of 2,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,Missed,,,,,,,,,,,,,,,
266,PT04M37.00S,2022-01-06T03:59:38.8Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612748,32,50,2022-01-06T03:59:56Z,2650000,,,0,,O. Yurtseven REBOUND (Off:0 Def:7),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,265.0,7.0,7.0,0.0,,,,,,,,,,,
267,PT04M23.00S,2022-01-06T04:00:08.6Z,2,REGULAR,turnover,traveling,[],200782,,,1610612748,32,50,2022-01-06T04:00:18Z,2660000,,,0,,P. Tucker traveling TURNOVER (2 TO),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,2.0,,,,,,,,,,,,,,,1204.0,,,,
268,PT04M08.00S,2022-01-06T04:00:44.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630209,,,1610612757,32,50,2022-01-06T04:00:50Z,2670000,,,0,,O. Yurtseven personal FOUL (3 PF) (Nurkic 2 FT),"[1630209, 203994]",1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,1363.0,3.0,0.0,Nurkic,203994.0
270,PT04M08.00S,2022-01-06T04:01:12.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203994,,,1610612757,32,50,2022-01-06T04:01:12Z,2690000,,,0,,MISS J. Nurkic Free Throw 1 of 2,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,Missed,,,,,,,,,,,,,,,
271,PT04M08.00S,2022-01-06T04:01:12.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,32,50,2022-01-06T04:01:12Z,2700000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,270.0,,,,,,,,,,,,,,
272,PT04M08.00S,2022-01-06T04:01:13.1Z,2,REGULAR,substitution,out,[],1630209,,,1610612757,32,50,2022-01-06T04:01:17Z,2710000,,,0,,SUB out: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M08.00S,2022-01-06T04:01:13.1Z,2,REGULAR,substitution,in,[],1629312,,,1610612757,32,50,2022-01-06T04:01:17Z,2720000,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M08.00S,2022-01-06T04:01:49.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203994,,,1610612757,33,50,2022-01-06T04:01:49Z,2730000,,,0,,J. Nurkic Free Throw 2 of 2 (4 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,Made,,,,,,,4.0,,,,,,,,
275,PT03M46.00S,2022-01-06T04:02:12.8Z,2,REGULAR,3pt,Jump Shot,[],200768,18.478975032851512,93.87254901960785,1610612748,33,50,2022-01-06T04:02:20Z,2740000,-219.0,121.0,1,left,MISS K. Lowry 25' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,,,,25.07,Missed,,,,,,,,,,,,,,,
276,PT03M44.00S,2022-01-06T04:02:14.8Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,33,50,2022-01-06T04:02:20Z,2750000,,,0,,J. Nurkic REBOUND (Off:0 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,275.0,5.0,5.0,0.0,,,,,,,,,,,
277,PT03M31.00S,2022-01-06T04:02:27.5Z,2,REGULAR,2pt,Jump Shot,[],1626204,79.45137976346912,46.32352941176471,1610612757,33,50,2022-01-06T04:02:31Z,2760000,-18.0,141.0,1,right,MISS L. Nance Jr. 14' Jump Shot,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,14.19,Missed,,,,,,,,,,,,,,,
278,PT03M27.00S,2022-01-06T04:02:31.5Z,2,REGULAR,rebound,defensive,[],1629312,,,1610612748,33,50,2022-01-06T04:02:31Z,2770000,,,0,,H. Highsmith REBOUND (Off:0 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,277.0,1.0,1.0,0.0,,,,,,,,,,,
279,PT03M18.00S,2022-01-06T04:02:39.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,6.258212877792378,48.28431372549019,1610612748,33,50,2022-01-06T04:02:44Z,2780000,9.0,6.0,1,left,MISS T. Herro driving Layup,[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,,,,1.07,Missed,,,,,,,,,,,,,,,
280,PT03M17.00S,2022-01-06T04:02:40.6Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612757,33,50,2022-01-06T04:02:44Z,2790000,,,0,,N. Little REBOUND (Off:0 Def:1),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,279.0,1.0,1.0,0.0,,,,,,,,,,,
