actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
185,PT12M00.00S,2021-12-18T03:42:04.7Z,2,REGULAR,period,start,[],0,,,1610612766,41,24,2021-12-18T03:42:05Z,1830000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT11M35.00S,2021-12-18T03:42:28.4Z,2,REGULAR,3pt,Jump Shot,[],1629667,19.398817345597898,6.61764705882353,1610612766,41,24,2021-12-18T03:42:32Z,1840000,217.0,130.0,1,left,MISS J. McDaniels 25' 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,25.28,Missed,,,,,,,,,,,,,,,,,,
187,PT11M32.00S,2021-12-18T03:42:31.4Z,2,REGULAR,rebound,defensive,[],203496,,,1610612757,41,24,2021-12-18T03:42:32Z,1850000,,,0,,R. Covington REBOUND (Off:0 Def:4),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,186.0,4.0,4.0,0.0,,,,,
188,PT11M19.00S,2021-12-18T03:42:44.0Z,2,REGULAR,3pt,Jump Shot,[],1629014,81.02825229960578,4.166666666666666,1610612757,44,24,2021-12-18T03:42:47Z,1860000,-229.0,126.0,1,right,A. Simons 26' 3PT  (6 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,26.15,Made,6.0,,,,,,,,,,,,,,,,,
189,PT11M09.00S,2021-12-18T03:42:54.4Z,2,REGULAR,3pt,Jump Shot,[],1628970,12.828515111695138,95.83333333333334,1610612766,44,24,2021-12-18T03:42:58Z,1870000,-229.0,68.0,1,left,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,23.91,Missed,,,,,,,,,,,,,,,,,,
190,PT11M07.00S,2021-12-18T03:42:56.4Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612757,44,24,2021-12-18T03:42:58Z,1880000,,,0,,N. Little REBOUND (Off:0 Def:3),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,189.0,3.0,3.0,0.0,,,,,
191,PT10M59.00S,2021-12-18T03:43:04.6Z,2,REGULAR,3pt,Jump Shot,[],203496,76.2976346911958,11.519607843137255,1610612757,44,24,2021-12-18T03:43:09Z,1890000,-192.0,170.0,1,right,MISS R. Covington 25' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,
192,PT10M56.00S,2021-12-18T03:43:07.6Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,44,24,2021-12-18T03:43:09Z,1900000,,,0,,L. Ball REBOUND (Off:0 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,191.0,2.0,2.0,0.0,,,,,
193,PT10M50.00S,2021-12-18T03:43:13.3Z,2,REGULAR,3pt,Jump Shot,[],1630163,22.421156373193167,88.48039215686273,1610612766,44,27,2021-12-18T03:43:18Z,1910000,-192.0,158.0,1,left,L. Ball 24' 3PT  (12 PTS) (M. Bridges 4 AST),"[1630163, 1628970]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,24.92,Made,12.0,,,,,,,,,,,,,M. Bridges,1628970.0,4.0,,
195,PT10M34.00S,2021-12-18T03:43:29.3Z,2,REGULAR,3pt,Jump Shot,[],203463,75.77201051248358,88.23529411764706,1610612757,44,27,2021-12-18T03:43:35Z,1930000,191.0,175.0,1,right,MISS B. McLemore 25' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,
196,PT10M30.00S,2021-12-18T03:43:33.3Z,2,REGULAR,rebound,defensive,[],1629667,,,1610612766,44,27,2021-12-18T03:43:35Z,1940000,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,195.0,1.0,1.0,0.0,,,,,
197,PT10M23.00S,2021-12-18T03:43:40.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,6.1268068331143235,52.20588235294118,1610612766,44,29,2021-12-18T03:43:46Z,1950000,-11.0,5.0,1,left,M. Bridges driving Layup (6 PTS) (J. McDaniels 1 AST),"[1628970, 1629667]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,1.21,Made,6.0,,,,,,,,,,,,,J. McDaniels,1629667.0,1.0,,
199,PT10M10.00S,2021-12-18T03:43:54.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203463,93.51182654402102,49.754901960784316,1610612757,46,29,2021-12-18T03:44:01Z,1970000,-1.0,8.0,1,right,B. McLemore cutting Layup (2 PTS) (J. Nurkic 1 AST),"[203463, 203994]",1610612757.0,POR,cutting,,,McLemore,B. McLemore,,,,,0.86,Made,2.0,,,,,,,,,,,,,J. Nurkic,203994.0,1.0,,
201,PT09M55.00S,2021-12-18T03:44:08.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,5.995400788436268,47.794117647058826,1610612766,46,29,2021-12-18T03:44:13Z,1990000,11.0,4.0,1,left,MISS K. Oubre Jr. cutting Layup,[1626162],1610612766.0,CHA,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,1.17,Missed,,,,,,,,,,,,,,,,,,
202,PT09M54.00S,2021-12-18T03:44:09.3Z,2,REGULAR,rebound,defensive,[],203496,,,1610612757,46,29,2021-12-18T03:45:38Z,2000000,,,0,,R. Covington REBOUND (Off:0 Def:5),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,201.0,5.0,5.0,0.0,,,,,
203,PT09M39.00S,2021-12-18T03:44:25.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,94.56307490144546,48.77450980392157,1610612757,48,29,2021-12-18T03:44:29Z,2010000,-6.0,-1.0,1,right,J. Nurkic driving Layup (6 PTS) (A. Simons 1 AST),"[203994, 1629014]",1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,0.63,Made,6.0,,,,,,,,,,,,,A. Simons,1629014.0,1.0,,
205,PT09M39.00S,2021-12-18T03:44:29.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,48,29,2021-12-18T03:44:29Z,2030000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M39.00S,2021-12-18T03:46:30.9Z,2,REGULAR,substitution,out,[],1628970,,,1610612766,48,29,2021-12-18T03:47:19Z,2040000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M39.00S,2021-12-18T03:46:30.9Z,2,REGULAR,substitution,in,[],203486,,,1610612766,48,29,2021-12-18T03:47:19Z,2050000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M26.00S,2021-12-18T03:47:40.1Z,2,REGULAR,3pt,Jump Shot,[],1630163,34.247700394218136,48.77450980392157,1610612766,48,32,2021-12-18T03:47:44Z,2060000,6.0,269.0,1,left,L. Ball 26' 3PT pullup (15 PTS) (M. Plumlee 1 AST),"[1630163, 203486]",1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,26.95,Made,15.0,,,,,,,,,,,,,M. Plumlee,203486.0,1.0,,
210,PT09M12.00S,2021-12-18T03:47:52.6Z,2,REGULAR,3pt,Jump Shot,[],203463,76.16622864651774,87.5,1610612757,48,32,2021-12-18T03:47:57Z,2080000,188.0,172.0,1,right,MISS B. McLemore 25' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,
211,PT09M09.00S,2021-12-18T03:47:55.6Z,2,REGULAR,rebound,offensive,[],1629642,,,1610612757,48,32,2021-12-18T03:53:30Z,2090000,,,0,,N. Little REBOUND (Off:1 Def:3),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,210.0,4.0,3.0,1.0,,,,,
212,PT09M08.00S,2021-12-18T03:47:57.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203463,66.17936925098554,50.0,1610612757,51,32,2021-12-18T03:48:07Z,2100000,0.0,265.0,1,right,B. McLemore 26' 3PT  (5 PTS) (N. Little 2 AST),"[203463, 1629642]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,26.54,Made,5.0,,,,,,,,,,,,,N. Little,1629642.0,2.0,,
213,PT08M47.00S,2021-12-18T03:48:18.1Z,2,REGULAR,3pt,Jump Shot,[],1626162,29.517082785808146,22.54901960784314,1610612766,51,32,2021-12-18T03:48:21Z,2110000,137.0,225.0,1,left,MISS K. Oubre Jr. 26' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,26.36,Missed,,,,,,,,,,,,,,,,,,
214,PT08M45.00S,2021-12-18T03:48:20.1Z,2,REGULAR,rebound,defensive,[],203496,,,1610612757,51,32,2021-12-18T03:48:21Z,2120000,,,0,,R. Covington REBOUND (Off:0 Def:6),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,213.0,6.0,6.0,0.0,,,,,
215,PT08M27.00S,2021-12-18T03:48:38.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203994,92.85479632063075,56.127450980392155,1610612757,53,32,2021-12-18T03:48:44Z,2130000,31.0,15.0,1,right,J. Nurkic turnaround Hook (8 PTS),[203994],1610612757.0,POR,turnaround,,,Nurkic,J. Nurkic,,,,,3.39,Made,8.0,,,,,,,,,,,,,,,,,
216,PT08M26.00S,2021-12-18T03:48:54.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,53,32,2021-12-18T03:48:54Z,2140000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M12.00S,2021-12-18T03:51:50.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,18.610381077529567,38.970588235294116,1610612766,53,32,2021-12-18T03:51:55Z,2150000,55.0,122.0,1,left,MISS L. Ball 13' driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,13.42,Missed,,,,,,,,,,,,,,,,,,
218,PT08M10.00S,2021-12-18T03:51:52.3Z,2,REGULAR,rebound,offensive,[],1630163,,,1610612766,53,32,2021-12-18T03:51:55Z,2160000,,,0,,L. Ball REBOUND (Off:1 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,217.0,3.0,2.0,1.0,,,,,
219,PT08M07.00S,2021-12-18T03:51:55.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630163,5.469776609724048,35.294117647058826,1610612766,53,32,2021-12-18T03:52:01Z,2170000,74.0,-1.0,1,left,MISS L. Ball 7' fadeaway Shot,[1630163],1610612766.0,CHA,fadeaway,,,Ball,L. Ball,,,,,7.35,Missed,,,,,,,,,,,,,,,,,,
220,PT08M05.00S,2021-12-18T03:51:57.2Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,53,32,2021-12-18T03:52:01Z,2180000,,,0,,J. Nurkic REBOUND (Off:0 Def:1),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,219.0,1.0,1.0,0.0,,,,,
221,PT07M59.00S,2021-12-18T03:52:02.8Z,2,REGULAR,3pt,Jump Shot,[],203496,77.21747700394218,88.48039215686273,1610612757,56,32,2021-12-18T03:52:07Z,2190000,192.0,162.0,1,right,R. Covington 25' 3PT  (5 PTS) (A. Simons 2 AST),"[203496, 1629014]",1610612757.0,POR,,,,Covington,R. Covington,,,,,25.13,Made,5.0,,,,,,,,,,,,,A. Simons,1629014.0,2.0,,
223,PT07M48.00S,2021-12-18T03:52:15.4Z,2,REGULAR,foul,personal,['2freethrow'],203994,,,1610612766,56,32,2021-12-18T03:52:34Z,2210000,,,0,,J. Nurkic shooting personal FOUL (3 PF) (Oubre Jr. 2 FT),"[203994, 1626162]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,,,,1628159.0,,3.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,
225,PT07M48.00S,2021-12-18T03:52:45.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1626162,,,1610612766,56,33,2021-12-18T03:52:45Z,2230000,,,0,,K. Oubre Jr. Free Throw 1 of 2 (2 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
226,PT07M48.00S,2021-12-18T03:52:45.9Z,2,REGULAR,substitution,out,[],203994,,,1610612766,56,33,2021-12-18T03:52:54Z,2240000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M48.00S,2021-12-18T03:52:45.9Z,2,REGULAR,substitution,out,[],1630163,,,1610612766,56,33,2021-12-18T03:52:54Z,2250000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M48.00S,2021-12-18T03:52:45.9Z,2,REGULAR,substitution,in,[],1626204,,,1610612766,56,33,2021-12-18T03:52:54Z,2260000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M48.00S,2021-12-18T03:52:45.9Z,2,REGULAR,substitution,in,[],1626179,,,1610612766,56,33,2021-12-18T03:52:54Z,2270000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M48.00S,2021-12-18T03:53:04.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1626162,,,1610612766,56,34,2021-12-18T03:53:04Z,2280000,,,0,,K. Oubre Jr. Free Throw 2 of 2 (3 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
231,PT07M34.00S,2021-12-18T03:53:20.7Z,2,REGULAR,2pt,Jump Shot,[],1629642,77.87450722733246,54.166666666666664,1610612757,56,34,2021-12-18T03:53:26Z,2290000,21.0,155.0,1,right,MISS N. Little 15' pullup Shot,[1629642],1610612757.0,POR,pullup,,,Little,N. Little,,,,,15.69,Missed,,,,,,,,,,,,,,,,,,
232,PT07M32.00S,2021-12-18T03:53:22.7Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,56,34,2021-12-18T03:53:26Z,2300000,,,0,,G. Hayward REBOUND (Off:0 Def:2),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,231.0,2.0,2.0,0.0,,,,,
234,PT07M18.00S,2021-12-18T03:53:37.5Z,2,REGULAR,2pt,Jump Shot,[],1626179,23.866622864651774,31.127450980392158,1610612766,56,36,2021-12-18T03:53:41Z,2310000,94.0,172.0,1,left,T. Rozier 19' pullup Jump Shot (2 PTS) (G. Hayward 1 AST),"[1626179, 202330]",1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,19.6,Made,2.0,,,,,,,,,,,,,G. Hayward,202330.0,1.0,,
236,PT07M02.00S,2021-12-18T03:53:52.1Z,2,REGULAR,turnover,lost ball,[],1629014,,,1610612757,56,36,2021-12-18T03:53:56Z,2330000,,,0,,A. Simons lost ball TURNOVER (1 TO),"[1629014, 1626179]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,1.0,,,,,,,,,,,,,,Rozier,1626179.0
237,PT07M02.00S,2021-12-18T03:53:52.1Z,2,REGULAR,steal,,[],1626179,,,1610612766,56,36,2021-12-18T03:53:54Z,2340000,,,0,,T. Rozier STEAL (2 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M58.00S,2021-12-18T03:53:56.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202330,6.652431011826544,47.30392156862745,1610612766,56,36,2021-12-18T03:54:04Z,2350000,13.0,10.0,1,left,MISS G. Hayward running Layup,[202330],1610612766.0,CHA,running,,,Hayward,G. Hayward,,,,,1.68,Missed,,,,,,,,,,,,,,,,,,
239,PT06M56.00S,2021-12-18T03:53:58.4Z,2,REGULAR,rebound,offensive,[],1629667,,,1610612766,56,36,2021-12-18T03:54:04Z,2360000,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,238.0,2.0,1.0,1.0,,,,,
240,PT06M56.00S,2021-12-18T03:54:01.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629667,5.590000152587891,50.0,1610612766,56,38,2021-12-18T03:54:01Z,2370000,0.0,0.0,1,left,J. McDaniels tip DUNK (4 PTS),[1629667],1610612766.0,CHA,tip,,,McDaniels,J. McDaniels,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,
241,PT06M56.00S,2021-12-18T03:54:05.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612757,56,38,2021-12-18T03:54:05Z,2380000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M56.00S,2021-12-18T03:55:00.4Z,2,REGULAR,substitution,out,[],1629014,,,1610612757,56,38,2021-12-18T03:55:36Z,2390000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M56.00S,2021-12-18T03:55:00.4Z,2,REGULAR,substitution,out,[],1629642,,,1610612757,56,38,2021-12-18T03:55:36Z,2400000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M56.00S,2021-12-18T03:55:00.4Z,2,REGULAR,substitution,out,[],1629667,,,1610612757,56,38,2021-12-18T03:55:36Z,2410000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M56.00S,2021-12-18T03:55:00.4Z,2,REGULAR,substitution,in,[],203081,,,1610612757,56,38,2021-12-18T03:55:36Z,2420000,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M56.00S,2021-12-18T03:55:00.4Z,2,REGULAR,substitution,in,[],1626181,,,1610612757,56,38,2021-12-18T03:55:36Z,2430000,,,0,,SUB in: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M56.00S,2021-12-18T03:55:00.4Z,2,REGULAR,substitution,in,[],1628970,,,1610612757,56,38,2021-12-18T03:55:36Z,2440000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M41.00S,2021-12-18T03:55:48.2Z,2,REGULAR,3pt,Jump Shot,[],203081,70.90998685939553,84.55882352941177,1610612757,56,38,2021-12-18T03:55:52Z,2450000,173.0,221.0,1,right,MISS D. Lillard 28' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,28.05,Missed,,,,,,,,,,,,,,,,,,
249,PT06M38.00S,2021-12-18T03:55:51.2Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,56,38,2021-12-18T03:55:52Z,2460000,,,0,,G. Hayward REBOUND (Off:0 Def:3),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,248.0,3.0,3.0,0.0,,,,,
251,PT06M35.00S,2021-12-18T03:55:53.9Z,2,REGULAR,turnover,lost ball,[],202330,,,1610612766,56,38,2021-12-18T03:55:59Z,2480000,,,0,,G. Hayward lost ball TURNOVER (3 TO),"[202330, 203496]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,3.0,,,,,,,,,,,,,,Covington,203496.0
252,PT06M35.00S,2021-12-18T03:55:53.9Z,2,REGULAR,steal,,[],203496,,,1610612757,56,38,2021-12-18T03:57:33Z,2490000,,,0,,R. Covington STEAL (1 STL),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M30.00S,2021-12-18T03:55:59.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203463,93.11760840998686,3.6764705882352944,1610612757,59,38,2021-12-18T03:56:05Z,2500000,-232.0,12.0,1,right,B. McLemore 3PT  (8 PTS) (D. Lillard 3 AST),"[203463, 203081]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,23.19,Made,8.0,,,,,,,,,,,,,D. Lillard,203081.0,3.0,,
255,PT06M16.00S,2021-12-18T03:56:13.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,13.222733245729303,46.568627450980394,1610612766,59,38,2021-12-18T03:56:18Z,2520000,17.0,72.0,1,left,MISS T. Rozier 7' driving floating Shot,[1626179],1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,7.38,Missed,,,,,,,,,,,,,,,,,,
256,PT06M11.00S,2021-12-18T03:56:17.9Z,2,REGULAR,rebound,offensive,[],203486,,,1610612766,59,38,2021-12-18T03:56:18Z,2530000,,,0,,M. Plumlee REBOUND (Off:1 Def:0),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,255.0,1.0,0.0,1.0,,,,,
257,PT06M11.00S,2021-12-18T03:56:17.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203486,5.590000152587891,50.0,1610612766,59,40,2021-12-18T03:56:18Z,2540000,0.0,0.0,1,left,M. Plumlee tip Layup (5 PTS),[203486],1610612766.0,CHA,tip,,,Plumlee,M. Plumlee,,,,,0.0,Made,5.0,,,,,,,,,,,,,,,,,
258,PT05M59.00S,2021-12-18T03:56:30.1Z,2,REGULAR,3pt,Jump Shot,[],1626181,67.88764783180025,68.38235294117648,1610612757,62,40,2021-12-18T03:56:34Z,2550000,92.0,249.0,1,right,N. Powell 26' 3PT  (9 PTS) (L. Nance Jr. 1 AST),"[1626181, 1626204]",1610612757.0,POR,,,,Powell,N. Powell,,,,,26.58,Made,9.0,,,,,,,,,,,,,L. Nance Jr.,1626204.0,1.0,,
260,PT05M32.00S,2021-12-18T03:56:57.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203486,20.05584756898817,63.48039215686274,1610612766,62,40,2021-12-18T03:57:01Z,2570000,-67.0,136.0,1,left,MISS M. Plumlee 15' driving floating Shot,[203486],1610612766.0,CHA,driving floating,,,Plumlee,M. Plumlee,,,,,15.18,Missed,,,,,,,,,,,,,,,,,,
261,PT05M30.00S,2021-12-18T03:56:59.0Z,2,REGULAR,rebound,defensive,[],203496,,,1610612757,62,40,2021-12-18T03:57:01Z,2580000,,,0,,R. Covington REBOUND (Off:0 Def:7),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,260.0,7.0,7.0,0.0,,,,,
262,PT05M26.00S,2021-12-18T03:57:03.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203463,92.19776609724047,96.07843137254902,1610612757,65,40,2021-12-18T03:57:13Z,2590000,230.0,21.0,1,right,B. McLemore 3PT running pullup (11 PTS) (D. Lillard 4 AST),"[203463, 203081]",1610612757.0,POR,running pullup,,,McLemore,B. McLemore,,,,,23.13,Made,11.0,,,,,,,,,,,,,D. Lillard,203081.0,4.0,,
264,PT05M09.00S,2021-12-18T03:57:20.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,6.521024967148489,49.26470588235294,1610612766,65,40,2021-12-18T03:57:25Z,2610000,4.0,9.0,1,left,MISS M. Bridges driving reverse Layup,[1628970],1610612766.0,CHA,driving reverse,,,Bridges,M. Bridges,,,,,0.95,Missed,,,,,,,,,,,,,,,,,,
265,PT05M08.00S,2021-12-18T03:57:21.7Z,2,REGULAR,rebound,defensive,[],203496,,,1610612757,65,40,2021-12-18T03:57:25Z,2620000,,,0,,R. Covington REBOUND (Off:0 Def:8),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,264.0,8.0,8.0,0.0,,,,,
266,PT04M56.00S,2021-12-18T03:57:34.3Z,2,REGULAR,3pt,Jump Shot,[],203463,66.96780551905388,42.8921568627451,1610612757,68,40,2021-12-18T03:57:51Z,2630000,-36.0,258.0,1,right,B. McLemore 26' 3PT step back (14 PTS) (N. Powell 3 AST),"[203463, 1626181]",1610612757.0,POR,step back,,,McLemore,B. McLemore,,,,,26.04,Made,14.0,,,,,,,,,,,,,N. Powell,1626181.0,3.0,,
268,PT04M54.00S,2021-12-18T03:57:41.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612766,68,40,2021-12-18T03:57:41Z,2650000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M54.00S,2021-12-18T03:58:35.3Z,2,REGULAR,substitution,out,[],1626162,,,1610612766,68,40,2021-12-18T03:59:13Z,2660000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M54.00S,2021-12-18T03:58:35.3Z,2,REGULAR,substitution,out,[],202330,,,1610612766,68,40,2021-12-18T03:59:13Z,2670000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M54.00S,2021-12-18T03:58:35.3Z,2,REGULAR,substitution,out,[],203486,,,1610612766,68,40,2021-12-18T03:59:13Z,2680000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M54.00S,2021-12-18T03:58:35.3Z,2,REGULAR,substitution,in,[],1630163,,,1610612766,68,40,2021-12-18T03:59:13Z,2690000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M54.00S,2021-12-18T03:58:35.3Z,2,REGULAR,substitution,in,[],1628998,,,1610612766,68,40,2021-12-18T03:59:13Z,2700000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
